#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR6595--MA0140.2.GATA1::TAL1	chr8	123212784	123212801	-	0.000	0.000	Merged-chr8-123212744-66
NR3025--MA0036.3.GATA2	chr17	31873204	31873214	+	0.000	0.000	Merged-chr17-31873313-29
NR1074--MA0036.3.GATA2	chr11	11836940	11836950	+	0.000	0.000	Merged-chr11-11837020-26
NR4461--MA0766.1.GATA5	chr3	104638424	104638431	+	0.000	0.000	Merged-chr3-104638712-128
NR4059--MA0140.2.GATA1::TAL1	chr2	124634793	124634810	-	0.000	0.000	Merged-chr2-124634585-20
NR2781--MA0766.1.GATA5	chr16	45942381	45942388	+	0.000	0.000	Merged-chr16-45942365-39
NR5172--MA0766.1.GATA5	chr5	64472608	64472615	-	0.000	0.000	Merged-chr5-64472447-77
NR5433--MA0036.3.GATA2	chr5	150593212	150593222	+	0.000	0.000	Merged-chr5-150593583-231
NR139--MA0037.3.GATA3	chr1	87899817	87899824	-	0.000	0.000	Merged-chr1-87899931-42
NR2107--MA1104.1.GATA6	chr13	107461432	107461444	-	0.000	0.000	Merged-chr13-107461269-28
NR3819--MA0036.3.GATA2	chr2	49744821	49744831	+	0.000	0.000	Merged-chr2-49744707-28
NR1878--MA0766.1.GATA5	chr13	49188131	49188138	+	0.000	0.000	Merged-chr13-49188113-1
NR665--MA0035.3.Gata1	chr10	17566397	17566407	+	0.000	0.000	Merged-chr10-17566277-15
NR5941--MA1104.1.GATA6	chr7	27933591	27933603	+	0.000	0.000	Merged-chr7-27933719-74
NR681--MA0140.2.GATA1::TAL1	chr10	21908907	21908924	+	0.000	0.000	Merged-chr10-21908729-44
NR820--MA1104.1.GATA6	chr10	79417357	79417369	-	0.000	0.000	Merged-chr10-79417442-89
NR1234--MA1104.1.GATA6	chr11	85454135	85454147	+	0.000	0.000	Merged-chr11-85454065-23
NR1141--MA0035.3.Gata1	chr11	53656981	53656991	+	0.000	0.000	Merged-chr11-53657053-47
NR182--MA0037.3.GATA3	chr1	94035513	94035520	-	0.000	0.000	Merged-chr1-94035484-87
NR5988--MA1104.1.GATA6	chr7	51750387	51750399	+	0.000	0.000	Merged-chr7-51750437-26
NR3463--MA0482.1.Gata4	chr18	82559474	82559484	-	0.000	0.000	Merged-chr18-82559371-35
NR2685--MA0140.2.GATA1::TAL1	chr16	8455413	8455430	-	0.000	0.000	Merged-chr16-8455328-28
NR5210--MA0140.2.GATA1::TAL1	chr5	86783451	86783468	-	0.000	0.000	Merged-chr5-86783243-43
NR3096--MA0482.1.Gata4	chr17	56291310	56291320	+	0.000	0.000	Merged-chr17-56291357-21
NR1595--MA1104.1.GATA6	chr12	85818539	85818551	+	0.000	0.000	Merged-chr12-85818661-14
NR6830--MA0035.3.Gata1	chr9	80057983	80057993	+	0.000	0.000	Merged-chr9-80057847-17
NR858--MA0766.1.GATA5	chr10	93228777	93228784	+	0.000	0.000	Merged-chr10-93228796-6
NR1738--MA0036.3.GATA2	chr12	118439072	118439082	-	0.000	0.000	Merged-chr12-118439012-3
NR4876--MA0037.3.GATA3	chr4	101586047	101586054	+	0.000	0.000	Merged-chr4-101585990-74
NR1064--MA0140.2.GATA1::TAL1	chr11	4336834	4336851	+	0.000	0.000	Merged-chr11-4336811-40
NR2325--MA0037.3.GATA3	chr14	60131692	60131699	-	0.000	0.000	Merged-chr14-60131750-51
NR4802--MA0035.3.Gata1	chr4	46152003	46152013	+	0.000	0.000	Merged-chr4-46152127-36
NR3926--MA1104.1.GATA6	chr2	90583735	90583747	+	0.000	0.000	Merged-chr2-90583818-37
NR787--MA0035.3.Gata1	chr10	67586330	67586340	+	0.000	0.000	Merged-chr10-67586382-65
NR5792--MA1104.1.GATA6	chr6	137557983	137557995	+	0.000	0.000	Merged-chr6-137558133-151
NR2019--MA0140.2.GATA1::TAL1	chr13	95449890	95449907	-	0.000	0.000	Merged-chr13-95449730-51
NR2412--MA0766.1.GATA5	chr14	100235482	100235489	-	0.000	0.000	Merged-chr14-100235821-25
NR282--MA0766.1.GATA5	chr1	130838475	130838482	+	0.000	0.000	Merged-chr1-130838519-27
NR4640--MA0035.3.Gata1	chr3	138334345	138334355	+	0.000	0.000	Merged-chr3-138334424-50
NR2067--MA1104.1.GATA6	chr13	101702249	101702261	+	0.000	0.000	Merged-chr13-101702260-81
NR3466--MA0035.3.Gata1	chr18	82559475	82559485	-	0.000	0.000	Merged-chr18-82559371-35
NR501--MA0035.3.Gata1	chr1	172526890	172526900	+	0.000	0.000	Merged-chr1-172526755-50
NR2654--MA0036.3.GATA2	chr15	97373362	97373372	+	0.000	0.000	Merged-chr15-97373444-153
NR66--MA0482.1.Gata4	chr1	61402630	61402640	+	0.000	0.000	Merged-chr1-61402618-25
NR6774--MA0037.3.GATA3	chr9	69073402	69073409	-	0.000	0.000	Merged-chr9-69073494-25
NR780--MA1104.1.GATA6	chr10	67065542	67065554	-	0.000	0.000	Merged-chr10-67065679-35
NR3713--MA0482.1.Gata4	chr2	11617067	11617077	+	0.000	0.000	Merged-chr2-11617013-39
NR5669--MA0035.3.Gata1	chr6	117166983	117166993	-	0.000	0.000	Merged-chr6-117167105-10
NR2543--MA0037.3.GATA3	chr15	59010878	59010885	-	0.000	0.000	Merged-chr15-59010782-34
NR5598--MA0140.2.GATA1::TAL1	chr6	103473551	103473568	-	0.000	0.000	Merged-chr6-103473663-48
NR5297--MA0036.3.GATA2	chr5	118069583	118069593	-	0.000	0.000	Merged-chr5-118069472-39
NR4448--MA0140.2.GATA1::TAL1	chr3	101062071	101062088	+	0.000	0.000	Merged-chr3-101062110-14
NR1414--MA0482.1.Gata4	chr11	115746912	115746922	+	0.000	0.000	Merged-chr11-115746671-90
NR2773--MA0766.1.GATA5	chr16	43661710	43661717	+	0.000	0.000	Merged-chr16-43661789-37
NR1024--MA0035.3.Gata1	chr10	127759708	127759718	+	0.000	0.000	Merged-chr10-127759558-36
NR4127--MA0037.3.GATA3	chr2	144300385	144300392	+	0.000	0.000	Merged-chr2-144300316-30
NR837--MA0766.1.GATA5	chr10	82666662	82666669	-	0.000	0.000	Merged-chr10-82666640-30
NR5273--MA0766.1.GATA5	chr5	105192811	105192818	-	0.000	0.000	Merged-chr5-105192735-25
NR7009--MA0036.3.GATA2	chr9	108832553	108832563	-	0.000	0.000	Merged-chr9-108832464-53
NR142--MA0036.3.GATA2	chr1	87899816	87899826	+	0.000	0.000	Merged-chr1-87899931-42
NR1299--MA0482.1.Gata4	chr11	98487787	98487797	-	0.000	0.000	Merged-chr11-98487809-30
NR74--MA0766.1.GATA5	chr1	62829840	62829847	+	0.000	0.000	Merged-chr1-62829921-36
NR6373--MA0037.3.GATA3	chr8	27192328	27192335	+	0.000	0.000	Merged-chr8-27192491-24
NR6168--MA0037.3.GATA3	chr7	110204279	110204286	-	0.000	0.000	Merged-chr7-110204373-3
NR3978--MA0482.1.Gata4	chr2	103652312	103652322	+	0.000	0.000	Merged-chr2-103652335-51
NR5493--MA0140.2.GATA1::TAL1	chr6	40891258	40891275	-	0.000	0.000	Merged-chr6-40891354-82
NR2853--MA0482.1.Gata4	chr16	84603166	84603176	-	0.000	0.000	Merged-chr16-84602933-51
NR4616--MA0037.3.GATA3	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR2914--MA0766.1.GATA5	chr16	97204301	97204308	-	0.000	0.000	Merged-chr16-97204388-55
NR4780--MA0766.1.GATA5	chr4	33189443	33189450	-	0.000	0.000	Merged-chr4-33189254-36
NR4575--MA0766.1.GATA5	chr3	135590667	135590674	+	0.000	0.000	Merged-chr3-135590750-10
NR77--MA0036.3.GATA2	chr1	64956881	64956891	+	0.000	0.000	Merged-chr1-64956845-95
NR3995--MA0037.3.GATA3	chr2	106985121	106985128	-	0.000	0.000	Merged-chr2-106985167-21
NR7166--MA0035.3.Gata1	chrX	167131028	167131038	+	0.000	0.000	Merged-chrX-167131211-21
NR4473--MA0140.2.GATA1::TAL1	chr3	107076712	107076729	+	0.000	0.000	Merged-chr3-107076709-51
NR5072--MA0035.3.Gata1	chr5	8801382	8801392	+	0.000	0.000	Merged-chr5-8801410-8
NR3577--MA0482.1.Gata4	chr19	33053337	33053347	+	0.000	0.000	Merged-chr19-33053321-32
NR2631--MA1104.1.GATA6	chr15	93379553	93379565	+	0.000	0.000	Merged-chr15-93379459-27
NR2059--MA0037.3.GATA3	chr13	100576090	100576097	+	0.000	0.000	Merged-chr13-100576105-29
NR5289--MA0036.3.GATA2	chr5	115755109	115755119	-	0.000	0.000	Merged-chr5-115755148-41
NR2856--MA0035.3.Gata1	chr16	84603167	84603177	-	0.000	0.000	Merged-chr16-84602933-51
NR4921--MA0766.1.GATA5	chr4	122872202	122872209	-	0.000	0.000	Merged-chr4-122872187-66
NR4911--MA0036.3.GATA2	chr4	115056685	115056695	+	0.000	0.000	Merged-chr4-115056666-5
NR3195--MA0036.3.GATA2	chr17	84061870	84061880	+	0.000	0.000	Merged-chr17-84061758-18
NR1662--MA0037.3.GATA3	chr12	107362207	107362214	+	0.000	0.000	Merged-chr12-107362270-34
NR1719--MA0766.1.GATA5	chr12	117403957	117403964	+	0.000	0.000	Merged-chr12-117403786-38
NR4800--MA1104.1.GATA6	chr4	46152002	46152014	-	0.000	0.000	Merged-chr4-46152127-36
NR7012--MA0482.1.Gata4	chr9	109863296	109863306	-	0.000	0.000	Merged-chr9-109863307-1
NR1496--MA0482.1.Gata4	chr12	35686611	35686621	-	0.000	0.000	Merged-chr12-35686484-17
NR3346--MA0140.2.GATA1::TAL1	chr18	62092675	62092692	-	0.000	0.000	Merged-chr18-62092853-21
NR5170--MA0482.1.Gata4	chr5	64472608	64472618	+	0.000	0.000	Merged-chr5-64472447-77
NR7002--MA0035.3.Gata1	chr9	107676232	107676242	+	0.000	0.000	Merged-chr9-107676090-54
NR3464--MA1104.1.GATA6	chr18	82559474	82559486	+	0.000	0.000	Merged-chr18-82559371-35
NR1876--MA0482.1.Gata4	chr13	49188128	49188138	-	0.000	0.000	Merged-chr13-49188113-1
NR2041--MA0035.3.Gata1	chr13	98124618	98124628	+	0.000	0.000	Merged-chr13-98124541-43
NR4216--MA0140.2.GATA1::TAL1	chr2	167723887	167723904	+	0.000	0.000	Merged-chr2-167723859-27
NR6171--MA0036.3.GATA2	chr7	110204278	110204288	+	0.000	0.000	Merged-chr7-110204373-3
NR5001--MA1104.1.GATA6	chr4	145312625	145312637	+	0.000	0.000	Merged-chr4-145312696-44
NR5938--MA1104.1.GATA6	chr7	27357771	27357783	+	0.000	0.000	Merged-chr7-27357694-29
NR5620--MA0037.3.GATA3	chr6	108540524	108540531	+	0.000	0.000	Merged-chr6-108540679-20
NR6126--MA0037.3.GATA3	chr7	101027845	101027852	-	0.000	0.000	Merged-chr7-101027827-19
NR6950--MA1104.1.GATA6	chr9	95836022	95836034	-	0.000	0.000	Merged-chr9-95835913-33
NR1688--MA1104.1.GATA6	chr12	110751025	110751037	-	0.000	0.000	Merged-chr12-110751101-46
NR3050--MA0037.3.GATA3	chr17	42782413	42782420	+	0.000	0.000	Merged-chr17-42782364-40
NR2320--MA0036.3.GATA2	chr14	59943444	59943454	+	0.000	0.000	Merged-chr14-59943344-19
NR7015--MA0035.3.Gata1	chr9	112174908	112174918	-	0.000	0.000	Merged-chr9-112174843-101
