#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR11469--MA0495.2.MAFF	chr6	130029867	130029887	+	0.000	0.000	Merged-chr6-130029953-23
NR3970--MA0089.1.MAFG::NFE2L1	chr14	17414424	17414429	-	0.000	0.000	Merged-chr14-17414498-32
NR1130--MA0089.1.MAFG::NFE2L1	chr10	5203983	5203988	+	0.000	0.000	Merged-chr10-5204090-11
NR11372--MA0117.2.Mafb	chr6	115838438	115838449	+	0.000	0.000	Merged-chr6-115838478-31
NR9634--MA0495.2.MAFF	chr4	109665333	109665353	+	0.000	0.000	Merged-chr4-109665283-1
NR7084--MA0501.1.MAF::NFE2	chr2	34826226	34826240	-	0.000	0.000	Merged-chr2-34826203-51
NR4911--MA0089.1.MAFG::NFE2L1	chr15	73512743	73512748	-	0.000	0.000	Merged-chr15-73512755-85
NR2261--MA0089.1.MAFG::NFE2L1	chr11	58996157	58996162	-	0.000	0.000	Merged-chr11-58995988-22
NR3000--MA0089.1.MAFG::NFE2L1	chr12	107996271	107996276	+	0.000	0.000	Merged-chr12-107996436-13
NR1181--MA0659.1.MAFG	chr10	12823922	12823942	+	0.000	0.000	Merged-chr10-12823956-45
NR2967--MA0089.1.MAFG::NFE2L1	chr12	102743674	102743679	-	0.000	0.000	Merged-chr12-102743719-52
NR121--MA0496.2.MAFK	chr1	21963193	21963211	+	0.000	0.000	Merged-chr1-21963410-76
NR12040--MA0089.1.MAFG::NFE2L1	chr7	84115680	84115685	-	0.000	0.000	Merged-chr7-84115637-29
NR4972--MA0496.2.MAFK	chr15	83149652	83149670	+	0.000	0.000	Merged-chr15-83149470-115
NR5082--MA0495.2.MAFF	chr16	4736340	4736360	-	0.000	0.000	Merged-chr16-4736414-28
NR5489--MA0496.2.MAFK	chr16	69946791	69946809	-	0.000	0.000	Merged-chr16-69946695-9
NR7784--MA0591.1.Bach1::Mafk	chr2	150904536	150904550	-	0.000	0.000	Merged-chr2-150904585-65
NR12255--MA0089.1.MAFG::NFE2L1	chr7	125594019	125594024	+	0.000	0.000	Merged-chr7-125593922-57
NR13418--MA0659.1.MAFG	chr9	108156924	108156944	-	0.000	0.000	Merged-chr9-108157018-18
NR10896--MA0591.1.Bach1::Mafk	chr6	34869611	34869625	+	0.000	0.000	Merged-chr6-34869594-48
NR1824--MA0495.2.MAFF	chr10	99459977	99459997	+	0.000	0.000	Merged-chr10-99459996-60
NR7244--MA0495.2.MAFF	chr2	58107017	58107037	-	0.000	0.000	Merged-chr2-58107175-53
NR6662--MA0501.1.MAF::NFE2	chr18	82589263	82589277	-	0.000	0.000	Merged-chr18-82589153-34
NR7076--MA0591.1.Bach1::Mafk	chr2	30657779	30657793	-	0.000	0.000	Merged-chr2-30657819-6
NR8654--MA0591.1.Bach1::Mafk	chr3	106449628	106449642	-	0.000	0.000	Merged-chr3-106449359-119
NR13411--MA0496.2.MAFK	chr9	108150736	108150754	+	0.000	0.000	Merged-chr9-108150702-30
NR13617--MA0496.2.MAFK	chrX	71468814	71468832	+	0.000	0.000	Merged-chrX-71468864-48
NR228--MA0501.1.MAF::NFE2	chr1	52100694	52100708	-	0.000	0.000	Merged-chr1-52100715-41
NR12480--MA0117.2.Mafb	chr8	33931697	33931708	+	0.000	0.000	Merged-chr8-33931697-13
NR11628--MA0089.1.MAFG::NFE2L1	chr6	144804582	144804587	-	0.000	0.000	Merged-chr6-144804553-29
NR7347--MA0089.1.MAFG::NFE2L1	chr2	75683096	75683101	+	0.000	0.000	Merged-chr2-75683146-50
NR11137--MA0089.1.MAFG::NFE2L1	chr6	72347334	72347339	-	0.000	0.000	Merged-chr6-72347537-74
NR13007--MA0089.1.MAFG::NFE2L1	chr9	7221774	7221779	-	0.000	0.000	Merged-chr9-7221574-61
NR6720--MA0117.2.Mafb	chr18	89159581	89159592	+	0.000	0.000	Merged-chr18-89159613-61
NR4244--MA0089.1.MAFG::NFE2L1	chr14	64956765	64956770	-	0.000	0.000	Merged-chr14-64956744-1
NR5851--MA0591.1.Bach1::Mafk	chr17	33865654	33865668	-	0.000	0.000	Merged-chr17-33865585-36
NR10632--MA0659.1.MAFG	chr5	146655355	146655375	-	0.000	0.000	Merged-chr5-146655552-37
NR11439--MA0089.1.MAFG::NFE2L1	chr6	125039602	125039607	-	0.000	0.000	Merged-chr6-125039699-58
NR7158--MA0089.1.MAFG::NFE2L1	chr2	50290984	50290989	+	0.000	0.000	Merged-chr2-50290930-32
NR1264--MA0496.2.MAFK	chr10	20119543	20119561	+	0.000	0.000	Merged-chr10-20119637-31
NR892--MA0501.1.MAF::NFE2	chr1	165736274	165736288	+	0.000	0.000	Merged-chr1-165736327-32
NR7479--MA0659.1.MAFG	chr2	103632772	103632792	-	0.000	0.000	Merged-chr2-103632734-49
NR2412--MA0501.1.MAF::NFE2	chr11	107479718	107479732	-	0.000	0.000	Merged-chr11-107479567-52
NR13165--MA0591.1.Bach1::Mafk	chr9	61708042	61708056	-	0.000	0.000	Merged-chr9-61708026-57
NR11526--MA0089.1.MAFG::NFE2L1	chr6	135924117	135924122	-	0.000	0.000	Merged-chr6-135924249-1
NR11411--MA0089.1.MAFG::NFE2L1	chr6	120124909	120124914	-	0.000	0.000	Merged-chr6-120124865-39
NR9597--MA0501.1.MAF::NFE2	chr4	97831814	97831828	+	0.000	0.000	Merged-chr4-97831633-55
NR5946--MA0496.2.MAFK	chr17	56162453	56162471	+	0.000	0.000	Merged-chr17-56162461-54
NR11828--MA0089.1.MAFG::NFE2L1	chr7	45873008	45873013	-	0.000	0.000	Merged-chr7-45873052-66
NR499--MA0089.1.MAFG::NFE2L1	chr1	92148772	92148777	+	0.000	0.000	Merged-chr1-92148662-9
NR875--MA0089.1.MAFG::NFE2L1	chr1	161734763	161734768	-	0.000	0.000	Merged-chr1-161734917-117
NR4720--MA0089.1.MAFG::NFE2L1	chr15	34046485	34046490	-	0.000	0.000	Merged-chr15-34046584-10
NR1853--MA0117.2.Mafb	chr10	102451747	102451758	-	0.000	0.000	Merged-chr10-102451792-34
NR9677--MA0591.1.Bach1::Mafk	chr4	121004971	121004985	+	0.000	0.000	Merged-chr4-121004937-25
NR58--MA0089.1.MAFG::NFE2L1	chr1	13301631	13301636	+	0.000	0.000	Merged-chr1-13301807-39
NR1732--MA0089.1.MAFG::NFE2L1	chr10	88826826	88826831	-	0.000	0.000	Merged-chr10-88826786-54
NR13226--MA0659.1.MAFG	chr9	78074138	78074158	+	0.000	0.000	Merged-chr9-78074095-46
NR471--MA0089.1.MAFG::NFE2L1	chr1	87626548	87626553	-	0.000	0.000	Merged-chr1-87626553-50
NR2661--MA0089.1.MAFG::NFE2L1	chr12	38929180	38929185	+	0.000	0.000	Merged-chr12-38929031-63
NR11639--MA0089.1.MAFG::NFE2L1	chr6	146271409	146271414	-	0.000	0.000	Merged-chr6-146271470-40
NR12154--MA0659.1.MAFG	chr7	104465137	104465157	+	0.000	0.000	Merged-chr7-104465292-53
NR10219--MA0089.1.MAFG::NFE2L1	chr5	64497092	64497097	+	0.000	0.000	Merged-chr5-64497055-39
NR5320--MA0495.2.MAFF	chr16	50737727	50737747	-	0.000	0.000	Merged-chr16-50737708-13
NR12015--MA0117.2.Mafb	chr7	80032556	80032567	+	0.000	0.000	Merged-chr7-80032517-2
NR13484--MA0089.1.MAFG::NFE2L1	chr9	118890137	118890142	-	0.000	0.000	Merged-chr9-118890241-21
NR8650--MA0089.1.MAFG::NFE2L1	chr3	106032810	106032815	-	0.000	0.000	Merged-chr3-106032862-49
NR4971--MA0501.1.MAF::NFE2	chr15	83149657	83149671	+	0.000	0.000	Merged-chr15-83149470-115
NR5951--MA0089.1.MAFG::NFE2L1	chr17	56990325	56990330	-	0.000	0.000	Merged-chr17-56990173-63
NR12279--MA0089.1.MAFG::NFE2L1	chr7	132686630	132686635	-	0.000	0.000	Merged-chr7-132686748-28
NR7356--MA0496.2.MAFK	chr2	75823973	75823991	+	0.000	0.000	Merged-chr2-75823994-29
NR4253--MA0591.1.Bach1::Mafk	chr14	69780556	69780570	+	0.000	0.000	Merged-chr14-69780583-19
NR12248--MA0117.2.Mafb	chr7	121689771	121689782	+	0.000	0.000	Merged-chr7-121689678-33
NR12680--MA0501.1.MAF::NFE2	chr8	75084001	75084015	-	0.000	0.000	Merged-chr8-75083999-30
NR8878--MA0089.1.MAFG::NFE2L1	chr3	141739036	141739041	-	0.000	0.000	Merged-chr3-141739144-3
NR4759--MA0089.1.MAFG::NFE2L1	chr15	41830915	41830920	-	0.000	0.000	Merged-chr15-41830921-42
NR3715--MA0089.1.MAFG::NFE2L1	chr13	108426544	108426549	-	0.000	0.000	Merged-chr13-108426538-45
NR5201--MA0117.2.Mafb	chr16	17531009	17531020	-	0.000	0.000	Merged-chr16-17530947-63
NR12177--MA0089.1.MAFG::NFE2L1	chr7	108944132	108944137	+	0.000	0.000	Merged-chr7-108944158-41
NR4344--MA0117.2.Mafb	chr14	97395890	97395901	+	0.000	0.000	Merged-chr14-97395743-2
NR2320--MA0591.1.Bach1::Mafk	chr11	75530552	75530566	-	0.000	0.000	Merged-chr11-75530665-33
NR4846--MA0089.1.MAFG::NFE2L1	chr15	62809293	62809298	+	0.000	0.000	Merged-chr15-62809402-30
NR12640--MA0089.1.MAFG::NFE2L1	chr8	69920453	69920458	-	0.000	0.000	Merged-chr8-69920362-48
NR11926--MA0089.1.MAFG::NFE2L1	chr7	67421999	67422004	-	0.000	0.000	Merged-chr7-67421949-40
NR6575--MA0591.1.Bach1::Mafk	chr18	69537642	69537656	+	0.000	0.000	Merged-chr18-69537623-22
NR197--MA0501.1.MAF::NFE2	chr1	43482720	43482734	-	0.000	0.000	Merged-chr1-43482907-14
NR9638--MA0501.1.MAF::NFE2	chr4	109665339	109665353	+	0.000	0.000	Merged-chr4-109665283-1
NR10998--MA0089.1.MAFG::NFE2L1	chr6	54867006	54867011	-	0.000	0.000	Merged-chr6-54867204-75
NR6903--MA0089.1.MAFG::NFE2L1	chr2	5895397	5895402	-	0.000	0.000	Merged-chr2-5895412-60
NR3700--MA0089.1.MAFG::NFE2L1	chr13	106998833	106998838	+	0.000	0.000	Merged-chr13-106998870-40
NR6614--MA0089.1.MAFG::NFE2L1	chr18	73846798	73846803	+	0.000	0.000	Merged-chr18-73846935-30
NR11472--MA0591.1.Bach1::Mafk	chr6	130029870	130029884	-	0.000	0.000	Merged-chr6-130029953-23
NR5318--MA0591.1.Bach1::Mafk	chr16	50737672	50737686	+	0.000	0.000	Merged-chr16-50737708-13
NR778--MA0501.1.MAF::NFE2	chr1	143985332	143985346	-	0.000	0.000	Merged-chr1-143985220-17
NR8296--MA0591.1.Bach1::Mafk	chr3	52555199	52555213	+	0.000	0.000	Merged-chr3-52555195-52
NR12020--MA0591.1.Bach1::Mafk	chr7	80629091	80629105	+	0.000	0.000	Merged-chr7-80629014-41
NR8674--MA0089.1.MAFG::NFE2L1	chr3	109732715	109732720	-	0.000	0.000	Merged-chr3-109732646-37
NR13158--MA0501.1.MAF::NFE2	chr9	57421458	57421472	-	0.000	0.000	Merged-chr9-57421302-52
NR103--MA0089.1.MAFG::NFE2L1	chr1	16228115	16228120	+	0.000	0.000	Merged-chr1-16228179-38
NR2969--MA0495.2.MAFF	chr12	103341439	103341459	-	0.000	0.000	Merged-chr12-103341437-53
NR5686--MA0089.1.MAFG::NFE2L1	chr17	9031704	9031709	+	0.000	0.000	Merged-chr17-9031806-57
NR4256--MA0591.1.Bach1::Mafk	chr14	70767612	70767626	-	0.000	0.000	Merged-chr14-70767609-24
NR6648--MA0495.2.MAFF	chr18	80612045	80612065	+	0.000	0.000	Merged-chr18-80611991-79
NR10906--MA0501.1.MAF::NFE2	chr6	37046543	37046557	-	0.000	0.000	Merged-chr6-37046555-33
NR12832--MA0501.1.MAF::NFE2	chr8	95713541	95713555	-	0.000	0.000	Merged-chr8-95713709-35
NR5482--MA0495.2.MAFF	chr16	69946790	69946810	-	0.000	0.000	Merged-chr16-69946695-9
NR2964--MA0496.2.MAFK	chr12	102425145	102425163	+	0.000	0.000	Merged-chr12-102425206-5
NR10313--MA0496.2.MAFK	chr5	76565521	76565539	-	0.000	0.000	Merged-chr5-76565486-34
NR13229--MA0496.2.MAFK	chr9	78074139	78074157	+	0.000	0.000	Merged-chr9-78074095-46
NR13061--MA0117.2.Mafb	chr9	21161629	21161640	+	0.000	0.000	Merged-chr9-21161494-64
NR2406--MA0089.1.MAFG::NFE2L1	chr11	103697656	103697661	+	0.000	0.000	Merged-chr11-103697774-72
NR11923--MA0591.1.Bach1::Mafk	chr7	66661722	66661736	+	0.000	0.000	Merged-chr7-66661793-46
NR9725--MA0501.1.MAF::NFE2	chr4	130900050	130900064	-	0.000	0.000	Merged-chr4-130900085-53
NR11331--MA0089.1.MAFG::NFE2L1	chr6	108537159	108537164	+	0.000	0.000	Merged-chr6-108536943-79
NR13680--MA0089.1.MAFG::NFE2L1	chrX	106189577	106189582	-	0.000	0.000	Merged-chrX-106189421-28
NR12260--MA0089.1.MAFG::NFE2L1	chr7	126862578	126862583	-	0.000	0.000	Merged-chr7-126862632-1
NR2192--MA0089.1.MAFG::NFE2L1	chr11	32542918	32542923	-	0.000	0.000	Merged-chr11-32542755-79
NR10799--MA0117.2.Mafb	chr6	17065717	17065728	+	0.000	0.000	Merged-chr6-17065755-144
NR13201--MA0089.1.MAFG::NFE2L1	chr9	73073477	73073482	+	0.000	0.000	Merged-chr9-73073244-62
NR10692--MA0089.1.MAFG::NFE2L1	chr6	3498376	3498381	-	0.000	0.000	Merged-chr6-3498450-52
NR2538--MA0591.1.Bach1::Mafk	chr12	17033031	17033045	-	0.000	0.000	Merged-chr12-17033191-101
NR6576--MA0501.1.MAF::NFE2	chr18	69537645	69537659	+	0.000	0.000	Merged-chr18-69537623-22
NR3724--MA0089.1.MAFG::NFE2L1	chr13	108881983	108881988	-	0.000	0.000	Merged-chr13-108882066-39
NR13407--MA0591.1.Bach1::Mafk	chr9	108150738	108150752	-	0.000	0.000	Merged-chr9-108150702-30
NR4970--MA0495.2.MAFF	chr15	83149651	83149671	-	0.000	0.000	Merged-chr15-83149470-115
NR3752--MA0117.2.Mafb	chr13	111634607	111634618	-	0.000	0.000	Merged-chr13-111634662-22
NR13127--MA0089.1.MAFG::NFE2L1	chr9	42033915	42033920	+	0.000	0.000	Merged-chr9-42034143-45
NR8642--MA0659.1.MAFG	chr3	105892539	105892559	+	0.000	0.000	Merged-chr3-105892493-111
NR2389--MA0591.1.Bach1::Mafk	chr11	98933443	98933457	-	0.000	0.000	Merged-chr11-98933379-5
NR4860--MA0659.1.MAFG	chr15	64041700	64041720	+	0.000	0.000	Merged-chr15-64041818-65
NR9233--MA0591.1.Bach1::Mafk	chr4	40834005	40834019	+	0.000	0.000	Merged-chr4-40833912-100
NR4001--MA0591.1.Bach1::Mafk	chr14	25108465	25108479	+	0.000	0.000	Merged-chr14-25108517-12
NR5087--MA0591.1.Bach1::Mafk	chr16	4790140	4790154	-	0.000	0.000	Merged-chr16-4790072-71
NR2573--MA0659.1.MAFG	chr12	25095900	25095920	-	0.000	0.000	Merged-chr12-25096104-64
NR7869--MA0089.1.MAFG::NFE2L1	chr2	164081815	164081820	-	0.000	0.000	Merged-chr2-164081803-8
NR1920--MA0495.2.MAFF	chr10	111107640	111107660	-	0.000	0.000	Merged-chr10-111107692-40
NR2580--MA0495.2.MAFF	chr12	25256485	25256505	+	0.000	0.000	Merged-chr12-25256439-11
NR12951--MA0089.1.MAFG::NFE2L1	chr8	125557561	125557566	-	0.000	0.000	Merged-chr8-125557520-11
NR3261--MA0591.1.Bach1::Mafk	chr13	35813619	35813633	-	0.000	0.000	Merged-chr13-35813438-28
NR11180--MA0501.1.MAF::NFE2	chr6	86850830	86850844	+	0.000	0.000	Merged-chr6-86850884-40
NR1678--MA0089.1.MAFG::NFE2L1	chr10	81350536	81350541	-	0.000	0.000	Merged-chr10-81350595-59
NR2112--MA0659.1.MAFG	chr11	11766210	11766230	+	0.000	0.000	Merged-chr11-11766225-56
NR10969--MA0591.1.Bach1::Mafk	chr6	49128471	49128485	+	0.000	0.000	Merged-chr6-49128471-29
NR13388--MA0591.1.Bach1::Mafk	chr9	100462312	100462326	+	0.000	0.000	Merged-chr9-100462229-47
NR1922--MA0659.1.MAFG	chr10	111107640	111107660	+	0.000	0.000	Merged-chr10-111107692-40
NR7061--MA0089.1.MAFG::NFE2L1	chr2	26663538	26663543	+	0.000	0.000	Merged-chr2-26663568-32
NR1650--MA0089.1.MAFG::NFE2L1	chr10	75146211	75146216	-	0.000	0.000	Merged-chr10-75146347-53
NR9537--MA0089.1.MAFG::NFE2L1	chr4	88300990	88300995	+	0.000	0.000	Merged-chr4-88300823-32
NR9913--MA0089.1.MAFG::NFE2L1	chr5	8489920	8489925	+	0.000	0.000	Merged-chr5-8489877-17
NR13703--MA0089.1.MAFG::NFE2L1	chrX	135652326	135652331	+	0.000	0.000	Merged-chrX-135652437-22
NR7454--MA0659.1.MAFG	chr2	101678594	101678614	-	0.000	0.000	Merged-chr2-101678794-92
NR4276--MA0496.2.MAFK	chr14	78273821	78273839	+	0.000	0.000	Merged-chr14-78273841-14
NR13167--MA0496.2.MAFK	chr9	61708040	61708058	+	0.000	0.000	Merged-chr9-61708026-57
NR9880--MA0659.1.MAFG	chr5	3928947	3928967	-	0.000	0.000	Merged-chr5-3928837-1
NR13138--MA0089.1.MAFG::NFE2L1	chr9	45291890	45291895	+	0.000	0.000	Merged-chr9-45291923-45
NR13405--MA0495.2.MAFF	chr9	108150735	108150755	+	0.000	0.000	Merged-chr9-108150702-30
NR8304--MA0089.1.MAFG::NFE2L1	chr3	54567428	54567433	+	0.000	0.000	Merged-chr3-54567528-25
NR893--MA0089.1.MAFG::NFE2L1	chr1	165763782	165763787	-	0.000	0.000	Merged-chr1-165763682-102
NR2402--MA0089.1.MAFG::NFE2L1	chr11	102185305	102185310	-	0.000	0.000	Merged-chr11-102185121-56
NR2370--MA0495.2.MAFF	chr11	95834501	95834521	-	0.000	0.000	Merged-chr11-95834511-50
NR9186--MA0117.2.Mafb	chr4	32352134	32352145	+	0.000	0.000	Merged-chr4-32352065-6
NR8707--MA0591.1.Bach1::Mafk	chr3	115712432	115712446	+	0.000	0.000	Merged-chr3-115712388-90
NR5882--MA0089.1.MAFG::NFE2L1	chr17	36042763	36042768	+	0.000	0.000	Merged-chr17-36042760-57
NR11453--MA0496.2.MAFK	chr6	127359539	127359557	-	0.000	0.000	Merged-chr6-127359568-39
NR13709--MA0496.2.MAFK	chrX	142385192	142385210	-	0.000	0.000	Merged-chrX-142385026-32
NR11734--MA0591.1.Bach1::Mafk	chr7	19359994	19360008	-	0.000	0.000	Merged-chr7-19359775-64
NR6552--MA0501.1.MAF::NFE2	chr18	64516556	64516570	+	0.000	0.000	Merged-chr18-64516532-71
NR6369--MA0659.1.MAFG	chr18	39068273	39068293	-	0.000	0.000	Merged-chr18-39068377-42
NR2213--MA0089.1.MAFG::NFE2L1	chr11	40718371	40718376	+	0.000	0.000	Merged-chr11-40718408-12
NR7566--MA0117.2.Mafb	chr2	122164513	122164524	+	0.000	0.000	Merged-chr2-122164298-58
NR11015--MA0495.2.MAFF	chr6	57583829	57583849	-	0.000	0.000	Merged-chr6-57584006-3
NR6617--MA0501.1.MAF::NFE2	chr18	74431574	74431588	+	0.000	0.000	Merged-chr18-74431355-25
NR2413--MA0591.1.Bach1::Mafk	chr11	109375549	109375563	+	0.000	0.000	Merged-chr11-109375589-56
NR8544--MA0117.2.Mafb	chr3	89820242	89820253	+	0.000	0.000	Merged-chr3-89820080-6
NR13313--MA0659.1.MAFG	chr9	90257560	90257580	+	0.000	0.000	Merged-chr9-90257512-5
NR196--MA0591.1.Bach1::Mafk	chr1	43482723	43482737	-	0.000	0.000	Merged-chr1-43482907-14
NR4836--MA0496.2.MAFK	chr15	60141741	60141759	+	0.000	0.000	Merged-chr15-60141822-49
NR266--MA0501.1.MAF::NFE2	chr1	58721176	58721190	-	0.000	0.000	Merged-chr1-58721053-40
NR2354--MA0117.2.Mafb	chr11	87426791	87426802	+	0.000	0.000	Merged-chr11-87426829-72
NR12263--MA0591.1.Bach1::Mafk	chr7	127573111	127573125	-	0.000	0.000	Merged-chr7-127573236-53
NR2586--MA0591.1.Bach1::Mafk	chr12	26315183	26315197	-	0.000	0.000	Merged-chr12-26315128-15
NR1673--MA0591.1.Bach1::Mafk	chr10	80342883	80342897	+	0.000	0.000	Merged-chr10-80342924-40
NR12335--MA0501.1.MAF::NFE2	chr7	144181110	144181124	-	0.000	0.000	Merged-chr7-144181072-30
NR11179--MA0089.1.MAFG::NFE2L1	chr6	86824064	86824069	+	0.000	0.000	Merged-chr6-86823898-7
NR11366--MA0117.2.Mafb	chr6	114930099	114930110	+	0.000	0.000	Merged-chr6-114929933-47
NR6371--MA0496.2.MAFK	chr18	39068274	39068292	+	0.000	0.000	Merged-chr18-39068377-42
NR11440--MA0089.1.MAFG::NFE2L1	chr6	125084547	125084552	-	0.000	0.000	Merged-chr6-125084626-24
NR6069--MA0089.1.MAFG::NFE2L1	chr17	78163511	78163516	+	0.000	0.000	Merged-chr17-78163485-40
NR847--MA0501.1.MAF::NFE2	chr1	155281808	155281822	-	0.000	0.000	Merged-chr1-155281669-27
NR6647--MA0089.1.MAFG::NFE2L1	chr18	80206786	80206791	+	0.000	0.000	Merged-chr18-80206935-61
NR8645--MA0496.2.MAFK	chr3	105892540	105892558	+	0.000	0.000	Merged-chr3-105892493-111
NR13727--MA0089.1.MAFG::NFE2L1	chrX	151096280	151096285	+	0.000	0.000	Merged-chrX-151096457-56
NR10033--MA0089.1.MAFG::NFE2L1	chr5	20882148	20882153	+	0.000	0.000	Merged-chr5-20882102-89
NR5414--MA0089.1.MAFG::NFE2L1	chr16	59459685	59459690	-	0.000	0.000	Merged-chr16-59459484-51
NR11951--MA0495.2.MAFF	chr7	73588797	73588817	+	0.000	0.000	Merged-chr7-73589087-116
NR2361--MA0496.2.MAFK	chr11	94386616	94386634	-	0.000	0.000	Merged-chr11-94386453-49
NR6072--MA0495.2.MAFF	chr17	80139917	80139937	+	0.000	0.000	Merged-chr17-80140059-47
NR7111--MA0591.1.Bach1::Mafk	chr2	44981870	44981884	+	0.000	0.000	Merged-chr2-44981813-26
NR8663--MA0496.2.MAFK	chr3	107278813	107278831	-	0.000	0.000	Merged-chr3-107279033-49
NR5980--MA0089.1.MAFG::NFE2L1	chr17	64602340	64602345	-	0.000	0.000	Merged-chr17-64602197-17
NR1932--MA0501.1.MAF::NFE2	chr10	111422709	111422723	+	0.000	0.000	Merged-chr10-111422684-38
NR1006--MA0089.1.MAFG::NFE2L1	chr1	183987870	183987875	+	0.000	0.000	Merged-chr1-183987914-47
NR11953--MA0659.1.MAFG	chr7	73588797	73588817	+	0.000	0.000	Merged-chr7-73589087-116
NR12264--MA0659.1.MAFG	chr7	127573108	127573128	+	0.000	0.000	Merged-chr7-127573236-53
NR11415--MA0591.1.Bach1::Mafk	chr6	120799651	120799665	+	0.000	0.000	Merged-chr6-120799783-44
NR11974--MA0591.1.Bach1::Mafk	chr7	75630060	75630074	-	0.000	0.000	Merged-chr7-75629936-10
NR8131--MA0495.2.MAFF	chr3	21917647	21917667	-	0.000	0.000	Merged-chr3-21917648-70
NR777--MA0591.1.Bach1::Mafk	chr1	143985335	143985349	-	0.000	0.000	Merged-chr1-143985220-17
NR3153--MA0089.1.MAFG::NFE2L1	chr13	12475616	12475621	-	0.000	0.000	Merged-chr13-12475485-11
NR11029--MA0591.1.Bach1::Mafk	chr6	60815585	60815599	+	0.000	0.000	Merged-chr6-60815529-1
NR10483--MA0501.1.MAF::NFE2	chr5	112286790	112286804	-	0.000	0.000	Merged-chr5-112286717-1
NR2348--MA0496.2.MAFK	chr11	87074102	87074120	+	0.000	0.000	Merged-chr11-87073947-35
NR5866--MA0117.2.Mafb	chr17	35089217	35089228	+	0.000	0.000	Merged-chr17-35089329-50
NR2324--MA0089.1.MAFG::NFE2L1	chr11	78169430	78169435	-	0.000	0.000	Merged-chr11-78169320-42
NR13410--MA0501.1.MAF::NFE2	chr9	108150735	108150749	-	0.000	0.000	Merged-chr9-108150702-30
NR6880--MA0659.1.MAFG	chr19	58104746	58104766	-	0.000	0.000	Merged-chr19-58104736-34
NR6956--MA0117.2.Mafb	chr2	11653449	11653460	+	0.000	0.000	Merged-chr2-11653612-53
NR5546--MA0501.1.MAF::NFE2	chr16	78532157	78532171	+	0.000	0.000	Merged-chr16-78532286-51
NR11088--MA0089.1.MAFG::NFE2L1	chr6	66929952	66929957	-	0.000	0.000	Merged-chr6-66929752-32
NR11183--MA0117.2.Mafb	chr6	87535411	87535422	-	0.000	0.000	Merged-chr6-87535471-91
NR1626--MA0495.2.MAFF	chr10	70903743	70903763	-	0.000	0.000	Merged-chr10-70903939-1
NR1342--MA0501.1.MAF::NFE2	chr10	34418439	34418453	-	0.000	0.000	Merged-chr10-34418340-93
NR6373--MA0501.1.MAF::NFE2	chr18	39137705	39137719	+	0.000	0.000	Merged-chr18-39137711-66
NR3118--MA0117.2.Mafb	chr13	8274573	8274584	+	0.000	0.000	Merged-chr13-8274662-3
NR6865--MA0591.1.Bach1::Mafk	chr19	53479850	53479864	-	0.000	0.000	Merged-chr19-53479762-36
NR5630--MA0591.1.Bach1::Mafk	chr16	95168392	95168406	+	0.000	0.000	Merged-chr16-95168544-53
NR12971--MA0089.1.MAFG::NFE2L1	chr8	127967141	127967146	-	0.000	0.000	Merged-chr8-127967085-35
NR7818--MA0659.1.MAFG	chr2	157131378	157131398	-	0.000	0.000	Merged-chr2-157131278-25
NR2397--MA0591.1.Bach1::Mafk	chr11	100588667	100588681	-	0.000	0.000	Merged-chr11-100588743-35
NR10973--MA0496.2.MAFK	chr6	49128469	49128487	+	0.000	0.000	Merged-chr6-49128471-29
NR4207--MA0089.1.MAFG::NFE2L1	chr14	54225333	54225338	+	0.000	0.000	Merged-chr14-54225223-49
NR6556--MA0089.1.MAFG::NFE2L1	chr18	65395640	65395645	+	0.000	0.000	Merged-chr18-65395765-31
NR11766--MA0089.1.MAFG::NFE2L1	chr7	30219506	30219511	+	0.000	0.000	Merged-chr7-30219688-54
NR1628--MA0659.1.MAFG	chr10	70903743	70903763	-	0.000	0.000	Merged-chr10-70903939-1
NR2158--MA0117.2.Mafb	chr11	21082905	21082916	-	0.000	0.000	Merged-chr11-21082954-17
NR3282--MA0495.2.MAFF	chr13	41634642	41634662	-	0.000	0.000	Merged-chr13-41634696-29
NR12156--MA0501.1.MAF::NFE2	chr7	104465143	104465157	+	0.000	0.000	Merged-chr7-104465292-53
NR5324--MA0501.1.MAF::NFE2	chr16	50737733	50737747	+	0.000	0.000	Merged-chr16-50737708-13
NR5929--MA0089.1.MAFG::NFE2L1	chr17	51732725	51732730	+	0.000	0.000	Merged-chr17-51732863-12
NR10054--MA0501.1.MAF::NFE2	chr5	25011121	25011135	+	0.000	0.000	Merged-chr5-25010923-94
NR10633--MA0496.2.MAFK	chr5	146655356	146655374	+	0.000	0.000	Merged-chr5-146655552-37
NR7351--MA0591.1.Bach1::Mafk	chr2	75823975	75823989	+	0.000	0.000	Merged-chr2-75823994-29
NR3309--MA0591.1.Bach1::Mafk	chr13	52922210	52922224	+	0.000	0.000	Merged-chr13-52922066-27
