#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR11498--MA0599.1.KLF5	chr11	85990111	85990120	-	0.000	0.000	Merged-chr11-85990224-34
NR41716--MA0741.1.KLF16	chr3	89091106	89091116	+	0.000	0.000	Merged-chr3-89091071-26
NR51469--MA0742.1.Klf12	chr5	99495558	99495572	+	0.000	0.000	Merged-chr5-99495568-41
NR18810--MA0740.1.KLF14	chr13	113490607	113490620	-	0.000	0.000	Merged-chr13-113490560-4
NR60425--MA0493.1.Klf1	chr7	45643872	45643882	-	0.000	0.000	Merged-chr7-45643762-54
NR2579--MA1107.1.KLF9	chr1	134344789	134344801	+	0.000	0.000	Merged-chr1-134344743-32
NR65454--MA0599.1.KLF5	chr8	71611102	71611111	-	0.000	0.000	Merged-chr8-71611190-54
NR29284--MA0741.1.KLF16	chr17	48409805	48409815	+	0.000	0.000	Merged-chr17-48409638-180
NR29555--MA0741.1.KLF16	chr17	56765018	56765028	-	0.000	0.000	Merged-chr17-56764999-71
NR29079--MA0741.1.KLF16	chr17	45686242	45686252	-	0.000	0.000	Merged-chr17-45686351-100
NR23719--MA0742.1.Klf12	chr15	79038135	79038149	-	0.000	0.000	Merged-chr15-79038073-11
NR22391--MA0741.1.KLF16	chr15	12371539	12371549	+	0.000	0.000	Merged-chr15-12371387-24
NR17585--MA0599.1.KLF5	chr13	73265752	73265761	+	0.000	0.000	Merged-chr13-73265684-17
NR6286--MA0599.1.KLF5	chr10	62340188	62340197	+	0.000	0.000	Merged-chr10-62340200-89
NR51503--MA0599.1.KLF5	chr5	99906516	99906525	+	0.000	0.000	Merged-chr5-99906466-49
NR35260--MA0741.1.KLF16	chr2	25054333	25054343	+	0.000	0.000	Merged-chr2-25054565-53
NR2593--MA0493.1.Klf1	chr1	134747712	134747722	+	0.000	0.000	Merged-chr1-134747834-30
NR3978--MA0741.1.KLF16	chr1	172376525	172376535	-	0.000	0.000	Merged-chr1-172376760-99
NR24560--MA0493.1.Klf1	chr15	97825322	97825332	+	0.000	0.000	Merged-chr15-97825306-48
NR33375--MA0741.1.KLF16	chr19	12012382	12012392	+	0.000	0.000	Merged-chr19-12012380-1
NR33646--MA0741.1.KLF16	chr19	31337342	31337352	-	0.000	0.000	Merged-chr19-31337298-1
NR28430--MA0741.1.KLF16	chr17	29393799	29393809	-	0.000	0.000	Merged-chr17-29393996-77
NR62053--MA0039.3.KLF4	chr7	110203786	110203796	-	0.000	0.000	Merged-chr7-110203728-41
NR23168--MA0741.1.KLF16	chr15	62079508	62079518	+	0.000	0.000	Merged-chr15-62079594-24
NR67092--MA0599.1.KLF5	chr8	120538815	120538824	+	0.000	0.000	Merged-chr8-120538784-40
NR36037--MA0741.1.KLF16	chr2	44953136	44953146	+	0.000	0.000	Merged-chr2-44953031-31
NR9475--MA0741.1.KLF16	chr11	20542960	20542970	+	0.000	0.000	Merged-chr11-20543083-82
NR38279--MA0599.1.KLF5	chr2	130840175	130840184	-	0.000	0.000	Merged-chr2-130839995-87
NR29231--MA0599.1.KLF5	chr17	47683040	47683049	-	0.000	0.000	Merged-chr17-47682839-51
NR38955--MA0599.1.KLF5	chr2	151974371	151974380	-	0.000	0.000	Merged-chr2-151974232-5
NR31934--MA0740.1.KLF14	chr18	65430912	65430925	+	0.000	0.000	Merged-chr18-65430843-87
NR31876--MA0493.1.Klf1	chr18	64489088	64489098	-	0.000	0.000	Merged-chr18-64488940-70
NR44803--MA0740.1.KLF14	chr4	32950899	32950912	+	0.000	0.000	Merged-chr4-32950743-79
NR2582--MA0741.1.KLF16	chr1	134455384	134455394	+	0.000	0.000	Merged-chr1-134455464-58
NR65181--MA0740.1.KLF14	chr8	69193461	69193474	-	0.000	0.000	Merged-chr8-69193410-32
NR16814--MA0741.1.KLF16	chr13	45917284	45917294	+	0.000	0.000	Merged-chr13-45917473-39
NR24594--MA0741.1.KLF16	chr15	98533989	98533999	+	0.000	0.000	Merged-chr15-98534132-69
NR10735--MA0599.1.KLF5	chr11	69095013	69095022	-	0.000	0.000	Merged-chr11-69095094-65
NR67073--MA1107.1.KLF9	chr8	120276576	120276588	-	0.000	0.000	Merged-chr8-120276586-37
NR24667--MA1107.1.KLF9	chr15	98927713	98927725	+	0.000	0.000	Merged-chr15-98927787-24
NR39337--MA0493.1.Klf1	chr2	160657973	160657983	-	0.000	0.000	Merged-chr2-160657923-30
NR40030--MA0740.1.KLF14	chr2	173659567	173659580	+	0.000	0.000	Merged-chr2-173659827-104
NR49604--MA1107.1.KLF9	chr5	24348288	24348300	+	0.000	0.000	Merged-chr5-24348360-46
NR3564--MA0741.1.KLF16	chr1	164248896	164248906	-	0.000	0.000	Merged-chr1-164249048-102
NR22438--MA0740.1.KLF14	chr15	25622471	25622484	-	0.000	0.000	Merged-chr15-25622646-118
NR11107--MA0039.3.KLF4	chr11	76184484	76184494	-	0.000	0.000	Merged-chr11-76184587-9
NR48176--MA0741.1.KLF16	chr4	138262443	138262453	+	0.000	0.000	Merged-chr4-138262353-56
NR25576--MA0741.1.KLF16	chr16	21333327	21333337	+	0.000	0.000	Merged-chr16-21333305-63
NR27019--MA1107.1.KLF9	chr16	91588231	91588243	+	0.000	0.000	Merged-chr16-91588038-25
NR63167--MA0599.1.KLF5	chr7	132336890	132336899	-	0.000	0.000	Merged-chr7-132337014-20
NR12107--MA0741.1.KLF16	chr11	99150546	99150556	+	0.000	0.000	Merged-chr11-99150380-50
NR69692--MA0493.1.Klf1	chr9	78527999	78528009	-	0.000	0.000	Merged-chr9-78528095-1
NR14524--MA0742.1.Klf12	chr12	72664626	72664640	-	0.000	0.000	Merged-chr12-72664669-78
NR56103--MA0741.1.KLF16	chr6	85484620	85484630	-	0.000	0.000	Merged-chr6-85484631-14
NR33818--MA1107.1.KLF9	chr19	38746188	38746200	-	0.000	0.000	Merged-chr19-38746267-36
NR4079--MA0493.1.Klf1	chr1	175692863	175692873	+	0.000	0.000	Merged-chr1-175692845-123
NR11713--MA0599.1.KLF5	chr11	94211076	94211085	+	0.000	0.000	Merged-chr11-94211019-172
NR25306--MA0599.1.KLF5	chr16	13256730	13256739	-	0.000	0.000	Merged-chr16-13256575-87
NR72676--MA0599.1.KLF5	chrX	152353046	152353055	-	0.000	0.000	Merged-chrX-152352945-26
NR37605--MA0493.1.Klf1	chr2	109890950	109890960	-	0.000	0.000	Merged-chr2-109890954-88
NR17419--MA0493.1.Klf1	chr13	67061010	67061020	+	0.000	0.000	Merged-chr13-67060949-73
NR66614--MA0039.3.KLF4	chr8	109957366	109957376	+	0.000	0.000	Merged-chr8-109957445-42
NR22720--MA1107.1.KLF9	chr15	38452894	38452906	-	0.000	0.000	Merged-chr15-38452892-28
NR35715--MA0742.1.Klf12	chr2	32312443	32312457	+	0.000	0.000	Merged-chr2-32312482-34
NR62622--MA1107.1.KLF9	chr7	122288976	122288988	-	0.000	0.000	Merged-chr7-122289082-6
NR31076--MA0741.1.KLF16	chr18	25487041	25487051	-	0.000	0.000	Merged-chr18-25487147-80
NR9998--MA0741.1.KLF16	chr11	49202768	49202778	-	0.000	0.000	Merged-chr11-49202721-8
NR18746--MA0741.1.KLF16	chr13	112354962	112354972	-	0.000	0.000	Merged-chr13-112355130-25
NR52472--MA0741.1.KLF16	chr5	121385621	121385631	+	0.000	0.000	Merged-chr5-121385617-82
NR4785--MA0741.1.KLF16	chr1	191097790	191097800	+	0.000	0.000	Merged-chr1-191097986-4
NR36257--MA0740.1.KLF14	chr2	57253109	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR44541--MA0657.1.KLF13	chr4	11455278	11455295	-	0.000	0.000	Merged-chr4-11455280-34
NR40037--MA1107.1.KLF9	chr2	173659567	173659579	+	0.000	0.000	Merged-chr2-173659827-104
NR7176--MA0741.1.KLF16	chr10	80848716	80848726	+	0.000	0.000	Merged-chr10-80848752-35
NR42590--MA0657.1.KLF13	chr3	108382003	108382020	+	0.000	0.000	Merged-chr3-108382142-14
NR72769--MA0742.1.Klf12	chrX	157492108	157492122	-	0.000	0.000	Merged-chrX-157492192-4
NR24722--MA0741.1.KLF16	chr15	99295016	99295026	+	0.000	0.000	Merged-chr15-99295026-65
NR8997--MA0039.3.KLF4	chr10	128270502	128270512	-	0.000	0.000	Merged-chr10-128270552-51
NR61220--MA0599.1.KLF5	chr7	80803337	80803346	+	0.000	0.000	Merged-chr7-80803211-85
NR10711--MA0039.3.KLF4	chr11	68853105	68853115	-	0.000	0.000	Merged-chr11-68853077-70
NR18675--MA0599.1.KLF5	chr13	110394964	110394973	-	0.000	0.000	Merged-chr13-110394904-109
NR11596--MA0493.1.Klf1	chr11	88204248	88204258	+	0.000	0.000	Merged-chr11-88204255-77
NR39532--MA0742.1.Klf12	chr2	165854757	165854771	-	0.000	0.000	Merged-chr2-165854688-17
NR31988--MA0493.1.Klf1	chr18	66502014	66502024	-	0.000	0.000	Merged-chr18-66502099-22
NR67185--MA1107.1.KLF9	chr8	121898639	121898651	-	0.000	0.000	Merged-chr8-121898554-47
NR43757--MA0741.1.KLF16	chr3	144202492	144202502	+	0.000	0.000	Merged-chr3-144202292-71
NR70034--MA1107.1.KLF9	chr9	88858897	88858909	-	0.000	0.000	Merged-chr9-88858930-57
NR25846--MA0039.3.KLF4	chr16	33751631	33751641	-	0.000	0.000	Merged-chr16-33751645-59
NR55633--MA1107.1.KLF9	chr6	56931861	56931873	+	0.000	0.000	Merged-chr6-56931757-12
NR58004--MA0599.1.KLF5	chr6	135373582	135373591	+	0.000	0.000	Merged-chr6-135373581-28
NR1265--MA0741.1.KLF16	chr1	75218310	75218320	-	0.000	0.000	Merged-chr1-75218362-9
NR25570--MA0599.1.KLF5	chr16	21310909	21310918	+	0.000	0.000	Merged-chr16-21310892-31
NR69902--MA1107.1.KLF9	chr9	85319583	85319595	-	0.000	0.000	Merged-chr9-85319747-2
NR54675--MA0741.1.KLF16	chr6	18848804	18848814	-	0.000	0.000	Merged-chr6-18848640-86
NR25776--MA0599.1.KLF5	chr16	32202834	32202843	+	0.000	0.000	Merged-chr16-32202879-27
NR72186--MA0740.1.KLF14	chrX	73914970	73914983	-	0.000	0.000	Merged-chrX-73915089-47
NR23819--MA0741.1.KLF16	chr15	80704347	80704357	+	0.000	0.000	Merged-chr15-80704480-26
NR20667--MA0599.1.KLF5	chr14	63193861	63193870	+	0.000	0.000	Merged-chr14-63193803-41
NR28208--MA0493.1.Klf1	chr17	27057242	27057252	-	0.000	0.000	Merged-chr17-27057230-71
NR65290--MA0740.1.KLF14	chr8	70527733	70527746	-	0.000	0.000	Merged-chr8-70527862-52
NR6139--MA0742.1.Klf12	chr10	60160929	60160943	+	0.000	0.000	Merged-chr10-60161046-15
NR43634--MA0493.1.Klf1	chr3	138861211	138861221	+	0.000	0.000	Merged-chr3-138861130-9
NR52963--MA0740.1.KLF14	chr5	129941913	129941926	+	0.000	0.000	Merged-chr5-129941845-102
NR3236--MA0599.1.KLF5	chr1	155742408	155742417	-	0.000	0.000	Merged-chr1-155742292-41
NR44859--MA0657.1.KLF13	chr4	33310291	33310308	-	0.000	0.000	Merged-chr4-33310385-59
NR41235--MA0493.1.Klf1	chr3	65528335	65528345	+	0.000	0.000	Merged-chr3-65528577-171
NR21049--MA0493.1.Klf1	chr14	74918735	74918745	-	0.000	0.000	Merged-chr14-74918775-39
NR59321--MA1107.1.KLF9	chr7	19665133	19665145	+	0.000	0.000	Merged-chr7-19665223-91
NR57203--MA0742.1.Klf12	chr6	119395786	119395800	-	0.000	0.000	Merged-chr6-119395821-77
NR3021--MA0599.1.KLF5	chr1	152090404	152090413	-	0.000	0.000	Merged-chr1-152090175-114
NR57869--MA0742.1.Klf12	chr6	131360949	131360963	+	0.000	0.000	Merged-chr6-131360914-18
NR58553--MA0039.3.KLF4	chr6	145002297	145002307	-	0.000	0.000	Merged-chr6-145002461-23
NR15195--MA0599.1.KLF5	chr12	99883425	99883434	+	0.000	0.000	Merged-chr12-99883517-13
NR5148--MA0741.1.KLF16	chr10	8176480	8176490	-	0.000	0.000	Merged-chr10-8176500-34
NR47680--MA0493.1.Klf1	chr4	132749032	132749042	-	0.000	0.000	Merged-chr4-132748989-25
NR22423--MA0741.1.KLF16	chr15	25269713	25269723	-	0.000	0.000	Merged-chr15-25269773-79
NR55773--MA0599.1.KLF5	chr6	66973327	66973336	+	0.000	0.000	Merged-chr6-66973310-7
NR38297--MA0599.1.KLF5	chr2	131352920	131352929	-	0.000	0.000	Merged-chr2-131352831-82
NR41902--MA0493.1.Klf1	chr3	94483005	94483015	-	0.000	0.000	Merged-chr3-94482974-4
NR12216--MA0741.1.KLF16	chr11	101082545	101082555	+	0.000	0.000	Merged-chr11-101082516-61
NR72215--MA0599.1.KLF5	chrX	74249944	74249953	-	0.000	0.000	Merged-chrX-74249872-9
NR66780--MA1107.1.KLF9	chr8	115136875	115136887	+	0.000	0.000	Merged-chr8-115136921-34
NR14633--MA0742.1.Klf12	chr12	77060207	77060221	+	0.000	0.000	Merged-chr12-77060270-44
NR38973--MA0599.1.KLF5	chr2	152293829	152293838	-	0.000	0.000	Merged-chr2-152293907-74
NR23349--MA1107.1.KLF9	chr15	73137751	73137763	+	0.000	0.000	Merged-chr15-73137730-76
NR38349--MA0741.1.KLF16	chr2	132131491	132131501	+	0.000	0.000	Merged-chr2-132131548-24
NR67038--MA0493.1.Klf1	chr8	120050179	120050189	-	0.000	0.000	Merged-chr8-120050156-23
NR69008--MA0599.1.KLF5	chr9	59656505	59656514	-	0.000	0.000	Merged-chr9-59656584-94
NR28044--MA0740.1.KLF14	chr17	24426614	24426627	-	0.000	0.000	Merged-chr17-24426748-47
NR70841--MA0599.1.KLF5	chr9	110635498	110635507	-	0.000	0.000	Merged-chr9-110635479-22
NR17217--MA1107.1.KLF9	chr13	58158324	58158336	-	0.000	0.000	Merged-chr13-58158134-148
NR51036--MA0039.3.KLF4	chr5	77092714	77092724	+	0.000	0.000	Merged-chr5-77092743-13
NR59541--MA0493.1.Klf1	chr7	25395748	25395758	-	0.000	0.000	Merged-chr7-25395796-56
NR18429--MA0599.1.KLF5	chr13	103920610	103920619	-	0.000	0.000	Merged-chr13-103920750-200
NR31727--MA0741.1.KLF16	chr18	58659802	58659812	+	0.000	0.000	Merged-chr18-58659729-92
NR12108--MA1107.1.KLF9	chr11	99150543	99150555	+	0.000	0.000	Merged-chr11-99150380-50
NR36565--MA0599.1.KLF5	chr2	71453314	71453323	-	0.000	0.000	Merged-chr2-71453403-56
NR191--MA0599.1.KLF5	chr1	20951572	20951581	+	0.000	0.000	Merged-chr1-20951631-56
NR34172--MA0657.1.KLF13	chr19	46761387	46761404	+	0.000	0.000	Merged-chr19-46761432-95
NR52647--MA0741.1.KLF16	chr5	124050147	124050157	-	0.000	0.000	Merged-chr5-124050362-25
NR33640--MA0599.1.KLF5	chr19	31198631	31198640	+	0.000	0.000	Merged-chr19-31198738-18
NR71223--MA0493.1.Klf1	chr9	118477726	118477736	-	0.000	0.000	Merged-chr9-118477763-16
NR13--MA0599.1.KLF5	chr1	4785773	4785782	+	0.000	0.000	Merged-chr1-4785759-53
NR36350--MA0599.1.KLF5	chr2	60774639	60774648	-	0.000	0.000	Merged-chr2-60774747-55
NR11215--MA0740.1.KLF14	chr11	78261573	78261586	+	0.000	0.000	Merged-chr11-78261664-62
NR22880--MA0741.1.KLF16	chr15	51730847	51730857	+	0.000	0.000	Merged-chr15-51730614-82
NR11055--MA0599.1.KLF5	chr11	75510808	75510817	+	0.000	0.000	Merged-chr11-75510662-56
NR22946--MA0741.1.KLF16	chr15	55906998	55907008	+	0.000	0.000	Merged-chr15-55906885-1
NR61582--MA0740.1.KLF14	chr7	97081544	97081557	-	0.000	0.000	Merged-chr7-97081446-1
NR35815--MA0741.1.KLF16	chr2	33203539	33203549	-	0.000	0.000	Merged-chr2-33203595-17
NR36331--MA1107.1.KLF9	chr2	60210489	60210501	+	0.000	0.000	Merged-chr2-60210153-124
NR43200--MA0741.1.KLF16	chr3	129588972	129588982	+	0.000	0.000	Merged-chr3-129588899-30
NR35573--MA0493.1.Klf1	chr2	30133740	30133750	+	0.000	0.000	Merged-chr2-30133753-51
NR41347--MA0493.1.Klf1	chr3	69156742	69156752	-	0.000	0.000	Merged-chr3-69156652-55
NR17357--MA0599.1.KLF5	chr13	63541590	63541599	+	0.000	0.000	Merged-chr13-63541673-31
NR11036--MA1107.1.KLF9	chr11	75410430	75410442	+	0.000	0.000	Merged-chr11-75410293-22
NR33174--MA0493.1.Klf1	chr19	7019541	7019551	+	0.000	0.000	Merged-chr19-7019404-60
NR18773--MA0493.1.Klf1	chr13	113013599	113013609	-	0.000	0.000	Merged-chr13-113013424-80
NR14771--MA1107.1.KLF9	chr12	83486295	83486307	+	0.000	0.000	Merged-chr12-83486169-4
NR28364--MA1107.1.KLF9	chr17	28516340	28516352	+	0.000	0.000	Merged-chr17-28516201-30
NR62193--MA0493.1.Klf1	chr7	114093942	114093952	+	0.000	0.000	Merged-chr7-114093850-17
NR4480--MA0741.1.KLF16	chr1	184845488	184845498	+	0.000	0.000	Merged-chr1-184845635-123
NR16490--MA0741.1.KLF16	chr13	32338785	32338795	-	0.000	0.000	Merged-chr13-32338674-80
NR1240--MA0742.1.Klf12	chr1	75168622	75168636	+	0.000	0.000	Merged-chr1-75168775-61
NR382--MA0039.3.KLF4	chr1	36279289	36279299	-	0.000	0.000	Merged-chr1-36279399-25
NR65497--MA0741.1.KLF16	chr8	71709971	71709981	+	0.000	0.000	Merged-chr8-71709943-22
NR57414--MA0740.1.KLF14	chr6	124712265	124712278	-	0.000	0.000	Merged-chr6-124712213-50
NR41934--MA0599.1.KLF5	chr3	94786681	94786690	-	0.000	0.000	Merged-chr3-94786570-53
NR16881--MA0657.1.KLF13	chr13	49247940	49247957	+	0.000	0.000	Merged-chr13-49248043-74
NR44644--MA0599.1.KLF5	chr4	16163709	16163718	+	0.000	0.000	Merged-chr4-16163634-149
NR56943--MA0493.1.Klf1	chr6	113638413	113638423	-	0.000	0.000	Merged-chr6-113638545-51
NR47207--MA0740.1.KLF14	chr4	123183450	123183463	-	0.000	0.000	Merged-chr4-123183397-53
NR64821--MA0599.1.KLF5	chr8	46654735	46654744	-	0.000	0.000	Merged-chr8-46654782-26
NR59573--MA0599.1.KLF5	chr7	25816606	25816615	-	0.000	0.000	Merged-chr7-25816600-49
NR41700--MA1107.1.KLF9	chr3	88772638	88772650	+	0.000	0.000	Merged-chr3-88772617-19
NR13556--MA1107.1.KLF9	chr12	16384271	16384283	+	0.000	0.000	Merged-chr12-16384404-18
NR48896--MA0599.1.KLF5	chr4	152185548	152185557	-	0.000	0.000	Merged-chr4-152185660-92
NR60309--MA0493.1.Klf1	chr7	44590837	44590847	+	0.000	0.000	Merged-chr7-44590867-32
NR36319--MA0599.1.KLF5	chr2	59882645	59882654	+	0.000	0.000	Merged-chr2-59882495-61
NR13341--MA1107.1.KLF9	chr12	3740483	3740495	+	0.000	0.000	Merged-chr12-3740314-45
NR57245--MA0493.1.Klf1	chr6	119848186	119848196	+	0.000	0.000	Merged-chr6-119848153-79
NR28300--MA0741.1.KLF16	chr17	28193641	28193651	-	0.000	0.000	Merged-chr17-28193674-11
NR63082--MA0599.1.KLF5	chr7	130812698	130812707	-	0.000	0.000	Merged-chr7-130812664-20
NR65677--MA1107.1.KLF9	chr8	79711800	79711812	-	0.000	0.000	Merged-chr8-79711652-59
NR54794--MA1107.1.KLF9	chr6	29474062	29474074	+	0.000	0.000	Merged-chr6-29474137-48
NR54240--MA0599.1.KLF5	chr5	148342580	148342589	-	0.000	0.000	Merged-chr5-148342586-57
NR48323--MA0599.1.KLF5	chr4	140961164	140961173	+	0.000	0.000	Merged-chr4-140961323-66
NR14191--MA0741.1.KLF16	chr12	54795748	54795758	+	0.000	0.000	Merged-chr12-54795670-58
NR67939--MA0740.1.KLF14	chr9	21724314	21724327	+	0.000	0.000	Merged-chr9-21724146-80
NR47811--MA0741.1.KLF16	chr4	134061709	134061719	+	0.000	0.000	Merged-chr4-134061948-77
NR49198--MA0599.1.KLF5	chr5	3356157	3356166	+	0.000	0.000	Merged-chr5-3355997-73
NR49874--MA0599.1.KLF5	chr5	31220633	31220642	+	0.000	0.000	Merged-chr5-31220582-73
NR65988--MA0740.1.KLF14	chr8	88200442	88200455	-	0.000	0.000	Merged-chr8-88200364-5
NR44089--MA0599.1.KLF5	chr3	152105444	152105453	+	0.000	0.000	Merged-chr3-152105562-31
NR63606--MA0599.1.KLF5	chr7	140125661	140125670	+	0.000	0.000	Merged-chr7-140125748-70
NR19167--MA0740.1.KLF14	chr14	8173113	8173126	+	0.000	0.000	Merged-chr14-8173262-80
NR14528--MA0741.1.KLF16	chr12	72761088	72761098	+	0.000	0.000	Merged-chr12-72761201-120
NR14525--MA1107.1.KLF9	chr12	72748669	72748681	-	0.000	0.000	Merged-chr12-72748579-13
NR56173--MA0493.1.Klf1	chr6	87038460	87038470	-	0.000	0.000	Merged-chr6-87038264-54
NR25995--MA0493.1.Klf1	chr16	38679627	38679637	+	0.000	0.000	Merged-chr16-38679342-75
NR8220--MA0741.1.KLF16	chr10	112929008	112929018	+	0.000	0.000	Merged-chr10-112928921-61
NR53383--MA0599.1.KLF5	chr5	135744288	135744297	+	0.000	0.000	Merged-chr5-135744270-59
NR69171--MA0741.1.KLF16	chr9	64936740	64936750	+	0.000	0.000	Merged-chr9-64936635-11
NR12848--MA0741.1.KLF16	chr11	115475638	115475648	-	0.000	0.000	Merged-chr11-115475686-55
NR72900--MA0599.1.KLF5	chrX	163958155	163958164	+	0.000	0.000	Merged-chrX-163958225-138
NR20233--MA0741.1.KLF16	chr14	52343663	52343673	+	0.000	0.000	Merged-chr14-52343445-41
NR18232--MA0599.1.KLF5	chr13	100108291	100108300	-	0.000	0.000	Merged-chr13-100108112-61
NR1278--MA0741.1.KLF16	chr1	75478749	75478759	-	0.000	0.000	Merged-chr1-75478616-13
NR10076--MA1107.1.KLF9	chr11	51584741	51584753	+	0.000	0.000	Merged-chr11-51584682-72
NR69237--MA0741.1.KLF16	chr9	66280705	66280715	-	0.000	0.000	Merged-chr9-66280621-39
NR20877--MA0493.1.Klf1	chr14	70168083	70168093	+	0.000	0.000	Merged-chr14-70168153-25
NR30468--MA1107.1.KLF9	chr17	84026369	84026381	-	0.000	0.000	Merged-chr17-84026257-31
NR10619--MA0599.1.KLF5	chr11	65807170	65807179	+	0.000	0.000	Merged-chr11-65807044-98
NR3240--MA0493.1.Klf1	chr1	155742448	155742458	+	0.000	0.000	Merged-chr1-155742292-41
NR47108--MA0599.1.KLF5	chr4	120731326	120731335	-	0.000	0.000	Merged-chr4-120731377-66
NR33634--MA0742.1.Klf12	chr19	30823122	30823136	+	0.000	0.000	Merged-chr19-30823040-7
NR16394--MA0741.1.KLF16	chr13	24831549	24831559	+	0.000	0.000	Merged-chr13-24831601-67
NR36127--MA0740.1.KLF14	chr2	49451976	49451989	+	0.000	0.000	Merged-chr2-49452084-201
NR70831--MA1107.1.KLF9	chr9	110449125	110449137	-	0.000	0.000	Merged-chr9-110449150-25
NR48524--MA0493.1.Klf1	chr4	145464046	145464056	+	0.000	0.000	Merged-chr4-145464005-62
NR39960--MA0599.1.KLF5	chr2	172977718	172977727	+	0.000	0.000	Merged-chr2-172977593-131
NR11723--MA0741.1.KLF16	chr11	94211178	94211188	+	0.000	0.000	Merged-chr11-94211019-172
NR49289--MA0742.1.Klf12	chr5	8456770	8456784	-	0.000	0.000	Merged-chr5-8456696-26
NR7317--MA0741.1.KLF16	chr10	81545137	81545147	-	0.000	0.000	Merged-chr10-81545230-68
NR59112--MA0599.1.KLF5	chr7	16875126	16875135	-	0.000	0.000	Merged-chr7-16874886-101
NR14682--MA0740.1.KLF14	chr12	79488982	79488995	-	0.000	0.000	Merged-chr12-79488992-20
NR30472--MA0039.3.KLF4	chr17	84056506	84056516	-	0.000	0.000	Merged-chr17-84056540-29
NR50728--MA0741.1.KLF16	chr5	65724843	65724853	+	0.000	0.000	Merged-chr5-65724695-81
NR52033--MA0493.1.Klf1	chr5	113165049	113165059	+	0.000	0.000	Merged-chr5-113165071-16
NR14580--MA0742.1.Klf12	chr12	75905508	75905522	+	0.000	0.000	Merged-chr12-75905530-21
NR50874--MA0493.1.Klf1	chr5	73223255	73223265	-	0.000	0.000	Merged-chr5-73223278-33
NR20961--MA0741.1.KLF16	chr14	72887946	72887956	-	0.000	0.000	Merged-chr14-72887877-24
NR23273--MA1107.1.KLF9	chr15	67290901	67290913	-	0.000	0.000	Merged-chr15-67291006-6
NR61677--MA0599.1.KLF5	chr7	99381414	99381423	-	0.000	0.000	Merged-chr7-99381387-71
NR52915--MA0493.1.Klf1	chr5	129192019	129192029	+	0.000	0.000	Merged-chr5-129191899-21
NR5232--MA0742.1.Klf12	chr10	12963981	12963995	+	0.000	0.000	Merged-chr10-12964276-93
NR12229--MA0741.1.KLF16	chr11	101260532	101260542	-	0.000	0.000	Merged-chr11-101260585-35
NR6743--MA0599.1.KLF5	chr10	75932513	75932522	+	0.000	0.000	Merged-chr10-75932376-39
NR61100--MA0657.1.KLF13	chr7	79273156	79273173	-	0.000	0.000	Merged-chr7-79273041-64
NR11721--MA1107.1.KLF9	chr11	94211089	94211101	+	0.000	0.000	Merged-chr11-94211019-172
NR12257--MA0599.1.KLF5	chr11	102088285	102088294	-	0.000	0.000	Merged-chr11-102088351-18
NR69391--MA0740.1.KLF14	chr9	70542740	70542753	-	0.000	0.000	Merged-chr9-70542837-79
NR841--MA0657.1.KLF13	chr1	58424066	58424083	-	0.000	0.000	Merged-chr1-58424071-3
NR72684--MA1107.1.KLF9	chrX	152353044	152353056	-	0.000	0.000	Merged-chrX-152352945-26
NR27932--MA0039.3.KLF4	chr17	21488970	21488980	-	0.000	0.000	Merged-chr17-21489154-64
NR51034--MA0742.1.Klf12	chr5	77092712	77092726	+	0.000	0.000	Merged-chr5-77092743-13
NR13113--MA0740.1.KLF14	chr11	118248766	118248779	+	0.000	0.000	Merged-chr11-118248688-60
NR40283--MA0039.3.KLF4	chr2	181375982	181375992	+	0.000	0.000	Merged-chr2-181375912-7
NR39485--MA0493.1.Klf1	chr2	164786093	164786103	+	0.000	0.000	Merged-chr2-164785983-68
NR5966--MA0493.1.Klf1	chr10	53889524	53889534	-	0.000	0.000	Merged-chr10-53889619-14
NR67209--MA0741.1.KLF16	chr8	122376580	122376590	-	0.000	0.000	Merged-chr8-122376734-68
NR2016--MA0493.1.Klf1	chr1	118627896	118627906	+	0.000	0.000	Merged-chr1-118628003-42
NR7742--MA0740.1.KLF14	chr10	93188644	93188657	+	0.000	0.000	Merged-chr10-93188465-33
NR50043--MA0741.1.KLF16	chr5	35757882	35757892	-	0.000	0.000	Merged-chr5-35757894-103
NR47715--MA0741.1.KLF16	chr4	132946591	132946601	-	0.000	0.000	Merged-chr4-132946711-2
NR70819--MA0599.1.KLF5	chr9	110246174	110246183	-	0.000	0.000	Merged-chr9-110246216-6
NR10310--MA0599.1.KLF5	chr11	57791233	57791242	+	0.000	0.000	Merged-chr11-57791276-17
NR63180--MA0493.1.Klf1	chr7	132484475	132484485	+	0.000	0.000	Merged-chr7-132484598-7
NR27235--MA0741.1.KLF16	chr16	96145500	96145510	-	0.000	0.000	Merged-chr16-96145464-50
