#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR11629--MA0591.1.Bach1::Mafk	chr8	120332948	120332962	-	0.000	0.000	Merged-chr8-120332869-43
NR12535--MA0501.1.MAF::NFE2	chrX	114474092	114474106	+	0.000	0.000	Merged-chrX-114474330-36
NR5703--MA0501.1.MAF::NFE2	chr18	50022526	50022540	-	0.000	0.000	Merged-chr18-50022640-10
NR3614--MA0089.1.MAFG::NFE2L1	chr13	113466653	113466658	-	0.000	0.000	Merged-chr13-113466791-29
NR10176--MA0501.1.MAF::NFE2	chr6	128972831	128972845	+	0.000	0.000	Merged-chr6-128972909-46
NR3608--MA0496.2.MAFK	chr13	113170409	113170427	-	0.000	0.000	Merged-chr13-113170375-49
NR9503--MA0495.2.MAFF	chr5	146655355	146655375	-	0.000	0.000	Merged-chr5-146655552-37
NR2341--MA0501.1.MAF::NFE2	chr11	109744078	109744092	-	0.000	0.000	Merged-chr11-109744155-21
NR6911--MA0117.2.Mafb	chr2	122164513	122164524	+	0.000	0.000	Merged-chr2-122164298-58
NR10449--MA0496.2.MAFK	chr7	16057371	16057389	-	0.000	0.000	Merged-chr7-16057177-61
NR1289--MA0591.1.Bach1::Mafk	chr10	67703124	67703138	-	0.000	0.000	Merged-chr10-67703165-23
NR1632--MA0591.1.Bach1::Mafk	chr10	120182933	120182947	-	0.000	0.000	Merged-chr10-120183053-23
NR4188--MA0495.2.MAFF	chr15	34390209	34390229	-	0.000	0.000	Merged-chr15-34390161-14
NR3396--MA0501.1.MAF::NFE2	chr13	90981337	90981351	-	0.000	0.000	Merged-chr13-90981461-11
NR7692--MA0117.2.Mafb	chr3	89216068	89216079	-	0.000	0.000	Merged-chr3-89216100-15
NR7898--MA0117.2.Mafb	chr3	131065100	131065111	+	0.000	0.000	Merged-chr3-131065144-22
NR11825--MA0089.1.MAFG::NFE2L1	chr9	15357715	15357720	+	0.000	0.000	Merged-chr9-15357727-65
NR2159--MA0591.1.Bach1::Mafk	chr11	86646743	86646757	+	0.000	0.000	Merged-chr11-86646751-12
NR8360--MA0501.1.MAF::NFE2	chr4	88998479	88998493	-	0.000	0.000	Merged-chr4-88998396-38
NR6690--MA0089.1.MAFG::NFE2L1	chr2	91265163	91265168	-	0.000	0.000	Merged-chr2-91265194-57
NR9325--MA0591.1.Bach1::Mafk	chr5	112297492	112297506	-	0.000	0.000	Merged-chr5-112297415-51
NR2134--MA0501.1.MAF::NFE2	chr11	83657709	83657723	+	0.000	0.000	Merged-chr11-83657668-22
NR2568--MA0495.2.MAFF	chr12	26439436	26439456	-	0.000	0.000	Merged-chr12-26439536-15
NR8299--MA0089.1.MAFG::NFE2L1	chr4	70265447	70265452	+	0.000	0.000	Merged-chr4-70265385-47
NR11912--MA0089.1.MAFG::NFE2L1	chr9	53436215	53436220	+	0.000	0.000	Merged-chr9-53436232-20
NR5976--MA0089.1.MAFG::NFE2L1	chr19	6418634	6418639	-	0.000	0.000	Merged-chr19-6418553-75
NR10001--MA0089.1.MAFG::NFE2L1	chr6	108466214	108466219	-	0.000	0.000	Merged-chr6-108466218-26
NR4221--MA0501.1.MAF::NFE2	chr15	38635174	38635188	+	0.000	0.000	Merged-chr15-38635237-53
NR6426--MA0089.1.MAFG::NFE2L1	chr2	32875155	32875160	+	0.000	0.000	Merged-chr2-32875161-7
NR5572--MA0089.1.MAFG::NFE2L1	chr18	11954678	11954683	+	0.000	0.000	Merged-chr18-11954741-24
NR12061--MA0089.1.MAFG::NFE2L1	chr9	73176824	73176829	-	0.000	0.000	Merged-chr9-73176903-12
NR7150--MA0501.1.MAF::NFE2	chr2	150861260	150861274	-	0.000	0.000	Merged-chr2-150861270-8
NR6051--MA0501.1.MAF::NFE2	chr19	21946595	21946609	+	0.000	0.000	Merged-chr19-21946684-18
NR6513--MA0089.1.MAFG::NFE2L1	chr2	52378768	52378773	-	0.000	0.000	Merged-chr2-52378804-68
NR4828--MA0496.2.MAFK	chr16	52418694	52418712	+	0.000	0.000	Merged-chr16-52418568-49
NR8888--MA0495.2.MAFF	chr5	9059341	9059361	+	0.000	0.000	Merged-chr5-9059471-35
NR12448--MA0659.1.MAFG	chrX	59568329	59568349	-	0.000	0.000	Merged-chrX-59568240-6
NR6022--MA0089.1.MAFG::NFE2L1	chr19	16872765	16872770	+	0.000	0.000	Merged-chr19-16872995-45
NR11893--MA0501.1.MAF::NFE2	chr9	45251480	45251494	-	0.000	0.000	Merged-chr9-45251567-12
NR11669--MA0496.2.MAFK	chr8	123287511	123287529	-	0.000	0.000	Merged-chr8-123287508-25
NR6116--MA0501.1.MAF::NFE2	chr19	34582987	34583001	+	0.000	0.000	Merged-chr19-34583205-74
NR6466--MA0496.2.MAFK	chr2	34945757	34945775	-	0.000	0.000	Merged-chr2-34945759-18
NR4110--MA0501.1.MAF::NFE2	chr14	121965188	121965202	+	0.000	0.000	Merged-chr14-121965362-59
NR9803--MA0089.1.MAFG::NFE2L1	chr6	70709430	70709435	+	0.000	0.000	Merged-chr6-70709572-48
NR972--MA0089.1.MAFG::NFE2L1	chr1	191480178	191480183	+	0.000	0.000	Merged-chr1-191480137-17
NR3669--MA0659.1.MAFG	chr14	8099810	8099830	-	0.000	0.000	Merged-chr14-8099733-53
NR6695--MA0591.1.Bach1::Mafk	chr2	92434120	92434134	+	0.000	0.000	Merged-chr2-92434096-58
NR7142--MA0659.1.MAFG	chr2	150840384	150840404	-	0.000	0.000	Merged-chr2-150840392-23
NR11360--MA0496.2.MAFK	chr8	70700049	70700067	-	0.000	0.000	Merged-chr8-70699898-12
NR10504--MA0591.1.Bach1::Mafk	chr7	25206686	25206700	+	0.000	0.000	Merged-chr7-25206531-18
NR5792--MA0501.1.MAF::NFE2	chr18	67301729	67301743	+	0.000	0.000	Merged-chr18-67301646-31
NR2024--MA0659.1.MAFG	chr11	69098727	69098747	+	0.000	0.000	Merged-chr11-69098613-81
NR4165--MA0089.1.MAFG::NFE2L1	chr15	25817422	25817427	-	0.000	0.000	Merged-chr15-25817272-36
NR4824--MA0591.1.Bach1::Mafk	chr16	52418696	52418710	+	0.000	0.000	Merged-chr16-52418568-49
NR5094--MA0089.1.MAFG::NFE2L1	chr17	9031704	9031709	+	0.000	0.000	Merged-chr17-9031806-57
NR3911--MA0591.1.Bach1::Mafk	chr14	70096508	70096522	+	0.000	0.000	Merged-chr14-70096534-4
NR4758--MA0501.1.MAF::NFE2	chr16	43303488	43303502	-	0.000	0.000	Merged-chr16-43303663-37
NR3712--MA0089.1.MAFG::NFE2L1	chr14	23465383	23465388	+	0.000	0.000	Merged-chr14-23465360-30
NR3755--MA0501.1.MAF::NFE2	chr14	36726371	36726385	+	0.000	0.000	Merged-chr14-36726349-9
NR1292--MA0117.2.Mafb	chr10	68199582	68199593	+	0.000	0.000	Merged-chr10-68199721-19
NR12450--MA0496.2.MAFK	chrX	59568330	59568348	-	0.000	0.000	Merged-chrX-59568240-6
NR8438--MA0659.1.MAFG	chr4	106869719	106869739	+	0.000	0.000	Merged-chr4-106869679-64
NR12307--MA0496.2.MAFK	chr9	114787912	114787930	+	0.000	0.000	Merged-chr9-114787935-34
NR2476--MA0117.2.Mafb	chr12	3426526	3426537	+	0.000	0.000	Merged-chr12-3426567-5
NR3671--MA0496.2.MAFK	chr14	8099811	8099829	-	0.000	0.000	Merged-chr14-8099733-53
NR519--MA0089.1.MAFG::NFE2L1	chr1	133175327	133175332	+	0.000	0.000	Merged-chr1-133175373-22
NR11575--MA0501.1.MAF::NFE2	chr8	115300297	115300311	+	0.000	0.000	Merged-chr8-115300406-12
NR6337--MA0089.1.MAFG::NFE2L1	chr2	11801452	11801457	-	0.000	0.000	Merged-chr2-11801641-32
NR1855--MA0089.1.MAFG::NFE2L1	chr11	35842164	35842169	-	0.000	0.000	Merged-chr11-35842054-42
NR933--MA0117.2.Mafb	chr1	187215528	187215539	+	0.000	0.000	Merged-chr1-187215640-61
NR1501--MA0495.2.MAFF	chr10	96663761	96663781	+	0.000	0.000	Merged-chr10-96663681-7
NR9727--MA0496.2.MAFK	chr6	52825669	52825687	-	0.000	0.000	Merged-chr6-52825813-18
NR4291--MA0591.1.Bach1::Mafk	chr15	59520697	59520711	-	0.000	0.000	Merged-chr15-59520520-55
NR11943--MA0495.2.MAFF	chr9	57831616	57831636	-	0.000	0.000	Merged-chr9-57831644-49
NR5698--MA0089.1.MAFG::NFE2L1	chr18	46741618	46741623	-	0.000	0.000	Merged-chr18-46741724-81
NR8773--MA0089.1.MAFG::NFE2L1	chr4	147339835	147339840	+	0.000	0.000	Merged-chr4-147339814-17
NR4538--MA0495.2.MAFF	chr15	99284737	99284757	+	0.000	0.000	Merged-chr15-99284805-29
NR5635--MA0501.1.MAF::NFE2	chr18	36701891	36701905	-	0.000	0.000	Merged-chr18-36701992-26
NR9633--MA0496.2.MAFK	chr6	29735987	29736005	+	0.000	0.000	Merged-chr6-29735888-24
NR8988--MA0089.1.MAFG::NFE2L1	chr5	31202360	31202365	+	0.000	0.000	Merged-chr5-31202256-62
NR7568--MA0089.1.MAFG::NFE2L1	chr3	52878337	52878342	+	0.000	0.000	Merged-chr3-52878450-55
NR6159--MA0591.1.Bach1::Mafk	chr19	44555452	44555466	-	0.000	0.000	Merged-chr19-44555316-51
NR8509--MA0089.1.MAFG::NFE2L1	chr4	117124564	117124569	+	0.000	0.000	Merged-chr4-117124661-56
NR9553--MA0495.2.MAFF	chr6	3447530	3447550	-	0.000	0.000	Merged-chr6-3447560-31
NR12270--MA0591.1.Bach1::Mafk	chr9	109933213	109933227	-	0.000	0.000	Merged-chr9-109933179-5
NR7145--MA0495.2.MAFF	chr2	150861260	150861280	-	0.000	0.000	Merged-chr2-150861270-8
NR11980--MA0501.1.MAF::NFE2	chr9	61708039	61708053	-	0.000	0.000	Merged-chr9-61708026-57
NR4184--MA0591.1.Bach1::Mafk	chr15	34389088	34389102	-	0.000	0.000	Merged-chr15-34389092-27
NR4176--MA0089.1.MAFG::NFE2L1	chr15	31117446	31117451	-	0.000	0.000	Merged-chr15-31117559-26
NR11949--MA0501.1.MAF::NFE2	chr9	57831616	57831630	-	0.000	0.000	Merged-chr9-57831644-49
NR10818--MA0089.1.MAFG::NFE2L1	chr7	101965794	101965799	-	0.000	0.000	Merged-chr7-101965677-2
NR1057--MA0591.1.Bach1::Mafk	chr10	19691915	19691929	-	0.000	0.000	Merged-chr10-19692123-35
NR11747--MA0089.1.MAFG::NFE2L1	chr8	127331975	127331980	-	0.000	0.000	Merged-chr8-127331897-21
NR11833--MA0117.2.Mafb	chr9	21161629	21161640	+	0.000	0.000	Merged-chr9-21161494-64
NR12084--MA0501.1.MAF::NFE2	chr9	78527524	78527538	+	0.000	0.000	Merged-chr9-78527704-82
NR6299--MA0659.1.MAFG	chr2	3742585	3742605	+	0.000	0.000	Merged-chr2-3742681-34
NR100--MA0089.1.MAFG::NFE2L1	chr1	36797660	36797665	-	0.000	0.000	Merged-chr1-36797700-29
NR11605--MA0659.1.MAFG	chr8	117328923	117328943	-	0.000	0.000	Merged-chr8-117329052-8
NR9458--MA0591.1.Bach1::Mafk	chr5	140637021	140637035	-	0.000	0.000	Merged-chr5-140636895-23
NR4428--MA0117.2.Mafb	chr15	80582788	80582799	+	0.000	0.000	Merged-chr15-80582931-41
NR3238--MA0495.2.MAFF	chr13	48516052	48516072	+	0.000	0.000	Merged-chr13-48516187-54
NR3573--MA0496.2.MAFK	chr13	109822601	109822619	+	0.000	0.000	Merged-chr13-109822486-79
NR6133--MA0089.1.MAFG::NFE2L1	chr19	40873459	40873464	+	0.000	0.000	Merged-chr19-40873464-21
NR11657--MA0591.1.Bach1::Mafk	chr8	122772900	122772914	+	0.000	0.000	Merged-chr8-122772813-21
NR2833--MA0495.2.MAFF	chr12	102588572	102588592	-	0.000	0.000	Merged-chr12-102588735-27
NR170--MA0496.2.MAFK	chr1	53945958	53945976	+	0.000	0.000	Merged-chr1-53945969-15
NR5661--MA0117.2.Mafb	chr18	39185925	39185936	-	0.000	0.000	Merged-chr18-39185847-29
NR3145--MA0089.1.MAFG::NFE2L1	chr13	32864703	32864708	-	0.000	0.000	Merged-chr13-32864701-28
NR10010--MA0089.1.MAFG::NFE2L1	chr6	108895319	108895324	-	0.000	0.000	Merged-chr6-108895381-27
NR10177--MA0496.2.MAFK	chr6	128972826	128972844	-	0.000	0.000	Merged-chr6-128972909-46
NR4830--MA0501.1.MAF::NFE2	chr16	52470435	52470449	+	0.000	0.000	Merged-chr16-52470408-42
NR10716--MA0089.1.MAFG::NFE2L1	chr7	81179674	81179679	+	0.000	0.000	Merged-chr7-81179607-41
NR829--MA0495.2.MAFF	chr1	181866628	181866648	+	0.000	0.000	Merged-chr1-181866572-42
NR11155--MA0496.2.MAFK	chr7	141072585	141072603	-	0.000	0.000	Merged-chr7-141072410-71
NR7823--MA0117.2.Mafb	chr3	109732611	109732622	+	0.000	0.000	Merged-chr3-109732646-37
NR6811--MA0089.1.MAFG::NFE2L1	chr2	117312576	117312581	-	0.000	0.000	Merged-chr2-117312690-43
NR9558--MA0495.2.MAFF	chr6	3536484	3536504	-	0.000	0.000	Merged-chr6-3536376-27
NR8353--MA0591.1.Bach1::Mafk	chr4	88912419	88912433	+	0.000	0.000	Merged-chr4-88912378-27
NR2705--MA0117.2.Mafb	chr12	82226067	82226078	+	0.000	0.000	Merged-chr12-82226104-49
NR7440--MA0591.1.Bach1::Mafk	chr2	177897153	177897167	+	0.000	0.000	Merged-chr2-177897114-64
NR3900--MA0496.2.MAFK	chr14	68044962	68044980	+	0.000	0.000	Merged-chr14-68044800-35
NR10724--MA0501.1.MAF::NFE2	chr7	82971472	82971486	-	0.000	0.000	Merged-chr7-82971479-16
NR2187--MA0591.1.Bach1::Mafk	chr11	90576720	90576734	+	0.000	0.000	Merged-chr11-90576690-20
NR10230--MA0591.1.Bach1::Mafk	chr6	135364433	135364447	-	0.000	0.000	Merged-chr6-135364478-50
NR11193--MA0117.2.Mafb	chr8	3516333	3516344	+	0.000	0.000	Merged-chr8-3516431-100
NR11052--MA0496.2.MAFK	chr7	127014385	127014403	+	0.000	0.000	Merged-chr7-127014477-45
NR12053--MA0495.2.MAFF	chr9	72097291	72097311	+	0.000	0.000	Merged-chr9-72097262-35
NR5593--MA0591.1.Bach1::Mafk	chr18	14669805	14669819	-	0.000	0.000	Merged-chr18-14669976-24
NR1636--MA0495.2.MAFF	chr10	121429319	121429339	-	0.000	0.000	Merged-chr10-121429289-15
NR11502--MA0117.2.Mafb	chr8	95852491	95852502	-	0.000	0.000	Merged-chr8-95852548-4
NR7841--MA0117.2.Mafb	chr3	116483566	116483577	+	0.000	0.000	Merged-chr3-116483487-8
NR3807--MA0591.1.Bach1::Mafk	chr14	54042560	54042574	+	0.000	0.000	Merged-chr14-54042366-24
NR2862--MA0659.1.MAFG	chr12	105684031	105684051	-	0.000	0.000	Merged-chr12-105684124-9
NR11359--MA0501.1.MAF::NFE2	chr8	70684508	70684522	+	0.000	0.000	Merged-chr8-70684448-45
NR8358--MA0117.2.Mafb	chr4	88998479	88998490	+	0.000	0.000	Merged-chr4-88998396-38
NR4243--MA0495.2.MAFF	chr15	51823240	51823260	-	0.000	0.000	Merged-chr15-51823268-39
NR139--MA0089.1.MAFG::NFE2L1	chr1	43468180	43468185	-	0.000	0.000	Merged-chr1-43467968-50
NR6411--MA0117.2.Mafb	chr2	30595059	30595070	+	0.000	0.000	Merged-chr2-30595059-50
NR3831--MA0659.1.MAFG	chr14	59087335	59087355	-	0.000	0.000	Merged-chr14-59087274-14
NR12055--MA0659.1.MAFG	chr9	72097291	72097311	-	0.000	0.000	Merged-chr9-72097262-35
NR1475--MA0089.1.MAFG::NFE2L1	chr10	95179109	95179114	+	0.000	0.000	Merged-chr10-95179066-28
NR2027--MA0496.2.MAFK	chr11	69098728	69098746	-	0.000	0.000	Merged-chr11-69098613-81
NR10538--MA0659.1.MAFG	chr7	35647506	35647526	+	0.000	0.000	Merged-chr7-35647371-69
NR6288--MA0496.2.MAFK	chr2	3419030	3419048	+	0.000	0.000	Merged-chr2-3419022-52
NR9738--MA0089.1.MAFG::NFE2L1	chr6	54127342	54127347	+	0.000	0.000	Merged-chr6-54127507-32
NR2423--MA0591.1.Bach1::Mafk	chr11	117292602	117292616	-	0.000	0.000	Merged-chr11-117292606-56
NR11358--MA0591.1.Bach1::Mafk	chr8	70684505	70684519	+	0.000	0.000	Merged-chr8-70684448-45
NR11254--MA0089.1.MAFG::NFE2L1	chr8	25654068	25654073	-	0.000	0.000	Merged-chr8-25654088-45
NR7840--MA0089.1.MAFG::NFE2L1	chr3	116465814	116465819	-	0.000	0.000	Merged-chr3-116465927-56
NR4573--MA0591.1.Bach1::Mafk	chr15	102376995	102377009	-	0.000	0.000	Merged-chr15-102377119-58
NR8444--MA0501.1.MAF::NFE2	chr4	106987841	106987855	-	0.000	0.000	Merged-chr4-106987990-49
NR4921--MA0659.1.MAFG	chr16	84879329	84879349	+	0.000	0.000	Merged-chr16-84879378-33
NR3601--MA0495.2.MAFF	chr13	113170408	113170428	-	0.000	0.000	Merged-chr13-113170375-49
NR5706--MA0089.1.MAFG::NFE2L1	chr18	50112967	50112972	-	0.000	0.000	Merged-chr18-50112959-34
NR2274--MA0591.1.Bach1::Mafk	chr11	103028582	103028596	+	0.000	0.000	Merged-chr11-103028483-70
NR11993--MA0495.2.MAFF	chr9	62425367	62425387	+	0.000	0.000	Merged-chr9-62425384-15
NR2186--MA0117.2.Mafb	chr11	90576726	90576737	-	0.000	0.000	Merged-chr11-90576690-20
NR5765--MA0591.1.Bach1::Mafk	chr18	63692318	63692332	-	0.000	0.000	Merged-chr18-63692384-62
NR7613--MA0117.2.Mafb	chr3	69156710	69156721	+	0.000	0.000	Merged-chr3-69156652-55
NR4530--MA0591.1.Bach1::Mafk	chr15	97907359	97907373	-	0.000	0.000	Merged-chr15-97907390-3
NR2462--MA0501.1.MAF::NFE2	chr11	120632966	120632980	-	0.000	0.000	Merged-chr11-120632981-1
NR7275--MA0089.1.MAFG::NFE2L1	chr2	166399330	166399335	+	0.000	0.000	Merged-chr2-166399399-25
NR5205--MA0117.2.Mafb	chr17	32951741	32951752	-	0.000	0.000	Merged-chr17-32951665-11
NR9432--MA0501.1.MAF::NFE2	chr5	135713607	135713621	+	0.000	0.000	Merged-chr5-135713648-47
NR5996--MA0089.1.MAFG::NFE2L1	chr19	10816681	10816686	+	0.000	0.000	Merged-chr19-10816684-5
NR10540--MA0496.2.MAFK	chr7	35647507	35647525	+	0.000	0.000	Merged-chr7-35647371-69
NR124--MA0089.1.MAFG::NFE2L1	chr1	40380387	40380392	+	0.000	0.000	Merged-chr1-40380538-51
NR4292--MA0501.1.MAF::NFE2	chr15	59520694	59520708	-	0.000	0.000	Merged-chr15-59520520-55
NR2314--MA0089.1.MAFG::NFE2L1	chr11	108068696	108068701	-	0.000	0.000	Merged-chr11-108068595-28
NR9139--MA0591.1.Bach1::Mafk	chr5	90595186	90595200	+	0.000	0.000	Merged-chr5-90595203-46
NR8027--MA0117.2.Mafb	chr3	146150303	146150314	+	0.000	0.000	Merged-chr3-146150347-97
NR6533--MA0089.1.MAFG::NFE2L1	chr2	52938463	52938468	-	0.000	0.000	Merged-chr2-52938398-15
NR1184--MA0089.1.MAFG::NFE2L1	chr10	44403554	44403559	-	0.000	0.000	Merged-chr10-44403501-23
NR9447--MA0089.1.MAFG::NFE2L1	chr5	139197006	139197011	+	0.000	0.000	Merged-chr5-139197126-38
NR12383--MA0089.1.MAFG::NFE2L1	chr9	121354996	121355001	-	0.000	0.000	Merged-chr9-121354935-22
NR6745--MA0496.2.MAFK	chr2	103662264	103662282	+	0.000	0.000	Merged-chr2-103662304-51
NR4821--MA0495.2.MAFF	chr16	52418693	52418713	+	0.000	0.000	Merged-chr16-52418568-49
NR509--MA0117.2.Mafb	chr1	131200226	131200237	+	0.000	0.000	Merged-chr1-131199978-81
NR9534--MA0089.1.MAFG::NFE2L1	chr5	149604955	149604960	-	0.000	0.000	Merged-chr5-149605038-10
NR6443--MA0659.1.MAFG	chr2	34140005	34140025	-	0.000	0.000	Merged-chr2-34139840-30
NR10792--MA0591.1.Bach1::Mafk	chr7	99381443	99381457	+	0.000	0.000	Merged-chr7-99381387-71
NR10712--MA0089.1.MAFG::NFE2L1	chr7	80828641	80828646	-	0.000	0.000	Merged-chr7-80828687-47
NR10591--MA0501.1.MAF::NFE2	chr7	55986685	55986699	+	0.000	0.000	Merged-chr7-55986784-30
NR6213--MA0495.2.MAFF	chr19	55866019	55866039	-	0.000	0.000	Merged-chr19-55866165-31
NR4762--MA0501.1.MAF::NFE2	chr16	43624987	43625001	+	0.000	0.000	Merged-chr16-43625129-31
NR3640--MA0591.1.Bach1::Mafk	chr13	117196136	117196150	+	0.000	0.000	Merged-chr13-117196008-56
NR11608--MA0496.2.MAFK	chr8	117328924	117328942	-	0.000	0.000	Merged-chr8-117329052-8
NR451--MA0659.1.MAFG	chr1	120245346	120245366	+	0.000	0.000	Merged-chr1-120245236-2
NR9805--MA0495.2.MAFF	chr6	70714455	70714475	+	0.000	0.000	Merged-chr6-70714490-34
NR5669--MA0501.1.MAF::NFE2	chr18	39835789	39835803	+	0.000	0.000	Merged-chr18-39835954-30
NR9345--MA0089.1.MAFG::NFE2L1	chr5	115653083	115653088	-	0.000	0.000	Merged-chr5-115653006-55
NR6461--MA0659.1.MAFG	chr2	34945756	34945776	+	0.000	0.000	Merged-chr2-34945759-18
NR6142--MA0089.1.MAFG::NFE2L1	chr19	41769188	41769193	+	0.000	0.000	Merged-chr19-41769129-25
NR10169--MA0591.1.Bach1::Mafk	chr6	128854125	128854139	-	0.000	0.000	Merged-chr6-128854319-31
NR2812--MA0591.1.Bach1::Mafk	chr12	100903899	100903913	-	0.000	0.000	Merged-chr12-100903895-50
NR189--MA0496.2.MAFK	chr1	58651869	58651887	-	0.000	0.000	Merged-chr1-58651956-17
NR4827--MA0501.1.MAF::NFE2	chr16	52418699	52418713	+	0.000	0.000	Merged-chr16-52418568-49
NR4489--MA0591.1.Bach1::Mafk	chr15	93229313	93229327	-	0.000	0.000	Merged-chr15-93229270-37
NR9872--MA0591.1.Bach1::Mafk	chr6	87503117	87503131	-	0.000	0.000	Merged-chr6-87503108-103
NR10147--MA0089.1.MAFG::NFE2L1	chr6	127575435	127575440	-	0.000	0.000	Merged-chr6-127575169-36
NR6302--MA0496.2.MAFK	chr2	3742586	3742604	-	0.000	0.000	Merged-chr2-3742681-34
NR4917--MA0591.1.Bach1::Mafk	chr16	84625281	84625295	-	0.000	0.000	Merged-chr16-84625247-15
NR3898--MA0591.1.Bach1::Mafk	chr14	68044964	68044978	-	0.000	0.000	Merged-chr14-68044800-35
NR5654--MA0501.1.MAF::NFE2	chr18	39035430	39035444	+	0.000	0.000	Merged-chr18-39035384-28
NR4841--MA0659.1.MAFG	chr16	55731345	55731365	-	0.000	0.000	Merged-chr16-55731232-18
NR12508--MA0089.1.MAFG::NFE2L1	chrX	98291978	98291983	+	0.000	0.000	Merged-chrX-98292021-23
NR9647--MA0089.1.MAFG::NFE2L1	chr6	31080909	31080914	-	0.000	0.000	Merged-chr6-31081023-63
NR8227--MA0089.1.MAFG::NFE2L1	chr4	45342165	45342170	-	0.000	0.000	Merged-chr4-45342285-81
NR545--MA0117.2.Mafb	chr1	138186079	138186090	-	0.000	0.000	Merged-chr1-138186154-28
NR5815--MA0501.1.MAF::NFE2	chr18	70521061	70521075	-	0.000	0.000	Merged-chr18-70520943-32
NR7580--MA0501.1.MAF::NFE2	chr3	59081063	59081077	+	0.000	0.000	Merged-chr3-59081244-57
NR8793--MA0089.1.MAFG::NFE2L1	chr4	147904931	147904936	-	0.000	0.000	Merged-chr4-147904845-69
NR507--MA0591.1.Bach1::Mafk	chr1	131025958	131025972	-	0.000	0.000	Merged-chr1-131026004-32
NR1962--MA0089.1.MAFG::NFE2L1	chr11	60115342	60115347	-	0.000	0.000	Merged-chr11-60115208-93
NR10545--MA0501.1.MAF::NFE2	chr7	38093353	38093367	+	0.000	0.000	Merged-chr7-38093373-14
NR4823--MA0117.2.Mafb	chr16	52418702	52418713	-	0.000	0.000	Merged-chr16-52418568-49
NR222--MA0089.1.MAFG::NFE2L1	chr1	62875856	62875861	-	0.000	0.000	Merged-chr1-62876051-68
NR9720--MA0495.2.MAFF	chr6	52825668	52825688	+	0.000	0.000	Merged-chr6-52825813-18
NR4761--MA0089.1.MAFG::NFE2L1	chr16	43624986	43624991	+	0.000	0.000	Merged-chr16-43625129-31
NR831--MA0591.1.Bach1::Mafk	chr1	181866631	181866645	-	0.000	0.000	Merged-chr1-181866572-42
NR8529--MA0089.1.MAFG::NFE2L1	chr4	119962896	119962901	-	0.000	0.000	Merged-chr4-119962727-36
NR10588--MA0659.1.MAFG	chr7	51892630	51892650	-	0.000	0.000	Merged-chr7-51892724-31
NR11956--MA0089.1.MAFG::NFE2L1	chr9	58253264	58253269	-	0.000	0.000	Merged-chr9-58253274-50
NR3745--MA0495.2.MAFF	chr14	31662028	31662048	-	0.000	0.000	Merged-chr14-31662081-78
NR99--MA0089.1.MAFG::NFE2L1	chr1	36691344	36691349	-	0.000	0.000	Merged-chr1-36691498-50
NR10015--MA0659.1.MAFG	chr6	113047264	113047284	+	0.000	0.000	Merged-chr6-113047446-32
NR8981--MA0117.2.Mafb	chr5	30960355	30960366	-	0.000	0.000	Merged-chr5-30960238-60
NR6231--MA0591.1.Bach1::Mafk	chr19	57882121	57882135	-	0.000	0.000	Merged-chr19-57882261-17
NR10045--MA0089.1.MAFG::NFE2L1	chr6	115594669	115594674	-	0.000	0.000	Merged-chr6-115594731-47
NR4472--MA0089.1.MAFG::NFE2L1	chr15	85859566	85859571	-	0.000	0.000	Merged-chr15-85859649-49
NR9142--MA0496.2.MAFK	chr5	90595184	90595202	-	0.000	0.000	Merged-chr5-90595203-46
NR2315--MA0495.2.MAFF	chr11	108094971	108094991	+	0.000	0.000	Merged-chr11-108095008-29
NR6598--MA0501.1.MAF::NFE2	chr2	68364446	68364460	-	0.000	0.000	Merged-chr2-68364639-40
NR9807--MA0117.2.Mafb	chr6	70714464	70714475	-	0.000	0.000	Merged-chr6-70714490-34
NR11765--MA0496.2.MAFK	chr8	127973400	127973418	-	0.000	0.000	Merged-chr8-127973425-20
NR9722--MA0591.1.Bach1::Mafk	chr6	52825671	52825685	-	0.000	0.000	Merged-chr6-52825813-18
NR11678--MA0659.1.MAFG	chr8	124242443	124242463	-	0.000	0.000	Merged-chr8-124242348-54
NR94--MA0591.1.Bach1::Mafk	chr1	36162984	36162998	+	0.000	0.000	Merged-chr1-36162898-20
NR8691--MA0089.1.MAFG::NFE2L1	chr4	141419657	141419662	-	0.000	0.000	Merged-chr4-141419764-31
NR11061--MA0089.1.MAFG::NFE2L1	chr7	128062742	128062747	+	0.000	0.000	Merged-chr7-128062681-13
NR2835--MA0591.1.Bach1::Mafk	chr12	102588575	102588589	+	0.000	0.000	Merged-chr12-102588735-27
NR7737--MA0496.2.MAFK	chr3	96269596	96269614	-	0.000	0.000	Merged-chr3-96269426-97
NR3730--MA0089.1.MAFG::NFE2L1	chr14	27351659	27351664	+	0.000	0.000	Merged-chr14-27351647-44
NR9895--MA0591.1.Bach1::Mafk	chr6	91713071	91713085	-	0.000	0.000	Merged-chr6-91712946-25
