#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR30260--MA0599.1.KLF5	chr19	38746135	38746144	-	0.000	0.000	Merged-chr19-38746267-36
NR2005--MA0741.1.KLF16	chr1	131827870	131827880	+	0.000	0.000	Merged-chr1-131828072-77
NR26434--MA0742.1.Klf12	chr17	51179330	51179344	+	0.000	0.000	Merged-chr17-51179139-100
NR43523--MA1107.1.KLF9	chr4	151996277	151996289	-	0.000	0.000	Merged-chr4-151996356-68
NR42817--MA0741.1.KLF16	chr4	139192758	139192768	+	0.000	0.000	Merged-chr4-139192859-89
NR47213--MA0657.1.KLF13	chr5	134393832	134393849	-	0.000	0.000	Merged-chr5-134393835-14
NR27994--MA0741.1.KLF16	chr18	36454327	36454337	+	0.000	0.000	Merged-chr18-36454409-61
NR9650--MA1107.1.KLF9	chr11	75410428	75410440	+	0.000	0.000	Merged-chr11-75410293-22
NR19738--MA0741.1.KLF16	chr14	121731937	121731947	+	0.000	0.000	Merged-chr14-121731976-67
NR35650--MA0741.1.KLF16	chr2	168525574	168525584	+	0.000	0.000	Merged-chr2-168525389-54
NR14649--MA0740.1.KLF14	chr13	6648821	6648834	-	0.000	0.000	Merged-chr13-6648891-51
NR61120--MA0741.1.KLF16	chr9	48985245	48985255	-	0.000	0.000	Merged-chr9-48985134-97
NR27598--MA1107.1.KLF9	chr18	6516159	6516171	+	0.000	0.000	Merged-chr18-6516276-50
NR31739--MA0493.1.Klf1	chr2	30251930	30251940	+	0.000	0.000	Merged-chr2-30251853-47
NR30108--MA0599.1.KLF5	chr19	29641270	29641279	-	0.000	0.000	Merged-chr19-29641308-66
NR8739--MA0039.3.KLF4	chr11	51873044	51873054	-	0.000	0.000	Merged-chr11-51873161-6
NR56841--MA0741.1.KLF16	chr8	11107240	11107250	-	0.000	0.000	Merged-chr8-11107220-18
NR33157--MA1107.1.KLF9	chr2	91078520	91078532	-	0.000	0.000	Merged-chr2-91078502-21
NR23492--MA0741.1.KLF16	chr16	45742982	45742992	-	0.000	0.000	Merged-chr16-45742884-57
NR32389--MA0039.3.KLF4	chr2	57316244	57316254	-	0.000	0.000	Merged-chr2-57316296-21
NR8669--MA0599.1.KLF5	chr11	50174827	50174836	-	0.000	0.000	Merged-chr11-50174775-60
NR17924--MA0742.1.Klf12	chr14	34549235	34549249	+	0.000	0.000	Merged-chr14-34549308-78
NR26061--MA0493.1.Klf1	chr17	36235501	36235511	+	0.000	0.000	Merged-chr17-36235407-12
NR34154--MA0599.1.KLF5	chr2	128944012	128944021	+	0.000	0.000	Merged-chr2-128943911-57
NR44683--MA0741.1.KLF16	chr5	44226688	44226698	+	0.000	0.000	Merged-chr5-44226676-97
NR13432--MA1107.1.KLF9	chr12	85746478	85746490	-	0.000	0.000	Merged-chr12-85746223-36
NR59027--MA0741.1.KLF16	chr8	105966103	105966113	+	0.000	0.000	Merged-chr8-105965936-106
NR54956--MA0741.1.KLF16	chr7	105581305	105581315	-	0.000	0.000	Merged-chr7-105581404-62
NR44954--MA0741.1.KLF16	chr5	65335688	65335698	+	0.000	0.000	Merged-chr5-65335662-66
NR26257--MA0039.3.KLF4	chr17	46880158	46880168	+	0.000	0.000	Merged-chr17-46880120-39
NR28102--MA0493.1.Klf1	chr18	41949299	41949309	-	0.000	0.000	Merged-chr18-41949316-38
NR4776--MA0740.1.KLF14	chr10	39572566	39572579	+	0.000	0.000	Merged-chr10-39572701-5
NR57121--MA0493.1.Klf1	chr8	25962087	25962097	+	0.000	0.000	Merged-chr8-25962203-9
NR45919--MA0599.1.KLF5	chr5	105872405	105872414	-	0.000	0.000	Merged-chr5-105872355-24
NR34173--MA0740.1.KLF14	chr2	129675084	129675097	-	0.000	0.000	Merged-chr2-129675156-45
NR29531--MA0741.1.KLF16	chr19	5457574	5457584	-	0.000	0.000	Merged-chr19-5457359-63
NR47042--MA0740.1.KLF14	chr5	129725041	129725054	+	0.000	0.000	Merged-chr5-129725191-86
NR28908--MA0742.1.Klf12	chr18	75419450	75419464	+	0.000	0.000	Merged-chr18-75419579-57
NR65003--MA0741.1.KLF16	chrX	164076220	164076230	+	0.000	0.000	Merged-chrX-164076386-67
NR11239--MA1107.1.KLF9	chr11	109671939	109671951	-	0.000	0.000	Merged-chr11-109672054-52
NR24594--MA0657.1.KLF13	chr17	3326479	3326496	-	0.000	0.000	Merged-chr17-3326553-34
NR59636--MA1107.1.KLF9	chr8	120114019	120114031	-	0.000	0.000	Merged-chr8-120114148-66
NR9512--MA0493.1.Klf1	chr11	70983021	70983031	+	0.000	0.000	Merged-chr11-70982951-40
NR22494--MA0493.1.Klf1	chr16	3743943	3743953	+	0.000	0.000	Merged-chr16-3744018-97
NR57923--MA0599.1.KLF5	chr8	70158518	70158527	+	0.000	0.000	Merged-chr8-70158595-38
NR38128--MA0493.1.Klf1	chr3	108383790	108383800	-	0.000	0.000	Merged-chr3-108383794-50
NR15971--MA0599.1.KLF5	chr13	69821334	69821343	+	0.000	0.000	Merged-chr13-69821460-47
NR6928--MA0599.1.KLF5	chr10	110745283	110745292	-	0.000	0.000	Merged-chr10-110745352-58
NR3954--MA0741.1.KLF16	chr1	191802748	191802758	-	0.000	0.000	Merged-chr1-191802759-25
NR18618--MA0493.1.Klf1	chr14	63227933	63227943	+	0.000	0.000	Merged-chr14-63227977-21
NR41040--MA0599.1.KLF5	chr4	88641324	88641333	-	0.000	0.000	Merged-chr4-88641244-84
NR7319--MA0493.1.Klf1	chr10	118787589	118787599	+	0.000	0.000	Merged-chr10-118787587-44
NR38048--MA0599.1.KLF5	chr3	105959332	105959341	+	0.000	0.000	Merged-chr3-105959355-63
NR44702--MA0039.3.KLF4	chr5	45450345	45450355	+	0.000	0.000	Merged-chr5-45450240-63
NR61432--MA0599.1.KLF5	chr9	60998295	60998304	-	0.000	0.000	Merged-chr9-60998373-9
NR18403--MA0493.1.Klf1	chr14	57525619	57525629	-	0.000	0.000	Merged-chr14-57525572-80
NR1604--MA0599.1.KLF5	chr1	105356711	105356720	+	0.000	0.000	Merged-chr1-105356672-84
NR61771--MA1107.1.KLF9	chr9	70657337	70657349	-	0.000	0.000	Merged-chr9-70657290-17
NR56617--MA0740.1.KLF14	chr7	142388022	142388035	+	0.000	0.000	Merged-chr7-142387872-67
NR18662--MA1107.1.KLF9	chr14	66281026	66281038	+	0.000	0.000	Merged-chr14-66280950-46
NR38701--MA0742.1.Klf12	chr3	129901428	129901442	-	0.000	0.000	Merged-chr3-129901484-63
NR9099--MA0740.1.KLF14	chr11	60727258	60727271	+	0.000	0.000	Merged-chr11-60727194-59
NR16273--MA0599.1.KLF5	chr13	89740468	89740477	+	0.000	0.000	Merged-chr13-89740261-155
NR40398--MA0599.1.KLF5	chr4	43972419	43972428	+	0.000	0.000	Merged-chr4-43972345-49
NR54532--MA0493.1.Klf1	chr7	92420559	92420569	-	0.000	0.000	Merged-chr7-92420666-38
NR52697--MA0493.1.Klf1	chr7	24413742	24413752	+	0.000	0.000	Merged-chr7-24413787-50
NR8360--MA0599.1.KLF5	chr11	31870715	31870724	-	0.000	0.000	Merged-chr11-31870754-70
NR14826--MA0039.3.KLF4	chr13	20111682	20111692	+	0.000	0.000	Merged-chr13-20111586-25
NR7837--MA0741.1.KLF16	chr11	3202605	3202615	-	0.000	0.000	Merged-chr11-3202714-92
NR19865--MA0599.1.KLF5	chr15	5244223	5244232	-	0.000	0.000	Merged-chr15-5244344-100
NR57448--MA0493.1.Klf1	chr8	46617378	46617388	-	0.000	0.000	Merged-chr8-46617433-87
NR35682--MA0493.1.Klf1	chr2	168741429	168741439	+	0.000	0.000	Merged-chr2-168741453-11
NR27898--MA0741.1.KLF16	chr18	34777016	34777026	-	0.000	0.000	Merged-chr18-34776840-4
NR40499--MA0741.1.KLF16	chr4	46489494	46489504	-	0.000	0.000	Merged-chr4-46489438-58
NR43775--MA0599.1.KLF5	chr4	155318510	155318519	-	0.000	0.000	Merged-chr4-155318568-19
NR27503--MA0741.1.KLF16	chr17	88079948	88079958	+	0.000	0.000	Merged-chr17-88080055-14
NR32892--MA0599.1.KLF5	chr2	76370325	76370334	-	0.000	0.000	Merged-chr2-76370231-76
NR55785--MA0742.1.Klf12	chr7	126832226	126832240	-	0.000	0.000	Merged-chr7-126832206-30
NR61500--MA0741.1.KLF16	chr9	63602549	63602559	-	0.000	0.000	Merged-chr9-63602538-63
NR5752--MA0742.1.Klf12	chr10	79417249	79417263	+	0.000	0.000	Merged-chr10-79417442-89
NR20610--MA0741.1.KLF16	chr15	62079508	62079518	+	0.000	0.000	Merged-chr15-62079594-24
NR63952--MA0599.1.KLF5	chrX	12128451	12128460	+	0.000	0.000	Merged-chrX-12128389-23
NR43605--MA0740.1.KLF14	chr4	152477539	152477552	+	0.000	0.000	Merged-chr4-152477703-71
NR30699--MA0599.1.KLF5	chr19	53740911	53740920	-	0.000	0.000	Merged-chr19-53741018-5
NR4999--MA0599.1.KLF5	chr10	56228984	56228993	-	0.000	0.000	Merged-chr10-56228821-61
NR63051--MA1107.1.KLF9	chr9	114446486	114446498	+	0.000	0.000	Merged-chr9-114446417-16
NR63809--MA0599.1.KLF5	chr9	124425756	124425765	-	0.000	0.000	Merged-chr9-124425759-16
NR23667--MA0741.1.KLF16	chr16	56037815	56037825	+	0.000	0.000	Merged-chr16-56037763-63
NR28801--MA0599.1.KLF5	chr18	73572575	73572584	-	0.000	0.000	Merged-chr18-73572695-132
NR21050--MA0741.1.KLF16	chr15	78773537	78773547	-	0.000	0.000	Merged-chr15-78773486-35
NR23938--MA0741.1.KLF16	chr16	78375877	78375887	-	0.000	0.000	Merged-chr16-78375798-8
NR25091--MA0039.3.KLF4	chr17	21650531	21650541	-	0.000	0.000	Merged-chr17-21650461-76
NR44077--MA0599.1.KLF5	chr5	20702174	20702183	+	0.000	0.000	Merged-chr5-20702197-120
NR12133--MA0599.1.KLF5	chr12	8313396	8313405	-	0.000	0.000	Merged-chr12-8313491-60
NR62574--MA0740.1.KLF14	chr9	104002445	104002458	+	0.000	0.000	Merged-chr9-104002686-98
NR21321--MA0741.1.KLF16	chr15	82987883	82987893	-	0.000	0.000	Merged-chr15-82987818-75
NR52711--MA0599.1.KLF5	chr7	24482004	24482013	-	0.000	0.000	Merged-chr7-24481860-36
NR47739--MA0039.3.KLF4	chr5	140915502	140915512	+	0.000	0.000	Merged-chr5-140915429-24
NR47749--MA0493.1.Klf1	chr5	140981732	140981742	-	0.000	0.000	Merged-chr5-140981610-38
NR13684--MA0599.1.KLF5	chr12	99392975	99392984	+	0.000	0.000	Merged-chr12-99392913-146
NR18515--MA0493.1.Klf1	chr14	61556829	61556839	-	0.000	0.000	Merged-chr14-61556804-76
NR30126--MA0599.1.KLF5	chr19	31198631	31198640	+	0.000	0.000	Merged-chr19-31198738-18
NR51052--MA0493.1.Klf1	chr6	127109649	127109659	+	0.000	0.000	Merged-chr6-127109560-52
NR62611--MA0493.1.Klf1	chr9	104263003	104263013	+	0.000	0.000	Merged-chr9-104262960-58
NR40561--MA0741.1.KLF16	chr4	47353137	47353147	-	0.000	0.000	Merged-chr4-47353168-65
NR38960--MA1107.1.KLF9	chr3	135594587	135594599	+	0.000	0.000	Merged-chr3-135594497-62
NR10279--MA1107.1.KLF9	chr11	89024224	89024236	+	0.000	0.000	Merged-chr11-89024298-29
NR50834--MA0741.1.KLF16	chr6	120916866	120916876	+	0.000	0.000	Merged-chr6-120916830-68
NR60561--MA0493.1.Klf1	chr9	25151871	25151881	+	0.000	0.000	Merged-chr9-25151697-74
NR8687--MA0599.1.KLF5	chr11	50225321	50225330	+	0.000	0.000	Merged-chr11-50225207-103
NR22666--MA0740.1.KLF14	chr16	10545246	10545259	+	0.000	0.000	Merged-chr16-10545387-50
NR8134--MA0741.1.KLF16	chr11	17257523	17257533	-	0.000	0.000	Merged-chr11-17257747-64
NR22498--MA1107.1.KLF9	chr16	3872243	3872255	+	0.000	0.000	Merged-chr16-3872425-54
NR62522--MA0599.1.KLF5	chr9	102354731	102354740	+	0.000	0.000	Merged-chr9-102354787-54
NR1241--MA0741.1.KLF16	chr1	85750826	85750836	-	0.000	0.000	Merged-chr1-85750815-9
NR41240--MA0740.1.KLF14	chr4	101419686	101419699	-	0.000	0.000	Merged-chr4-101419713-70
NR9069--MA0493.1.Klf1	chr11	60105704	60105714	-	0.000	0.000	Merged-chr11-60105698-116
NR38912--MA0740.1.KLF14	chr3	135307623	135307636	+	0.000	0.000	Merged-chr3-135307763-66
NR47220--MA1107.1.KLF9	chr5	134393836	134393848	-	0.000	0.000	Merged-chr5-134393835-14
NR54651--MA0741.1.KLF16	chr7	97788435	97788445	+	0.000	0.000	Merged-chr7-97788658-80
NR41035--MA0740.1.KLF14	chr4	88094545	88094558	-	0.000	0.000	Merged-chr4-88094727-72
NR7880--MA0741.1.KLF16	chr11	3932089	3932099	-	0.000	0.000	Merged-chr11-3931934-36
NR34359--MA1107.1.KLF9	chr2	135575908	135575920	-	0.000	0.000	Merged-chr2-135576074-3
NR23476--MA1107.1.KLF9	chr16	45389923	45389935	+	0.000	0.000	Merged-chr16-45389886-49
NR31434--MA1107.1.KLF9	chr2	22744498	22744510	+	0.000	0.000	Merged-chr2-22744632-58
NR1294--MA1107.1.KLF9	chr1	87214283	87214295	-	0.000	0.000	Merged-chr1-87214241-86
NR7675--MA0741.1.KLF16	chr10	127621763	127621773	+	0.000	0.000	Merged-chr10-127621595-57
NR57108--MA0741.1.KLF16	chr8	25578424	25578434	+	0.000	0.000	Merged-chr8-25578502-39
NR2857--MA0740.1.KLF14	chr1	165174114	165174127	-	0.000	0.000	Merged-chr1-165174283-37
NR29958--MA0741.1.KLF16	chr19	19111255	19111265	+	0.000	0.000	Merged-chr19-19111184-72
NR32431--MA0599.1.KLF5	chr2	59882611	59882620	-	0.000	0.000	Merged-chr2-59882495-61
NR5995--MA0741.1.KLF16	chr10	80539228	80539238	-	0.000	0.000	Merged-chr10-80539129-37
NR63955--MA0741.1.KLF16	chrX	12128469	12128479	+	0.000	0.000	Merged-chrX-12128389-23
NR46363--MA1107.1.KLF9	chr5	114826423	114826435	+	0.000	0.000	Merged-chr5-114826460-42
NR33982--MA0599.1.KLF5	chr2	125625180	125625189	-	0.000	0.000	Merged-chr2-125625054-76
NR40879--MA0741.1.KLF16	chr4	65605224	65605234	-	0.000	0.000	Merged-chr4-65605051-78
NR47367--MA0742.1.Klf12	chr5	135778388	135778402	-	0.000	0.000	Merged-chr5-135778496-71
NR2497--MA0599.1.KLF5	chr1	153425000	153425009	-	0.000	0.000	Merged-chr1-153424987-71
NR36978--MA0493.1.Klf1	chr3	65957408	65957418	+	0.000	0.000	Merged-chr3-65957494-4
NR62037--MA0039.3.KLF4	chr9	80313761	80313771	-	0.000	0.000	Merged-chr9-80313733-27
NR61972--MA0740.1.KLF14	chr9	78553287	78553300	+	0.000	0.000	Merged-chr9-78553202-20
NR42537--MA0493.1.Klf1	chr4	135168038	135168048	+	0.000	0.000	Merged-chr4-135168211-13
NR18547--MA0599.1.KLF5	chr14	61682506	61682515	+	0.000	0.000	Merged-chr14-61682596-69
NR32618--MA1107.1.KLF9	chr2	69713289	69713301	+	0.000	0.000	Merged-chr2-69713363-57
NR42457--MA0599.1.KLF5	chr4	134496956	134496965	-	0.000	0.000	Merged-chr4-134496951-35
NR10513--MA0599.1.KLF5	chr11	96862018	96862027	+	0.000	0.000	Merged-chr11-96862049-46
NR59245--MA0741.1.KLF16	chr8	111259261	111259271	-	0.000	0.000	Merged-chr8-111259123-96
NR2263--MA1107.1.KLF9	chr1	139181143	139181155	-	0.000	0.000	Merged-chr1-139181025-29
NR7229--MA1107.1.KLF9	chr10	117651867	117651879	+	0.000	0.000	Merged-chr10-117652105-48
NR25996--MA1107.1.KLF9	chr17	35706198	35706210	-	0.000	0.000	Merged-chr17-35706172-14
NR10329--MA0742.1.Klf12	chr11	90182637	90182651	+	0.000	0.000	Merged-chr11-90182579-9
NR21225--MA0741.1.KLF16	chr15	80930407	80930417	-	0.000	0.000	Merged-chr15-80930587-88
NR57089--MA0741.1.KLF16	chr8	25038556	25038566	+	0.000	0.000	Merged-chr8-25038609-26
NR57251--MA0493.1.Klf1	chr8	34163502	34163512	-	0.000	0.000	Merged-chr8-34163505-53
NR13640--MA0742.1.Klf12	chr12	98280839	98280853	+	0.000	0.000	Merged-chr12-98280766-21
NR51729--MA0742.1.Klf12	chr6	142386950	142386964	+	0.000	0.000	Merged-chr6-142387164-70
NR6185--MA0599.1.KLF5	chr10	81464649	81464658	-	0.000	0.000	Merged-chr10-81464665-32
NR23113--MA0039.3.KLF4	chr16	29977951	29977961	-	0.000	0.000	Merged-chr16-29977874-22
NR36664--MA1107.1.KLF9	chr3	40846847	40846859	-	0.000	0.000	Merged-chr3-40846936-62
NR52132--MA0039.3.KLF4	chr6	148896230	148896240	+	0.000	0.000	Merged-chr6-148896090-83
NR24455--MA0740.1.KLF14	chr16	95990954	95990967	+	0.000	0.000	Merged-chr16-95990846-67
NR40388--MA1107.1.KLF9	chr4	43936457	43936469	+	0.000	0.000	Merged-chr4-43936425-4
NR63970--MA0599.1.KLF5	chrX	12587776	12587785	-	0.000	0.000	Merged-chrX-12587750-54
NR30572--MA0039.3.KLF4	chr19	46983952	46983962	+	0.000	0.000	Merged-chr19-46983880-15
NR33282--MA0039.3.KLF4	chr2	93444461	93444471	-	0.000	0.000	Merged-chr2-93444548-55
NR35548--MA0493.1.Klf1	chr2	166786853	166786863	-	0.000	0.000	Merged-chr2-166786664-60
NR30431--MA0740.1.KLF14	chr19	44069762	44069775	+	0.000	0.000	Merged-chr19-44069600-84
NR17928--MA0741.1.KLF16	chr14	34549254	34549264	+	0.000	0.000	Merged-chr14-34549308-78
NR16482--MA0039.3.KLF4	chr13	97790020	97790030	+	0.000	0.000	Merged-chr13-97790032-25
NR14746--MA1107.1.KLF9	chr13	13889858	13889870	+	0.000	0.000	Merged-chr13-13889712-47
NR3447--MA1107.1.KLF9	chr1	180484020	180484032	+	0.000	0.000	Merged-chr1-180484030-25
NR17117--MA0599.1.KLF5	chr13	113266726	113266735	-	0.000	0.000	Merged-chr13-113266727-20
NR51351--MA0740.1.KLF14	chr6	134247530	134247543	+	0.000	0.000	Merged-chr6-134247507-18
NR6087--MA0741.1.KLF16	chr10	80848767	80848777	+	0.000	0.000	Merged-chr10-80848752-35
NR28099--MA0741.1.KLF16	chr18	40219432	40219442	-	0.000	0.000	Merged-chr18-40219391-58
NR12008--MA0599.1.KLF5	chr11	120990527	120990536	+	0.000	0.000	Merged-chr11-120990355-3
NR8905--MA0657.1.KLF13	chr11	55131241	55131258	+	0.000	0.000	Merged-chr11-55131266-10
NR42658--MA0493.1.Klf1	chr4	136206315	136206325	-	0.000	0.000	Merged-chr4-136206356-47
NR30144--MA0599.1.KLF5	chr19	32595683	32595692	-	0.000	0.000	Merged-chr19-32595781-33
NR4444--MA0599.1.KLF5	chr10	19009541	19009550	-	0.000	0.000	Merged-chr10-19009477-32
NR23330--MA0740.1.KLF14	chr16	36071596	36071609	-	0.000	0.000	Merged-chr16-36071679-92
NR4783--MA1107.1.KLF9	chr10	39572566	39572578	+	0.000	0.000	Merged-chr10-39572701-5
NR6478--MA0657.1.KLF13	chr10	91083031	91083048	-	0.000	0.000	Merged-chr10-91082825-101
NR61758--MA1107.1.KLF9	chr9	70657290	70657302	+	0.000	0.000	Merged-chr9-70657290-17
NR21650--MA0740.1.KLF14	chr15	90224257	90224270	+	0.000	0.000	Merged-chr15-90224402-90
NR39226--MA0039.3.KLF4	chr3	145942165	145942175	-	0.000	0.000	Merged-chr3-145942154-31
NR57217--MA0741.1.KLF16	chr8	33548468	33548478	-	0.000	0.000	Merged-chr8-33548647-24
NR24351--MA1107.1.KLF9	chr16	94609044	94609056	+	0.000	0.000	Merged-chr16-94609174-22
NR4544--MA0742.1.Klf12	chr10	21994628	21994642	+	0.000	0.000	Merged-chr10-21994609-61
NR62540--MA0599.1.KLF5	chr9	103201905	103201914	+	0.000	0.000	Merged-chr9-103201833-68
NR57608--MA0657.1.KLF13	chr8	57488710	57488727	-	0.000	0.000	Merged-chr8-57488538-11
NR5899--MA0741.1.KLF16	chr10	80158503	80158513	-	0.000	0.000	Merged-chr10-80158624-23
NR3587--MA0599.1.KLF5	chr1	183298396	183298405	+	0.000	0.000	Merged-chr1-183298283-17
NR63859--MA0741.1.KLF16	chrX	7605457	7605467	-	0.000	0.000	Merged-chrX-7605506-43
NR25294--MA0741.1.KLF16	chr17	26069586	26069596	+	0.000	0.000	Merged-chr17-26069503-58
NR48912--MA0741.1.KLF16	chr6	39348142	39348152	+	0.000	0.000	Merged-chr6-39348126-65
NR56692--MA0741.1.KLF16	chr7	144697208	144697218	-	0.000	0.000	Merged-chr7-144697064-28
NR33502--MA1107.1.KLF9	chr2	112240497	112240509	+	0.000	0.000	Merged-chr2-112240570-1
NR53218--MA1107.1.KLF9	chr7	30594298	30594310	-	0.000	0.000	Merged-chr7-30594419-34
NR31113--MA0599.1.KLF5	chr2	3284123	3284132	-	0.000	0.000	Merged-chr2-3284320-138
NR48707--MA0741.1.KLF16	chr6	29517307	29517317	-	0.000	0.000	Merged-chr6-29517345-20
NR21861--MA0493.1.Klf1	chr15	94543582	94543592	-	0.000	0.000	Merged-chr15-94543602-76
NR23494--MA1107.1.KLF9	chr16	45742981	45742993	-	0.000	0.000	Merged-chr16-45742884-57
NR30376--MA0742.1.Klf12	chr19	42129164	42129178	-	0.000	0.000	Merged-chr19-42129370-104
NR20374--MA0742.1.Klf12	chr15	51844172	51844186	+	0.000	0.000	Merged-chr15-51844000-32
NR32664--MA0599.1.KLF5	chr2	71055748	71055757	-	0.000	0.000	Merged-chr2-71055719-62
NR31541--MA0741.1.KLF16	chr2	26021648	26021658	+	0.000	0.000	Merged-chr2-26021604-89
NR9050--MA0741.1.KLF16	chr11	59653101	59653111	-	0.000	0.000	Merged-chr11-59653137-15
NR43332--MA0599.1.KLF5	chr4	149403250	149403259	+	0.000	0.000	Merged-chr4-149403248-29
NR43671--MA1107.1.KLF9	chr4	154065653	154065665	-	0.000	0.000	Merged-chr4-154065575-29
NR55631--MA0493.1.Klf1	chr7	123369921	123369931	+	0.000	0.000	Merged-chr7-123369750-97
NR59988--MA0740.1.KLF14	chr8	123982910	123982923	+	0.000	0.000	Merged-chr8-123982874-55
NR63724--MA0599.1.KLF5	chr9	122421356	122421365	+	0.000	0.000	Merged-chr9-122421309-24
NR57198--MA0741.1.KLF16	chr8	31176267	31176277	+	0.000	0.000	Merged-chr8-31176190-29
NR44205--MA0741.1.KLF16	chr5	24351724	24351734	+	0.000	0.000	Merged-chr5-24351780-25
NR49091--MA1107.1.KLF9	chr6	48664899	48664911	-	0.000	0.000	Merged-chr6-48664827-36
NR17905--MA0599.1.KLF5	chr14	33322888	33322897	-	0.000	0.000	Merged-chr14-33322921-30
NR62485--MA0742.1.Klf12	chr9	101073795	101073809	-	0.000	0.000	Merged-chr9-101073611-17
NR50728--MA0493.1.Klf1	chr6	119199120	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR9655--MA1107.1.KLF9	chr11	75410438	75410450	+	0.000	0.000	Merged-chr11-75410293-22
NR17495--MA0741.1.KLF16	chr14	14702985	14702995	+	0.000	0.000	Merged-chr14-14703073-95
NR27102--MA0741.1.KLF16	chr17	80621136	80621146	+	0.000	0.000	Merged-chr17-80621176-31
NR37228--MA0740.1.KLF14	chr3	85573973	85573986	+	0.000	0.000	Merged-chr3-85574094-56
NR63716--MA0741.1.KLF16	chr9	122311023	122311033	+	0.000	0.000	Merged-chr9-122310830-40
NR40369--MA0741.1.KLF16	chr4	43493341	43493351	-	0.000	0.000	Merged-chr4-43493243-98
NR42475--MA0599.1.KLF5	chr4	134642282	134642291	+	0.000	0.000	Merged-chr4-134642170-32
NR30540--MA0740.1.KLF14	chr19	46573347	46573360	-	0.000	0.000	Merged-chr19-46573181-77
NR45050--MA0493.1.Klf1	chr5	67155706	67155716	+	0.000	0.000	Merged-chr5-67155759-12
NR30638--MA0741.1.KLF16	chr19	53142518	53142528	-	0.000	0.000	Merged-chr19-53142483-91
NR53143--MA0599.1.KLF5	chr7	29289249	29289258	+	0.000	0.000	Merged-chr7-29289173-29
NR48688--MA0741.1.KLF16	chr6	29473970	29473980	-	0.000	0.000	Merged-chr6-29474137-48
NR58109--MA0599.1.KLF5	chr8	71486094	71486103	+	0.000	0.000	Merged-chr8-71485955-41
NR3530--MA0657.1.KLF13	chr1	181853226	181853243	+	0.000	0.000	Merged-chr1-181853067-80
NR36343--MA0599.1.KLF5	chr3	10440102	10440111	-	0.000	0.000	Merged-chr3-10439955-87
NR59515--MA0039.3.KLF4	chr8	117802063	117802073	+	0.000	0.000	Merged-chr8-117802067-74
NR18321--MA0741.1.KLF16	chr14	54894567	54894577	-	0.000	0.000	Merged-chr14-54894532-1
NR6062--MA0742.1.Klf12	chr10	80658975	80658989	+	0.000	0.000	Merged-chr10-80658824-84
NR46408--MA0741.1.KLF16	chr5	115358995	115359005	-	0.000	0.000	Merged-chr5-115359076-9
NR44933--MA0741.1.KLF16	chr5	64906098	64906108	-	0.000	0.000	Merged-chr5-64905944-90
NR51965--MA1107.1.KLF9	chr6	146081156	146081168	-	0.000	0.000	Merged-chr6-146081045-99
NR4241--MA0657.1.KLF13	chr10	7832406	7832423	-	0.000	0.000	Merged-chr10-7832380-56
NR60459--MA0599.1.KLF5	chr9	21601243	21601252	-	0.000	0.000	Merged-chr9-21601283-11
NR65004--MA0599.1.KLF5	chrX	164076454	164076463	+	0.000	0.000	Merged-chrX-164076386-67
NR46439--MA0039.3.KLF4	chr5	115939070	115939080	+	0.000	0.000	Merged-chr5-115939184-26
NR55752--MA0493.1.Klf1	chr7	126502409	126502419	+	0.000	0.000	Merged-chr7-126502342-39
NR40949--MA0599.1.KLF5	chr4	83568303	83568312	-	0.000	0.000	Merged-chr4-83568276-50
NR37199--MA1107.1.KLF9	chr3	84345595	84345607	+	0.000	0.000	Merged-chr3-84345416-77
NR38266--MA0039.3.KLF4	chr3	115758850	115758860	-	0.000	0.000	Merged-chr3-115758930-94
NR18138--MA0742.1.Klf12	chr14	51913456	51913470	+	0.000	0.000	Merged-chr14-51913534-68
NR27083--MA0741.1.KLF16	chr17	80479369	80479379	-	0.000	0.000	Merged-chr17-80479314-1,Merged-chr17-80479567-11
NR27354--MA0741.1.KLF16	chr17	86167761	86167771	-	0.000	0.000	Merged-chr17-86167734-125
NR14756--MA0741.1.KLF16	chr13	14011782	14011792	-	0.000	0.000	Merged-chr13-14011718-22
NR10056--MA0493.1.Klf1	chr11	83427164	83427174	-	0.000	0.000	Merged-chr11-83427228-21
NR63968--MA0741.1.KLF16	chrX	12160145	12160155	+	0.000	0.000	Merged-chrX-12160238-21
NR35208--MA0493.1.Klf1	chr2	160471238	160471248	+	0.000	0.000	Merged-chr2-160471164-70
NR18551--MA0493.1.Klf1	chr14	61687286	61687296	-	0.000	0.000	Merged-chr14-61687149-11
NR7387--MA0599.1.KLF5	chr10	120697639	120697648	+	0.000	0.000	Merged-chr10-120697518-32
NR24325--MA0493.1.Klf1	chr16	94370979	94370989	-	0.000	0.000	Merged-chr16-94371065-139
NR37866--MA1107.1.KLF9	chr3	101748387	101748399	+	0.000	0.000	Merged-chr3-101748481-44
