#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR6355--MA0740.1.KLF14	chr10	81304810	81304823	-	0.000	0.000	Merged-chr10-81305014-12
NR42723--MA0039.3.KLF4	chr4	97860492	97860502	+	0.000	0.000	Merged-chr4-97860532-7
NR21807--MA0599.1.KLF5	chr15	77306644	77306653	+	0.000	0.000	Merged-chr15-77306793-46
NR13455--MA0741.1.KLF16	chr12	69228212	69228222	+	0.000	0.000	Merged-chr12-69228126-55
NR59036--MA0493.1.Klf1	chr8	36223313	36223323	+	0.000	0.000	Merged-chr8-36223290-29
NR36806--MA0039.3.KLF4	chr2	165649245	165649255	+	0.000	0.000	Merged-chr2-165649258-17
NR31237--MA0740.1.KLF14	chr19	16956023	16956036	+	0.000	0.000	Merged-chr19-16955982-11
NR13973--MA1107.1.KLF9	chr12	87053003	87053015	-	0.000	0.000	Merged-chr12-87053026-11
NR2674--MA1107.1.KLF9	chr1	155173709	155173721	-	0.000	0.000	Merged-chr1-155173464-79
NR53875--MA1107.1.KLF9	chr6	145256892	145256904	+	0.000	0.000	Merged-chr6-145256997-16
NR39516--MA0039.3.KLF4	chr3	104961672	104961682	-	0.000	0.000	Merged-chr3-104961785-36
NR64204--MA0599.1.KLF5	chr9	99140329	99140338	+	0.000	0.000	Merged-chr9-99140215-90
NR22467--MA0599.1.KLF5	chr15	89075973	89075982	-	0.000	0.000	Merged-chr15-89076090-81
NR44648--MA0741.1.KLF16	chr4	140948280	140948290	+	0.000	0.000	Merged-chr4-140948211-54
NR44821--MA0740.1.KLF14	chr4	144901710	144901723	+	0.000	0.000	Merged-chr4-144901724-37
NR65773--MA0741.1.KLF16	chrX	13461786	13461796	-	0.000	0.000	Merged-chrX-13461805-52
NR25177--MA0599.1.KLF5	chr16	91780938	91780947	-	0.000	0.000	Merged-chr16-91781071-63
NR34480--MA0599.1.KLF5	chr2	84740805	84740814	-	0.000	0.000	Merged-chr2-84740933-21
NR57517--MA0741.1.KLF16	chr7	127296299	127296309	+	0.000	0.000	Merged-chr7-127296371-62
NR34343--MA0740.1.KLF14	chr2	76648162	76648175	+	0.000	0.000	Merged-chr2-76648077-91
NR54196--MA0599.1.KLF5	chr7	4996089	4996098	-	0.000	0.000	Merged-chr7-4996162-39
NR42302--MA0741.1.KLF16	chr4	55532685	55532695	-	0.000	0.000	Merged-chr4-55532798-90
NR18329--MA0742.1.Klf12	chr14	13933321	13933335	-	0.000	0.000	Merged-chr14-13933351-1
NR55891--MA0657.1.KLF13	chr7	66652306	66652323	-	0.000	0.000	Merged-chr7-66652361-19
NR8502--MA0493.1.Klf1	chr11	5691166	5691176	+	0.000	0.000	Merged-chr11-5691114-14
NR59080--MA1107.1.KLF9	chr8	40584799	40584811	+	0.000	0.000	Merged-chr8-40584789-43
NR56913--MA0599.1.KLF5	chr7	110953276	110953285	+	0.000	0.000	Merged-chr7-110953237-23
NR43376--MA0740.1.KLF14	chr4	120854784	120854797	+	0.000	0.000	Merged-chr4-120854918-43
NR33374--MA0740.1.KLF14	chr2	32065742	32065755	+	0.000	0.000	Merged-chr2-32065607-48
NR334--MA1107.1.KLF9	chr1	36760509	36760521	+	0.000	0.000	Merged-chr1-36760615-22
NR27561--MA0039.3.KLF4	chr17	51855412	51855422	+	0.000	0.000	Merged-chr17-51855418-25
NR17867--MA1107.1.KLF9	chr13	111796785	111796797	-	0.000	0.000	Merged-chr13-111796973-104
NR59654--MA0741.1.KLF16	chr8	70601369	70601379	+	0.000	0.000	Merged-chr8-70601430-20
NR12418--MA0742.1.Klf12	chr11	118000669	118000683	-	0.000	0.000	Merged-chr11-118000770-19
NR44497--MA0599.1.KLF5	chr4	138973527	138973536	+	0.000	0.000	Merged-chr4-138973676-1
NR52490--MA0741.1.KLF16	chr6	115853636	115853646	-	0.000	0.000	Merged-chr6-115853380-61
NR26273--MA0740.1.KLF14	chr17	24896473	24896486	+	0.000	0.000	Merged-chr17-24896442-47
NR52761--MA0741.1.KLF16	chr6	124740450	124740460	-	0.000	0.000	Merged-chr6-124740500-3
NR49144--MA0740.1.KLF14	chr5	135106838	135106851	-	0.000	0.000	Merged-chr5-135106892-30
NR57103--MA0741.1.KLF16	chr7	116336460	116336470	+	0.000	0.000	Merged-chr7-116336352-38
NR44505--MA0741.1.KLF16	chr4	138973619	138973629	-	0.000	0.000	Merged-chr4-138973676-1
NR28088--MA0493.1.Klf1	chr17	72924490	72924500	+	0.000	0.000	Merged-chr17-72924553-9
NR27409--MA0039.3.KLF4	chr17	47484641	47484651	-	0.000	0.000	Merged-chr17-47484608-16
NR7736--MA0741.1.KLF16	chr10	121300786	121300796	+	0.000	0.000	Merged-chr10-121300859-24
NR16608--MA0740.1.KLF14	chr13	67061010	67061023	+	0.000	0.000	Merged-chr13-67060949-73
NR2133--MA0657.1.KLF13	chr1	134747711	134747728	+	0.000	0.000	Merged-chr1-134747834-30
NR24388--MA0740.1.KLF14	chr16	37385077	37385090	-	0.000	0.000	Merged-chr16-37384954-25
NR45555--MA0493.1.Klf1	chr4	155894408	155894418	-	0.000	0.000	Merged-chr4-155894344-17
NR1911--MA1107.1.KLF9	chr1	128713110	128713122	-	0.000	0.000	Merged-chr1-128713010-21
NR11490--MA0599.1.KLF5	chr11	102393429	102393438	-	0.000	0.000	Merged-chr11-102393451-21
NR4621--MA1107.1.KLF9	chr10	13446827	13446839	-	0.000	0.000	Merged-chr10-13446841-15
NR27402--MA0741.1.KLF16	chr17	46967101	46967111	-	0.000	0.000	Merged-chr17-46967168-48
NR39638--MA0493.1.Klf1	chr3	108284064	108284074	-	0.000	0.000	Merged-chr3-108284126-29
NR45065--MA0657.1.KLF13	chr4	148683790	148683807	+	0.000	0.000	Merged-chr4-148683681-71
NR11696--MA0599.1.KLF5	chr11	106167608	106167617	+	0.000	0.000	Merged-chr11-106167556-51
NR27124--MA0599.1.KLF5	chr17	36032591	36032600	+	0.000	0.000	Merged-chr17-36032371-87
NR53538--MA0741.1.KLF16	chr6	141075488	141075498	-	0.000	0.000	Merged-chr6-141075494-3
NR48890--MA0740.1.KLF14	chr5	130079345	130079358	+	0.000	0.000	Merged-chr5-130079464-63
NR12087--MA0493.1.Klf1	chr11	114965661	114965671	-	0.000	0.000	Merged-chr11-114965534-1
NR39558--MA0599.1.KLF5	chr3	105825735	105825744	+	0.000	0.000	Merged-chr3-105825792-34
NR43233--MA0740.1.KLF14	chr4	118260692	118260705	+	0.000	0.000	Merged-chr4-118260858-21
NR65991--MA1107.1.KLF9	chrX	48439251	48439263	+	0.000	0.000	Merged-chrX-48439360-33
NR66043--MA0493.1.Klf1	chrX	53643798	53643808	-	0.000	0.000	Merged-chrX-53643613-70
NR59735--MA0599.1.KLF5	chr8	71375643	71375652	-	0.000	0.000	Merged-chr8-71375846-26
NR63253--MA0599.1.KLF5	chr9	65827426	65827435	+	0.000	0.000	Merged-chr9-65827383-69
NR56124--MA1107.1.KLF9	chr7	80123326	80123338	+	0.000	0.000	Merged-chr7-80123359-34
NR36706--MA0741.1.KLF16	chr2	163750285	163750295	+	0.000	0.000	Merged-chr2-163750187-67
NR55356--MA0039.3.KLF4	chr7	44311180	44311190	-	0.000	0.000	Merged-chr7-44311321-7
NR30890--MA0493.1.Klf1	chr19	6015581	6015591	+	0.000	0.000	Merged-chr19-6015500-73
NR4541--MA0657.1.KLF13	chr10	7992899	7992916	+	0.000	0.000	Merged-chr10-7992796-25
NR34779--MA1107.1.KLF9	chr2	102955387	102955399	-	0.000	0.000	Merged-chr2-102955467-1
NR39541--MA0741.1.KLF16	chr3	105704893	105704903	+	0.000	0.000	Merged-chr3-105704887-86
NR39665--MA0740.1.KLF14	chr3	108788316	108788329	-	0.000	0.000	Merged-chr3-108788342-25
NR65677--MA0741.1.KLF16	chrX	7899392	7899402	-	0.000	0.000	Merged-chrX-7899260-66
NR17979--MA1107.1.KLF9	chr13	113050181	113050193	+	0.000	0.000	Merged-chr13-113050280-12
NR46659--MA0599.1.KLF5	chr5	64651647	64651656	-	0.000	0.000	Merged-chr5-64651532-36
NR14715--MA0599.1.KLF5	chr12	109438214	109438223	+	0.000	0.000	Merged-chr12-109438029-53
NR17425--MA0599.1.KLF5	chr13	101698188	101698197	-	0.000	0.000	Merged-chr13-101698249-1
NR59501--MA1107.1.KLF9	chr8	68726069	68726081	+	0.000	0.000	Merged-chr8-68726108-23
NR52218--MA0599.1.KLF5	chr6	108277063	108277072	-	0.000	0.000	Merged-chr6-108277136-27
NR58878--MA0599.1.KLF5	chr8	27201025	27201034	+	0.000	0.000	Merged-chr8-27201067-26
NR15026--MA0599.1.KLF5	chr12	114791287	114791296	-	0.000	0.000	Merged-chr12-114791089-45
NR12101--MA0599.1.KLF5	chr11	115182577	115182586	-	0.000	0.000	Merged-chr11-115182466-29
NR27325--MA0493.1.Klf1	chr17	46074038	46074048	+	0.000	0.000	Merged-chr17-46073947-66
NR17620--MA0740.1.KLF14	chr13	105156533	105156546	-	0.000	0.000	Merged-chr13-105156682-2
NR36158--MA0493.1.Klf1	chr2	152029393	152029403	-	0.000	0.000	Merged-chr2-152029501-52
NR56083--MA0740.1.KLF14	chr7	79536234	79536247	+	0.000	0.000	Merged-chr7-79536349-24
NR33368--MA0599.1.KLF5	chr2	31974299	31974308	+	0.000	0.000	Merged-chr2-31974393-52
NR61717--MA0741.1.KLF16	chr9	7805169	7805179	-	0.000	0.000	Merged-chr9-7805138-27
NR42671--MA0599.1.KLF5	chr4	89350504	89350513	+	0.000	0.000	Merged-chr4-89350457-2
NR64222--MA0599.1.KLF5	chr9	99479396	99479405	+	0.000	0.000	Merged-chr9-99479335-46
NR23152--MA0741.1.KLF16	chr15	100304701	100304711	+	0.000	0.000	Merged-chr15-100304601-63
NR23991--MA0740.1.KLF14	chr16	21245996	21246009	+	0.000	0.000	Merged-chr16-21246157-22
NR380--MA0599.1.KLF5	chr1	37471657	37471666	+	0.000	0.000	Merged-chr1-37471561-5
NR21472--MA0741.1.KLF16	chr15	64113266	64113276	+	0.000	0.000	Merged-chr15-64113403-29
NR30639--MA1107.1.KLF9	chr18	89626889	89626901	+	0.000	0.000	Merged-chr18-89627032-39
NR34341--MA0741.1.KLF16	chr2	76648051	76648061	+	0.000	0.000	Merged-chr2-76648077-91
NR50610--MA1107.1.KLF9	chr6	29473969	29473981	-	0.000	0.000	Merged-chr6-29474137-48
NR62705--MA0599.1.KLF5	chr9	53706275	53706284	-	0.000	0.000	Merged-chr9-53706205-55
NR26448--MA0740.1.KLF14	chr17	27133903	27133916	-	0.000	0.000	Merged-chr17-27133890-64
NR10914--MA1107.1.KLF9	chr11	94716778	94716790	+	0.000	0.000	Merged-chr11-94716911-29
NR65534--MA0741.1.KLF16	chr9	122805542	122805552	+	0.000	0.000	Merged-chr9-122805643-54
NR21809--MA0741.1.KLF16	chr15	77306644	77306654	+	0.000	0.000	Merged-chr15-77306793-46
NR19584--MA0741.1.KLF16	chr14	70351462	70351472	+	0.000	0.000	Merged-chr14-70351270-70
NR6317--MA0039.3.KLF4	chr10	81127652	81127662	+	0.000	0.000	Merged-chr10-81127720-40
NR16073--MA0742.1.Klf12	chr13	46779983	46779997	+	0.000	0.000	Merged-chr13-46780080-38
NR32296--MA0599.1.KLF5	chr19	57124015	57124024	-	0.000	0.000	Merged-chr19-57123944-45
NR51127--MA1107.1.KLF9	chr6	51330454	51330466	+	0.000	0.000	Merged-chr6-51330461-17
NR11402--MA0742.1.Klf12	chr11	101468089	101468103	+	0.000	0.000	Merged-chr11-101468029-46
NR12691--MA0741.1.KLF16	chr12	3823620	3823630	-	0.000	0.000	Merged-chr12-3823687-29
NR50509--MA0740.1.KLF14	chr6	17629906	17629919	+	0.000	0.000	Merged-chr6-17630018-29
NR3322--MA0599.1.KLF5	chr1	172197390	172197399	+	0.000	0.000	Merged-chr1-172197316-25
NR54523--MA0599.1.KLF5	chr7	19149330	19149339	+	0.000	0.000	Merged-chr7-19149446-69
NR48160--MA0741.1.KLF16	chr5	115327126	115327136	+	0.000	0.000	Merged-chr5-115327096-57
NR58286--MA0740.1.KLF14	chr7	142388022	142388035	+	0.000	0.000	Merged-chr7-142387872-67
NR61918--MA0039.3.KLF4	chr9	21411744	21411754	-	0.000	0.000	Merged-chr9-21411941-54
NR3661--MA1107.1.KLF9	chr1	180279808	180279820	+	0.000	0.000	Merged-chr1-180279893-43
NR51030--MA0741.1.KLF16	chr6	48676102	48676112	-	0.000	0.000	Merged-chr6-48676195-68
NR66957--MA0599.1.KLF5	chrX	164427561	164427570	-	0.000	0.000	Merged-chrX-164427497-25
NR3343--MA0741.1.KLF16	chr1	172482148	172482158	-	0.000	0.000	Merged-chr1-172481994-61
NR43342--MA0740.1.KLF14	chr4	120287784	120287797	-	0.000	0.000	Merged-chr4-120287807-68
NR15353--MA0741.1.KLF16	chr13	5768076	5768086	+	0.000	0.000	Merged-chr13-5768061-15
NR58784--MA0599.1.KLF5	chr8	22757686	22757695	+	0.000	0.000	Merged-chr8-22757594-30
NR15624--MA0741.1.KLF16	chr13	24831549	24831559	+	0.000	0.000	Merged-chr13-24831601-67
NR6005--MA0741.1.KLF16	chr10	79797592	79797602	-	0.000	0.000	Merged-chr10-79797598-16
NR2545--MA0493.1.Klf1	chr1	152733291	152733301	+	0.000	0.000	Merged-chr1-152733286-16
NR36815--MA0741.1.KLF16	chr2	165890682	165890692	+	0.000	0.000	Merged-chr2-165890606-34
NR42998--MA0599.1.KLF5	chr4	109212671	109212680	-	0.000	0.000	Merged-chr4-109212639-1
NR58089--MA1107.1.KLF9	chr7	139968706	139968718	-	0.000	0.000	Merged-chr7-139968750-61
NR6639--MA0740.1.KLF14	chr10	87025106	87025119	+	0.000	0.000	Merged-chr10-87025164-32
NR51337--MA0039.3.KLF4	chr6	61270467	61270477	+	0.000	0.000	Merged-chr6-61270558-8
NR52522--MA0741.1.KLF16	chr6	116311606	116311616	+	0.000	0.000	Merged-chr6-116311503-1
NR47749--MA0599.1.KLF5	chr5	110135829	110135838	+	0.000	0.000	Merged-chr5-110135830-52
NR15805--MA0599.1.KLF5	chr13	34994176	34994185	-	0.000	0.000	Merged-chr13-34994132-82
NR6581--MA0039.3.KLF4	chr10	84562858	84562868	+	0.000	0.000	Merged-chr10-84562862-32
NR36866--MA0599.1.KLF5	chr2	166607046	166607055	+	0.000	0.000	Merged-chr2-166607083-27
NR65885--MA0599.1.KLF5	chrX	38182057	38182066	-	0.000	0.000	Merged-chrX-38181994-21
NR26598--MA0742.1.Klf12	chr17	29155791	29155805	+	0.000	0.000	Merged-chr17-29155963-15
NR26203--MA0742.1.Klf12	chr17	24162778	24162792	-	0.000	0.000	Merged-chr17-24162664-1
NR13605--MA0742.1.Klf12	chr12	72809958	72809972	-	0.000	0.000	Merged-chr12-72809973-16
NR54939--MA0493.1.Klf1	chr7	27929242	27929252	+	0.000	0.000	Merged-chr7-27929384-28
NR60641--MA0493.1.Klf1	chr8	109957364	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR53308--MA0599.1.KLF5	chr6	136413385	136413394	+	0.000	0.000	Merged-chr6-136413320-1
NR47873--MA1107.1.KLF9	chr5	112273915	112273927	+	0.000	0.000	Merged-chr5-112273853-3
NR19236--MA0741.1.KLF16	chr14	57525529	57525539	-	0.000	0.000	Merged-chr14-57525572-80
NR67025--MA1107.1.KLF9	chrX	167092075	167092087	+	0.000	0.000	Merged-chrX-167092139-46
NR27829--MA0741.1.KLF16	chr17	64332278	64332288	-	0.000	0.000	Merged-chr17-64332180-104
NR55445--MA0742.1.Klf12	chr7	45211919	45211933	+	0.000	0.000	Merged-chr7-45211894-24
NR43865--MA0740.1.KLF14	chr4	131696142	131696155	-	0.000	0.000	Merged-chr4-131696229-22
NR47515--MA1107.1.KLF9	chr5	103459367	103459379	+	0.000	0.000	Merged-chr5-103459309-20
NR66736--MA0740.1.KLF14	chrX	151343841	151343854	+	0.000	0.000	Merged-chrX-151344027-1
NR39003--MA0599.1.KLF5	chr3	93597362	93597371	+	0.000	0.000	Merged-chr3-93597508-71
NR63477--MA0599.1.KLF5	chr9	73158102	73158111	+	0.000	0.000	Merged-chr9-73158141-1
NR50265--MA0039.3.KLF4	chr5	149427522	149427532	-	0.000	0.000	Merged-chr5-149427432-30
NR51348--MA0741.1.KLF16	chr6	61271208	61271218	+	0.000	0.000	Merged-chr6-61271177-5
NR35507--MA0742.1.Klf12	chr2	129178713	129178727	+	0.000	0.000	Merged-chr2-129178755-1
NR52306--MA0039.3.KLF4	chr6	113442660	113442670	-	0.000	0.000	Merged-chr6-113442615-46
NR57899--MA1107.1.KLF9	chr7	136140745	136140757	+	0.000	0.000	Merged-chr7-136140771-1
NR58976--MA0493.1.Klf1	chr8	34651918	34651928	-	0.000	0.000	Merged-chr8-34651925-47
NR51024--MA1107.1.KLF9	chr6	48664903	48664915	-	0.000	0.000	Merged-chr6-48664827-36
NR32183--MA1107.1.KLF9	chr19	55364433	55364445	-	0.000	0.000	Merged-chr19-55364335-1
NR21376--MA0741.1.KLF16	chr15	59648449	59648459	+	0.000	0.000	Merged-chr15-59648235-82
NR23556--MA1107.1.KLF9	chr16	4075138	4075150	+	0.000	0.000	Merged-chr16-4075088-14
NR37835--MA0599.1.KLF5	chr3	20057713	20057722	-	0.000	0.000	Merged-chr3-20057760-55
NR58896--MA0599.1.KLF5	chr8	33308164	33308173	-	0.000	0.000	Merged-chr8-33308213-19
NR62505--MA0740.1.KLF14	chr9	44708540	44708553	-	0.000	0.000	Merged-chr9-44708535-22
NR4707--MA0493.1.Klf1	chr10	19188576	19188586	-	0.000	0.000	Merged-chr10-19188580-55
NR44063--MA0599.1.KLF5	chr4	134061721	134061730	+	0.000	0.000	Merged-chr4-134061948-77
NR55908--MA0493.1.Klf1	chr7	67222462	67222472	+	0.000	0.000	Merged-chr7-67222582-57
NR61745--MA0599.1.KLF5	chr9	11579253	11579262	-	0.000	0.000	Merged-chr9-11579132-23
NR58681--MA0599.1.KLF5	chr8	19979880	19979889	+	0.000	0.000	Merged-chr8-19979731-1
NR29966--MA0741.1.KLF16	chr18	67255713	67255723	-	0.000	0.000	Merged-chr18-67255745-40
NR32565--MA0741.1.KLF16	chr2	6622318	6622328	-	0.000	0.000	Merged-chr2-6622331-33
NR43733--MA1107.1.KLF9	chr4	129272589	129272601	+	0.000	0.000	Merged-chr4-129272515-32
NR2647--MA0039.3.KLF4	chr1	155040294	155040304	+	0.000	0.000	Merged-chr1-155040391-76
NR34982--MA0742.1.Klf12	chr2	114566923	114566937	+	0.000	0.000	Merged-chr2-114567021-7
NR24309--MA0741.1.KLF16	chr16	34690520	34690530	+	0.000	0.000	Merged-chr16-34690700-62
NR22087--MA0741.1.KLF16	chr15	80930410	80930420	-	0.000	0.000	Merged-chr15-80930587-88
NR1702--MA0599.1.KLF5	chr1	119648669	119648678	+	0.000	0.000	Merged-chr1-119648725-80
NR20184--MA0493.1.Klf1	chr14	105232612	105232622	-	0.000	0.000	Merged-chr14-105232653-27
NR47655--MA0599.1.KLF5	chr5	107437891	107437900	-	0.000	0.000	Merged-chr5-107438056-55
NR27144--MA0741.1.KLF16	chr17	36229294	36229304	+	0.000	0.000	Merged-chr17-36229276-20
NR17142--MA0741.1.KLF16	chr13	95063705	95063715	-	0.000	0.000	Merged-chr13-95063599-48
NR63758--MA0741.1.KLF16	chr9	83925077	83925087	+	0.000	0.000	Merged-chr9-83925198-57
NR32160--MA0742.1.Klf12	chr19	55062150	55062164	+	0.000	0.000	Merged-chr19-55062253-32
NR56488--MA0599.1.KLF5	chr7	97842918	97842927	+	0.000	0.000	Merged-chr7-97843006-38
NR30014--MA0741.1.KLF16	chr18	67768643	67768653	-	0.000	0.000	Merged-chr18-67768535-29
NR37601--MA1107.1.KLF9	chr2	180051052	180051064	-	0.000	0.000	Merged-chr2-180051185-31
NR32431--MA0742.1.Klf12	chr19	59344365	59344379	+	0.000	0.000	Merged-chr19-59344493-23
NR9717--MA1107.1.KLF9	chr11	62815622	62815634	-	0.000	0.000	Merged-chr11-62815685-10
NR61412--MA0741.1.KLF16	chr8	125052263	125052273	-	0.000	0.000	Merged-chr8-125052186-12
NR19081--MA0599.1.KLF5	chr14	53369972	53369981	-	0.000	0.000	Merged-chr14-53369975-12
NR55495--MA0039.3.KLF4	chr7	45643870	45643880	-	0.000	0.000	Merged-chr7-45643762-54
NR20917--MA0740.1.KLF14	chr15	27578265	27578278	+	0.000	0.000	Merged-chr15-27578127-37
NR54826--MA0039.3.KLF4	chr7	25674674	25674684	+	0.000	0.000	Merged-chr7-25674756-20
NR5268--MA1107.1.KLF9	chr10	57743822	57743834	+	0.000	0.000	Merged-chr10-57743822-47
NR11468--MA0599.1.KLF5	chr11	102208741	102208750	+	0.000	0.000	Merged-chr11-102208952-14
NR35995--MA0493.1.Klf1	chr2	146423905	146423915	+	0.000	0.000	Merged-chr2-146423908-26
NR13750--MA0740.1.KLF14	chr12	79359079	79359092	+	0.000	0.000	Merged-chr12-79359000-17
NR16013--MA0599.1.KLF5	chr13	43789138	43789147	-	0.000	0.000	Merged-chr13-43789112-65
NR45032--MA0599.1.KLF5	chr4	148160215	148160224	+	0.000	0.000	Merged-chr4-148160107-67
NR21233--MA0741.1.KLF16	chr15	53311255	53311265	+	0.000	0.000	Merged-chr15-53311126-22
NR2180--MA0740.1.KLF14	chr1	135766474	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR48839--MA0599.1.KLF5	chr5	129584340	129584349	+	0.000	0.000	Merged-chr5-129584203-63
NR54541--MA0599.1.KLF5	chr7	19281957	19281966	-	0.000	0.000	Merged-chr7-19281950-11
NR42153--MA0741.1.KLF16	chr4	46650225	46650235	+	0.000	0.000	Merged-chr4-46650246-65
NR16954--MA0741.1.KLF16	chr13	89540469	89540479	-	0.000	0.000	Merged-chr13-89540544-3
NR50680--MA0741.1.KLF16	chr6	30617394	30617404	+	0.000	0.000	Merged-chr6-30617295-15
NR913--MA0599.1.KLF5	chr1	69331685	69331694	+	0.000	0.000	Merged-chr1-69331775-34
NR63364--MA1107.1.KLF9	chr9	69073444	69073456	-	0.000	0.000	Merged-chr9-69073494-25
NR60100--MA0599.1.KLF5	chr8	84660093	84660102	+	0.000	0.000	Merged-chr8-84660054-45
NR11234--MA1107.1.KLF9	chr11	98942398	98942410	-	0.000	0.000	Merged-chr11-98942196-71
NR19616--MA0741.1.KLF16	chr14	72807591	72807601	+	0.000	0.000	Merged-chr14-72807438-29
NR33362--MA0039.3.KLF4	chr2	31950225	31950235	-	0.000	0.000	Merged-chr2-31950269-16
NR32838--MA0599.1.KLF5	chr2	23069067	23069076	-	0.000	0.000	Merged-chr2-23069196-4
NR21955--MA0599.1.KLF5	chr15	79229348	79229357	-	0.000	0.000	Merged-chr15-79229284-51
NR15903--MA0493.1.Klf1	chr13	40676877	40676887	+	0.000	0.000	Merged-chr13-40676828-31
NR17904--MA0740.1.KLF14	chr13	112551820	112551833	+	0.000	0.000	Merged-chr13-112551755-26
NR1900--MA0741.1.KLF16	chr1	128618086	128618096	+	0.000	0.000	Merged-chr1-128617938-22
NR7449--MA0599.1.KLF5	chr10	117209546	117209555	+	0.000	0.000	Merged-chr10-117209655-32
NR2205--MA0493.1.Klf1	chr1	136346152	136346162	+	0.000	0.000	Merged-chr1-136346026-74
NR16214--MA0493.1.Klf1	chr13	52062114	52062124	+	0.000	0.000	Merged-chr13-52062065-10
NR10714--MA0599.1.KLF5	chr11	88716262	88716271	+	0.000	0.000	Merged-chr11-88716290-15
NR44832--MA0741.1.KLF16	chr4	144996132	144996142	-	0.000	0.000	Merged-chr4-144996009-47
NR38925--MA0599.1.KLF5	chr3	90052818	90052827	-	0.000	0.000	Merged-chr3-90052542-109
NR47891--MA1107.1.KLF9	chr5	112274134	112274146	-	0.000	0.000	Merged-chr5-112274120-60
NR21756--MA0741.1.KLF16	chr15	76656927	76656937	+	0.000	0.000	Merged-chr15-76656952-45
NR42881--MA0741.1.KLF16	chr4	106651015	106651025	+	0.000	0.000	Merged-chr4-106651142-58
NR56036--MA0599.1.KLF5	chr7	78730006	78730015	+	0.000	0.000	Merged-chr7-78729978-9
NR5860--MA0599.1.KLF5	chr10	77606455	77606464	+	0.000	0.000	Merged-chr10-77606503-166
NR50740--MA1107.1.KLF9	chr6	34364838	34364850	-	0.000	0.000	Merged-chr6-34364838-25
NR13969--MA1107.1.KLF9	chr12	87052995	87053007	-	0.000	0.000	Merged-chr12-87053026-11
NR33940--MA1107.1.KLF9	chr2	60880807	60880819	+	0.000	0.000	Merged-chr2-60880763-2
NR2455--MA1107.1.KLF9	chr1	151083946	151083958	-	0.000	0.000	Merged-chr1-151084034-24
NR16125--MA0599.1.KLF5	chr13	49652813	49652822	-	0.000	0.000	Merged-chr13-49652936-64
NR3522--MA0039.3.KLF4	chr1	177793190	177793200	+	0.000	0.000	Merged-chr1-177793096-44
NR52549--MA0493.1.Klf1	chr6	118167302	118167312	-	0.000	0.000	Merged-chr6-118167184-65
NR63867--MA0741.1.KLF16	chr9	86631402	86631412	+	0.000	0.000	Merged-chr9-86631396-29
NR8212--MA0599.1.KLF5	chr10	128637173	128637182	+	0.000	0.000	Merged-chr10-128637070-78
NR32540--MA0742.1.Klf12	chr2	5003272	5003286	+	0.000	0.000	Merged-chr2-5003396-19
NR991--MA0741.1.KLF16	chr1	74364427	74364437	+	0.000	0.000	Merged-chr1-74364458-13
NR58984--MA0039.3.KLF4	chr8	34735368	34735378	+	0.000	0.000	Merged-chr8-34735280-15
NR57363--MA0599.1.KLF5	chr7	123189954	123189963	+	0.000	0.000	Merged-chr7-123189982-13
NR66529--MA0741.1.KLF16	chrX	113298148	113298158	-	0.000	0.000	Merged-chrX-113298172-75
NR339--MA1107.1.KLF9	chr1	36920565	36920577	+	0.000	0.000	Merged-chr1-36920402-81
NR515--MA0740.1.KLF14	chr1	40283506	40283519	+	0.000	0.000	Merged-chr1-40283621-12
NR53670--MA0493.1.Klf1	chr6	142890505	142890515	-	0.000	0.000	Merged-chr6-142890464-5
NR15334--MA0740.1.KLF14	chr13	3642177	3642190	+	0.000	0.000	Merged-chr13-3642271-16
NR64303--MA0657.1.KLF13	chr9	103092405	103092422	-	0.000	0.000	Merged-chr9-103092391-37
NR9600--MA0741.1.KLF16	chr11	60811289	60811299	+	0.000	0.000	Merged-chr11-60811220-49
NR59286--MA0039.3.KLF4	chr8	57402496	57402506	-	0.000	0.000	Merged-chr8-57402577-20
NR49929--MA0599.1.KLF5	chr5	144358278	144358287	-	0.000	0.000	Merged-chr5-144358177-56
NR11135--MA0741.1.KLF16	chr11	97884236	97884246	+	0.000	0.000	Merged-chr11-97884212-84
NR37983--MA0741.1.KLF16	chr3	31093898	31093908	+	0.000	0.000	Merged-chr3-31093937-10
NR16326--MA0493.1.Klf1	chr13	55199728	55199738	-	0.000	0.000	Merged-chr13-55199787-10
NR34472--MA0742.1.Klf12	chr2	84727428	84727442	-	0.000	0.000	Merged-chr2-84727435-53
NR63686--MA0039.3.KLF4	chr9	80313810	80313820	-	0.000	0.000	Merged-chr9-80313733-27
NR2778--MA0657.1.KLF13	chr1	157458566	157458583	+	0.000	0.000	Merged-chr1-157458519-40
NR45345--MA0493.1.Klf1	chr4	152247435	152247445	+	0.000	0.000	Merged-chr4-152247398-23
