#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR10080--MA0501.1.MAF::NFE2	chr5	31582048	31582062	-	0.000	0.000	Merged-chr5-31582104-23
NR1130--MA0089.1.MAFG::NFE2L1	chr10	5203983	5203988	+	0.000	0.000	Merged-chr10-5204090-11
NR4911--MA0089.1.MAFG::NFE2L1	chr15	73512743	73512748	-	0.000	0.000	Merged-chr15-73512755-85
NR2967--MA0089.1.MAFG::NFE2L1	chr12	102743674	102743679	-	0.000	0.000	Merged-chr12-102743719-52
NR12040--MA0089.1.MAFG::NFE2L1	chr7	84115680	84115685	-	0.000	0.000	Merged-chr7-84115637-29
NR12321--MA0496.2.MAFK	chr7	141072585	141072603	+	0.000	0.000	Merged-chr7-141072410-71
NR5082--MA0495.2.MAFF	chr16	4736340	4736360	-	0.000	0.000	Merged-chr16-4736414-28
NR6116--MA0089.1.MAFG::NFE2L1	chr17	84855742	84855747	-	0.000	0.000	Merged-chr17-84855735-62
NR13418--MA0659.1.MAFG	chr9	108156924	108156944	-	0.000	0.000	Merged-chr9-108157018-18
NR10896--MA0591.1.Bach1::Mafk	chr6	34869611	34869625	+	0.000	0.000	Merged-chr6-34869594-48
NR7244--MA0495.2.MAFF	chr2	58107017	58107037	-	0.000	0.000	Merged-chr2-58107175-53
NR7076--MA0591.1.Bach1::Mafk	chr2	30657779	30657793	-	0.000	0.000	Merged-chr2-30657819-6
NR13617--MA0496.2.MAFK	chrX	71468814	71468832	+	0.000	0.000	Merged-chrX-71468864-48
NR12480--MA0117.2.Mafb	chr8	33931697	33931708	+	0.000	0.000	Merged-chr8-33931697-13
NR6303--MA0089.1.MAFG::NFE2L1	chr18	23754575	23754580	+	0.000	0.000	Merged-chr18-23754514-42
NR10358--MA0501.1.MAF::NFE2	chr5	90595189	90595203	+	0.000	0.000	Merged-chr5-90595203-46
NR379--MA0659.1.MAFG	chr1	72870499	72870519	+	0.000	0.000	Merged-chr1-72870469-25
NR6205--MA0591.1.Bach1::Mafk	chr18	4959941	4959955	+	0.000	0.000	Merged-chr18-4959828-14
NR5288--MA0089.1.MAFG::NFE2L1	chr16	44778878	44778883	-	0.000	0.000	Merged-chr16-44778885-37
NR10632--MA0659.1.MAFG	chr5	146655355	146655375	-	0.000	0.000	Merged-chr5-146655552-37
NR3674--MA0501.1.MAF::NFE2	chr13	103374641	103374655	+	0.000	0.000	Merged-chr13-103374467-6
NR11439--MA0089.1.MAFG::NFE2L1	chr6	125039602	125039607	-	0.000	0.000	Merged-chr6-125039699-58
NR1264--MA0496.2.MAFK	chr10	20119543	20119561	+	0.000	0.000	Merged-chr10-20119637-31
NR7479--MA0659.1.MAFG	chr2	103632772	103632792	-	0.000	0.000	Merged-chr2-103632734-49
NR13165--MA0591.1.Bach1::Mafk	chr9	61708042	61708056	-	0.000	0.000	Merged-chr9-61708026-57
NR3319--MA0501.1.MAF::NFE2	chr13	58113266	58113280	+	0.000	0.000	Merged-chr13-58113406-71
NR9597--MA0501.1.MAF::NFE2	chr4	97831814	97831828	+	0.000	0.000	Merged-chr4-97831633-55
NR1340--MA0591.1.Bach1::Mafk	chr10	34176596	34176610	-	0.000	0.000	Merged-chr10-34176442-7
NR5946--MA0496.2.MAFK	chr17	56162453	56162471	+	0.000	0.000	Merged-chr17-56162461-54
NR9076--MA0591.1.Bach1::Mafk	chr4	8647672	8647686	-	0.000	0.000	Merged-chr4-8647545-77
NR13586--MA0089.1.MAFG::NFE2L1	chrX	57200528	57200533	+	0.000	0.000	Merged-chrX-57200663-17
NR12166--MA0089.1.MAFG::NFE2L1	chr7	105752211	105752216	-	0.000	0.000	Merged-chr7-105752191-52
NR10232--MA0501.1.MAF::NFE2	chr5	65435961	65435975	-	0.000	0.000	Merged-chr5-65436020-62
NR13582--MA0495.2.MAFF	chrX	53670507	53670527	+	0.000	0.000	Merged-chrX-53670342-87
NR1806--MA0496.2.MAFK	chr10	96599771	96599789	+	0.000	0.000	Merged-chr10-96599778-54
NR499--MA0089.1.MAFG::NFE2L1	chr1	92148772	92148777	+	0.000	0.000	Merged-chr1-92148662-9
NR5036--MA0591.1.Bach1::Mafk	chr15	95763138	95763152	-	0.000	0.000	Merged-chr15-95763066-31
NR9672--MA0117.2.Mafb	chr4	120589930	120589941	+	0.000	0.000	Merged-chr4-120590007-40
NR1732--MA0089.1.MAFG::NFE2L1	chr10	88826826	88826831	-	0.000	0.000	Merged-chr10-88826786-54
NR471--MA0089.1.MAFG::NFE2L1	chr1	87626548	87626553	-	0.000	0.000	Merged-chr1-87626553-50
NR10641--MA0591.1.Bach1::Mafk	chr5	147860689	147860703	+	0.000	0.000	Merged-chr5-147860867-111
NR13060--MA0591.1.Bach1::Mafk	chr9	20878503	20878517	+	0.000	0.000	Merged-chr9-20878287-88
NR5320--MA0495.2.MAFF	chr16	50737727	50737747	-	0.000	0.000	Merged-chr16-50737708-13
NR12015--MA0117.2.Mafb	chr7	80032556	80032567	+	0.000	0.000	Merged-chr7-80032517-2
NR13484--MA0089.1.MAFG::NFE2L1	chr9	118890137	118890142	-	0.000	0.000	Merged-chr9-118890241-21
NR5951--MA0089.1.MAFG::NFE2L1	chr17	56990325	56990330	-	0.000	0.000	Merged-chr17-56990173-63
NR1269--MA0496.2.MAFK	chr10	20966343	20966361	+	0.000	0.000	Merged-chr10-20966333-27
NR12279--MA0089.1.MAFG::NFE2L1	chr7	132686630	132686635	-	0.000	0.000	Merged-chr7-132686748-28
NR11611--MA0089.1.MAFG::NFE2L1	chr6	143868435	143868440	-	0.000	0.000	Merged-chr6-143868417-58
NR4253--MA0591.1.Bach1::Mafk	chr14	69780556	69780570	+	0.000	0.000	Merged-chr14-69780583-19
NR8013--MA0591.1.Bach1::Mafk	chr2	180070690	180070704	+	0.000	0.000	Merged-chr2-180070748-65
NR12107--MA0496.2.MAFK	chr7	96629756	96629774	-	0.000	0.000	Merged-chr7-96629765-2
NR5863--MA0501.1.MAF::NFE2	chr17	34304946	34304960	-	0.000	0.000	Merged-chr17-34305077-21
NR860--MA0089.1.MAFG::NFE2L1	chr1	159232228	159232233	-	0.000	0.000	Merged-chr1-159232355-108
NR299--MA0659.1.MAFG	chr1	65186472	65186492	+	0.000	0.000	Merged-chr1-65186701-72
NR513--MA0501.1.MAF::NFE2	chr1	94497031	94497045	+	0.000	0.000	Merged-chr1-94497080-23
NR5201--MA0117.2.Mafb	chr16	17531009	17531020	-	0.000	0.000	Merged-chr16-17530947-63
NR12177--MA0089.1.MAFG::NFE2L1	chr7	108944132	108944137	+	0.000	0.000	Merged-chr7-108944158-41
NR7343--MA0089.1.MAFG::NFE2L1	chr2	72874461	72874466	+	0.000	0.000	Merged-chr2-72874420-46
NR11133--MA0089.1.MAFG::NFE2L1	chr6	71376942	71376947	+	0.000	0.000	Merged-chr6-71376909-7
NR1634--MA0117.2.Mafb	chr10	71362053	71362064	+	0.000	0.000	Merged-chr10-71362071-33
NR4344--MA0117.2.Mafb	chr14	97395890	97395901	+	0.000	0.000	Merged-chr14-97395743-2
NR3318--MA0591.1.Bach1::Mafk	chr13	58113263	58113277	+	0.000	0.000	Merged-chr13-58113406-71
NR4846--MA0089.1.MAFG::NFE2L1	chr15	62809293	62809298	+	0.000	0.000	Merged-chr15-62809402-30
NR178--MA0117.2.Mafb	chr1	38665547	38665558	+	0.000	0.000	Merged-chr1-38665313-102
NR6402--MA0591.1.Bach1::Mafk	chr18	43477803	43477817	-	0.000	0.000	Merged-chr18-43477812-17
NR4731--MA0089.1.MAFG::NFE2L1	chr15	37766254	37766259	+	0.000	0.000	Merged-chr15-37766129-7
NR9919--MA0089.1.MAFG::NFE2L1	chr5	9107393	9107398	+	0.000	0.000	Merged-chr5-9107352-33
NR10646--MA0117.2.Mafb	chr5	148831841	148831852	+	0.000	0.000	Merged-chr5-148831759-44
NR11926--MA0089.1.MAFG::NFE2L1	chr7	67421999	67422004	-	0.000	0.000	Merged-chr7-67421949-40
NR1356--MA0501.1.MAF::NFE2	chr10	37240764	37240778	+	0.000	0.000	Merged-chr10-37240820-10
NR12855--MA0089.1.MAFG::NFE2L1	chr8	105613945	105613950	+	0.000	0.000	Merged-chr8-105614025-28
NR6575--MA0591.1.Bach1::Mafk	chr18	69537642	69537656	+	0.000	0.000	Merged-chr18-69537623-22
NR4577--MA0117.2.Mafb	chr15	6586549	6586560	+	0.000	0.000	Merged-chr15-6586508-38
NR9744--MA0591.1.Bach1::Mafk	chr4	139599008	139599022	+	0.000	0.000	Merged-chr4-139599159-54
NR197--MA0501.1.MAF::NFE2	chr1	43482720	43482734	-	0.000	0.000	Merged-chr1-43482907-14
NR6532--MA0591.1.Bach1::Mafk	chr18	61643908	61643922	+	0.000	0.000	Merged-chr18-61643847-38
NR6903--MA0089.1.MAFG::NFE2L1	chr2	5895397	5895402	-	0.000	0.000	Merged-chr2-5895412-60
NR4498--MA0501.1.MAF::NFE2	chr14	118796414	118796428	+	0.000	0.000	Merged-chr14-118796395-16
NR6614--MA0089.1.MAFG::NFE2L1	chr18	73846798	73846803	+	0.000	0.000	Merged-chr18-73846935-30
NR5318--MA0591.1.Bach1::Mafk	chr16	50737672	50737686	+	0.000	0.000	Merged-chr16-50737708-13
NR778--MA0501.1.MAF::NFE2	chr1	143985332	143985346	-	0.000	0.000	Merged-chr1-143985220-17
NR12020--MA0591.1.Bach1::Mafk	chr7	80629091	80629105	+	0.000	0.000	Merged-chr7-80629014-41
NR8674--MA0089.1.MAFG::NFE2L1	chr3	109732715	109732720	-	0.000	0.000	Merged-chr3-109732646-37
NR7254--MA0089.1.MAFG::NFE2L1	chr2	59203587	59203592	+	0.000	0.000	Merged-chr2-59203652-25
NR13158--MA0501.1.MAF::NFE2	chr9	57421458	57421472	-	0.000	0.000	Merged-chr9-57421302-52
NR4495--MA0495.2.MAFF	chr14	118796408	118796428	-	0.000	0.000	Merged-chr14-118796395-16
NR103--MA0089.1.MAFG::NFE2L1	chr1	16228115	16228120	+	0.000	0.000	Merged-chr1-16228179-38
NR6747--MA0591.1.Bach1::Mafk	chr19	6858285	6858299	+	0.000	0.000	Merged-chr19-6858226-46
NR5686--MA0089.1.MAFG::NFE2L1	chr17	9031704	9031709	+	0.000	0.000	Merged-chr17-9031806-57
NR4256--MA0591.1.Bach1::Mafk	chr14	70767612	70767626	-	0.000	0.000	Merged-chr14-70767609-24
NR8016--MA0591.1.Bach1::Mafk	chr2	180732251	180732265	-	0.000	0.000	Merged-chr2-180732168-28
NR6648--MA0495.2.MAFF	chr18	80612045	80612065	+	0.000	0.000	Merged-chr18-80611991-79
NR4497--MA0659.1.MAFG	chr14	118796408	118796428	-	0.000	0.000	Merged-chr14-118796395-16
NR12832--MA0501.1.MAF::NFE2	chr8	95713541	95713555	-	0.000	0.000	Merged-chr8-95713709-35
NR2964--MA0496.2.MAFK	chr12	102425145	102425163	+	0.000	0.000	Merged-chr12-102425206-5
NR11638--MA0117.2.Mafb	chr6	146114863	146114874	-	0.000	0.000	Merged-chr6-146114766-5
NR2323--MA0591.1.Bach1::Mafk	chr11	77484090	77484104	+	0.000	0.000	Merged-chr11-77483872-51
NR13061--MA0117.2.Mafb	chr9	21161629	21161640	+	0.000	0.000	Merged-chr9-21161494-64
NR9725--MA0501.1.MAF::NFE2	chr4	130900050	130900064	-	0.000	0.000	Merged-chr4-130900085-53
NR7050--MA0089.1.MAFG::NFE2L1	chr2	24409126	24409131	+	0.000	0.000	Merged-chr2-24409347-31
NR13680--MA0089.1.MAFG::NFE2L1	chrX	106189577	106189582	-	0.000	0.000	Merged-chrX-106189421-28
NR2192--MA0089.1.MAFG::NFE2L1	chr11	32542918	32542923	-	0.000	0.000	Merged-chr11-32542755-79
NR10861--MA0591.1.Bach1::Mafk	chr6	29272554	29272568	-	0.000	0.000	Merged-chr6-29272695-53
NR5469--MA0495.2.MAFF	chr16	65542404	65542424	-	0.000	0.000	Merged-chr16-65542301-4
NR10502--MA0089.1.MAFG::NFE2L1	chr5	117510962	117510967	+	0.000	0.000	Merged-chr5-117511031-8
NR12986--MA0495.2.MAFF	chr8	128596686	128596706	-	0.000	0.000	Merged-chr8-128596588-1
NR11768--MA0117.2.Mafb	chr7	30608044	30608055	+	0.000	0.000	Merged-chr7-30607986-27
NR2538--MA0591.1.Bach1::Mafk	chr12	17033031	17033045	-	0.000	0.000	Merged-chr12-17033191-101
NR8206--MA0089.1.MAFG::NFE2L1	chr3	31145855	31145860	-	0.000	0.000	Merged-chr3-31145985-42
NR6576--MA0501.1.MAF::NFE2	chr18	69537645	69537659	+	0.000	0.000	Merged-chr18-69537623-22
NR3724--MA0089.1.MAFG::NFE2L1	chr13	108881983	108881988	-	0.000	0.000	Merged-chr13-108882066-39
NR2389--MA0591.1.Bach1::Mafk	chr11	98933443	98933457	-	0.000	0.000	Merged-chr11-98933379-5
NR7567--MA0089.1.MAFG::NFE2L1	chr2	122298802	122298807	+	0.000	0.000	Merged-chr2-122298801-31
NR2668--MA0591.1.Bach1::Mafk	chr12	40090227	40090241	-	0.000	0.000	Merged-chr12-40090205-21
NR2573--MA0659.1.MAFG	chr12	25095900	25095920	-	0.000	0.000	Merged-chr12-25096104-64
NR1920--MA0495.2.MAFF	chr10	111107640	111107660	-	0.000	0.000	Merged-chr10-111107692-40
NR8104--MA0089.1.MAFG::NFE2L1	chr3	19707067	19707072	-	0.000	0.000	Merged-chr3-19706982-40
NR4496--MA0591.1.Bach1::Mafk	chr14	118796411	118796425	+	0.000	0.000	Merged-chr14-118796395-16
NR12951--MA0089.1.MAFG::NFE2L1	chr8	125557561	125557566	-	0.000	0.000	Merged-chr8-125557520-11
NR3261--MA0591.1.Bach1::Mafk	chr13	35813619	35813633	-	0.000	0.000	Merged-chr13-35813438-28
NR9705--MA0117.2.Mafb	chr4	126429472	126429483	+	0.000	0.000	Merged-chr4-126429533-65
NR3741--MA0496.2.MAFK	chr13	109822601	109822619	+	0.000	0.000	Merged-chr13-109822486-79
NR8994--MA0495.2.MAFF	chr3	154372398	154372418	+	0.000	0.000	Merged-chr3-154372398-2
NR8213--MA0591.1.Bach1::Mafk	chr3	32708647	32708661	+	0.000	0.000	Merged-chr3-32708836-74
NR3670--MA0495.2.MAFF	chr13	103374635	103374655	+	0.000	0.000	Merged-chr13-103374467-6
NR9611--MA0117.2.Mafb	chr4	102568761	102568772	+	0.000	0.000	Merged-chr4-102568697-4
NR1922--MA0659.1.MAFG	chr10	111107640	111107660	+	0.000	0.000	Merged-chr10-111107692-40
NR880--MA0089.1.MAFG::NFE2L1	chr1	162005381	162005386	+	0.000	0.000	Merged-chr1-162005432-6
NR7061--MA0089.1.MAFG::NFE2L1	chr2	26663538	26663543	+	0.000	0.000	Merged-chr2-26663568-32
NR1650--MA0089.1.MAFG::NFE2L1	chr10	75146211	75146216	-	0.000	0.000	Merged-chr10-75146347-53
NR9862--MA0659.1.MAFG	chr4	155129613	155129633	+	0.000	0.000	Merged-chr4-155129607-22
NR2990--MA0501.1.MAF::NFE2	chr12	107784007	107784021	+	0.000	0.000	Merged-chr12-107783975-11
NR13167--MA0496.2.MAFK	chr9	61708040	61708058	+	0.000	0.000	Merged-chr9-61708026-57
NR1801--MA0117.2.Mafb	chr10	96215106	96215117	+	0.000	0.000	Merged-chr10-96215163-22
NR10224--MA0089.1.MAFG::NFE2L1	chr5	65091565	65091570	+	0.000	0.000	Merged-chr5-65091600-42
NR2457--MA0659.1.MAFG	chr11	117109896	117109916	+	0.000	0.000	Merged-chr11-117109823-31
NR2242--MA0659.1.MAFG	chr11	51898836	51898856	-	0.000	0.000	Merged-chr11-51898870-27
NR419--MA0496.2.MAFK	chr1	78422794	78422812	-	0.000	0.000	Merged-chr1-78422740-38
NR1804--MA0495.2.MAFF	chr10	96599770	96599790	+	0.000	0.000	Merged-chr10-96599778-54
NR6663--MA0501.1.MAF::NFE2	chr18	82691563	82691577	-	0.000	0.000	Merged-chr18-82691617-5
NR13138--MA0089.1.MAFG::NFE2L1	chr9	45291890	45291895	+	0.000	0.000	Merged-chr9-45291923-45
NR7565--MA0089.1.MAFG::NFE2L1	chr2	122125804	122125809	-	0.000	0.000	Merged-chr2-122125883-8
NR8304--MA0089.1.MAFG::NFE2L1	chr3	54567428	54567433	+	0.000	0.000	Merged-chr3-54567528-25
NR7941--MA0089.1.MAFG::NFE2L1	chr2	174614085	174614090	-	0.000	0.000	Merged-chr2-174613856-91
NR11777--MA0591.1.Bach1::Mafk	chr7	36308410	36308424	-	0.000	0.000	Merged-chr7-36308314-1
NR2402--MA0089.1.MAFG::NFE2L1	chr11	102185305	102185310	-	0.000	0.000	Merged-chr11-102185121-56
NR13738--MA0117.2.Mafb	chrX	159772267	159772278	+	0.000	0.000	Merged-chrX-159772302-20
NR10864--MA0591.1.Bach1::Mafk	chr6	30205806	30205820	+	0.000	0.000	Merged-chr6-30205764-30
NR2370--MA0495.2.MAFF	chr11	95834501	95834521	-	0.000	0.000	Merged-chr11-95834511-50
NR5882--MA0089.1.MAFG::NFE2L1	chr17	36042763	36042768	+	0.000	0.000	Merged-chr17-36042760-57
NR13709--MA0496.2.MAFK	chrX	142385192	142385210	-	0.000	0.000	Merged-chrX-142385026-32
NR8996--MA0117.2.Mafb	chr3	154372398	154372409	+	0.000	0.000	Merged-chr3-154372398-2
NR8558--MA0501.1.MAF::NFE2	chr3	90587051	90587065	-	0.000	0.000	Merged-chr3-90587051-129
NR5862--MA0591.1.Bach1::Mafk	chr17	34304949	34304963	-	0.000	0.000	Merged-chr17-34305077-21
NR8796--MA0089.1.MAFG::NFE2L1	chr3	131019766	131019771	+	0.000	0.000	Merged-chr3-131019630-77
NR6332--MA0089.1.MAFG::NFE2L1	chr18	32485149	32485154	+	0.000	0.000	Merged-chr18-32485174-19
NR7566--MA0117.2.Mafb	chr2	122164513	122164524	+	0.000	0.000	Merged-chr2-122164298-58
NR8544--MA0117.2.Mafb	chr3	89820242	89820253	+	0.000	0.000	Merged-chr3-89820080-6
NR13313--MA0659.1.MAFG	chr9	90257560	90257580	+	0.000	0.000	Merged-chr9-90257512-5
NR13036--MA0089.1.MAFG::NFE2L1	chr9	14548023	14548028	-	0.000	0.000	Merged-chr9-14548192-17
NR7463--MA0089.1.MAFG::NFE2L1	chr2	102040306	102040311	-	0.000	0.000	Merged-chr2-102040255-6
NR196--MA0591.1.Bach1::Mafk	chr1	43482723	43482737	-	0.000	0.000	Merged-chr1-43482907-14
NR4836--MA0496.2.MAFK	chr15	60141741	60141759	+	0.000	0.000	Merged-chr15-60141822-49
NR2300--MA0089.1.MAFG::NFE2L1	chr11	70240123	70240128	+	0.000	0.000	Merged-chr11-70239985-43
NR266--MA0501.1.MAF::NFE2	chr1	58721176	58721190	-	0.000	0.000	Merged-chr1-58721053-40
NR5138--MA0496.2.MAFK	chr16	8306677	8306695	-	0.000	0.000	Merged-chr16-8306528-49
NR2354--MA0117.2.Mafb	chr11	87426791	87426802	+	0.000	0.000	Merged-chr11-87426829-72
NR2027--MA0591.1.Bach1::Mafk	chr10	127176286	127176300	-	0.000	0.000	Merged-chr10-127176142-1
NR3605--MA0591.1.Bach1::Mafk	chr13	92636944	92636958	-	0.000	0.000	Merged-chr13-92636983-54
NR13123--MA0089.1.MAFG::NFE2L1	chr9	40814174	40814179	+	0.000	0.000	Merged-chr9-40814234-32
NR2586--MA0591.1.Bach1::Mafk	chr12	26315183	26315197	-	0.000	0.000	Merged-chr12-26315128-15
NR7658--MA0496.2.MAFK	chr2	135748540	135748558	-	0.000	0.000	Merged-chr2-135748609-5
NR10923--MA0496.2.MAFK	chr6	41526528	41526546	-	0.000	0.000	Merged-chr6-41526509-3
NR1661--MA0089.1.MAFG::NFE2L1	chr10	78399418	78399423	+	0.000	0.000	Merged-chr10-78399498-14
NR11179--MA0089.1.MAFG::NFE2L1	chr6	86824064	86824069	+	0.000	0.000	Merged-chr6-86823898-7
NR11366--MA0117.2.Mafb	chr6	114930099	114930110	+	0.000	0.000	Merged-chr6-114929933-47
NR6345--MA0089.1.MAFG::NFE2L1	chr18	33060293	33060298	-	0.000	0.000	Merged-chr18-33060171-12
NR4404--MA0501.1.MAF::NFE2	chr14	103979913	103979927	-	0.000	0.000	Merged-chr14-103979829-3
NR11931--MA0089.1.MAFG::NFE2L1	chr7	68250580	68250585	-	0.000	0.000	Merged-chr7-68250535-42
NR11440--MA0089.1.MAFG::NFE2L1	chr6	125084547	125084552	-	0.000	0.000	Merged-chr6-125084626-24
NR847--MA0501.1.MAF::NFE2	chr1	155281808	155281822	-	0.000	0.000	Merged-chr1-155281669-27
NR1107--MA0501.1.MAF::NFE2	chr1	194458985	194458999	+	0.000	0.000	Merged-chr1-194458833-1
NR2352--MA0496.2.MAFK	chr11	87240402	87240420	-	0.000	0.000	Merged-chr11-87240422-3
NR6156--MA0089.1.MAFG::NFE2L1	chr17	90584914	90584919	+	0.000	0.000	Merged-chr17-90584886-65
NR6913--MA0496.2.MAFK	chr2	6478401	6478419	-	0.000	0.000	Merged-chr2-6478572-51
NR13727--MA0089.1.MAFG::NFE2L1	chrX	151096280	151096285	+	0.000	0.000	Merged-chrX-151096457-56
NR10033--MA0089.1.MAFG::NFE2L1	chr5	20882148	20882153	+	0.000	0.000	Merged-chr5-20882102-89
NR6949--MA0089.1.MAFG::NFE2L1	chr2	11205822	11205827	+	0.000	0.000	Merged-chr2-11205998-7
NR11965--MA0501.1.MAF::NFE2	chr7	74471957	74471971	+	0.000	0.000	Merged-chr7-74471905-6
NR6808--MA0117.2.Mafb	chr19	24476575	24476586	+	0.000	0.000	Merged-chr19-24476659-2
NR5414--MA0089.1.MAFG::NFE2L1	chr16	59459685	59459690	-	0.000	0.000	Merged-chr16-59459484-51
NR2361--MA0496.2.MAFK	chr11	94386616	94386634	-	0.000	0.000	Merged-chr11-94386453-49
NR7111--MA0591.1.Bach1::Mafk	chr2	44981870	44981884	+	0.000	0.000	Merged-chr2-44981813-26
NR5980--MA0089.1.MAFG::NFE2L1	chr17	64602340	64602345	-	0.000	0.000	Merged-chr17-64602197-17
NR7474--MA0089.1.MAFG::NFE2L1	chr2	103583501	103583506	+	0.000	0.000	Merged-chr2-103583427-9
NR11264--MA0089.1.MAFG::NFE2L1	chr6	100255720	100255725	+	0.000	0.000	Merged-chr6-100255672-12
NR11640--MA0089.1.MAFG::NFE2L1	chr6	146387218	146387223	+	0.000	0.000	Merged-chr6-146387186-17
NR4543--MA0591.1.Bach1::Mafk	chr14	121965185	121965199	+	0.000	0.000	Merged-chr14-121965362-59
NR1399--MA0117.2.Mafb	chr10	39293245	39293256	+	0.000	0.000	Merged-chr10-39293099-66
NR11974--MA0591.1.Bach1::Mafk	chr7	75630060	75630074	-	0.000	0.000	Merged-chr7-75629936-10
NR13591--MA0659.1.MAFG	chrX	59568329	59568349	-	0.000	0.000	Merged-chrX-59568240-6
NR777--MA0591.1.Bach1::Mafk	chr1	143985335	143985349	-	0.000	0.000	Merged-chr1-143985220-17
NR12669--MA0496.2.MAFK	chr8	72571104	72571122	+	0.000	0.000	Merged-chr8-72571324-95
NR9865--MA0496.2.MAFK	chr4	155129614	155129632	-	0.000	0.000	Merged-chr4-155129607-22
NR3153--MA0089.1.MAFG::NFE2L1	chr13	12475616	12475621	-	0.000	0.000	Merged-chr13-12475485-11
NR10522--MA0089.1.MAFG::NFE2L1	chr5	122163508	122163513	-	0.000	0.000	Merged-chr5-122163401-39
NR183--MA0495.2.MAFF	chr1	40382980	40383000	-	0.000	0.000	Merged-chr1-40383046-56
NR10031--MA0591.1.Bach1::Mafk	chr5	20470653	20470667	-	0.000	0.000	Merged-chr5-20470671-36
NR12018--MA0659.1.MAFG	chr7	80444698	80444718	+	0.000	0.000	Merged-chr7-80444672-5
NR10483--MA0501.1.MAF::NFE2	chr5	112286790	112286804	-	0.000	0.000	Merged-chr5-112286717-1
NR249--MA0089.1.MAFG::NFE2L1	chr1	55215700	55215705	-	0.000	0.000	Merged-chr1-55215600-38
NR5866--MA0117.2.Mafb	chr17	35089217	35089228	+	0.000	0.000	Merged-chr17-35089329-50
NR1966--MA0495.2.MAFF	chr10	117829926	117829946	-	0.000	0.000	Merged-chr10-117829855-64
NR1961--MA0089.1.MAFG::NFE2L1	chr10	116853299	116853304	-	0.000	0.000	Merged-chr10-116853312-9
NR3796--MA0496.2.MAFK	chr13	120300086	120300104	-	0.000	0.000	Merged-chr13-120300021-103
NR12931--MA0591.1.Bach1::Mafk	chr8	120101458	120101472	+	0.000	0.000	Merged-chr8-120101369-97
NR6880--MA0659.1.MAFG	chr19	58104746	58104766	-	0.000	0.000	Merged-chr19-58104736-34
NR6956--MA0117.2.Mafb	chr2	11653449	11653460	+	0.000	0.000	Merged-chr2-11653612-53
NR6815--MA0496.2.MAFK	chr19	32320555	32320573	+	0.000	0.000	Merged-chr19-32320426-40
NR11088--MA0089.1.MAFG::NFE2L1	chr6	66929952	66929957	-	0.000	0.000	Merged-chr6-66929752-32
NR7456--MA0591.1.Bach1::Mafk	chr2	101732927	101732941	-	0.000	0.000	Merged-chr2-101732901-49
NR11183--MA0117.2.Mafb	chr6	87535411	87535422	-	0.000	0.000	Merged-chr6-87535471-91
NR10911--MA0089.1.MAFG::NFE2L1	chr6	37636754	37636759	+	0.000	0.000	Merged-chr6-37636634-7
NR1342--MA0501.1.MAF::NFE2	chr10	34418439	34418453	-	0.000	0.000	Merged-chr10-34418340-93
NR6865--MA0591.1.Bach1::Mafk	chr19	53479850	53479864	-	0.000	0.000	Merged-chr19-53479762-36
NR7164--MA0117.2.Mafb	chr2	50813941	50813952	-	0.000	0.000	Merged-chr2-50813926-46
NR3757--MA0089.1.MAFG::NFE2L1	chr13	112472606	112472611	+	0.000	0.000	Merged-chr13-112472565-14
NR147--MA0496.2.MAFK	chr1	31616475	31616493	-	0.000	0.000	Merged-chr1-31616471-4
NR12971--MA0089.1.MAFG::NFE2L1	chr8	127967141	127967146	-	0.000	0.000	Merged-chr8-127967085-35
NR2852--MA0659.1.MAFG	chr12	81845168	81845188	+	0.000	0.000	Merged-chr12-81845150-28
NR7818--MA0659.1.MAFG	chr2	157131378	157131398	-	0.000	0.000	Merged-chr2-157131278-25
NR7270--MA0089.1.MAFG::NFE2L1	chr2	61474866	61474871	+	0.000	0.000	Merged-chr2-61474781-19
NR2397--MA0591.1.Bach1::Mafk	chr11	100588667	100588681	-	0.000	0.000	Merged-chr11-100588743-35
NR4207--MA0089.1.MAFG::NFE2L1	chr14	54225333	54225338	+	0.000	0.000	Merged-chr14-54225223-49
NR5244--MA0591.1.Bach1::Mafk	chr16	29814161	29814175	+	0.000	0.000	Merged-chr16-29814134-35
NR6556--MA0089.1.MAFG::NFE2L1	chr18	65395640	65395645	+	0.000	0.000	Merged-chr18-65395765-31
NR11766--MA0089.1.MAFG::NFE2L1	chr7	30219506	30219511	+	0.000	0.000	Merged-chr7-30219688-54
NR9885--MA0591.1.Bach1::Mafk	chr5	4104555	4104569	+	0.000	0.000	Merged-chr5-4104538-75
NR12252--MA0501.1.MAF::NFE2	chr7	122414410	122414424	+	0.000	0.000	Merged-chr7-122414418-49
NR3282--MA0495.2.MAFF	chr13	41634642	41634662	-	0.000	0.000	Merged-chr13-41634696-29
NR5324--MA0501.1.MAF::NFE2	chr16	50737733	50737747	+	0.000	0.000	Merged-chr16-50737708-13
