#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR64569--MA1107.1.KLF9	chr8	104632599	104632611	-	0.000	0.000	Merged-chr8-104632399-10
NR11249--MA0740.1.KLF14	chr11	73199436	73199449	+	0.000	0.000	Merged-chr11-73199437-89
NR57678--MA0039.3.KLF4	chr6	142345909	142345919	+	0.000	0.000	Merged-chr6-142345915-71
NR65360--MA0599.1.KLF5	chr8	124722119	124722128	+	0.000	0.000	Merged-chr8-124722082-66
NR32645--MA0740.1.KLF14	chr18	56562414	56562427	+	0.000	0.000	Merged-chr18-56562419-49
NR7030--MA1107.1.KLF9	chr10	68908243	68908255	+	0.000	0.000	Merged-chr10-68908384-20
NR14781--MA0599.1.KLF5	chr12	83597095	83597104	+	0.000	0.000	Merged-chr12-83597256-51
NR53328--MA1107.1.KLF9	chr5	136173649	136173661	-	0.000	0.000	Merged-chr5-136173807-4
NR54405--MA0493.1.Klf1	chr6	17637017	17637027	+	0.000	0.000	Merged-chr6-17637143-71
NR11037--MA0599.1.KLF5	chr11	67025020	67025029	+	0.000	0.000	Merged-chr11-67025090-52
NR64630--MA0741.1.KLF16	chr8	105605507	105605517	+	0.000	0.000	Merged-chr8-105605382-75
NR50980--MA0039.3.KLF4	chr5	65901128	65901138	+	0.000	0.000	Merged-chr5-65901111-39
NR32098--MA0599.1.KLF5	chr18	35919726	35919735	-	0.000	0.000	Merged-chr18-35919613-150
NR10156--MA0741.1.KLF16	chr11	23633750	23633760	-	0.000	0.000	Merged-chr11-23633573-56
NR28953--MA0741.1.KLF16	chr17	26069586	26069596	+	0.000	0.000	Merged-chr17-26069503-58
NR37605--MA0493.1.Klf1	chr2	90847174	90847184	-	0.000	0.000	Merged-chr2-90847182-63
NR36289--MA0741.1.KLF16	chr2	36136397	36136407	-	0.000	0.000	Merged-chr2-36136611-74
NR35715--MA0742.1.Klf12	chr2	23156064	23156078	-	0.000	0.000	Merged-chr2-23156219-73
NR36313--MA1107.1.KLF9	chr2	38321052	38321064	+	0.000	0.000	Merged-chr2-38321185-25
NR31347--MA0741.1.KLF16	chr18	6765234	6765244	-	0.000	0.000	Merged-chr18-6765110-70
NR37188--MA1107.1.KLF9	chr2	71814224	71814236	-	0.000	0.000	Merged-chr2-71814151-46
NR26131--MA0741.1.KLF16	chr16	20695921	20695931	-	0.000	0.000	Merged-chr16-20696066-20
NR16400--MA0741.1.KLF16	chr13	21366911	21366921	+	0.000	0.000	Merged-chr13-21366779-27
NR40037--MA1107.1.KLF9	chr2	169504314	169504326	+	0.000	0.000	Merged-chr2-169504323-1
NR21809--MA0039.3.KLF4	chr14	98169362	98169372	+	0.000	0.000	Merged-chr14-98169356-45
NR57800--MA0741.1.KLF16	chr6	145276400	145276410	+	0.000	0.000	Merged-chr6-145276388-70
NR37320--MA0741.1.KLF16	chr2	76648051	76648061	+	0.000	0.000	Merged-chr2-76648077-91
NR65407--MA0741.1.KLF16	chr8	125734218	125734228	-	0.000	0.000	Merged-chr8-125734356-90
NR67824--MA0742.1.Klf12	chr9	106199301	106199315	+	0.000	0.000	Merged-chr9-106199274-52
NR67880--MA0599.1.KLF5	chr9	106685997	106686006	+	0.000	0.000	Merged-chr9-106686186-2
NR25179--MA0039.3.KLF4	chr15	97246515	97246525	-	0.000	0.000	Merged-chr15-97246521-2
NR67602--MA0493.1.Klf1	chr9	96515929	96515939	-	0.000	0.000	Merged-chr9-96515884-18
NR40310--MA0657.1.KLF13	chr2	174415756	174415773	+	0.000	0.000	Merged-chr2-174415920-60
NR53249--MA0741.1.KLF16	chr5	135264259	135264269	+	0.000	0.000	Merged-chr5-135264351-1
NR10980--MA1107.1.KLF9	chr11	62879291	62879303	+	0.000	0.000	Merged-chr11-62879529-68
NR13351--MA0599.1.KLF5	chr12	17266568	17266577	-	0.000	0.000	Merged-chr12-17266603-58
NR53253--MA0599.1.KLF5	chr5	135632605	135632614	+	0.000	0.000	Merged-chr5-135632742-49
NR29325--MA0742.1.Klf12	chr17	33947934	33947948	+	0.000	0.000	Merged-chr17-33947911-26
NR5048--MA0493.1.Klf1	chr1	192753019	192753029	+	0.000	0.000	Merged-chr1-192753229-57
NR35706--MA0741.1.KLF16	chr2	23002932	23002942	+	0.000	0.000	Merged-chr2-23002862-6
NR646--MA0741.1.KLF16	chr1	34462899	34462909	+	0.000	0.000	Merged-chr1-34462977-38
NR25228--MA0741.1.KLF16	chr15	98181307	98181317	+	0.000	0.000	Merged-chr15-98181409-51
NR33755--MA0741.1.KLF16	chr19	3851617	3851627	+	0.000	0.000	Merged-chr19-3851775-57
NR56845--MA0599.1.KLF5	chr6	120038697	120038706	+	0.000	0.000	Merged-chr6-120038581-162
NR9584--MA0741.1.KLF16	chr10	128940595	128940605	-	0.000	0.000	Merged-chr10-128940717-41
NR33048--MA1107.1.KLF9	chr18	68195223	68195235	-	0.000	0.000	Merged-chr18-68195286-23
NR45008--MA0493.1.Klf1	chr4	5653586	5653596	-	0.000	0.000	Merged-chr4-5653684-2
NR13243--MA0740.1.KLF14	chr12	12580877	12580890	+	0.000	0.000	Merged-chr12-12580881-28
NR28486--MA0599.1.KLF5	chr17	12318848	12318857	-	0.000	0.000	Merged-chr17-12318588-111
NR18603--MA0741.1.KLF16	chr13	100015685	100015695	+	0.000	0.000	Merged-chr13-100015738-57
NR68388--MA0599.1.KLF5	chr9	122294567	122294576	-	0.000	0.000	Merged-chr9-122294367-85
NR4642--MA0741.1.KLF16	chr1	182409112	182409122	-	0.000	0.000	Merged-chr1-182409078-72
NR54643--MA0740.1.KLF14	chr6	30304566	30304579	-	0.000	0.000	Merged-chr6-30304390-54
NR9379--MA0741.1.KLF16	chr10	127063469	127063479	+	0.000	0.000	Merged-chr10-127063580-81
NR11292--MA0740.1.KLF14	chr11	74838633	74838646	-	0.000	0.000	Merged-chr11-74838839-1
NR67339--MA0741.1.KLF16	chr9	86695949	86695959	-	0.000	0.000	Merged-chr9-86695858-50
NR52124--MA0741.1.KLF16	chr5	111039994	111040004	+	0.000	0.000	Merged-chr5-111039945-24
NR60651--MA0741.1.KLF16	chr7	97878025	97878035	-	0.000	0.000	Merged-chr7-97878127-12
NR64695--MA0493.1.Klf1	chr8	106168863	106168873	-	0.000	0.000	Merged-chr8-106168973-61
NR51727--MA0599.1.KLF5	chr5	97095454	97095463	-	0.000	0.000	Merged-chr5-97095556-15
NR34586--MA0657.1.KLF13	chr19	41090134	41090151	-	0.000	0.000	Merged-chr19-41090047-10
NR32886--MA0599.1.KLF5	chr18	65430913	65430922	+	0.000	0.000	Merged-chr18-65430843-87
NR41235--MA0493.1.Klf1	chr3	35754039	35754049	-	0.000	0.000	Merged-chr3-35754323-108
NR60717--MA0741.1.KLF16	chr7	99381502	99381512	-	0.000	0.000	Merged-chr7-99381387-71
NR14767--MA0741.1.KLF16	chr12	82169661	82169671	+	0.000	0.000	Merged-chr12-82169653-106
NR61690--MA0599.1.KLF5	chr7	135716614	135716623	-	0.000	0.000	Merged-chr7-135716348-117
NR37637--MA0599.1.KLF5	chr2	91498424	91498433	+	0.000	0.000	Merged-chr2-91498361-6
NR68765--MA0741.1.KLF16	chrX	38473768	38473778	-	0.000	0.000	Merged-chrX-38473907-44
NR58763--MA0741.1.KLF16	chr7	27232999	27233009	-	0.000	0.000	Merged-chr7-27233006-48
NR6828--MA0599.1.KLF5	chr10	62340188	62340197	+	0.000	0.000	Merged-chr10-62340200-89
NR42925--MA0742.1.Klf12	chr3	101748435	101748449	+	0.000	0.000	Merged-chr3-101748481-44
NR30869--MA0740.1.KLF14	chr17	83631937	83631950	-	0.000	0.000	Merged-chr17-83632090-95
NR503--MA0741.1.KLF16	chr1	24100331	24100341	+	0.000	0.000	Merged-chr1-24100239-49
NR57814--MA0599.1.KLF5	chr6	145746697	145746706	+	0.000	0.000	Merged-chr6-145746721-78
NR14301--MA1107.1.KLF9	chr12	64917902	64917914	-	0.000	0.000	Merged-chr12-64917934-55
NR28791--MA0741.1.KLF16	chr17	22817946	22817956	+	0.000	0.000	Merged-chr17-22817720-41
NR38349--MA0741.1.KLF16	chr2	120563878	120563888	+	0.000	0.000	Merged-chr2-120563712-63
NR43320--MA1107.1.KLF9	chr3	115758819	115758831	-	0.000	0.000	Merged-chr3-115758930-94
NR33136--MA0741.1.KLF16	chr18	70652621	70652631	+	0.000	0.000	Merged-chr18-70652436-42
NR3208--MA1107.1.KLF9	chr1	144004216	144004228	+	0.000	0.000	Merged-chr1-144004210-81
NR42697--MA0599.1.KLF5	chr3	95231364	95231373	-	0.000	0.000	Merged-chr3-95231368-38
NR59531--MA0039.3.KLF4	chr7	46838871	46838881	-	0.000	0.000	Merged-chr7-46838931-53
NR16173--MA0599.1.KLF5	chr13	12395132	12395141	-	0.000	0.000	Merged-chr13-12395311-75
NR27395--MA1107.1.KLF9	chr16	75856079	75856091	+	0.000	0.000	Merged-chr16-75856186-4
NR15504--MA0599.1.KLF5	chr12	109438214	109438223	+	0.000	0.000	Merged-chr12-109438029-53
NR26726--MA1107.1.KLF9	chr16	48763303	48763315	-	0.000	0.000	Merged-chr16-48763464-5
NR16379--MA0599.1.KLF5	chr13	20140193	20140202	-	0.000	0.000	Merged-chr13-20140166-30
NR48864--MA0493.1.Klf1	chr4	147868586	147868596	-	0.000	0.000	Merged-chr4-147868727-59
NR56957--MA0599.1.KLF5	chr6	124702987	124702996	+	0.000	0.000	Merged-chr6-124702959-17
NR10734--MA1107.1.KLF9	chr11	55131118	55131130	+	0.000	0.000	Merged-chr11-55131266-10
NR60475--MA0599.1.KLF5	chr7	89404336	89404345	+	0.000	0.000	Merged-chr7-89404144-109
NR26057--MA0742.1.Klf12	chr16	18089203	18089217	+	0.000	0.000	Merged-chr16-18089108-33
NR14511--MA0039.3.KLF4	chr12	72104662	72104672	-	0.000	0.000	Merged-chr12-72104700-33
NR37224--MA0741.1.KLF16	chr2	72874439	72874449	-	0.000	0.000	Merged-chr2-72874420-46
NR24626--MA0741.1.KLF16	chr15	83205236	83205246	-	0.000	0.000	Merged-chr15-83205313-23
NR50150--MA0657.1.KLF13	chr5	32458934	32458951	-	0.000	0.000	Merged-chr5-32459056-73
NR22953--MA1107.1.KLF9	chr15	25805860	25805872	+	0.000	0.000	Merged-chr15-25805747-73
NR46240--MA0039.3.KLF4	chr4	56070739	56070749	+	0.000	0.000	Merged-chr4-56070680-56
NR12673--MA0741.1.KLF16	chr11	115276977	115276987	+	0.000	0.000	Merged-chr11-115277112-67
NR20564--MA0599.1.KLF5	chr14	45565654	45565663	+	0.000	0.000	Merged-chr14-45565641-3
NR61014--MA0741.1.KLF16	chr7	110221681	110221691	-	0.000	0.000	Merged-chr7-110221778-96
NR755--MA0741.1.KLF16	chr1	38129667	38129677	+	0.000	0.000	Merged-chr1-38129687-97
NR69062--MA0741.1.KLF16	chrX	85776926	85776936	-	0.000	0.000	Merged-chrX-85776712-109
NR63702--MA0742.1.Klf12	chr8	70804003	70804017	+	0.000	0.000	Merged-chr8-70804146-8
NR64991--MA0741.1.KLF16	chr8	117802027	117802037	+	0.000	0.000	Merged-chr8-117802067-74
NR33290--MA0740.1.KLF14	chr18	75695346	75695359	+	0.000	0.000	Merged-chr18-75695286-58
NR6058--MA0599.1.KLF5	chr10	34234141	34234150	-	0.000	0.000	Merged-chr10-34234223-20
NR20248--MA0740.1.KLF14	chr14	33099320	33099333	+	0.000	0.000	Merged-chr14-33099452-34
NR66562--MA0599.1.KLF5	chr9	55110582	55110591	+	0.000	0.000	Merged-chr9-55110680-29
NR40055--MA1107.1.KLF9	chr2	169504372	169504384	+	0.000	0.000	Merged-chr2-169504323-1
NR68603--MA0599.1.KLF5	chrX	12977826	12977835	-	0.000	0.000	Merged-chrX-12977868-18
NR31042--MA0741.1.KLF16	chr17	87602381	87602391	+	0.000	0.000	Merged-chr17-87602344-31
NR56703--MA0740.1.KLF14	chr6	115762206	115762219	+	0.000	0.000	Merged-chr6-115762298-33
NR41439--MA0740.1.KLF14	chr3	40846928	40846941	-	0.000	0.000	Merged-chr3-40846936-62
NR16490--MA0741.1.KLF16	chr13	24831543	24831553	+	0.000	0.000	Merged-chr13-24831601-67
NR7394--MA0599.1.KLF5	chr10	78457978	78457987	+	0.000	0.000	Merged-chr10-78458040-65
NR47649--MA0493.1.Klf1	chr4	118260692	118260702	+	0.000	0.000	Merged-chr4-118260858-21
NR15082--MA1107.1.KLF9	chr12	91789816	91789828	-	0.000	0.000	Merged-chr12-91789924-28
NR65099--MA0039.3.KLF4	chr8	120276576	120276586	-	0.000	0.000	Merged-chr8-120276586-37
NR31108--MA0741.1.KLF16	chr17	88530024	88530034	-	0.000	0.000	Merged-chr17-88530189-72
NR22272--MA0039.3.KLF4	chr14	118226050	118226060	-	0.000	0.000	Merged-chr14-118226036-14
NR49905--MA0741.1.KLF16	chr5	24344667	24344677	+	0.000	0.000	Merged-chr5-24344705-18
NR68485--MA0039.3.KLF4	chrX	7375918	7375928	-	0.000	0.000	Merged-chrX-7375915-61
NR13045--MA0742.1.Klf12	chr11	121204191	121204205	+	0.000	0.000	Merged-chr11-121204419-68
NR2200--MA0741.1.KLF16	chr1	97770046	97770056	+	0.000	0.000	Merged-chr1-97769779-151
NR11224--MA0657.1.KLF13	chr11	72689937	72689954	+	0.000	0.000	Merged-chr11-72690099-58
NR7208--MA0741.1.KLF16	chr10	75304011	75304021	-	0.000	0.000	Merged-chr10-75303775-85
NR58872--MA0741.1.KLF16	chr7	28451967	28451977	+	0.000	0.000	Merged-chr7-28452002-19
NR2952--MA0599.1.KLF5	chr1	134415345	134415354	-	0.000	0.000	Merged-chr1-134415467-59
NR56187--MA0599.1.KLF5	chr6	97016140	97016149	+	0.000	0.000	Merged-chr6-97016281-52
NR27844--MA0599.1.KLF5	chr16	91485077	91485086	-	0.000	0.000	Merged-chr16-91485256-80
NR35130--MA0741.1.KLF16	chr2	4919003	4919013	-	0.000	0.000	Merged-chr2-4919141-49
NR58001--MA0741.1.KLF16	chr7	4464429	4464439	-	0.000	0.000	Merged-chr7-4464501-45
NR29957--MA0742.1.Klf12	chr17	53601591	53601605	+	0.000	0.000	Merged-chr17-53601534-6
NR61210--MA1107.1.KLF9	chr7	118740224	118740236	-	0.000	0.000	Merged-chr7-118740082-2
NR39172--MA0599.1.KLF5	chr2	146498585	146498594	+	0.000	0.000	Merged-chr2-146498425-8
NR39109--MA0493.1.Klf1	chr2	144369310	144369320	-	0.000	0.000	Merged-chr2-144369143-75
NR13002--MA0599.1.KLF5	chr11	120086991	120087000	-	0.000	0.000	Merged-chr11-120086810-55
NR45908--MA0493.1.Klf1	chr4	43493304	43493314	-	0.000	0.000	Merged-chr4-43493243-98
NR65338--MA0599.1.KLF5	chr8	123805956	123805965	+	0.000	0.000	Merged-chr8-123805891-37
NR10613--MA0740.1.KLF14	chr11	53754974	53754987	+	0.000	0.000	Merged-chr11-53755025-7
NR21260--MA0740.1.KLF14	chr14	70074965	70074978	-	0.000	0.000	Merged-chr14-70074999-77
NR34945--MA0599.1.KLF5	chr19	57093751	57093760	-	0.000	0.000	Merged-chr19-57093567-48
NR37655--MA0599.1.KLF5	chr2	91957285	91957294	-	0.000	0.000	Merged-chr2-91957300-36
NR30566--MA0039.3.KLF4	chr17	73174326	73174336	+	0.000	0.000	Merged-chr17-73174368-48
NR46004--MA0493.1.Klf1	chr4	45530876	45530886	+	0.000	0.000	Merged-chr4-45530813-118
NR24649--MA0039.3.KLF4	chr15	83455839	83455849	-	0.000	0.000	Merged-chr15-83455870-33
NR32991--MA0741.1.KLF16	chr18	67449239	67449249	-	0.000	0.000	Merged-chr18-67449102-80
NR52047--MA0599.1.KLF5	chr5	108694194	108694203	-	0.000	0.000	Merged-chr5-108694335-64
NR33071--MA0493.1.Klf1	chr18	69196408	69196418	+	0.000	0.000	Merged-chr18-69196479-70
NR22784--MA0741.1.KLF16	chr15	12375802	12375812	+	0.000	0.000	Merged-chr15-12375841-43
NR63913--MA0740.1.KLF14	chr8	75213176	75213189	-	0.000	0.000	Merged-chr8-75213221-41
NR3902--MA1107.1.KLF9	chr1	164248937	164248949	-	0.000	0.000	Merged-chr1-164249048-102
NR40181--MA0493.1.Klf1	chr2	172345461	172345471	-	0.000	0.000	Merged-chr2-172345580-57
NR55978--MA1107.1.KLF9	chr6	89286775	89286787	+	0.000	0.000	Merged-chr6-89286978-37
NR66846--MA0741.1.KLF16	chr9	65461184	65461194	-	0.000	0.000	Merged-chr9-65461064-58
NR33873--MA0599.1.KLF5	chr19	5457575	5457584	-	0.000	0.000	Merged-chr19-5457359-63
NR10897--MA0741.1.KLF16	chr11	61142444	61142454	-	0.000	0.000	Merged-chr11-61142505-33
NR28281--MA0741.1.KLF16	chr17	6687596	6687606	-	0.000	0.000	Merged-chr17-6687537-4
NR15861--MA1107.1.KLF9	chr13	5862498	5862510	-	0.000	0.000	Merged-chr13-5862430-12
NR16397--MA0599.1.KLF5	chr13	21366909	21366918	+	0.000	0.000	Merged-chr13-21366779-27
NR67858--MA0599.1.KLF5	chr9	106453804	106453813	-	0.000	0.000	Merged-chr9-106453760-51
NR31--MA0599.1.KLF5	chr1	4785773	4785782	+	0.000	0.000	Merged-chr1-4785759-53
NR39470--MA0741.1.KLF16	chr2	154436281	154436291	-	0.000	0.000	Merged-chr2-154436472-72
NR52071--MA0741.1.KLF16	chr5	110135734	110135744	+	0.000	0.000	Merged-chr5-110135830-52
NR33363--MA0742.1.Klf12	chr18	77743800	77743814	-	0.000	0.000	Merged-chr18-77743762-23
NR52596--MA0039.3.KLF4	chr5	121564879	121564889	-	0.000	0.000	Merged-chr5-121564703-31
NR36225--MA0599.1.KLF5	chr2	34372762	34372771	-	0.000	0.000	Merged-chr2-34372536-117
NR16394--MA0741.1.KLF16	chr13	21200278	21200288	-	0.000	0.000	Merged-chr13-21200386-81
NR40092--MA0599.1.KLF5	chr2	170184747	170184756	-	0.000	0.000	Merged-chr2-170184850-70
NR16665--MA0741.1.KLF16	chr13	34875442	34875452	+	0.000	0.000	Merged-chr13-34875559-98
NR14745--MA0493.1.Klf1	chr12	81860405	81860415	-	0.000	0.000	Merged-chr12-81860438-124
NR16378--MA1107.1.KLF9	chr13	19928029	19928041	-	0.000	0.000	Merged-chr13-19927984-4
NR26082--MA0493.1.Klf1	chr16	18836651	18836661	-	0.000	0.000	Merged-chr16-18836693-61
NR34176--MA0740.1.KLF14	chr19	16781178	16781191	-	0.000	0.000	Merged-chr19-16781022-84
NR60664--MA0741.1.KLF16	chr7	98178331	98178341	+	0.000	0.000	Merged-chr7-98178228-64
NR66650--MA0039.3.KLF4	chr9	58134279	58134289	-	0.000	0.000	Merged-chr9-58134181-8
NR31954--MA0742.1.Klf12	chr18	33464076	33464090	-	0.000	0.000	Merged-chr18-33464031-50
NR24321--MA0741.1.KLF16	chr15	78773515	78773525	+	0.000	0.000	Merged-chr15-78773486-35
NR38605--MA1107.1.KLF9	chr2	128061292	128061304	+	0.000	0.000	Merged-chr2-128061246-44
NR7885--MA0740.1.KLF14	chr10	86021905	86021918	-	0.000	0.000	Merged-chr10-86022093-75
NR22912--MA0741.1.KLF16	chr15	25269713	25269723	-	0.000	0.000	Merged-chr15-25269773-79
NR30692--MA0741.1.KLF16	chr17	78835695	78835705	-	0.000	0.000	Merged-chr17-78835526-79
NR19416--MA0599.1.KLF5	chr14	6757240	6757249	+	0.000	0.000	Merged-chr14-6757064-86
NR3686--MA0741.1.KLF16	chr1	156474376	156474386	+	0.000	0.000	Merged-chr1-156474258-59
NR33083--MA0741.1.KLF16	chr18	69344463	69344473	+	0.000	0.000	Merged-chr18-69344405-52
NR56294--MA0493.1.Klf1	chr6	99646546	99646556	-	0.000	0.000	Merged-chr6-99646583-9
NR3654--MA0740.1.KLF14	chr1	155742425	155742438	-	0.000	0.000	Merged-chr1-155742292-41
NR6743--MA0599.1.KLF5	chr10	60346799	60346808	+	0.000	0.000	Merged-chr10-60346910-89
NR32782--MA1107.1.KLF9	chr18	61726368	61726380	+	0.000	0.000	Merged-chr18-61726319-69
NR69489--MA0741.1.KLF16	chrX	151800960	151800970	+	0.000	0.000	Merged-chrX-151801053-48
NR9183--MA0741.1.KLF16	chr10	123075822	123075832	+	0.000	0.000	Merged-chr10-123075905-2
NR63503--MA0599.1.KLF5	chr8	68062499	68062508	+	0.000	0.000	Merged-chr8-68062355-69
NR36584--MA0740.1.KLF14	chr2	48814133	48814146	-	0.000	0.000	Merged-chr2-48814151-109
NR46018--MA0741.1.KLF16	chr4	45766158	45766168	-	0.000	0.000	Merged-chr4-45766216-17
NR27932--MA0039.3.KLF4	chr16	93777385	93777395	+	0.000	0.000	Merged-chr16-93777222-1
NR10883--MA0599.1.KLF5	chr11	60811284	60811293	+	0.000	0.000	Merged-chr11-60811220-49
NR18770--MA0740.1.KLF14	chr13	104109639	104109652	+	0.000	0.000	Merged-chr13-104109580-88
NR47648--MA0039.3.KLF4	chr4	118260694	118260704	+	0.000	0.000	Merged-chr4-118260858-21
NR22157--MA0493.1.Klf1	chr14	115040850	115040860	-	0.000	0.000	Merged-chr14-115040895-2
NR5760--MA0493.1.Klf1	chr10	19167797	19167807	-	0.000	0.000	Merged-chr10-19167953-53
NR33220--MA0742.1.Klf12	chr18	73572479	73572493	+	0.000	0.000	Merged-chr18-73572695-132
NR43307--MA1107.1.KLF9	chr3	115669470	115669482	+	0.000	0.000	Merged-chr3-115669354-51
NR52865--MA0741.1.KLF16	chr5	125475824	125475834	-	0.000	0.000	Merged-chr5-125475935-61
NR39690--MA0740.1.KLF14	chr2	160873036	160873049	-	0.000	0.000	Merged-chr2-160872923-80
NR7801--MA0493.1.Klf1	chr10	83534119	83534129	+	0.000	0.000	Merged-chr10-83533900-47
NR49413--MA0599.1.KLF5	chr5	8622746	8622755	-	0.000	0.000	Merged-chr5-8622789-110
NR18898--MA1107.1.KLF9	chr13	107700673	107700685	-	0.000	0.000	Merged-chr13-107700458-32
NR38530--MA0599.1.KLF5	chr2	126152126	126152135	+	0.000	0.000	Merged-chr2-126152216-55
NR49752--MA1107.1.KLF9	chr5	20249835	20249847	+	0.000	0.000	Merged-chr5-20250018-19
NR29566--MA1107.1.KLF9	chr17	40934710	40934722	-	0.000	0.000	Merged-chr17-40934697-83
NR60169--MA0740.1.KLF14	chr7	79392302	79392315	-	0.000	0.000	Merged-chr7-79392504-115
NR34161--MA0493.1.Klf1	chr19	14598247	14598257	+	0.000	0.000	Merged-chr19-14598034-110
NR46008--MA1107.1.KLF9	chr4	45530876	45530888	+	0.000	0.000	Merged-chr4-45530813-118
NR30702--MA0599.1.KLF5	chr17	79355115	79355124	-	0.000	0.000	Merged-chr17-79355271-160
NR34081--MA0599.1.KLF5	chr19	9939046	9939055	-	0.000	0.000	Merged-chr19-9938920-69
NR36337--MA0599.1.KLF5	chr2	38824104	38824113	-	0.000	0.000	Merged-chr2-38824189-28
NR47559--MA1107.1.KLF9	chr4	116053021	116053033	-	0.000	0.000	Merged-chr4-116052900-4
NR36676--MA1107.1.KLF9	chr2	52742517	52742529	-	0.000	0.000	Merged-chr2-52742375-90
NR33412--MA0599.1.KLF5	chr18	80200678	80200687	-	0.000	0.000	Merged-chr18-80200692-56
NR925--MA0493.1.Klf1	chr1	43827866	43827876	+	0.000	0.000	Merged-chr1-43827662-129
NR7026--MA1107.1.KLF9	chr10	68908235	68908247	+	0.000	0.000	Merged-chr10-68908384-20
NR16827--MA0599.1.KLF5	chr13	43215663	43215672	+	0.000	0.000	Merged-chr13-43215803-84
NR68066--MA0599.1.KLF5	chr9	112208030	112208039	+	0.000	0.000	Merged-chr9-112208055-25
NR49090--MA0493.1.Klf1	chr4	152178084	152178094	-	0.000	0.000	Merged-chr4-152178295-75
NR3067--MA0741.1.KLF16	chr1	138159121	138159131	+	0.000	0.000	Merged-chr1-138159171-7
NR17281--MA0599.1.KLF5	chr13	60601925	60601934	-	0.000	0.000	Merged-chr13-60602062-34
NR57183--MA0599.1.KLF5	chr6	129049281	129049290	-	0.000	0.000	Merged-chr6-129049251-27
NR42921--MA0599.1.KLF5	chr3	101731297	101731306	-	0.000	0.000	Merged-chr3-101731258-4
NR20416--MA0493.1.Klf1	chr14	40966897	40966907	-	0.000	0.000	Merged-chr14-40966984-107
NR20130--MA0599.1.KLF5	chr14	27560758	27560767	-	0.000	0.000	Merged-chr14-27560598-17
NR9654--MA0493.1.Klf1	chr11	3863924	3863934	-	0.000	0.000	Merged-chr11-3863952-34
NR10135--MA0741.1.KLF16	chr11	23124560	23124570	+	0.000	0.000	Merged-chr11-23124595-33
NR35423--MA0742.1.Klf12	chr2	13760534	13760548	+	0.000	0.000	Merged-chr2-13760550-51
NR54115--MA0599.1.KLF5	chr6	6955987	6955996	-	0.000	0.000	Merged-chr6-6956020-66
NR48680--MA1107.1.KLF9	chr4	141445093	141445105	-	0.000	0.000	Merged-chr4-141445033-106
NR37879--MA0599.1.KLF5	chr2	103970204	103970213	+	0.000	0.000	Merged-chr2-103970090-74
NR54402--MA0741.1.KLF16	chr6	17629907	17629917	+	0.000	0.000	Merged-chr6-17630018-29
NR3204--MA0742.1.Klf12	chr1	144004216	144004230	+	0.000	0.000	Merged-chr1-144004210-81
NR55521--MA0039.3.KLF4	chr6	71271460	71271470	+	0.000	0.000	Merged-chr6-71271585-90
NR14419--MA0599.1.KLF5	chr12	69461955	69461964	+	0.000	0.000	Merged-chr12-69461998-25
NR23385--MA1107.1.KLF9	chr15	38452894	38452906	-	0.000	0.000	Merged-chr15-38452892-28
NR46341--MA0742.1.Klf12	chr4	59805743	59805757	-	0.000	0.000	Merged-chr4-59805793-13
NR61789--MA0599.1.KLF5	chr7	139398846	139398855	-	0.000	0.000	Merged-chr7-139398663-1
NR46612--MA0742.1.Klf12	chr4	70307108	70307122	-	0.000	0.000	Merged-chr4-70307334-49
NR35265--MA0599.1.KLF5	chr2	9879650	9879659	-	0.000	0.000	Merged-chr2-9879570-49
NR15079--MA0599.1.KLF5	chr12	91779239	91779248	-	0.000	0.000	Merged-chr12-91779074-57
NR11832--MA0741.1.KLF16	chr11	94328216	94328226	-	0.000	0.000	Merged-chr11-94328210-70
NR15620--MA0493.1.Klf1	chr12	111813927	111813937	+	0.000	0.000	Merged-chr12-111814044-70
NR3920--MA1107.1.KLF9	chr1	164972937	164972949	-	0.000	0.000	Merged-chr1-164973033-32
NR34827--MA0740.1.KLF14	chr19	47937639	47937652	-	0.000	0.000	Merged-chr19-47937684-41
NR2337--MA0740.1.KLF14	chr1	106759444	106759457	+	0.000	0.000	Merged-chr1-106759532-116
NR40709--MA1107.1.KLF9	chr3	14611426	14611438	+	0.000	0.000	Merged-chr3-14611354-67
NR4241--MA0599.1.KLF5	chr1	172455583	172455592	-	0.000	0.000	Merged-chr1-172455714-32
NR62847--MA0493.1.Klf1	chr8	35597271	35597281	+	0.000	0.000	Merged-chr8-35597143-68
NR19799--MA0740.1.KLF14	chr14	14702931	14702944	-	0.000	0.000	Merged-chr14-14703073-95
NR154--MA0039.3.KLF4	chr1	9748426	9748436	+	0.000	0.000	Merged-chr1-9748550-1
NR68887--MA0741.1.KLF16	chrX	53643797	53643807	-	0.000	0.000	Merged-chrX-53643613-70
NR8582--MA0493.1.Klf1	chr10	107941371	107941381	-	0.000	0.000	Merged-chr10-107941228-1
