#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR48779--MA0741.1.KLF16	chr5	100846232	100846242	-	0.000	0.000	Merged-chr5-100846236-82
NR28706--MA0493.1.Klf1	chr17	85908829	85908839	+	0.000	0.000	Merged-chr17-85908968-35
NR36041--MA1107.1.KLF9	chr2	124698654	124698666	-	0.000	0.000	Merged-chr2-124698684-1
NR57715--MA0039.3.KLF4	chr7	98108947	98108957	+	0.000	0.000	Merged-chr7-98109106-60
NR20966--MA0741.1.KLF16	chr14	122983286	122983296	+	0.000	0.000	Merged-chr14-122983276-115
NR26646--MA0039.3.KLF4	chr17	27990006	27990016	-	0.000	0.000	Merged-chr17-27990020-10
NR17067--MA0599.1.KLF5	chr13	74808013	74808022	+	0.000	0.000	Merged-chr13-74808125-133
NR54935--MA0599.1.KLF5	chr6	145793362	145793371	-	0.000	0.000	Merged-chr6-145793414-26
NR14142--MA0599.1.KLF5	chr12	80132899	80132908	-	0.000	0.000	Merged-chr12-80132906-48
NR21547--MA0493.1.Klf1	chr15	42983349	42983359	+	0.000	0.000	Merged-chr15-42983258-15
NR31138--MA1107.1.KLF9	chr19	4294651	4294663	+	0.000	0.000	Merged-chr19-4294616-52
NR56555--MA0657.1.KLF13	chr7	45338240	45338257	-	0.000	0.000	Merged-chr7-45338434-19
NR48466--MA1107.1.KLF9	chr5	92511438	92511450	-	0.000	0.000	Merged-chr5-92511528-18
NR12082--MA1107.1.KLF9	chr11	104158153	104158165	+	0.000	0.000	Merged-chr11-104158136-14
NR39603--MA0741.1.KLF16	chr3	89091106	89091116	+	0.000	0.000	Merged-chr3-89091071-26
NR6774--MA1107.1.KLF9	chr10	81401812	81401824	-	0.000	0.000	Merged-chr10-81401925-26
NR40432--MA1107.1.KLF9	chr3	108727623	108727635	-	0.000	0.000	Merged-chr3-108727524-22
NR47654--MA0741.1.KLF16	chr5	53995418	53995428	+	0.000	0.000	Merged-chr5-53995231-101
NR50253--MA0741.1.KLF16	chr5	134269616	134269626	-	0.000	0.000	Merged-chr5-134269909-65
NR54701--MA1107.1.KLF9	chr6	142659140	142659152	+	0.000	0.000	Merged-chr6-142659170-20
NR59629--MA0742.1.Klf12	chr7	141392106	141392120	-	0.000	0.000	Merged-chr7-141392195-61
NR60824--MA1107.1.KLF9	chr8	64723354	64723366	+	0.000	0.000	Merged-chr8-64723409-10
NR50524--MA0741.1.KLF16	chr5	137032849	137032859	+	0.000	0.000	Merged-chr5-137032758-64
NR58909--MA0493.1.Klf1	chr7	127014365	127014375	+	0.000	0.000	Merged-chr7-127014477-45
NR35496--MA0741.1.KLF16	chr2	104095784	104095794	-	0.000	0.000	Merged-chr2-104095908-22
NR14691--MA0039.3.KLF4	chr12	102351065	102351075	-	0.000	0.000	Merged-chr12-102350976-38
NR22503--MA0741.1.KLF16	chr15	81966359	81966369	+	0.000	0.000	Merged-chr15-81966317-19
NR3277--MA0741.1.KLF16	chr1	165194447	165194457	+	0.000	0.000	Merged-chr1-165194301-85
NR12025--MA0741.1.KLF16	chr11	102456193	102456203	+	0.000	0.000	Merged-chr11-102456095-36
NR56021--MA0741.1.KLF16	chr7	28716735	28716745	-	0.000	0.000	Merged-chr7-28716768-36
NR56687--MA0741.1.KLF16	chr7	47094197	47094207	+	0.000	0.000	Merged-chr7-47094137-9
NR58953--MA1107.1.KLF9	chr7	127181010	127181022	+	0.000	0.000	Merged-chr7-127180997-43
NR64072--MA0741.1.KLF16	chr9	48795119	48795129	-	0.000	0.000	Merged-chr9-48795268-19
NR25257--MA0740.1.KLF14	chr16	90810491	90810504	-	0.000	0.000	Merged-chr16-90810372-70
NR43814--MA0657.1.KLF13	chr4	98923498	98923515	-	0.000	0.000	Merged-chr4-98923559-149
NR25485--MA1107.1.KLF9	chr16	94402319	94402331	-	0.000	0.000	Merged-chr16-94402317-35
NR39764--MA0599.1.KLF5	chr3	93556130	93556139	-	0.000	0.000	Merged-chr3-93556036-11
NR18188--MA0741.1.KLF16	chr13	111287006	111287016	-	0.000	0.000	Merged-chr13-111286910-46
NR39078--MA1107.1.KLF9	chr3	60111325	60111337	+	0.000	0.000	Merged-chr3-60111409-19
NR62462--MA1107.1.KLF9	chr8	115726941	115726953	-	0.000	0.000	Merged-chr8-115726918-55
NR48113--MA0493.1.Klf1	chr5	74285473	74285483	+	0.000	0.000	Merged-chr5-74285542-15
NR25270--MA1107.1.KLF9	chr16	90810567	90810579	-	0.000	0.000	Merged-chr16-90810372-70
NR21502--MA0740.1.KLF14	chr15	38470677	38470690	+	0.000	0.000	Merged-chr15-38470739-79
NR45323--MA0599.1.KLF5	chr4	134496956	134496965	-	0.000	0.000	Merged-chr4-134496951-35
NR34642--MA0741.1.KLF16	chr2	71055640	71055650	-	0.000	0.000	Merged-chr2-71055719-62
NR24640--MA0741.1.KLF16	chr16	55835885	55835895	-	0.000	0.000	Merged-chr16-55835900-11
NR52791--MA0599.1.KLF5	chr6	83326289	83326298	-	0.000	0.000	Merged-chr6-83326116-65
NR13268--MA0742.1.Klf12	chr12	21480429	21480443	+	0.000	0.000	Merged-chr12-21480312-60
NR52513--MA0493.1.Klf1	chr6	67399682	67399692	-	0.000	0.000	Merged-chr6-67399821-40
NR22202--MA1107.1.KLF9	chr15	77956478	77956490	-	0.000	0.000	Merged-chr15-77956720-50
NR7972--MA0493.1.Klf1	chr10	117627736	117627746	+	0.000	0.000	Merged-chr10-117627744-48
NR34318--MA0657.1.KLF13	chr2	59053621	59053638	+	0.000	0.000	Merged-chr2-59053724-29
NR2187--MA0493.1.Klf1	chr1	131827914	131827924	-	0.000	0.000	Merged-chr1-131828072-77
NR61060--MA0599.1.KLF5	chr8	70700683	70700692	+	0.000	0.000	Merged-chr8-70700782-34
NR52096--MA1107.1.KLF9	chr6	48684496	48684508	-	0.000	0.000	Merged-chr6-48684465-16
NR13271--MA0493.1.Klf1	chr12	21480429	21480439	+	0.000	0.000	Merged-chr12-21480312-60
NR58224--MA0741.1.KLF16	chr7	111028949	111028959	-	0.000	0.000	Merged-chr7-111029015-63
NR12737--MA0599.1.KLF5	chr11	117611161	117611170	+	0.000	0.000	Merged-chr11-117611199-52
NR63440--MA1107.1.KLF9	chr9	20765580	20765592	-	0.000	0.000	Merged-chr9-20765445-35
NR33663--MA0493.1.Klf1	chr2	30251820	30251830	+	0.000	0.000	Merged-chr2-30251853-47
NR35919--MA0493.1.Klf1	chr2	121294351	121294361	-	0.000	0.000	Merged-chr2-121294452-16
NR3102--MA0740.1.KLF14	chr1	161035003	161035016	-	0.000	0.000	Merged-chr1-161035022-99
NR27087--MA0742.1.Klf12	chr17	34972196	34972210	+	0.000	0.000	Merged-chr17-34972191-70
NR58059--MA0599.1.KLF5	chr7	107664636	107664645	-	0.000	0.000	Merged-chr7-107664561-57
NR5484--MA0599.1.KLF5	chr10	43954217	43954226	-	0.000	0.000	Merged-chr10-43954194-45
NR23434--MA0740.1.KLF14	chr15	102977386	102977399	-	0.000	0.000	Merged-chr15-102977271-45
NR9297--MA0741.1.KLF16	chr11	29692742	29692752	-	0.000	0.000	Merged-chr11-29692902-6
NR17612--MA1107.1.KLF9	chr13	98692031	98692043	-	0.000	0.000	Merged-chr13-98692096-35
NR54141--MA0039.3.KLF4	chr6	128634506	128634516	+	0.000	0.000	Merged-chr6-128634643-10
NR7790--MA0740.1.KLF14	chr10	112929007	112929020	+	0.000	0.000	Merged-chr10-112928921-61
NR47843--MA0599.1.KLF5	chr5	65724843	65724852	+	0.000	0.000	Merged-chr5-65724695-81
NR34894--MA0741.1.KLF16	chr2	76070779	76070789	+	0.000	0.000	Merged-chr2-76070778-23
NR34641--MA0493.1.Klf1	chr2	71055641	71055651	-	0.000	0.000	Merged-chr2-71055719-62
NR46389--MA0039.3.KLF4	chr4	152186649	152186659	-	0.000	0.000	Merged-chr4-152186778-42
NR46399--MA0493.1.Klf1	chr4	152197890	152197900	+	0.000	0.000	Merged-chr4-152197766-46
NR9163--MA0742.1.Klf12	chr11	22662213	22662227	-	0.000	0.000	Merged-chr11-22662312-4
NR56327--MA0599.1.KLF5	chr7	35754509	35754518	+	0.000	0.000	Merged-chr7-35754427-56
NR17155--MA0039.3.KLF4	chr13	81402029	81402039	+	0.000	0.000	Merged-chr13-81401902-10
NR16907--MA0741.1.KLF16	chr13	67609740	67609750	+	0.000	0.000	Merged-chr13-67609632-78
NR13163--MA1107.1.KLF9	chr12	13410343	13410355	-	0.000	0.000	Merged-chr12-13410341-33
NR14685--MA0741.1.KLF16	chr12	102283812	102283822	-	0.000	0.000	Merged-chr12-102283791-1
NR11665--MA0599.1.KLF5	chr11	97883717	97883726	+	0.000	0.000	Merged-chr11-97883682-8
NR60906--MA0741.1.KLF16	chr8	69121473	69121483	+	0.000	0.000	Merged-chr8-69121589-50
NR37556--MA0741.1.KLF16	chr2	164913585	164913595	-	0.000	0.000	Merged-chr2-164913622-30
NR20004--MA0039.3.KLF4	chr14	73596756	73596766	+	0.000	0.000	Merged-chr14-73596722-14
NR17085--MA0599.1.KLF5	chr13	76018606	76018615	+	0.000	0.000	Merged-chr13-76018576-95
NR65443--MA0742.1.Klf12	chr9	95858465	95858479	+	0.000	0.000	Merged-chr9-95858420-14
NR7754--MA0742.1.Klf12	chr10	111635680	111635694	-	0.000	0.000	Merged-chr10-111635766-22
NR22612--MA0741.1.KLF16	chr15	84654467	84654477	-	0.000	0.000	Merged-chr15-84654435-24
NR25382--MA1107.1.KLF9	chr16	93447138	93447150	+	0.000	0.000	Merged-chr16-93447186-16
NR55609--MA0740.1.KLF14	chr7	19399905	19399918	-	0.000	0.000	Merged-chr7-19399852-28
NR28705--MA0039.3.KLF4	chr17	85908831	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR421--MA0741.1.KLF16	chr1	39196950	39196960	-	0.000	0.000	Merged-chr1-39196974-45
NR28092--MA1107.1.KLF9	chr17	66111524	66111536	+	0.000	0.000	Merged-chr17-66111783-86
NR43532--MA0741.1.KLF16	chr4	83321983	83321993	+	0.000	0.000	Merged-chr4-83321868-23
NR17967--MA0599.1.KLF5	chr13	107368585	107368594	+	0.000	0.000	Merged-chr13-107368642-14
NR3057--MA1107.1.KLF9	chr1	159812995	159813007	-	0.000	0.000	Merged-chr1-159812982-41
NR28635--MA0599.1.KLF5	chr17	84181177	84181186	+	0.000	0.000	Merged-chr17-84181390-116
NR41742--MA0493.1.Klf1	chr3	148419634	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR15433--MA0493.1.Klf1	chr12	116485709	116485719	-	0.000	0.000	Merged-chr12-116485840-42
NR40111--MA0599.1.KLF5	chr3	101588959	101588968	+	0.000	0.000	Merged-chr3-101588946-10
NR21546--MA0039.3.KLF4	chr15	42983351	42983361	+	0.000	0.000	Merged-chr15-42983258-15
NR10151--MA0740.1.KLF14	chr11	61684396	61684409	+	0.000	0.000	Merged-chr11-61684230-57
NR64723--MA0741.1.KLF16	chr9	67840321	67840331	-	0.000	0.000	Merged-chr9-67840387-69
NR12643--MA0599.1.KLF5	chr11	116012721	116012730	-	0.000	0.000	Merged-chr11-116012659-52
NR1344--MA0599.1.KLF5	chr1	85720716	85720725	+	0.000	0.000	Merged-chr1-85720773-26
NR25264--MA0742.1.Klf12	chr16	90810571	90810585	-	0.000	0.000	Merged-chr16-90810372-70
NR66138--MA0599.1.KLF5	chr9	110594241	110594250	+	0.000	0.000	Merged-chr9-110594121-11
NR45416--MA1107.1.KLF9	chr4	135240530	135240542	+	0.000	0.000	Merged-chr4-135240576-11
NR20940--MA1107.1.KLF9	chr14	122053239	122053251	+	0.000	0.000	Merged-chr14-122053231-58
NR3047--MA0742.1.Klf12	chr1	159812993	159813007	-	0.000	0.000	Merged-chr1-159812982-41
NR26360--MA1107.1.KLF9	chr17	23993658	23993670	+	0.000	0.000	Merged-chr17-23993779-26
NR28616--MA1107.1.KLF9	chr17	84116730	84116742	+	0.000	0.000	Merged-chr17-84116630-65
NR34751--MA0741.1.KLF16	chr2	72590169	72590179	+	0.000	0.000	Merged-chr2-72590175-15
NR6900--MA0742.1.Klf12	chr10	83722732	83722746	+	0.000	0.000	Merged-chr10-83722684-72
NR52089--MA0741.1.KLF16	chr6	48676103	48676113	-	0.000	0.000	Merged-chr6-48676195-68
NR47288--MA0599.1.KLF5	chr5	31596933	31596942	+	0.000	0.000	Merged-chr5-31596875-46
NR56591--MA0599.1.KLF5	chr7	45643872	45643881	-	0.000	0.000	Merged-chr7-45643762-54
NR13025--MA0493.1.Klf1	chr12	3981624	3981634	+	0.000	0.000	Merged-chr12-3981650-49
NR26903--MA0599.1.KLF5	chr17	32364521	32364530	+	0.000	0.000	Merged-chr17-32364369-47
NR22739--MA0039.3.KLF4	chr15	86087579	86087589	-	0.000	0.000	Merged-chr15-86087524-4
NR9020--MA0742.1.Klf12	chr11	11521970	11521984	-	0.000	0.000	Merged-chr11-11522120-49
NR45994--MA0493.1.Klf1	chr4	146174022	146174032	-	0.000	0.000	Merged-chr4-146174048-94
NR53603--MA0493.1.Klf1	chr6	114916493	114916503	-	0.000	0.000	Merged-chr6-114916622-10
NR42720--MA0493.1.Klf1	chr4	41770563	41770573	+	0.000	0.000	Merged-chr4-41770467-12
NR56797--MA0599.1.KLF5	chr7	55962536	55962545	+	0.000	0.000	Merged-chr7-55962435-67
NR7770--MA1107.1.KLF9	chr10	112001540	112001552	+	0.000	0.000	Merged-chr10-112001683-11
NR58062--MA0741.1.KLF16	chr7	107664635	107664645	-	0.000	0.000	Merged-chr7-107664561-57
NR3052--MA0039.3.KLF4	chr1	159813014	159813024	-	0.000	0.000	Merged-chr1-159812982-41
NR33676--MA1107.1.KLF9	chr2	30251930	30251942	+	0.000	0.000	Merged-chr2-30251853-47
NR58999--MA0741.1.KLF16	chr7	127746198	127746208	-	0.000	0.000	Merged-chr7-127746259-1
NR4026--MA1107.1.KLF9	chr1	183180651	183180663	-	0.000	0.000	Merged-chr1-183180587-56
NR55903--MA1107.1.KLF9	chr7	27325719	27325731	+	0.000	0.000	Merged-chr7-27325818-6
NR20042--MA0741.1.KLF16	chr14	75130982	75130992	+	0.000	0.000	Merged-chr14-75131133-67
NR27759--MA1107.1.KLF9	chr17	53567638	53567650	+	0.000	0.000	Merged-chr17-53567719-192
NR39782--MA0599.1.KLF5	chr3	94379987	94379996	+	0.000	0.000	Merged-chr3-94379948-32
NR45556--MA0599.1.KLF5	chr4	136206252	136206261	-	0.000	0.000	Merged-chr4-136206356-47
NR67107--MA0599.1.KLF5	chrX	12977814	12977823	-	0.000	0.000	Merged-chrX-12977868-18
NR3877--MA0740.1.KLF14	chr1	180256288	180256301	+	0.000	0.000	Merged-chr1-180256121-75
NR12625--MA0740.1.KLF14	chr11	115814716	115814729	-	0.000	0.000	Merged-chr11-115814861-30
NR739--MA0741.1.KLF16	chr1	58303908	58303918	+	0.000	0.000	Merged-chr1-58304012-69
NR27544--MA1107.1.KLF9	chr17	46890692	46890704	-	0.000	0.000	Merged-chr17-46890539-102
NR56224--MA0599.1.KLF5	chr7	31031919	31031928	+	0.000	0.000	Merged-chr7-31031956-7
NR23790--MA0599.1.KLF5	chr16	16994868	16994877	-	0.000	0.000	Merged-chr16-16994862-34
NR65948--MA0599.1.KLF5	chr9	107526871	107526880	-	0.000	0.000	Merged-chr9-107526799-38
NR17197--MA0599.1.KLF5	chr13	84222171	84222180	+	0.000	0.000	Merged-chr13-84222322-103
NR28756--MA0599.1.KLF5	chr17	86760407	86760416	-	0.000	0.000	Merged-chr17-86760300-15
NR19371--MA1107.1.KLF9	chr14	53795321	53795333	-	0.000	0.000	Merged-chr14-53795361-42
NR28903--MA0741.1.KLF16	chr17	88654082	88654092	-	0.000	0.000	Merged-chr17-88654141-3
NR21677--MA0493.1.Klf1	chr15	57921705	57921715	+	0.000	0.000	Merged-chr15-57921644-21
NR62153--MA0741.1.KLF16	chr8	106007461	106007471	-	0.000	0.000	Merged-chr8-106007407-44
NR62122--MA1107.1.KLF9	chr8	105746602	105746614	+	0.000	0.000	Merged-chr8-105746434-56
NR14129--MA0599.1.KLF5	chr12	80069209	80069218	-	0.000	0.000	Merged-chr12-80069261-23
NR26747--MA0741.1.KLF16	chr17	29304615	29304625	-	0.000	0.000	Merged-chr17-29304449-24
NR64740--MA0039.3.KLF4	chr9	69174176	69174186	-	0.000	0.000	Merged-chr9-69174203-32
NR12079--MA0599.1.KLF5	chr11	104158154	104158163	+	0.000	0.000	Merged-chr11-104158136-14
NR7126--MA0741.1.KLF16	chr10	88504069	88504079	-	0.000	0.000	Merged-chr10-88503867-73
NR33671--MA0039.3.KLF4	chr2	30251932	30251942	+	0.000	0.000	Merged-chr2-30251853-47
NR7971--MA0039.3.KLF4	chr10	117627738	117627748	+	0.000	0.000	Merged-chr10-117627744-48
NR3630--MA1107.1.KLF9	chr1	173437339	173437351	+	0.000	0.000	Merged-chr1-173437499-84
NR39465--MA0657.1.KLF13	chr3	86961184	86961201	-	0.000	0.000	Merged-chr3-86961231-31
NR23423--MA0599.1.KLF5	chr15	102722224	102722233	-	0.000	0.000	Merged-chr15-102722024-72
NR19851--MA0741.1.KLF16	chr14	67911771	67911781	-	0.000	0.000	Merged-chr14-67911920-26
NR8281--MA0741.1.KLF16	chr10	121781406	121781416	-	0.000	0.000	Merged-chr10-121781382-29
NR61265--MA1107.1.KLF9	chr8	72762443	72762455	-	0.000	0.000	Merged-chr8-72762514-4
NR20565--MA0741.1.KLF16	chr14	105240335	105240345	+	0.000	0.000	Merged-chr14-105240325-24
NR10347--MA0599.1.KLF5	chr11	69095013	69095022	-	0.000	0.000	Merged-chr11-69095094-65
NR50588--MA1107.1.KLF9	chr5	137770980	137770992	-	0.000	0.000	Merged-chr5-137770863-20
NR24401--MA0599.1.KLF5	chr16	38089232	38089241	-	0.000	0.000	Merged-chr16-38089125-126
NR45748--MA0493.1.Klf1	chr4	140833017	140833027	-	0.000	0.000	Merged-chr4-140833040-18
NR25276--MA0599.1.KLF5	chr16	91011066	91011075	+	0.000	0.000	Merged-chr16-91011174-91
NR33300--MA0742.1.Klf12	chr2	23156064	23156078	-	0.000	0.000	Merged-chr2-23156219-73
NR39410--MA0493.1.Klf1	chr3	84345604	84345614	+	0.000	0.000	Merged-chr3-84345416-77
NR9058--MA0741.1.KLF16	chr11	19920354	19920364	+	0.000	0.000	Merged-chr11-19920148-102
NR24607--MA0599.1.KLF5	chr16	52086953	52086962	-	0.000	0.000	Merged-chr16-52086970-39
NR44986--MA0740.1.KLF14	chr4	130520465	130520478	-	0.000	0.000	Merged-chr4-130520365-48
NR44418--MA0741.1.KLF16	chr4	119109153	119109163	-	0.000	0.000	Merged-chr4-119108962-94
NR66594--MA0493.1.Klf1	chr9	118679018	118679028	+	0.000	0.000	Merged-chr9-118679048-3
NR32466--MA0493.1.Klf1	chr19	47854982	47854992	-	0.000	0.000	Merged-chr19-47855075-76
NR2764--MA1107.1.KLF9	chr1	153129486	153129498	-	0.000	0.000	Merged-chr1-153129578-2
NR11784--MA0741.1.KLF16	chr11	98907694	98907704	-	0.000	0.000	Merged-chr11-98907810-50
NR64195--MA0493.1.Klf1	chr9	53706297	53706307	-	0.000	0.000	Merged-chr9-53706205-55
NR59722--MA0599.1.KLF5	chr7	143600248	143600257	-	0.000	0.000	Merged-chr7-143600110-54
NR40344--MA0599.1.KLF5	chr3	107357402	107357411	-	0.000	0.000	Merged-chr3-107357315-31
NR68173--MA0741.1.KLF16	chrX	160994867	160994877	+	0.000	0.000	Merged-chrX-160994807-91
NR30191--MA0039.3.KLF4	chr18	66442058	66442068	+	0.000	0.000	Merged-chr18-66442128-39
NR62234--MA1107.1.KLF9	chr8	107504478	107504490	+	0.000	0.000	Merged-chr8-107504298-30
NR37317--MA0741.1.KLF16	chr2	160657972	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR31841--MA1107.1.KLF9	chr19	30823104	30823116	+	0.000	0.000	Merged-chr19-30823040-7
NR53293--MA0039.3.KLF4	chr6	99811604	99811614	+	0.000	0.000	Merged-chr6-99811499-44
NR41680--MA0599.1.KLF5	chr3	146308448	146308457	+	0.000	0.000	Merged-chr3-146308303-21
NR45639--MA0741.1.KLF16	chr4	138216216	138216226	-	0.000	0.000	Merged-chr4-138216401-6
NR45812--MA0740.1.KLF14	chr4	141618779	141618792	-	0.000	0.000	Merged-chr4-141618821-28
NR46511--MA0493.1.Klf1	chr4	155082197	155082207	+	0.000	0.000	Merged-chr4-155082260-14
NR3066--MA1107.1.KLF9	chr1	160053426	160053438	-	0.000	0.000	Merged-chr1-160053620-125
NR12867--MA0599.1.KLF5	chr11	120190046	120190055	+	0.000	0.000	Merged-chr11-120189977-47
NR52769--MA0599.1.KLF5	chr6	83033483	83033492	-	0.000	0.000	Merged-chr6-83033579-6
NR43688--MA0741.1.KLF16	chr4	88000160	88000170	-	0.000	0.000	Merged-chr4-88000110-20
NR33686--MA0741.1.KLF16	chr2	30469938	30469948	+	0.000	0.000	Merged-chr2-30470096-26
NR58945--MA0493.1.Klf1	chr7	127137854	127137864	+	0.000	0.000	Merged-chr7-127137762-54
NR6113--MA0599.1.KLF5	chr10	71239714	71239723	+	0.000	0.000	Merged-chr10-71239715-44
NR38743--MA0741.1.KLF16	chr3	36475706	36475716	+	0.000	0.000	Merged-chr3-36475795-73
NR26245--MA0599.1.KLF5	chr17	21423219	21423228	-	0.000	0.000	Merged-chr17-21423109-81
NR10215--MA0741.1.KLF16	chr11	62879338	62879348	+	0.000	0.000	Merged-chr11-62879529-68
NR23479--MA0741.1.KLF16	chr16	3859468	3859478	-	0.000	0.000	Merged-chr16-3859586-8
NR17618--MA0599.1.KLF5	chr13	98890384	98890393	+	0.000	0.000	Merged-chr13-98890279-2
NR36792--MA0741.1.KLF16	chr2	146991301	146991311	+	0.000	0.000	Merged-chr2-146991413-14
NR18009--MA0493.1.Klf1	chr13	108297730	108297740	-	0.000	0.000	Merged-chr13-108297760-66
NR50494--MA1107.1.KLF9	chr5	136569085	136569097	+	0.000	0.000	Merged-chr5-136568952-11
NR62454--MA0493.1.Klf1	chr8	115276530	115276540	+	0.000	0.000	Merged-chr8-115276533-28
NR36316--MA0740.1.KLF14	chr2	132263065	132263078	+	0.000	0.000	Merged-chr2-132263342-118
NR23516--MA1107.1.KLF9	chr16	4674265	4674277	-	0.000	0.000	Merged-chr16-4674174-55
NR18954--MA0599.1.KLF5	chr14	32165739	32165748	-	0.000	0.000	Merged-chr14-32165639-52
NR19345--MA0493.1.Klf1	chr14	53362256	53362266	-	0.000	0.000	Merged-chr14-53362328-16
NR21803--MA0599.1.KLF5	chr15	62458282	62458291	+	0.000	0.000	Merged-chr15-62458239-17
NR41509--MA1107.1.KLF9	chr3	143935858	143935870	+	0.000	0.000	Merged-chr3-143935769-3
NR34691--MA0599.1.KLF5	chr2	71786875	71786884	-	0.000	0.000	Merged-chr2-71787122-109
NR40320--MA0039.3.KLF4	chr3	106462347	106462357	+	0.000	0.000	Merged-chr3-106462412-68
NR12081--MA0741.1.KLF16	chr11	104158154	104158164	+	0.000	0.000	Merged-chr11-104158136-14
NR58694--MA0741.1.KLF16	chr7	122352045	122352055	-	0.000	0.000	Merged-chr7-122351957-38
NR53871--MA1107.1.KLF9	chr6	120915451	120915463	+	0.000	0.000	Merged-chr6-120915344-28
NR27562--MA1107.1.KLF9	chr17	47176627	47176639	-	0.000	0.000	Merged-chr17-47176575-11
NR45701--MA0741.1.KLF16	chr4	139574577	139574587	-	0.000	0.000	Merged-chr4-139574722-95
NR7767--MA0742.1.Klf12	chr10	112001540	112001554	+	0.000	0.000	Merged-chr10-112001683-11
NR62355--MA1107.1.KLF9	chr8	111769389	111769401	-	0.000	0.000	Merged-chr8-111769335-16
NR22625--MA0741.1.KLF16	chr15	84663177	84663187	-	0.000	0.000	Merged-chr15-84663201-26
NR19008--MA0740.1.KLF14	chr14	33447281	33447294	-	0.000	0.000	Merged-chr14-33447186-64
NR43274--MA0741.1.KLF16	chr4	59003107	59003117	+	0.000	0.000	Merged-chr4-59003265-59
NR12320--MA0740.1.KLF14	chr11	109671938	109671951	-	0.000	0.000	Merged-chr11-109672054-52
NR50803--MA1107.1.KLF9	chr5	140872803	140872815	-	0.000	0.000	Merged-chr5-140872723-52
NR17057--MA0740.1.KLF14	chr13	74350295	74350308	+	0.000	0.000	Merged-chr13-74350234-59
NR30947--MA0741.1.KLF16	chr18	84103217	84103227	+	0.000	0.000	Merged-chr18-84103028-1
NR11776--MA1107.1.KLF9	chr11	98900713	98900725	+	0.000	0.000	Merged-chr11-98900824-37
NR63352--MA0599.1.KLF5	chr9	14276099	14276108	+	0.000	0.000	Merged-chr9-14276046-105
NR1554--MA0493.1.Klf1	chr1	91250152	91250162	+	0.000	0.000	Merged-chr1-91250321-63
NR56223--MA1107.1.KLF9	chr7	31028803	31028815	+	0.000	0.000	Merged-chr7-31028766-21
NR8839--MA0599.1.KLF5	chr11	4160338	4160347	-	0.000	0.000	Merged-chr11-4160376-54
NR2518--MA1107.1.KLF9	chr1	143505352	143505364	-	0.000	0.000	Merged-chr1-143505261-1
NR14271--MA1107.1.KLF9	chr12	84148280	84148292	-	0.000	0.000	Merged-chr12-84148342-38
NR45207--MA0599.1.KLF5	chr4	133264843	133264852	+	0.000	0.000	Merged-chr4-133264796-4
NR52675--MA0599.1.KLF5	chr6	72957874	72957883	-	0.000	0.000	Merged-chr6-72957924-4
NR34324--MA0599.1.KLF5	chr2	59161569	59161578	+	0.000	0.000	Merged-chr2-59161685-15
NR31658--MA0741.1.KLF16	chr19	21785270	21785280	+	0.000	0.000	Merged-chr19-21785424-37
NR35199--MA0599.1.KLF5	chr2	91921923	91921932	+	0.000	0.000	Merged-chr2-91921982-40
NR49881--MA0740.1.KLF14	chr5	124095850	124095863	-	0.000	0.000	Merged-chr5-124095874-61
NR35875--MA0599.1.KLF5	chr2	119674989	119674998	-	0.000	0.000	Merged-chr2-119675239-113
NR39311--MA0741.1.KLF16	chr3	79100410	79100420	+	0.000	0.000	Merged-chr3-79100420-9
NR38450--MA0493.1.Klf1	chr3	9786670	9786680	-	0.000	0.000	Merged-chr3-9786855-28
NR52578--MA0741.1.KLF16	chr6	71632956	71632966	+	0.000	0.000	Merged-chr6-71633001-103
NR34764--MA0741.1.KLF16	chr2	73060126	73060136	+	0.000	0.000	Merged-chr2-73059981-18
NR28531--MA1107.1.KLF9	chr17	83184418	83184430	-	0.000	0.000	Merged-chr17-83184396-13
NR26833--MA0657.1.KLF13	chr17	31456834	31456851	-	0.000	0.000	Merged-chr17-31456921-12
NR38370--MA0599.1.KLF5	chr2	181287751	181287760	+	0.000	0.000	Merged-chr2-181287847-67
NR50898--MA0741.1.KLF16	chr5	142463820	142463830	+	0.000	0.000	Merged-chr5-142463900-60
NR8605--MA1107.1.KLF9	chr10	127642014	127642026	+	0.000	0.000	Merged-chr10-127642064-12
NR12200--MA0599.1.KLF5	chr11	106752391	106752400	+	0.000	0.000	Merged-chr11-106752328-41
NR21587--MA1107.1.KLF9	chr15	50513035	50513047	+	0.000	0.000	Merged-chr15-50513115-13
NR66034--MA1107.1.KLF9	chr9	108144577	108144589	-	0.000	0.000	Merged-chr9-108144717-30
NR5207--MA0741.1.KLF16	chr10	28593879	28593889	-	0.000	0.000	Merged-chr10-28593928-66
