#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR31800--MA0039.3.KLF4	chr19	43809536	43809546	+	0.000	0.000	Merged-chr19-43809499-23
NR28808--MA0039.3.KLF4	chr18	4333795	4333805	+	0.000	0.000	Merged-chr18-4333845-29
NR45538--MA0599.1.KLF5	chr4	155847444	155847453	+	0.000	0.000	Merged-chr4-155847567-71
NR37230--MA0493.1.Klf1	chr2	170218550	170218560	+	0.000	0.000	Merged-chr2-170218506-29
NR16681--MA0740.1.KLF14	chr13	69821333	69821346	+	0.000	0.000	Merged-chr13-69821460-47
NR52727--MA0741.1.KLF16	chr6	122826256	122826266	-	0.000	0.000	Merged-chr6-122826486-57
NR48033--MA0599.1.KLF5	chr5	114100521	114100530	-	0.000	0.000	Merged-chr5-114100331-51
NR34913--MA0741.1.KLF16	chr2	112240501	112240511	+	0.000	0.000	Merged-chr2-112240570-1
NR40214--MA0599.1.KLF5	chr3	129533718	129533727	+	0.000	0.000	Merged-chr3-129533518-164
NR39406--MA0599.1.KLF5	chr3	102996085	102996094	-	0.000	0.000	Merged-chr3-102995869-67
NR29074--MA0740.1.KLF14	chr18	31789057	31789070	+	0.000	0.000	Merged-chr18-31789128-57
NR14930--MA0599.1.KLF5	chr12	112722164	112722173	-	0.000	0.000	Merged-chr12-112722334-57
NR54832--MA0599.1.KLF5	chr7	25683637	25683646	-	0.000	0.000	Merged-chr7-25683734-21
NR24706--MA0741.1.KLF16	chr16	58727983	58727993	-	0.000	0.000	Merged-chr16-58728165-77
NR11525--MA1107.1.KLF9	chr11	102556215	102556227	+	0.000	0.000	Merged-chr11-102556174-73
NR55429--MA0493.1.Klf1	chr7	45136394	45136404	-	0.000	0.000	Merged-chr7-45136227-69
NR29183--MA0599.1.KLF5	chr18	34887442	34887451	+	0.000	0.000	Merged-chr18-34887458-62
NR45626--MA0741.1.KLF16	chr5	4104511	4104521	+	0.000	0.000	Merged-chr5-4104538-75
NR6886--MA1107.1.KLF9	chr10	96616844	96616856	+	0.000	0.000	Merged-chr10-96617072-57
NR47256--MA0493.1.Klf1	chr5	93206477	93206487	+	0.000	0.000	Merged-chr5-93206281-145
NR9933--MA0599.1.KLF5	chr11	69997363	69997372	-	0.000	0.000	Merged-chr11-69997202-48
NR35419--MA0741.1.KLF16	chr2	127335998	127336008	+	0.000	0.000	Merged-chr2-127336140-52
NR10203--MA0493.1.Klf1	chr11	76399174	76399184	+	0.000	0.000	Merged-chr11-76399136-77
NR7197--MA1107.1.KLF9	chr10	111010289	111010301	-	0.000	0.000	Merged-chr10-111010203-101
NR13397--MA0599.1.KLF5	chr12	59012045	59012054	-	0.000	0.000	Merged-chr12-59012056-72
NR59465--MA0039.3.KLF4	chr8	64788880	64788890	+	0.000	0.000	Merged-chr8-64788923-42
NR15571--MA1107.1.KLF9	chr13	23710595	23710607	+	0.000	0.000	Merged-chr13-23710552-37
NR46507--MA0599.1.KLF5	chr5	52834003	52834012	+	0.000	0.000	Merged-chr5-52834011-78
NR10123--MA0599.1.KLF5	chr11	74925821	74925830	-	0.000	0.000	Merged-chr11-74926072-90
NR50025--MA0599.1.KLF5	chr5	146221147	146221156	+	0.000	0.000	Merged-chr5-146221185-73
NR27--MA0493.1.Klf1	chr1	7206452	7206462	+	0.000	0.000	Merged-chr1-7206621-34
NR23434--MA0740.1.KLF14	chr15	102350813	102350826	+	0.000	0.000	Merged-chr15-102350778-51
NR47913--MA0039.3.KLF4	chr5	112287117	112287127	+	0.000	0.000	Merged-chr5-112287105-89
NR43812--MA0742.1.Klf12	chr4	130017254	130017268	+	0.000	0.000	Merged-chr4-130017376-16
NR49556--MA1107.1.KLF9	chr5	139372294	139372306	-	0.000	0.000	Merged-chr5-139372178-54
NR26572--MA0741.1.KLF16	chr17	28952395	28952405	-	0.000	0.000	Merged-chr17-28952382-67
NR44083--MA0740.1.KLF14	chr4	134187206	134187219	+	0.000	0.000	Merged-chr4-134187105-62
NR728--MA0039.3.KLF4	chr1	58303841	58303851	-	0.000	0.000	Merged-chr1-58304012-69
NR54141--MA0039.3.KLF4	chr7	4647540	4647550	+	0.000	0.000	Merged-chr7-4647555-37
NR50907--MA0599.1.KLF5	chr6	47636684	47636693	+	0.000	0.000	Merged-chr6-47636692-62
NR18782--MA0742.1.Klf12	chr14	34768543	34768557	+	0.000	0.000	Merged-chr14-34768619-7
NR9163--MA0742.1.Klf12	chr11	50225320	50225334	+	0.000	0.000	Merged-chr11-50225207-103
NR9959--MA0657.1.KLF13	chr11	70352071	70352088	+	0.000	0.000	Merged-chr11-70351944-1
NR19471--MA0741.1.KLF16	chr14	66281027	66281037	+	0.000	0.000	Merged-chr14-66280950-46
NR16756--MA0657.1.KLF13	chr13	74350294	74350311	+	0.000	0.000	Merged-chr13-74350234-59
NR63580--MA0599.1.KLF5	chr9	77683657	77683666	+	0.000	0.000	Merged-chr9-77683679-29
NR5391--MA0657.1.KLF13	chr10	60752847	60752864	+	0.000	0.000	Merged-chr10-60752721-60
NR45212--MA0741.1.KLF16	chr4	150964984	150964994	-	0.000	0.000	Merged-chr4-150965142-91
NR42096--MA0742.1.Klf12	chr4	46138443	46138457	+	0.000	0.000	Merged-chr4-46138589-84
NR30392--MA0741.1.KLF16	chr18	80200657	80200667	-	0.000	0.000	Merged-chr18-80200692-56
NR45878--MA0741.1.KLF16	chr5	23874753	23874763	-	0.000	0.000	Merged-chr5-23874681-17
NR61075--MA0741.1.KLF16	chr8	120532564	120532574	-	0.000	0.000	Merged-chr8-120532679-9
NR39312--MA0599.1.KLF5	chr3	101288006	101288015	-	0.000	0.000	Merged-chr3-101288021-52
NR64177--MA0493.1.Klf1	chr9	98563664	98563674	-	0.000	0.000	Merged-chr9-98563671-75
NR48145--MA0599.1.KLF5	chr5	115119439	115119448	+	0.000	0.000	Merged-chr5-115119310-50
NR42500--MA1107.1.KLF9	chr4	70307110	70307122	-	0.000	0.000	Merged-chr4-70307334-49
NR56493--MA0740.1.KLF14	chr7	98178012	98178025	+	0.000	0.000	Merged-chr7-98178228-64
NR19250--MA1107.1.KLF9	chr14	57769259	57769271	-	0.000	0.000	Merged-chr14-57769251-39
NR46771--MA0599.1.KLF5	chr5	65991403	65991412	-	0.000	0.000	Merged-chr5-65991414-25
NR23118--MA0741.1.KLF16	chr15	99875588	99875598	-	0.000	0.000	Merged-chr15-99875491-38
NR32900--MA0493.1.Klf1	chr2	25148102	25148112	+	0.000	0.000	Merged-chr2-25148103-14
NR31342--MA0740.1.KLF14	chr19	23273968	23273981	+	0.000	0.000	Merged-chr19-23273759-64
NR30985--MA0599.1.KLF5	chr19	7383102	7383111	+	0.000	0.000	Merged-chr19-7383004-64
NR26224--MA0741.1.KLF16	chr17	24414527	24414537	-	0.000	0.000	Merged-chr17-24414569-93
NR27858--MA0493.1.Klf1	chr17	64755265	64755275	-	0.000	0.000	Merged-chr17-64755359-24
NR58847--MA0599.1.KLF5	chr8	26976802	26976811	+	0.000	0.000	Merged-chr8-26976904-74
NR2886--MA0599.1.KLF5	chr1	161876854	161876863	+	0.000	0.000	Merged-chr1-161876687-148
NR27778--MA0599.1.KLF5	chr17	57332422	57332431	+	0.000	0.000	Merged-chr17-57332504-4
NR56797--MA0599.1.KLF5	chr7	107708923	107708932	-	0.000	0.000	Merged-chr7-107708862-18
NR10574--MA1107.1.KLF9	chr11	86683894	86683906	+	0.000	0.000	Merged-chr11-86683864-65
NR19470--MA0493.1.Klf1	chr14	66281026	66281036	+	0.000	0.000	Merged-chr14-66280950-46
NR25244--MA0493.1.Klf1	chr16	93447188	93447198	+	0.000	0.000	Merged-chr16-93447186-16
NR34968--MA0493.1.Klf1	chr2	114032402	114032412	-	0.000	0.000	Merged-chr2-114032469-18
NR14351--MA0039.3.KLF4	chr12	102725373	102725383	+	0.000	0.000	Merged-chr12-102725313-9
NR57439--MA0742.1.Klf12	chr7	126759594	126759608	-	0.000	0.000	Merged-chr7-126759483-50
NR1316--MA1107.1.KLF9	chr1	87847228	87847240	-	0.000	0.000	Merged-chr1-87847290-68
NR26208--MA1107.1.KLF9	chr17	24162780	24162792	-	0.000	0.000	Merged-chr17-24162973-2
NR55903--MA1107.1.KLF9	chr7	67217195	67217207	+	0.000	0.000	Merged-chr7-67217292-28
NR23870--MA0493.1.Klf1	chr16	17619330	17619340	-	0.000	0.000	Merged-chr16-17619453-35
NR61193--MA0742.1.Klf12	chr8	122281985	122281999	-	0.000	0.000	Merged-chr8-122281860-90
NR56224--MA0599.1.KLF5	chr7	82866992	82867001	-	0.000	0.000	Merged-chr7-82866836-179
NR8219--MA0740.1.KLF14	chr10	128674126	128674139	-	0.000	0.000	Merged-chr10-128674238-95
NR65948--MA0599.1.KLF5	chrX	47912423	47912432	-	0.000	0.000	Merged-chrX-47912539-47
NR42970--MA1107.1.KLF9	chr4	108339501	108339513	-	0.000	0.000	Merged-chr4-108339503-23
NR45341--MA0599.1.KLF5	chr4	152203158	152203167	+	0.000	0.000	Merged-chr4-152203124-18
NR27738--MA0742.1.Klf12	chr17	57060477	57060491	+	0.000	0.000	Merged-chr17-57060464-86
NR4193--MA0741.1.KLF16	chr1	191397225	191397235	-	0.000	0.000	Merged-chr1-191397050-148
NR9677--MA0741.1.KLF16	chr11	61762195	61762205	-	0.000	0.000	Merged-chr11-61762062-61
NR31594--MA0740.1.KLF14	chr19	36409636	36409649	-	0.000	0.000	Merged-chr19-36409790-61
NR4464--MA0741.1.KLF16	chr10	4432430	4432440	+	0.000	0.000	Merged-chr10-4432497-94
NR28880--MA1107.1.KLF9	chr18	7869135	7869147	-	0.000	0.000	Merged-chr18-7869140-116
NR49823--MA0741.1.KLF16	chr5	142881362	142881372	-	0.000	0.000	Merged-chr5-142881345-35
NR46312--MA0742.1.Klf12	chr5	36464919	36464933	+	0.000	0.000	Merged-chr5-36465079-55
NR36207--MA0740.1.KLF14	chr2	152847905	152847918	+	0.000	0.000	Merged-chr2-152848027-50
NR22426--MA1107.1.KLF9	chr15	86034106	86034118	-	0.000	0.000	Merged-chr15-86034188-82
NR47396--MA0741.1.KLF16	chr5	100039960	100039970	+	0.000	0.000	Merged-chr5-100039874-12
NR54155--MA1107.1.KLF9	chr7	4739974	4739986	-	0.000	0.000	Merged-chr7-4739915-68
NR1456--MA0599.1.KLF5	chr1	92934602	92934611	+	0.000	0.000	Merged-chr1-92934490-65
NR26348--MA0599.1.KLF5	chr17	26138675	26138684	+	0.000	0.000	Merged-chr17-26138732-66
NR29463--MA0657.1.KLF13	chr18	46574361	46574378	+	0.000	0.000	Merged-chr18-46574183-54
NR55367--MA0599.1.KLF5	chr7	44496622	44496631	+	0.000	0.000	Merged-chr7-44496496-71
NR45050--MA0741.1.KLF16	chr4	148444834	148444844	-	0.000	0.000	Merged-chr4-148444677-50
NR55176--MA0740.1.KLF14	chr7	34230051	34230064	-	0.000	0.000	Merged-chr7-34230183-56
NR29409--MA0741.1.KLF16	chr18	43492981	43492991	-	0.000	0.000	Merged-chr18-43493033-11
NR14762--MA0740.1.KLF14	chr12	110480910	110480923	+	0.000	0.000	Merged-chr12-110480854-10
NR26133--MA0599.1.KLF5	chr17	22424079	22424088	-	0.000	0.000	Merged-chr17-22424161-65
NR32723--MA0741.1.KLF16	chr2	18056345	18056355	-	0.000	0.000	Merged-chr2-18056431-3
NR7838--MA0493.1.Klf1	chr10	121796196	121796206	+	0.000	0.000	Merged-chr10-121796258-28
NR9609--MA0742.1.Klf12	chr11	60932004	60932018	-	0.000	0.000	Merged-chr11-60932010-53
NR21024--MA0599.1.KLF5	chr15	36283143	36283152	+	0.000	0.000	Merged-chr15-36282913-112
NR30772--MA0741.1.KLF16	chr19	4397152	4397162	+	0.000	0.000	Merged-chr19-4397378-102
NR35642--MA0599.1.KLF5	chr2	132263117	132263126	+	0.000	0.000	Merged-chr2-132263342-118
NR45--MA0493.1.Klf1	chr1	9848211	9848221	-	0.000	0.000	Merged-chr1-9848247-58
NR52638--MA1107.1.KLF9	chr6	120464178	120464190	+	0.000	0.000	Merged-chr6-120464092-4
NR64661--MA0599.1.KLF5	chr9	108991704	108991713	-	0.000	0.000	Merged-chr9-108991792-53
NR32269--MA0742.1.Klf12	chr19	56756661	56756675	+	0.000	0.000	Merged-chr19-56756635-43
NR49911--MA0599.1.KLF5	chr5	144255220	144255229	-	0.000	0.000	Merged-chr5-144255357-123
NR21569--MA1107.1.KLF9	chr15	73137749	73137761	+	0.000	0.000	Merged-chr15-73137730-76
NR18842--MA0599.1.KLF5	chr14	44977565	44977574	+	0.000	0.000	Merged-chr14-44977527-23
NR45542--MA0493.1.Klf1	chr4	155869440	155869450	+	0.000	0.000	Merged-chr4-155869503-64
NR10358--MA0741.1.KLF16	chr11	78826552	78826562	-	0.000	0.000	Merged-chr11-78826662-51
NR54375--MA0493.1.Klf1	chr7	16052989	16052999	-	0.000	0.000	Merged-chr7-16052904-71
NR24401--MA0599.1.KLF5	chr16	38341879	38341888	-	0.000	0.000	Merged-chr16-38341800-18
NR9923--MA1107.1.KLF9	chr11	69962092	69962104	-	0.000	0.000	Merged-chr11-69962137-7
NR17183--MA0493.1.Klf1	chr13	95524226	95524236	+	0.000	0.000	Merged-chr13-95524264-2
NR19439--MA0493.1.Klf1	chr14	64628283	64628293	-	0.000	0.000	Merged-chr14-64628307-21
NR24740--MA1107.1.KLF9	chr16	64851822	64851834	+	0.000	0.000	Merged-chr16-64851941-100
NR26062--MA0741.1.KLF16	chr17	18718492	18718502	+	0.000	0.000	Merged-chr17-18718477-13
NR40639--MA0493.1.Klf1	chr3	138442981	138442991	+	0.000	0.000	Merged-chr3-138443041-87
NR33910--MA0599.1.KLF5	chr2	60165925	60165934	+	0.000	0.000	Merged-chr2-60166003-27
NR54971--MA0599.1.KLF5	chr7	28733026	28733035	-	0.000	0.000	Merged-chr7-28732947-33
NR36283--MA1107.1.KLF9	chr2	153710677	153710689	+	0.000	0.000	Merged-chr2-153710877-23
NR36620--MA0599.1.KLF5	chr2	160873059	160873068	+	0.000	0.000	Merged-chr2-160872923-80
NR14599--MA0599.1.KLF5	chr12	107183505	107183514	-	0.000	0.000	Merged-chr12-107183500-52
NR11784--MA0741.1.KLF16	chr11	107444015	107444025	-	0.000	0.000	Merged-chr11-107443890-34
NR28868--MA0599.1.KLF5	chr18	6490723	6490732	-	0.000	0.000	Merged-chr18-6490527-129
NR59722--MA0599.1.KLF5	chr8	70891573	70891582	-	0.000	0.000	Merged-chr8-70891543-22
NR9396--MA0599.1.KLF5	chr11	55098013	55098022	-	0.000	0.000	Merged-chr11-55097968-86
NR24621--MA0740.1.KLF14	chr16	55838718	55838731	-	0.000	0.000	Merged-chr16-55838869-118
NR34766--MA1107.1.KLF9	chr2	102401202	102401214	+	0.000	0.000	Merged-chr2-102401021-85
NR12937--MA0039.3.KLF4	chr12	21480431	21480441	+	0.000	0.000	Merged-chr12-21480312-60
NR16415--MA1107.1.KLF9	chr13	58158318	58158330	-	0.000	0.000	Merged-chr13-58158134-148
NR5116--MA1107.1.KLF9	chr10	43706323	43706335	-	0.000	0.000	Merged-chr10-43706280-54
NR12192--MA0740.1.KLF14	chr11	116198828	116198841	+	0.000	0.000	Merged-chr11-116198930-70
NR51208--MA1107.1.KLF9	chr6	54096499	54096511	+	0.000	0.000	Merged-chr6-54096523-11
NR63231--MA0599.1.KLF5	chr9	65587088	65587097	+	0.000	0.000	Merged-chr9-65587090-27
NR46511--MA0493.1.Klf1	chr5	52910467	52910477	-	0.000	0.000	Merged-chr5-52910384-60
NR48144--MA1107.1.KLF9	chr5	115119380	115119392	+	0.000	0.000	Merged-chr5-115119310-50
NR57868--MA1107.1.KLF9	chr7	135669494	135669506	+	0.000	0.000	Merged-chr7-135669447-32
NR17412--MA0599.1.KLF5	chr13	101694621	101694630	+	0.000	0.000	Merged-chr13-101694673-130
NR5835--MA0742.1.Klf12	chr10	77264471	77264485	+	0.000	0.000	Merged-chr10-77264465-20
NR15577--MA0599.1.KLF5	chr13	23756916	23756925	+	0.000	0.000	Merged-chr13-23757090-56
NR56730--MA0740.1.KLF14	chr7	105744394	105744407	+	0.000	0.000	Merged-chr7-105744345-53
NR58189--MA0599.1.KLF5	chr7	141092493	141092502	-	0.000	0.000	Merged-chr7-141092549-31
NR26245--MA0599.1.KLF5	chr17	24736433	24736442	-	0.000	0.000	Merged-chr17-24736575-52
NR19693--MA0039.3.KLF4	chr14	75064736	75064746	+	0.000	0.000	Merged-chr14-75064758-13
NR46523--MA0740.1.KLF14	chr5	53998503	53998516	-	0.000	0.000	Merged-chr5-53998390-11
NR51786--MA0493.1.Klf1	chr6	86823893	86823903	+	0.000	0.000	Merged-chr6-86823898-7
NR33425--MA0039.3.KLF4	chr2	32487353	32487363	+	0.000	0.000	Merged-chr2-32487405-32
NR49347--MA0599.1.KLF5	chr5	137502654	137502663	+	0.000	0.000	Merged-chr5-137502544-104
NR9705--MA0599.1.KLF5	chr11	62648543	62648552	+	0.000	0.000	Merged-chr11-62648702-91
NR27518--MA0493.1.Klf1	chr17	50331253	50331263	+	0.000	0.000	Merged-chr17-50331175-1
NR65164--MA0493.1.Klf1	chr9	118477726	118477736	-	0.000	0.000	Merged-chr9-118477763-16
NR11370--MA0741.1.KLF16	chr11	101171550	101171560	-	0.000	0.000	Merged-chr11-101171521-37
NR39454--MA0741.1.KLF16	chr3	103809497	103809507	+	0.000	0.000	Merged-chr3-103809484-100
NR18954--MA0599.1.KLF5	chr14	50870570	50870579	-	0.000	0.000	Merged-chr14-50870513-68
NR23616--MA0742.1.Klf12	chr16	4912961	4912975	-	0.000	0.000	Merged-chr16-4913166-6
NR21665--MA0742.1.Klf12	chr15	75633556	75633570	+	0.000	0.000	Merged-chr15-75633579-27
NR51213--MA0493.1.Klf1	chr6	54096531	54096541	-	0.000	0.000	Merged-chr6-54096523-11
NR34967--MA0039.3.KLF4	chr2	114032400	114032410	-	0.000	0.000	Merged-chr2-114032469-18
NR42958--MA0740.1.KLF14	chr4	108301120	108301133	+	0.000	0.000	Merged-chr4-108301084-77
NR12081--MA0741.1.KLF16	chr11	114795436	114795446	+	0.000	0.000	Merged-chr11-114795532-23
NR5041--MA0599.1.KLF5	chr10	42018388	42018397	-	0.000	0.000	Merged-chr10-42018378-38
NR58837--MA1107.1.KLF9	chr8	25578492	25578504	-	0.000	0.000	Merged-chr8-25578502-39
NR63432--MA0493.1.Klf1	chr9	70657339	70657349	-	0.000	0.000	Merged-chr9-70657290-17
NR66269--MA0740.1.KLF14	chrX	94122454	94122467	+	0.000	0.000	Merged-chrX-94122642-128
NR43545--MA0741.1.KLF16	chr4	124709098	124709108	+	0.000	0.000	Merged-chr4-124709015-86
NR8633--MA0599.1.KLF5	chr11	16987919	16987928	+	0.000	0.000	Merged-chr11-16987963-24
NR40456--MA0599.1.KLF5	chr3	135307614	135307623	+	0.000	0.000	Merged-chr3-135307763-66
NR6981--MA0741.1.KLF16	chr10	99221641	99221651	-	0.000	0.000	Merged-chr10-99221651-27
NR63352--MA0599.1.KLF5	chr9	68969078	68969087	-	0.000	0.000	Merged-chr9-68969270-17
NR43816--MA0741.1.KLF16	chr4	130017255	130017265	+	0.000	0.000	Merged-chr4-130017376-16
NR64194--MA0741.1.KLF16	chr9	98973409	98973419	+	0.000	0.000	Merged-chr9-98973397-16
NR45001--MA0599.1.KLF5	chr4	148038982	148038991	-	0.000	0.000	Merged-chr4-148038906-70
NR33392--MA0657.1.KLF13	chr2	32150997	32151014	-	0.000	0.000	Merged-chr2-32151176-48
NR34539--MA0599.1.KLF5	chr2	90847120	90847129	+	0.000	0.000	Merged-chr2-90847182-63
NR15563--MA0493.1.Klf1	chr13	23684090	23684100	+	0.000	0.000	Merged-chr13-23684236-98
NR44582--MA0493.1.Klf1	chr4	139598106	139598116	-	0.000	0.000	Merged-chr4-139598021-2
NR28961--MA0740.1.KLF14	chr18	20896431	20896444	-	0.000	0.000	Merged-chr18-20896385-98
NR3536--MA0742.1.Klf12	chr1	178376296	178376310	+	0.000	0.000	Merged-chr1-178376257-4
NR54258--MA0741.1.KLF16	chr7	6362796	6362806	+	0.000	0.000	Merged-chr7-6362949-126
NR29076--MA0599.1.KLF5	chr18	31789058	31789067	+	0.000	0.000	Merged-chr18-31789128-57
NR36839--MA0740.1.KLF14	chr2	166457610	166457623	+	0.000	0.000	Merged-chr2-166457571-13
NR30621--MA0039.3.KLF4	chr18	89212432	89212442	-	0.000	0.000	Merged-chr18-89212381-24
NR64894--MA0599.1.KLF5	chr9	114933881	114933890	+	0.000	0.000	Merged-chr9-114933914-87
NR23868--MA0742.1.Klf12	chr16	17619326	17619340	-	0.000	0.000	Merged-chr16-17619453-35
NR34764--MA0741.1.KLF16	chr2	102401192	102401202	+	0.000	0.000	Merged-chr2-102401021-85
NR2274--MA0741.1.KLF16	chr1	138299676	138299686	+	0.000	0.000	Merged-chr1-138299764-45
NR9406--MA0740.1.KLF14	chr11	55131118	55131131	+	0.000	0.000	Merged-chr11-55131266-10
NR44122--MA0742.1.Klf12	chr4	134510973	134510987	-	0.000	0.000	Merged-chr4-134511089-32
NR31524--MA0742.1.Klf12	chr19	32957100	32957114	+	0.000	0.000	Merged-chr19-32957163-34
NR66935--MA0599.1.KLF5	chrX	164028065	164028074	+	0.000	0.000	Merged-chrX-164027993-42
NR12200--MA0599.1.KLF5	chr11	116306693	116306702	+	0.000	0.000	Merged-chr11-116306675-50
NR33547--MA0493.1.Klf1	chr2	34162795	34162805	-	0.000	0.000	Merged-chr2-34162703-13
NR19341--MA0741.1.KLF16	chr14	61427313	61427323	+	0.000	0.000	Merged-chr14-61427434-25
NR7561--MA0599.1.KLF5	chr10	118002221	118002230	+	0.000	0.000	Merged-chr10-118002133-33
NR64199--MA1107.1.KLF9	chr9	98986444	98986456	-	0.000	0.000	Merged-chr9-98986585-78
NR17390--MA0741.1.KLF16	chr13	101344181	101344191	+	0.000	0.000	Merged-chr13-101344260-14
NR21372--MA1107.1.KLF9	chr15	59618494	59618506	-	0.000	0.000	Merged-chr15-59618561-44
NR27273--MA0657.1.KLF13	chr17	44745575	44745592	+	0.000	0.000	Merged-chr17-44745562-14
NR56649--MA0493.1.Klf1	chr7	102687318	102687328	+	0.000	0.000	Merged-chr7-102687241-53
NR30386--MA0740.1.KLF14	chr18	80200655	80200668	-	0.000	0.000	Merged-chr18-80200692-56
NR47601--MA0493.1.Klf1	chr5	105700716	105700726	+	0.000	0.000	Merged-chr5-105700734-6
NR66916--MA1107.1.KLF9	chrX	162868475	162868487	+	0.000	0.000	Merged-chrX-162868446-21
NR53859--MA0599.1.KLF5	chr6	145211108	145211117	+	0.000	0.000	Merged-chr6-145211240-87
NR67031--MA0599.1.KLF5	chrX	167382383	167382392	+	0.000	0.000	Merged-chrX-167382487-107
NR35443--MA0740.1.KLF14	chr2	128190327	128190340	-	0.000	0.000	Merged-chr2-128190126-44
NR40657--MA0493.1.Klf1	chr3	138893757	138893767	+	0.000	0.000	Merged-chr3-138893657-47
NR56569--MA0599.1.KLF5	chr7	100466455	100466464	+	0.000	0.000	Merged-chr7-100466615-10
NR48464--MA0657.1.KLF13	chr5	121618988	121619005	+	0.000	0.000	Merged-chr5-121619111-49
NR66939--MA0741.1.KLF16	chrX	164076220	164076230	+	0.000	0.000	Merged-chrX-164076386-67
NR47860--MA1107.1.KLF9	chr5	112239780	112239792	-	0.000	0.000	Merged-chr5-112239781-12
NR63428--MA0742.1.Klf12	chr9	70657347	70657361	-	0.000	0.000	Merged-chr9-70657290-17
NR12638--MA0740.1.KLF14	chr11	121204414	121204427	+	0.000	0.000	Merged-chr11-121204419-68
NR19162--MA0599.1.KLF5	chr14	55092069	55092078	-	0.000	0.000	Merged-chr14-55092310-50
NR4682--MA0741.1.KLF16	chr10	18845048	18845058	+	0.000	0.000	Merged-chr10-18845106-45
NR26694--MA0741.1.KLF16	chr17	30576457	30576467	-	0.000	0.000	Merged-chr17-30576361-74
NR60691--MA0741.1.KLF16	chr8	111094541	111094551	-	0.000	0.000	Merged-chr8-111094698-82
NR327--MA0599.1.KLF5	chr1	36691530	36691539	+	0.000	0.000	Merged-chr1-36691498-50
NR63464--MA0599.1.KLF5	chr9	72532171	72532180	+	0.000	0.000	Merged-chr9-72532103-113
NR3299--MA1107.1.KLF9	chr1	171677913	171677925	+	0.000	0.000	Merged-chr1-171677833-5
NR52581--MA0599.1.KLF5	chr6	119199121	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR112--MA0599.1.KLF5	chr1	15805610	15805619	+	0.000	0.000	Merged-chr1-15805786-61
NR58277--MA0039.3.KLF4	chr7	142354083	142354093	+	0.000	0.000	Merged-chr7-142354183-49
NR24159--MA0493.1.Klf1	chr16	30039399	30039409	-	0.000	0.000	Merged-chr16-30039385-30
NR37678--MA0741.1.KLF16	chr2	181287751	181287761	+	0.000	0.000	Merged-chr2-181287847-67
NR15595--MA0599.1.KLF5	chr13	24515171	24515180	+	0.000	0.000	Merged-chr13-24515324-15
NR29476--MA0657.1.KLF13	chr18	46597703	46597720	-	0.000	0.000	Merged-chr18-46597780-100
NR30990--MA0741.1.KLF16	chr19	7417961	7417971	-	0.000	0.000	Merged-chr19-7417920-29
NR59927--MA1107.1.KLF9	chr8	77549812	77549824	-	0.000	0.000	Merged-chr8-77550010-38
NR29222--MA0742.1.Klf12	chr18	35939744	35939758	-	0.000	0.000	Merged-chr18-35939773-43
NR543--MA0741.1.KLF16	chr1	40790662	40790672	+	0.000	0.000	Merged-chr1-40790646-63
NR27168--MA0740.1.KLF14	chr17	37046868	37046881	+	0.000	0.000	Merged-chr17-37046853-1
NR1228--MA0599.1.KLF5	chr1	85720716	85720725	+	0.000	0.000	Merged-chr1-85720773-26
NR52429--MA0599.1.KLF5	chr6	114921848	114921857	-	0.000	0.000	Merged-chr6-114921846-42
NR35127--MA0741.1.KLF16	chr2	118926433	118926443	+	0.000	0.000	Merged-chr2-118926565-51
NR50416--MA0742.1.Klf12	chr6	4087040	4087054	-	0.000	0.000	Merged-chr6-4086905-51
NR63436--MA1107.1.KLF9	chr9	70657337	70657349	-	0.000	0.000	Merged-chr9-70657290-17
NR15362--MA0741.1.KLF16	chr13	6636808	6636818	+	0.000	0.000	Merged-chr13-6636706-11
NR46045--MA0741.1.KLF16	chr5	29467964	29467974	-	0.000	0.000	Merged-chr5-29468145-14
NR609--MA0741.1.KLF16	chr1	52008975	52008985	-	0.000	0.000	Merged-chr1-52008749-74
NR14907--MA1107.1.KLF9	chr12	112629099	112629111	-	0.000	0.000	Merged-chr12-112629266-49
NR6885--MA0741.1.KLF16	chr10	96616867	96616877	+	0.000	0.000	Merged-chr10-96617072-57
NR38628--MA0740.1.KLF14	chr3	83055474	83055487	+	0.000	0.000	Merged-chr3-83055607-91
NR14593--MA0039.3.KLF4	chr12	107139250	107139260	-	0.000	0.000	Merged-chr12-107139139-48
NR44380--MA1107.1.KLF9	chr4	137609857	137609869	-	0.000	0.000	Merged-chr4-137609762-50
NR26280--MA0741.1.KLF16	chr17	24960749	24960759	+	0.000	0.000	Merged-chr17-24960702-61
NR56340--MA0493.1.Klf1	chr7	90476113	90476123	-	0.000	0.000	Merged-chr7-90476243-63
NR9028--MA1107.1.KLF9	chr11	46076166	46076178	+	0.000	0.000	Merged-chr11-46076262-41
