#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR5211--MA0036.3.GATA2	chr5	64568011	64568021	-	0.000	0.000	Merged-chr5-64568007-12
NR122--MA0037.3.GATA3	chr1	78682599	78682606	-	0.000	0.000	Merged-chr1-78682425-23
NR741--MA1104.1.GATA6	chr10	96391846	96391858	+	0.000	0.000	Merged-chr10-96391802-8
NR2899--MA0037.3.GATA3	chr16	63864178	63864185	+	0.000	0.000	Merged-chr16-63864202-42
NR5192--MA0036.3.GATA2	chr5	53566529	53566539	+	0.000	0.000	Merged-chr5-53566690-62
NR3362--MA0140.2.GATA1::TAL1	chr18	56455769	56455786	-	0.000	0.000	Merged-chr18-56455831-43
NR1242--MA0766.1.GATA5	chr11	106430743	106430750	-	0.000	0.000	Merged-chr11-106430638-37
NR3384--MA0482.1.Gata4	chr18	61479926	61479936	+	0.000	0.000	Merged-chr18-61480035-15
NR6940--MA1104.1.GATA6	chr9	95836022	95836034	-	0.000	0.000	Merged-chr9-95835913-33
NR2726--MA0140.2.GATA1::TAL1	chr15	101339751	101339768	-	0.000	0.000	Merged-chr15-101339704-26
NR594--MA0036.3.GATA2	chr10	39378351	39378361	+	0.000	0.000	Merged-chr10-39378270-8
NR2389--MA1104.1.GATA6	chr14	101892381	101892393	-	0.000	0.000	Merged-chr14-101892350-14
NR1484--MA0036.3.GATA2	chr12	82175886	82175896	+	0.000	0.000	Merged-chr12-82175969-10
NR6541--MA0036.3.GATA2	chr8	111595992	111596002	+	0.000	0.000	Merged-chr8-111595874-65
NR5468--MA0035.3.Gata1	chr5	139483516	139483526	+	0.000	0.000	Merged-chr5-139483495-36
NR4018--MA0482.1.Gata4	chr2	116999067	116999077	-	0.000	0.000	Merged-chr2-116999120-8
NR3738--MA1104.1.GATA6	chr2	29689672	29689684	+	0.000	0.000	Merged-chr2-29689675-19
NR2562--MA0036.3.GATA2	chr15	60132890	60132900	-	0.000	0.000	Merged-chr15-60132913-50
NR60--MA0035.3.Gata1	chr1	40399749	40399759	-	0.000	0.000	Merged-chr1-40399864-38
NR5696--MA0482.1.Gata4	chr6	66954329	66954339	-	0.000	0.000	Merged-chr6-66954248-9
NR3339--MA0036.3.GATA2	chr18	46448739	46448749	-	0.000	0.000	Merged-chr18-46448750-18
NR780--MA0482.1.Gata4	chr10	107941789	107941799	-	0.000	0.000	Merged-chr10-107941661-64
NR1003--MA0766.1.GATA5	chr11	45959893	45959900	-	0.000	0.000	Merged-chr11-45959987-18
NR4775--MA0766.1.GATA5	chr4	71291542	71291549	-	0.000	0.000	Merged-chr4-71291736-94
NR1373--MA1104.1.GATA6	chr12	15967868	15967880	+	0.000	0.000	Merged-chr12-15967723-42
NR3943--MA0037.3.GATA3	chr2	92243921	92243928	-	0.000	0.000	Merged-chr2-92243919-9
NR5553--MA0482.1.Gata4	chr6	4664524	4664534	+	0.000	0.000	Merged-chr6-4664595-18
NR3206--MA0766.1.GATA5	chr17	65558610	65558617	-	0.000	0.000	Merged-chr17-65558424-20
NR5434--MA0035.3.Gata1	chr5	137170916	137170926	-	0.000	0.000	Merged-chr5-137171021-10
NR6238--MA1104.1.GATA6	chr7	112095287	112095299	-	0.000	0.000	Merged-chr7-112095114-21
NR3549--MA0035.3.Gata1	chr19	26683930	26683940	-	0.000	0.000	Merged-chr19-26683900-27
NR5333--MA0036.3.GATA2	chr5	107759308	107759318	+	0.000	0.000	Merged-chr5-107759301-16
NR244--MA0037.3.GATA3	chr1	136685415	136685422	+	0.000	0.000	Merged-chr1-136685597-75
NR745--MA0140.2.GATA1::TAL1	chr10	96460752	96460769	-	0.000	0.000	Merged-chr10-96460820-31
NR3212--MA0140.2.GATA1::TAL1	chr17	69753725	69753742	-	0.000	0.000	Merged-chr17-69753660-1
NR1184--MA0035.3.Gata1	chr11	98497544	98497554	+	0.000	0.000	Merged-chr11-98497586-22
NR5585--MA0036.3.GATA2	chr6	31033453	31033463	+	0.000	0.000	Merged-chr6-31033300-19
NR3305--MA0036.3.GATA2	chr18	34783578	34783588	+	0.000	0.000	Merged-chr18-34783714-45
NR6140--MA0036.3.GATA2	chr7	67500441	67500451	-	0.000	0.000	Merged-chr7-67500556-27
NR4460--MA0036.3.GATA2	chr3	130571126	130571136	-	0.000	0.000	Merged-chr3-130571110-5
NR5338--MA0035.3.Gata1	chr5	107840714	107840724	-	0.000	0.000	Merged-chr5-107840807-27
NR6076--MA1104.1.GATA6	chr7	27933591	27933603	+	0.000	0.000	Merged-chr7-27933719-74
NR3387--MA0035.3.Gata1	chr18	61479925	61479935	+	0.000	0.000	Merged-chr18-61480035-15
NR7132--MA0766.1.GATA5	chrX	94235878	94235885	-	0.000	0.000	Merged-chrX-94235790-6
NR7122--MA0036.3.GATA2	chrX	77640426	77640436	+	0.000	0.000	Merged-chrX-77640531-25
NR2856--MA0766.1.GATA5	chr16	45025480	45025487	+	0.000	0.000	Merged-chr16-45025536-40
NR353--MA0037.3.GATA3	chr1	162734417	162734424	-	0.000	0.000	Merged-chr1-162734445-9
NR4415--MA0037.3.GATA3	chr3	121689181	121689188	-	0.000	0.000	Merged-chr3-121689232-23
NR6552--MA0037.3.GATA3	chr8	114888906	114888913	+	0.000	0.000	Merged-chr8-114888790-56
NR5474--MA1104.1.GATA6	chr5	141045157	141045169	+	0.000	0.000	Merged-chr5-141045198-6
NR3886--MA0482.1.Gata4	chr2	78961704	78961714	-	0.000	0.000	Merged-chr2-78961805-37
NR683--MA0140.2.GATA1::TAL1	chr10	76735162	76735179	-	0.000	0.000	Merged-chr10-76735216-40
NR5718--MA0035.3.Gata1	chr6	72993527	72993537	-	0.000	0.000	Merged-chr6-72993527-59
NR1606--MA0482.1.Gata4	chr12	107497092	107497102	+	0.000	0.000	Merged-chr12-107497155-16
NR5346--MA0036.3.GATA2	chr5	110284774	110284784	-	0.000	0.000	Merged-chr5-110284699-32
NR2371--MA0035.3.Gata1	chr14	100222432	100222442	+	0.000	0.000	Merged-chr14-100222353-13
NR6204--MA0037.3.GATA3	chr7	100449172	100449179	-	0.000	0.000	Merged-chr7-100449076-60
NR1766--MA1104.1.GATA6	chr13	29756228	29756240	+	0.000	0.000	Merged-chr13-29756237-14
NR3047--MA0036.3.GATA2	chr17	12165547	12165557	+	0.000	0.000	Merged-chr17-12165459-54
NR1909--MA0036.3.GATA2	chr13	83727557	83727567	-	0.000	0.000	Merged-chr13-83727511-10
NR1239--MA0482.1.Gata4	chr11	106430743	106430753	+	0.000	0.000	Merged-chr11-106430638-37
NR344--MA0766.1.GATA5	chr1	161794946	161794953	-	0.000	0.000	Merged-chr1-161794797-65
NR605--MA0036.3.GATA2	chr10	44601677	44601687	-	0.000	0.000	Merged-chr10-44601754-5
NR5803--MA0482.1.Gata4	chr6	116136310	116136320	+	0.000	0.000	Merged-chr6-116136227-16
NR6447--MA0140.2.GATA1::TAL1	chr8	78739876	78739893	+	0.000	0.000	Merged-chr8-78739826-8
NR3257--MA0035.3.Gata1	chr17	80062159	80062169	+	0.000	0.000	Merged-chr17-80062114-120
NR2748--MA0037.3.GATA3	chr16	11078641	11078648	-	0.000	0.000	Merged-chr16-11078619-14
NR1476--MA0036.3.GATA2	chr12	76533014	76533024	+	0.000	0.000	Merged-chr12-76533132-4
NR6814--MA0766.1.GATA5	chr9	66505774	66505781	+	0.000	0.000	Merged-chr9-66505646-32
NR5440--MA0037.3.GATA3	chr5	137787618	137787625	+	0.000	0.000	Merged-chr5-137787536-7
NR5369--MA0766.1.GATA5	chr5	118069585	118069592	+	0.000	0.000	Merged-chr5-118069472-39
NR6404--MA0140.2.GATA1::TAL1	chr8	36159091	36159108	+	0.000	0.000	Merged-chr8-36159106-37
NR4540--MA0035.3.Gata1	chr3	138334460	138334470	-	0.000	0.000	Merged-chr3-138334424-50
NR3689--MA0766.1.GATA5	chr2	11706152	11706159	+	0.000	0.000	Merged-chr2-11706228-2
NR2825--MA0036.3.GATA2	chr16	33073041	33073051	-	0.000	0.000	Merged-chr16-33073178-28
NR6743--MA0035.3.Gata1	chr9	44772869	44772879	-	0.000	0.000	Merged-chr9-44772887-60
NR5201--MA1104.1.GATA6	chr5	64371381	64371393	-	0.000	0.000	Merged-chr5-64371502-26
NR382--MA0035.3.Gata1	chr1	170632357	170632367	-	0.000	0.000	Merged-chr1-170632592-34
NR1728--MA0482.1.Gata4	chr13	10019409	10019419	-	0.000	0.000	Merged-chr13-10019536-22
NR6995--MA0035.3.Gata1	chr9	112174908	112174918	-	0.000	0.000	Merged-chr9-112174843-101
NR4086--MA0140.2.GATA1::TAL1	chr2	132669374	132669391	-	0.000	0.000	Merged-chr2-132669439-31
NR823--MA0036.3.GATA2	chr10	116664336	116664346	-	0.000	0.000	Merged-chr10-116664420-26
NR1247--MA0766.1.GATA5	chr11	106438888	106438895	-	0.000	0.000	Merged-chr11-106438995-31
NR900--MA0482.1.Gata4	chr10	128990355	128990365	+	0.000	0.000	Merged-chr10-128990510-111
NR2944--MA0766.1.GATA5	chr16	89849289	89849296	+	0.000	0.000	Merged-chr16-89849155-62
NR4030--MA0035.3.Gata1	chr2	117399743	117399753	-	0.000	0.000	Merged-chr2-117399695-40
NR2582--MA0140.2.GATA1::TAL1	chr15	64687468	64687485	-	0.000	0.000	Merged-chr15-64687342-16
NR3169--MA0036.3.GATA2	chr17	48450373	48450383	+	0.000	0.000	Merged-chr17-48450233-8
NR5797--MA0482.1.Gata4	chr6	108704936	108704946	+	0.000	0.000	Merged-chr6-108704873-18
NR7087--MA0035.3.Gata1	chrX	12007353	12007363	-	0.000	0.000	Merged-chrX-12007363-15
NR533--MA0482.1.Gata4	chr10	13993679	13993689	+	0.000	0.000	Merged-chr10-13993632-56
NR5535--MA0035.3.Gata1	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR3011--MA1104.1.GATA6	chr16	97204299	97204311	-	0.000	0.000	Merged-chr16-97204388-55
NR6339--MA1104.1.GATA6	chr7	143649721	143649733	-	0.000	0.000	Merged-chr7-143649559-54
NR5173--MA0766.1.GATA5	chr5	36720446	36720453	-	0.000	0.000	Merged-chr5-36720499-2
NR4070--MA0037.3.GATA3	chr2	129385622	129385629	-	0.000	0.000	Merged-chr2-129385556-29
NR6655--MA0036.3.GATA2	chr8	128530707	128530717	-	0.000	0.000	Merged-chr8-128530780-6
NR6342--MA0035.3.Gata1	chr7	143649722	143649732	+	0.000	0.000	Merged-chr7-143649559-54
NR2501--MA0482.1.Gata4	chr15	31440061	31440071	+	0.000	0.000	Merged-chr15-31440136-19
NR3388--MA0140.2.GATA1::TAL1	chr18	61830508	61830525	-	0.000	0.000	Merged-chr18-61830398-1
NR2982--MA0035.3.Gata1	chr16	93839229	93839239	-	0.000	0.000	Merged-chr16-93839317-9
NR3488--MA0035.3.Gata1	chr19	6015317	6015327	+	0.000	0.000	Merged-chr19-6015500-73
NR3816--MA0140.2.GATA1::TAL1	chr2	60323489	60323506	-	0.000	0.000	Merged-chr2-60323606-17
NR2010--MA0036.3.GATA2	chr13	102595764	102595774	-	0.000	0.000	Merged-chr13-102595839-9
NR1562--MA0140.2.GATA1::TAL1	chr12	100705040	100705057	-	0.000	0.000	Merged-chr12-100705142-10
NR7003--MA1104.1.GATA6	chr9	115526271	115526283	+	0.000	0.000	Merged-chr9-115526484-32
NR3805--MA0037.3.GATA3	chr2	58179219	58179226	-	0.000	0.000	Merged-chr2-58179178-61
NR4516--MA0037.3.GATA3	chr3	136725869	136725876	-	0.000	0.000	Merged-chr3-136725981-1
NR6841--MA0482.1.Gata4	chr9	78024981	78024991	+	0.000	0.000	Merged-chr9-78024957-31
NR106--MA0037.3.GATA3	chr1	69496220	69496227	+	0.000	0.000	Merged-chr1-69496310-11
NR5396--MA0482.1.Gata4	chr5	129715422	129715432	+	0.000	0.000	Merged-chr5-129715582-48
NR5667--MA0482.1.Gata4	chr6	57531435	57531445	-	0.000	0.000	Merged-chr6-57531681-24
NR3050--MA0482.1.Gata4	chr17	12513655	12513665	+	0.000	0.000	Merged-chr17-12513699-7
NR3321--MA0482.1.Gata4	chr18	39457947	39457957	+	0.000	0.000	Merged-chr18-39457993-13
NR1344--MA1104.1.GATA6	chr12	3891251	3891263	-	0.000	0.000	Merged-chr12-3891363-76
NR5495--MA0140.2.GATA1::TAL1	chr5	144014951	144014968	-	0.000	0.000	Merged-chr5-144014809-51
NR5176--MA0036.3.GATA2	chr5	36722517	36722527	-	0.000	0.000	Merged-chr5-36722614-37
NR4813--MA0482.1.Gata4	chr4	89400517	89400527	-	0.000	0.000	Merged-chr4-89400416-12
NR1841--MA0140.2.GATA1::TAL1	chr13	59672352	59672369	+	0.000	0.000	Merged-chr13-59672449-39
NR629--MA0037.3.GATA3	chr10	59392117	59392124	-	0.000	0.000	Merged-chr10-59392092-23
NR336--MA0766.1.GATA5	chr1	161309589	161309596	-	0.000	0.000	Merged-chr1-161309457-43
NR1692--MA0037.3.GATA3	chr12	118439074	118439081	+	0.000	0.000	Merged-chr12-118439012-3
NR1963--MA0037.3.GATA3	chr13	95524827	95524834	-	0.000	0.000	Merged-chr13-95524749-120
NR5703--MA1104.1.GATA6	chr6	67184853	67184865	+	0.000	0.000	Merged-chr6-67184785-39
NR5319--MA0482.1.Gata4	chr5	107265164	107265174	+	0.000	0.000	Merged-chr5-107265096-67
NR3276--MA1104.1.GATA6	chr17	86496071	86496083	-	0.000	0.000	Merged-chr17-86495952-1
NR4079--MA0482.1.Gata4	chr2	132449038	132449048	+	0.000	0.000	Merged-chr2-132449088-2
NR6557--MA0037.3.GATA3	chr8	115436487	115436494	+	0.000	0.000	Merged-chr8-115436321-24
NR1816--MA0482.1.Gata4	chr13	42101817	42101827	+	0.000	0.000	Merged-chr13-42101708-35
NR600--MA0140.2.GATA1::TAL1	chr10	41978595	41978612	+	0.000	0.000	Merged-chr10-41978788-45
NR6992--MA0766.1.GATA5	chr9	110461309	110461316	-	0.000	0.000	Merged-chr9-110461339-53
NR4861--MA0140.2.GATA1::TAL1	chr4	106830594	106830611	-	0.000	0.000	Merged-chr4-106830452-8
NR4712--MA0766.1.GATA5	chr4	33189443	33189450	-	0.000	0.000	Merged-chr4-33189254-36
NR6854--MA0482.1.Gata4	chr9	80318150	80318160	+	0.000	0.000	Merged-chr9-80318250-48
NR687--MA0036.3.GATA2	chr10	77021477	77021487	+	0.000	0.000	Merged-chr10-77021563-39
NR6915--MA0766.1.GATA5	chr9	92274726	92274733	+	0.000	0.000	Merged-chr9-92274591-56
NR4683--MA0036.3.GATA2	chr4	10770162	10770172	-	0.000	0.000	Merged-chr4-10770192-53
NR645--MA0035.3.Gata1	chr10	59431033	59431043	-	0.000	0.000	Merged-chr10-59431050-41
NR7151--MA0482.1.Gata4	chrX	107088384	107088394	+	0.000	0.000	Merged-chrX-107088422-23
NR4019--MA1104.1.GATA6	chr2	116999067	116999079	+	0.000	0.000	Merged-chr2-116999120-8
NR544--MA0036.3.GATA2	chr10	17550175	17550185	-	0.000	0.000	Merged-chr10-17550297-37
NR2655--MA0036.3.GATA2	chr15	82914620	82914630	-	0.000	0.000	Merged-chr15-82914694-36
NR401--MA0036.3.GATA2	chr1	175672150	175672160	+	0.000	0.000	Merged-chr1-175671979-22
NR5123--MA0482.1.Gata4	chr5	20931521	20931531	+	0.000	0.000	Merged-chr5-20931511-6
NR5789--MA0482.1.Gata4	chr6	106981370	106981380	-	0.000	0.000	Merged-chr6-106981432-3
NR5697--MA1104.1.GATA6	chr6	66954329	66954341	+	0.000	0.000	Merged-chr6-66954248-9
NR3172--MA0482.1.Gata4	chr17	49435334	49435344	+	0.000	0.000	Merged-chr17-49435295-16
NR2613--MA0035.3.Gata1	chr15	78495176	78495186	-	0.000	0.000	Merged-chr15-78495177-43
NR3053--MA0035.3.Gata1	chr17	12513654	12513664	+	0.000	0.000	Merged-chr17-12513699-7
NR754--MA0035.3.Gata1	chr10	96648115	96648125	+	0.000	0.000	Merged-chr10-96648180-16
NR2241--MA0036.3.GATA2	chr14	54074906	54074916	-	0.000	0.000	Merged-chr14-54074884-6
NR3119--MA0035.3.Gata1	chr17	28701304	28701314	+	0.000	0.000	Merged-chr17-28701389-22
NR5554--MA1104.1.GATA6	chr6	4664522	4664534	-	0.000	0.000	Merged-chr6-4664595-18
NR4476--MA0037.3.GATA3	chr3	132886775	132886782	-	0.000	0.000	Merged-chr3-132886809-16
NR406--MA0035.3.Gata1	chr1	178685216	178685226	-	0.000	0.000	Merged-chr1-178685130-2
NR7106--MA0036.3.GATA2	chrX	23673358	23673368	+	0.000	0.000	Merged-chrX-23673581-22
NR5155--MA0036.3.GATA2	chr5	33304163	33304173	-	0.000	0.000	Merged-chr5-33304235-9
NR337--MA0037.3.GATA3	chr1	161767272	161767279	-	0.000	0.000	Merged-chr1-161767386-1
NR666--MA0140.2.GATA1::TAL1	chr10	68356044	68356061	-	0.000	0.000	Merged-chr10-68356186-29
NR6591--MA0766.1.GATA5	chr8	121650684	121650691	+	0.000	0.000	Merged-chr8-121650674-17
NR7188--MA0035.3.Gata1	chrX	160766223	160766233	-	0.000	0.000	Merged-chrX-160766177-60
NR6918--MA0036.3.GATA2	chr9	92313784	92313794	+	0.000	0.000	Merged-chr9-92314019-19
NR2902--MA0766.1.GATA5	chr16	63864178	63864185	+	0.000	0.000	Merged-chr16-63864202-42
NR6810--MA0035.3.Gata1	chr9	63785709	63785719	+	0.000	0.000	Merged-chr9-63785726-16
NR296--MA0766.1.GATA5	chr1	151025274	151025281	-	0.000	0.000	Merged-chr1-151025373-52
NR3408--MA0766.1.GATA5	chr18	67246248	67246255	+	0.000	0.000	Merged-chr18-67246173-1
NR2355--MA0035.3.Gata1	chr14	79331457	79331467	-	0.000	0.000	Merged-chr14-79331457-66
NR6741--MA1104.1.GATA6	chr9	44772868	44772880	+	0.000	0.000	Merged-chr9-44772887-60
NR1386--MA0035.3.Gata1	chr12	16474653	16474663	-	0.000	0.000	Merged-chr12-16474710-17
NR2525--MA0036.3.GATA2	chr15	37932657	37932667	-	0.000	0.000	Merged-chr15-37932559-17
NR1435--MA0140.2.GATA1::TAL1	chr12	51567347	51567364	+	0.000	0.000	Merged-chr12-51567271-27
NR2331--MA0482.1.Gata4	chr14	78436105	78436115	-	0.000	0.000	Merged-chr14-78436014-44
NR4176--MA0140.2.GATA1::TAL1	chr2	163131101	163131118	+	0.000	0.000	Merged-chr2-163131105-39
NR472--MA0482.1.Gata4	chr1	191102864	191102874	+	0.000	0.000	Merged-chr1-191102990-43
NR380--MA1104.1.GATA6	chr1	170632356	170632368	+	0.000	0.000	Merged-chr1-170632592-34
NR4672--MA0766.1.GATA5	chr4	7455223	7455230	+	0.000	0.000	Merged-chr4-7455242-36
NR3887--MA1104.1.GATA6	chr2	78961704	78961716	+	0.000	0.000	Merged-chr2-78961805-37
NR4728--MA0036.3.GATA2	chr4	43835051	43835061	-	0.000	0.000	Merged-chr4-43834935-30
NR1607--MA1104.1.GATA6	chr12	107497090	107497102	-	0.000	0.000	Merged-chr12-107497155-16
NR7119--MA0036.3.GATA2	chrX	75032272	75032282	+	0.000	0.000	Merged-chrX-75032186-8
NR6695--MA0035.3.Gata1	chr9	27003932	27003942	-	0.000	0.000	Merged-chr9-27003840-22
NR3175--MA0035.3.Gata1	chr17	49435333	49435343	+	0.000	0.000	Merged-chr17-49435295-16
NR3217--MA0482.1.Gata4	chr17	71204549	71204559	+	0.000	0.000	Merged-chr17-71204716-50
NR4643--MA0482.1.Gata4	chr3	152928850	152928860	+	0.000	0.000	Merged-chr3-152928852-31
NR3473--MA0037.3.GATA3	chr19	4119836	4119843	+	0.000	0.000	Merged-chr19-4119891-46
NR3949--MA0140.2.GATA1::TAL1	chr2	92243922	92243939	+	0.000	0.000	Merged-chr2-92243919-9
NR6406--MA0037.3.GATA3	chr8	40595271	40595278	+	0.000	0.000	Merged-chr8-40595277-53
NR4895--MA0482.1.Gata4	chr4	123510579	123510589	+	0.000	0.000	Merged-chr4-123510606-7
NR1004--MA0035.3.Gata1	chr11	45959901	45959911	+	0.000	0.000	Merged-chr11-45959987-18
NR689--MA0140.2.GATA1::TAL1	chr10	77021479	77021496	+	0.000	0.000	Merged-chr10-77021563-39
NR1298--MA0036.3.GATA2	chr11	112889836	112889846	-	0.000	0.000	Merged-chr11-112889934-3
NR6432--MA0482.1.Gata4	chr8	69920185	69920195	+	0.000	0.000	Merged-chr8-69920362-48
NR3207--MA0035.3.Gata1	chr17	65558609	65558619	+	0.000	0.000	Merged-chr17-65558424-20
NR3582--MA0037.3.GATA3	chr19	33081729	33081736	-	0.000	0.000	Merged-chr19-33081699-35
NR536--MA0036.3.GATA2	chr10	13999025	13999035	-	0.000	0.000	Merged-chr10-13999186-36
NR5258--MA0482.1.Gata4	chr5	90403089	90403099	+	0.000	0.000	Merged-chr5-90403196-7
NR223--MA0035.3.Gata1	chr1	127320132	127320142	+	0.000	0.000	Merged-chr1-127320105-13
NR4885--MA0035.3.Gata1	chr4	122829338	122829348	-	0.000	0.000	Merged-chr4-122829434-12
NR4784--MA0036.3.GATA2	chr4	85005539	85005549	+	0.000	0.000	Merged-chr4-85005781-54
NR7185--MA0766.1.GATA5	chrX	160496687	160496694	-	0.000	0.000	Merged-chrX-160496581-5
NR1729--MA1104.1.GATA6	chr13	10019409	10019421	+	0.000	0.000	Merged-chr13-10019536-22
NR7160--MA1104.1.GATA6	chrX	109114147	109114159	+	0.000	0.000	Merged-chrX-109113990-42
NR2857--MA0035.3.Gata1	chr16	45025478	45025488	-	0.000	0.000	Merged-chr16-45025536-40
NR630--MA1104.1.GATA6	chr10	59392115	59392127	-	0.000	0.000	Merged-chr10-59392092-23
NR901--MA1104.1.GATA6	chr10	128990353	128990365	-	0.000	0.000	Merged-chr10-128990510-111
NR332--MA0035.3.Gata1	chr1	160044871	160044881	-	0.000	0.000	Merged-chr1-160044750-78
NR502--MA0036.3.GATA2	chr1	193449795	193449805	-	0.000	0.000	Merged-chr1-193449672-37
NR307--MA0766.1.GATA5	chr1	151973294	151973301	+	0.000	0.000	Merged-chr1-151973357-25
NR5798--MA1104.1.GATA6	chr6	108704934	108704946	-	0.000	0.000	Merged-chr6-108704873-18
NR103--MA0482.1.Gata4	chr1	61203277	61203287	-	0.000	0.000	Merged-chr1-61203375-24
NR7079--MA0036.3.GATA2	chrX	11664674	11664684	+	0.000	0.000	Merged-chrX-11664686-45
NR7156--MA0482.1.Gata4	chrX	107325959	107325969	+	0.000	0.000	Merged-chrX-107325945-70
NR1315--MA0037.3.GATA3	chr11	115746912	115746919	-	0.000	0.000	Merged-chr11-115746671-90
NR1245--MA0482.1.Gata4	chr11	106438888	106438898	+	0.000	0.000	Merged-chr11-106438995-31
NR4816--MA0036.3.GATA2	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR2865--MA0036.3.GATA2	chr16	49774802	49774812	+	0.000	0.000	Merged-chr16-49774880-113
NR1219--MA1104.1.GATA6	chr11	103260979	103260991	-	0.000	0.000	Merged-chr11-103260942-5
NR5132--MA0037.3.GATA3	chr5	24505729	24505736	-	0.000	0.000	Merged-chr5-24505685-17
NR340--MA0036.3.GATA2	chr1	161767271	161767281	+	0.000	0.000	Merged-chr1-161767386-1
NR6748--MA0036.3.GATA2	chr9	46154655	46154665	+	0.000	0.000	Merged-chr9-46154778-41
NR7198--MA0766.1.GATA5	chrX	167131029	167131036	-	0.000	0.000	Merged-chrX-167131211-21
NR2451--MA0036.3.GATA2	chr14	123015951	123015961	+	0.000	0.000	Merged-chr14-123015903-11
NR1378--MA0035.3.Gata1	chr12	16136556	16136566	+	0.000	0.000	Merged-chr12-16136516-15
NR2974--MA0036.3.GATA2	chr16	93454219	93454229	-	0.000	0.000	Merged-chr16-93454367-31
NR2387--MA0037.3.GATA3	chr14	101892383	101892390	-	0.000	0.000	Merged-chr14-101892350-14
NR6934--MA0482.1.Gata4	chr9	95289190	95289200	-	0.000	0.000	Merged-chr9-95289296-28
NR2084--MA0036.3.GATA2	chr13	113023933	113023943	+	0.000	0.000	Merged-chr13-113023939-34
NR6842--MA1104.1.GATA6	chr9	78024979	78024991	-	0.000	0.000	Merged-chr9-78024957-31
NR2636--MA0766.1.GATA5	chr15	81308334	81308341	-	0.000	0.000	Merged-chr15-81308219-24
NR101--MA0036.3.GATA2	chr1	60985221	60985231	-	0.000	0.000	Merged-chr1-60985265-33
NR3213--MA0037.3.GATA3	chr17	71192199	71192206	+	0.000	0.000	Merged-chr17-71192022-46
NR5489--MA0482.1.Gata4	chr5	143133104	143133114	+	0.000	0.000	Merged-chr5-143133108-49
NR5397--MA1104.1.GATA6	chr5	129715420	129715432	-	0.000	0.000	Merged-chr5-129715582-48
NR5668--MA1104.1.GATA6	chr6	57531435	57531447	+	0.000	0.000	Merged-chr6-57531681-24
NR3051--MA1104.1.GATA6	chr17	12513653	12513665	-	0.000	0.000	Merged-chr17-12513699-7
NR3322--MA1104.1.GATA6	chr18	39457945	39457957	-	0.000	0.000	Merged-chr18-39457993-13
NR4558--MA0036.3.GATA2	chr3	142413675	142413685	-	0.000	0.000	Merged-chr3-142413684-9
NR2770--MA0035.3.Gata1	chr16	13796690	13796700	+	0.000	0.000	Merged-chr16-13796850-44
NR3736--MA0037.3.GATA3	chr2	29689675	29689682	+	0.000	0.000	Merged-chr2-29689675-19
NR158--MA0766.1.GATA5	chr1	87890861	87890868	+	0.000	0.000	Merged-chr1-87891024-14
NR1309--MA0036.3.GATA2	chr11	114079592	114079602	+	0.000	0.000	Merged-chr11-114079654-1
NR4144--MA0036.3.GATA2	chr2	150748923	150748933	-	0.000	0.000	Merged-chr2-150749158-47
NR311--MA0035.3.Gata1	chr1	153141157	153141167	+	0.000	0.000	Merged-chr1-153140977-54
NR4887--MA0482.1.Gata4	chr4	122872202	122872212	+	0.000	0.000	Merged-chr4-122872187-66
NR210--MA0036.3.GATA2	chr1	106738288	106738298	-	0.000	0.000	Merged-chr1-106738280-22
NR1371--MA0037.3.GATA3	chr12	15967871	15967878	+	0.000	0.000	Merged-chr12-15967723-42
NR7159--MA0035.3.Gata1	chrX	107325958	107325968	+	0.000	0.000	Merged-chrX-107325945-70
NR1913--MA0037.3.GATA3	chr13	85498878	85498885	+	0.000	0.000	Merged-chr13-85498931-37
NR1096--MA0482.1.Gata4	chr11	72550344	72550354	+	0.000	0.000	Merged-chr11-72550348-34
NR358--MA0035.3.Gata1	chr1	162734416	162734426	+	0.000	0.000	Merged-chr1-162734445-9
NR1817--MA1104.1.GATA6	chr13	42101815	42101827	-	0.000	0.000	Merged-chr13-42101708-35
NR4083--MA0035.3.Gata1	chr2	132449037	132449047	+	0.000	0.000	Merged-chr2-132449088-2
NR289--MA0037.3.GATA3	chr1	151009415	151009422	-	0.000	0.000	Merged-chr1-151009545-50
NR334--MA0482.1.Gata4	chr1	161309589	161309599	+	0.000	0.000	Merged-chr1-161309457-43
NR3427--MA0482.1.Gata4	chr18	79353028	79353038	-	0.000	0.000	Merged-chr18-79353064-26
NR2225--MA0036.3.GATA2	chr14	53364084	53364094	+	0.000	0.000	Merged-chr14-53364139-16
NR7152--MA1104.1.GATA6	chrX	107088382	107088394	-	0.000	0.000	Merged-chrX-107088422-23
NR2477--MA0036.3.GATA2	chr15	11533051	11533061	-	0.000	0.000	Merged-chr15-11533088-60
