#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR3804--MA0495.2.MAFF	chr13	102942835	102942855	+	0.000	0.000	Merged-chr13-102942787-1
NR8223--MA0496.2.MAFK	chr3	65586410	65586428	+	0.000	0.000	Merged-chr3-65586536-51
NR2176--MA0501.1.MAF::NFE2	chr11	61629877	61629891	+	0.000	0.000	Merged-chr11-61629890-18
NR11909--MA0496.2.MAFK	chr7	84750043	84750061	-	0.000	0.000	Merged-chr7-84750055-36
NR12547--MA0089.1.MAFG::NFE2L1	chr8	69920453	69920458	-	0.000	0.000	Merged-chr8-69920362-48
NR7292--MA0117.2.Mafb	chr2	93823644	93823655	+	0.000	0.000	Merged-chr2-93823719-41
NR13688--MA0117.2.Mafb	chrX	75764237	75764248	-	0.000	0.000	Merged-chrX-75764478-65
NR12982--MA0501.1.MAF::NFE2	chr9	20961733	20961747	+	0.000	0.000	Merged-chr9-20961726-34
NR3034--MA0495.2.MAFF	chr12	98269928	98269948	-	0.000	0.000	Merged-chr12-98269804-132
NR10092--MA0501.1.MAF::NFE2	chr5	90603536	90603550	+	0.000	0.000	Merged-chr5-90603641-23
NR5266--MA0501.1.MAF::NFE2	chr16	57174664	57174678	-	0.000	0.000	Merged-chr16-57174772-11
NR10405--MA0117.2.Mafb	chr5	134491942	134491953	+	0.000	0.000	Merged-chr5-134491981-46
NR4370--MA0495.2.MAFF	chr14	77864583	77864603	-	0.000	0.000	Merged-chr14-77864949-41
NR2161--MA0501.1.MAF::NFE2	chr11	60108754	60108768	+	0.000	0.000	Merged-chr11-60108750-22
NR1535--MA0089.1.MAFG::NFE2L1	chr10	79897682	79897687	+	0.000	0.000	Merged-chr10-79897818-26
NR12043--MA0117.2.Mafb	chr7	115539347	115539358	-	0.000	0.000	Merged-chr7-115539160-25
NR4610--MA0089.1.MAFG::NFE2L1	chr15	10599552	10599557	-	0.000	0.000	Merged-chr15-10599590-14
NR10884--MA0117.2.Mafb	chr6	67014762	67014773	+	0.000	0.000	Merged-chr6-67014748-19
NR10373--MA0089.1.MAFG::NFE2L1	chr5	125340799	125340804	+	0.000	0.000	Merged-chr5-125340767-86
NR2065--MA0501.1.MAF::NFE2	chr11	43703807	43703821	+	0.000	0.000	Merged-chr11-43703862-10
NR8024--MA0117.2.Mafb	chr2	181319651	181319662	+	0.000	0.000	Merged-chr2-181319811-50
NR992--MA0495.2.MAFF	chr1	181866543	181866563	-	0.000	0.000	Merged-chr1-181866572-42
NR2175--MA0089.1.MAFG::NFE2L1	chr11	61629876	61629881	+	0.000	0.000	Merged-chr11-61629890-18
NR11641--MA0495.2.MAFF	chr7	25107335	25107355	-	0.000	0.000	Merged-chr7-25107253-25
NR1711--MA0591.1.Bach1::Mafk	chr10	98880177	98880191	+	0.000	0.000	Merged-chr10-98880383-54
NR3052--MA0495.2.MAFF	chr12	100636571	100636591	-	0.000	0.000	Merged-chr12-100636391-39
NR12818--MA0659.1.MAFG	chr8	117328923	117328943	+	0.000	0.000	Merged-chr8-117329052-8
NR4229--MA0659.1.MAFG	chr14	60746366	60746386	-	0.000	0.000	Merged-chr14-60746187-14
NR11092--MA0117.2.Mafb	chr6	99435323	99435334	-	0.000	0.000	Merged-chr6-99435291-39
NR13348--MA0117.2.Mafb	chr9	94691791	94691802	-	0.000	0.000	Merged-chr9-94691829-80
NR13133--MA0117.2.Mafb	chr9	58111563	58111574	-	0.000	0.000	Merged-chr9-58111595-2
NR8353--MA0496.2.MAFK	chr3	89727208	89727226	-	0.000	0.000	Merged-chr3-89727230-25
NR11833--MA0496.2.MAFK	chr7	73517588	73517606	+	0.000	0.000	Merged-chr7-73517689-25
NR3116--MA0089.1.MAFG::NFE2L1	chr12	105001141	105001146	+	0.000	0.000	Merged-chr12-105001185-43
NR10094--MA0496.2.MAFK	chr5	90603531	90603549	-	0.000	0.000	Merged-chr5-90603641-23
NR9546--MA0496.2.MAFK	chr4	145585988	145586006	+	0.000	0.000	Merged-chr4-145586150-24
NR4045--MA0089.1.MAFG::NFE2L1	chr14	14354700	14354705	+	0.000	0.000	Merged-chr14-14354803-5
NR9960--MA0089.1.MAFG::NFE2L1	chr5	62772116	62772121	+	0.000	0.000	Merged-chr5-62772215-28
NR778--MA0089.1.MAFG::NFE2L1	chr1	161671183	161671188	+	0.000	0.000	Merged-chr1-161671075-50
NR6143--MA0501.1.MAF::NFE2	chr18	25367711	25367725	-	0.000	0.000	Merged-chr18-25367708-17
NR1924--MA0089.1.MAFG::NFE2L1	chr11	3163090	3163095	+	0.000	0.000	Merged-chr11-3162952-22
NR994--MA0659.1.MAFG	chr1	181866543	181866563	+	0.000	0.000	Merged-chr1-181866572-42
NR4692--MA0496.2.MAFK	chr15	41612499	41612517	+	0.000	0.000	Merged-chr15-41612397-47
NR2019--MA0501.1.MAF::NFE2	chr11	26601747	26601761	+	0.000	0.000	Merged-chr11-26601843-16
NR6481--MA0089.1.MAFG::NFE2L1	chr18	89272536	89272541	+	0.000	0.000	Merged-chr18-89272605-14
NR5684--MA0495.2.MAFF	chr17	30559814	30559834	-	0.000	0.000	Merged-chr17-30559701-8
NR3806--MA0117.2.Mafb	chr13	102942835	102942846	+	0.000	0.000	Merged-chr13-102942787-1
NR13583--MA0496.2.MAFK	chr9	123112078	123112096	+	0.000	0.000	Merged-chr9-123111962-12
NR2616--MA0495.2.MAFF	chr12	8521712	8521732	-	0.000	0.000	Merged-chr12-8521654-50
NR6322--MA0591.1.Bach1::Mafk	chr18	65107240	65107254	-	0.000	0.000	Merged-chr18-65107334-45
NR10025--MA0591.1.Bach1::Mafk	chr5	74348755	74348769	-	0.000	0.000	Merged-chr5-74348625-55
NR11603--MA0591.1.Bach1::Mafk	chr7	16783516	16783530	+	0.000	0.000	Merged-chr7-16783425-42
NR3468--MA0496.2.MAFK	chr13	42114092	42114110	+	0.000	0.000	Merged-chr13-42113906-29
NR8154--MA0117.2.Mafb	chr3	51661297	51661308	-	0.000	0.000	Merged-chr3-51661219-14
NR10347--MA0591.1.Bach1::Mafk	chr5	122995126	122995140	+	0.000	0.000	Merged-chr5-122995076-1
NR12066--MA0659.1.MAFG	chr7	118277674	118277694	+	0.000	0.000	Merged-chr7-118277428-74
NR4231--MA0496.2.MAFK	chr14	60746367	60746385	+	0.000	0.000	Merged-chr14-60746187-14
NR1599--MA0501.1.MAF::NFE2	chr10	85050873	85050887	+	0.000	0.000	Merged-chr10-85050856-11
NR11081--MA0496.2.MAFK	chr6	98933200	98933218	-	0.000	0.000	Merged-chr6-98933342-15
NR6820--MA0501.1.MAF::NFE2	chr2	5840994	5841008	+	0.000	0.000	Merged-chr2-5840978-13
NR6966--MA0496.2.MAFK	chr2	34140006	34140024	-	0.000	0.000	Merged-chr2-34139840-30
NR7836--MA0591.1.Bach1::Mafk	chr2	163122626	163122640	+	0.000	0.000	Merged-chr2-163122630-45
NR5260--MA0591.1.Bach1::Mafk	chr16	55975111	55975125	+	0.000	0.000	Merged-chr16-55975100-1
NR13266--MA0495.2.MAFF	chr9	83564270	83564290	-	0.000	0.000	Merged-chr9-83564254-44
NR1989--MA0117.2.Mafb	chr11	23257568	23257579	+	0.000	0.000	Merged-chr11-23257441-61
NR3229--MA0089.1.MAFG::NFE2L1	chr12	115320848	115320853	-	0.000	0.000	Merged-chr12-115320817-31
NR10775--MA0089.1.MAFG::NFE2L1	chr6	53968474	53968479	+	0.000	0.000	Merged-chr6-53968469-12
NR8278--MA0591.1.Bach1::Mafk	chr3	84022839	84022853	-	0.000	0.000	Merged-chr3-84022944-34
NR11193--MA0496.2.MAFK	chr6	114657111	114657129	+	0.000	0.000	Merged-chr6-114657175-55
NR4521--MA0089.1.MAFG::NFE2L1	chr14	119227886	119227891	-	0.000	0.000	Merged-chr14-119227938-9
NR1822--MA0089.1.MAFG::NFE2L1	chr10	119083571	119083576	-	0.000	0.000	Merged-chr10-119083697-27
NR3193--MA0659.1.MAFG	chr12	113485578	113485598	+	0.000	0.000	Merged-chr12-113485346-21
NR9023--MA0495.2.MAFF	chr4	47314181	47314201	+	0.000	0.000	Merged-chr4-47314208-36
NR421--MA0117.2.Mafb	chr1	94035480	94035491	+	0.000	0.000	Merged-chr1-94035484-87
NR387--MA0089.1.MAFG::NFE2L1	chr1	91086428	91086433	+	0.000	0.000	Merged-chr1-91086368-53
NR12645--MA0089.1.MAFG::NFE2L1	chr8	86052138	86052143	-	0.000	0.000	Merged-chr8-86052123-41
NR4736--MA0089.1.MAFG::NFE2L1	chr15	58649984	58649989	-	0.000	0.000	Merged-chr15-58650001-42
NR9356--MA0117.2.Mafb	chr4	119292841	119292852	+	0.000	0.000	Merged-chr4-119292993-23
NR5289--MA0089.1.MAFG::NFE2L1	chr16	58498647	58498652	+	0.000	0.000	Merged-chr16-58498584-48
NR210--MA0501.1.MAF::NFE2	chr1	60775787	60775801	-	0.000	0.000	Merged-chr1-60775918-2
NR13355--MA0496.2.MAFK	chr9	94696891	94696909	+	0.000	0.000	Merged-chr9-94696966-6
NR581--MA0591.1.Bach1::Mafk	chr1	133146151	133146165	+	0.000	0.000	Merged-chr1-133146237-29
NR3882--MA0089.1.MAFG::NFE2L1	chr13	109922339	109922344	-	0.000	0.000	Merged-chr13-109922319-36
NR1042--MA0089.1.MAFG::NFE2L1	chr1	185217935	185217940	+	0.000	0.000	Merged-chr1-185218106-25
NR1889--MA0495.2.MAFF	chr10	127115202	127115222	-	0.000	0.000	Merged-chr10-127115294-7
NR978--MA0089.1.MAFG::NFE2L1	chr1	180387643	180387648	-	0.000	0.000	Merged-chr1-180387589-46
NR11669--MA0591.1.Bach1::Mafk	chr7	30348034	30348048	+	0.000	0.000	Merged-chr7-30348044-13
NR1633--MA0089.1.MAFG::NFE2L1	chr10	89686280	89686285	+	0.000	0.000	Merged-chr10-89686200-60
NR689--MA0089.1.MAFG::NFE2L1	chr1	151011278	151011283	-	0.000	0.000	Merged-chr1-151011231-27
NR13175--MA0591.1.Bach1::Mafk	chr9	68972415	68972429	-	0.000	0.000	Merged-chr9-68972513-17
NR719--MA0496.2.MAFK	chr1	153712789	153712807	+	0.000	0.000	Merged-chr1-153712801-6
NR1428--MA0495.2.MAFF	chr10	59707776	59707796	+	0.000	0.000	Merged-chr10-59707523-19
NR6738--MA0496.2.MAFK	chr19	53800798	53800816	-	0.000	0.000	Merged-chr19-53800770-48
NR3813--MA0496.2.MAFK	chr13	102942836	102942854	-	0.000	0.000	Merged-chr13-102942787-1
NR4884--MA0591.1.Bach1::Mafk	chr15	84702171	84702185	-	0.000	0.000	Merged-chr15-84702122-13
NR10113--MA0495.2.MAFF	chr5	92353778	92353798	-	0.000	0.000	Merged-chr5-92353751-46
NR8175--MA0089.1.MAFG::NFE2L1	chr3	52878337	52878342	+	0.000	0.000	Merged-chr3-52878450-55
NR2764--MA0089.1.MAFG::NFE2L1	chr12	38929180	38929185	+	0.000	0.000	Merged-chr12-38929031-63
NR2074--MA0496.2.MAFK	chr11	43729109	43729127	-	0.000	0.000	Merged-chr11-43729040-41
NR2026--MA0591.1.Bach1::Mafk	chr11	32199412	32199426	+	0.000	0.000	Merged-chr11-32199362-4
NR433--MA0495.2.MAFF	chr1	94497025	94497045	+	0.000	0.000	Merged-chr1-94497080-23
NR11671--MA0591.1.Bach1::Mafk	chr7	30592993	30593007	-	0.000	0.000	Merged-chr7-30593155-28
NR3742--MA0495.2.MAFF	chr13	99433541	99433561	-	0.000	0.000	Merged-chr13-99433551-16
NR152--MA0591.1.Bach1::Mafk	chr1	40290800	40290814	+	0.000	0.000	Merged-chr1-40290751-7
NR13132--MA0591.1.Bach1::Mafk	chr9	58100349	58100363	+	0.000	0.000	Merged-chr9-58100249-13
NR13096--MA0089.1.MAFG::NFE2L1	chr9	53344633	53344638	-	0.000	0.000	Merged-chr9-53344730-22
NR5187--MA0089.1.MAFG::NFE2L1	chr16	45016733	45016738	+	0.000	0.000	Merged-chr16-45016685-21
NR12052--MA0089.1.MAFG::NFE2L1	chr7	116459351	116459356	+	0.000	0.000	Merged-chr7-116459256-35
NR13192--MA0659.1.MAFG	chr9	72097291	72097311	-	0.000	0.000	Merged-chr9-72097262-35
NR10202--MA0496.2.MAFK	chr5	103365673	103365691	+	0.000	0.000	Merged-chr5-103365833-17
NR4291--MA0501.1.MAF::NFE2	chr14	68044917	68044931	+	0.000	0.000	Merged-chr14-68044800-35
NR7233--MA0501.1.MAF::NFE2	chr2	84059421	84059435	-	0.000	0.000	Merged-chr2-84059493-47
NR10372--MA0591.1.Bach1::Mafk	chr5	125340635	125340649	-	0.000	0.000	Merged-chr5-125340767-86
NR5274--MA0089.1.MAFG::NFE2L1	chr16	57545971	57545976	+	0.000	0.000	Merged-chr16-57545857-3
NR10327--MA0591.1.Bach1::Mafk	chr5	120503177	120503191	-	0.000	0.000	Merged-chr5-120503408-50
NR12287--MA0501.1.MAF::NFE2	chr7	141167988	141168002	-	0.000	0.000	Merged-chr7-141167957-1
NR666--MA0495.2.MAFF	chr1	144247741	144247761	+	0.000	0.000	Merged-chr1-144247641-22
NR3084--MA0495.2.MAFF	chr12	102588572	102588592	-	0.000	0.000	Merged-chr12-102588735-27
NR12155--MA0591.1.Bach1::Mafk	chr7	128382036	128382050	+	0.000	0.000	Merged-chr7-128382170-51
NR13165--MA0117.2.Mafb	chr9	66946099	66946110	+	0.000	0.000	Merged-chr9-66946019-72
NR10005--MA0089.1.MAFG::NFE2L1	chr5	67306954	67306959	+	0.000	0.000	Merged-chr5-67307077-62
NR12866--MA0495.2.MAFF	chr8	124242443	124242463	+	0.000	0.000	Merged-chr8-124242348-54
NR9320--MA0501.1.MAF::NFE2	chr4	109274122	109274136	-	0.000	0.000	Merged-chr4-109273984-17
NR5239--MA0659.1.MAFG	chr16	52418693	52418713	-	0.000	0.000	Merged-chr16-52418568-49
NR2478--MA0591.1.Bach1::Mafk	chr11	115172979	115172993	+	0.000	0.000	Merged-chr11-115173098-6
NR7861--MA0591.1.Bach1::Mafk	chr2	164924666	164924680	+	0.000	0.000	Merged-chr2-164924683-26
NR6238--MA0591.1.Bach1::Mafk	chr18	50024249	50024263	+	0.000	0.000	Merged-chr18-50024197-35
NR6290--MA0089.1.MAFG::NFE2L1	chr18	60715011	60715016	+	0.000	0.000	Merged-chr18-60715083-31
NR5003--MA0591.1.Bach1::Mafk	chr16	5473540	5473554	-	0.000	0.000	Merged-chr16-5473678-41
NR1565--MA0591.1.Bach1::Mafk	chr10	81473052	81473066	-	0.000	0.000	Merged-chr10-81473073-16
NR282--MA0591.1.Bach1::Mafk	chr1	75486720	75486734	+	0.000	0.000	Merged-chr1-75486810-6
NR7846--MA0496.2.MAFK	chr2	163155370	163155388	+	0.000	0.000	Merged-chr2-163155228-25
NR1112--MA0117.2.Mafb	chr1	191609841	191609852	-	0.000	0.000	Merged-chr1-191609738-30
NR10435--MA0496.2.MAFK	chr5	139388964	139388982	+	0.000	0.000	Merged-chr5-139388834-13
NR710--MA0591.1.Bach1::Mafk	chr1	153129924	153129938	+	0.000	0.000	Merged-chr1-153130055-45
NR10348--MA0659.1.MAFG	chr5	122995123	122995143	+	0.000	0.000	Merged-chr5-122995076-1
NR7231--MA0089.1.MAFG::NFE2L1	chr2	83746472	83746477	-	0.000	0.000	Merged-chr2-83746640-22
NR5952--MA0089.1.MAFG::NFE2L1	chr17	80174958	80174963	+	0.000	0.000	Merged-chr17-80174929-149
NR12112--MA0591.1.Bach1::Mafk	chr7	123327115	123327129	+	0.000	0.000	Merged-chr7-123327122-14
NR11093--MA0591.1.Bach1::Mafk	chr6	99435317	99435331	+	0.000	0.000	Merged-chr6-99435291-39
NR636--MA0501.1.MAF::NFE2	chr1	139179867	139179881	-	0.000	0.000	Merged-chr1-139179878-22
NR11010--MA0501.1.MAF::NFE2	chr6	85075172	85075186	+	0.000	0.000	Merged-chr6-85075148-16
NR12801--MA0501.1.MAF::NFE2	chr8	115227110	115227124	+	0.000	0.000	Merged-chr8-115227272-68
NR2964--MA0089.1.MAFG::NFE2L1	chr12	86801872	86801877	+	0.000	0.000	Merged-chr12-86801944-91
NR460--MA0501.1.MAF::NFE2	chr1	98022157	98022171	+	0.000	0.000	Merged-chr1-98022036-10
NR968--MA0591.1.Bach1::Mafk	chr1	180199464	180199478	-	0.000	0.000	Merged-chr1-180199535-50
NR3529--MA0089.1.MAFG::NFE2L1	chr13	51397976	51397981	-	0.000	0.000	Merged-chr13-51398065-7
NR8014--MA0501.1.MAF::NFE2	chr2	180300403	180300417	-	0.000	0.000	Merged-chr2-180300527-7
NR10594--MA0117.2.Mafb	chr6	7844690	7844701	-	0.000	0.000	Merged-chr6-7844794-101
NR12743--MA0089.1.MAFG::NFE2L1	chr8	105623141	105623146	-	0.000	0.000	Merged-chr8-105622975-103
NR5241--MA0496.2.MAFK	chr16	52418694	52418712	+	0.000	0.000	Merged-chr16-52418568-49
NR3980--MA0089.1.MAFG::NFE2L1	chr13	116712523	116712528	+	0.000	0.000	Merged-chr13-116712410-33
NR11637--MA0496.2.MAFK	chr7	24378153	24378171	-	0.000	0.000	Merged-chr7-24378380-41
NR5764--MA0501.1.MAF::NFE2	chr17	42990213	42990227	-	0.000	0.000	Merged-chr17-42990150-1
NR10609--MA0089.1.MAFG::NFE2L1	chr6	13871523	13871528	-	0.000	0.000	Merged-chr6-13871403-58
NR3856--MA0117.2.Mafb	chr13	108527177	108527188	+	0.000	0.000	Merged-chr13-108527257-30
NR12886--MA0659.1.MAFG	chr8	126686967	126686987	+	0.000	0.000	Merged-chr8-126687126-29
NR2399--MA0089.1.MAFG::NFE2L1	chr11	103178147	103178152	-	0.000	0.000	Merged-chr11-103178287-11
NR1448--MA0117.2.Mafb	chr10	60287930	60287941	-	0.000	0.000	Merged-chr10-60287885-29
NR10207--MA0496.2.MAFK	chr5	103367069	103367087	-	0.000	0.000	Merged-chr5-103367276-46
NR7063--MA0501.1.MAF::NFE2	chr2	55253364	55253378	-	0.000	0.000	Merged-chr2-55253274-13
NR1594--MA0495.2.MAFF	chr10	85050867	85050887	+	0.000	0.000	Merged-chr10-85050856-11
NR6692--MA0591.1.Bach1::Mafk	chr19	44555452	44555466	-	0.000	0.000	Merged-chr19-44555316-51
NR1236--MA0495.2.MAFF	chr10	19104809	19104829	-	0.000	0.000	Merged-chr10-19104955-55
NR453--MA0117.2.Mafb	chr1	97650196	97650207	-	0.000	0.000	Merged-chr1-97650227-42
NR1721--MA0501.1.MAF::NFE2	chr10	99459977	99459991	-	0.000	0.000	Merged-chr10-99459996-60
NR12868--MA0117.2.Mafb	chr8	124242452	124242463	-	0.000	0.000	Merged-chr8-124242348-54
NR1933--MA0089.1.MAFG::NFE2L1	chr11	4203398	4203403	+	0.000	0.000	Merged-chr11-4203551-72
NR12930--MA0089.1.MAFG::NFE2L1	chr8	128646936	128646941	+	0.000	0.000	Merged-chr8-128646767-27
NR1625--MA0501.1.MAF::NFE2	chr10	88708883	88708897	-	0.000	0.000	Merged-chr10-88708775-14
NR13745--MA0501.1.MAF::NFE2	chrX	101878731	101878745	+	0.000	0.000	Merged-chrX-101878716-19
NR12425--MA0659.1.MAFG	chr8	34173429	34173449	-	0.000	0.000	Merged-chr8-34173383-21
NR8097--MA0659.1.MAFG	chr3	28236949	28236969	+	0.000	0.000	Merged-chr3-28236857-20
NR2319--MA0659.1.MAFG	chr11	86872780	86872800	-	0.000	0.000	Merged-chr11-86872855-18
NR10383--MA0501.1.MAF::NFE2	chr5	130036598	130036612	-	0.000	0.000	Merged-chr5-130036542-21
NR3803--MA0089.1.MAFG::NFE2L1	chr13	102895939	102895944	+	0.000	0.000	Merged-chr13-102896052-33
NR383--MA0089.1.MAFG::NFE2L1	chr1	91024146	91024151	+	0.000	0.000	Merged-chr1-91024136-16
NR13743--MA0117.2.Mafb	chrX	101878734	101878745	-	0.000	0.000	Merged-chrX-101878716-19
NR10507--MA0089.1.MAFG::NFE2L1	chr5	146844437	146844442	+	0.000	0.000	Merged-chr5-146844411-3
NR10697--MA0089.1.MAFG::NFE2L1	chr6	37400895	37400900	+	0.000	0.000	Merged-chr6-37401015-8
NR1446--MA0496.2.MAFK	chr10	60162723	60162741	-	0.000	0.000	Merged-chr10-60162645-38
NR1372--MA0117.2.Mafb	chr10	44684911	44684922	+	0.000	0.000	Merged-chr10-44684800-1
NR6545--MA0501.1.MAF::NFE2	chr19	11129863	11129877	-	0.000	0.000	Merged-chr19-11129976-16
NR13050--MA0591.1.Bach1::Mafk	chr9	43545217	43545231	-	0.000	0.000	Merged-chr9-43545263-46
NR2480--MA0659.1.MAFG	chr11	115172976	115172996	+	0.000	0.000	Merged-chr11-115173098-6
NR7733--MA0089.1.MAFG::NFE2L1	chr2	150918921	150918926	+	0.000	0.000	Merged-chr2-150918832-31
NR11523--MA0089.1.MAFG::NFE2L1	chr6	146271409	146271414	-	0.000	0.000	Merged-chr6-146271470-40
NR3181--MA0591.1.Bach1::Mafk	chr12	112724107	112724121	+	0.000	0.000	Merged-chr12-112724264-39
NR820--MA0591.1.Bach1::Mafk	chr1	164988046	164988060	+	0.000	0.000	Merged-chr1-164988206-12
NR3751--MA0496.2.MAFK	chr13	99513396	99513414	-	0.000	0.000	Merged-chr13-99513362-6
NR194--MA0089.1.MAFG::NFE2L1	chr1	55410870	55410875	+	0.000	0.000	Merged-chr1-55410920-19
NR42--MA0089.1.MAFG::NFE2L1	chr1	17097958	17097963	+	0.000	0.000	Merged-chr1-17097864-27
NR3458--MA0591.1.Bach1::Mafk	chr13	41357289	41357303	+	0.000	0.000	Merged-chr13-41357354-17
NR12783--MA0117.2.Mafb	chr8	111955336	111955347	-	0.000	0.000	Merged-chr8-111955328-48
NR8431--MA0495.2.MAFF	chr3	98336128	98336148	+	0.000	0.000	Merged-chr3-98336057-28
NR3196--MA0496.2.MAFK	chr12	113485579	113485597	+	0.000	0.000	Merged-chr12-113485346-21
NR1632--MA0591.1.Bach1::Mafk	chr10	89589889	89589903	-	0.000	0.000	Merged-chr10-89590018-36
NR4254--MA0089.1.MAFG::NFE2L1	chr14	63195380	63195385	-	0.000	0.000	Merged-chr14-63195363-68
NR6023--MA0495.2.MAFF	chr17	86168985	86169005	-	0.000	0.000	Merged-chr17-86168883-5
NR6949--MA0591.1.Bach1::Mafk	chr2	31082800	31082814	+	0.000	0.000	Merged-chr2-31082849-41
NR281--MA0089.1.MAFG::NFE2L1	chr1	75486716	75486721	-	0.000	0.000	Merged-chr1-75486810-6
NR9498--MA0496.2.MAFK	chr4	140859536	140859554	-	0.000	0.000	Merged-chr4-140859564-16
NR993--MA0591.1.Bach1::Mafk	chr1	181866546	181866560	+	0.000	0.000	Merged-chr1-181866572-42
NR12969--MA0496.2.MAFK	chr9	14559640	14559658	+	0.000	0.000	Merged-chr9-14559722-16
NR2393--MA0501.1.MAF::NFE2	chr11	101697341	101697355	-	0.000	0.000	Merged-chr11-101697250-12
NR12461--MA0659.1.MAFG	chr8	46654767	46654787	-	0.000	0.000	Merged-chr8-46654782-26
NR6615--MA0089.1.MAFG::NFE2L1	chr19	24984080	24984085	+	0.000	0.000	Merged-chr19-24984187-40
NR4969--MA0659.1.MAFG	chr15	100687225	100687245	+	0.000	0.000	Merged-chr15-100687236-65
NR11482--MA0591.1.Bach1::Mafk	chr6	143366062	143366076	+	0.000	0.000	Merged-chr6-143366035-15
NR496--MA0089.1.MAFG::NFE2L1	chr1	106321709	106321714	+	0.000	0.000	Merged-chr1-106321661-31
NR9505--MA0659.1.MAFG	chr4	140964843	140964863	+	0.000	0.000	Merged-chr4-140964850-8
NR11333--MA0496.2.MAFK	chr6	129533739	129533757	+	0.000	0.000	Merged-chr6-129533929-3
NR11910--MA0591.1.Bach1::Mafk	chr7	84779434	84779448	+	0.000	0.000	Merged-chr7-84779522-64
NR2909--MA0591.1.Bach1::Mafk	chr12	80937847	80937861	+	0.000	0.000	Merged-chr12-80937807-11
NR775--MA0501.1.MAF::NFE2	chr1	161376392	161376406	+	0.000	0.000	Merged-chr1-161376280-24
NR4953--MA0496.2.MAFK	chr15	97455776	97455794	-	0.000	0.000	Merged-chr15-97455795-23
NR1986--MA0501.1.MAF::NFE2	chr11	22957159	22957173	+	0.000	0.000	Merged-chr11-22957086-16
NR9414--MA0089.1.MAFG::NFE2L1	chr4	127319878	127319883	-	0.000	0.000	Merged-chr4-127319840-19
NR2554--MA0496.2.MAFK	chr11	120800211	120800229	+	0.000	0.000	Merged-chr11-120800256-20
NR8184--MA0089.1.MAFG::NFE2L1	chr3	57736134	57736139	-	0.000	0.000	Merged-chr3-57736067-78
NR6256--MA0495.2.MAFF	chr18	53407092	53407112	+	0.000	0.000	Merged-chr18-53407055-10
NR2116--MA0591.1.Bach1::Mafk	chr11	52579497	52579511	-	0.000	0.000	Merged-chr11-52579500-3
NR3881--MA0496.2.MAFK	chr13	109822601	109822619	-	0.000	0.000	Merged-chr13-109822486-79
NR6757--MA0591.1.Bach1::Mafk	chr19	56647501	56647515	+	0.000	0.000	Merged-chr19-56647541-17
NR9966--MA0117.2.Mafb	chr5	64024637	64024648	+	0.000	0.000	Merged-chr5-64024575-33
NR1256--MA0117.2.Mafb	chr10	20855280	20855291	+	0.000	0.000	Merged-chr10-20855169-17
NR1115--MA0496.2.MAFK	chr1	191802688	191802706	-	0.000	0.000	Merged-chr1-191802759-25
NR9501--MA0089.1.MAFG::NFE2L1	chr4	140948246	140948251	-	0.000	0.000	Merged-chr4-140948211-54
NR1568--MA0089.1.MAFG::NFE2L1	chr10	82631144	82631149	-	0.000	0.000	Merged-chr10-82631329-16
NR4266--MA0591.1.Bach1::Mafk	chr14	66221159	66221173	-	0.000	0.000	Merged-chr14-66221220-33
NR3223--MA0089.1.MAFG::NFE2L1	chr12	115012885	115012890	+	0.000	0.000	Merged-chr12-115012998-22
NR4588--MA0591.1.Bach1::Mafk	chr15	5695181	5695195	+	0.000	0.000	Merged-chr15-5695186-29
NR4152--MA0089.1.MAFG::NFE2L1	chr14	46784387	46784392	+	0.000	0.000	Merged-chr14-46784447-15
NR11264--MA0659.1.MAFG	chr6	120955347	120955367	+	0.000	0.000	Merged-chr6-120955395-24
NR2509--MA0089.1.MAFG::NFE2L1	chr11	117109852	117109857	+	0.000	0.000	Merged-chr11-117109823-31
NR7311--MA0501.1.MAF::NFE2	chr2	101628662	101628676	-	0.000	0.000	Merged-chr2-101628862-31
NR12716--MA0591.1.Bach1::Mafk	chr8	95697286	95697300	-	0.000	0.000	Merged-chr8-95697272-29
NR3418--MA0117.2.Mafb	chr13	32982872	32982883	+	0.000	0.000	Merged-chr13-32982935-23
NR1292--MA0659.1.MAFG	chr10	26325616	26325636	-	0.000	0.000	Merged-chr10-26325461-56
NR178--MA0591.1.Bach1::Mafk	chr1	52066892	52066906	-	0.000	0.000	Merged-chr1-52066714-41
NR2960--MA0089.1.MAFG::NFE2L1	chr12	86592686	86592691	+	0.000	0.000	Merged-chr12-86592700-17
NR13217--MA0089.1.MAFG::NFE2L1	chr9	78101382	78101387	-	0.000	0.000	Merged-chr9-78101337-19
NR4748--MA0495.2.MAFF	chr15	60141740	60141760	+	0.000	0.000	Merged-chr15-60141822-49
NR9993--MA0089.1.MAFG::NFE2L1	chr5	66200069	66200074	+	0.000	0.000	Merged-chr5-66200219-43
