#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR29170--MA0741.1.KLF16	chr17	29394036	29394046	-	0.000	0.000	Merged-chr17-29393996-77
NR18158--MA1107.1.KLF9	chr13	89454709	89454721	-	0.000	0.000	Merged-chr13-89454773-11
NR36598--MA0742.1.Klf12	chr2	49742599	49742613	+	0.000	0.000	Merged-chr2-49742585-10
NR28959--MA0493.1.Klf1	chr17	26120291	26120301	-	0.000	0.000	Merged-chr17-26120352-30
NR62940--MA0599.1.KLF5	chr8	39056373	39056382	-	0.000	0.000	Merged-chr8-39056272-4
NR63504--MA0741.1.KLF16	chr8	68062493	68062503	+	0.000	0.000	Merged-chr8-68062355-69
NR12341--MA0741.1.KLF16	chr11	102456203	102456213	+	0.000	0.000	Merged-chr11-102456095-36
NR66237--MA0039.3.KLF4	chr9	42249263	42249273	+	0.000	0.000	Merged-chr9-42249420-32
NR48476--MA0741.1.KLF16	chr4	136206212	136206222	-	0.000	0.000	Merged-chr4-136206356-47
NR5127--MA1107.1.KLF9	chr1	194651754	194651766	+	0.000	0.000	Merged-chr1-194651787-2
NR54072--MA1107.1.KLF9	chr6	5867038	5867050	-	0.000	0.000	Merged-chr6-5867138-2
NR30069--MA0493.1.Klf1	chr17	56758321	56758331	-	0.000	0.000	Merged-chr17-56758329-12
NR6688--MA0599.1.KLF5	chr10	59702490	59702499	+	0.000	0.000	Merged-chr10-59702548-66
NR14713--MA0599.1.KLF5	chr12	80885790	80885799	-	0.000	0.000	Merged-chr12-80885869-36
NR69667--MA0741.1.KLF16	chrX	166514223	166514233	+	0.000	0.000	Merged-chrX-166514256-9
NR1313--MA0741.1.KLF16	chr1	64737973	64737983	-	0.000	0.000	Merged-chr1-64737763-173
NR20836--MA0599.1.KLF5	chr14	53795281	53795290	-	0.000	0.000	Merged-chr14-53795361-42
NR21290--MA0599.1.KLF5	chr14	70520266	70520275	+	0.000	0.000	Merged-chr14-70520372-68
NR37139--MA0599.1.KLF5	chr2	71055748	71055757	-	0.000	0.000	Merged-chr2-71055719-62
NR14919--MA0599.1.KLF5	chr12	88472015	88472024	-	0.000	0.000	Merged-chr12-88472096-45
NR50246--MA0493.1.Klf1	chr5	34949389	34949399	+	0.000	0.000	Merged-chr5-34949325-82
NR26256--MA0599.1.KLF5	chr16	25059321	25059330	+	0.000	0.000	Merged-chr16-25059362-85
NR67987--MA0741.1.KLF16	chr9	108832626	108832636	+	0.000	0.000	Merged-chr9-108832464-53
NR19127--MA1107.1.KLF9	chr13	113031866	113031878	-	0.000	0.000	Merged-chr13-113031920-44
NR22553--MA0039.3.KLF4	chr14	122187051	122187061	+	0.000	0.000	Merged-chr14-122187060-26
NR52838--MA0741.1.KLF16	chr5	125177797	125177807	+	0.000	0.000	Merged-chr5-125177908-37
NR33366--MA0599.1.KLF5	chr18	77767808	77767817	+	0.000	0.000	Merged-chr18-77767671-52
NR29932--MA0740.1.KLF14	chr17	52569689	52569702	-	0.000	0.000	Merged-chr17-52569832-16
NR63756--MA0741.1.KLF16	chr8	71382205	71382215	+	0.000	0.000	Merged-chr8-71381982-56
NR58811--MA0741.1.KLF16	chr7	27508262	27508272	-	0.000	0.000	Merged-chr7-27508351-96
NR36823--MA0493.1.Klf1	chr2	59167109	59167119	+	0.000	0.000	Merged-chr2-59167123-35
NR12864--MA0741.1.KLF16	chr11	117326033	117326043	-	0.000	0.000	Merged-chr11-117325818-58
NR7308--MA0599.1.KLF5	chr10	76962207	76962216	-	0.000	0.000	Merged-chr10-76962071-59
NR66862--MA0741.1.KLF16	chr9	65541815	65541825	+	0.000	0.000	Merged-chr9-65541837-66
NR69253--MA0741.1.KLF16	chrX	113871367	113871377	-	0.000	0.000	Merged-chrX-113871382-6
NR46350--MA0740.1.KLF14	chr4	59805848	59805861	-	0.000	0.000	Merged-chr4-59805793-13
NR38592--MA0742.1.Klf12	chr2	127916566	127916580	+	0.000	0.000	Merged-chr2-127916886-61
NR6746--MA0740.1.KLF14	chr10	60350998	60351011	-	0.000	0.000	Merged-chr10-60350950-91
NR33338--MA1107.1.KLF9	chr18	77072725	77072737	+	0.000	0.000	Merged-chr18-77072792-44
NR13099--MA0741.1.KLF16	chr12	4038974	4038984	+	0.000	0.000	Merged-chr12-4038819-48
NR66144--MA0493.1.Klf1	chr9	35535306	35535316	-	0.000	0.000	Merged-chr9-35535245-28
NR18600--MA0740.1.KLF14	chr13	100015684	100015697	+	0.000	0.000	Merged-chr13-100015738-57
NR16952--MA0741.1.KLF16	chr13	49307667	49307677	+	0.000	0.000	Merged-chr13-49307635-74
NR14825--MA0599.1.KLF5	chr12	85192848	85192857	-	0.000	0.000	Merged-chr12-85192878-4
NR52471--MA0599.1.KLF5	chr5	118082052	118082061	+	0.000	0.000	Merged-chr5-118082270-75
NR54727--MA0599.1.KLF5	chr6	34910885	34910894	-	0.000	0.000	Merged-chr6-34910780-76
NR37384--MA1107.1.KLF9	chr2	78750702	78750714	-	0.000	0.000	Merged-chr2-78750883-2
NR17400--MA0493.1.Klf1	chr13	64161803	64161813	-	0.000	0.000	Merged-chr13-64161873-63
NR35886--MA0599.1.KLF5	chr2	28533414	28533423	+	0.000	0.000	Merged-chr2-28533447-53
NR43844--MA0599.1.KLF5	chr3	133545028	133545037	+	0.000	0.000	Merged-chr3-133545004-9
NR66740--MA0599.1.KLF5	chr9	61965763	61965772	+	0.000	0.000	Merged-chr9-61965647-41
NR32783--MA0740.1.KLF14	chr18	61911594	61911607	-	0.000	0.000	Merged-chr18-61911637-53
NR50358--MA0493.1.Klf1	chr5	38479191	38479201	-	0.000	0.000	Merged-chr5-38479243-15
NR11929--MA0740.1.KLF14	chr11	95824424	95824437	+	0.000	0.000	Merged-chr11-95824420-49
NR49264--MA0599.1.KLF5	chr4	156197630	156197639	+	0.000	0.000	Merged-chr4-156197657-98
NR15485--MA0599.1.KLF5	chr12	108646569	108646578	-	0.000	0.000	Merged-chr12-108646363-75
NR21558--MA0742.1.Klf12	chr14	84443428	84443442	+	0.000	0.000	Merged-chr14-84443299-57
NR60625--MA1107.1.KLF9	chr7	96434193	96434205	-	0.000	0.000	Merged-chr7-96434376-1
NR40710--MA0740.1.KLF14	chr3	14641714	14641727	+	0.000	0.000	Merged-chr3-14641669-50
NR52113--MA0599.1.KLF5	chr5	110879789	110879798	-	0.000	0.000	Merged-chr5-110879908-59
NR63408--MA0741.1.KLF16	chr8	61448672	61448682	+	0.000	0.000	Merged-chr8-61448591-1
NR7572--MA0599.1.KLF5	chr10	80590388	80590397	-	0.000	0.000	Merged-chr10-80590311-63
NR5719--MA0741.1.KLF16	chr10	17948133	17948143	+	0.000	0.000	Merged-chr10-17948244-7
NR53769--MA0740.1.KLF14	chr5	144965184	144965197	-	0.000	0.000	Merged-chr5-144965112-15
NR61901--MA0740.1.KLF14	chr7	141361806	141361819	+	0.000	0.000	Merged-chr7-141361701-19
NR25170--MA0493.1.Klf1	chr15	96684759	96684769	+	0.000	0.000	Merged-chr15-96684531-29
NR33761--MA0657.1.KLF13	chr19	3943430	3943447	-	0.000	0.000	Merged-chr19-3943382-37
NR51218--MA0740.1.KLF14	chr5	74092964	74092977	+	0.000	0.000	Merged-chr5-74093137-75
NR64877--MA1107.1.KLF9	chr8	114352052	114352064	+	0.000	0.000	Merged-chr8-114352094-52
NR3634--MA0742.1.Klf12	chr1	155040292	155040306	+	0.000	0.000	Merged-chr1-155040391-76
NR67248--MA0599.1.KLF5	chr9	83446123	83446132	+	0.000	0.000	Merged-chr9-83446152-4
NR38014--MA0599.1.KLF5	chr2	112510278	112510287	-	0.000	0.000	Merged-chr2-112510265-49
NR47738--MA0599.1.KLF5	chr4	120287855	120287864	-	0.000	0.000	Merged-chr4-120287807-68
NR9536--MA0741.1.KLF16	chr10	128589962	128589972	+	0.000	0.000	Merged-chr10-128589966-64
NR40649--MA0039.3.KLF4	chr3	9867655	9867665	+	0.000	0.000	Merged-chr3-9867662-24
NR48129--MA0493.1.Klf1	chr4	130520374	130520384	-	0.000	0.000	Merged-chr4-130520365-48
NR16333--MA0741.1.KLF16	chr13	17030891	17030901	-	0.000	0.000	Merged-chr13-17030996-7
NR16999--MA0741.1.KLF16	chr13	51737594	51737604	+	0.000	0.000	Merged-chr13-51737511-4
NR65242--MA0740.1.KLF14	chr8	122678626	122678639	+	0.000	0.000	Merged-chr8-122678514-57
NR55067--MA0741.1.KLF16	chr6	48676099	48676109	-	0.000	0.000	Merged-chr6-48676195-68
NR677--MA1107.1.KLF9	chr1	36024933	36024945	+	0.000	0.000	Merged-chr1-36024851-1
NR28324--MA0599.1.KLF5	chr17	7169950	7169959	-	0.000	0.000	Merged-chr17-7169938-73
NR39546--MA1107.1.KLF9	chr2	156840192	156840204	+	0.000	0.000	Merged-chr2-156840151-65
NR29734--MA0742.1.Klf12	chr17	47739610	47739624	-	0.000	0.000	Merged-chr17-47739612-38
NR25095--MA0741.1.KLF16	chr15	93712783	93712793	+	0.000	0.000	Merged-chr15-93712745-43
NR30279--MA0740.1.KLF14	chr17	66101650	66101663	-	0.000	0.000	Merged-chr17-66101673-100
NR15328--MA0493.1.Klf1	chr12	101958243	101958253	+	0.000	0.000	Merged-chr12-101958185-60
NR33022--MA0741.1.KLF16	chr18	67933227	67933237	-	0.000	0.000	Merged-chr18-67933315-136
NR1198--MA0741.1.KLF16	chr1	59482091	59482101	-	0.000	0.000	Merged-chr1-59482272-104
NR1024--MA0599.1.KLF5	chr1	51577914	51577923	+	0.000	0.000	Merged-chr1-51577937-41
NR3886--MA0742.1.Klf12	chr1	164248893	164248907	-	0.000	0.000	Merged-chr1-164249048-102
NR62740--MA0741.1.KLF16	chr8	33902942	33902952	-	0.000	0.000	Merged-chr8-33902890-33
NR54879--MA0741.1.KLF16	chr6	42324739	42324749	+	0.000	0.000	Merged-chr6-42324834-128
NR7171--MA0741.1.KLF16	chr10	71285025	71285035	+	0.000	0.000	Merged-chr10-71285103-74
NR18082--MA1107.1.KLF9	chr13	85289068	85289080	+	0.000	0.000	Merged-chr13-85289179-92
NR49018--MA0599.1.KLF5	chr4	150938240	150938249	-	0.000	0.000	Merged-chr4-150938152-39
NR26045--MA0740.1.KLF14	chr16	18066414	18066427	-	0.000	0.000	Merged-chr16-18066490-64
NR50851--MA0599.1.KLF5	chr5	64040799	64040808	+	0.000	0.000	Merged-chr5-64040859-39
NR56271--MA0599.1.KLF5	chr6	99389097	99389106	-	0.000	0.000	Merged-chr6-99389059-78
NR50853--MA0741.1.KLF16	chr5	64040799	64040809	+	0.000	0.000	Merged-chr5-64040859-39
NR11189--MA0742.1.Klf12	chr11	70597420	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR59863--MA0599.1.KLF5	chr7	63985964	63985973	-	0.000	0.000	Merged-chr7-63985848-27
NR45703--MA0741.1.KLF16	chr4	40680619	40680629	-	0.000	0.000	Merged-chr4-40680682-21
NR40495--MA0657.1.KLF13	chr2	180119186	180119203	+	0.000	0.000	Merged-chr2-180119421-85
NR48980--MA0599.1.KLF5	chr4	150112969	150112978	-	0.000	0.000	Merged-chr4-150113122-17
NR641--MA0741.1.KLF16	chr1	34011508	34011518	-	0.000	0.000	Merged-chr1-34011501-80
NR61566--MA0741.1.KLF16	chr7	128633413	128633423	-	0.000	0.000	Merged-chr7-128633323-34
NR20840--MA0493.1.Klf1	chr14	53795323	53795333	-	0.000	0.000	Merged-chr14-53795361-42
NR8868--MA0599.1.KLF5	chr10	116473778	116473787	+	0.000	0.000	Merged-chr10-116473728-88
NR29185--MA0493.1.Klf1	chr17	29490580	29490590	-	0.000	0.000	Merged-chr17-29490702-78
NR53776--MA0742.1.Klf12	chr5	144965204	144965218	-	0.000	0.000	Merged-chr5-144965112-15
NR67334--MA0741.1.KLF16	chr9	86571902	86571912	+	0.000	0.000	Merged-chr9-86572090-93
NR59646--MA0740.1.KLF14	chr7	56050073	56050086	-	0.000	0.000	Merged-chr7-56050202-57
NR67605--MA0741.1.KLF16	chr9	96517574	96517584	+	0.000	0.000	Merged-chr9-96517564-7
NR13304--MA0740.1.KLF14	chr12	14152114	14152127	+	0.000	0.000	Merged-chr12-14152213-14
NR60643--MA1107.1.KLF9	chr7	97723911	97723923	+	0.000	0.000	Merged-chr7-97724062-8
NR57127--MA0741.1.KLF16	chr6	128200819	128200829	-	0.000	0.000	Merged-chr6-128200760-77
NR2481--MA0741.1.KLF16	chr1	119151862	119151872	-	0.000	0.000	Merged-chr1-119151846-1
NR55176--MA0741.1.KLF16	chr6	52191839	52191849	+	0.000	0.000	Merged-chr6-52191955-39
NR54602--MA0742.1.Klf12	chr6	29473967	29473981	-	0.000	0.000	Merged-chr6-29474137-48
NR12774--MA1107.1.KLF9	chr11	116377454	116377466	-	0.000	0.000	Merged-chr11-116377399-54
NR52651--MA0742.1.Klf12	chr5	122354270	122354284	+	0.000	0.000	Merged-chr5-122354420-69
NR29077--MA1107.1.KLF9	chr17	27826226	27826238	-	0.000	0.000	Merged-chr17-27826379-77
NR42817--MA0740.1.KLF14	chr3	96938954	96938967	-	0.000	0.000	Merged-chr3-96938962-26
NR35876--MA1107.1.KLF9	chr2	28518508	28518520	+	0.000	0.000	Merged-chr2-28518472-28
NR58824--MA0741.1.KLF16	chr7	27591661	27591671	-	0.000	0.000	Merged-chr7-27591935-152
NR48075--MA0741.1.KLF16	chr4	129624458	129624468	-	0.000	0.000	Merged-chr4-129624518-66
NR35748--MA0741.1.KLF16	chr2	24949739	24949749	-	0.000	0.000	Merged-chr2-24949801-67
NR38032--MA0599.1.KLF5	chr2	112800092	112800101	-	0.000	0.000	Merged-chr2-112800158-40
NR20951--MA0039.3.KLF4	chr14	56284723	56284733	-	0.000	0.000	Merged-chr14-56284559-51
NR12201--MA1107.1.KLF9	chr11	99144112	99144124	-	0.000	0.000	Merged-chr11-99144248-66
NR10366--MA1107.1.KLF9	chr11	32769099	32769111	-	0.000	0.000	Merged-chr11-32769022-47
NR10703--MA0599.1.KLF5	chr11	54973989	54973998	-	0.000	0.000	Merged-chr11-54973823-46
NR42432--MA0599.1.KLF5	chr3	88043201	88043210	-	0.000	0.000	Merged-chr3-88043136-39
NR60505--MA0493.1.Klf1	chr7	90355559	90355569	-	0.000	0.000	Merged-chr7-90355618-52
NR2659--MA1107.1.KLF9	chr1	125434907	125434919	+	0.000	0.000	Merged-chr1-125434749-15
NR29297--MA0493.1.Klf1	chr17	33629371	33629381	+	0.000	0.000	Merged-chr17-33629191-60
NR36300--MA0599.1.KLF5	chr2	37765371	37765380	-	0.000	0.000	Merged-chr2-37765232-35
NR3656--MA0599.1.KLF5	chr1	155742428	155742437	-	0.000	0.000	Merged-chr1-155742292-41
NR7617--MA0741.1.KLF16	chr10	80848723	80848733	+	0.000	0.000	Merged-chr10-80848752-35
NR68789--MA1107.1.KLF9	chrX	42364302	42364314	-	0.000	0.000	Merged-chrX-42364370-9
NR5000--MA0741.1.KLF16	chr1	191519991	191520001	-	0.000	0.000	Merged-chr1-191519897-26
NR28333--MA0599.1.KLF5	chr17	7170099	7170108	-	0.000	0.000	Merged-chr17-7169938-73
NR27012--MA0741.1.KLF16	chr16	59471775	59471785	-	0.000	0.000	Merged-chr16-59471923-61
NR12463--MA0741.1.KLF16	chr11	106536354	106536364	+	0.000	0.000	Merged-chr11-106536245-61
NR398--MA0740.1.KLF14	chr1	20951571	20951584	+	0.000	0.000	Merged-chr1-20951631-56
NR38492--MA1107.1.KLF9	chr2	125136007	125136019	-	0.000	0.000	Merged-chr2-125136116-38
NR67172--MA0599.1.KLF5	chr9	80261160	80261169	-	0.000	0.000	Merged-chr9-80261052-5
NR7344--MA0599.1.KLF5	chr10	77606552	77606561	+	0.000	0.000	Merged-chr10-77606503-166
NR59484--MA0740.1.KLF14	chr7	45814296	45814309	+	0.000	0.000	Merged-chr7-45814403-76
NR49160--MA1107.1.KLF9	chr4	154246626	154246638	-	0.000	0.000	Merged-chr4-154246608-23
NR54845--MA0741.1.KLF16	chr6	40430465	40430475	-	0.000	0.000	Merged-chr6-40430380-9
NR58884--MA1107.1.KLF9	chr7	28665851	28665863	-	0.000	0.000	Merged-chr7-28665750-36
NR29311--MA0599.1.KLF5	chr17	33817671	33817680	+	0.000	0.000	Merged-chr17-33817699-57
NR69213--MA0599.1.KLF5	chrX	106135775	106135784	-	0.000	0.000	Merged-chrX-106135909-80
NR18502--MA0741.1.KLF16	chr13	97681955	97681965	-	0.000	0.000	Merged-chr13-97682077-4
NR61733--MA1107.1.KLF9	chr7	136894457	136894469	+	0.000	0.000	Merged-chr7-136894538-85
NR38820--MA0599.1.KLF5	chr2	132669326	132669335	+	0.000	0.000	Merged-chr2-132669439-31
NR39422--MA0741.1.KLF16	chr2	153015446	153015456	-	0.000	0.000	Merged-chr2-153015323-52
NR52862--MA0740.1.KLF14	chr5	125475822	125475835	-	0.000	0.000	Merged-chr5-125475935-61
NR42687--MA0741.1.KLF16	chr3	95135798	95135808	-	0.000	0.000	Merged-chr3-95135773-59
NR7598--MA0741.1.KLF16	chr10	80622979	80622989	+	0.000	0.000	Merged-chr10-80622970-10
NR45334--MA0493.1.Klf1	chr4	19932261	19932271	+	0.000	0.000	Merged-chr4-19932184-11
NR26493--MA0493.1.Klf1	chr16	34690564	34690574	-	0.000	0.000	Merged-chr16-34690700-62
NR22491--MA1107.1.KLF9	chr14	121545766	121545778	+	0.000	0.000	Merged-chr14-121545671-6
NR24747--MA1107.1.KLF9	chr15	85982312	85982324	+	0.000	0.000	Merged-chr15-85982300-69
NR7869--MA0741.1.KLF16	chr10	84904054	84904064	+	0.000	0.000	Merged-chr10-84904074-24
NR26099--MA0742.1.Klf12	chr16	20498765	20498779	-	0.000	0.000	Merged-chr16-20498882-53
NR14395--MA0741.1.KLF16	chr12	69184147	69184157	-	0.000	0.000	Merged-chr12-69184335-85
NR58391--MA0741.1.KLF16	chr7	19001275	19001285	-	0.000	0.000	Merged-chr7-19001300-48
NR60680--MA0599.1.KLF5	chr7	98489938	98489947	-	0.000	0.000	Merged-chr7-98489839-41
NR4606--MA1107.1.KLF9	chr1	180922072	180922084	-	0.000	0.000	Merged-chr1-180921929-2
NR7316--MA1107.1.KLF9	chr10	77033177	77033189	-	0.000	0.000	Merged-chr10-77033384-72
NR17328--MA0741.1.KLF16	chr13	63189568	63189578	-	0.000	0.000	Merged-chr13-63189715-33
NR48726--MA0741.1.KLF16	chr4	141793704	141793714	-	0.000	0.000	Merged-chr4-141793612-90
NR1449--MA0493.1.Klf1	chr1	70400608	70400618	+	0.000	0.000	Merged-chr1-70400610-1
NR34352--MA1107.1.KLF9	chr19	32266940	32266952	+	0.000	0.000	Merged-chr19-32266743-101
NR69646--MA0741.1.KLF16	chrX	164980338	164980348	-	0.000	0.000	Merged-chrX-164980464-71
NR15243--MA0493.1.Klf1	chr12	98920599	98920609	+	0.000	0.000	Merged-chr12-98920565-69
NR43185--MA1107.1.KLF9	chr3	108381762	108381774	-	0.000	0.000	Merged-chr3-108381595-4
NR66704--MA0493.1.Klf1	chr9	60998295	60998305	-	0.000	0.000	Merged-chr9-60998373-9
NR26046--MA0599.1.KLF5	chr16	18066417	18066426	-	0.000	0.000	Merged-chr16-18066490-64
NR17758--MA1107.1.KLF9	chr13	75845600	75845612	-	0.000	0.000	Merged-chr13-75845828-42
NR58727--MA0039.3.KLF4	chr7	25576827	25576837	-	0.000	0.000	Merged-chr7-25576733-65
NR53691--MA0599.1.KLF5	chr5	142909256	142909265	-	0.000	0.000	Merged-chr5-142909413-47
NR52817--MA0741.1.KLF16	chr5	124862623	124862633	+	0.000	0.000	Merged-chr5-124862344-168
NR7726--MA0741.1.KLF16	chr10	81561178	81561188	-	0.000	0.000	Merged-chr10-81561219-45
NR26027--MA1107.1.KLF9	chr16	17405936	17405948	-	0.000	0.000	Merged-chr16-17405859-95
NR29738--MA0741.1.KLF16	chr17	47739627	47739637	+	0.000	0.000	Merged-chr17-47739612-38
NR42339--MA0741.1.KLF16	chr3	82365265	82365275	-	0.000	0.000	Merged-chr3-82365236-33
NR36891--MA0599.1.KLF5	chr2	61402411	61402420	-	0.000	0.000	Merged-chr2-61402469-66
NR58781--MA1107.1.KLF9	chr7	27361547	27361559	+	0.000	0.000	Merged-chr7-27361571-54
NR53257--MA0741.1.KLF16	chr5	135632607	135632617	+	0.000	0.000	Merged-chr5-135632742-49
NR26909--MA1107.1.KLF9	chr16	55907135	55907147	-	0.000	0.000	Merged-chr16-55907118-61
NR34768--MA0039.3.KLF4	chr19	47464461	47464471	-	0.000	0.000	Merged-chr19-47464349-56
NR55928--MA1107.1.KLF9	chr6	88842035	88842047	+	0.000	0.000	Merged-chr6-88842221-88
NR56043--MA0599.1.KLF5	chr6	91156787	91156796	+	0.000	0.000	Merged-chr6-91156791-33
NR12638--MA0741.1.KLF16	chr11	114808000	114808010	+	0.000	0.000	Merged-chr11-114808092-65
NR23680--MA0493.1.Klf1	chr15	53267151	53267161	+	0.000	0.000	Merged-chr15-53267286-91
NR66246--MA0657.1.KLF13	chr9	42423874	42423891	+	0.000	0.000	Merged-chr9-42423784-11
NR64143--MA0740.1.KLF14	chr8	84811133	84811146	-	0.000	0.000	Merged-chr8-84811046-12
NR48076--MA0599.1.KLF5	chr4	129640753	129640762	+	0.000	0.000	Merged-chr4-129640903-73
NR40257--MA0599.1.KLF5	chr2	173659685	173659694	+	0.000	0.000	Merged-chr2-173659827-104
NR9174--MA0493.1.Klf1	chr10	122717816	122717826	+	0.000	0.000	Merged-chr10-122717958-55
NR60504--MA0039.3.KLF4	chr7	90355557	90355567	-	0.000	0.000	Merged-chr7-90355618-52
NR9560--MA0740.1.KLF14	chr10	128705041	128705054	+	0.000	0.000	Merged-chr10-128704934-88
NR51601--MA0599.1.KLF5	chr5	92603040	92603049	-	0.000	0.000	Merged-chr5-92603127-58
NR60988--MA1107.1.KLF9	chr7	109726249	109726261	-	0.000	0.000	Merged-chr7-109726329-8
NR62529--MA0740.1.KLF14	chr8	22757685	22757698	+	0.000	0.000	Merged-chr8-22757594-30
NR39179--MA0740.1.KLF14	chr2	146606367	146606380	-	0.000	0.000	Merged-chr2-146606447-27
NR56015--MA1107.1.KLF9	chr6	90604825	90604837	+	0.000	0.000	Merged-chr6-90604806-66
NR65739--MA1107.1.KLF9	chr9	20610048	20610060	+	0.000	0.000	Merged-chr9-20609876-14
NR7978--MA0741.1.KLF16	chr10	89747863	89747873	+	0.000	0.000	Merged-chr10-89747839-80
NR61985--MA0599.1.KLF5	chr7	143053684	143053693	+	0.000	0.000	Merged-chr7-143053542-3
NR29324--MA0741.1.KLF16	chr17	33931115	33931125	-	0.000	0.000	Merged-chr17-33930835-34
NR14775--MA0741.1.KLF16	chr12	82469857	82469867	+	0.000	0.000	Merged-chr12-82469736-1
NR50247--MA0741.1.KLF16	chr5	34949369	34949379	+	0.000	0.000	Merged-chr5-34949325-82
NR17166--MA0741.1.KLF16	chr13	56704045	56704055	-	0.000	0.000	Merged-chr13-56703613-154
NR66521--MA0599.1.KLF5	chr9	53301421	53301430	-	0.000	0.000	Merged-chr9-53301567-34
NR22465--MA0493.1.Klf1	chr14	121346321	121346331	-	0.000	0.000	Merged-chr14-121346317-26
NR58769--MA0599.1.KLF5	chr7	27258756	27258765	+	0.000	0.000	Merged-chr7-27258672-61
NR39793--MA0493.1.Klf1	chr2	163750225	163750235	+	0.000	0.000	Merged-chr2-163750187-67
NR45567--MA0493.1.Klf1	chr4	32950866	32950876	+	0.000	0.000	Merged-chr4-32950743-79
NR60983--MA0039.3.KLF4	chr7	109021671	109021681	-	0.000	0.000	Merged-chr7-109021609-50
NR66717--MA1107.1.KLF9	chr9	61427104	61427116	-	0.000	0.000	Merged-chr9-61427187-31
NR25083--MA0742.1.Klf12	chr15	93275403	93275417	+	0.000	0.000	Merged-chr15-93275409-98
NR43168--MA0742.1.Klf12	chr3	108017975	108017989	+	0.000	0.000	Merged-chr3-108018056-86
NR28767--MA0493.1.Klf1	chr17	21733989	21733999	-	0.000	0.000	Merged-chr17-21733799-41
NR59245--MA0740.1.KLF14	chr7	38107648	38107661	-	0.000	0.000	Merged-chr7-38107855-98
NR68589--MA0599.1.KLF5	chrX	12151842	12151851	+	0.000	0.000	Merged-chrX-12151801-24
NR52655--MA0741.1.KLF16	chr5	122354398	122354408	-	0.000	0.000	Merged-chr5-122354420-69
NR54708--MA0039.3.KLF4	chr6	34346682	34346692	-	0.000	0.000	Merged-chr6-34346731-18
NR2475--MA0740.1.KLF14	chr1	119151860	119151873	-	0.000	0.000	Merged-chr1-119151846-1
NR11223--MA0740.1.KLF14	chr11	72689938	72689951	+	0.000	0.000	Merged-chr11-72690099-58
NR47710--MA0741.1.KLF16	chr4	119733774	119733784	-	0.000	0.000	Merged-chr4-119733692-69
NR21383--MA0039.3.KLF4	chr14	74359862	74359872	-	0.000	0.000	Merged-chr14-74359842-6
NR7359--MA0741.1.KLF16	chr10	78087159	78087169	-	0.000	0.000	Merged-chr10-78086919-87
NR24093--MA0039.3.KLF4	chr15	75678797	75678807	+	0.000	0.000	Merged-chr15-75678935-117
NR14399--MA1107.1.KLF9	chr12	69258033	69258045	+	0.000	0.000	Merged-chr12-69258081-39
NR11135--MA0599.1.KLF5	chr11	69837800	69837809	+	0.000	0.000	Merged-chr11-69837773-1
NR40497--MA0741.1.KLF16	chr2	180119188	180119198	+	0.000	0.000	Merged-chr2-180119421-85
NR15476--MA0493.1.Klf1	chr12	108334123	108334133	-	0.000	0.000	Merged-chr12-108333959-92
NR34387--MA0742.1.Klf12	chr19	34475187	34475201	+	0.000	0.000	Merged-chr19-34475070-71
NR14156--MA0741.1.KLF16	chr12	55080146	55080156	+	0.000	0.000	Merged-chr12-55079958-2
NR68901--MA0741.1.KLF16	chrX	56609829	56609839	-	0.000	0.000	Merged-chrX-56609887-66
NR7701--MA0742.1.Klf12	chr10	81464678	81464692	-	0.000	0.000	Merged-chr10-81464665-32
NR57133--MA0599.1.KLF5	chr6	128334913	128334922	-	0.000	0.000	Merged-chr6-128334675-39
NR64887--MA0493.1.Klf1	chr8	114817223	114817233	+	0.000	0.000	Merged-chr8-114817080-1
NR51919--MA0599.1.KLF5	chr5	103692342	103692351	-	0.000	0.000	Merged-chr5-103692321-99
NR32978--MA0742.1.Klf12	chr18	67289138	67289152	-	0.000	0.000	Merged-chr18-67289383-133
NR12920--MA0740.1.KLF14	chr11	117963607	117963620	-	0.000	0.000	Merged-chr11-117963575-48
NR16901--MA1107.1.KLF9	chr13	45876473	45876485	+	0.000	0.000	Merged-chr13-45876609-5
NR3030--MA0740.1.KLF14	chr1	136234167	136234180	-	0.000	0.000	Merged-chr1-136234299-43
NR27762--MA0742.1.Klf12	chr16	90143876	90143890	-	0.000	0.000	Merged-chr16-90143761-94
NR61385--MA0740.1.KLF14	chr7	125603376	125603389	-	0.000	0.000	Merged-chr7-125603403-47
NR55083--MA0599.1.KLF5	chr6	48747070	48747079	-	0.000	0.000	Merged-chr6-48746943-184
NR29736--MA0493.1.Klf1	chr17	47739614	47739624	-	0.000	0.000	Merged-chr17-47739612-38
NR33001--MA0741.1.KLF16	chr18	67768643	67768653	-	0.000	0.000	Merged-chr18-67768535-29
NR25734--MA1107.1.KLF9	chr16	8655811	8655823	-	0.000	0.000	Merged-chr16-8655850-21
