#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR7897--MA0002.2.RUNX1	chr4	139242156	139242166	+	0.000	0.000	Merged-chr4-139242159-17
NR4476--MA0511.2.RUNX2	chr16	50298930	50298938	-	0.000	0.000	Merged-chr16-50299012-15
NR1592--MA0684.1.RUNX3	chr11	11657343	11657352	+	0.000	0.000	Merged-chr11-11657249-55
NR10611--MA0684.1.RUNX3	chr8	125293507	125293516	-	0.000	0.000	Merged-chr8-125293688-4
NR3937--MA0002.2.RUNX1	chr15	58750401	58750411	-	0.000	0.000	Merged-chr15-58750240-28
NR7483--MA0002.2.RUNX1	chr4	40823743	40823753	-	0.000	0.000	Merged-chr4-40823922-38
NR115--MA0684.1.RUNX3	chr1	40585668	40585677	-	0.000	0.000	Merged-chr1-40585603-1
NR5203--MA0002.2.RUNX1	chr17	86880725	86880735	-	0.000	0.000	Merged-chr17-86880662-37
NR953--MA0002.2.RUNX1	chr10	14066228	14066238	-	0.000	0.000	Merged-chr10-14066140-19
NR1638--MA0002.2.RUNX1	chr11	32013609	32013619	-	0.000	0.000	Merged-chr11-32013500-11
NR6807--MA0511.2.RUNX2	chr3	37173481	37173489	-	0.000	0.000	Merged-chr3-37173489-44
NR8389--MA0684.1.RUNX3	chr5	106639782	106639791	+	0.000	0.000	Merged-chr5-106639695-17
NR6314--MA0684.1.RUNX3	chr2	107006054	107006063	-	0.000	0.000	Merged-chr2-107005967-12
NR11448--MA0511.2.RUNX2	chrX	101737443	101737451	-	0.000	0.000	Merged-chrX-101737471-46
NR1767--MA0684.1.RUNX3	chr11	58829921	58829930	+	0.000	0.000	Merged-chr11-58829916-12
NR10572--MA0002.2.RUNX1	chr8	121851027	121851037	+	0.000	0.000	Merged-chr8-121851112-52
NR6166--MA0002.2.RUNX1	chr2	66102007	66102017	+	0.000	0.000	Merged-chr2-66101928-1
NR10843--MA0002.2.RUNX1	chr9	58226562	58226572	+	0.000	0.000	Merged-chr9-58226551-16
NR9272--MA0002.2.RUNX1	chr6	134048226	134048236	+	0.000	0.000	Merged-chr6-134048216-52
NR1780--MA0511.2.RUNX2	chr11	61564313	61564321	+	0.000	0.000	Merged-chr11-61564144-31
NR7592--MA0002.2.RUNX1	chr4	63898505	63898515	+	0.000	0.000	Merged-chr4-63898483-4
NR11078--MA0002.2.RUNX1	chr9	92313875	92313885	+	0.000	0.000	Merged-chr9-92314019-19
NR2921--MA0002.2.RUNX1	chr13	32899274	32899284	-	0.000	0.000	Merged-chr13-32899314-35
NR5041--MA0002.2.RUNX1	chr17	56289436	56289446	-	0.000	0.000	Merged-chr17-56289493-28
NR4237--MA0511.2.RUNX2	chr16	4503549	4503557	+	0.000	0.000	Merged-chr16-4503652-20
NR3361--MA0002.2.RUNX1	chr14	20766185	20766195	+	0.000	0.000	Merged-chr14-20766175-32
NR2557--MA0511.2.RUNX2	chr12	98601154	98601162	-	0.000	0.000	Merged-chr12-98601119-23
NR11305--MA0511.2.RUNX2	chr9	120866895	120866903	-	0.000	0.000	Merged-chr9-120866868-24
NR8369--MA0002.2.RUNX1	chr5	105010567	105010577	-	0.000	0.000	Merged-chr5-105010527-49
NR9943--MA0684.1.RUNX3	chr7	122317088	122317097	+	0.000	0.000	Merged-chr7-122317075-24
NR1747--MA0002.2.RUNX1	chr11	55197913	55197923	+	0.000	0.000	Merged-chr11-55197770-39
NR10780--MA0511.2.RUNX2	chr9	43096539	43096547	+	0.000	0.000	Merged-chr9-43096353-58
NR2187--MA0002.2.RUNX1	chr11	115428195	115428205	-	0.000	0.000	Merged-chr11-115428009-26
NR11286--MA0511.2.RUNX2	chr9	119823990	119823998	+	0.000	0.000	Merged-chr9-119823942-29
NR8226--MA0002.2.RUNX1	chr5	65929347	65929357	-	0.000	0.000	Merged-chr5-65929353-41
NR5520--MA0511.2.RUNX2	chr18	79473211	79473219	+	0.000	0.000	Merged-chr18-79473118-20
NR9652--MA0002.2.RUNX1	chr7	68133962	68133972	+	0.000	0.000	Merged-chr7-68133865-25
NR9447--MA0002.2.RUNX1	chr7	4083057	4083067	-	0.000	0.000	Merged-chr7-4082893-63
NR7972--MA0002.2.RUNX1	chr4	150339058	150339068	+	0.000	0.000	Merged-chr4-150339180-18
NR11458--MA0002.2.RUNX1	chrX	106136010	106136020	+	0.000	0.000	Merged-chrX-106135909-80
NR7101--MA0002.2.RUNX1	chr3	121344897	121344907	+	0.000	0.000	Merged-chr3-121344731-2,Merged-chr3-121345048-25
NR10703--MA0511.2.RUNX2	chr9	15526095	15526103	+	0.000	0.000	Merged-chr9-15526156-7
NR7767--MA0002.2.RUNX1	chr4	119430998	119431008	-	0.000	0.000	Merged-chr4-119430886-37
NR3142--MA0684.1.RUNX3	chr13	91541188	91541197	-	0.000	0.000	Merged-chr13-91541138-52
NR4346--MA0511.2.RUNX2	chr16	24448611	24448619	-	0.000	0.000	Merged-chr16-24448687-6
NR1191--MA0684.1.RUNX3	chr10	74823620	74823629	-	0.000	0.000	Merged-chr10-74823662-27
NR3741--MA0002.2.RUNX1	chr14	121325021	121325031	-	0.000	0.000	Merged-chr14-121324999-52
NR9033--MA0002.2.RUNX1	chr6	91125039	91125049	+	0.000	0.000	Merged-chr6-91125010-35
NR1270--MA0511.2.RUNX2	chr10	85035481	85035489	-	0.000	0.000	Merged-chr10-85035484-19
NR6549--MA0511.2.RUNX2	chr2	154754296	154754304	+	0.000	0.000	Merged-chr2-154754253-27
NR5673--MA0002.2.RUNX1	chr19	14466273	14466283	-	0.000	0.000	Merged-chr19-14466199-30
NR4869--MA0511.2.RUNX2	chr17	25829011	25829019	-	0.000	0.000	Merged-chr17-25828970-38
NR3993--MA0002.2.RUNX1	chr15	66858925	66858935	-	0.000	0.000	Merged-chr15-66859041-17
NR3788--MA0002.2.RUNX1	chr15	5108560	5108570	+	0.000	0.000	Merged-chr15-5108448-64
NR1171--MA0002.2.RUNX1	chr10	70133337	70133347	+	0.000	0.000	Merged-chr10-70133310-29
NR5900--MA0511.2.RUNX2	chr19	58238495	58238503	-	0.000	0.000	Merged-chr19-58238492-37
NR11173--MA0684.1.RUNX3	chr9	110594067	110594076	-	0.000	0.000	Merged-chr9-110594121-11
NR11444--MA0684.1.RUNX3	chrX	98265961	98265970	-	0.000	0.000	Merged-chrX-98266025-47
NR7482--MA0684.1.RUNX3	chr4	40721127	40721136	+	0.000	0.000	Merged-chr4-40721165-38
NR1237--MA0002.2.RUNX1	chr10	80763638	80763648	-	0.000	0.000	Merged-chr10-80763655-40
NR7876--MA0002.2.RUNX1	chr4	135520640	135520650	-	0.000	0.000	Merged-chr4-135520643-13
NR5054--MA0002.2.RUNX1	chr17	57183079	57183089	+	0.000	0.000	Merged-chr17-57183114-28
NR5325--MA0002.2.RUNX1	chr18	41861231	41861241	-	0.000	0.000	Merged-chr18-41861355-68
NR11318--MA0511.2.RUNX2	chr9	122233122	122233130	-	0.000	0.000	Merged-chr9-122233247-97
NR3916--MA0002.2.RUNX1	chr15	51696882	51696892	+	0.000	0.000	Merged-chr15-51696948-14
NR1965--MA0002.2.RUNX1	chr11	90698016	90698026	-	0.000	0.000	Merged-chr11-90697864-33
NR8609--MA0511.2.RUNX2	chr5	139320774	139320782	-	0.000	0.000	Merged-chr5-139320705-5
NR7462--MA0002.2.RUNX1	chr4	33072978	33072988	-	0.000	0.000	Merged-chr4-33073054-38
NR11219--MA0002.2.RUNX1	chr9	115561293	115561303	-	0.000	0.000	Merged-chr9-115561296-46
NR1716--MA0511.2.RUNX2	chr11	52314259	52314267	+	0.000	0.000	Merged-chr11-52314367-60
NR3774--MA0684.1.RUNX3	chr14	123163086	123163095	+	0.000	0.000	Merged-chr14-123163033-38
NR9764--MA0511.2.RUNX2	chr7	98090400	98090408	+	0.000	0.000	Merged-chr7-98090470-13
NR3231--MA0002.2.RUNX1	chr13	102708733	102708743	+	0.000	0.000	Merged-chr13-102708794-10
NR11299--MA0511.2.RUNX2	chr9	120116423	120116431	+	0.000	0.000	Merged-chr9-120116499-4
NR3502--MA0002.2.RUNX1	chr14	61818564	61818574	-	0.000	0.000	Merged-chr14-61818597-46
NR932--MA0002.2.RUNX1	chr10	10355793	10355803	-	0.000	0.000	Merged-chr10-10355826-16
NR10694--MA0002.2.RUNX1	chr9	14568675	14568685	-	0.000	0.000	Merged-chr9-14568666-36
NR11282--MA0684.1.RUNX3	chr9	119744241	119744250	-	0.000	0.000	Merged-chr9-119744132-67
NR5533--MA0511.2.RUNX2	chr18	81400357	81400365	-	0.000	0.000	Merged-chr18-81400344-68
NR5163--MA0002.2.RUNX1	chr17	83816589	83816599	-	0.000	0.000	Merged-chr17-83816542-35
NR8639--MA0684.1.RUNX3	chr5	143038779	143038788	-	0.000	0.000	Merged-chr5-143038769-30
NR6022--MA0684.1.RUNX3	chr2	25913386	25913395	-	0.000	0.000	Merged-chr2-25913406-29
NR1475--MA0684.1.RUNX3	chr10	121189373	121189382	-	0.000	0.000	Merged-chr10-121189304-59
NR3754--MA0002.2.RUNX1	chr14	121962424	121962434	+	0.000	0.000	Merged-chr14-121962567-8
NR11427--MA0511.2.RUNX2	chrX	77586184	77586192	-	0.000	0.000	Merged-chrX-77586206-37
NR9794--MA0684.1.RUNX3	chr7	101027880	101027889	-	0.000	0.000	Merged-chr7-101027827-19
NR10822--MA0002.2.RUNX1	chr9	54612838	54612848	+	0.000	0.000	Merged-chr9-54612864-43
NR6860--MA0002.2.RUNX1	chr3	60408794	60408804	-	0.000	0.000	Merged-chr3-60408838-69
NR5785--MA0511.2.RUNX2	chr19	34306958	34306966	-	0.000	0.000	Merged-chr19-34306924-50
NR2457--MA0684.1.RUNX3	chr12	80069270	80069279	-	0.000	0.000	Merged-chr12-80069261-23
NR11057--MA0002.2.RUNX1	chr9	88718284	88718294	-	0.000	0.000	Merged-chr9-88718244-37
NR7366--MA0002.2.RUNX1	chr3	157803385	157803395	+	0.000	0.000	Merged-chr3-157803404-34
NR2900--MA0002.2.RUNX1	chr13	30154464	30154474	-	0.000	0.000	Merged-chr13-30154580-19
NR3340--MA0002.2.RUNX1	chr14	7913994	7914004	+	0.000	0.000	Merged-chr14-7914040-29
NR9651--MA0684.1.RUNX3	chr7	67500545	67500554	-	0.000	0.000	Merged-chr7-67500556-27
NR2881--MA0002.2.RUNX1	chr13	24866804	24866814	-	0.000	0.000	Merged-chr13-24866887-32
NR6148--MA0511.2.RUNX2	chr2	60774692	60774700	+	0.000	0.000	Merged-chr2-60774747-55
NR9730--MA0511.2.RUNX2	chr7	84740072	84740080	-	0.000	0.000	Merged-chr7-84740151-41
NR5338--MA0002.2.RUNX1	chr18	54940565	54940575	-	0.000	0.000	Merged-chr18-54940674-40
NR1312--MA0002.2.RUNX1	chr10	93188655	93188665	+	0.000	0.000	Merged-chr10-93188465-33
NR6049--MA0002.2.RUNX1	chr2	31119117	31119127	+	0.000	0.000	Merged-chr2-31119071-33
NR1107--MA0002.2.RUNX1	chr10	58354857	58354867	-	0.000	0.000	Merged-chr10-58354769-20
NR9902--MA0002.2.RUNX1	chr7	117383398	117383408	+	0.000	0.000	Merged-chr7-117383303-11
NR5795--MA0002.2.RUNX1	chr19	36242598	36242608	-	0.000	0.000	Merged-chr19-36242711-48
NR3121--MA0684.1.RUNX3	chr13	89540474	89540483	-	0.000	0.000	Merged-chr13-89540544-3
NR107--MA0684.1.RUNX3	chr1	40465640	40465649	-	0.000	0.000	Merged-chr1-40465740-44
NR10584--MA0684.1.RUNX3	chr8	123000551	123000560	+	0.000	0.000	Merged-chr8-123000494-51
NR3515--MA0002.2.RUNX1	chr14	64416932	64416942	-	0.000	0.000	Merged-chr14-64416997-9
NR945--MA0002.2.RUNX1	chr10	13438594	13438604	-	0.000	0.000	Merged-chr10-13438536-33
NR5751--MA0511.2.RUNX2	chr19	32121044	32121052	-	0.000	0.000	Merged-chr19-32120972-21
NR1359--MA0002.2.RUNX1	chr10	96721205	96721215	+	0.000	0.000	Merged-chr10-96721241-23
NR9678--MA0002.2.RUNX1	chr7	75596204	75596214	+	0.000	0.000	Merged-chr7-75596193-49
NR3767--MA0002.2.RUNX1	chr14	122908300	122908310	-	0.000	0.000	Merged-chr14-122908322-32
NR1421--MA0002.2.RUNX1	chr10	117209797	117209807	+	0.000	0.000	Merged-chr10-117209655-32
NR11218--MA0684.1.RUNX3	chr9	115391026	115391035	+	0.000	0.000	Merged-chr9-115391205-18
NR9535--MA0002.2.RUNX1	chr7	42491069	42491079	+	0.000	0.000	Merged-chr7-42490994-43
NR7584--MA0002.2.RUNX1	chr4	63668485	63668495	+	0.000	0.000	Merged-chr4-63668506-36
NR5699--MA0002.2.RUNX1	chr19	18715927	18715937	+	0.000	0.000	Merged-chr19-18715934-3
NR3353--MA0002.2.RUNX1	chr14	18665825	18665835	-	0.000	0.000	Merged-chr14-18665788-60
NR6730--MA0002.2.RUNX1	chr2	181443266	181443276	-	0.000	0.000	Merged-chr2-181443213-7
NR4007--MA0684.1.RUNX3	chr15	68228446	68228455	+	0.000	0.000	Merged-chr15-68228296-28
NR5655--MA0511.2.RUNX2	chr19	10880210	10880218	-	0.000	0.000	Merged-chr19-10880366-39
NR1468--MA0002.2.RUNX1	chr10	120895928	120895938	-	0.000	0.000	Merged-chr10-120895921-55
NR2056--MA0684.1.RUNX3	chr11	104319389	104319398	-	0.000	0.000	Merged-chr11-104319373-20
NR1739--MA0002.2.RUNX1	chr11	54627046	54627056	-	0.000	0.000	Merged-chr11-54627034-23
NR7170--MA0002.2.RUNX1	chr3	131250409	131250419	-	0.000	0.000	Merged-chr3-131250529-24
NR6095--MA0511.2.RUNX2	chr2	46372995	46373003	+	0.000	0.000	Merged-chr2-46373080-32
NR2179--MA0002.2.RUNX1	chr11	115133956	115133966	+	0.000	0.000	Merged-chr11-115134079-10
NR6637--MA0511.2.RUNX2	chr2	166666358	166666366	+	0.000	0.000	Merged-chr2-166666429-9
NR640--MA0002.2.RUNX1	chr1	162734463	162734473	-	0.000	0.000	Merged-chr1-162734445-9
NR11278--MA0511.2.RUNX2	chr9	119744091	119744099	+	0.000	0.000	Merged-chr9-119744132-67
NR2135--MA0511.2.RUNX2	chr11	109738373	109738381	-	0.000	0.000	Merged-chr11-109738359-7
NR8218--MA0002.2.RUNX1	chr5	65653979	65653989	+	0.000	0.000	Merged-chr5-65654078-14
NR1325--MA0002.2.RUNX1	chr10	94828679	94828689	-	0.000	0.000	Merged-chr10-94828703-100
NR2579--MA0684.1.RUNX3	chr12	100277062	100277071	+	0.000	0.000	Merged-chr12-100277058-24
NR9915--MA0002.2.RUNX1	chr7	117635774	117635784	-	0.000	0.000	Merged-chr7-117635751-13
NR3627--MA0511.2.RUNX2	chr14	75069000	75069008	-	0.000	0.000	Merged-chr14-75068888-3
NR10900--MA0511.2.RUNX2	chr9	66280658	66280666	+	0.000	0.000	Merged-chr9-66280621-39
NR6018--MA0511.2.RUNX2	chr2	25856080	25856088	-	0.000	0.000	Merged-chr2-25856140-7
NR5142--MA0002.2.RUNX1	chr17	80579292	80579302	+	0.000	0.000	Merged-chr17-80579337-18
NR3405--MA0684.1.RUNX3	chr14	36316927	36316936	+	0.000	0.000	Merged-chr14-36316941-55
NR2387--MA0511.2.RUNX2	chr12	55466581	55466589	+	0.000	0.000	Merged-chr12-55466597-41
NR10530--MA0002.2.RUNX1	chr8	116689978	116689988	-	0.000	0.000	Merged-chr8-116689955-52
NR10801--MA0002.2.RUNX1	chr9	50537442	50537452	-	0.000	0.000	Merged-chr9-50537430-19
NR9025--MA0002.2.RUNX1	chr6	88939767	88939777	-	0.000	0.000	Merged-chr6-88939617-36
NR1804--MA0511.2.RUNX2	chr11	67633799	67633807	+	0.000	0.000	Merged-chr11-67633953-18
NR7030--MA0511.2.RUNX2	chr3	107631520	107631528	-	0.000	0.000	Merged-chr3-107631473-90
NR7696--MA0511.2.RUNX2	chr4	102629843	102629851	-	0.000	0.000	Merged-chr4-102629885-23
NR7301--MA0511.2.RUNX2	chr3	148844474	148844482	+	0.000	0.000	Merged-chr3-148844306-23
NR7967--MA0511.2.RUNX2	chr4	150117479	150117487	-	0.000	0.000	Merged-chr4-150117497-12
NR2039--MA0511.2.RUNX2	chr11	102739354	102739362	+	0.000	0.000	Merged-chr11-102739455-28
NR9630--MA0684.1.RUNX3	chr7	64090150	64090159	-	0.000	0.000	Merged-chr7-64090173-26
NR10577--MA0002.2.RUNX1	chr8	122527147	122527157	-	0.000	0.000	Merged-chr8-122527026-7
NR4639--MA0684.1.RUNX3	chr16	90502528	90502537	+	0.000	0.000	Merged-chr16-90502619-8
NR3670--MA0511.2.RUNX2	chr14	86714382	86714390	+	0.000	0.000	Merged-chr14-86714298-42
NR3465--MA0511.2.RUNX2	chr14	55370515	55370523	+	0.000	0.000	Merged-chr14-55370593-10
NR1990--MA0511.2.RUNX2	chr11	97728537	97728545	+	0.000	0.000	Merged-chr11-97728662-57
NR11288--MA0002.2.RUNX1	chr9	119823990	119824000	-	0.000	0.000	Merged-chr9-119823942-29
NR229--MA0684.1.RUNX3	chr1	64549480	64549489	-	0.000	0.000	Merged-chr1-64549530-8
NR10163--MA0002.2.RUNX1	chr8	19161780	19161790	-	0.000	0.000	Merged-chr8-19161757-88
NR1020--MA0002.2.RUNX1	chr10	26799660	26799670	-	0.000	0.000	Merged-chr10-26799592-100
NR5873--MA0511.2.RUNX2	chr19	56530751	56530759	+	0.000	0.000	Merged-chr19-56530729-50
NR1686--MA0002.2.RUNX1	chr11	46462158	46462168	+	0.000	0.000	Merged-chr11-46462115-37
NR5380--MA0684.1.RUNX3	chr18	58669639	58669648	-	0.000	0.000	Merged-chr18-58669510-1
NR1913--MA0511.2.RUNX2	chr11	83569519	83569527	-	0.000	0.000	Merged-chr11-83569435-5
NR7725--MA0002.2.RUNX1	chr4	109102858	109102868	-	0.000	0.000	Merged-chr4-109102857-48
NR9961--MA0511.2.RUNX2	chr7	125635629	125635637	-	0.000	0.000	Merged-chr7-125635870-68
NR11496--MA0511.2.RUNX2	chrX	159678633	159678641	+	0.000	0.000	Merged-chrX-159678637-12
NR10834--MA0684.1.RUNX3	chr9	57273029	57273038	+	0.000	0.000	Merged-chr9-57273113-38
NR3889--MA0002.2.RUNX1	chr15	38602935	38602945	-	0.000	0.000	Merged-chr15-38603137-3
NR10686--MA0002.2.RUNX1	chr9	14172082	14172092	-	0.000	0.000	Merged-chr9-14171965-37
NR1543--MA0002.2.RUNX1	chr10	130337528	130337538	+	0.000	0.000	Merged-chr10-130337662-26
NR9534--MA0684.1.RUNX3	chr7	39650867	39650876	+	0.000	0.000	Merged-chr7-39650740-5
NR6600--MA0002.2.RUNX1	chr2	163401469	163401479	+	0.000	0.000	Merged-chr2-163401452-24
NR289--MA0511.2.RUNX2	chr1	80404562	80404570	-	0.000	0.000	Merged-chr1-80404544-1
NR7311--MA0002.2.RUNX1	chr3	149262212	149262222	-	0.000	0.000	Merged-chr3-149262161-2
NR3623--MA0684.1.RUNX3	chr14	74949176	74949185	-	0.000	0.000	Merged-chr14-74949035-55
NR11148--MA0511.2.RUNX2	chr9	106070486	106070494	-	0.000	0.000	Merged-chr9-106070497-6
NR10272--MA0002.2.RUNX1	chr8	46869648	46869658	-	0.000	0.000	Merged-chr8-46869591-35
NR5982--MA0511.2.RUNX2	chr2	16568289	16568297	-	0.000	0.000	Merged-chr2-16568402-24
NR10814--MA0002.2.RUNX1	chr9	53344739	53344749	+	0.000	0.000	Merged-chr9-53344730-22
NR3160--MA0511.2.RUNX2	chr13	94144821	94144829	-	0.000	0.000	Merged-chr13-94144726-31
NR9243--MA0002.2.RUNX1	chr6	129210617	129210627	+	0.000	0.000	Merged-chr6-129210550-50
NR1480--MA0511.2.RUNX2	chr10	121382804	121382812	-	0.000	0.000	Merged-chr10-121382753-17
NR11049--MA0002.2.RUNX1	chr9	86624319	86624329	+	0.000	0.000	Merged-chr9-86624608-86
NR1817--MA0511.2.RUNX2	chr11	70591964	70591972	+	0.000	0.000	Merged-chr11-70592019-3
NR7629--MA0002.2.RUNX1	chr4	88088935	88088945	+	0.000	0.000	Merged-chr4-88088936-18
NR3061--MA0002.2.RUNX1	chr13	73491161	73491171	+	0.000	0.000	Merged-chr13-73491277-13
NR3603--MA0002.2.RUNX1	chr14	73244446	73244456	+	0.000	0.000	Merged-chr14-73244258-38
NR2528--MA0511.2.RUNX2	chr12	90810732	90810740	-	0.000	0.000	Merged-chr12-90810823-15
NR5905--MA0511.2.RUNX2	chr19	58850826	58850834	+	0.000	0.000	Merged-chr19-58850860-26
NR2035--MA0684.1.RUNX3	chr11	102209020	102209029	-	0.000	0.000	Merged-chr11-102208952-14
NR1718--MA0002.2.RUNX1	chr11	52341296	52341306	+	0.000	0.000	Merged-chr11-52341177-43
NR9495--MA0002.2.RUNX1	chr7	25274700	25274710	+	0.000	0.000	Merged-chr7-25274742-22
NR9766--MA0002.2.RUNX1	chr7	98090423	98090433	-	0.000	0.000	Merged-chr7-98090470-13
NR3190--MA0684.1.RUNX3	chr13	98684552	98684561	+	0.000	0.000	Merged-chr13-98684546-11
NR8198--MA0684.1.RUNX3	chr5	62772103	62772112	+	0.000	0.000	Merged-chr5-62772215-28
NR5535--MA0002.2.RUNX1	chr18	81400378	81400388	+	0.000	0.000	Merged-chr18-81400344-68
NR3379--MA0002.2.RUNX1	chr14	25640575	25640585	+	0.000	0.000	Merged-chr14-25640736-54
NR10652--MA0002.2.RUNX1	chr8	128577439	128577449	+	0.000	0.000	Merged-chr8-128577516-12
NR10176--MA0002.2.RUNX1	chr8	22544815	22544825	+	0.000	0.000	Merged-chr8-22544867-25
NR3811--MA0511.2.RUNX2	chr15	9575030	9575038	-	0.000	0.000	Merged-chr15-9575046-48
NR4410--MA0002.2.RUNX1	chr16	35905582	35905592	+	0.000	0.000	Merged-chr16-35905598-39
NR7196--MA0002.2.RUNX1	chr3	135402531	135402541	-	0.000	0.000	Merged-chr3-135402581-53
NR1926--MA0511.2.RUNX2	chr11	85384535	85384543	-	0.000	0.000	Merged-chr11-85384605-20
NR8326--MA0684.1.RUNX3	chr5	97632946	97632955	-	0.000	0.000	Merged-chr5-97632924-44
NR10781--MA0684.1.RUNX3	chr9	43096539	43096548	+	0.000	0.000	Merged-chr9-43096353-58
NR7423--MA0511.2.RUNX2	chr4	19311225	19311233	+	0.000	0.000	Merged-chr4-19311302-15
NR9752--MA0684.1.RUNX3	chr7	90345092	90345101	-	0.000	0.000	Merged-chr7-90345081-52
NR10304--MA0002.2.RUNX1	chr8	68112509	68112519	+	0.000	0.000	Merged-chr8-68112424-37
NR1827--MA0002.2.RUNX1	chr11	70949183	70949193	+	0.000	0.000	Merged-chr11-70949142-6
NR7201--MA0684.1.RUNX3	chr3	135602818	135602827	-	0.000	0.000	Merged-chr3-135602965-32
NR5809--MA0511.2.RUNX2	chr19	40821498	40821506	+	0.000	0.000	Merged-chr19-40821418-1
NR523--MA0002.2.RUNX1	chr1	138584803	138584813	+	0.000	0.000	Merged-chr1-138584849-31
NR3759--MA0002.2.RUNX1	chr14	121994624	121994634	+	0.000	0.000	Merged-chr14-121994549-19
NR7724--MA0684.1.RUNX3	chr4	108987530	108987539	-	0.000	0.000	Merged-chr4-108987548-41
NR1493--MA0511.2.RUNX2	chr10	122652216	122652224	+	0.000	0.000	Merged-chr10-122652152-42
NR5839--MA0684.1.RUNX3	chr19	47133352	47133361	-	0.000	0.000	Merged-chr19-47133332-21
NR5230--MA0002.2.RUNX1	chr18	6310304	6310314	+	0.000	0.000	Merged-chr18-6310381-25
NR10890--MA0684.1.RUNX3	chr9	64797603	64797612	+	0.000	0.000	Merged-chr9-64797561-46
NR5025--MA0002.2.RUNX1	chr17	51789246	51789256	+	0.000	0.000	Merged-chr17-51789354-14
NR9878--MA0511.2.RUNX2	chr7	114480044	114480052	-	0.000	0.000	Merged-chr7-114480046-60
NR980--MA0002.2.RUNX1	chr10	20235879	20235889	+	0.000	0.000	Merged-chr10-20235836-6
NR7803--MA0511.2.RUNX2	chr4	126181386	126181394	+	0.000	0.000	Merged-chr4-126181413-29
NR1608--MA0684.1.RUNX3	chr11	19823814	19823823	-	0.000	0.000	Merged-chr11-19823630-23
NR9656--MA0684.1.RUNX3	chr7	68350155	68350164	-	0.000	0.000	Merged-chr7-68350249-38
NR3967--MA0511.2.RUNX2	chr15	64163572	64163580	+	0.000	0.000	Merged-chr15-64163684-42
NR5630--MA0684.1.RUNX3	chr19	8712039	8712048	+	0.000	0.000	Merged-chr19-8712106-37
NR5482--MA0002.2.RUNX1	chr18	73836259	73836269	-	0.000	0.000	Merged-chr18-73836360-8
NR3868--MA0002.2.RUNX1	chr15	36361438	36361448	-	0.000	0.000	Merged-chr15-36361606-62
NR10394--MA0002.2.RUNX1	chr8	85543629	85543639	+	0.000	0.000	Merged-chr8-85543776-5
NR10936--MA0002.2.RUNX1	chr9	70040165	70040175	+	0.000	0.000	Merged-chr9-70040199-23
NR6974--MA0002.2.RUNX1	chr3	97055096	97055106	+	0.000	0.000	Merged-chr3-97055000-19
NR9365--MA0002.2.RUNX1	chr6	145002345	145002355	+	0.000	0.000	Merged-chr6-145002461-23
NR5948--MA0684.1.RUNX3	chr2	9796207	9796216	+	0.000	0.000	Merged-chr2-9796210-5
NR4059--MA0511.2.RUNX2	chr15	78564142	78564150	-	0.000	0.000	Merged-chr15-78564204-56
NR3454--MA0002.2.RUNX1	chr14	53878769	53878779	+	0.000	0.000	Merged-chr14-53878640-27
NR1717--MA0684.1.RUNX3	chr11	52314259	52314268	+	0.000	0.000	Merged-chr11-52314367-60
NR10251--MA0002.2.RUNX1	chr8	40584804	40584814	-	0.000	0.000	Merged-chr8-40584789-43
NR10522--MA0002.2.RUNX1	chr8	116590654	116590664	-	0.000	0.000	Merged-chr8-116590566-65
NR6560--MA0002.2.RUNX1	chr2	156683220	156683230	+	0.000	0.000	Merged-chr2-156683135-11
NR10317--MA0002.2.RUNX1	chr8	70174662	70174672	+	0.000	0.000	Merged-chr8-70174484-11
NR8147--MA0511.2.RUNX2	chr5	36722555	36722563	-	0.000	0.000	Merged-chr5-36722614-37
NR5805--MA0684.1.RUNX3	chr19	40267494	40267503	+	0.000	0.000	Merged-chr19-40267576-38
NR1525--MA0511.2.RUNX2	chr10	127945574	127945582	-	0.000	0.000	Merged-chr10-127945571-21
NR3583--MA0684.1.RUNX3	chr14	69979174	69979183	-	0.000	0.000	Merged-chr14-69979172-46
NR7608--MA0002.2.RUNX1	chr4	83234294	83234304	-	0.000	0.000	Merged-chr4-83234214-31
NR3649--MA0684.1.RUNX3	chr14	77861400	77861409	+	0.000	0.000	Merged-chr14-77861310-50
NR10922--MA0684.1.RUNX3	chr9	69174354	69174363	-	0.000	0.000	Merged-chr9-69174203-32
NR11379--MA0511.2.RUNX2	chrX	47998588	47998596	-	0.000	0.000	Merged-chrX-47998612-33
NR10774--MA0002.2.RUNX1	chr9	42465767	42465777	+	0.000	0.000	Merged-chr9-42465861-57
NR5613--MA0511.2.RUNX2	chr19	5724635	5724643	+	0.000	0.000	Merged-chr19-5724698-18
NR10569--MA0002.2.RUNX1	chr8	121650712	121650722	-	0.000	0.000	Merged-chr8-121650674-17
NR11428--MA0684.1.RUNX3	chrX	77586183	77586192	-	0.000	0.000	Merged-chrX-77586206-37
