#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR3135--MA0002.2.RUNX1	chr14	67911799	67911809	-	0.000	0.000	Merged-chr14-67911920-26
NR3406--MA0002.2.RUNX1	chr15	31166830	31166840	+	0.000	0.000	Merged-chr15-31166801-87
NR1455--MA0002.2.RUNX1	chr10	128135525	128135535	-	0.000	0.000	Merged-chr10-128135587-20
NR7889--MA0002.2.RUNX1	chr6	30340466	30340476	-	0.000	0.000	Merged-chr6-30340459-13
NR5272--MA0002.2.RUNX1	chr2	30587368	30587378	+	0.000	0.000	Merged-chr2-30587397-33
NR5814--MA0002.2.RUNX1	chr2	165923936	165923946	+	0.000	0.000	Merged-chr2-165923890-22
NR7574--MA0511.2.RUNX2	chr5	106639782	106639790	+	0.000	0.000	Merged-chr5-106639695-17
NR5609--MA0002.2.RUNX1	chr2	125189402	125189412	+	0.000	0.000	Merged-chr2-125189398-33
NR3387--MA0002.2.RUNX1	chr15	27579081	27579091	+	0.000	0.000	Merged-chr15-27579137-17
NR4246--MA0684.1.RUNX3	chr17	35258409	35258418	+	0.000	0.000	Merged-chr17-35258304-47
NR3929--MA0002.2.RUNX1	chr16	55531048	55531058	+	0.000	0.000	Merged-chr16-55531037-7
NR8285--MA0511.2.RUNX2	chr6	122258981	122258989	+	0.000	0.000	Merged-chr6-122259137-47
NR9426--MA0002.2.RUNX1	chr8	119784332	119784342	+	0.000	0.000	Merged-chr8-119784383-58
NR107--MA0684.1.RUNX3	chr1	39896693	39896702	-	0.000	0.000	Merged-chr1-39896761-43
NR7160--MA0511.2.RUNX2	chr4	148509633	148509641	-	0.000	0.000	Merged-chr4-148509676-49
NR1564--MA0002.2.RUNX1	chr11	32113240	32113250	+	0.000	0.000	Merged-chr11-32113342-16
NR4670--MA0002.2.RUNX1	chr18	54986777	54986787	-	0.000	0.000	Merged-chr18-54986948-23
NR7875--MA0684.1.RUNX3	chr6	22330737	22330746	-	0.000	0.000	Merged-chr6-22330722-48
NR9678--MA0002.2.RUNX1	chr9	57521312	57521322	+	0.000	0.000	Merged-chr9-57521344-55
NR1520--MA0511.2.RUNX2	chr11	16858838	16858846	-	0.000	0.000	Merged-chr11-16858803-1
NR7332--MA0002.2.RUNX1	chr5	36538883	36538893	+	0.000	0.000	Merged-chr5-36538864-43
NR5923--MA0002.2.RUNX1	chr3	10466141	10466151	-	0.000	0.000	Merged-chr3-10466039-18
NR7954--MA0511.2.RUNX2	chr6	50009529	50009537	-	0.000	0.000	Merged-chr6-50009459-48
NR9935--MA0684.1.RUNX3	chr9	110458147	110458156	-	0.000	0.000	Merged-chr9-110458141-15
NR5655--MA0511.2.RUNX2	chr2	132111507	132111515	+	0.000	0.000	Merged-chr2-132111329-56
NR8046--MA0511.2.RUNX2	chr6	71962877	71962885	-	0.000	0.000	Merged-chr6-71962835-53
NR7441--MA0002.2.RUNX1	chr5	77125216	77125226	+	0.000	0.000	Merged-chr5-77125140-56
NR3210--MA0002.2.RUNX1	chr14	79503808	79503818	-	0.000	0.000	Merged-chr14-79503814-22
NR5241--MA0511.2.RUNX2	chr2	25913387	25913395	-	0.000	0.000	Merged-chr2-25913406-29
NR2751--MA0002.2.RUNX1	chr13	89889358	89889368	+	0.000	0.000	Merged-chr13-89889254-28
NR2387--MA0511.2.RUNX2	chr12	116467216	116467224	-	0.000	0.000	Merged-chr12-116467208-51
NR7222--MA0684.1.RUNX3	chr5	10254862	10254871	-	0.000	0.000	Merged-chr5-10254903-14
NR5542--MA0684.1.RUNX3	chr2	103652250	103652259	-	0.000	0.000	Merged-chr2-103652335-51
NR6319--MA0684.1.RUNX3	chr3	115815790	115815799	+	0.000	0.000	Merged-chr3-115815828-66
NR4811--MA0002.2.RUNX1	chr18	77121745	77121755	-	0.000	0.000	Merged-chr18-77121790-35
NR7202--MA0002.2.RUNX1	chr4	155162654	155162664	-	0.000	0.000	Merged-chr4-155162672-62
NR1563--MA0684.1.RUNX3	chr11	31999989	31999998	+	0.000	0.000	Merged-chr11-32000120-91
NR7553--MA0511.2.RUNX2	chr5	105443610	105443618	-	0.000	0.000	Merged-chr5-105443564-46
NR6028--MA0002.2.RUNX1	chr3	52840356	52840366	+	0.000	0.000	Merged-chr3-52840378-53
NR52--MA0002.2.RUNX1	chr1	20825285	20825295	-	0.000	0.000	Merged-chr1-20825313-33
NR6157--MA0684.1.RUNX3	chr3	88510193	88510202	-	0.000	0.000	Merged-chr3-88510082-59
NR1814--MA0002.2.RUNX1	chr11	104609515	104609525	+	0.000	0.000	Merged-chr11-104609685-47
NR9591--MA0002.2.RUNX1	chr9	41153273	41153283	-	0.000	0.000	Merged-chr9-41153398-36
NR5426--MA0002.2.RUNX1	chr2	71843427	71843437	+	0.000	0.000	Merged-chr2-71843530-15
NR1943--MA0684.1.RUNX3	chr12	8847369	8847378	-	0.000	0.000	Merged-chr12-8847092-48
NR510--MA0002.2.RUNX1	chr1	138931077	138931087	-	0.000	0.000	Merged-chr1-138931080-29
NR2621--MA0002.2.RUNX1	chr13	55405693	55405703	+	0.000	0.000	Merged-chr13-55405739-52
NR8069--MA0002.2.RUNX1	chr6	83096108	83096118	-	0.000	0.000	Merged-chr6-83096074-55
NR3998--MA0002.2.RUNX1	chr16	78576756	78576766	-	0.000	0.000	Merged-chr16-78576865-120
NR1718--MA0002.2.RUNX1	chr11	79670751	79670761	-	0.000	0.000	Merged-chr11-79670763-15
NR3954--MA0511.2.RUNX2	chr16	59567917	59567925	+	0.000	0.000	Merged-chr16-59568011-23
NR4109--MA0002.2.RUNX1	chr17	5804539	5804549	+	0.000	0.000	Merged-chr17-5804562-52
NR3190--MA0684.1.RUNX3	chr14	76569400	76569409	+	0.000	0.000	Merged-chr14-76569463-39
NR1403--MA0511.2.RUNX2	chr10	119382451	119382459	-	0.000	0.000	Merged-chr10-119382475-33
NR5264--MA0002.2.RUNX1	chr2	29649858	29649868	+	0.000	0.000	Merged-chr2-29649675-51
NR7837--MA0511.2.RUNX2	chr6	3620708	3620716	-	0.000	0.000	Merged-chr6-3620670-56
NR5220--MA0511.2.RUNX2	chr2	18939019	18939027	+	0.000	0.000	Merged-chr2-18939077-26
NR3335--MA0511.2.RUNX2	chr14	122063903	122063911	+	0.000	0.000	Merged-chr14-122063804-67
NR8819--MA0511.2.RUNX2	chr7	101060676	101060684	-	0.000	0.000	Merged-chr7-101060728-39
NR5935--MA0684.1.RUNX3	chr3	16227502	16227511	-	0.000	0.000	Merged-chr3-16227487-10
NR1926--MA0511.2.RUNX2	chr12	3441659	3441667	-	0.000	0.000	Merged-chr12-3441534-29
NR5121--MA0002.2.RUNX1	chr19	57411991	57412001	-	0.000	0.000	Merged-chr19-57412064-43
NR2095--MA0511.2.RUNX2	chr12	72674643	72674651	+	0.000	0.000	Merged-chr12-72674596-16
NR3441--MA0002.2.RUNX1	chr15	36666880	36666890	-	0.000	0.000	Merged-chr15-36666741-18
NR937--MA0002.2.RUNX1	chr10	21504626	21504636	-	0.000	0.000	Merged-chr10-21504659-28
NR10033--MA0002.2.RUNX1	chr9	122233149	122233159	-	0.000	0.000	Merged-chr9-122233247-97
NR5743--MA0511.2.RUNX2	chr2	154754254	154754262	-	0.000	0.000	Merged-chr2-154754253-27
NR7867--MA0684.1.RUNX3	chr6	17851278	17851287	-	0.000	0.000	Merged-chr6-17851443-16
NR3587--MA0511.2.RUNX2	chr15	78923726	78923734	-	0.000	0.000	Merged-chr15-78923681-44
NR4933--MA0002.2.RUNX1	chr19	14588394	14588404	-	0.000	0.000	Merged-chr19-14588447-32
NR3858--MA0511.2.RUNX2	chr16	42907567	42907575	-	0.000	0.000	Merged-chr16-42907502-34
NR2982--MA0002.2.RUNX1	chr14	20785459	20785469	-	0.000	0.000	Merged-chr14-20785376-56
NR7324--MA0002.2.RUNX1	chr5	34822908	34822918	+	0.000	0.000	Merged-chr5-34822830-22
NR3907--MA0684.1.RUNX3	chr16	49839886	49839895	-	0.000	0.000	Merged-chr16-49840085-71
NR8750--MA0002.2.RUNX1	chr7	83742754	83742764	-	0.000	0.000	Merged-chr7-83742815-34
NR9133--MA0684.1.RUNX3	chr8	10481081	10481090	+	0.000	0.000	Merged-chr8-10480951-33
NR1413--MA0002.2.RUNX1	chr10	120895928	120895938	-	0.000	0.000	Merged-chr10-120895921-55
NR4199--MA0002.2.RUNX1	chr17	25913547	25913557	-	0.000	0.000	Merged-chr17-25913616-30
NR51--MA0684.1.RUNX3	chr1	20740682	20740691	-	0.000	0.000	Merged-chr1-20740658-39
NR9527--MA0002.2.RUNX1	chr9	11513920	11513930	+	0.000	0.000	Merged-chr9-11513974-36
NR6106--MA0511.2.RUNX2	chr3	81102255	81102263	-	0.000	0.000	Merged-chr3-81102418-9
NR775--MA0002.2.RUNX1	chr1	184576648	184576658	-	0.000	0.000	Merged-chr1-184576440-44
NR10142--MA0002.2.RUNX1	chrX	73922035	73922045	-	0.000	0.000	Merged-chrX-73921958-51
NR9385--MA0684.1.RUNX3	chr8	110939463	110939472	+	0.000	0.000	Merged-chr8-110939286-87
NR1936--MA0002.2.RUNX1	chr12	3855890	3855900	+	0.000	0.000	Merged-chr12-3856043-44
NR7162--MA0002.2.RUNX1	chr4	148509654	148509664	-	0.000	0.000	Merged-chr4-148509676-49
NR6087--MA0511.2.RUNX2	chr3	75714111	75714119	+	0.000	0.000	Merged-chr3-75714014-36
NR5154--MA0684.1.RUNX3	chr2	3723976	3723985	-	0.000	0.000	Merged-chr2-3723872-33
NR3745--MA0684.1.RUNX3	chr16	11203415	11203424	-	0.000	0.000	Merged-chr16-11203305-84
NR6974--MA0002.2.RUNX1	chr4	117892107	117892117	+	0.000	0.000	Merged-chr4-117892019-55
NR9050--MA0511.2.RUNX2	chr7	139951255	139951263	-	0.000	0.000	Merged-chr7-139951341-4
NR5134--MA0002.2.RUNX1	chr19	59926328	59926338	+	0.000	0.000	Merged-chr19-59926305-20
NR6388--MA0684.1.RUNX3	chr3	131157634	131157643	-	0.000	0.000	Merged-chr3-131157614-46
NR9970--MA0684.1.RUNX3	chr9	115088474	115088483	+	0.000	0.000	Merged-chr9-115088492-13
NR5485--MA0511.2.RUNX2	chr2	84827250	84827258	-	0.000	0.000	Merged-chr2-84827189-69
NR1569--MA0002.2.RUNX1	chr11	32486694	32486704	+	0.000	0.000	Merged-chr11-32486832-15
NR7542--MA0002.2.RUNX1	chr5	104982661	104982671	+	0.000	0.000	Merged-chr5-104982699-45
NR470--MA0002.2.RUNX1	chr1	131613518	131613528	-	0.000	0.000	Merged-chr1-131613618-28
NR1969--MA0684.1.RUNX3	chr12	16901153	16901162	+	0.000	0.000	Merged-chr12-16901091-18
NR4089--MA0684.1.RUNX3	chr16	97111599	97111608	+	0.000	0.000	Merged-chr16-97111615-1
NR1155--MA0002.2.RUNX1	chr10	75978275	75978285	+	0.000	0.000	Merged-chr10-75978406-17
NR7794--MA0002.2.RUNX1	chr5	144126164	144126174	+	0.000	0.000	Merged-chr5-144126158-36
NR3440--MA0684.1.RUNX3	chr15	36650166	36650175	-	0.000	0.000	Merged-chr15-36650116-39
NR3711--MA0684.1.RUNX3	chr15	100461457	100461466	-	0.000	0.000	Merged-chr15-100461368-57
NR9701--MA0511.2.RUNX2	chr9	61755473	61755481	-	0.000	0.000	Merged-chr9-61755536-8
NR10032--MA0684.1.RUNX3	chr9	122233121	122233130	-	0.000	0.000	Merged-chr9-122233247-97
NR7274--MA0511.2.RUNX2	chr5	22360809	22360817	-	0.000	0.000	Merged-chr5-22360842-38
NR1826--MA0684.1.RUNX3	chr11	107693481	107693490	-	0.000	0.000	Merged-chr11-107693539-25
NR2981--MA0684.1.RUNX3	chr14	20775785	20775794	+	0.000	0.000	Merged-chr14-20775848-16
NR1634--MA0511.2.RUNX2	chr11	57911898	57911906	+	0.000	0.000	Merged-chr11-57911963-18
NR5766--MA0002.2.RUNX1	chr2	156918722	156918732	-	0.000	0.000	Merged-chr2-156918803-29
NR916--MA0002.2.RUNX1	chr10	18064646	18064656	+	0.000	0.000	Merged-chr10-18064784-37
NR10012--MA0002.2.RUNX1	chr9	119744091	119744101	-	0.000	0.000	Merged-chr9-119744132-67
NR5024--MA0684.1.RUNX3	chr19	38812312	38812321	-	0.000	0.000	Merged-chr19-38812374-10
NR5147--MA0002.2.RUNX1	chr2	3658032	3658042	+	0.000	0.000	Merged-chr2-3658087-77
NR5418--MA0002.2.RUNX1	chr2	70425864	70425874	+	0.000	0.000	Merged-chr2-70425902-24
NR231--MA0002.2.RUNX1	chr1	71594393	71594403	-	0.000	0.000	Merged-chr1-71594444-22
NR1121--MA0002.2.RUNX1	chr10	71226071	71226081	+	0.000	0.000	Merged-chr10-71226142-30
NR1787--MA0002.2.RUNX1	chr11	99105183	99105193	+	0.000	0.000	Merged-chr11-99105109-62
NR9506--MA0002.2.RUNX1	chr8	128223319	128223329	+	0.000	0.000	Merged-chr8-128223372-20
NR5818--MA0684.1.RUNX3	chr2	166549238	166549247	+	0.000	0.000	Merged-chr2-166549284-30
NR1538--MA0511.2.RUNX2	chr11	21690734	21690742	-	0.000	0.000	Merged-chr11-21690668-23
NR754--MA0002.2.RUNX1	chr1	182363906	182363916	-	0.000	0.000	Merged-chr1-182363988-37
NR9364--MA0684.1.RUNX3	chr8	105516026	105516035	+	0.000	0.000	Merged-chr8-105516067-32
NR1600--MA0511.2.RUNX2	chr11	50916222	50916230	+	0.000	0.000	Merged-chr11-50916103-27
NR1297--MA0684.1.RUNX3	chr10	96400992	96401001	+	0.000	0.000	Merged-chr10-96400911-55
NR1025--MA0002.2.RUNX1	chr10	43954170	43954180	-	0.000	0.000	Merged-chr10-43954194-45
NR7541--MA0684.1.RUNX3	chr5	103975958	103975967	-	0.000	0.000	Merged-chr5-103975926-24
NR7336--MA0684.1.RUNX3	chr5	37067399	37067408	-	0.000	0.000	Merged-chr5-37067269-61
NR7664--MA0002.2.RUNX1	chr5	118710115	118710125	+	0.000	0.000	Merged-chr5-118710096-15
NR1918--MA0511.2.RUNX2	chr11	120981054	120981062	-	0.000	0.000	Merged-chr11-120981125-9
NR3105--MA0684.1.RUNX3	chr14	60744638	60744647	-	0.000	0.000	Merged-chr14-60744715-28
NR863--MA0002.2.RUNX1	chr10	6956461	6956471	-	0.000	0.000	Merged-chr10-6956561-24
NR6810--MA0002.2.RUNX1	chr4	70307384	70307394	-	0.000	0.000	Merged-chr4-70307334-49
NR3784--MA0511.2.RUNX2	chr16	22526578	22526586	-	0.000	0.000	Merged-chr16-22526487-34
NR9596--MA0002.2.RUNX1	chr9	42249428	42249438	-	0.000	0.000	Merged-chr9-42249420-32
NR5242--MA0684.1.RUNX3	chr2	25913386	25913395	-	0.000	0.000	Merged-chr2-25913406-29
NR9281--MA0511.2.RUNX2	chr8	71592046	71592054	-	0.000	0.000	Merged-chr8-71592114-88
NR5907--MA0002.2.RUNX1	chr3	9633275	9633285	+	0.000	0.000	Merged-chr3-9633388-6
NR3685--MA0002.2.RUNX1	chr15	97401096	97401106	-	0.000	0.000	Merged-chr15-97401100-7
NR6019--MA0684.1.RUNX3	chr3	51495782	51495791	-	0.000	0.000	Merged-chr3-51495816-13
NR515--MA0002.2.RUNX1	chr1	140661599	140661609	+	0.000	0.000	Merged-chr1-140661602-9
NR4068--MA0684.1.RUNX3	chr16	94374361	94374370	-	0.000	0.000	Merged-chr16-94374445-4
NR9453--MA0002.2.RUNX1	chr8	123000425	123000435	+	0.000	0.000	Merged-chr8-123000494-51
NR9248--MA0002.2.RUNX1	chr8	61928155	61928165	+	0.000	0.000	Merged-chr8-61928211-74
NR2560--MA0002.2.RUNX1	chr13	40922680	40922690	+	0.000	0.000	Merged-chr13-40922608-25
NR5888--MA0002.2.RUNX1	chr2	181411074	181411084	+	0.000	0.000	Merged-chr2-181411095-55
NR5017--MA0002.2.RUNX1	chr19	37419711	37419721	+	0.000	0.000	Merged-chr19-37419795-20
NR9648--MA0684.1.RUNX3	chr9	51402044	51402053	-	0.000	0.000	Merged-chr9-51401998-48
NR3022--MA0511.2.RUNX2	chr14	31195099	31195107	+	0.000	0.000	Merged-chr14-31195196-97
NR4763--MA0002.2.RUNX1	chr18	68927253	68927263	+	0.000	0.000	Merged-chr18-68927150-24
NR5146--MA0684.1.RUNX3	chr2	3332760	3332769	-	0.000	0.000	Merged-chr2-3332756-84
NR7283--MA0684.1.RUNX3	chr5	23387127	23387136	+	0.000	0.000	Merged-chr5-23387051-61
NR10120--MA0684.1.RUNX3	chrX	52913390	52913399	+	0.000	0.000	Merged-chrX-52913338-62
NR3175--MA0002.2.RUNX1	chr14	74977061	74977071	+	0.000	0.000	Merged-chr14-74977138-7
NR9962--MA0684.1.RUNX3	chr9	114758432	114758441	+	0.000	0.000	Merged-chr9-114758587-29
NR1495--MA0002.2.RUNX1	chr11	8523880	8523890	-	0.000	0.000	Merged-chr11-8524008-23
NR1766--MA0002.2.RUNX1	chr11	94275851	94275861	-	0.000	0.000	Merged-chr11-94275707-70
NR9214--MA0002.2.RUNX1	chr8	35992148	35992158	-	0.000	0.000	Merged-chr8-35992295-47
NR5649--MA0002.2.RUNX1	chr2	130291707	130291717	-	0.000	0.000	Merged-chr2-130291664-33
NR3698--MA0002.2.RUNX1	chr15	98869571	98869581	-	0.000	0.000	Merged-chr15-98869705-35
NR9072--MA0684.1.RUNX3	chr7	141194084	141194093	-	0.000	0.000	Merged-chr7-141194198-81
NR7458--MA0684.1.RUNX3	chr5	89198656	89198665	-	0.000	0.000	Merged-chr5-89198704-31
NR9737--MA0002.2.RUNX1	chr9	70012575	70012585	+	0.000	0.000	Merged-chr9-70012774-59
NR7786--MA0002.2.RUNX1	chr5	143235103	143235113	-	0.000	0.000	Merged-chr5-143235302-59
NR2573--MA0002.2.RUNX1	chr13	42049066	42049076	-	0.000	0.000	Merged-chr13-42049130-34
NR5506--MA0002.2.RUNX1	chr2	91088246	91088256	-	0.000	0.000	Merged-chr2-91088396-18
NR1752--MA0684.1.RUNX3	chr11	89100993	89101002	-	0.000	0.000	Merged-chr11-89100844-64
NR10147--MA0002.2.RUNX1	chrX	74393189	74393199	-	0.000	0.000	Merged-chrX-74393226-50
NR1004--MA0002.2.RUNX1	chr10	39340069	39340079	+	0.000	0.000	Merged-chr10-39339887-44
NR1560--MA0511.2.RUNX2	chr11	31824841	31824849	-	0.000	0.000	Merged-chr11-31824780-24
NR5635--MA0684.1.RUNX3	chr2	128381936	128381945	-	0.000	0.000	Merged-chr2-128381991-22
NR7167--MA0002.2.RUNX1	chr4	149469735	149469745	+	0.000	0.000	Merged-chr4-149469788-41
NR7438--MA0002.2.RUNX1	chr5	75662585	75662595	+	0.000	0.000	Merged-chr5-75662405-46
NR7709--MA0002.2.RUNX1	chr5	125106490	125106500	-	0.000	0.000	Merged-chr5-125106359-47
NR5758--MA0002.2.RUNX1	chr2	156882516	156882526	+	0.000	0.000	Merged-chr2-156882642-42
NR1527--MA0002.2.RUNX1	chr11	17236567	17236577	+	0.000	0.000	Merged-chr11-17236712-13
NR3393--MA0002.2.RUNX1	chr15	27668286	27668296	+	0.000	0.000	Merged-chr15-27668249-55
NR9161--MA0002.2.RUNX1	chr8	19161780	19161790	-	0.000	0.000	Merged-chr8-19161757-88
NR3793--MA0684.1.RUNX3	chr16	23181795	23181804	-	0.000	0.000	Merged-chr16-23181616-66
NR7818--MA0002.2.RUNX1	chr5	149080639	149080649	+	0.000	0.000	Merged-chr5-149080540-39
NR475--MA0002.2.RUNX1	chr1	133131161	133131171	-	0.000	0.000	Merged-chr1-133131295-80
NR746--MA0002.2.RUNX1	chr1	181256801	181256811	+	0.000	0.000	Merged-chr1-181256937-103
NR4742--MA0002.2.RUNX1	chr18	65819116	65819126	+	0.000	0.000	Merged-chr18-65819211-50
NR1765--MA0684.1.RUNX3	chr11	94141817	94141826	+	0.000	0.000	Merged-chr11-94141772-16
NR10094--MA0002.2.RUNX1	chrX	48424762	48424772	+	0.000	0.000	Merged-chrX-48424908-65
NR6674--MA0002.2.RUNX1	chr4	33072978	33072988	-	0.000	0.000	Merged-chr4-33073054-38
NR3524--MA0511.2.RUNX2	chr15	61651351	61651359	-	0.000	0.000	Merged-chr15-61651331-17
NR1844--MA0511.2.RUNX2	chr11	109497227	109497235	+	0.000	0.000	Merged-chr11-109497188-14
NR5919--MA0684.1.RUNX3	chr3	10151850	10151859	-	0.000	0.000	Merged-chr3-10151750-17
NR9465--MA0684.1.RUNX3	chr8	124317366	124317375	-	0.000	0.000	Merged-chr8-124317327-6
NR4851--MA0002.2.RUNX1	chr18	82751303	82751313	-	0.000	0.000	Merged-chr18-82751310-32
NR3283--MA0684.1.RUNX3	chr14	106027145	106027154	-	0.000	0.000	Merged-chr14-106027200-23
NR2966--MA0002.2.RUNX1	chr14	16172551	16172561	+	0.000	0.000	Merged-chr14-16172497-2
NR3825--MA0684.1.RUNX3	chr16	32520609	32520618	-	0.000	0.000	Merged-chr16-32520584-37
NR3011--MA0002.2.RUNX1	chr14	26994646	26994656	-	0.000	0.000	Merged-chr14-26994513-48
NR441--MA0002.2.RUNX1	chr1	128358877	128358887	+	0.000	0.000	Merged-chr1-128359360-82
NR9051--MA0684.1.RUNX3	chr7	139951254	139951263	-	0.000	0.000	Merged-chr7-139951341-4
NR7659--MA0511.2.RUNX2	chr5	118601662	118601670	-	0.000	0.000	Merged-chr5-118601665-20
NR8148--MA0684.1.RUNX3	chr6	97387553	97387562	+	0.000	0.000	Merged-chr6-97387514-39
NR3206--MA0684.1.RUNX3	chr14	78914393	78914402	-	0.000	0.000	Merged-chr14-78914359-46
NR7450--MA0511.2.RUNX2	chr5	88499874	88499882	+	0.000	0.000	Merged-chr5-88499946-26
NR1255--MA0684.1.RUNX3	chr10	92791359	92791368	-	0.000	0.000	Merged-chr10-92791286-37
NR10126--MA0002.2.RUNX1	chrX	59951432	59951442	+	0.000	0.000	Merged-chrX-59951386-23
NR7023--MA0684.1.RUNX3	chr4	129146580	129146589	+	0.000	0.000	Merged-chr4-129146648-24
NR9448--MA0511.2.RUNX2	chr8	122530697	122530705	-	0.000	0.000	Merged-chr8-122530722-16
NR616--MA0002.2.RUNX1	chr1	161976646	161976656	+	0.000	0.000	Merged-chr1-161976505-45
NR9702--MA0684.1.RUNX3	chr9	61755472	61755481	-	0.000	0.000	Merged-chr9-61755536-8
NR5200--MA0684.1.RUNX3	chr2	13757618	13757627	-	0.000	0.000	Merged-chr2-13757540-52
NR2661--MA0002.2.RUNX1	chr13	67269288	67269298	-	0.000	0.000	Merged-chr13-67269257-58
NR8780--MA0511.2.RUNX2	chr7	92087616	92087624	-	0.000	0.000	Merged-chr7-92087702-17
NR2313--MA0002.2.RUNX1	chr12	107982497	107982507	-	0.000	0.000	Merged-chr12-107982520-41
NR4993--MA0684.1.RUNX3	chr19	32275218	32275227	+	0.000	0.000	Merged-chr19-32275425-90
NR4450--MA0002.2.RUNX1	chr17	83645436	83645446	+	0.000	0.000	Merged-chr17-83645491-40
NR9187--MA0002.2.RUNX1	chr8	25949095	25949105	-	0.000	0.000	Merged-chr8-25949044-65
NR4721--MA0002.2.RUNX1	chr18	64919477	64919487	+	0.000	0.000	Merged-chr18-64919536-37
NR7734--MA0511.2.RUNX2	chr5	134237016	134237024	+	0.000	0.000	Merged-chr5-134237023-52
NR8604--MA0002.2.RUNX1	chr7	44839664	44839674	+	0.000	0.000	Merged-chr7-44839649-46
NR9044--MA0002.2.RUNX1	chr7	138886504	138886514	+	0.000	0.000	Merged-chr7-138886601-6
NR3898--MA0511.2.RUNX2	chr16	49699229	49699237	-	0.000	0.000	Merged-chr16-49699249-55
NR933--MA0511.2.RUNX2	chr10	21479581	21479589	+	0.000	0.000	Merged-chr10-21479566-37
NR7364--MA0002.2.RUNX1	chr5	52126036	52126046	+	0.000	0.000	Merged-chr5-52126006-25
NR1347--MA0511.2.RUNX2	chr10	116914010	116914018	+	0.000	0.000	Merged-chr10-116914032-56
NR3676--MA0684.1.RUNX3	chr15	94565195	94565204	-	0.000	0.000	Merged-chr15-94565077-32
NR3947--MA0684.1.RUNX3	chr16	58519518	58519527	+	0.000	0.000	Merged-chr16-58519695-16
NR5479--MA0002.2.RUNX1	chr2	80324545	80324555	-	0.000	0.000	Merged-chr2-80324472-29
NR563--MA0002.2.RUNX1	chr1	153238161	153238171	+	0.000	0.000	Merged-chr1-153238219-13
NR9715--MA0684.1.RUNX3	chr9	64832018	64832027	-	0.000	0.000	Merged-chr9-64831906-29
NR1248--MA0002.2.RUNX1	chr10	91167021	91167031	-	0.000	0.000	Merged-chr10-91167120-36
NR3262--MA0684.1.RUNX3	chr14	103048757	103048766	+	0.000	0.000	Merged-chr14-103048950-60
NR420--MA0002.2.RUNX1	chr1	125441362	125441372	+	0.000	0.000	Merged-chr1-125441635-68
NR8442--MA0002.2.RUNX1	chr6	143105927	143105937	-	0.000	0.000	Merged-chr6-143106016-7
NR9030--MA0684.1.RUNX3	chr7	136255793	136255802	-	0.000	0.000	Merged-chr7-136255803-24
NR9424--MA0002.2.RUNX1	chr8	119605005	119605015	-	0.000	0.000	Merged-chr8-119605101-59
NR5588--MA0002.2.RUNX1	chr2	117447069	117447079	+	0.000	0.000	Merged-chr2-117447085-57
NR9282--MA0684.1.RUNX3	chr8	71592045	71592054	-	0.000	0.000	Merged-chr8-71592114-88
NR467--MA0002.2.RUNX1	chr1	131200182	131200192	+	0.000	0.000	Merged-chr1-131199978-81
NR9553--MA0684.1.RUNX3	chr9	20765499	20765508	-	0.000	0.000	Merged-chr9-20765445-35
NR2660--MA0684.1.RUNX3	chr13	65070185	65070194	-	0.000	0.000	Merged-chr13-65070187-24
NR3659--MA0511.2.RUNX2	chr15	93563705	93563713	+	0.000	0.000	Merged-chr15-93563752-30
NR9361--MA0511.2.RUNX2	chr8	105259797	105259805	+	0.000	0.000	Merged-chr8-105259865-21
NR3437--MA0684.1.RUNX3	chr15	36640860	36640869	-	0.000	0.000	Merged-chr15-36640954-48
NR7681--MA0511.2.RUNX2	chr5	121593831	121593839	-	0.000	0.000	Merged-chr5-121593794-58
NR6937--MA0002.2.RUNX1	chr4	106935045	106935055	+	0.000	0.000	Merged-chr4-106934885-1
NR4320--MA0002.2.RUNX1	chr17	51732852	51732862	-	0.000	0.000	Merged-chr17-51732863-12
NR5574--MA0684.1.RUNX3	chr2	114145113	114145122	+	0.000	0.000	Merged-chr2-114145226-70
NR10042--MA0511.2.RUNX2	chr9	123941456	123941464	+	0.000	0.000	Merged-chr9-123941453-43
NR1565--MA0511.2.RUNX2	chr11	32138418	32138426	-	0.000	0.000	Merged-chr11-32138495-33
NR3417--MA0002.2.RUNX1	chr15	33083258	33083268	+	0.000	0.000	Merged-chr15-33083437-82
NR2892--MA0002.2.RUNX1	chr13	112133859	112133869	-	0.000	0.000	Merged-chr13-112133906-22
NR7092--MA0684.1.RUNX3	chr4	138282880	138282889	-	0.000	0.000	Merged-chr4-138283015-36
NR10151--MA0511.2.RUNX2	chrX	77509329	77509337	+	0.000	0.000	Merged-chrX-77509424-59
NR3403--MA0684.1.RUNX3	chr15	28081354	28081363	+	0.000	0.000	Merged-chr15-28081319-36
NR6090--MA0002.2.RUNX1	chr3	75731470	75731480	-	0.000	0.000	Merged-chr3-75731321-54
NR1099--MA0002.2.RUNX1	chr10	67891369	67891379	-	0.000	0.000	Merged-chr10-67891340-18
