#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR3462--MA0002.2.RUNX1	chr15	75884331	75884341	-	0.000	0.000	Merged-chr15-75884248-28
NR3257--MA0002.2.RUNX1	chr15	25406109	25406119	+	0.000	0.000	Merged-chr15-25406052-6
NR2165--MA0684.1.RUNX3	chr12	112861005	112861014	+	0.000	0.000	Merged-chr12-112860925-89
NR1848--MA0002.2.RUNX1	chr12	20815955	20815965	+	0.000	0.000	Merged-chr12-20815724-27
NR7222--MA0684.1.RUNX3	chr5	105244902	105244911	+	0.000	0.000	Merged-chr5-105244982-37
NR1533--MA0511.2.RUNX2	chr11	55159074	55159082	-	0.000	0.000	Merged-chr11-55158997-29
NR3114--MA0002.2.RUNX1	chr14	105272269	105272279	-	0.000	0.000	Merged-chr14-105272291-16
NR4368--MA0684.1.RUNX3	chr17	83846460	83846469	-	0.000	0.000	Merged-chr17-83846499-25
NR4639--MA0684.1.RUNX3	chr18	69196343	69196352	-	0.000	0.000	Merged-chr18-69196479-70
NR1705--MA0002.2.RUNX1	chr11	111056292	111056302	-	0.000	0.000	Merged-chr11-111056370-11
NR4540--MA0002.2.RUNX1	chr18	49643954	49643964	+	0.000	0.000	Merged-chr18-49643888-28
NR2860--MA0002.2.RUNX1	chr14	20785459	20785469	-	0.000	0.000	Merged-chr14-20785376-56
NR5251--MA0002.2.RUNX1	chr2	91257396	91257406	+	0.000	0.000	Merged-chr2-91257440-4
NR3322--MA0511.2.RUNX2	chr15	40131072	40131080	-	0.000	0.000	Merged-chr15-40131241-26
NR1642--MA0511.2.RUNX2	chr11	94591604	94591612	+	0.000	0.000	Merged-chr11-94591721-35
NR5774--MA0002.2.RUNX1	chr3	52396551	52396561	+	0.000	0.000	Merged-chr3-52396424-47
NR1738--MA0684.1.RUNX3	chr11	117872114	117872123	-	0.000	0.000	Merged-chr11-117872185-83
NR7292--MA0002.2.RUNX1	chr5	120577171	120577181	-	0.000	0.000	Merged-chr5-120577035-13
NR5012--MA0002.2.RUNX1	chr2	32047599	32047609	-	0.000	0.000	Merged-chr2-32047446-8
NR762--MA0002.2.RUNX1	chr1	189795637	189795647	+	0.000	0.000	Merged-chr1-189795440-7
NR9372--MA0684.1.RUNX3	chr9	115611928	115611937	-	0.000	0.000	Merged-chr9-115612034-68
NR5905--MA0511.2.RUNX2	chr3	81172265	81172273	-	0.000	0.000	Merged-chr3-81172380-11
NR9495--MA0002.2.RUNX1	chrX	73922035	73922045	-	0.000	0.000	Merged-chrX-73921958-51
NR2873--MA0002.2.RUNX1	chr14	25560069	25560079	-	0.000	0.000	Merged-chr14-25560139-23
NR3584--MA0002.2.RUNX1	chr16	4475355	4475365	+	0.000	0.000	Merged-chr16-4475244-54
NR1304--MA0002.2.RUNX1	chr10	120625617	120625627	+	0.000	0.000	Merged-chr10-120625660-31
NR4509--MA0684.1.RUNX3	chr18	39559518	39559527	+	0.000	0.000	Merged-chr18-39559520-6
NR2287--MA0684.1.RUNX3	chr13	12507639	12507648	+	0.000	0.000	Merged-chr13-12507577-43
NR3540--MA0511.2.RUNX2	chr15	94478962	94478970	+	0.000	0.000	Merged-chr15-94478905-44
NR9352--MA0002.2.RUNX1	chr9	110946916	110946926	+	0.000	0.000	Merged-chr9-110946775-46
NR7615--MA0684.1.RUNX3	chr6	58881090	58881099	+	0.000	0.000	Merged-chr6-58880983-47
NR3984--MA0684.1.RUNX3	chr16	97326252	97326261	+	0.000	0.000	Merged-chr16-97326270-33
NR3507--MA0002.2.RUNX1	chr15	86051393	86051403	+	0.000	0.000	Merged-chr15-86051383-21
NR1556--MA0002.2.RUNX1	chr11	69089345	69089355	+	0.000	0.000	Merged-chr11-69089284-10
NR1512--MA0511.2.RUNX2	chr11	52232062	52232070	-	0.000	0.000	Merged-chr11-52232101-58
NR9560--MA0511.2.RUNX2	chrX	140531491	140531499	-	0.000	0.000	Merged-chrX-140531486-7
NR3907--MA0684.1.RUNX3	chr16	87657462	87657471	-	0.000	0.000	Merged-chr16-87657392-20
NR9461--MA0002.2.RUNX1	chrX	48713030	48713040	+	0.000	0.000	Merged-chrX-48713049-46
NR4199--MA0002.2.RUNX1	chr17	42870610	42870620	+	0.000	0.000	Merged-chr17-42870691-4
NR7847--MA0002.2.RUNX1	chr6	118167207	118167217	-	0.000	0.000	Merged-chr6-118167184-65
NR4155--MA0511.2.RUNX2	chr17	29693746	29693754	+	0.000	0.000	Merged-chr17-29693798-13
NR3222--MA0684.1.RUNX3	chr15	5144622	5144631	-	0.000	0.000	Merged-chr15-5144505-4
NR980--MA0002.2.RUNX1	chr10	39387125	39387135	+	0.000	0.000	Merged-chr10-39387129-14
NR775--MA0002.2.RUNX1	chr1	192779066	192779076	+	0.000	0.000	Merged-chr1-192778895-23
NR1665--MA0002.2.RUNX1	chr11	98909882	98909892	+	0.000	0.000	Merged-chr11-98909769-23
NR4771--MA0002.2.RUNX1	chr19	10980003	10980013	-	0.000	0.000	Merged-chr19-10979908-59
NR2048--MA0684.1.RUNX3	chr12	85686662	85686671	+	0.000	0.000	Merged-chr12-85686710-55
NR1416--MA0511.2.RUNX2	chr11	20644340	20644348	-	0.000	0.000	Merged-chr11-20644270-6
NR7228--MA0002.2.RUNX1	chr5	105648819	105648829	-	0.000	0.000	Merged-chr5-105648904-12
NR5819--MA0002.2.RUNX1	chr3	60639321	60639331	+	0.000	0.000	Merged-chr3-60639254-17
NR903--MA0002.2.RUNX1	chr10	19167847	19167857	+	0.000	0.000	Merged-chr10-19167953-53
NR5504--MA0511.2.RUNX2	chr2	164087549	164087557	+	0.000	0.000	Merged-chr2-164087575-6
NR5134--MA0002.2.RUNX1	chr2	59716626	59716636	+	0.000	0.000	Merged-chr2-59716624-17
NR1922--MA0684.1.RUNX3	chr12	40427672	40427681	-	0.000	0.000	Merged-chr12-40427719-34
NR8147--MA0511.2.RUNX2	chr7	28943733	28943741	-	0.000	0.000	Merged-chr7-28943644-10
NR2995--MA0002.2.RUNX1	chr14	66281025	66281035	-	0.000	0.000	Merged-chr14-66280950-46
NR5657--MA0002.2.RUNX1	chr3	22151260	22151270	-	0.000	0.000	Merged-chr3-22151308-21
NR7893--MA0511.2.RUNX2	chr6	127307411	127307419	-	0.000	0.000	Merged-chr6-127307394-44
NR7022--MA0511.2.RUNX2	chr5	52126038	52126046	-	0.000	0.000	Merged-chr5-52126006-25
NR9351--MA0684.1.RUNX3	chr9	110907689	110907698	+	0.000	0.000	Merged-chr9-110907689-47
NR3391--MA0511.2.RUNX2	chr15	59263622	59263630	-	0.000	0.000	Merged-chr15-59263707-44
NR7589--MA0002.2.RUNX1	chr6	50009527	50009537	+	0.000	0.000	Merged-chr6-50009459-48
NR5514--MA0002.2.RUNX1	chr2	166022403	166022413	+	0.000	0.000	Merged-chr2-166022472-15
NR5309--MA0002.2.RUNX1	chr2	114145113	114145123	-	0.000	0.000	Merged-chr2-114145226-70
NR8620--MA0002.2.RUNX1	chr8	25720137	25720147	+	0.000	0.000	Merged-chr8-25720196-50
NR3629--MA0002.2.RUNX1	chr16	14361918	14361928	+	0.000	0.000	Merged-chr16-14361818-86
NR5865--MA0511.2.RUNX2	chr3	69223878	69223886	-	0.000	0.000	Merged-chr3-69223977-21
NR1678--MA0002.2.RUNX1	chr11	101732986	101732996	+	0.000	0.000	Merged-chr11-101732937-48
NR1634--MA0511.2.RUNX2	chr11	89100994	89101002	-	0.000	0.000	Merged-chr11-89100844-64
NR7446--MA0002.2.RUNX1	chr6	12081954	12081964	+	0.000	0.000	Merged-chr6-12082002-27
NR3692--MA0684.1.RUNX3	chr16	31275139	31275148	+	0.000	0.000	Merged-chr16-31275130-59
NR4469--MA0684.1.RUNX3	chr18	23734926	23734935	-	0.000	0.000	Merged-chr18-23734973-16
NR1535--MA0002.2.RUNX1	chr11	57652712	57652722	+	0.000	0.000	Merged-chr11-57652728-3
NR9583--MA0002.2.RUNX1	chrX	159021643	159021653	-	0.000	0.000	Merged-chrX-159021727-36
NR3295--MA0511.2.RUNX2	chr15	36214901	36214909	-	0.000	0.000	Merged-chr15-36214970-54
NR2961--MA0002.2.RUNX1	chr14	54651169	54651179	+	0.000	0.000	Merged-chr14-54651264-25
NR3467--MA0002.2.RUNX1	chr15	76899957	76899967	-	0.000	0.000	Merged-chr15-76899846-50
NR3738--MA0002.2.RUNX1	chr16	44321839	44321849	-	0.000	0.000	Merged-chr16-44321913-9
NR9112--MA0684.1.RUNX3	chr9	54612826	54612835	-	0.000	0.000	Merged-chr9-54612864-43
NR8094--MA0511.2.RUNX2	chr7	12949616	12949624	-	0.000	0.000	Merged-chr7-12949725-56
NR631--MA0684.1.RUNX3	chr1	165154336	165154345	+	0.000	0.000	Merged-chr1-165154267-24
NR8209--MA0684.1.RUNX3	chr7	49335377	49335386	-	0.000	0.000	Merged-chr7-49335315-27
NR6258--MA0684.1.RUNX3	chr3	157572188	157572197	-	0.000	0.000	Merged-chr3-157572162-49
NR1045--MA0684.1.RUNX3	chr10	59793005	59793014	+	0.000	0.000	Merged-chr10-59792922-6
NR3675--MA0511.2.RUNX2	chr16	25426504	25426512	-	0.000	0.000	Merged-chr16-25426499-60
NR710--MA0511.2.RUNX2	chr1	179578841	179578849	+	0.000	0.000	Merged-chr1-179578897-31
NR6066--MA0511.2.RUNX2	chr3	122202354	122202362	+	0.000	0.000	Merged-chr3-122202498-54
NR7207--MA0002.2.RUNX1	chr5	101937984	101937994	-	0.000	0.000	Merged-chr5-101938144-3
NR9221--MA0684.1.RUNX3	chr9	83551778	83551787	+	0.000	0.000	Merged-chr9-83551807-21
NR3532--MA0511.2.RUNX2	chr15	93302038	93302046	-	0.000	0.000	Merged-chr15-93302109-22
NR4038--MA0511.2.RUNX2	chr17	12745964	12745972	+	0.000	0.000	Merged-chr17-12746015-29
NR1425--MA0684.1.RUNX3	chr11	22762816	22762825	+	0.000	0.000	Merged-chr11-22762651-14
NR5193--MA0511.2.RUNX2	chr2	75991053	75991061	-	0.000	0.000	Merged-chr2-75991050-38
NR1548--MA0002.2.RUNX1	chr11	62576731	62576741	+	0.000	0.000	Merged-chr11-62576695-29
NR2851--MA0684.1.RUNX3	chr14	20025508	20025517	+	0.000	0.000	Merged-chr14-20025381-48
NR4925--MA0002.2.RUNX1	chr2	14712031	14712041	+	0.000	0.000	Merged-chr2-14711970-14
NR3291--MA0684.1.RUNX3	chr15	35529529	35529538	-	0.000	0.000	Merged-chr15-35529547-26
NR9281--MA0511.2.RUNX2	chr9	94659985	94659993	-	0.000	0.000	Merged-chr9-94659852-5
NR8299--MA0684.1.RUNX3	chr7	75796666	75796675	+	0.000	0.000	Merged-chr7-75796614-49
NR6019--MA0684.1.RUNX3	chr3	108562546	108562555	-	0.000	0.000	Merged-chr3-108562830-113
NR5844--MA0511.2.RUNX2	chr3	65650569	65650577	-	0.000	0.000	Merged-chr3-65650597-39
NR3893--MA0511.2.RUNX2	chr16	84995833	84995841	+	0.000	0.000	Merged-chr16-84995665-26
NR5351--MA0684.1.RUNX3	chr2	129180168	129180177	-	0.000	0.000	Merged-chr2-129180074-1
NR1786--MA0684.1.RUNX3	chr12	3547755	3547764	-	0.000	0.000	Merged-chr12-3547708-30
NR353--MA0002.2.RUNX1	chr1	88641939	88641949	+	0.000	0.000	Merged-chr1-88641957-1
NR5701--MA0511.2.RUNX2	chr3	35306266	35306274	-	0.000	0.000	Merged-chr3-35306167-21
NR4620--MA0002.2.RUNX1	chr18	65512477	65512487	+	0.000	0.000	Merged-chr18-65512491-27
NR1594--MA0511.2.RUNX2	chr11	78984907	78984915	+	0.000	0.000	Merged-chr11-78984832-47
NR1438--MA0684.1.RUNX3	chr11	30127011	30127020	+	0.000	0.000	Merged-chr11-30127050-28
NR7140--MA0684.1.RUNX3	chr5	89198656	89198665	-	0.000	0.000	Merged-chr5-89198704-31
NR8139--MA0511.2.RUNX2	chr7	27361579	27361587	-	0.000	0.000	Merged-chr7-27361571-54
NR7534--MA0002.2.RUNX1	chr6	38810253	38810263	-	0.000	0.000	Merged-chr6-38810070-95
NR5378--MA0002.2.RUNX1	chr2	135824599	135824609	+	0.000	0.000	Merged-chr2-135824469-2
NR9343--MA0684.1.RUNX3	chr9	108617516	108617525	-	0.000	0.000	Merged-chr9-108617434-16
NR7392--MA0684.1.RUNX3	chr5	149016051	149016060	+	0.000	0.000	Merged-chr5-149015984-54
NR6661--MA0002.2.RUNX1	chr4	117892107	117892117	+	0.000	0.000	Merged-chr4-117892019-55
NR7520--MA0684.1.RUNX3	chr6	34495210	34495219	-	0.000	0.000	Merged-chr6-34495216-31
NR9052--MA0002.2.RUNX1	chr9	37554455	37554465	+	0.000	0.000	Merged-chr9-37554470-32
NR4981--MA0002.2.RUNX1	chr2	25426797	25426807	+	0.000	0.000	Merged-chr2-25426860-48
NR941--MA0511.2.RUNX2	chr10	30716232	30716240	-	0.000	0.000	Merged-chr10-30716378-49
NR7315--MA0684.1.RUNX3	chr5	125339640	125339649	+	0.000	0.000	Merged-chr5-125339591-35
NR7372--MA0002.2.RUNX1	chr5	144221511	144221521	-	0.000	0.000	Merged-chr5-144221643-44
NR5635--MA0684.1.RUNX3	chr3	20034915	20034924	-	0.000	0.000	Merged-chr3-20035006-57
NR1626--MA0511.2.RUNX2	chr11	87240397	87240405	+	0.000	0.000	Merged-chr11-87240422-3
NR6790--MA0684.1.RUNX3	chr4	147936493	147936502	+	0.000	0.000	Merged-chr4-147936725-45
NR1133--MA0684.1.RUNX3	chr10	82887536	82887545	+	0.000	0.000	Merged-chr10-82887554-36
NR1799--MA0684.1.RUNX3	chr12	8818046	8818055	+	0.000	0.000	Merged-chr12-8817903-12
NR1256--MA0002.2.RUNX1	chr10	110742184	110742194	-	0.000	0.000	Merged-chr10-110742149-12
NR1527--MA0002.2.RUNX1	chr11	54105210	54105220	+	0.000	0.000	Merged-chr11-54105258-8
NR5887--MA0684.1.RUNX3	chr3	76268630	76268639	-	0.000	0.000	Merged-chr3-76268438-1
NR2953--MA0002.2.RUNX1	chr14	54042311	54042321	+	0.000	0.000	Merged-chr14-54042366-24
NR3459--MA0002.2.RUNX1	chr15	75033764	75033774	-	0.000	0.000	Merged-chr15-75033830-3
NR9227--MA0002.2.RUNX1	chr9	84466077	84466087	+	0.000	0.000	Merged-chr9-84466111-2
NR7898--MA0511.2.RUNX2	chr6	127582642	127582650	+	0.000	0.000	Merged-chr6-127582626-90
NR9085--MA0684.1.RUNX3	chr9	45062797	45062806	-	0.000	0.000	Merged-chr9-45062852-37
NR6422--MA0002.2.RUNX1	chr4	44097942	44097952	+	0.000	0.000	Merged-chr4-44098042-4
NR3938--MA0511.2.RUNX2	chr16	92801760	92801768	-	0.000	0.000	Merged-chr16-92801827-54
NR1987--MA0511.2.RUNX2	chr12	70123785	70123793	+	0.000	0.000	Merged-chr12-70123693-6
NR1116--MA0511.2.RUNX2	chr10	79417835	79417843	+	0.000	0.000	Merged-chr10-79417907-1
NR3297--MA0002.2.RUNX1	chr15	36214899	36214909	+	0.000	0.000	Merged-chr15-36214970-54
NR332--MA0002.2.RUNX1	chr1	86005772	86005782	-	0.000	0.000	Merged-chr1-86005917-70
NR3568--MA0002.2.RUNX1	chr15	100461456	100461466	+	0.000	0.000	Merged-chr15-100461368-57
NR5582--MA0684.1.RUNX3	chr2	181213119	181213128	-	0.000	0.000	Merged-chr2-181212887-72
NR6088--MA0684.1.RUNX3	chr3	127553408	127553417	-	0.000	0.000	Merged-chr3-127553183-75
NR1622--MA0684.1.RUNX3	chr11	85324192	85324201	-	0.000	0.000	Merged-chr11-85324179-42
NR7407--MA0511.2.RUNX2	chr6	3620708	3620716	-	0.000	0.000	Merged-chr6-3620670-56
NR4580--MA0002.2.RUNX1	chr18	56718578	56718588	+	0.000	0.000	Merged-chr18-56718597-44
NR8118--MA0511.2.RUNX2	chr7	19405547	19405555	+	0.000	0.000	Merged-chr7-19405612-30
NR2966--MA0002.2.RUNX1	chr14	57571255	57571265	-	0.000	0.000	Merged-chr14-57571249-1
NR984--MA0684.1.RUNX3	chr10	39402666	39402675	-	0.000	0.000	Merged-chr10-39402648-48
NR5357--MA0002.2.RUNX1	chr2	130291707	130291717	-	0.000	0.000	Merged-chr2-130291664-33
NR170--MA0002.2.RUNX1	chr1	53774180	53774190	-	0.000	0.000	Merged-chr1-53774073-61
NR3948--MA0002.2.RUNX1	chr16	93585974	93585984	+	0.000	0.000	Merged-chr16-93586026-137
NR3157--MA0511.2.RUNX2	chr14	118124396	118124404	+	0.000	0.000	Merged-chr14-118124409-31
NR2552--MA0002.2.RUNX1	chr13	89288481	89288491	-	0.000	0.000	Merged-chr13-89288354-4
NR1748--MA0511.2.RUNX2	chr11	118232694	118232702	+	0.000	0.000	Merged-chr11-118232579-51
NR9302--MA0002.2.RUNX1	chr9	96936025	96936035	+	0.000	0.000	Merged-chr9-96936027-74
NR8843--MA0002.2.RUNX1	chr8	110929262	110929272	+	0.000	0.000	Merged-chr8-110929357-31
NR345--MA0002.2.RUNX1	chr1	88475603	88475613	-	0.000	0.000	Merged-chr1-88475619-20
NR7768--MA0511.2.RUNX2	chr6	99985551	99985559	+	0.000	0.000	Merged-chr6-99985483-19
NR1506--MA0002.2.RUNX1	chr11	51644500	51644510	-	0.000	0.000	Merged-chr11-51644413-4
NR9078--MA0002.2.RUNX1	chr9	44646143	44646153	+	0.000	0.000	Merged-chr9-44646194-52
NR3537--MA0511.2.RUNX2	chr15	93563705	93563713	+	0.000	0.000	Merged-chr15-93563752-30
NR3808--MA0511.2.RUNX2	chr16	59567917	59567925	+	0.000	0.000	Merged-chr16-59568011-23
NR8700--MA0002.2.RUNX1	chr8	64618842	64618852	+	0.000	0.000	Merged-chr8-64618871-24
NR4593--MA0002.2.RUNX1	chr18	58556955	58556965	+	0.000	0.000	Merged-chr18-58556890-22
NR1443--MA0511.2.RUNX2	chr11	30182879	30182887	-	0.000	0.000	Merged-chr11-30182963-54
NR2313--MA0002.2.RUNX1	chr13	16751807	16751817	+	0.000	0.000	Merged-chr13-16751922-1
NR1509--MA0511.2.RUNX2	chr11	52224161	52224169	+	0.000	0.000	Merged-chr11-52224357-50
NR9557--MA0511.2.RUNX2	chrX	140505988	140505996	+	0.000	0.000	Merged-chrX-140506133-71
NR3024--MA0002.2.RUNX1	chr14	73389250	73389260	+	0.000	0.000	Merged-chr14-73389146-30
NR454--MA0002.2.RUNX1	chr1	121220445	121220455	-	0.000	0.000	Merged-chr1-121220429-14
NR9392--MA0002.2.RUNX1	chr9	119744091	119744101	-	0.000	0.000	Merged-chr9-119744132-67
NR1139--MA0002.2.RUNX1	chr10	84070468	84070478	-	0.000	0.000	Merged-chr10-84070351-2
NR3219--MA0684.1.RUNX3	chr15	5108561	5108570	-	0.000	0.000	Merged-chr15-5108448-64
NR9044--MA0002.2.RUNX1	chr9	32706387	32706397	+	0.000	0.000	Merged-chr9-32706237-53
NR2151--MA0002.2.RUNX1	chr12	107982497	107982507	-	0.000	0.000	Merged-chr12-107982520-41
NR1347--MA0511.2.RUNX2	chr11	3298596	3298604	-	0.000	0.000	Merged-chr11-3298569-4
NR5479--MA0002.2.RUNX1	chr2	156267596	156267606	+	0.000	0.000	Merged-chr2-156267698-19
NR1125--MA0684.1.RUNX3	chr10	80622477	80622486	-	0.000	0.000	Merged-chr10-80622471-84
NR5879--MA0684.1.RUNX3	chr3	75731470	75731479	+	0.000	0.000	Merged-chr3-75731321-54
NR1204--MA0511.2.RUNX2	chr10	96481315	96481323	+	0.000	0.000	Merged-chr10-96481360-10
NR3804--MA0684.1.RUNX3	chr16	58718950	58718959	-	0.000	0.000	Merged-chr16-58718786-22
NR8713--MA0002.2.RUNX1	chr8	67889329	67889339	+	0.000	0.000	Merged-chr8-67889219-2
NR215--MA0002.2.RUNX1	chr1	64000610	64000620	-	0.000	0.000	Merged-chr1-64000841-61
NR3785--MA0684.1.RUNX3	chr16	55758395	55758404	+	0.000	0.000	Merged-chr16-55758589-1
NR820--MA0684.1.RUNX3	chr10	8766172	8766181	+	0.000	0.000	Merged-chr10-8766277-7
NR8694--MA0002.2.RUNX1	chr8	61487735	61487745	+	0.000	0.000	Merged-chr8-61487849-59
NR467--MA0002.2.RUNX1	chr1	126670684	126670694	-	0.000	0.000	Merged-chr1-126670494-1
NR738--MA0002.2.RUNX1	chr1	187308837	187308847	-	0.000	0.000	Merged-chr1-187308734-56
NR1108--MA0511.2.RUNX2	chr10	76355126	76355134	+	0.000	0.000	Merged-chr10-76355086-35
NR9156--MA0511.2.RUNX2	chr9	70012577	70012585	-	0.000	0.000	Merged-chr9-70012774-59
NR3708--MA0684.1.RUNX3	chr16	35781231	35781240	-	0.000	0.000	Merged-chr16-35781109-15
NR6000--MA0002.2.RUNX1	chr3	104466710	104466720	-	0.000	0.000	Merged-chr3-104466607-13
NR4986--MA0002.2.RUNX1	chr2	25913385	25913395	+	0.000	0.000	Merged-chr2-25913406-29
NR3417--MA0002.2.RUNX1	chr15	63969325	63969335	+	0.000	0.000	Merged-chr15-63969330-24
NR1195--MA0002.2.RUNX1	chr10	95476119	95476129	-	0.000	0.000	Merged-chr10-95476158-26
NR1409--MA0684.1.RUNX3	chr11	19823814	19823823	-	0.000	0.000	Merged-chr11-19823630-23
NR3398--MA0002.2.RUNX1	chr15	59619972	59619982	-	0.000	0.000	Merged-chr15-59620120-63
NR3669--MA0002.2.RUNX1	chr16	24215619	24215629	+	0.000	0.000	Merged-chr16-24215617-40
NR8726--MA0002.2.RUNX1	chr8	71205760	71205770	+	0.000	0.000	Merged-chr8-71205756-43
NR7363--MA0684.1.RUNX3	chr5	140872747	140872756	-	0.000	0.000	Merged-chr5-140872723-52
NR291--MA0684.1.RUNX3	chr1	82839797	82839806	+	0.000	0.000	Merged-chr1-82839592-65
NR1452--MA0684.1.RUNX3	chr11	32486695	32486704	-	0.000	0.000	Merged-chr11-32486832-15
NR2130--MA0002.2.RUNX1	chr12	99647051	99647061	-	0.000	0.000	Merged-chr12-99647039-10
NR2401--MA0002.2.RUNX1	chr13	45876563	45876573	-	0.000	0.000	Merged-chr13-45876609-5
NR1326--MA0511.2.RUNX2	chr10	127107654	127107662	+	0.000	0.000	Merged-chr10-127107710-55
NR3384--MA0684.1.RUNX3	chr15	53324886	53324895	-	0.000	0.000	Merged-chr15-53324911-2
NR5187--MA0002.2.RUNX1	chr2	75055026	75055036	+	0.000	0.000	Merged-chr2-75055098-51
NR1499--MA0684.1.RUNX3	chr11	50280317	50280326	+	0.000	0.000	Merged-chr11-50280206-7
NR813--MA0002.2.RUNX1	chr10	8055493	8055503	+	0.000	0.000	Merged-chr10-8055559-58
NR9275--MA0002.2.RUNX1	chr9	94258922	94258932	+	0.000	0.000	Merged-chr9-94258829-1
NR3258--MA0511.2.RUNX2	chr15	25828626	25828634	-	0.000	0.000	Merged-chr15-25828667-44
NR4999--MA0002.2.RUNX1	chr2	30796783	30796793	-	0.000	0.000	Merged-chr2-30796578-35
NR4604--MA0002.2.RUNX1	chr18	62164362	62164372	+	0.000	0.000	Merged-chr18-62164450-51
NR3529--MA0511.2.RUNX2	chr15	93298366	93298374	-	0.000	0.000	Merged-chr15-93298411-30
NR3036--MA0684.1.RUNX3	chr14	76569400	76569409	+	0.000	0.000	Merged-chr14-76569463-39
NR794--MA0002.2.RUNX1	chr10	4518565	4518575	+	0.000	0.000	Merged-chr10-4518552-9
NR4541--MA0511.2.RUNX2	chr18	49721779	49721787	+	0.000	0.000	Merged-chr18-49721855-41
NR9549--MA0511.2.RUNX2	chrX	136616068	136616076	+	0.000	0.000	Merged-chrX-136616157-16
NR8673--MA0002.2.RUNX1	chr8	47173216	47173226	+	0.000	0.000	Merged-chr8-47173269-33
NR717--MA0002.2.RUNX1	chr1	180987910	180987920	+	0.000	0.000	Merged-chr1-180987901-35
NR1588--MA0002.2.RUNX1	chr11	77519252	77519262	+	0.000	0.000	Merged-chr11-77519189-54
NR3668--MA0684.1.RUNX3	chr16	23844809	23844818	+	0.000	0.000	Merged-chr16-23844946-41
NR2970--MA0511.2.RUNX2	chr14	60072651	60072659	+	0.000	0.000	Merged-chr14-60072713-24
NR6502--MA0002.2.RUNX1	chr4	63214340	63214350	-	0.000	0.000	Merged-chr4-63214261-1
NR9559--MA0002.2.RUNX1	chrX	140505988	140505998	-	0.000	0.000	Merged-chrX-140506133-71
NR7879--MA0002.2.RUNX1	chr6	122826642	122826652	+	0.000	0.000	Merged-chr6-122826486-57
NR2666--MA0002.2.RUNX1	chr13	107869178	107869188	+	0.000	0.000	Merged-chr13-107869033-28
NR2937--MA0002.2.RUNX1	chr14	45219653	45219663	+	0.000	0.000	Merged-chr14-45219848-107
NR3377--MA0002.2.RUNX1	chr15	53130254	53130264	+	0.000	0.000	Merged-chr15-53130224-36
NR3999--MA0511.2.RUNX2	chr17	6782895	6782903	+	0.000	0.000	Merged-chr17-6782813-110
NR2252--MA0002.2.RUNX1	chr13	5806317	5806327	+	0.000	0.000	Merged-chr13-5806398-17
NR1448--MA0511.2.RUNX2	chr11	31824841	31824849	-	0.000	0.000	Merged-chr11-31824780-24
NR664--MA0002.2.RUNX1	chr1	172312074	172312084	-	0.000	0.000	Merged-chr1-172312178-79
NR3029--MA0002.2.RUNX1	chr14	75068998	75069008	+	0.000	0.000	Merged-chr14-75068888-3
NR620--MA0511.2.RUNX2	chr1	164966197	164966205	+	0.000	0.000	Merged-chr1-164966286-53
NR3856--MA0511.2.RUNX2	chr16	76002577	76002585	+	0.000	0.000	Merged-chr16-76002490-12
NR3363--MA0684.1.RUNX3	chr15	50667820	50667829	+	0.000	0.000	Merged-chr15-50667671-62
NR3158--MA0684.1.RUNX3	chr14	118124396	118124405	+	0.000	0.000	Merged-chr14-118124409-31
NR7673--MA0511.2.RUNX2	chr6	72550913	72550921	-	0.000	0.000	Merged-chr6-72550842-35
NR8814--MA0002.2.RUNX1	chr8	106643193	106643203	+	0.000	0.000	Merged-chr8-106643215-49
NR3171--MA0511.2.RUNX2	chr14	118816677	118816685	-	0.000	0.000	Merged-chr14-118816766-15
NR6929--MA0002.2.RUNX1	chr5	23631660	23631670	-	0.000	0.000	Merged-chr5-23631694-6
NR7369--MA0002.2.RUNX1	chr5	142404506	142404516	-	0.000	0.000	Merged-chr5-142404531-8
NR5023--MA0002.2.RUNX1	chr2	35259890	35259900	-	0.000	0.000	Merged-chr2-35259882-5
NR716--MA0684.1.RUNX3	chr1	180432049	180432058	-	0.000	0.000	Merged-chr1-180432015-44
NR8795--MA0002.2.RUNX1	chr8	96552736	96552746	+	0.000	0.000	Merged-chr8-96552694-31
NR1606--MA0684.1.RUNX3	chr11	81613445	81613454	-	0.000	0.000	Merged-chr11-81613412-31
NR6720--MA0002.2.RUNX1	chr4	134642024	134642034	-	0.000	0.000	Merged-chr4-134642170-32
NR4564--MA0002.2.RUNX1	chr18	54906903	54906913	-	0.000	0.000	Merged-chr18-54907072-1
NR9528--MA0511.2.RUNX2	chrX	99593325	99593333	+	0.000	0.000	Merged-chrX-99593260-13
NR630--MA0002.2.RUNX1	chr1	165154336	165154346	-	0.000	0.000	Merged-chr1-165154267-24
NR8652--MA0002.2.RUNX1	chr8	35992148	35992158	-	0.000	0.000	Merged-chr8-35992295-47
NR1044--MA0002.2.RUNX1	chr10	59793005	59793015	-	0.000	0.000	Merged-chr10-59792922-6
