#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR11021--MA0089.1.MAFG::NFE2L1	chr6	88084528	88084533	-	0.000	0.000	Merged-chr6-88084679-72
NR13370--MA0089.1.MAFG::NFE2L1	chr9	96696411	96696416	-	0.000	0.000	Merged-chr9-96696442-50
NR6562--MA0591.1.Bach1::Mafk	chr19	14503999	14504013	-	0.000	0.000	Merged-chr19-14504107-29
NR5663--MA0089.1.MAFG::NFE2L1	chr17	28007370	28007375	+	0.000	0.000	Merged-chr17-28007418-17
NR1370--MA0495.2.MAFF	chr10	44443927	44443947	+	0.000	0.000	Merged-chr10-44443949-54
NR11590--MA0659.1.MAFG	chr7	16057370	16057390	+	0.000	0.000	Merged-chr7-16057177-61
NR1995--MA0501.1.MAF::NFE2	chr11	23570306	23570320	-	0.000	0.000	Merged-chr11-23570355-13
NR3350--MA0591.1.Bach1::Mafk	chr13	13582228	13582242	+	0.000	0.000	Merged-chr13-13582107-29
NR8345--MA0591.1.Bach1::Mafk	chr3	89190715	89190729	-	0.000	0.000	Merged-chr3-89190624-36
NR9923--MA0591.1.Bach1::Mafk	chr5	52609888	52609902	+	0.000	0.000	Merged-chr5-52609918-24
NR7110--MA0591.1.Bach1::Mafk	chr2	62630554	62630568	-	0.000	0.000	Merged-chr2-62630676-23
NR9164--MA0117.2.Mafb	chr4	89550651	89550662	+	0.000	0.000	Merged-chr4-89550701-62
NR12367--MA0089.1.MAFG::NFE2L1	chr8	13917157	13917162	+	0.000	0.000	Merged-chr8-13917171-10
NR3414--MA0089.1.MAFG::NFE2L1	chr13	32849896	32849901	-	0.000	0.000	Merged-chr13-32849948-19
NR9882--MA0089.1.MAFG::NFE2L1	chr5	36374157	36374162	-	0.000	0.000	Merged-chr5-36374064-52
NR5382--MA0117.2.Mafb	chr16	87713185	87713196	-	0.000	0.000	Merged-chr16-87713250-69
NR10227--MA0117.2.Mafb	chr5	105354009	105354020	-	0.000	0.000	Merged-chr5-105353957-58
NR6328--MA0089.1.MAFG::NFE2L1	chr18	65819138	65819143	-	0.000	0.000	Merged-chr18-65819211-50
NR11205--MA0117.2.Mafb	chr6	114930099	114930110	+	0.000	0.000	Merged-chr6-114929933-47
NR11754--MA0501.1.MAF::NFE2	chr7	58148188	58148202	+	0.000	0.000	Merged-chr7-58147990-20
NR6704--MA0089.1.MAFG::NFE2L1	chr19	46970217	46970222	+	0.000	0.000	Merged-chr19-46970347-33
NR4665--MA0501.1.MAF::NFE2	chr15	36640982	36640996	-	0.000	0.000	Merged-chr15-36640954-48
NR4864--MA0591.1.Bach1::Mafk	chr15	81522306	81522320	+	0.000	0.000	Merged-chr15-81522350-9
NR2887--MA0501.1.MAF::NFE2	chr12	77020212	77020226	+	0.000	0.000	Merged-chr12-77020175-38
NR4826--MA0501.1.MAF::NFE2	chr15	75981822	75981836	-	0.000	0.000	Merged-chr15-75981865-59
NR2563--MA0501.1.MAF::NFE2	chr12	3349582	3349596	-	0.000	0.000	Merged-chr12-3349585-15
NR1782--MA0591.1.Bach1::Mafk	chr10	111378296	111378310	+	0.000	0.000	Merged-chr10-111378501-63
NR12178--MA0089.1.MAFG::NFE2L1	chr7	129764607	129764612	-	0.000	0.000	Merged-chr7-129764736-16
NR5474--MA0496.2.MAFK	chr16	96358153	96358171	-	0.000	0.000	Merged-chr16-96358039-35
NR10352--MA0591.1.Bach1::Mafk	chr5	123512314	123512328	-	0.000	0.000	Merged-chr5-123512374-9
NR2659--MA0117.2.Mafb	chr12	21467973	21467984	-	0.000	0.000	Merged-chr12-21468092-6
NR11436--MA0089.1.MAFG::NFE2L1	chr6	140466497	140466502	-	0.000	0.000	Merged-chr6-140466408-37
NR5863--MA0089.1.MAFG::NFE2L1	chr17	64735586	64735591	-	0.000	0.000	Merged-chr17-64735708-22
NR4443--MA0089.1.MAFG::NFE2L1	chr14	102811527	102811532	-	0.000	0.000	Merged-chr14-102811644-20
NR243--MA0659.1.MAFG	chr1	69831153	69831173	-	0.000	0.000	Merged-chr1-69831096-32
NR2297--MA0089.1.MAFG::NFE2L1	chr11	84016349	84016354	+	0.000	0.000	Merged-chr11-84016302-8
NR1514--MA0501.1.MAF::NFE2	chr10	76802327	76802341	-	0.000	0.000	Merged-chr10-76802342-40
NR5542--MA0501.1.MAF::NFE2	chr17	8872201	8872215	+	0.000	0.000	Merged-chr17-8872173-14
NR6348--MA0591.1.Bach1::Mafk	chr18	67809360	67809374	+	0.000	0.000	Merged-chr18-67809211-34
NR119--MA0089.1.MAFG::NFE2L1	chr1	36883862	36883867	-	0.000	0.000	Merged-chr1-36883943-16
NR2415--MA0496.2.MAFK	chr11	104664025	104664043	-	0.000	0.000	Merged-chr11-104664090-22
NR11147--MA0089.1.MAFG::NFE2L1	chr6	108537159	108537164	+	0.000	0.000	Merged-chr6-108536943-79
NR5994--MA0591.1.Bach1::Mafk	chr17	85023740	85023754	+	0.000	0.000	Merged-chr17-85023702-53
NR10926--MA0659.1.MAFG	chr6	70709472	70709492	+	0.000	0.000	Merged-chr6-70709572-48
NR5125--MA0496.2.MAFK	chr16	33769915	33769933	+	0.000	0.000	Merged-chr16-33769896-51
NR4347--MA0501.1.MAF::NFE2	chr14	72983603	72983617	+	0.000	0.000	Merged-chr14-72983519-34
NR8424--MA0659.1.MAFG	chr3	96309569	96309589	-	0.000	0.000	Merged-chr3-96309602-13
NR4194--MA0117.2.Mafb	chr14	54398792	54398803	-	0.000	0.000	Merged-chr14-54398742-25
NR9019--MA0496.2.MAFK	chr4	46560561	46560579	+	0.000	0.000	Merged-chr4-46560470-31
NR6542--MA0591.1.Bach1::Mafk	chr19	10602696	10602710	-	0.000	0.000	Merged-chr19-10602895-37
NR2536--MA0496.2.MAFK	chr11	119345105	119345123	-	0.000	0.000	Merged-chr11-119345028-19
NR10008--MA0591.1.Bach1::Mafk	chr5	67437634	67437648	-	0.000	0.000	Merged-chr5-67437495-24
NR4745--MA0089.1.MAFG::NFE2L1	chr15	59641272	59641277	+	0.000	0.000	Merged-chr15-59641442-25
NR112--MA0591.1.Bach1::Mafk	chr1	36262318	36262332	+	0.000	0.000	Merged-chr1-36262219-41
NR3492--MA0501.1.MAF::NFE2	chr13	45412288	45412302	-	0.000	0.000	Merged-chr13-45412330-13
NR7168--MA0089.1.MAFG::NFE2L1	chr2	70844824	70844829	-	0.000	0.000	Merged-chr2-70845075-67
NR8964--MA0089.1.MAFG::NFE2L1	chr4	32179919	32179924	-	0.000	0.000	Merged-chr4-32179914-44
NR5385--MA0089.1.MAFG::NFE2L1	chr16	87754904	87754909	+	0.000	0.000	Merged-chr16-87755077-33
NR4976--MA0495.2.MAFF	chr15	101241136	101241156	-	0.000	0.000	Merged-chr15-101241005-42
NR102--MA0496.2.MAFK	chr1	33454542	33454560	-	0.000	0.000	Merged-chr1-33454547-11
NR5270--MA0089.1.MAFG::NFE2L1	chr16	57398740	57398745	-	0.000	0.000	Merged-chr16-57398780-28
NR8109--MA0089.1.MAFG::NFE2L1	chr3	28969065	28969070	-	0.000	0.000	Merged-chr3-28968988-13
NR8303--MA0117.2.Mafb	chr3	84749430	84749441	+	0.000	0.000	Merged-chr3-84749364-32
NR3137--MA0501.1.MAF::NFE2	chr12	107362245	107362259	-	0.000	0.000	Merged-chr12-107362270-34
NR9713--MA0496.2.MAFK	chr5	9059342	9059360	-	0.000	0.000	Merged-chr5-9059471-35
NR6917--MA0089.1.MAFG::NFE2L1	chr2	25620598	25620603	+	0.000	0.000	Merged-chr2-25620603-21
NR1932--MA0117.2.Mafb	chr11	3932071	3932082	-	0.000	0.000	Merged-chr11-3931934-36
NR2308--MA0496.2.MAFK	chr11	85324147	85324165	-	0.000	0.000	Merged-chr11-85324179-42
NR5750--MA0659.1.MAFG	chr17	36042869	36042889	+	0.000	0.000	Merged-chr17-36042760-57
NR7557--MA0089.1.MAFG::NFE2L1	chr2	129180153	129180158	+	0.000	0.000	Merged-chr2-129180074-1
NR6345--MA0496.2.MAFK	chr18	67502780	67502798	-	0.000	0.000	Merged-chr18-67502827-16
NR12992--MA0501.1.MAF::NFE2	chr9	22096173	22096187	+	0.000	0.000	Merged-chr9-22096172-29
NR6513--MA0089.1.MAFG::NFE2L1	chr19	8683227	8683232	+	0.000	0.000	Merged-chr19-8683182-16
NR13527--MA0495.2.MAFF	chr9	118512837	118512857	-	0.000	0.000	Merged-chr9-118512920-16
NR10784--MA0591.1.Bach1::Mafk	chr6	54760020	54760034	+	0.000	0.000	Merged-chr6-54760187-57
NR606--MA0591.1.Bach1::Mafk	chr1	134560540	134560554	+	0.000	0.000	Merged-chr1-134560564-90
NR4569--MA0089.1.MAFG::NFE2L1	chr14	122011949	122011954	+	0.000	0.000	Merged-chr14-122012077-50
NR10518--MA0089.1.MAFG::NFE2L1	chr5	147049418	147049423	+	0.000	0.000	Merged-chr5-147049236-7
NR4078--MA0089.1.MAFG::NFE2L1	chr14	25379039	25379044	-	0.000	0.000	Merged-chr14-25379059-15
NR1274--MA0117.2.Mafb	chr10	22302851	22302862	-	0.000	0.000	Merged-chr10-22302740-66
NR4454--MA0089.1.MAFG::NFE2L1	chr14	103048830	103048835	-	0.000	0.000	Merged-chr14-103048950-60
NR4830--MA0089.1.MAFG::NFE2L1	chr15	76199519	76199524	+	0.000	0.000	Merged-chr15-76199609-68
NR1251--MA0089.1.MAFG::NFE2L1	chr10	20281670	20281675	-	0.000	0.000	Merged-chr10-20281832-45
NR7576--MA0117.2.Mafb	chr2	131263484	131263495	+	0.000	0.000	Merged-chr2-131263434-7
NR4651--MA0117.2.Mafb	chr15	31602665	31602676	-	0.000	0.000	Merged-chr15-31602700-2
NR2180--MA0089.1.MAFG::NFE2L1	chr11	62466776	62466781	+	0.000	0.000	Merged-chr11-62466803-41
NR5460--MA0591.1.Bach1::Mafk	chr16	95893659	95893673	+	0.000	0.000	Merged-chr16-95893684-47
NR4654--MA0495.2.MAFF	chr15	32766514	32766534	+	0.000	0.000	Merged-chr15-32766440-21
NR3161--MA0591.1.Bach1::Mafk	chr12	110591596	110591610	+	0.000	0.000	Merged-chr12-110591527-74
NR4165--MA0089.1.MAFG::NFE2L1	chr14	47740753	47740758	+	0.000	0.000	Merged-chr14-47740703-52
NR488--MA0495.2.MAFF	chr1	106268517	106268537	-	0.000	0.000	Merged-chr1-106268464-31
NR2796--MA0496.2.MAFK	chr12	51871959	51871977	+	0.000	0.000	Merged-chr12-51871812-58
NR5623--MA0495.2.MAFF	chr17	24084863	24084883	-	0.000	0.000	Merged-chr17-24084802-20
NR7079--MA0089.1.MAFG::NFE2L1	chr2	59203587	59203592	+	0.000	0.000	Merged-chr2-59203652-25
NR4099--MA0495.2.MAFF	chr14	30185733	30185753	+	0.000	0.000	Merged-chr14-30185655-2
NR12289--MA0089.1.MAFG::NFE2L1	chr7	141481139	141481144	-	0.000	0.000	Merged-chr7-141481345-79
NR6035--MA0089.1.MAFG::NFE2L1	chr17	87364378	87364383	+	0.000	0.000	Merged-chr17-87364377-17
NR13529--MA0501.1.MAF::NFE2	chr9	118512843	118512857	+	0.000	0.000	Merged-chr9-118512920-16
NR3712--MA0089.1.MAFG::NFE2L1	chr13	96465417	96465422	+	0.000	0.000	Merged-chr13-96465577-16
NR13594--MA0089.1.MAFG::NFE2L1	chrX	7645443	7645448	-	0.000	0.000	Merged-chrX-7645484-3
NR3472--MA0659.1.MAFG	chr13	43485422	43485442	+	0.000	0.000	Merged-chr13-43485409-24
NR12578--MA0659.1.MAFG	chr8	75084001	75084021	+	0.000	0.000	Merged-chr8-75083999-30
NR3659--MA0501.1.MAF::NFE2	chr13	83566389	83566403	-	0.000	0.000	Merged-chr13-83566220-57
NR11593--MA0496.2.MAFK	chr7	16057371	16057389	+	0.000	0.000	Merged-chr7-16057177-61
NR998--MA0089.1.MAFG::NFE2L1	chr1	181866950	181866955	-	0.000	0.000	Merged-chr1-181867042-1
NR13341--MA0659.1.MAFG	chr9	94441517	94441537	+	0.000	0.000	Merged-chr9-94441414-62
NR4843--MA0089.1.MAFG::NFE2L1	chr15	78528785	78528790	-	0.000	0.000	Merged-chr15-78528885-1
NR5396--MA0089.1.MAFG::NFE2L1	chr16	90279410	90279415	-	0.000	0.000	Merged-chr16-90279320-12
NR4996--MA0117.2.Mafb	chr16	3776517	3776528	-	0.000	0.000	Merged-chr16-3776489-17
NR11575--MA0501.1.MAF::NFE2	chr7	4493032	4493046	+	0.000	0.000	Merged-chr7-4492991-39
NR7266--MA0089.1.MAFG::NFE2L1	chr2	90890449	90890454	+	0.000	0.000	Merged-chr2-90890259-1
NR10613--MA0117.2.Mafb	chr6	15726619	15726630	+	0.000	0.000	Merged-chr6-15726718-35
NR12339--MA0495.2.MAFF	chr8	10481064	10481084	+	0.000	0.000	Merged-chr8-10480951-33
NR1313--MA0591.1.Bach1::Mafk	chr10	34418442	34418456	-	0.000	0.000	Merged-chr10-34418340-93
NR6943--MA0117.2.Mafb	chr2	29649882	29649893	-	0.000	0.000	Merged-chr2-29649675-51
NR3349--MA0089.1.MAFG::NFE2L1	chr13	13564505	13564510	-	0.000	0.000	Merged-chr13-13564699-51
NR4403--MA0496.2.MAFK	chr14	87348967	87348985	-	0.000	0.000	Merged-chr14-87349015-16
NR10214--MA0089.1.MAFG::NFE2L1	chr5	103719958	103719963	+	0.000	0.000	Merged-chr5-103720100-12
NR13793--MA0117.2.Mafb	chrX	135752939	135752950	+	0.000	0.000	Merged-chrX-135752954-36
NR10864--MA0659.1.MAFG	chr6	65765317	65765337	+	0.000	0.000	Merged-chr6-65765316-29
NR2495--MA0089.1.MAFG::NFE2L1	chr11	116012676	116012681	+	0.000	0.000	Merged-chr11-116012659-52
NR6946--MA0495.2.MAFF	chr2	31026859	31026879	-	0.000	0.000	Merged-chr2-31026852-15
NR4101--MA0659.1.MAFG	chr14	30185733	30185753	+	0.000	0.000	Merged-chr14-30185655-2
NR1451--MA0089.1.MAFG::NFE2L1	chr10	61715406	61715411	+	0.000	0.000	Merged-chr10-61715305-29
NR11027--MA0117.2.Mafb	chr6	89370584	89370595	-	0.000	0.000	Merged-chr6-89370714-1
NR13504--MA0089.1.MAFG::NFE2L1	chr9	116249915	116249920	-	0.000	0.000	Merged-chr9-116250022-24
NR8988--MA0089.1.MAFG::NFE2L1	chr4	40239266	40239271	+	0.000	0.000	Merged-chr4-40239438-126
NR7568--MA0089.1.MAFG::NFE2L1	chr2	130563776	130563781	-	0.000	0.000	Merged-chr2-130563703-55
NR2474--MA0496.2.MAFK	chr11	115128672	115128690	+	0.000	0.000	Merged-chr11-115128624-38
NR9407--MA0117.2.Mafb	chr4	126181275	126181286	-	0.000	0.000	Merged-chr4-126181413-29
NR11291--MA0117.2.Mafb	chr6	125222366	125222377	+	0.000	0.000	Merged-chr6-125222318-50
NR9078--MA0496.2.MAFK	chr4	59278555	59278573	+	0.000	0.000	Merged-chr4-59278599-46
NR8330--MA0591.1.Bach1::Mafk	chr3	88337492	88337506	-	0.000	0.000	Merged-chr3-88337526-21
NR8699--MA0089.1.MAFG::NFE2L1	chr3	142550486	142550491	-	0.000	0.000	Merged-chr3-142550449-49
NR8018--MA0089.1.MAFG::NFE2L1	chr2	180350939	180350944	-	0.000	0.000	Merged-chr2-180350992-3
NR4956--MA0089.1.MAFG::NFE2L1	chr15	98728081	98728086	-	0.000	0.000	Merged-chr15-98728107-26
NR12099--MA0501.1.MAF::NFE2	chr7	122445139	122445153	+	0.000	0.000	Merged-chr7-122445212-13
NR5440--MA0591.1.Bach1::Mafk	chr16	93787992	93788006	-	0.000	0.000	Merged-chr16-93787829-41
NR128--MA0089.1.MAFG::NFE2L1	chr1	39923381	39923386	-	0.000	0.000	Merged-chr1-39923270-90
NR9149--MA0089.1.MAFG::NFE2L1	chr4	88727550	88727555	-	0.000	0.000	Merged-chr4-88727531-27
NR5406--MA0089.1.MAFG::NFE2L1	chr16	91443566	91443571	+	0.000	0.000	Merged-chr16-91443415-25
NR7742--MA0089.1.MAFG::NFE2L1	chr2	152788881	152788886	+	0.000	0.000	Merged-chr2-152788714-7
NR11257--MA0501.1.MAF::NFE2	chr6	120470819	120470833	+	0.000	0.000	Merged-chr6-120470872-38
NR10929--MA0496.2.MAFK	chr6	70709473	70709491	-	0.000	0.000	Merged-chr6-70709572-48
NR10818--MA0089.1.MAFG::NFE2L1	chr6	58640370	58640375	+	0.000	0.000	Merged-chr6-58640552-47
NR12567--MA0496.2.MAFK	chr8	71882026	71882044	-	0.000	0.000	Merged-chr8-71881954-63
NR11256--MA0089.1.MAFG::NFE2L1	chr6	120470833	120470838	+	0.000	0.000	Merged-chr6-120470872-38
NR1564--MA0089.1.MAFG::NFE2L1	chr10	81350536	81350541	-	0.000	0.000	Merged-chr10-81350595-59
NR692--MA0501.1.MAF::NFE2	chr1	151251003	151251017	-	0.000	0.000	Merged-chr1-151251056-37
NR4854--MA0089.1.MAFG::NFE2L1	chr15	79658971	79658976	-	0.000	0.000	Merged-chr15-79658966-52
NR10739--MA0501.1.MAF::NFE2	chr6	49128474	49128488	+	0.000	0.000	Merged-chr6-49128471-29
NR6220--MA0089.1.MAFG::NFE2L1	chr18	46013384	46013389	-	0.000	0.000	Merged-chr18-46013388-48
NR3392--MA0659.1.MAFG	chr13	29805496	29805516	+	0.000	0.000	Merged-chr13-29805422-4
NR5494--MA0089.1.MAFG::NFE2L1	chr17	5195642	5195647	+	0.000	0.000	Merged-chr17-5195608-19
NR2895--MA0591.1.Bach1::Mafk	chr12	77666585	77666599	+	0.000	0.000	Merged-chr12-77666709-12
NR11155--MA0496.2.MAFK	chr6	108895317	108895335	-	0.000	0.000	Merged-chr6-108895381-27
NR9510--MA0089.1.MAFG::NFE2L1	chr4	141419643	141419648	-	0.000	0.000	Merged-chr4-141419764-31
NR12198--MA0089.1.MAFG::NFE2L1	chr7	131112505	131112510	+	0.000	0.000	Merged-chr7-131112700-22
NR6811--MA0089.1.MAFG::NFE2L1	chr2	3717910	3717915	-	0.000	0.000	Merged-chr2-3718014-59
NR1398--MA0496.2.MAFK	chr10	53344049	53344067	-	0.000	0.000	Merged-chr10-53344095-9
NR6084--MA0117.2.Mafb	chr18	6281381	6281392	-	0.000	0.000	Merged-chr18-6281338-48
NR5090--MA0089.1.MAFG::NFE2L1	chr16	30067017	30067022	+	0.000	0.000	Merged-chr16-30066931-47
NR2530--MA0591.1.Bach1::Mafk	chr11	119345107	119345121	-	0.000	0.000	Merged-chr11-119345028-19
NR4867--MA0089.1.MAFG::NFE2L1	chr15	81872346	81872351	-	0.000	0.000	Merged-chr15-81872198-88
NR7942--MA0089.1.MAFG::NFE2L1	chr2	173264810	173264815	+	0.000	0.000	Merged-chr2-173264964-41
NR8495--MA0089.1.MAFG::NFE2L1	chr3	108504044	108504049	+	0.000	0.000	Merged-chr3-108504114-26
NR5753--MA0496.2.MAFK	chr17	36042870	36042888	+	0.000	0.000	Merged-chr17-36042760-57
NR3823--MA0089.1.MAFG::NFE2L1	chr13	103412676	103412681	-	0.000	0.000	Merged-chr13-103412841-15
NR4681--MA0496.2.MAFK	chr15	38697578	38697596	-	0.000	0.000	Merged-chr15-38697617-10
NR9812--MA0089.1.MAFG::NFE2L1	chr5	21254967	21254972	-	0.000	0.000	Merged-chr5-21254890-25
NR13792--MA0089.1.MAFG::NFE2L1	chrX	135742795	135742800	-	0.000	0.000	Merged-chrX-135742752-69
NR3598--MA0117.2.Mafb	chr13	69821588	69821599	+	0.000	0.000	Merged-chr13-69821460-47
NR1553--MA0591.1.Bach1::Mafk	chr10	80342883	80342897	+	0.000	0.000	Merged-chr10-80342924-40
NR1422--MA0501.1.MAF::NFE2	chr10	58383470	58383484	-	0.000	0.000	Merged-chr10-58383440-43
NR3386--MA0495.2.MAFF	chr13	28551868	28551888	-	0.000	0.000	Merged-chr13-28551845-49
NR10123--MA0089.1.MAFG::NFE2L1	chr5	93136960	93136965	+	0.000	0.000	Merged-chr5-93137054-42
NR3658--MA0591.1.Bach1::Mafk	chr13	83566392	83566406	-	0.000	0.000	Merged-chr13-83566220-57
NR5678--MA0501.1.MAF::NFE2	chr17	29171213	29171227	+	0.000	0.000	Merged-chr17-29171353-19
NR2660--MA0591.1.Bach1::Mafk	chr12	21467967	21467981	+	0.000	0.000	Merged-chr12-21468092-6
NR871--MA0117.2.Mafb	chr1	170147737	170147748	-	0.000	0.000	Merged-chr1-170147878-39
NR8255--MA0117.2.Mafb	chr3	78958961	78958972	+	0.000	0.000	Merged-chr3-78959037-23
NR5128--MA0089.1.MAFG::NFE2L1	chr16	34664706	34664711	-	0.000	0.000	Merged-chr16-34664723-11
NR5486--MA0591.1.Bach1::Mafk	chr16	97778709	97778723	+	0.000	0.000	Merged-chr16-97778830-39
NR111--MA0089.1.MAFG::NFE2L1	chr1	36242287	36242292	-	0.000	0.000	Merged-chr1-36242221-4
NR5666--MA0117.2.Mafb	chr17	28218428	28218439	-	0.000	0.000	Merged-chr17-28218532-15
NR5310--MA0496.2.MAFK	chr16	64796758	64796776	-	0.000	0.000	Merged-chr16-64796887-9
NR6517--MA0495.2.MAFF	chr19	8997796	8997816	+	0.000	0.000	Merged-chr19-8997882-60
NR100--MA0501.1.MAF::NFE2	chr1	33454547	33454561	+	0.000	0.000	Merged-chr1-33454547-11
NR5215--MA0089.1.MAFG::NFE2L1	chr16	50736973	50736978	-	0.000	0.000	Merged-chr16-50736996-81
NR10657--MA0495.2.MAFF	chr6	30162228	30162248	-	0.000	0.000	Merged-chr6-30162256-14
NR2359--MA0591.1.Bach1::Mafk	chr11	95356972	95356986	-	0.000	0.000	Merged-chr11-95356897-59
NR7602--MA0501.1.MAF::NFE2	chr2	132874106	132874120	+	0.000	0.000	Merged-chr2-132874056-29
NR13344--MA0496.2.MAFK	chr9	94441518	94441536	-	0.000	0.000	Merged-chr9-94441414-62
NR13239--MA0501.1.MAF::NFE2	chr9	80608689	80608703	+	0.000	0.000	Merged-chr9-80608629-1
NR8132--MA0496.2.MAFK	chr3	35802267	35802285	+	0.000	0.000	Merged-chr3-35802225-4
NR9339--MA0495.2.MAFF	chr4	116018506	116018526	+	0.000	0.000	Merged-chr4-116018460-3
NR6490--MA0501.1.MAF::NFE2	chr19	4037979	4037993	+	0.000	0.000	Merged-chr19-4037964-42
NR1777--MA0659.1.MAFG	chr10	111233594	111233614	-	0.000	0.000	Merged-chr10-111233803-22
NR5308--MA0501.1.MAF::NFE2	chr16	64796763	64796777	+	0.000	0.000	Merged-chr16-64796887-9
NR2166--MA0496.2.MAFK	chr11	60199798	60199816	-	0.000	0.000	Merged-chr11-60199892-26
NR10016--MA0591.1.Bach1::Mafk	chr5	72622434	72622448	+	0.000	0.000	Merged-chr5-72622310-11
NR5543--MA0496.2.MAFK	chr17	8872196	8872214	+	0.000	0.000	Merged-chr17-8872173-14
NR3493--MA0496.2.MAFK	chr13	45412289	45412307	+	0.000	0.000	Merged-chr13-45412330-13
NR11865--MA0117.2.Mafb	chr7	79447393	79447404	-	0.000	0.000	Merged-chr7-79447631-31
NR2531--MA0659.1.MAFG	chr11	119345104	119345124	+	0.000	0.000	Merged-chr11-119345028-19
NR8463--MA0591.1.Bach1::Mafk	chr3	103927755	103927769	+	0.000	0.000	Merged-chr3-103927636-31
NR13170--MA0495.2.MAFF	chr9	68957341	68957361	-	0.000	0.000	Merged-chr9-68957208-21
NR10867--MA0496.2.MAFK	chr6	65765318	65765336	-	0.000	0.000	Merged-chr6-65765316-29
NR2871--MA0117.2.Mafb	chr12	76385230	76385241	-	0.000	0.000	Merged-chr12-76385327-16
NR2038--MA0089.1.MAFG::NFE2L1	chr11	33939666	33939671	-	0.000	0.000	Merged-chr11-33939802-1
NR11771--MA0117.2.Mafb	chr7	64158958	64158969	+	0.000	0.000	Merged-chr7-64158985-48
NR10323--MA0089.1.MAFG::NFE2L1	chr5	118710017	118710022	-	0.000	0.000	Merged-chr5-118710096-15
NR1538--MA0495.2.MAFF	chr10	79937280	79937300	-	0.000	0.000	Merged-chr10-79937148-47
NR9343--MA0496.2.MAFK	chr4	116018507	116018525	+	0.000	0.000	Merged-chr4-116018460-3
NR47--MA0495.2.MAFF	chr1	21830160	21830180	-	0.000	0.000	Merged-chr1-21830153-46
NR1560--MA0089.1.MAFG::NFE2L1	chr10	80656526	80656531	-	0.000	0.000	Merged-chr10-80656566-55
NR8420--MA0591.1.Bach1::Mafk	chr3	96269598	96269612	+	0.000	0.000	Merged-chr3-96269426-97
NR2301--MA0495.2.MAFF	chr11	85324146	85324166	+	0.000	0.000	Merged-chr11-85324179-42
NR476--MA0501.1.MAF::NFE2	chr1	106032064	106032078	+	0.000	0.000	Merged-chr1-106032051-18
NR5217--MA0495.2.MAFF	chr16	50737727	50737747	-	0.000	0.000	Merged-chr16-50737708-13
NR6244--MA0089.1.MAFG::NFE2L1	chr18	50112967	50112972	-	0.000	0.000	Merged-chr18-50112959-34
NR2491--MA0591.1.Bach1::Mafk	chr11	115660530	115660544	+	0.000	0.000	Merged-chr11-115660651-9
NR10410--MA0089.1.MAFG::NFE2L1	chr5	135115443	135115448	-	0.000	0.000	Merged-chr5-135115482-49
NR2501--MA0089.1.MAFG::NFE2L1	chr11	116413961	116413966	+	0.000	0.000	Merged-chr11-116413777-2
NR9240--MA0496.2.MAFK	chr4	100126579	100126597	+	0.000	0.000	Merged-chr4-100126685-1
NR6313--MA0117.2.Mafb	chr18	64516559	64516570	-	0.000	0.000	Merged-chr18-64516532-71
NR13360--MA0591.1.Bach1::Mafk	chr9	95151982	95151996	+	0.000	0.000	Merged-chr9-95151869-50
NR13324--MA0089.1.MAFG::NFE2L1	chr9	92204768	92204773	+	0.000	0.000	Merged-chr9-92204567-4
NR9905--MA0117.2.Mafb	chr5	41888012	41888023	+	0.000	0.000	Merged-chr5-41887948-29
NR5673--MA0496.2.MAFK	chr17	28590796	28590814	+	0.000	0.000	Merged-chr17-28590948-24
NR13700--MA0089.1.MAFG::NFE2L1	chrX	85839387	85839392	+	0.000	0.000	Merged-chrX-85839388-40
NR8383--MA0496.2.MAFK	chr3	93444321	93444339	+	0.000	0.000	Merged-chr3-93444465-128
NR7855--MA0117.2.Mafb	chr2	164360620	164360631	+	0.000	0.000	Merged-chr2-164360506-23
NR2212--MA0089.1.MAFG::NFE2L1	chr11	70240123	70240128	+	0.000	0.000	Merged-chr11-70239985-43
NR8296--MA0659.1.MAFG	chr3	84686964	84686984	+	0.000	0.000	Merged-chr3-84686985-16
NR2518--MA0659.1.MAFG	chr11	118337579	118337599	-	0.000	0.000	Merged-chr11-118337723-52
NR8329--MA0089.1.MAFG::NFE2L1	chr3	88337499	88337504	-	0.000	0.000	Merged-chr3-88337526-21
NR10470--MA0591.1.Bach1::Mafk	chr5	144100363	144100377	+	0.000	0.000	Merged-chr5-144100460-55
NR9018--MA0501.1.MAF::NFE2	chr4	46560566	46560580	+	0.000	0.000	Merged-chr4-46560470-31
NR9274--MA0659.1.MAFG	chr4	102982006	102982026	+	0.000	0.000	Merged-chr4-102981884-20
NR11210--MA0495.2.MAFF	chr6	116287117	116287137	+	0.000	0.000	Merged-chr6-116287137-8
NR8827--MA0495.2.MAFF	chr3	153764829	153764849	-	0.000	0.000	Merged-chr3-153764846-117
NR409--MA0495.2.MAFF	chr1	92123047	92123067	-	0.000	0.000	Merged-chr1-92122947-14
