#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR6877--MA0089.1.MAFG::NFE2L1	chr19	57355715	57355720	+	0.000	0.000	Merged-chr19-57355886-69
NR10176--MA0089.1.MAFG::NFE2L1	chr5	54025806	54025811	+	0.000	0.000	Merged-chr5-54025848-5
NR6665--MA0659.1.MAFG	chr18	82826227	82826247	+	0.000	0.000	Merged-chr18-82826025-87
NR12716--MA0117.2.Mafb	chr8	77713970	77713981	+	0.000	0.000	Merged-chr8-77713879-9
NR6950--MA0591.1.Bach1::Mafk	chr2	11205820	11205834	+	0.000	0.000	Merged-chr2-11205998-7
NR9676--MA0089.1.MAFG::NFE2L1	chr4	120975388	120975393	+	0.000	0.000	Merged-chr4-120975309-99
NR11718--MA0496.2.MAFK	chr7	16314088	16314106	-	0.000	0.000	Merged-chr7-16314036-50
NR13479--MA0591.1.Bach1::Mafk	chr9	117927203	117927217	-	0.000	0.000	Merged-chr9-117927282-85
NR6547--MA0501.1.MAF::NFE2	chr18	63692315	63692329	-	0.000	0.000	Merged-chr18-63692384-62
NR3283--MA0089.1.MAFG::NFE2L1	chr13	42051673	42051678	+	0.000	0.000	Merged-chr13-42051680-16
NR416--MA0495.2.MAFF	chr1	78422793	78422813	-	0.000	0.000	Merged-chr1-78422740-38
NR7616--MA0117.2.Mafb	chr2	131254122	131254133	-	0.000	0.000	Merged-chr2-131254013-54
NR1976--MA0591.1.Bach1::Mafk	chr10	120201278	120201292	-	0.000	0.000	Merged-chr10-120201398-12
NR8634--MA0501.1.MAF::NFE2	chr3	104963531	104963545	-	0.000	0.000	Merged-chr3-104963538-12
NR6209--MA0089.1.MAFG::NFE2L1	chr18	5688514	5688519	+	0.000	0.000	Merged-chr18-5688501-28
NR872--MA0496.2.MAFK	chr1	161480012	161480030	-	0.000	0.000	Merged-chr1-161480099-19
NR514--MA0496.2.MAFK	chr1	94497026	94497044	+	0.000	0.000	Merged-chr1-94497080-23
NR5265--MA0591.1.Bach1::Mafk	chr16	36071614	36071628	+	0.000	0.000	Merged-chr16-36071679-92
NR10868--MA0591.1.Bach1::Mafk	chr6	31240182	31240196	+	0.000	0.000	Merged-chr6-31240314-5
NR7601--MA0089.1.MAFG::NFE2L1	chr2	128087939	128087944	-	0.000	0.000	Merged-chr2-128088091-23
NR2232--MA0501.1.MAF::NFE2	chr11	46421350	46421364	-	0.000	0.000	Merged-chr11-46421538-60
NR4237--MA0496.2.MAFK	chr14	64434221	64434239	-	0.000	0.000	Merged-chr14-64434245-45
NR12752--MA0117.2.Mafb	chr8	84026076	84026087	-	0.000	0.000	Merged-chr8-84026107-15
NR1784--MA0591.1.Bach1::Mafk	chr10	94378532	94378546	+	0.000	0.000	Merged-chr10-94378414-58
NR13075--MA0089.1.MAFG::NFE2L1	chr9	24505055	24505060	+	0.000	0.000	Merged-chr9-24505220-44
NR13193--MA0659.1.MAFG	chr9	72097291	72097311	-	0.000	0.000	Merged-chr9-72097262-35
NR5542--MA0089.1.MAFG::NFE2L1	chr16	78236975	78236980	+	0.000	0.000	Merged-chr16-78236959-38
NR7527--MA0089.1.MAFG::NFE2L1	chr2	113966658	113966663	-	0.000	0.000	Merged-chr2-113966529-16
NR9252--MA0496.2.MAFK	chr4	46617720	46617738	+	0.000	0.000	Merged-chr4-46617709-8
NR4828--MA0089.1.MAFG::NFE2L1	chr15	59618610	59618615	-	0.000	0.000	Merged-chr15-59618561-44
NR6736--MA0591.1.Bach1::Mafk	chr19	4182103	4182117	+	0.000	0.000	Merged-chr19-4182054-8
NR8180--MA0496.2.MAFK	chr3	28031827	28031845	-	0.000	0.000	Merged-chr3-28031945-16
NR11825--MA0591.1.Bach1::Mafk	chr7	44772919	44772933	-	0.000	0.000	Merged-chr7-44772778-41
NR3010--MA0591.1.Bach1::Mafk	chr12	112629075	112629089	-	0.000	0.000	Merged-chr12-112629266-49
NR11434--MA0117.2.Mafb	chr6	124702925	124702936	-	0.000	0.000	Merged-chr6-124702959-17
NR11000--MA0659.1.MAFG	chr6	54925895	54925915	+	0.000	0.000	Merged-chr6-54926058-40
NR13753--MA0089.1.MAFG::NFE2L1	chrX	166185332	166185337	+	0.000	0.000	Merged-chrX-166185579-37
NR7773--MA0117.2.Mafb	chr2	150218042	150218053	-	0.000	0.000	Merged-chr2-150218165-69
NR6118--MA0501.1.MAF::NFE2	chr17	85023743	85023757	+	0.000	0.000	Merged-chr17-85023702-53
NR5064--MA0089.1.MAFG::NFE2L1	chr15	101145549	101145554	+	0.000	0.000	Merged-chr15-101145704-46
NR7896--MA0501.1.MAF::NFE2	chr2	169089214	169089228	-	0.000	0.000	Merged-chr2-169089199-37
NR8606--MA0591.1.Bach1::Mafk	chr3	98030695	98030709	+	0.000	0.000	Merged-chr3-98030658-2
NR6352--MA0591.1.Bach1::Mafk	chr18	36725717	36725731	+	0.000	0.000	Merged-chr18-36725568-1
NR8854--MA0117.2.Mafb	chr3	138277195	138277206	-	0.000	0.000	Merged-chr3-138277189-21
NR6571--MA0089.1.MAFG::NFE2L1	chr18	68286833	68286838	-	0.000	0.000	Merged-chr18-68286811-15
NR1927--MA0501.1.MAF::NFE2	chr10	111108774	111108788	+	0.000	0.000	Merged-chr10-111108936-32
NR3608--MA0089.1.MAFG::NFE2L1	chr13	93593449	93593454	+	0.000	0.000	Merged-chr13-93593412-57
NR8656--MA0089.1.MAFG::NFE2L1	chr3	106485958	106485963	+	0.000	0.000	Merged-chr3-106485995-50
NR6355--MA0495.2.MAFF	chr18	39035417	39035437	+	0.000	0.000	Merged-chr18-39035384-28
NR3763--MA0117.2.Mafb	chr13	113869654	113869665	+	0.000	0.000	Merged-chr13-113869470-43
NR1710--MA0089.1.MAFG::NFE2L1	chr10	85829481	85829486	-	0.000	0.000	Merged-chr10-85829298-76
NR11204--MA0591.1.Bach1::Mafk	chr6	91156702	91156716	+	0.000	0.000	Merged-chr6-91156791-33
NR6679--MA0117.2.Mafb	chr18	84355509	84355520	-	0.000	0.000	Merged-chr18-84355361-12
NR242--MA0495.2.MAFF	chr1	53909442	53909462	-	0.000	0.000	Merged-chr1-53909307-13
NR275--MA0089.1.MAFG::NFE2L1	chr1	60042997	60043002	-	0.000	0.000	Merged-chr1-60043073-49
NR434--MA0496.2.MAFK	chr1	82795744	82795762	-	0.000	0.000	Merged-chr1-82795778-30
NR5609--MA0591.1.Bach1::Mafk	chr16	91011081	91011095	-	0.000	0.000	Merged-chr16-91011174-91
NR1421--MA0089.1.MAFG::NFE2L1	chr10	41638876	41638881	+	0.000	0.000	Merged-chr10-41639010-6
NR3355--MA0591.1.Bach1::Mafk	chr13	64432459	64432473	+	0.000	0.000	Merged-chr13-64432516-70
NR5180--MA0495.2.MAFF	chr16	14237421	14237441	+	0.000	0.000	Merged-chr16-14237452-27
NR3999--MA0591.1.Bach1::Mafk	chr14	24779274	24779288	-	0.000	0.000	Merged-chr14-24779334-63
NR4918--MA0496.2.MAFK	chr15	73627475	73627493	-	0.000	0.000	Merged-chr15-73627530-51
NR9383--MA0089.1.MAFG::NFE2L1	chr4	63214338	63214343	+	0.000	0.000	Merged-chr4-63214261-1,Merged-chr4-63214492-2
NR5264--MA0089.1.MAFG::NFE2L1	chr16	35781166	35781171	+	0.000	0.000	Merged-chr16-35781109-15
NR6771--MA0089.1.MAFG::NFE2L1	chr19	12833815	12833820	-	0.000	0.000	Merged-chr19-12833671-54
NR12293--MA0501.1.MAF::NFE2	chr7	135652414	135652428	-	0.000	0.000	Merged-chr7-135652396-133
NR10170--MA0117.2.Mafb	chr5	52609894	52609905	-	0.000	0.000	Merged-chr5-52609918-24
NR932--MA0591.1.Bach1::Mafk	chr1	169969241	169969255	-	0.000	0.000	Merged-chr1-169969262-62
NR490--MA0117.2.Mafb	chr1	89957115	89957126	-	0.000	0.000	Merged-chr1-89957067-1
NR2335--MA0591.1.Bach1::Mafk	chr11	82195122	82195136	-	0.000	0.000	Merged-chr11-82195229-33
NR11886--MA0501.1.MAF::NFE2	chr7	58399275	58399289	+	0.000	0.000	Merged-chr7-58399217-84
NR1100--MA0591.1.Bach1::Mafk	chr1	194311312	194311326	+	0.000	0.000	Merged-chr1-194311253-1
NR7360--MA0495.2.MAFF	chr2	76220723	76220743	-	0.000	0.000	Merged-chr2-76220899-10
NR1422--MA0591.1.Bach1::Mafk	chr10	41752077	41752091	+	0.000	0.000	Merged-chr10-41752112-9
NR4163--MA0591.1.Bach1::Mafk	chr14	46881271	46881285	+	0.000	0.000	Merged-chr14-46881096-8
NR13204--MA0591.1.Bach1::Mafk	chr9	75246434	75246448	+	0.000	0.000	Merged-chr9-75246433-36
NR5809--MA0117.2.Mafb	chr17	27755579	27755590	-	0.000	0.000	Merged-chr17-27755639-7
NR851--MA0089.1.MAFG::NFE2L1	chr1	156674303	156674308	+	0.000	0.000	Merged-chr1-156674255-139
NR11024--MA0089.1.MAFG::NFE2L1	chr6	58640370	58640375	+	0.000	0.000	Merged-chr6-58640552-47
NR11400--MA0089.1.MAFG::NFE2L1	chr6	117932871	117932876	+	0.000	0.000	Merged-chr6-117932837-16
NR12321--MA0496.2.MAFK	chr7	141072585	141072603	+	0.000	0.000	Merged-chr7-141072410-71
NR6116--MA0089.1.MAFG::NFE2L1	chr17	84855742	84855747	-	0.000	0.000	Merged-chr17-84855735-62
NR11914--MA0117.2.Mafb	chr7	65705190	65705201	+	0.000	0.000	Merged-chr7-65705151-59
NR4979--MA0591.1.Bach1::Mafk	chr15	85477770	85477784	+	0.000	0.000	Merged-chr15-85477783-17
NR8976--MA0591.1.Bach1::Mafk	chr3	152315821	152315835	+	0.000	0.000	Merged-chr3-152315823-29
NR9764--MA0495.2.MAFF	chr4	144404462	144404482	-	0.000	0.000	Merged-chr4-144404562-1
NR3228--MA0089.1.MAFG::NFE2L1	chr13	28762657	28762662	+	0.000	0.000	Merged-chr13-28762755-10
NR6303--MA0089.1.MAFG::NFE2L1	chr18	23754575	23754580	+	0.000	0.000	Merged-chr18-23754514-42
NR10358--MA0501.1.MAF::NFE2	chr5	90595189	90595203	+	0.000	0.000	Merged-chr5-90595203-46
NR379--MA0659.1.MAFG	chr1	72870499	72870519	+	0.000	0.000	Merged-chr1-72870469-25
NR1520--MA0501.1.MAF::NFE2	chr10	56486832	56486846	+	0.000	0.000	Merged-chr10-56486689-18
NR6205--MA0591.1.Bach1::Mafk	chr18	4959941	4959955	+	0.000	0.000	Merged-chr18-4959828-14
NR5288--MA0089.1.MAFG::NFE2L1	chr16	44778878	44778883	-	0.000	0.000	Merged-chr16-44778885-37
NR3674--MA0501.1.MAF::NFE2	chr13	103374641	103374655	+	0.000	0.000	Merged-chr13-103374467-6
NR1929--MA0117.2.Mafb	chr10	111378302	111378313	-	0.000	0.000	Merged-chr10-111378501-63
NR10106--MA0089.1.MAFG::NFE2L1	chr5	39172146	39172151	-	0.000	0.000	Merged-chr5-39172019-2
NR934--MA0117.2.Mafb	chr1	170147737	170147748	-	0.000	0.000	Merged-chr1-170147878-39
NR3319--MA0501.1.MAF::NFE2	chr13	58113266	58113280	+	0.000	0.000	Merged-chr13-58113406-71
NR1340--MA0591.1.Bach1::Mafk	chr10	34176596	34176610	-	0.000	0.000	Merged-chr10-34176442-7
NR2897--MA0591.1.Bach1::Mafk	chr12	91816260	91816274	+	0.000	0.000	Merged-chr12-91816188-27
NR9076--MA0591.1.Bach1::Mafk	chr4	8647672	8647686	-	0.000	0.000	Merged-chr4-8647545-77
NR13586--MA0089.1.MAFG::NFE2L1	chrX	57200528	57200533	+	0.000	0.000	Merged-chrX-57200663-17
NR12166--MA0089.1.MAFG::NFE2L1	chr7	105752211	105752216	-	0.000	0.000	Merged-chr7-105752191-52
NR10232--MA0501.1.MAF::NFE2	chr5	65435961	65435975	-	0.000	0.000	Merged-chr5-65436020-62
NR13582--MA0495.2.MAFF	chrX	53670507	53670527	+	0.000	0.000	Merged-chrX-53670342-87
NR7399--MA0501.1.MAF::NFE2	chr2	84059439	84059453	-	0.000	0.000	Merged-chr2-84059493-47
NR1806--MA0496.2.MAFK	chr10	96599771	96599789	+	0.000	0.000	Merged-chr10-96599778-54
NR5036--MA0591.1.Bach1::Mafk	chr15	95763138	95763152	-	0.000	0.000	Merged-chr15-95763066-31
NR6693--MA0089.1.MAFG::NFE2L1	chr18	86557915	86557920	-	0.000	0.000	Merged-chr18-86558016-9
NR9672--MA0117.2.Mafb	chr4	120589930	120589941	+	0.000	0.000	Merged-chr4-120590007-40
NR12382--MA0117.2.Mafb	chr8	14012737	14012748	-	0.000	0.000	Merged-chr8-14012674-53
NR10641--MA0591.1.Bach1::Mafk	chr5	147860689	147860703	+	0.000	0.000	Merged-chr5-147860867-111
NR13060--MA0591.1.Bach1::Mafk	chr9	20878503	20878517	+	0.000	0.000	Merged-chr9-20878287-88
NR1269--MA0496.2.MAFK	chr10	20966343	20966361	+	0.000	0.000	Merged-chr10-20966333-27
NR12746--MA0591.1.Bach1::Mafk	chr8	82402625	82402639	+	0.000	0.000	Merged-chr8-82402722-77
NR888--MA0089.1.MAFG::NFE2L1	chr1	165132474	165132479	-	0.000	0.000	Merged-chr1-165132661-25
NR11611--MA0089.1.MAFG::NFE2L1	chr6	143868435	143868440	-	0.000	0.000	Merged-chr6-143868417-58
NR8013--MA0591.1.Bach1::Mafk	chr2	180070690	180070704	+	0.000	0.000	Merged-chr2-180070748-65
NR1931--MA0501.1.MAF::NFE2	chr10	111378299	111378313	+	0.000	0.000	Merged-chr10-111378501-63
NR12107--MA0496.2.MAFK	chr7	96629756	96629774	-	0.000	0.000	Merged-chr7-96629765-2
NR8469--MA0495.2.MAFF	chr3	79100354	79100374	-	0.000	0.000	Merged-chr3-79100420-9
NR5863--MA0501.1.MAF::NFE2	chr17	34304946	34304960	-	0.000	0.000	Merged-chr17-34305077-21
NR860--MA0089.1.MAFG::NFE2L1	chr1	159232228	159232233	-	0.000	0.000	Merged-chr1-159232355-108
NR299--MA0659.1.MAFG	chr1	65186472	65186492	+	0.000	0.000	Merged-chr1-65186701-72
NR12960--MA0659.1.MAFG	chr8	126686967	126686987	+	0.000	0.000	Merged-chr8-126687126-29
NR5473--MA0089.1.MAFG::NFE2L1	chr16	65815333	65815338	-	0.000	0.000	Merged-chr16-65815445-39
NR7066--MA0501.1.MAF::NFE2	chr2	27028044	27028058	+	0.000	0.000	Merged-chr2-27028033-48
NR513--MA0501.1.MAF::NFE2	chr1	94497031	94497045	+	0.000	0.000	Merged-chr1-94497080-23
NR7343--MA0089.1.MAFG::NFE2L1	chr2	72874461	72874466	+	0.000	0.000	Merged-chr2-72874420-46
NR11133--MA0089.1.MAFG::NFE2L1	chr6	71376942	71376947	+	0.000	0.000	Merged-chr6-71376909-7
NR671--MA0089.1.MAFG::NFE2L1	chr1	119913076	119913081	+	0.000	0.000	Merged-chr1-119913218-55
NR1634--MA0117.2.Mafb	chr10	71362053	71362064	+	0.000	0.000	Merged-chr10-71362071-33
NR3318--MA0591.1.Bach1::Mafk	chr13	58113263	58113277	+	0.000	0.000	Merged-chr13-58113406-71
NR3877--MA0591.1.Bach1::Mafk	chr14	10289315	10289329	+	0.000	0.000	Merged-chr14-10289223-9
NR178--MA0117.2.Mafb	chr1	38665547	38665558	+	0.000	0.000	Merged-chr1-38665313-102
NR6402--MA0591.1.Bach1::Mafk	chr18	43477803	43477817	-	0.000	0.000	Merged-chr18-43477812-17
NR4731--MA0089.1.MAFG::NFE2L1	chr15	37766254	37766259	+	0.000	0.000	Merged-chr15-37766129-7
NR9919--MA0089.1.MAFG::NFE2L1	chr5	9107393	9107398	+	0.000	0.000	Merged-chr5-9107352-33
NR10646--MA0117.2.Mafb	chr5	148831841	148831852	+	0.000	0.000	Merged-chr5-148831759-44
NR1356--MA0501.1.MAF::NFE2	chr10	37240764	37240778	+	0.000	0.000	Merged-chr10-37240820-10
NR5649--MA0117.2.Mafb	chr16	97131576	97131587	+	0.000	0.000	Merged-chr16-97131389-2
NR933--MA0501.1.MAF::NFE2	chr1	170136613	170136627	-	0.000	0.000	Merged-chr1-170136601-45
NR12855--MA0089.1.MAFG::NFE2L1	chr8	105613945	105613950	+	0.000	0.000	Merged-chr8-105614025-28
NR6770--MA0117.2.Mafb	chr19	12541844	12541855	-	0.000	0.000	Merged-chr19-12541773-42
NR6757--MA0659.1.MAFG	chr19	8997796	8997816	+	0.000	0.000	Merged-chr19-8997882-60
NR4577--MA0117.2.Mafb	chr15	6586549	6586560	+	0.000	0.000	Merged-chr15-6586508-38
NR3237--MA0089.1.MAFG::NFE2L1	chr13	30154492	30154497	-	0.000	0.000	Merged-chr13-30154580-19
NR13125--MA0591.1.Bach1::Mafk	chr9	42022585	42022599	-	0.000	0.000	Merged-chr9-42022537-24
NR6312--MA0089.1.MAFG::NFE2L1	chr18	25554845	25554850	+	0.000	0.000	Merged-chr18-25554898-22
NR3613--MA0089.1.MAFG::NFE2L1	chr13	95393329	95393334	-	0.000	0.000	Merged-chr13-95393533-22
NR9744--MA0591.1.Bach1::Mafk	chr4	139599008	139599022	+	0.000	0.000	Merged-chr4-139599159-54
NR1830--MA0089.1.MAFG::NFE2L1	chr10	99581355	99581360	+	0.000	0.000	Merged-chr10-99581300-14
NR12212--MA0591.1.Bach1::Mafk	chr7	112369099	112369113	+	0.000	0.000	Merged-chr7-112369142-36
NR6532--MA0591.1.Bach1::Mafk	chr18	61643908	61643922	+	0.000	0.000	Merged-chr18-61643847-38
NR4498--MA0501.1.MAF::NFE2	chr14	118796414	118796428	+	0.000	0.000	Merged-chr14-118796395-16
NR11636--MA0495.2.MAFF	chr6	145993221	145993241	+	0.000	0.000	Merged-chr6-145993129-56
NR4179--MA0089.1.MAFG::NFE2L1	chr14	48199267	48199272	-	0.000	0.000	Merged-chr14-48199252-26
NR10541--MA0496.2.MAFK	chr5	125158607	125158625	+	0.000	0.000	Merged-chr5-125158641-59
NR7254--MA0089.1.MAFG::NFE2L1	chr2	59203587	59203592	+	0.000	0.000	Merged-chr2-59203652-25
NR4495--MA0495.2.MAFF	chr14	118796408	118796428	-	0.000	0.000	Merged-chr14-118796395-16
NR2608--MA0117.2.Mafb	chr12	32144742	32144753	+	0.000	0.000	Merged-chr12-32144696-20
NR6747--MA0591.1.Bach1::Mafk	chr19	6858285	6858299	+	0.000	0.000	Merged-chr19-6858226-46
NR2987--MA0089.1.MAFG::NFE2L1	chr12	107051454	107051459	+	0.000	0.000	Merged-chr12-107051429-24
NR3125--MA0501.1.MAF::NFE2	chr13	8385611	8385625	+	0.000	0.000	Merged-chr13-8385507-1
NR8016--MA0591.1.Bach1::Mafk	chr2	180732251	180732265	-	0.000	0.000	Merged-chr2-180732168-28
NR1654--MA0089.1.MAFG::NFE2L1	chr10	75415088	75415093	-	0.000	0.000	Merged-chr10-75415162-28
NR12275--MA0089.1.MAFG::NFE2L1	chr7	130893287	130893292	+	0.000	0.000	Merged-chr7-130893114-41
NR12044--MA0501.1.MAF::NFE2	chr7	84779437	84779451	+	0.000	0.000	Merged-chr7-84779522-64
NR4497--MA0659.1.MAFG	chr14	118796408	118796428	-	0.000	0.000	Merged-chr14-118796395-16
NR13216--MA0089.1.MAFG::NFE2L1	chr9	76831875	76831880	+	0.000	0.000	Merged-chr9-76831707-1
NR11638--MA0117.2.Mafb	chr6	146114863	146114874	-	0.000	0.000	Merged-chr6-146114766-5
NR2323--MA0591.1.Bach1::Mafk	chr11	77484090	77484104	+	0.000	0.000	Merged-chr11-77483872-51
NR10132--MA0659.1.MAFG	chr5	43425120	43425140	+	0.000	0.000	Merged-chr5-43425059-17
NR10315--MA0089.1.MAFG::NFE2L1	chr5	77094560	77094565	+	0.000	0.000	Merged-chr5-77094655-3
NR12664--MA0089.1.MAFG::NFE2L1	chr8	72344006	72344011	-	0.000	0.000	Merged-chr8-72343901-44
NR10523--MA0501.1.MAF::NFE2	chr5	122288691	122288705	+	0.000	0.000	Merged-chr5-122288620-47
NR998--MA0117.2.Mafb	chr1	179959170	179959181	+	0.000	0.000	Merged-chr1-179959057-2,Merged-chr1-179959285-2
NR7050--MA0089.1.MAFG::NFE2L1	chr2	24409126	24409131	+	0.000	0.000	Merged-chr2-24409347-31
NR9586--MA0496.2.MAFK	chr4	95765629	95765647	+	0.000	0.000	Merged-chr4-95765748-2
NR5521--MA0501.1.MAF::NFE2	chr16	76202104	76202118	+	0.000	0.000	Merged-chr16-76202306-30
NR10861--MA0591.1.Bach1::Mafk	chr6	29272554	29272568	-	0.000	0.000	Merged-chr6-29272695-53
NR5469--MA0495.2.MAFF	chr16	65542404	65542424	-	0.000	0.000	Merged-chr16-65542301-4
NR428--MA0495.2.MAFF	chr1	81301963	81301983	+	0.000	0.000	Merged-chr1-81301857-6
NR10502--MA0089.1.MAFG::NFE2L1	chr5	117510962	117510967	+	0.000	0.000	Merged-chr5-117511031-8
NR12986--MA0495.2.MAFF	chr8	128596686	128596706	-	0.000	0.000	Merged-chr8-128596588-1
NR11768--MA0117.2.Mafb	chr7	30608044	30608055	+	0.000	0.000	Merged-chr7-30607986-27
NR8206--MA0089.1.MAFG::NFE2L1	chr3	31145855	31145860	-	0.000	0.000	Merged-chr3-31145985-42
NR11633--MA0089.1.MAFG::NFE2L1	chr6	145374520	145374525	-	0.000	0.000	Merged-chr6-145374595-4
NR7567--MA0089.1.MAFG::NFE2L1	chr2	122298802	122298807	+	0.000	0.000	Merged-chr2-122298801-31
NR10804--MA0089.1.MAFG::NFE2L1	chr6	17629869	17629874	+	0.000	0.000	Merged-chr6-17630018-29
NR4054--MA0117.2.Mafb	chr14	36025868	36025879	-	0.000	0.000	Merged-chr14-36025917-2
NR7646--MA0117.2.Mafb	chr2	135519886	135519897	+	0.000	0.000	Merged-chr2-135519775-1
NR11571--MA0117.2.Mafb	chr6	140817082	140817093	+	0.000	0.000	Merged-chr6-140817043-66
NR127--MA0501.1.MAF::NFE2	chr1	23882913	23882927	-	0.000	0.000	Merged-chr1-23882900-25
NR2668--MA0591.1.Bach1::Mafk	chr12	40090227	40090241	-	0.000	0.000	Merged-chr12-40090205-21
NR8104--MA0089.1.MAFG::NFE2L1	chr3	19707067	19707072	-	0.000	0.000	Merged-chr3-19706982-40
NR4496--MA0591.1.Bach1::Mafk	chr14	118796411	118796425	+	0.000	0.000	Merged-chr14-118796395-16
NR13282--MA0501.1.MAF::NFE2	chr9	83564276	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR8670--MA0089.1.MAFG::NFE2L1	chr3	108865799	108865804	-	0.000	0.000	Merged-chr3-108865766-27
NR2428--MA0495.2.MAFF	chr11	113536965	113536985	+	0.000	0.000	Merged-chr11-113536889-33
NR9705--MA0117.2.Mafb	chr4	126429472	126429483	+	0.000	0.000	Merged-chr4-126429533-65
NR3741--MA0496.2.MAFK	chr13	109822601	109822619	+	0.000	0.000	Merged-chr13-109822486-79
NR8994--MA0495.2.MAFF	chr3	154372398	154372418	+	0.000	0.000	Merged-chr3-154372398-2
NR8213--MA0591.1.Bach1::Mafk	chr3	32708647	32708661	+	0.000	0.000	Merged-chr3-32708836-74
NR3670--MA0495.2.MAFF	chr13	103374635	103374655	+	0.000	0.000	Merged-chr13-103374467-6
NR9611--MA0117.2.Mafb	chr4	102568761	102568772	+	0.000	0.000	Merged-chr4-102568697-4
NR880--MA0089.1.MAFG::NFE2L1	chr1	162005381	162005386	+	0.000	0.000	Merged-chr1-162005200-1,Merged-chr1-162005432-6
NR9862--MA0659.1.MAFG	chr4	155129613	155129633	+	0.000	0.000	Merged-chr4-155129607-22
NR6243--MA0501.1.MAF::NFE2	chr18	11913707	11913721	+	0.000	0.000	Merged-chr18-11913705-37
NR2990--MA0501.1.MAF::NFE2	chr12	107784007	107784021	+	0.000	0.000	Merged-chr12-107783975-11
NR8708--MA0089.1.MAFG::NFE2L1	chr3	115729335	115729340	+	0.000	0.000	Merged-chr3-115729400-55
NR1801--MA0117.2.Mafb	chr10	96215106	96215117	+	0.000	0.000	Merged-chr10-96215163-22
NR10224--MA0089.1.MAFG::NFE2L1	chr5	65091565	65091570	+	0.000	0.000	Merged-chr5-65091600-42
NR2457--MA0659.1.MAFG	chr11	117109896	117109916	+	0.000	0.000	Merged-chr11-117109823-31
NR2242--MA0659.1.MAFG	chr11	51898836	51898856	-	0.000	0.000	Merged-chr11-51898870-27
NR10386--MA0495.2.MAFF	chr5	92353778	92353798	-	0.000	0.000	Merged-chr5-92353751-46
NR419--MA0496.2.MAFK	chr1	78422794	78422812	-	0.000	0.000	Merged-chr1-78422740-38
NR2881--MA0089.1.MAFG::NFE2L1	chr12	89950227	89950232	-	0.000	0.000	Merged-chr12-89950260-14
NR1804--MA0495.2.MAFF	chr10	96599770	96599790	+	0.000	0.000	Merged-chr10-96599778-54
NR6663--MA0501.1.MAF::NFE2	chr18	82691563	82691577	-	0.000	0.000	Merged-chr18-82691617-5
NR7565--MA0089.1.MAFG::NFE2L1	chr2	122125804	122125809	-	0.000	0.000	Merged-chr2-122125883-8
NR6036--MA0501.1.MAF::NFE2	chr17	71215078	71215092	+	0.000	0.000	Merged-chr17-71214914-103
NR7941--MA0089.1.MAFG::NFE2L1	chr2	174614085	174614090	-	0.000	0.000	Merged-chr2-174613856-91
NR11777--MA0591.1.Bach1::Mafk	chr7	36308410	36308424	-	0.000	0.000	Merged-chr7-36308314-1
NR13738--MA0117.2.Mafb	chrX	159772267	159772278	+	0.000	0.000	Merged-chrX-159772302-20
NR10864--MA0591.1.Bach1::Mafk	chr6	30205806	30205820	+	0.000	0.000	Merged-chr6-30205764-30
NR10258--MA0117.2.Mafb	chr5	68593798	68593809	-	0.000	0.000	Merged-chr5-68593661-1
NR8996--MA0117.2.Mafb	chr3	154372398	154372409	+	0.000	0.000	Merged-chr3-154372398-2
NR8558--MA0501.1.MAF::NFE2	chr3	90587051	90587065	-	0.000	0.000	Merged-chr3-90587051-129
NR7792--MA0496.2.MAFK	chr2	152825935	152825953	-	0.000	0.000	Merged-chr2-152825903-49
NR5862--MA0591.1.Bach1::Mafk	chr17	34304949	34304963	-	0.000	0.000	Merged-chr17-34305077-21
NR5403--MA0089.1.MAFG::NFE2L1	chr16	57423180	57423185	+	0.000	0.000	Merged-chr16-57423352-49
NR8796--MA0089.1.MAFG::NFE2L1	chr3	131019766	131019771	+	0.000	0.000	Merged-chr3-131019630-77
NR6332--MA0089.1.MAFG::NFE2L1	chr18	32485149	32485154	+	0.000	0.000	Merged-chr18-32485174-19
NR13036--MA0089.1.MAFG::NFE2L1	chr9	14548023	14548028	-	0.000	0.000	Merged-chr9-14548192-17
NR7463--MA0089.1.MAFG::NFE2L1	chr2	102040306	102040311	-	0.000	0.000	Merged-chr2-102040255-6
NR10135--MA0496.2.MAFK	chr5	43425121	43425139	-	0.000	0.000	Merged-chr5-43425059-17
NR2300--MA0089.1.MAFG::NFE2L1	chr11	70240123	70240128	+	0.000	0.000	Merged-chr11-70239985-43
NR5138--MA0496.2.MAFK	chr16	8306677	8306695	-	0.000	0.000	Merged-chr16-8306528-49
NR9707--MA0501.1.MAF::NFE2	chr4	127060909	127060923	-	0.000	0.000	Merged-chr4-127061069-56
NR2027--MA0591.1.Bach1::Mafk	chr10	127176286	127176300	-	0.000	0.000	Merged-chr10-127176142-1
NR3605--MA0591.1.Bach1::Mafk	chr13	92636944	92636958	-	0.000	0.000	Merged-chr13-92636983-54
