#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Prdm1KO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR4598--MA0511.2.RUNX2	chr18	77767860	77767868	-	0.000	0.000	Merged-chr18-77767671-52
NR5944--MA0002.2.RUNX1	chr3	107274013	107274023	+	0.000	0.000	Merged-chr3-107274021-28
NR3993--MA0002.2.RUNX1	chr17	23740701	23740711	-	0.000	0.000	Merged-chr17-23740496-75
NR1985--MA0684.1.RUNX3	chr12	76853982	76853991	-	0.000	0.000	Merged-chr12-76853895-20
NR9490--MA0002.2.RUNX1	chr9	107644720	107644730	-	0.000	0.000	Merged-chr9-107644761-45
NR1508--MA0002.2.RUNX1	chr11	63148535	63148545	-	0.000	0.000	Merged-chr11-63148506-21
NR9556--MA0002.2.RUNX1	chr9	116366366	116366376	-	0.000	0.000	Merged-chr9-116366334-59
NR3522--MA0684.1.RUNX3	chr15	102234125	102234134	-	0.000	0.000	Merged-chr15-102234091-17
NR7832--MA0511.2.RUNX2	chr6	127617443	127617451	+	0.000	0.000	Merged-chr6-127617353-34
NR1965--MA0002.2.RUNX1	chr12	73593511	73593521	-	0.000	0.000	Merged-chr12-73593577-88
NR1489--MA0002.2.RUNX1	chr11	60874215	60874225	-	0.000	0.000	Merged-chr11-60874043-2
NR9142--MA0002.2.RUNX1	chr9	32629042	32629052	+	0.000	0.000	Merged-chr9-32628980-21
NR3601--MA0511.2.RUNX2	chr16	21689352	21689360	+	0.000	0.000	Merged-chr16-21689391-19
NR9413--MA0002.2.RUNX1	chr9	92384634	92384644	+	0.000	0.000	Merged-chr9-92384528-56
NR5577--MA0002.2.RUNX1	chr2	170273219	170273229	+	0.000	0.000	Merged-chr2-170273373-17
NR2156--MA0511.2.RUNX2	chr12	111442587	111442595	-	0.000	0.000	Merged-chr12-111442481-10
NR9271--MA0684.1.RUNX3	chr9	67813735	67813744	+	0.000	0.000	Merged-chr9-67813867-45
NR7591--MA0684.1.RUNX3	chr6	73248658	73248667	+	0.000	0.000	Merged-chr6-73248594-64
NR9394--MA0002.2.RUNX1	chr9	88273496	88273506	-	0.000	0.000	Merged-chr9-88273504-34
NR2205--MA0684.1.RUNX3	chr12	115372000	115372009	+	0.000	0.000	Merged-chr12-115372046-26
NR1--MA0002.2.RUNX1	chr1	6454075	6454085	+	0.000	0.000	Merged-chr1-6454252-50
NR6039--MA0511.2.RUNX2	chr3	131250326	131250334	+	0.000	0.000	Merged-chr3-131250529-24
NR1680--MA0684.1.RUNX3	chr11	104001297	104001306	+	0.000	0.000	Merged-chr11-104001412-21
NR7941--MA0511.2.RUNX2	chr6	144910471	144910479	-	0.000	0.000	Merged-chr6-144910390-40
NR7736--MA0511.2.RUNX2	chr6	115594677	115594685	+	0.000	0.000	Merged-chr6-115594731-47
NR9522--MA0002.2.RUNX1	chr9	113991043	113991053	-	0.000	0.000	Merged-chr9-113990905-47
NR3505--MA0511.2.RUNX2	chr15	100420548	100420556	+	0.000	0.000	Merged-chr15-100420424-27
NR2900--MA0002.2.RUNX1	chr14	55660445	55660455	-	0.000	0.000	Merged-chr14-55660377-55
NR1825--MA0511.2.RUNX2	chr12	11230296	11230304	+	0.000	0.000	Merged-chr12-11230454-37
NR3340--MA0002.2.RUNX1	chr15	67130013	67130023	+	0.000	0.000	Merged-chr15-67130106-32
NR770--MA0002.2.RUNX1	chr10	7816779	7816789	+	0.000	0.000	Merged-chr10-7816759-33
NR1332--MA0684.1.RUNX3	chr11	11657343	11657352	+	0.000	0.000	Merged-chr11-11657249-55
NR1603--MA0684.1.RUNX3	chr11	82746990	82746999	+	0.000	0.000	Merged-chr11-82746953-51
NR1184--MA0002.2.RUNX1	chr10	111620050	111620060	+	0.000	0.000	Merged-chr10-111620030-35
NR1726--MA0002.2.RUNX1	chr11	109432616	109432626	+	0.000	0.000	Merged-chr11-109432542-63
NR4117--MA0002.2.RUNX1	chr17	50525260	50525270	+	0.000	0.000	Merged-chr17-50525188-50
NR2109--MA0684.1.RUNX3	chr12	102295427	102295436	-	0.000	0.000	Merged-chr12-102295418-60
NR5543--MA0002.2.RUNX1	chr2	165033436	165033446	+	0.000	0.000	Merged-chr2-165033457-6
NR1107--MA0002.2.RUNX1	chr10	93868532	93868542	-	0.000	0.000	Merged-chr10-93868549-34
NR73--MA0002.2.RUNX1	chr1	38657789	38657799	+	0.000	0.000	Merged-chr1-38657935-57
NR7332--MA0002.2.RUNX1	chr5	138280160	138280170	+	0.000	0.000	Merged-chr5-138280109-50
NR6528--MA0511.2.RUNX2	chr4	102698218	102698226	-	0.000	0.000	Merged-chr4-102698140-35
NR5176--MA0002.2.RUNX1	chr2	73003253	73003263	+	0.000	0.000	Merged-chr2-73003231-27
NR802--MA0002.2.RUNX1	chr10	17565506	17565516	+	0.000	0.000	Merged-chr10-17565414-37
NR8109--MA0002.2.RUNX1	chr7	55960761	55960771	-	0.000	0.000	Merged-chr7-55960600-37
NR1421--MA0002.2.RUNX1	chr11	49203371	49203381	-	0.000	0.000	Merged-chr11-49203524-131
NR6158--MA0002.2.RUNX1	chr3	149305603	149305613	+	0.000	0.000	Merged-chr3-149305561-65
NR2199--MA0684.1.RUNX3	chr12	115145501	115145510	+	0.000	0.000	Merged-chr12-115145586-48
NR9264--MA0002.2.RUNX1	chr9	66492528	66492538	+	0.000	0.000	Merged-chr9-66492510-30
NR5576--MA0684.1.RUNX3	chr2	170219240	170219249	+	0.000	0.000	Merged-chr2-170219301-96
NR3230--MA0684.1.RUNX3	chr15	34389221	34389230	-	0.000	0.000	Merged-chr15-34389092-27
NR5033--MA0002.2.RUNX1	chr2	31180525	31180535	-	0.000	0.000	Merged-chr2-31180309-64
NR8509--MA0684.1.RUNX3	chr7	137476759	137476768	-	0.000	0.000	Merged-chr7-137476773-22
NR6287--MA0684.1.RUNX3	chr4	41241283	41241292	-	0.000	0.000	Merged-chr4-41241074-39
NR3353--MA0002.2.RUNX1	chr15	73146931	73146941	+	0.000	0.000	Merged-chr15-73146986-37
NR1616--MA0684.1.RUNX3	chr11	85545770	85545779	-	0.000	0.000	Merged-chr11-85545806-18
NR1468--MA0002.2.RUNX1	chr11	55197913	55197923	+	0.000	0.000	Merged-chr11-55197770-39
NR6366--MA0511.2.RUNX2	chr4	57886386	57886394	-	0.000	0.000	Merged-chr4-57886357-8
NR9743--MA0511.2.RUNX2	chrX	132288303	132288311	-	0.000	0.000	Merged-chrX-132288230-18
NR5556--MA0002.2.RUNX1	chr2	166565694	166565704	-	0.000	0.000	Merged-chr2-166565613-5
NR9250--MA0684.1.RUNX3	chr9	64797603	64797612	+	0.000	0.000	Merged-chr9-64797561-46
NR4259--MA0684.1.RUNX3	chr17	84845181	84845190	-	0.000	0.000	Merged-chr17-84845195-48
NR1325--MA0002.2.RUNX1	chr11	10276427	10276437	+	0.000	0.000	Merged-chr11-10276392-45
NR7841--MA0684.1.RUNX3	chr6	128760907	128760916	+	0.000	0.000	Merged-chr6-128760621-104
NR7759--MA0002.2.RUNX1	chr6	119918902	119918912	+	0.000	0.000	Merged-chr6-119918835-40
NR5413--MA0002.2.RUNX1	chr2	139778365	139778375	-	0.000	0.000	Merged-chr2-139778494-20
NR6396--MA0684.1.RUNX3	chr4	63668486	63668495	-	0.000	0.000	Merged-chr4-63668506-36
NR42--MA0511.2.RUNX2	chr1	21333808	21333816	-	0.000	0.000	Merged-chr1-21333700-62
NR9501--MA0002.2.RUNX1	chr9	109052710	109052720	-	0.000	0.000	Merged-chr9-109052792-36
NR7616--MA0002.2.RUNX1	chr6	85147775	85147785	+	0.000	0.000	Merged-chr6-85147771-14
NR5936--MA0002.2.RUNX1	chr3	105806850	105806860	+	0.000	0.000	Merged-chr3-105806958-26
NR7696--MA0511.2.RUNX2	chr6	100259790	100259798	+	0.000	0.000	Merged-chr6-100259795-9
NR2039--MA0511.2.RUNX2	chr12	89479240	89479248	-	0.000	0.000	Merged-chr12-89479308-33
NR3941--MA0511.2.RUNX2	chr17	7889095	7889103	+	0.000	0.000	Merged-chr17-7889151-33
NR5794--MA0684.1.RUNX3	chr3	68240229	68240238	+	0.000	0.000	Merged-chr3-68240034-18
NR2860--MA0002.2.RUNX1	chr14	45051056	45051066	-	0.000	0.000	Merged-chr14-45051000-2
NR7597--MA0002.2.RUNX1	chr6	82744675	82744685	-	0.000	0.000	Merged-chr6-82744737-54
NR1292--MA0684.1.RUNX3	chr10	130439227	130439236	-	0.000	0.000	Merged-chr10-130439179-24
NR5317--MA0002.2.RUNX1	chr2	116897020	116897030	-	0.000	0.000	Merged-chr2-116897008-14
NR3637--MA0002.2.RUNX1	chr16	24831195	24831205	+	0.000	0.000	Merged-chr16-24831230-9
NR1686--MA0002.2.RUNX1	chr11	104582880	104582890	+	0.000	0.000	Merged-chr11-104582835-39
NR5939--MA0511.2.RUNX2	chr3	106996465	106996473	+	0.000	0.000	Merged-chr3-106996369-21
NR9134--MA0002.2.RUNX1	chr9	32394803	32394813	+	0.000	0.000	Merged-chr9-32394945-22
NR308--MA0511.2.RUNX2	chr1	92130283	92130291	+	0.000	0.000	Merged-chr1-92130217-1
NR9405--MA0002.2.RUNX1	chr9	90259616	90259626	+	0.000	0.000	Merged-chr9-90259820-55
NR7183--MA0002.2.RUNX1	chr5	110284119	110284129	-	0.000	0.000	Merged-chr5-110284039-11
NR7454--MA0002.2.RUNX1	chr6	28949422	28949432	-	0.000	0.000	Merged-chr6-28949446-17
NR9690--MA0511.2.RUNX2	chrX	71492680	71492688	+	0.000	0.000	Merged-chrX-71492883-59
NR8108--MA0684.1.RUNX3	chr7	55890219	55890228	-	0.000	0.000	Merged-chr7-55890160-26
NR7410--MA0511.2.RUNX2	chr5	151645086	151645094	+	0.000	0.000	Merged-chr5-151645024-26
NR653--MA0002.2.RUNX1	chr1	177532840	177532850	-	0.000	0.000	Merged-chr1-177532869-13
NR2148--MA0511.2.RUNX2	chr12	108983740	108983748	+	0.000	0.000	Merged-chr12-108983656-1
NR4477--MA0684.1.RUNX3	chr18	56413121	56413130	-	0.000	0.000	Merged-chr18-56413005-50
NR3574--MA0511.2.RUNX2	chr16	14088391	14088399	-	0.000	0.000	Merged-chr16-14088440-49
NR4920--MA0002.2.RUNX1	chr19	58087363	58087373	+	0.000	0.000	Merged-chr19-58087296-13
NR7311--MA0002.2.RUNX1	chr5	134282794	134282804	+	0.000	0.000	Merged-chr5-134282688-60
NR7391--MA0511.2.RUNX2	chr5	149160598	149160606	+	0.000	0.000	Merged-chr5-149160687-30
NR5111--MA0511.2.RUNX2	chr2	58282830	58282838	+	0.000	0.000	Merged-chr2-58282647-50
NR2621--MA0002.2.RUNX1	chr13	99385785	99385795	+	0.000	0.000	Merged-chr13-99385771-3
NR1817--MA0511.2.RUNX2	chr12	8208227	8208235	-	0.000	0.000	Merged-chr12-8208226-52
NR491--MA0002.2.RUNX1	chr1	150396149	150396159	-	0.000	0.000	Merged-chr1-150396130-66
NR9766--MA0002.2.RUNX1	chrX	157598136	157598146	-	0.000	0.000	Merged-chrX-157598277-89
NR7420--MA0002.2.RUNX1	chr6	8408562	8408572	+	0.000	0.000	Merged-chr6-8408474-17
NR2873--MA0002.2.RUNX1	chr14	48202628	48202638	-	0.000	0.000	Merged-chr14-48202582-44
NR7215--MA0002.2.RUNX1	chr5	115084985	115084995	+	0.000	0.000	Merged-chr5-115085067-14
NR3584--MA0002.2.RUNX1	chr16	17452025	17452035	+	0.000	0.000	Merged-chr16-17452028-79
NR8912--MA0002.2.RUNX1	chr8	116636099	116636109	-	0.000	0.000	Merged-chr8-116636119-54
NR1304--MA0002.2.RUNX1	chr11	4195823	4195833	+	0.000	0.000	Merged-chr11-4195741-12
NR970--MA0511.2.RUNX2	chr10	68036463	68036471	+	0.000	0.000	Merged-chr10-68036383-95
NR7615--MA0684.1.RUNX3	chr6	85144678	85144687	-	0.000	0.000	Merged-chr6-85144672-14
NR8819--MA0511.2.RUNX2	chr8	88647368	88647376	+	0.000	0.000	Merged-chr8-88647358-34
NR5393--MA0684.1.RUNX3	chr2	132643378	132643387	-	0.000	0.000	Merged-chr2-132643452-47
NR9418--MA0002.2.RUNX1	chr9	92611076	92611086	+	0.000	0.000	Merged-chr9-92611125-19
NR1384--MA0511.2.RUNX2	chr11	32542359	32542367	-	0.000	0.000	Merged-chr11-32542195-1
NR5935--MA0684.1.RUNX3	chr3	105778109	105778118	-	0.000	0.000	Merged-chr3-105778100-2
NR5121--MA0002.2.RUNX1	chr2	59167121	59167131	-	0.000	0.000	Merged-chr2-59167123-35
NR7324--MA0002.2.RUNX1	chr5	137072177	137072187	+	0.000	0.000	Merged-chr5-137072251-26
NR3841--MA0684.1.RUNX3	chr16	89817051	89817060	+	0.000	0.000	Merged-chr16-89817047-30
NR3094--MA0684.1.RUNX3	chr14	116210411	116210420	+	0.000	0.000	Merged-chr14-116210530-30
NR8578--MA0684.1.RUNX3	chr7	144529520	144529529	+	0.000	0.000	Merged-chr7-144529729-5
NR3636--MA0684.1.RUNX3	chr16	24468007	24468016	-	0.000	0.000	Merged-chr16-24467843-15
NR9626--MA0511.2.RUNX2	chr9	124425799	124425807	-	0.000	0.000	Merged-chr9-124425759-16
NR9256--MA0002.2.RUNX1	chr9	66142459	66142469	+	0.000	0.000	Merged-chr9-66142492-15
NR8164--MA0684.1.RUNX3	chr7	72350238	72350247	+	0.000	0.000	Merged-chr7-72350151-23
NR5839--MA0684.1.RUNX3	chr3	86837546	86837555	-	0.000	0.000	Merged-chr3-86837478-31
NR1665--MA0002.2.RUNX1	chr11	102295406	102295416	-	0.000	0.000	Merged-chr11-102295518-39
NR9779--MA0002.2.RUNX1	chrX	164318752	164318762	-	0.000	0.000	Merged-chrX-164318746-35
NR1794--MA0684.1.RUNX3	chr11	119671400	119671409	-	0.000	0.000	Merged-chr11-119671227-50
NR903--MA0002.2.RUNX1	chr10	43998703	43998713	+	0.000	0.000	Merged-chr10-43998525-49
NR1046--MA0002.2.RUNX1	chr10	84632083	84632093	-	0.000	0.000	Merged-chr10-84632170-33
NR3282--MA0511.2.RUNX2	chr15	50928352	50928360	+	0.000	0.000	Merged-chr15-50928468-12
NR1317--MA0002.2.RUNX1	chr11	5432532	5432542	-	0.000	0.000	Merged-chr11-5432545-27
NR7956--MA0002.2.RUNX1	chr6	146081159	146081169	+	0.000	0.000	Merged-chr6-146081045-99
NR1002--MA0511.2.RUNX2	chr10	75702611	75702619	+	0.000	0.000	Merged-chr10-75702628-18
NR1668--MA0511.2.RUNX2	chr11	102739354	102739362	+	0.000	0.000	Merged-chr11-102739455-28
NR2157--MA0684.1.RUNX3	chr12	111442586	111442595	-	0.000	0.000	Merged-chr12-111442481-10
NR9222--MA0002.2.RUNX1	chr9	56264876	56264886	-	0.000	0.000	Merged-chr9-56264757-66
NR5263--MA0684.1.RUNX3	chr2	101762491	101762500	-	0.000	0.000	Merged-chr2-101762548-65
NR2600--MA0002.2.RUNX1	chr13	95813838	95813848	+	0.000	0.000	Merged-chr13-95813903-46
NR5928--MA0002.2.RUNX1	chr3	104841001	104841011	-	0.000	0.000	Merged-chr3-104841189-28
NR3311--MA0002.2.RUNX1	chr15	58650024	58650034	-	0.000	0.000	Merged-chr15-58650001-42
NR5071--MA0511.2.RUNX2	chr2	45139036	45139044	-	0.000	0.000	Merged-chr2-45139148-28
NR3391--MA0511.2.RUNX2	chr15	80572482	80572490	-	0.000	0.000	Merged-chr15-80572443-63
NR5120--MA0684.1.RUNX3	chr2	59160685	59160694	+	0.000	0.000	Merged-chr2-59160665-10
NR1111--MA0511.2.RUNX2	chr10	94211875	94211883	-	0.000	0.000	Merged-chr10-94211763-30
NR3292--MA0002.2.RUNX1	chr15	52899991	52900001	+	0.000	0.000	Merged-chr15-52899831-78
NR7323--MA0684.1.RUNX3	chr5	136460078	136460087	+	0.000	0.000	Merged-chr5-136460136-37
NR3758--MA0684.1.RUNX3	chr16	52107988	52107997	-	0.000	0.000	Merged-chr16-52108040-37
NR4198--MA0684.1.RUNX3	chr17	73034703	73034712	-	0.000	0.000	Merged-chr17-73034797-58
NR1535--MA0002.2.RUNX1	chr11	72491329	72491339	-	0.000	0.000	Merged-chr11-72491322-16
NR1806--MA0002.2.RUNX1	chr11	121560403	121560413	-	0.000	0.000	Merged-chr11-121560416-11
NR2961--MA0002.2.RUNX1	chr14	65330856	65330866	+	0.000	0.000	Merged-chr14-65330788-23
NR3073--MA0684.1.RUNX3	chr14	101879179	101879188	+	0.000	0.000	Merged-chr14-101879110-69
NR6006--MA0684.1.RUNX3	chr3	123192279	123192288	-	0.000	0.000	Merged-chr3-123192207-28
NR502--MA0002.2.RUNX1	chr1	152585582	152585592	-	0.000	0.000	Merged-chr1-152585643-27
NR7925--MA0511.2.RUNX2	chr6	142950589	142950597	-	0.000	0.000	Merged-chr6-142950474-44
NR3738--MA0002.2.RUNX1	chr16	49907596	49907606	-	0.000	0.000	Merged-chr16-49907534-19
NR7161--MA0684.1.RUNX3	chr5	105840058	105840067	-	0.000	0.000	Merged-chr5-105840151-44
NR8981--MA0002.2.RUNX1	chr8	124085843	124085853	+	0.000	0.000	Merged-chr8-124085760-17
NR1644--MA0002.2.RUNX1	chr11	97115346	97115356	+	0.000	0.000	Merged-chr11-97115476-51
NR6701--MA0002.2.RUNX1	chr4	140860274	140860284	+	0.000	0.000	Merged-chr4-140860263-13
NR5626--MA0511.2.RUNX2	chr3	7503283	7503291	-	0.000	0.000	Merged-chr3-7503455-65
NR1439--MA0002.2.RUNX1	chr11	52579412	52579422	+	0.000	0.000	Merged-chr11-52579500-3
NR3182--MA0684.1.RUNX3	chr15	8280359	8280368	+	0.000	0.000	Merged-chr15-8280344-8
NR5527--MA0002.2.RUNX1	chr2	163299177	163299187	-	0.000	0.000	Merged-chr2-163299110-16
NR1297--MA0684.1.RUNX3	chr11	3155038	3155047	+	0.000	0.000	Merged-chr11-3155205-32
NR2106--MA0511.2.RUNX2	chr12	102067865	102067873	+	0.000	0.000	Merged-chr12-102067904-11
NR9221--MA0684.1.RUNX3	chr9	56135721	56135730	-	0.000	0.000	Merged-chr9-56135710-8
NR1025--MA0002.2.RUNX1	chr10	79897903	79897913	-	0.000	0.000	Merged-chr10-79897818-26
NR3105--MA0684.1.RUNX3	chr14	118483013	118483022	-	0.000	0.000	Merged-chr14-118482949-23
NR7620--MA0511.2.RUNX2	chr6	86548167	86548175	-	0.000	0.000	Merged-chr6-86548021-53
NR863--MA0002.2.RUNX1	chr10	34118005	34118015	+	0.000	0.000	Merged-chr10-34117997-36
NR9596--MA0002.2.RUNX1	chr9	120943830	120943840	+	0.000	0.000	Merged-chr9-120943869-18
NR7250--MA0002.2.RUNX1	chr5	120775890	120775900	+	0.000	0.000	Merged-chr5-120775735-65
NR1233--MA0511.2.RUNX2	chr10	118599819	118599827	+	0.000	0.000	Merged-chr10-118599644-70
NR6019--MA0684.1.RUNX3	chr3	126690815	126690824	-	0.000	0.000	Merged-chr3-126690917-48
NR1405--MA0002.2.RUNX1	chr11	43411593	43411603	-	0.000	0.000	Merged-chr11-43411647-32
NR9204--MA0511.2.RUNX2	chr9	52356782	52356790	-	0.000	0.000	Merged-chr9-52356728-32
NR3066--MA0002.2.RUNX1	chr14	99419171	99419181	+	0.000	0.000	Merged-chr14-99419131-33
NR3893--MA0511.2.RUNX2	chr16	95985000	95985008	-	0.000	0.000	Merged-chr16-95985074-35
NR5639--MA0511.2.RUNX2	chr3	9755109	9755117	+	0.000	0.000	Merged-chr3-9755096-55
NR5080--MA0684.1.RUNX3	chr2	46372995	46373004	+	0.000	0.000	Merged-chr2-46373080-32
NR4763--MA0002.2.RUNX1	chr19	26646305	26646315	+	0.000	0.000	Merged-chr19-26646309-47
NR4399--MA0511.2.RUNX2	chr18	37926032	37926040	-	0.000	0.000	Merged-chr18-37926090-48
NR3737--MA0684.1.RUNX3	chr16	49818780	49818789	+	0.000	0.000	Merged-chr16-49818889-55
NR9505--MA0684.1.RUNX3	chr9	110685362	110685371	+	0.000	0.000	Merged-chr9-110685265-77
NR9086--MA0002.2.RUNX1	chr9	14200216	14200226	-	0.000	0.000	Merged-chr9-14200294-59
NR4620--MA0002.2.RUNX1	chr18	80280597	80280607	-	0.000	0.000	Merged-chr18-80280568-28
NR7825--MA0684.1.RUNX3	chr6	127446907	127446916	+	0.000	0.000	Merged-chr6-127446764-51
NR3816--MA0511.2.RUNX2	chr16	78547534	78547542	+	0.000	0.000	Merged-chr16-78547576-18
NR7011--MA0002.2.RUNX1	chr5	67155858	67155868	-	0.000	0.000	Merged-chr5-67155759-12
NR9313--MA0511.2.RUNX2	chr9	72448297	72448305	-	0.000	0.000	Merged-chr9-72448248-17
NR876--MA0002.2.RUNX1	chr10	39005776	39005786	-	0.000	0.000	Merged-chr10-39005753-18
NR3402--MA0511.2.RUNX2	chr15	82111959	82111967	-	0.000	0.000	Merged-chr15-82112003-17
NR7805--MA0002.2.RUNX1	chr6	125067777	125067787	+	0.000	0.000	Merged-chr6-125067765-41
NR1517--MA0511.2.RUNX2	chr11	67564417	67564425	+	0.000	0.000	Merged-chr11-67564427-31
NR3575--MA0684.1.RUNX3	chr16	14088390	14088399	-	0.000	0.000	Merged-chr16-14088440-49
NR191--MA0002.2.RUNX1	chr1	66649777	66649787	-	0.000	0.000	Merged-chr1-66649832-31
NR462--MA0002.2.RUNX1	chr1	138148985	138148995	-	0.000	0.000	Merged-chr1-138149059-47
NR7885--MA0511.2.RUNX2	chr6	136683866	136683874	+	0.000	0.000	Merged-chr6-136683885-26
NR3698--MA0002.2.RUNX1	chr16	42165180	42165190	-	0.000	0.000	Merged-chr16-42165090-50
NR733--MA0002.2.RUNX1	chr1	192106600	192106610	+	0.000	0.000	Merged-chr1-192106489-61
NR1147--MA0002.2.RUNX1	chr10	98954489	98954499	+	0.000	0.000	Merged-chr10-98954460-23
NR1418--MA0002.2.RUNX1	chr11	46467013	46467023	+	0.000	0.000	Merged-chr11-46467033-45
NR9466--MA0002.2.RUNX1	chr9	102541895	102541905	-	0.000	0.000	Merged-chr9-102541803-17
NR5112--MA0684.1.RUNX3	chr2	58282830	58282839	+	0.000	0.000	Merged-chr2-58282647-50
NR5778--MA0684.1.RUNX3	chr3	62339075	62339084	+	0.000	0.000	Merged-chr3-62339060-22
NR8169--MA0684.1.RUNX3	chr7	74544585	74544594	-	0.000	0.000	Merged-chr7-74544568-34
NR985--MA0002.2.RUNX1	chr10	70133337	70133347	+	0.000	0.000	Merged-chr10-70133310-29
NR5791--MA0511.2.RUNX2	chr3	68240113	68240121	+	0.000	0.000	Merged-chr3-68240034-18
NR2800--MA0511.2.RUNX2	chr14	26879001	26879009	-	0.000	0.000	Merged-chr14-26878931-33
NR6390--MA0002.2.RUNX1	chr4	63644529	63644539	+	0.000	0.000	Merged-chr4-63644435-12
NR9200--MA0684.1.RUNX3	chr9	52259694	52259703	+	0.000	0.000	Merged-chr9-52259787-26
NR1399--MA0002.2.RUNX1	chr11	35537641	35537651	-	0.000	0.000	Merged-chr11-35537638-11
NR5364--MA0684.1.RUNX3	chr2	128318463	128318472	+	0.000	0.000	Merged-chr2-128318457-15
NR2701--MA0002.2.RUNX1	chr13	111569229	111569239	-	0.000	0.000	Merged-chr13-111569188-35
NR908--MA0002.2.RUNX1	chr10	44821756	44821766	+	0.000	0.000	Merged-chr10-44821803-43
NR971--MA0684.1.RUNX3	chr10	68036463	68036472	+	0.000	0.000	Merged-chr10-68036383-95
NR9326--MA0511.2.RUNX2	chr9	75547007	75547015	+	0.000	0.000	Merged-chr9-75547182-41
NR8086--MA0511.2.RUNX2	chr7	45415667	45415675	+	0.000	0.000	Merged-chr7-45415702-30
NR1464--MA0511.2.RUNX2	chr11	55072723	55072731	+	0.000	0.000	Merged-chr11-55072689-24
NR5281--MA0511.2.RUNX2	chr2	107006055	107006063	-	0.000	0.000	Merged-chr2-107005967-12
NR9627--MA0684.1.RUNX3	chr9	124425798	124425807	-	0.000	0.000	Merged-chr9-124425759-16
NR5330--MA0684.1.RUNX3	chr2	119157083	119157092	-	0.000	0.000	Merged-chr2-119156876-75
NR9164--MA0511.2.RUNX2	chr9	42272815	42272823	+	0.000	0.000	Merged-chr9-42272782-11
NR9435--MA0511.2.RUNX2	chr9	96416168	96416176	-	0.000	0.000	Merged-chr9-96416210-33
NR5248--MA0002.2.RUNX1	chr2	93759202	93759212	-	0.000	0.000	Merged-chr2-93759368-15
NR3297--MA0002.2.RUNX1	chr15	53124886	53124896	-	0.000	0.000	Merged-chr15-53125024-11
NR332--MA0002.2.RUNX1	chr1	98022055	98022065	-	0.000	0.000	Merged-chr1-98022036-10
NR1017--MA0002.2.RUNX1	chr10	77963002	77963012	-	0.000	0.000	Merged-chr10-77962952-24
NR9336--MA0002.2.RUNX1	chr9	78553061	78553071	-	0.000	0.000	Merged-chr9-78553202-20
NR1368--MA0511.2.RUNX2	chr11	26657795	26657803	+	0.000	0.000	Merged-chr11-26657743-22
NR2714--MA0002.2.RUNX1	chr13	112458796	112458806	-	0.000	0.000	Merged-chr13-112458738-9
NR49--MA0002.2.RUNX1	chr1	21780944	21780954	+	0.000	0.000	Merged-chr1-21781098-42
NR3302--MA0684.1.RUNX3	chr15	55327442	55327451	-	0.000	0.000	Merged-chr15-55327422-12
NR3425--MA0002.2.RUNX1	chr15	86173489	86173499	-	0.000	0.000	Merged-chr15-86173285-7
NR9194--MA0684.1.RUNX3	chr9	50537442	50537451	+	0.000	0.000	Merged-chr9-50537430-19
NR6260--MA0002.2.RUNX1	chr4	32258252	32258262	+	0.000	0.000	Merged-chr4-32258239-72
NR1269--MA0002.2.RUNX1	chr10	122726114	122726124	-	0.000	0.000	Merged-chr10-122726100-19
NR4851--MA0002.2.RUNX1	chr19	53925632	53925642	+	0.000	0.000	Merged-chr19-53925558-26
NR5357--MA0002.2.RUNX1	chr2	128153202	128153212	+	0.000	0.000	Merged-chr2-128153146-97
NR441--MA0002.2.RUNX1	chr1	135019149	135019159	-	0.000	0.000	Merged-chr1-135019182-17
NR7864--MA0511.2.RUNX2	chr6	131404424	131404432	-	0.000	0.000	Merged-chr6-131404505-15
NR3677--MA0002.2.RUNX1	chr16	35742395	35742405	+	0.000	0.000	Merged-chr16-35742622-74
NR8734--MA0002.2.RUNX1	chr8	61561437	61561447	-	0.000	0.000	Merged-chr8-61561458-9
NR1126--MA0002.2.RUNX1	chr10	94942950	94942960	-	0.000	0.000	Merged-chr10-94942923-6
NR4503--MA0002.2.RUNX1	chr18	64991733	64991743	-	0.000	0.000	Merged-chr18-64991575-63
NR2281--MA0002.2.RUNX1	chr12	119148036	119148046	-	0.000	0.000	Merged-chr12-119148040-28
NR5486--MA0684.1.RUNX3	chr2	155518068	155518077	+	0.000	0.000	Merged-chr2-155518074-63
NR9796--MA0511.2.RUNX2	chrX	168673463	168673471	+	0.000	0.000	Merged-chrX-168673546-118
NR7450--MA0511.2.RUNX2	chr6	28480199	28480207	+	0.000	0.000	Merged-chr6-28480250-52
NR964--MA0002.2.RUNX1	chr10	67658076	67658086	+	0.000	0.000	Merged-chr10-67657975-87
NR1649--MA0002.2.RUNX1	chr11	97434943	97434953	+	0.000	0.000	Merged-chr11-97435107-48
NR4755--MA0002.2.RUNX1	chr19	24242015	24242025	+	0.000	0.000	Merged-chr19-24242140-10
NR5195--MA0002.2.RUNX1	chr2	77268162	77268172	-	0.000	0.000	Merged-chr2-77268041-1
