#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Gata/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR4401--MA0037.3.GATA3	chr5	107265164	107265171	-	0.000	0.000	Merged-chr5-107265096-67
NR3025--MA0035.3.Gata1	chr2	28418247	28418257	-	0.000	0.000	Merged-chr2-28418249-8
NR3186--MA0140.2.GATA1::TAL1	chr2	90566325	90566342	+	0.000	0.000	Merged-chr2-90566415-19
NR6062--MA0037.3.GATA3	chrX	17365319	17365326	-	0.000	0.000	Merged-chrX-17365333-21
NR3728--MA0766.1.GATA5	chr3	132886775	132886782	-	0.000	0.000	Merged-chr3-132886809-16
NR239--MA0482.1.Gata4	chr1	131638413	131638423	-	0.000	0.000	Merged-chr1-131638408-68
NR4873--MA0036.3.GATA2	chr6	130312044	130312054	+	0.000	0.000	Merged-chr6-130312055-26
NR3134--MA0035.3.Gata1	chr2	75119412	75119422	+	0.000	0.000	Merged-chr2-75119235-19
NR1752--MA1104.1.GATA6	chr14	51089606	51089618	+	0.000	0.000	Merged-chr14-51089414-103
NR4560--MA0035.3.Gata1	chr5	149713456	149713466	-	0.000	0.000	Merged-chr5-149713372-16
NR4831--MA0035.3.Gata1	chr6	126849235	126849245	-	0.000	0.000	Merged-chr6-126849069-62
NR2880--MA0035.3.Gata1	chr19	32454885	32454895	+	0.000	0.000	Merged-chr19-32455050-22
NR5042--MA0482.1.Gata4	chr7	30216882	30216892	-	0.000	0.000	Merged-chr7-30216934-21
NR2463--MA0037.3.GATA3	chr17	26532845	26532852	+	0.000	0.000	Merged-chr17-26532798-20
NR1292--MA0035.3.Gata1	chr12	102612900	102612910	-	0.000	0.000	Merged-chr12-102612647-51
NR5840--MA0037.3.GATA3	chr9	92314083	92314090	-	0.000	0.000	Merged-chr9-92314019-19
NR572--MA0036.3.GATA2	chr10	59569794	59569804	+	0.000	0.000	Merged-chr10-59569732-7
NR4666--MA0037.3.GATA3	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR5717--MA0035.3.Gata1	chr9	45945096	45945106	-	0.000	0.000	Merged-chr9-45945206-63
NR5084--MA0766.1.GATA5	chr7	45510504	45510511	-	0.000	0.000	Merged-chr7-45510367-63
NR710--MA0766.1.GATA5	chr10	99194849	99194856	-	0.000	0.000	Merged-chr10-99194642-78
NR700--MA0036.3.GATA2	chr10	96391847	96391857	-	0.000	0.000	Merged-chr10-96391802-8
NR1494--MA1104.1.GATA6	chr13	67332554	67332566	+	0.000	0.000	Merged-chr13-67332541-54
NR2811--MA0036.3.GATA2	chr19	4305018	4305028	-	0.000	0.000	Merged-chr19-4305105-3
NR2893--MA0035.3.Gata1	chr19	33053336	33053346	+	0.000	0.000	Merged-chr19-33053321-32
NR6088--MA1104.1.GATA6	chrX	77580107	77580119	+	0.000	0.000	Merged-chrX-77580117-37
NR2224--MA0037.3.GATA3	chr16	36941474	36941481	-	0.000	0.000	Merged-chr16-36941313-47
NR5454--MA0036.3.GATA2	chr8	83779752	83779762	+	0.000	0.000	Merged-chr8-83779707-23
NR4090--MA0037.3.GATA3	chr4	133879300	133879307	-	0.000	0.000	Merged-chr4-133879423-50
NR1028--MA0766.1.GATA5	chr11	101627409	101627416	-	0.000	0.000	Merged-chr11-101627512-104
NR5412--MA0035.3.Gata1	chr8	36130498	36130508	-	0.000	0.000	Merged-chr8-36130475-35
NR1018--MA0036.3.GATA2	chr11	98682374	98682384	-	0.000	0.000	Merged-chr11-98682471-63
NR957--MA0035.3.Gata1	chr11	79207969	79207979	+	0.000	0.000	Merged-chr11-79207824-18
NR222--MA0037.3.GATA3	chr1	125466896	125466903	+	0.000	0.000	Merged-chr1-125466833-56
NR4315--MA0140.2.GATA1::TAL1	chr5	72184247	72184264	-	0.000	0.000	Merged-chr5-72184279-24
NR3779--MA0035.3.Gata1	chr3	142709036	142709046	+	0.000	0.000	Merged-chr3-142708899-26
NR4959--MA0140.2.GATA1::TAL1	chr6	146077376	146077393	+	0.000	0.000	Merged-chr6-146077387-21
NR442--MA0036.3.GATA2	chr1	191803662	191803672	+	0.000	0.000	Merged-chr1-191803516-12
NR1071--MA0766.1.GATA5	chr11	108248586	108248593	-	0.000	0.000	Merged-chr11-108248558-56
NR1061--MA0036.3.GATA2	chr11	108101663	108101673	+	0.000	0.000	Merged-chr11-108101692-19
NR199--MA0482.1.Gata4	chr1	106738287	106738297	-	0.000	0.000	Merged-chr1-106738280-22
NR3094--MA0035.3.Gata1	chr2	60328749	60328759	+	0.000	0.000	Merged-chr2-60328757-33
NR4791--MA0035.3.Gata1	chr6	122742623	122742633	+	0.000	0.000	Merged-chr6-122742614-91
NR5297--MA0035.3.Gata1	chr7	128132354	128132364	+	0.000	0.000	Merged-chr7-128132284-5
NR48--MA0037.3.GATA3	chr1	43520879	43520886	-	0.000	0.000	Merged-chr1-43520918-1
NR1066--MA0035.3.Gata1	chr11	108235529	108235539	+	0.000	0.000	Merged-chr11-108235503-22
NR1608--MA0035.3.Gata1	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR5081--MA0140.2.GATA1::TAL1	chr7	45083052	45083069	+	0.000	0.000	Merged-chr7-45083107-80
NR1221--MA1104.1.GATA6	chr12	76375663	76375675	+	0.000	0.000	Merged-chr12-76375733-19
NR2346--MA0037.3.GATA3	chr16	93454221	93454228	+	0.000	0.000	Merged-chr16-93454367-31
NR3973--MA0482.1.Gata4	chr4	95068326	95068336	-	0.000	0.000	Merged-chr4-95068269-28
NR3010--MA1104.1.GATA6	chr2	26753535	26753547	+	0.000	0.000	Merged-chr2-26753671-30
NR1422--MA0482.1.Gata4	chr13	23437913	23437923	+	0.000	0.000	Merged-chr13-23437989-54
NR4089--MA0035.3.Gata1	chr4	133494707	133494717	+	0.000	0.000	Merged-chr4-133494546-26
NR5491--MA0482.1.Gata4	chr8	106216464	106216474	+	0.000	0.000	Merged-chr8-106216367-3
NR5402--MA0140.2.GATA1::TAL1	chr8	33898099	33898116	-	0.000	0.000	Merged-chr8-33898095-27
NR1601--MA0037.3.GATA3	chr13	100576090	100576097	+	0.000	0.000	Merged-chr13-100576105-29
NR1249--MA0036.3.GATA2	chr12	84773166	84773176	+	0.000	0.000	Merged-chr12-84773092-54
NR2041--MA0037.3.GATA3	chr15	72928859	72928866	+	0.000	0.000	Merged-chr15-72929064-48
NR5024--MA0035.3.Gata1	chr7	25848142	25848152	-	0.000	0.000	Merged-chr7-25848293-34
NR5253--MA0140.2.GATA1::TAL1	chr7	118277650	118277667	+	0.000	0.000	Merged-chr7-118277428-74
NR5589--MA0036.3.GATA2	chr8	121650682	121650692	-	0.000	0.000	Merged-chr8-121650674-17
NR1358--MA0036.3.GATA2	chr12	118423353	118423363	-	0.000	0.000	Merged-chr12-118423452-8
NR3023--MA1104.1.GATA6	chr2	28418246	28418258	+	0.000	0.000	Merged-chr2-28418249-8
NR2421--MA0037.3.GATA3	chr17	13654752	13654759	+	0.000	0.000	Merged-chr17-13654932-70
NR902--MA0035.3.Gata1	chr11	57952913	57952923	-	0.000	0.000	Merged-chr11-57952769-40
NR1213--MA0140.2.GATA1::TAL1	chr12	73817600	73817617	+	0.000	0.000	Merged-chr12-73817639-11
NR2742--MA0035.3.Gata1	chr18	73765131	73765141	+	0.000	0.000	Merged-chr18-73765273-28
NR2641--MA0036.3.GATA2	chr18	34783578	34783588	+	0.000	0.000	Merged-chr18-34783714-45
NR3751--MA0037.3.GATA3	chr3	137969288	137969295	-	0.000	0.000	Merged-chr3-137969157-49
NR5632--MA0482.1.Gata4	chr8	128606833	128606843	+	0.000	0.000	Merged-chr8-128606814-16
NR6046--MA1104.1.GATA6	chrX	9202156	9202168	-	0.000	0.000	Merged-chrX-9202139-21
NR5858--MA1104.1.GATA6	chr9	95113473	95113485	-	0.000	0.000	Merged-chr9-95113538-34
NR2141--MA0766.1.GATA5	chr15	100615282	100615289	+	0.000	0.000	Merged-chr15-100615465-126
NR2229--MA0037.3.GATA3	chr16	43661710	43661717	+	0.000	0.000	Merged-chr16-43661789-37
NR3123--MA0766.1.GATA5	chr2	72146197	72146204	+	0.000	0.000	Merged-chr2-72146258-17
NR2338--MA1104.1.GATA6	chr16	91061769	91061781	+	0.000	0.000	Merged-chr16-91061778-38
NR3764--MA1104.1.GATA6	chr3	138993064	138993076	-	0.000	0.000	Merged-chr3-138992913-17
NR2341--MA0035.3.Gata1	chr16	91061770	91061780	-	0.000	0.000	Merged-chr16-91061778-38
NR3898--MA0766.1.GATA5	chr4	43973613	43973620	-	0.000	0.000	Merged-chr4-43973629-28
NR933--MA0766.1.GATA5	chr11	70653432	70653439	+	0.000	0.000	Merged-chr11-70653653-5
NR509--MA0140.2.GATA1::TAL1	chr10	19597077	19597094	-	0.000	0.000	Merged-chr10-19597137-35
NR98--MA0036.3.GATA2	chr1	66987716	66987726	+	0.000	0.000	Merged-chr1-66987794-41
NR2840--MA0482.1.Gata4	chr19	12026835	12026845	-	0.000	0.000	Merged-chr19-12026851-22
NR5897--MA0482.1.Gata4	chr9	100522270	100522280	-	0.000	0.000	Merged-chr9-100522209-27
NR6008--MA0482.1.Gata4	chr9	121477469	121477479	-	0.000	0.000	Merged-chr9-121477472-25
NR1175--MA0036.3.GATA2	chr12	54568786	54568796	-	0.000	0.000	Merged-chr12-54568862-31
NR3869--MA0482.1.Gata4	chr4	12786207	12786217	+	0.000	0.000	Merged-chr4-12786257-5
NR243--MA0035.3.Gata1	chr1	131638414	131638424	-	0.000	0.000	Merged-chr1-131638408-68
NR1404--MA0035.3.Gata1	chr13	12412200	12412210	-	0.000	0.000	Merged-chr13-12412239-11
NR5340--MA0482.1.Gata4	chr7	143004938	143004948	-	0.000	0.000	Merged-chr7-143004947-1
NR1032--MA0036.3.GATA2	chr11	103346387	103346397	+	0.000	0.000	Merged-chr11-103346367-17
NR5043--MA1104.1.GATA6	chr7	30216882	30216894	+	0.000	0.000	Merged-chr7-30216934-21
NR100--MA0035.3.Gata1	chr1	66987716	66987726	+	0.000	0.000	Merged-chr1-66987794-41
NR697--MA0037.3.GATA3	chr10	96391849	96391856	+	0.000	0.000	Merged-chr10-96391802-8
NR650--MA1104.1.GATA6	chr10	88426717	88426729	-	0.000	0.000	Merged-chr10-88426596-23
NR1606--MA1104.1.GATA6	chr13	101702249	101702261	+	0.000	0.000	Merged-chr13-101702260-81
NR69--MA0035.3.Gata1	chr1	58803057	58803067	+	0.000	0.000	Merged-chr1-58802818-99
NR4313--MA0036.3.GATA2	chr5	72184256	72184266	-	0.000	0.000	Merged-chr5-72184279-24
NR2091--MA0036.3.GATA2	chr15	82914620	82914630	-	0.000	0.000	Merged-chr15-82914694-36
NR2914--MA0766.1.GATA5	chr19	46338614	46338621	-	0.000	0.000	Merged-chr19-46338710-45
NR580--MA0482.1.Gata4	chr10	62327712	62327722	-	0.000	0.000	Merged-chr10-62327638-49
NR3968--MA0035.3.Gata1	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR920--MA0140.2.GATA1::TAL1	chr11	68768348	68768365	-	0.000	0.000	Merged-chr11-68768507-16
NR4622--MA0140.2.GATA1::TAL1	chr6	34517974	34517991	-	0.000	0.000	Merged-chr6-34518021-7
NR3078--MA0035.3.Gata1	chr2	58137933	58137943	-	0.000	0.000	Merged-chr2-58137903-53
NR688--MA0766.1.GATA5	chr10	95894279	95894286	+	0.000	0.000	Merged-chr10-95894302-1
NR806--MA0036.3.GATA2	chr11	3105380	3105390	-	0.000	0.000	Merged-chr11-3105314-74
NR3729--MA0035.3.Gata1	chr3	132886774	132886784	+	0.000	0.000	Merged-chr3-132886809-16
NR1778--MA0035.3.Gata1	chr14	54181415	54181425	+	0.000	0.000	Merged-chr14-54181464-26
NR3434--MA0482.1.Gata4	chr2	158791935	158791945	+	0.000	0.000	Merged-chr2-158791796-5
NR4783--MA0036.3.GATA2	chr6	122741375	122741385	+	0.000	0.000	Merged-chr6-122741375-12
NR4119--MA1104.1.GATA6	chr4	145312625	145312637	+	0.000	0.000	Merged-chr4-145312696-44
NR4435--MA0036.3.GATA2	chr5	115474733	115474743	+	0.000	0.000	Merged-chr5-115474524-35
NR501--MA0036.3.GATA2	chr10	18892250	18892260	-	0.000	0.000	Merged-chr10-18892324-9
NR482--MA0036.3.GATA2	chr10	12993574	12993584	+	0.000	0.000	Merged-chr10-12993694-35
NR4645--MA0035.3.Gata1	chr6	50146482	50146492	+	0.000	0.000	Merged-chr6-50146420-23
NR4576--MA0037.3.GATA3	chr6	4664524	4664531	-	0.000	0.000	Merged-chr6-4664595-18
NR4283--MA0766.1.GATA5	chr5	64472608	64472615	-	0.000	0.000	Merged-chr5-64472447-77
NR2025--MA0037.3.GATA3	chr15	61582320	61582327	+	0.000	0.000	Merged-chr15-61582488-19
NR1771--MA0037.3.GATA3	chr14	54074908	54074915	+	0.000	0.000	Merged-chr14-54074884-6
NR4162--MA0037.3.GATA3	chr4	148638466	148638473	+	0.000	0.000	Merged-chr4-148638535-16
NR1101--MA0482.1.Gata4	chr11	116077057	116077067	+	0.000	0.000	Merged-chr11-116076989-9
NR5584--MA0482.1.Gata4	chr8	120537476	120537486	-	0.000	0.000	Merged-chr8-120537413-55
NR3237--MA0766.1.GATA5	chr2	103424794	103424801	-	0.000	0.000	Merged-chr2-103424790-20
NR5560--MA0140.2.GATA1::TAL1	chr8	115728642	115728659	-	0.000	0.000	Merged-chr8-115728663-11
NR5492--MA1104.1.GATA6	chr8	106216462	106216474	-	0.000	0.000	Merged-chr8-106216367-3
NR1029--MA0035.3.Gata1	chr11	101627408	101627418	+	0.000	0.000	Merged-chr11-101627512-104
NR2354--MA0036.3.GATA2	chr16	93918465	93918475	+	0.000	0.000	Merged-chr16-93918388-61
NR2625--MA0036.3.GATA2	chr18	13020908	13020918	-	0.000	0.000	Merged-chr18-13020952-8
NR110--MA0766.1.GATA5	chr1	71576673	71576680	+	0.000	0.000	Merged-chr1-71576890-29
NR495--MA0036.3.GATA2	chr10	17550175	17550185	-	0.000	0.000	Merged-chr10-17550297-37
NR2610--MA1104.1.GATA6	chr18	3281791	3281803	+	0.000	0.000	Merged-chr18-3281877-7
NR3142--MA0482.1.Gata4	chr2	77327444	77327454	+	0.000	0.000	Merged-chr2-77327471-3
NR2978--MA0035.3.Gata1	chr2	11617066	11617076	+	0.000	0.000	Merged-chr2-11617013-39
NR1191--MA0482.1.Gata4	chr12	70104869	70104879	-	0.000	0.000	Merged-chr12-70104994-28
NR4813--MA1104.1.GATA6	chr6	125353458	125353470	+	0.000	0.000	Merged-chr6-125353566-72
NR5872--MA0037.3.GATA3	chr9	97068914	97068921	-	0.000	0.000	Merged-chr9-97068935-38
NR1641--MA0037.3.GATA3	chr13	108045781	108045788	-	0.000	0.000	Merged-chr13-108045887-18
NR5249--MA0482.1.Gata4	chr7	117394166	117394176	+	0.000	0.000	Merged-chr7-117394201-50
