#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR6202--MA0684.1.RUNX3	chr2	126252466	126252475	+	0.000	0.000	Merged-chr2-126252361-10
NR8005--MA0002.2.RUNX1	chr5	65217793	65217803	+	0.000	0.000	Merged-chr5-65217685-53
NR6325--MA0002.2.RUNX1	chr2	146221004	146221014	-	0.000	0.000	Merged-chr2-146221153-3
NR11171--MA0002.2.RUNX1	chrX	134276365	134276375	+	0.000	0.000	Merged-chrX-134276408-1
NR7751--MA0002.2.RUNX1	chr4	148102320	148102330	+	0.000	0.000	Merged-chr4-148102321-24
NR6947--MA0511.2.RUNX2	chr3	123192399	123192407	+	0.000	0.000	Merged-chr3-123192207-28
NR10145--MA0684.1.RUNX3	chr8	96852010	96852019	-	0.000	0.000	Merged-chr8-96851957-10
NR9609--MA0511.2.RUNX2	chr7	110824212	110824220	+	0.000	0.000	Merged-chr7-110824322-44
NR6183--MA0684.1.RUNX3	chr2	117447070	117447079	-	0.000	0.000	Merged-chr2-117447085-57
NR7387--MA0511.2.RUNX2	chr4	83273865	83273873	-	0.000	0.000	Merged-chr4-83273873-49
NR4774--MA0684.1.RUNX3	chr17	29693746	29693755	+	0.000	0.000	Merged-chr17-29693798-13
NR9116--MA0684.1.RUNX3	chr6	140508534	140508543	-	0.000	0.000	Merged-chr6-140508405-40
NR6577--MA0002.2.RUNX1	chr3	19258837	19258847	-	0.000	0.000	Merged-chr3-19258744-53
NR6848--MA0002.2.RUNX1	chr3	102748757	102748767	+	0.000	0.000	Merged-chr3-102748787-20
NR4026--MA0002.2.RUNX1	chr15	80572480	80572490	+	0.000	0.000	Merged-chr15-80572443-63
NR10019--MA0511.2.RUNX2	chr8	57417019	57417027	-	0.000	0.000	Merged-chr8-57416909-32
NR4360--MA0684.1.RUNX3	chr16	45019096	45019105	+	0.000	0.000	Merged-chr16-45019020-28
NR2680--MA0684.1.RUNX3	chr12	115765216	115765225	+	0.000	0.000	Merged-chr12-115765385-34
NR9639--MA0684.1.RUNX3	chr7	114480052	114480061	-	0.000	0.000	Merged-chr7-114480046-60
NR9540--MA0002.2.RUNX1	chr7	99428988	99428998	+	0.000	0.000	Merged-chr7-99429027-29
NR2203--MA0002.2.RUNX1	chr12	15808652	15808662	+	0.000	0.000	Merged-chr12-15808656-13
NR2869--MA0002.2.RUNX1	chr13	37121889	37121899	+	0.000	0.000	Merged-chr13-37121885-2
NR9176--MA0511.2.RUNX2	chr6	145284506	145284514	-	0.000	0.000	Merged-chr6-145284477-26
NR8095--MA0002.2.RUNX1	chr5	92327538	92327548	-	0.000	0.000	Merged-chr5-92327493-24
NR344--MA0002.2.RUNX1	chr1	93802053	93802063	+	0.000	0.000	Merged-chr1-93801948-47
NR3900--MA0002.2.RUNX1	chr15	55699890	55699900	-	0.000	0.000	Merged-chr15-55699814-18
NR4883--MA0684.1.RUNX3	chr17	51891831	51891840	+	0.000	0.000	Merged-chr17-51891929-12
NR6020--MA0002.2.RUNX1	chr2	73003253	73003263	+	0.000	0.000	Merged-chr2-73003231-27
NR8908--MA0002.2.RUNX1	chr6	118350566	118350576	-	0.000	0.000	Merged-chr6-118350408-25
NR2061--MA0684.1.RUNX3	chr11	107693457	107693466	+	0.000	0.000	Merged-chr11-107693539-25
NR2332--MA0684.1.RUNX3	chr12	69530053	69530062	+	0.000	0.000	Merged-chr12-69529974-44
NR2184--MA0002.2.RUNX1	chr12	8208225	8208235	+	0.000	0.000	Merged-chr12-8208226-52
NR2140--MA0511.2.RUNX2	chr11	117989984	117989992	-	0.000	0.000	Merged-chr11-117990122-16
NR8889--MA0002.2.RUNX1	chr6	116136108	116136118	+	0.000	0.000	Merged-chr6-116136227-16
NR6814--MA0002.2.RUNX1	chr3	96563282	96563292	+	0.000	0.000	Merged-chr3-96563377-23
NR10029--MA0002.2.RUNX1	chr8	64805451	64805461	+	0.000	0.000	Merged-chr8-64805470-51
NR823--MA0511.2.RUNX2	chr1	184576648	184576656	+	0.000	0.000	Merged-chr1-184576440-44
NR2855--MA0684.1.RUNX3	chr13	33077448	33077457	+	0.000	0.000	Merged-chr13-33077340-51
NR2312--MA0002.2.RUNX1	chr12	55041257	55041267	+	0.000	0.000	Merged-chr12-55041186-21
NR2107--MA0002.2.RUNX1	chr11	113174071	113174081	-	0.000	0.000	Merged-chr11-113174221-33
NR6943--MA0684.1.RUNX3	chr3	123174284	123174293	-	0.000	0.000	Merged-chr3-123174284-65
NR8746--MA0002.2.RUNX1	chr6	87447421	87447431	-	0.000	0.000	Merged-chr6-87447444-55
NR3804--MA0002.2.RUNX1	chr15	7925698	7925708	-	0.000	0.000	Merged-chr15-7925645-42
NR8431--MA0511.2.RUNX2	chr5	148678762	148678770	+	0.000	0.000	Merged-chr5-148678733-37
NR2712--MA0684.1.RUNX3	chr12	118411089	118411098	+	0.000	0.000	Merged-chr12-118411153-21
NR599--MA0511.2.RUNX2	chr1	155784606	155784614	+	0.000	0.000	Merged-chr1-155784753-78
NR8702--MA0511.2.RUNX2	chr6	72550913	72550921	-	0.000	0.000	Merged-chr6-72550842-35
NR204--MA0511.2.RUNX2	chr1	62829802	62829810	-	0.000	0.000	Merged-chr1-62829921-36
NR2293--MA0002.2.RUNX1	chr12	41844129	41844139	-	0.000	0.000	Merged-chr12-41844052-32
NR10237--MA0511.2.RUNX2	chr8	116717266	116717274	+	0.000	0.000	Merged-chr8-116717291-13
NR3218--MA0684.1.RUNX3	chr13	106863131	106863140	+	0.000	0.000	Merged-chr13-106863196-12
NR648--MA0684.1.RUNX3	chr1	164079559	164079568	-	0.000	0.000	Merged-chr1-164079439-12
NR8332--MA0002.2.RUNX1	chr5	136171015	136171025	+	0.000	0.000	Merged-chr5-136171038-134
NR2044--MA0511.2.RUNX2	chr11	105628359	105628367	-	0.000	0.000	Merged-chr11-105628287-5
NR1710--MA0002.2.RUNX1	chr11	52080086	52080096	+	0.000	0.000	Merged-chr11-52080171-5
NR8954--MA0511.2.RUNX2	chr6	122527701	122527709	-	0.000	0.000	Merged-chr6-122527775-49
NR4767--MA0002.2.RUNX1	chr17	29155805	29155815	+	0.000	0.000	Merged-chr17-29155963-15
NR8190--MA0684.1.RUNX3	chr5	107612457	107612466	-	0.000	0.000	Merged-chr5-107612497-14
NR8379--MA0002.2.RUNX1	chr5	140798987	140798997	-	0.000	0.000	Merged-chr5-140799017-20
NR2345--MA0684.1.RUNX3	chr12	70219231	70219240	+	0.000	0.000	Merged-chr12-70219283-39
NR10124--MA0684.1.RUNX3	chr8	92333556	92333565	+	0.000	0.000	Merged-chr8-92333668-18
NR3894--MA0002.2.RUNX1	chr15	53130254	53130264	+	0.000	0.000	Merged-chr15-53130224-36
NR2424--MA0511.2.RUNX2	chr12	84762820	84762828	-	0.000	0.000	Merged-chr12-84762785-51
NR8236--MA0002.2.RUNX1	chr5	114826401	114826411	-	0.000	0.000	Merged-chr5-114826460-42
NR10962--MA0002.2.RUNX1	chr9	118519257	118519267	+	0.000	0.000	Merged-chr9-118519152-31
NR4005--MA0002.2.RUNX1	chr15	78516016	78516026	-	0.000	0.000	Merged-chr15-78515914-15
NR11197--MA0002.2.RUNX1	chrX	159909653	159909663	-	0.000	0.000	Merged-chrX-159909723-57
NR2054--MA0002.2.RUNX1	chr11	106762618	106762628	+	0.000	0.000	Merged-chr11-106762485-69
NR8365--MA0684.1.RUNX3	chr5	139320773	139320782	-	0.000	0.000	Merged-chr5-139320705-5
NR8636--MA0684.1.RUNX3	chr6	54737935	54737944	+	0.000	0.000	Merged-chr6-54737770-65
NR3480--MA0002.2.RUNX1	chr14	55106333	55106343	+	0.000	0.000	Merged-chr14-55106427-54
NR8488--MA0002.2.RUNX1	chr6	12038490	12038500	+	0.000	0.000	Merged-chr6-12038478-25
NR6413--MA0002.2.RUNX1	chr2	163412099	163412109	-	0.000	0.000	Merged-chr2-163411842-29
NR4462--MA0002.2.RUNX1	chr16	59564220	59564230	-	0.000	0.000	Merged-chr16-59564268-14
NR8173--MA0511.2.RUNX2	chr5	105738900	105738908	-	0.000	0.000	Merged-chr5-105738785-9
NR6208--MA0002.2.RUNX1	chr2	127270270	127270280	+	0.000	0.000	Merged-chr2-127270330-100
NR11202--MA0684.1.RUNX3	chrX	164200705	164200714	-	0.000	0.000	Merged-chrX-164200647-14
NR2577--MA0002.2.RUNX1	chr12	107145613	107145623	-	0.000	0.000	Merged-chr12-107145643-13
NR2848--MA0002.2.RUNX1	chr13	31902758	31902768	+	0.000	0.000	Merged-chr13-31902870-3
NR989--MA0002.2.RUNX1	chr10	30716172	30716182	+	0.000	0.000	Merged-chr10-30716378-49
NR4591--MA0684.1.RUNX3	chr16	94068074	94068083	+	0.000	0.000	Merged-chr16-94067922-8
NR118--MA0002.2.RUNX1	chr1	43897236	43897246	-	0.000	0.000	Merged-chr1-43897288-49
NR6394--MA0002.2.RUNX1	chr2	158450879	158450889	-	0.000	0.000	Merged-chr2-158450944-19
NR4386--MA0684.1.RUNX3	chr16	49818780	49818789	+	0.000	0.000	Merged-chr16-49818889-55
NR674--MA0511.2.RUNX2	chr1	165985849	165985857	+	0.000	0.000	Merged-chr1-165985990-54
NR5097--MA0684.1.RUNX3	chr18	6310276	6310285	-	0.000	0.000	Merged-chr18-6310381-25
NR2163--MA0002.2.RUNX1	chr11	120600906	120600916	+	0.000	0.000	Merged-chr11-120600932-23
NR247--MA0684.1.RUNX3	chr1	74249028	74249037	-	0.000	0.000	Merged-chr1-74249152-57
NR518--MA0684.1.RUNX3	chr1	138233272	138233281	-	0.000	0.000	Merged-chr1-138233240-32
NR3926--MA0002.2.RUNX1	chr15	61981667	61981677	-	0.000	0.000	Merged-chr15-61981669-16
NR8824--MA0511.2.RUNX2	chr6	100314346	100314354	-	0.000	0.000	Merged-chr6-100314409-23
NR4637--MA0002.2.RUNX1	chr17	5804539	5804549	+	0.000	0.000	Merged-chr17-5804562-52
NR4908--MA0002.2.RUNX1	chr17	56904937	56904947	-	0.000	0.000	Merged-chr17-56905051-10
NR4322--MA0511.2.RUNX2	chr16	35905584	35905592	-	0.000	0.000	Merged-chr16-35905598-39
NR2913--MA0511.2.RUNX2	chr13	45693819	45693827	+	0.000	0.000	Merged-chr13-45693757-77
NR1290--MA0002.2.RUNX1	chr10	95009354	95009364	+	0.000	0.000	Merged-chr10-95009173-43
NR578--MA0511.2.RUNX2	chr1	153140976	153140984	-	0.000	0.000	Merged-chr1-153140977-54
NR2272--MA0002.2.RUNX1	chr12	36019761	36019771	+	0.000	0.000	Merged-chr12-36019766-41
NR11020--MA0002.2.RUNX1	chr9	123938143	123938153	+	0.000	0.000	Merged-chr9-123938225-36
NR6254--MA0511.2.RUNX2	chr2	132379841	132379849	+	0.000	0.000	Merged-chr2-132379852-19
NR7995--MA0002.2.RUNX1	chr5	64651525	64651535	-	0.000	0.000	Merged-chr5-64651532-36
NR7236--MA0511.2.RUNX2	chr4	20033080	20033088	+	0.000	0.000	Merged-chr4-20033263-40
NR479--MA0002.2.RUNX1	chr1	132618071	132618081	+	0.000	0.000	Merged-chr1-132618127-11
NR3764--MA0002.2.RUNX1	chr14	121696942	121696952	-	0.000	0.000	Merged-chr14-121697013-30
NR4746--MA0002.2.RUNX1	chr17	27323198	27323208	+	0.000	0.000	Merged-chr17-27323176-36
NR6111--MA0511.2.RUNX2	chr2	101209290	101209298	-	0.000	0.000	Merged-chr2-101209230-18
NR8440--MA0684.1.RUNX3	chr5	148959172	148959181	+	0.000	0.000	Merged-chr5-148959251-47
NR213--MA0684.1.RUNX3	chr1	64508648	64508657	-	0.000	0.000	Merged-chr1-64508658-48
NR5301--MA0002.2.RUNX1	chr18	67882878	67882888	-	0.000	0.000	Merged-chr18-67882933-18
NR8358--MA0002.2.RUNX1	chr5	139300569	139300579	-	0.000	0.000	Merged-chr5-139300628-14
NR6012--MA0002.2.RUNX1	chr2	72365441	72365451	+	0.000	0.000	Merged-chr2-72365558-19
NR958--MA0511.2.RUNX2	chr10	21964441	21964449	+	0.000	0.000	Merged-chr10-21964511-16
NR8314--MA0511.2.RUNX2	chr5	134258639	134258647	+	0.000	0.000	Merged-chr5-134258630-9
NR4127--MA0002.2.RUNX1	chr15	99008944	99008954	-	0.000	0.000	Merged-chr15-99008995-43
NR6905--MA0511.2.RUNX2	chr3	115815790	115815798	+	0.000	0.000	Merged-chr3-115815828-66
NR8487--MA0684.1.RUNX3	chr6	12012340	12012349	-	0.000	0.000	Merged-chr6-12012357-7
NR6141--MA0684.1.RUNX3	chr2	107006054	107006063	-	0.000	0.000	Merged-chr2-107005967-12
NR4749--MA0511.2.RUNX2	chr17	28007314	28007322	-	0.000	0.000	Merged-chr17-28007418-17
NR8215--MA0002.2.RUNX1	chr5	113429796	113429806	-	0.000	0.000	Merged-chr5-113429729-3
NR6207--MA0684.1.RUNX3	chr2	127248534	127248543	+	0.000	0.000	Merged-chr2-127248690-1
NR4256--MA0684.1.RUNX3	chr16	24215620	24215629	-	0.000	0.000	Merged-chr16-24215617-40
NR6535--MA0002.2.RUNX1	chr2	181443266	181443276	-	0.000	0.000	Merged-chr2-181443213-7
NR2576--MA0684.1.RUNX3	chr12	107119317	107119326	-	0.000	0.000	Merged-chr12-107119357-16
NR7690--MA0002.2.RUNX1	chr4	140860318	140860328	+	0.000	0.000	Merged-chr4-140860263-13
NR2033--MA0002.2.RUNX1	chr11	101589581	101589591	+	0.000	0.000	Merged-chr11-101589471-9
NR2304--MA0002.2.RUNX1	chr12	54568751	54568761	-	0.000	0.000	Merged-chr12-54568862-31
NR5046--MA0511.2.RUNX2	chr17	86278294	86278302	+	0.000	0.000	Merged-chr17-86278304-8
NR1574--MA0002.2.RUNX1	chr11	16988016	16988026	-	0.000	0.000	Merged-chr11-16987963-24
NR5933--MA0002.2.RUNX1	chr2	59167121	59167131	-	0.000	0.000	Merged-chr2-59167123-35
NR4570--MA0684.1.RUNX3	chr16	91793556	91793565	-	0.000	0.000	Merged-chr16-91793603-12
NR1160--MA0002.2.RUNX1	chr10	77273672	77273682	+	0.000	0.000	Merged-chr10-77273499-67
NR2208--MA0002.2.RUNX1	chr12	16136628	16136638	+	0.000	0.000	Merged-chr12-16136516-15
NR4444--MA0511.2.RUNX2	chr16	57231581	57231589	+	0.000	0.000	Merged-chr16-57231478-49
NR1683--MA0002.2.RUNX1	chr11	46454876	46454886	+	0.000	0.000	Merged-chr11-46454823-30
NR8261--MA0511.2.RUNX2	chr5	118271942	118271950	-	0.000	0.000	Merged-chr5-118271976-24
NR5771--MA0002.2.RUNX1	chr2	13757617	13757627	+	0.000	0.000	Merged-chr2-13757540-52
NR8976--MA0684.1.RUNX3	chr6	124730117	124730126	+	0.000	0.000	Merged-chr6-124730249-43
NR9038--MA0511.2.RUNX2	chr6	130342279	130342287	+	0.000	0.000	Merged-chr6-130342331-49
NR7974--MA0002.2.RUNX1	chr5	53430293	53430303	-	0.000	0.000	Merged-chr5-53430269-40
NR4824--MA0511.2.RUNX2	chr17	43645417	43645425	+	0.000	0.000	Merged-chr17-43645396-23
NR10368--MA0684.1.RUNX3	chr8	128725018	128725027	-	0.000	0.000	Merged-chr8-128725018-21
NR3743--MA0002.2.RUNX1	chr14	118700413	118700423	-	0.000	0.000	Merged-chr14-118700236-58
NR2939--MA0511.2.RUNX2	chr13	53065305	53065313	+	0.000	0.000	Merged-chr13-53065510-28
NR4997--MA0684.1.RUNX3	chr17	79965083	79965092	+	0.000	0.000	Merged-chr17-79965028-43
NR10811--MA0002.2.RUNX1	chr9	96670185	96670195	-	0.000	0.000	Merged-chr9-96670036-48
NR8370--MA0511.2.RUNX2	chr5	140521322	140521330	-	0.000	0.000	Merged-chr5-140521372-2
NR4183--MA0002.2.RUNX1	chr16	4674175	4674185	-	0.000	0.000	Merged-chr16-4674174-55
NR2446--MA0684.1.RUNX3	chr12	86971251	86971260	-	0.000	0.000	Merged-chr12-86971344-14
NR10176--MA0511.2.RUNX2	chr8	107360745	107360753	-	0.000	0.000	Merged-chr8-107360738-8
NR11046--MA0002.2.RUNX1	chrX	17521350	17521360	-	0.000	0.000	Merged-chrX-17521323-26
NR5946--MA0002.2.RUNX1	chr2	60843219	60843229	-	0.000	0.000	Merged-chr2-60843166-7
NR8337--MA0002.2.RUNX1	chr5	136460078	136460088	-	0.000	0.000	Merged-chr5-136460136-37
NR1920--MA0002.2.RUNX1	chr11	86078281	86078291	-	0.000	0.000	Merged-chr11-86078174-26
NR5803--MA0002.2.RUNX1	chr2	24748060	24748070	-	0.000	0.000	Merged-chr2-24748146-35
NR9177--MA0684.1.RUNX3	chr6	145284505	145284514	-	0.000	0.000	Merged-chr6-145284477-26
NR6243--MA0002.2.RUNX1	chr2	131263429	131263439	+	0.000	0.000	Merged-chr2-131263434-7
NR1030--MA0002.2.RUNX1	chr10	44700419	44700429	+	0.000	0.000	Merged-chr10-44700385-25
NR1967--MA0002.2.RUNX1	chr11	95000874	95000884	+	0.000	0.000	Merged-chr11-95001009-42
NR9620--MA0002.2.RUNX1	chr7	112238966	112238976	+	0.000	0.000	Merged-chr7-112238810-51
NR8545--MA0511.2.RUNX2	chr6	37046641	37046649	+	0.000	0.000	Merged-chr6-37046555-33
NR5932--MA0684.1.RUNX3	chr2	59161560	59161569	+	0.000	0.000	Merged-chr2-59161685-15
NR9971--MA0511.2.RUNX2	chr8	35628487	35628495	-	0.000	0.000	Merged-chr8-35628375-52
NR8989--MA0684.1.RUNX3	chr6	125241740	125241749	-	0.000	0.000	Merged-chr6-125241695-39
NR2092--MA0511.2.RUNX2	chr11	109738373	109738381	-	0.000	0.000	Merged-chr11-109738359-7
NR1701--MA0684.1.RUNX3	chr11	50421965	50421974	+	0.000	0.000	Merged-chr11-50422088-24
NR3504--MA0002.2.RUNX1	chr14	57571255	57571265	-	0.000	0.000	Merged-chr14-57571249-1
NR6709--MA0684.1.RUNX3	chr3	68789751	68789760	+	0.000	0.000	Merged-chr3-68789660-34
NR299--MA0511.2.RUNX2	chr1	87637247	87637255	-	0.000	0.000	Merged-chr1-87637275-111
NR2264--MA0002.2.RUNX1	chr12	35563052	35563062	-	0.000	0.000	Merged-chr12-35563051-22
NR5370--MA0002.2.RUNX1	chr18	80611207	80611217	-	0.000	0.000	Merged-chr18-80611321-12
NR10824--MA0002.2.RUNX1	chr9	97069007	97069017	-	0.000	0.000	Merged-chr9-97068935-38
NR2664--MA0684.1.RUNX3	chr12	115012937	115012946	+	0.000	0.000	Merged-chr12-115012998-22
NR8654--MA0511.2.RUNX2	chr6	59412622	59412630	+	0.000	0.000	Merged-chr6-59412569-64
NR4467--MA0002.2.RUNX1	chr16	64723825	64723835	+	0.000	0.000	Merged-chr16-64723844-10
NR5770--MA0684.1.RUNX3	chr2	13573900	13573909	+	0.000	0.000	Merged-chr2-13573939-7
NR2787--MA0002.2.RUNX1	chr13	13729840	13729850	+	0.000	0.000	Merged-chr13-13729900-19
NR8161--MA0684.1.RUNX3	chr5	105010567	105010576	+	0.000	0.000	Merged-chr5-105010527-49
NR8227--MA0684.1.RUNX3	chr5	113931086	113931095	+	0.000	0.000	Merged-chr5-113931158-18
NR6276--MA0684.1.RUNX3	chr2	136987996	136988005	-	0.000	0.000	Merged-chr2-136988057-20
NR4596--MA0684.1.RUNX3	chr16	94600551	94600560	+	0.000	0.000	Merged-chr16-94600402-25
NR9981--MA0002.2.RUNX1	chr8	40584804	40584814	-	0.000	0.000	Merged-chr8-40584789-43
NR2045--MA0684.1.RUNX3	chr11	105628358	105628367	-	0.000	0.000	Merged-chr11-105628287-5
NR2439--MA0002.2.RUNX1	chr12	86819377	86819387	+	0.000	0.000	Merged-chr12-86819231-52
NR5750--MA0002.2.RUNX1	chr2	9871995	9872005	-	0.000	0.000	Merged-chr2-9872018-1
NR3742--MA0684.1.RUNX3	chr14	118681224	118681233	-	0.000	0.000	Merged-chr14-118681179-25
NR5816--MA0002.2.RUNX1	chr2	26902994	26903004	-	0.000	0.000	Merged-chr2-26902897-56
NR6799--MA0684.1.RUNX3	chr3	94375472	94375481	-	0.000	0.000	Merged-chr3-94375656-27
NR4182--MA0684.1.RUNX3	chr16	4584024	4584033	+	0.000	0.000	Merged-chr16-4584045-35
NR6256--MA0002.2.RUNX1	chr2	132449051	132449061	+	0.000	0.000	Merged-chr2-132449088-2
NR2839--MA0684.1.RUNX3	chr13	30682002	30682011	-	0.000	0.000	Merged-chr13-30682181-38
NR7682--MA0002.2.RUNX1	chr4	139242156	139242166	+	0.000	0.000	Merged-chr4-139242159-17
NR6212--MA0511.2.RUNX2	chr2	127760722	127760730	+	0.000	0.000	Merged-chr2-127760760-14
NR8393--MA0002.2.RUNX1	chr5	143485131	143485141	+	0.000	0.000	Merged-chr5-143485209-17
NR109--MA0684.1.RUNX3	chr1	43403618	43403627	+	0.000	0.000	Merged-chr1-43403565-20
NR2918--MA0511.2.RUNX2	chr13	48979287	48979295	-	0.000	0.000	Merged-chr13-48979303-21
NR1771--MA0002.2.RUNX1	chr11	61030019	61030029	+	0.000	0.000	Merged-chr11-61030137-9
NR7810--MA0002.2.RUNX1	chr5	8373581	8373591	-	0.000	0.000	Merged-chr5-8373673-6
NR5654--MA0002.2.RUNX1	chr19	55137610	55137620	-	0.000	0.000	Merged-chr19-55137510-21
NR6242--MA0684.1.RUNX3	chr2	130555013	130555022	-	0.000	0.000	Merged-chr2-130555023-33
NR7890--MA0511.2.RUNX2	chr5	24393606	24393614	+	0.000	0.000	Merged-chr5-24393621-16
NR8316--MA0002.2.RUNX1	chr5	134282794	134282804	+	0.000	0.000	Merged-chr5-134282688-60
NR1152--MA0002.2.RUNX1	chr10	75978275	75978285	+	0.000	0.000	Merged-chr10-75978406-17
NR1059--MA0511.2.RUNX2	chr10	58354857	58354865	+	0.000	0.000	Merged-chr10-58354769-20
NR2756--MA0511.2.RUNX2	chr13	9203620	9203628	-	0.000	0.000	Merged-chr13-9203705-17
NR1675--MA0002.2.RUNX1	chr11	46303835	46303845	+	0.000	0.000	Merged-chr11-46304004-7
NR231--MA0511.2.RUNX2	chr1	71594452	71594460	+	0.000	0.000	Merged-chr1-71594444-22
NR6017--MA0002.2.RUNX1	chr2	72536063	72536073	+	0.000	0.000	Merged-chr2-72536133-16
NR11134--MA0002.2.RUNX1	chrX	93617323	93617333	-	0.000	0.000	Merged-chrX-93617420-5
NR7714--MA0002.2.RUNX1	chr4	145045906	145045916	-	0.000	0.000	Merged-chr4-145045932-55
NR5492--MA0002.2.RUNX1	chr19	20944612	20944622	-	0.000	0.000	Merged-chr19-20944629-14
NR2071--MA0511.2.RUNX2	chr11	109149663	109149671	-	0.000	0.000	Merged-chr11-109149686-17
NR10880--MA0002.2.RUNX1	chr9	108452786	108452796	-	0.000	0.000	Merged-chr9-108452722-45
NR1261--MA0002.2.RUNX1	chr10	93166522	93166532	+	0.000	0.000	Merged-chr10-93166608-12
NR1803--MA0002.2.RUNX1	chr11	67564417	67564427	-	0.000	0.000	Merged-chr11-67564427-31
NR9580--MA0002.2.RUNX1	chr7	106271099	106271109	-	0.000	0.000	Merged-chr7-106271098-32
NR9851--MA0002.2.RUNX1	chr7	142399322	142399332	-	0.000	0.000	Merged-chr7-142399305-21
NR3119--MA0511.2.RUNX2	chr13	95892234	95892242	+	0.000	0.000	Merged-chr13-95891948-150
NR5892--MA0684.1.RUNX3	chr2	48249784	48249793	+	0.000	0.000	Merged-chr2-48249744-17
NR1883--MA0511.2.RUNX2	chr11	80323508	80323516	+	0.000	0.000	Merged-chr11-80323459-26
NR6225--MA0511.2.RUNX2	chr2	128335906	128335914	+	0.000	0.000	Merged-chr2-128335870-5
NR3940--MA0002.2.RUNX1	chr15	64192796	64192806	-	0.000	0.000	Merged-chr15-64192878-29
NR179--MA0002.2.RUNX1	chr1	60240633	60240643	+	0.000	0.000	Merged-chr1-60240726-17
NR8948--MA0002.2.RUNX1	chr6	122293950	122293960	+	0.000	0.000	Merged-chr6-122294065-56
NR7922--MA0511.2.RUNX2	chr5	35166062	35166070	-	0.000	0.000	Merged-chr5-35166204-55
NR4118--MA0684.1.RUNX3	chr15	97836698	97836707	-	0.000	0.000	Merged-chr15-97837039-84
NR2167--MA0684.1.RUNX3	chr11	121064257	121064266	+	0.000	0.000	Merged-chr11-121064322-30
NR10439--MA0511.2.RUNX2	chr9	37576668	37576676	+	0.000	0.000	Merged-chr9-37576736-24
NR11038--MA0002.2.RUNX1	chrX	13652450	13652460	+	0.000	0.000	Merged-chrX-13652412-21
NR6255--MA0684.1.RUNX3	chr2	132379841	132379850	+	0.000	0.000	Merged-chr2-132379852-19
NR10932--MA0684.1.RUNX3	chr9	115299298	115299307	+	0.000	0.000	Merged-chr9-115299283-20
NR2246--MA0511.2.RUNX2	chr12	30557659	30557667	+	0.000	0.000	Merged-chr12-30557589-12
NR1641--MA0002.2.RUNX1	chr11	33967847	33967857	-	0.000	0.000	Merged-chr11-33967917-13
NR9960--MA0002.2.RUNX1	chr8	34740484	34740494	+	0.000	0.000	Merged-chr8-34740455-84
NR4032--MA0002.2.RUNX1	chr15	82111957	82111967	+	0.000	0.000	Merged-chr15-82112003-17
NR658--MA0511.2.RUNX2	chr1	164966197	164966205	+	0.000	0.000	Merged-chr1-164966286-53
NR2418--MA0002.2.RUNX1	chr12	84361962	84361972	-	0.000	0.000	Merged-chr12-84361872-57
NR4654--MA0511.2.RUNX2	chr17	7931641	7931649	-	0.000	0.000	Merged-chr17-7931540-55
NR10198--MA0684.1.RUNX3	chr8	111998969	111998978	+	0.000	0.000	Merged-chr8-111998914-9
NR288--MA0002.2.RUNX1	chr1	85953486	85953496	-	0.000	0.000	Merged-chr1-85953523-25
NR9169--MA0684.1.RUNX3	chr6	144910470	144910479	-	0.000	0.000	Merged-chr6-144910390-40
NR6235--MA0002.2.RUNX1	chr2	129180167	129180177	+	0.000	0.000	Merged-chr2-129180074-1
NR8471--MA0511.2.RUNX2	chr6	3395865	3395873	-	0.000	0.000	Merged-chr6-3395977-4
NR4284--MA0002.2.RUNX1	chr16	30177882	30177892	+	0.000	0.000	Merged-chr16-30177867-21
NR2276--MA0684.1.RUNX3	chr12	36136463	36136472	+	0.000	0.000	Merged-chr12-36136558-40
NR7661--MA0002.2.RUNX1	chr4	137854093	137854103	-	0.000	0.000	Merged-chr4-137854061-36
NR2399--MA0002.2.RUNX1	chr12	80792993	80793003	+	0.000	0.000	Merged-chr12-80792995-40
NR2004--MA0002.2.RUNX1	chr11	99105183	99105193	+	0.000	0.000	Merged-chr11-99105109-62
NR860--MA0002.2.RUNX1	chr1	191085716	191085726	+	0.000	0.000	Merged-chr1-191085811-3
NR3701--MA0002.2.RUNX1	chr14	103088717	103088727	+	0.000	0.000	Merged-chr14-103088795-24
NR2626--MA0511.2.RUNX2	chr12	112702548	112702556	+	0.000	0.000	Merged-chr12-112702539-19
NR8709--MA0002.2.RUNX1	chr6	72841926	72841936	-	0.000	0.000	Merged-chr6-72841906-9
NR1816--MA0002.2.RUNX1	chr11	68546057	68546067	+	0.000	0.000	Merged-chr11-68546136-23
NR9864--MA0002.2.RUNX1	chr7	143154070	143154080	-	0.000	0.000	Merged-chr7-143154031-30
NR5510--MA0684.1.RUNX3	chr19	24971561	24971570	+	0.000	0.000	Merged-chr19-24971475-35
NR2527--MA0002.2.RUNX1	chr12	100992615	100992625	-	0.000	0.000	Merged-chr12-100992713-6
