#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR10618--MA0599.1.KLF5	chr11	65807158	65807167	+	0.000	0.000	Merged-chr11-65807044-98
NR11072--MA0599.1.KLF5	chr11	75654339	75654348	-	0.000	0.000	Merged-chr11-75654262-32
NR20796--MA0599.1.KLF5	chr14	67886975	67886984	+	0.000	0.000	Merged-chr14-67887091-21
NR23765--MA0741.1.KLF16	chr15	79774556	79774566	-	0.000	0.000	Merged-chr15-79774475-53
NR40091--MA0599.1.KLF5	chr2	174556048	174556057	-	0.000	0.000	Merged-chr2-174555978-36
NR34920--MA0039.3.KLF4	chr2	13575064	13575074	+	0.000	0.000	Merged-chr2-13575035-10
NR28327--MA0039.3.KLF4	chr17	28341321	28341331	+	0.000	0.000	Merged-chr17-28341153-22
NR16714--MA0599.1.KLF5	chr13	42051653	42051662	-	0.000	0.000	Merged-chr13-42051680-16
NR35590--MA0493.1.Klf1	chr2	30469937	30469947	+	0.000	0.000	Merged-chr2-30470096-26
NR20303--MA0493.1.Klf1	chr14	53795323	53795333	-	0.000	0.000	Merged-chr14-53795361-42
NR39816--MA0599.1.KLF5	chr2	170205678	170205687	-	0.000	0.000	Merged-chr2-170205615-94
NR59450--MA1107.1.KLF9	chr7	24929815	24929827	+	0.000	0.000	Merged-chr7-24929791-16
NR4010--MA0742.1.Klf12	chr1	173678700	173678714	-	0.000	0.000	Merged-chr1-173678797-31
NR62365--MA0742.1.Klf12	chr7	118243715	118243729	-	0.000	0.000	Merged-chr7-118243751-117
NR33191--MA0493.1.Klf1	chr19	7295512	7295522	+	0.000	0.000	Merged-chr19-7295405-60
NR71347--MA1107.1.KLF9	chr9	120030168	120030180	-	0.000	0.000	Merged-chr9-120030028-3
NR42529--MA0740.1.KLF14	chr3	105825730	105825743	+	0.000	0.000	Merged-chr3-105825792-34
NR19754--MA1107.1.KLF9	chr14	30671954	30671966	+	0.000	0.000	Merged-chr14-30672121-25
NR35222--MA0039.3.KLF4	chr2	24745536	24745546	+	0.000	0.000	Merged-chr2-24745465-17
NR43050--MA0741.1.KLF16	chr3	126596899	126596909	-	0.000	0.000	Merged-chr3-126597082-207
NR49985--MA0599.1.KLF5	chr5	34636798	34636807	-	0.000	0.000	Merged-chr5-34636823-94
NR47666--MA0493.1.Klf1	chr4	132329592	132329602	-	0.000	0.000	Merged-chr4-132329492-60
NR11720--MA1107.1.KLF9	chr11	94211082	94211094	+	0.000	0.000	Merged-chr11-94211019-172
NR49707--MA0493.1.Klf1	chr5	25529782	25529792	-	0.000	0.000	Merged-chr5-25529854-76
NR51643--MA0741.1.KLF16	chr5	103425059	103425069	-	0.000	0.000	Merged-chr5-103425256-74
NR15981--MA1107.1.KLF9	chr12	116405165	116405177	-	0.000	0.000	Merged-chr12-116405371-63
NR44661--MA0599.1.KLF5	chr4	19709271	19709280	-	0.000	0.000	Merged-chr4-19709077-75
NR23080--MA0741.1.KLF16	chr15	59525838	59525848	+	0.000	0.000	Merged-chr15-59525783-18
NR59691--MA0741.1.KLF16	chr7	27508319	27508329	-	0.000	0.000	Merged-chr7-27508351-96
NR67978--MA0599.1.KLF5	chr9	21927595	21927604	+	0.000	0.000	Merged-chr9-21927505-18
NR20997--MA0493.1.Klf1	chr14	73596754	73596764	+	0.000	0.000	Merged-chr14-73596722-14
NR70827--MA0599.1.KLF5	chr9	110408189	110408198	+	0.000	0.000	Merged-chr9-110408019-93
NR28359--MA0741.1.KLF16	chr17	28516038	28516048	-	0.000	0.000	Merged-chr17-28516201-30
NR30034--MA0599.1.KLF5	chr17	74020693	74020702	-	0.000	0.000	Merged-chr17-74020674-41
NR44271--MA0741.1.KLF16	chr3	154628324	154628334	+	0.000	0.000	Merged-chr3-154628476-23
NR43648--MA0742.1.Klf12	chr3	139245434	139245448	+	0.000	0.000	Merged-chr3-139245505-16
NR13415--MA0741.1.KLF16	chr12	8521797	8521807	+	0.000	0.000	Merged-chr12-8521654-50
NR42468--MA0599.1.KLF5	chr3	104511841	104511850	-	0.000	0.000	Merged-chr3-104511895-67
NR33706--MA0493.1.Klf1	chr19	34120148	34120158	-	0.000	0.000	Merged-chr19-34120116-46
NR42591--MA0741.1.KLF16	chr3	108381988	108381998	-	0.000	0.000	Merged-chr3-108382142-14
NR25523--MA0039.3.KLF4	chr16	19985097	19985107	-	0.000	0.000	Merged-chr16-19985121-18
NR59796--MA0599.1.KLF5	chr7	29155580	29155589	+	0.000	0.000	Merged-chr7-29155569-4
NR53475--MA1107.1.KLF9	chr5	137072204	137072216	-	0.000	0.000	Merged-chr5-137072251-26
NR67068--MA1107.1.KLF9	chr8	120276430	120276442	+	0.000	0.000	Merged-chr8-120276586-37
NR47599--MA0741.1.KLF16	chr4	130914277	130914287	+	0.000	0.000	Merged-chr4-130914232-60
NR46594--MA0493.1.Klf1	chr4	106679096	106679106	-	0.000	0.000	Merged-chr4-106678973-52
NR54837--MA0742.1.Klf12	chr6	30171459	30171473	+	0.000	0.000	Merged-chr6-30171611-7
NR54687--MA0599.1.KLF5	chr6	22340138	22340147	-	0.000	0.000	Merged-chr6-22340067-27
NR20424--MA0493.1.Klf1	chr14	55885307	55885317	-	0.000	0.000	Merged-chr14-55885410-94
NR36336--MA0599.1.KLF5	chr2	60375320	60375329	-	0.000	0.000	Merged-chr2-60375404-17
NR68811--MA0039.3.KLF4	chr9	55388049	55388059	+	0.000	0.000	Merged-chr9-55388103-42
NR11860--MA0599.1.KLF5	chr11	96862018	96862027	+	0.000	0.000	Merged-chr11-96862049-46
NR24128--MA0741.1.KLF16	chr15	86058713	86058723	-	0.000	0.000	Merged-chr15-86058836-53
NR69696--MA0493.1.Klf1	chr9	78588076	78588086	+	0.000	0.000	Merged-chr9-78588077-71
NR32926--MA0741.1.KLF16	chr19	4397152	4397162	+	0.000	0.000	Merged-chr19-4397378-102
NR27710--MA0741.1.KLF16	chr17	12205997	12206007	+	0.000	0.000	Merged-chr17-12205812-57
NR43526--MA0493.1.Klf1	chr3	136556572	136556582	-	0.000	0.000	Merged-chr3-136556627-33
NR71562--MA0740.1.KLF14	chr9	124439899	124439912	-	0.000	0.000	Merged-chr9-124440009-73
NR57182--MA0599.1.KLF5	chr6	119199121	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR43270--MA0740.1.KLF14	chr3	131057378	131057391	-	0.000	0.000	Merged-chr3-131057396-52
NR5244--MA0742.1.Klf12	chr10	13035453	13035467	-	0.000	0.000	Merged-chr10-13035332-21
NR72320--MA0039.3.KLF4	chrX	96019787	96019797	-	0.000	0.000	Merged-chrX-96019802-20
NR66715--MA0741.1.KLF16	chr8	111769463	111769473	+	0.000	0.000	Merged-chr8-111769335-16
NR15281--MA0741.1.KLF16	chr12	101897307	101897317	-	0.000	0.000	Merged-chr12-101897238-43
NR38152--MA0741.1.KLF16	chr2	127363138	127363148	+	0.000	0.000	Merged-chr2-127362934-41
NR1078--MA0599.1.KLF5	chr1	69513676	69513685	+	0.000	0.000	Merged-chr1-69513618-39
NR56237--MA0741.1.KLF16	chr6	88832790	88832800	-	0.000	0.000	Merged-chr6-88832926-25
NR40860--MA1107.1.KLF9	chr3	38497312	38497324	+	0.000	0.000	Merged-chr3-38497155-35
NR1591--MA0741.1.KLF16	chr1	88267860	88267870	+	0.000	0.000	Merged-chr1-88267879-42
NR17208--MA0493.1.Klf1	chr13	58157715	58157725	-	0.000	0.000	Merged-chr13-58157645-3
NR62411--MA1107.1.KLF9	chr7	118740246	118740258	-	0.000	0.000	Merged-chr7-118740082-2
NR63623--MA0599.1.KLF5	chr7	140857399	140857408	-	0.000	0.000	Merged-chr7-140857448-6
NR41108--MA0039.3.KLF4	chr3	55415893	55415903	-	0.000	0.000	Merged-chr3-55415814-39
NR55450--MA0599.1.KLF5	chr6	52191839	52191848	+	0.000	0.000	Merged-chr6-52191955-39
NR13001--MA0741.1.KLF16	chr11	117295571	117295581	+	0.000	0.000	Merged-chr11-117295513-10
NR56190--MA0493.1.Klf1	chr6	87541368	87541378	+	0.000	0.000	Merged-chr6-87541310-26
NR3243--MA1107.1.KLF9	chr1	155782305	155782317	+	0.000	0.000	Merged-chr1-155782357-47
NR31801--MA0741.1.KLF16	chr18	61911596	61911606	-	0.000	0.000	Merged-chr18-61911637-53
NR20316--MA1107.1.KLF9	chr14	54146702	54146714	+	0.000	0.000	Merged-chr14-54146707-32
NR47563--MA0493.1.Klf1	chr4	130174878	130174888	-	0.000	0.000	Merged-chr4-130174811-14
NR49819--MA0493.1.Klf1	chr5	30353819	30353829	-	0.000	0.000	Merged-chr5-30353789-16
NR10427--MA0742.1.Klf12	chr11	60210468	60210482	+	0.000	0.000	Merged-chr11-60210548-46
NR58366--MA0599.1.KLF5	chr6	142453537	142453546	-	0.000	0.000	Merged-chr6-142453467-35
NR62847--MA0740.1.KLF14	chr7	127746196	127746209	-	0.000	0.000	Merged-chr7-127746259-1
NR13210--MA0039.3.KLF4	chr11	120600848	120600858	-	0.000	0.000	Merged-chr11-120600932-23
NR49873--MA0742.1.Klf12	chr5	31220632	31220646	+	0.000	0.000	Merged-chr5-31220582-73
NR62474--MA0742.1.Klf12	chr7	119794067	119794081	-	0.000	0.000	Merged-chr7-119794114-60
NR19640--MA0741.1.KLF16	chr14	27262415	27262425	+	0.000	0.000	Merged-chr14-27262535-17
NR2710--MA0742.1.Klf12	chr1	136707521	136707535	-	0.000	0.000	Merged-chr1-136707647-26
NR16812--MA0493.1.Klf1	chr13	45917289	45917299	+	0.000	0.000	Merged-chr13-45917473-39
NR68918--MA0741.1.KLF16	chr9	57836874	57836884	-	0.000	0.000	Merged-chr9-57836875-58
NR2047--MA0599.1.KLF5	chr1	120055708	120055717	-	0.000	0.000	Merged-chr1-120055701-50
NR66696--MA0741.1.KLF16	chr8	111595696	111595706	+	0.000	0.000	Merged-chr8-111595874-65
NR62551--MA0599.1.KLF5	chr7	121034648	121034657	+	0.000	0.000	Merged-chr7-121034758-80
NR48541--MA0493.1.Klf1	chr4	146174022	146174032	-	0.000	0.000	Merged-chr4-146174048-94
NR14515--MA0742.1.Klf12	chr12	72536118	72536132	-	0.000	0.000	Merged-chr12-72536304-66
NR46491--MA0493.1.Klf1	chr4	103114421	103114431	+	0.000	0.000	Merged-chr4-103114464-88
NR35435--MA0742.1.Klf12	chr2	27009825	27009839	+	0.000	0.000	Merged-chr2-27009935-56
NR62532--MA1107.1.KLF9	chr7	120635182	120635194	-	0.000	0.000	Merged-chr7-120635408-90
NR36600--MA0741.1.KLF16	chr2	71873237	71873247	-	0.000	0.000	Merged-chr2-71873346-69
NR57970--MA0599.1.KLF5	chr6	134920632	134920641	+	0.000	0.000	Merged-chr6-134920450-37
NR14404--MA0493.1.Klf1	chr12	69537975	69537985	-	0.000	0.000	Merged-chr12-69537994-76
NR21872--MA0493.1.Klf1	chr14	118682884	118682894	-	0.000	0.000	Merged-chr14-118682781-56
NR43423--MA0493.1.Klf1	chr3	133758585	133758595	+	0.000	0.000	Merged-chr3-133758511-65
NR71702--MA0599.1.KLF5	chrX	9272622	9272631	-	0.000	0.000	Merged-chrX-9272776-84
NR23290--MA1107.1.KLF9	chr15	68258628	68258640	+	0.000	0.000	Merged-chr15-68258737-97
NR12489--MA0599.1.KLF5	chr11	106430784	106430793	+	0.000	0.000	Merged-chr11-106430638-37
NR11573--MA0741.1.KLF16	chr11	88087050	88087060	-	0.000	0.000	Merged-chr11-88087122-32
NR57315--MA0741.1.KLF16	chr6	120916849	120916859	+	0.000	0.000	Merged-chr6-120916830-68
NR11368--MA0741.1.KLF16	chr11	80476952	80476962	-	0.000	0.000	Merged-chr11-80476975-74
NR11541--MA0740.1.KLF14	chr11	87639412	87639425	-	0.000	0.000	Merged-chr11-87639357-20
NR52226--MA0740.1.KLF14	chr5	115348993	115349006	-	0.000	0.000	Merged-chr5-115349065-57
NR37426--MA0599.1.KLF5	chr2	103797166	103797175	+	0.000	0.000	Merged-chr2-103797033-190
NR1990--MA1107.1.KLF9	chr1	118322855	118322867	-	0.000	0.000	Merged-chr1-118322780-5
NR52649--MA0657.1.KLF13	chr5	124084528	124084545	-	0.000	0.000	Merged-chr5-124084583-83
NR4361--MA0599.1.KLF5	chr1	182383261	182383270	-	0.000	0.000	Merged-chr1-182383219-38
NR29418--MA0740.1.KLF14	chr17	51832737	51832750	-	0.000	0.000	Merged-chr17-51832834-116
NR68825--MA1107.1.KLF9	chr9	55410727	55410739	+	0.000	0.000	Merged-chr9-55410514-19
NR9112--MA0599.1.KLF5	chr11	3371487	3371496	-	0.000	0.000	Merged-chr11-3371528-30
NR39492--MA0039.3.KLF4	chr2	164867103	164867113	+	0.000	0.000	Merged-chr2-164866998-31
NR5973--MA0039.3.KLF4	chr10	54040516	54040526	+	0.000	0.000	Merged-chr10-54040478-122
NR48387--MA0740.1.KLF14	chr4	141618779	141618792	-	0.000	0.000	Merged-chr4-141618821-28
NR62958--MA0493.1.Klf1	chr7	128688431	128688441	-	0.000	0.000	Merged-chr7-128688304-46
NR15661--MA0741.1.KLF16	chr12	109446511	109446521	-	0.000	0.000	Merged-chr12-109446341-43
NR35018--MA0599.1.KLF5	chr2	18027627	18027636	-	0.000	0.000	Merged-chr2-18027664-78
NR58417--MA0657.1.KLF13	chr6	142862372	142862389	-	0.000	0.000	Merged-chr6-142862347-56
NR14873--MA0039.3.KLF4	chr12	86310094	86310104	+	0.000	0.000	Merged-chr12-86310059-67
NR14883--MA0493.1.Klf1	chr12	86800994	86801004	-	0.000	0.000	Merged-chr12-86801088-15
NR45196--MA0599.1.KLF5	chr4	43972436	43972445	+	0.000	0.000	Merged-chr4-43972345-49
NR20996--MA0039.3.KLF4	chr14	73596756	73596766	+	0.000	0.000	Merged-chr14-73596722-14
NR36581--MA0741.1.KLF16	chr2	71786869	71786879	-	0.000	0.000	Merged-chr2-71787122-109
NR43716--MA0740.1.KLF14	chr3	142882208	142882221	+	0.000	0.000	Merged-chr3-142881954-134
NR46025--MA1107.1.KLF9	chr4	82755889	82755901	+	0.000	0.000	Merged-chr4-82755852-39
NR51995--MA0599.1.KLF5	chr5	112276527	112276536	-	0.000	0.000	Merged-chr5-112276606-72
NR56826--MA0493.1.Klf1	chr6	108313258	108313268	-	0.000	0.000	Merged-chr6-108313223-10
NR69127--MA1107.1.KLF9	chr9	63737531	63737543	+	0.000	0.000	Merged-chr9-63737759-14
NR72920--MA0657.1.KLF13	chrX	164200685	164200702	-	0.000	0.000	Merged-chrX-164200647-14
NR52171--MA0493.1.Klf1	chr5	114691023	114691033	+	0.000	0.000	Merged-chr5-114690919-54
NR50425--MA1107.1.KLF9	chr5	53605580	53605592	-	0.000	0.000	Merged-chr5-53605625-25
NR9067--MA0740.1.KLF14	chr10	128779587	128779600	+	0.000	0.000	Merged-chr10-128779505-23
NR34696--MA0741.1.KLF16	chr2	3658116	3658126	-	0.000	0.000	Merged-chr2-3658087-77
NR11398--MA1107.1.KLF9	chr11	82214554	82214566	-	0.000	0.000	Merged-chr11-82214647-44
NR9338--MA0740.1.KLF14	chr11	6546862	6546875	-	0.000	0.000	Merged-chr11-6546769-84
NR47565--MA0741.1.KLF16	chr4	130174877	130174887	-	0.000	0.000	Merged-chr4-130174811-14
NR14794--MA0599.1.KLF5	chr12	84451102	84451111	+	0.000	0.000	Merged-chr12-84451236-79
NR26765--MA0657.1.KLF13	chr16	78537695	78537712	-	0.000	0.000	Merged-chr16-78537818-67
NR28387--MA0599.1.KLF5	chr17	28952492	28952501	-	0.000	0.000	Merged-chr17-28952382-67
NR60610--MA0740.1.KLF14	chr7	55962512	55962525	+	0.000	0.000	Merged-chr7-55962435-67
NR47089--MA0741.1.KLF16	chr4	120287854	120287864	-	0.000	0.000	Merged-chr4-120287807-68
NR24489--MA0741.1.KLF16	chr15	94589939	94589949	+	0.000	0.000	Merged-chr15-94589770-65
NR65015--MA0599.1.KLF5	chr8	60993066	60993075	+	0.000	0.000	Merged-chr8-60993240-112
NR63721--MA0493.1.Klf1	chr7	141468680	141468690	-	0.000	0.000	Merged-chr7-141468704-17
NR28109--MA0493.1.Klf1	chr17	25248216	25248226	+	0.000	0.000	Merged-chr17-25248347-49
NR66431--MA0493.1.Klf1	chr8	105289576	105289586	-	0.000	0.000	Merged-chr8-105289519-79
NR35352--MA0039.3.KLF4	chr2	25983493	25983503	+	0.000	0.000	Merged-chr2-25983366-83
NR68607--MA0599.1.KLF5	chr9	48985183	48985192	-	0.000	0.000	Merged-chr9-48985134-97
NR57724--MA0599.1.KLF5	chr6	128796576	128796585	-	0.000	0.000	Merged-chr6-128796510-47
NR71746--MA0657.1.KLF13	chrX	11999076	11999093	+	0.000	0.000	Merged-chrX-11999203-45
NR52964--MA0599.1.KLF5	chr5	129941914	129941923	+	0.000	0.000	Merged-chr5-129941845-102
NR30856--MA0657.1.KLF13	chr18	6240731	6240748	-	0.000	0.000	Merged-chr18-6240827-1
NR15881--MA0740.1.KLF14	chr12	113014389	113014402	-	0.000	0.000	Merged-chr12-113014523-77
NR9439--MA0599.1.KLF5	chr11	19920354	19920363	+	0.000	0.000	Merged-chr11-19920148-102
NR44513--MA0493.1.Klf1	chr4	10976805	10976815	-	0.000	0.000	Merged-chr4-10976884-13
NR59104--MA0741.1.KLF16	chr7	16845568	16845578	+	0.000	0.000	Merged-chr7-16845538-47
NR13330--MA0740.1.KLF14	chr11	121848127	121848140	-	0.000	0.000	Merged-chr11-121848040-41
NR21537--MA0599.1.KLF5	chr14	103620083	103620092	-	0.000	0.000	Merged-chr14-103620031-34
NR62784--MA0599.1.KLF5	chr7	127137855	127137864	+	0.000	0.000	Merged-chr7-127137762-54
NR35806--MA0599.1.KLF5	chr2	32961695	32961704	-	0.000	0.000	Merged-chr2-32961770-56
NR2334--MA0741.1.KLF16	chr1	128615667	128615677	-	0.000	0.000	Merged-chr1-128615599-2
NR36546--MA0493.1.Klf1	chr2	71055641	71055651	-	0.000	0.000	Merged-chr2-71055719-62
NR31979--MA0742.1.Klf12	chr18	66447984	66447998	-	0.000	0.000	Merged-chr18-66447922-43
NR32873--MA0741.1.KLF16	chr19	4099447	4099457	+	0.000	0.000	Merged-chr19-4099401-31
NR47785--MA0740.1.KLF14	chr4	133672658	133672671	+	0.000	0.000	Merged-chr4-133672630-119
NR28373--MA0493.1.Klf1	chr17	28594071	28594081	+	0.000	0.000	Merged-chr17-28593992-6
NR24617--MA0741.1.KLF16	chr15	98634982	98634992	-	0.000	0.000	Merged-chr15-98634819-42
NR8437--MA0039.3.KLF4	chr10	118461490	118461500	+	0.000	0.000	Merged-chr10-118461532-37
NR59362--MA0599.1.KLF5	chr7	19946292	19946301	+	0.000	0.000	Merged-chr7-19946114-52
NR53793--MA0741.1.KLF16	chr5	140872822	140872832	+	0.000	0.000	Merged-chr5-140872723-52
NR16556--MA0742.1.Klf12	chr13	36117585	36117599	+	0.000	0.000	Merged-chr13-36117623-83
NR56858--MA0599.1.KLF5	chr6	108659614	108659623	-	0.000	0.000	Merged-chr6-108659565-31
NR32939--MA0741.1.KLF16	chr19	4625702	4625712	+	0.000	0.000	Merged-chr19-4625607-74
NR47810--MA0599.1.KLF5	chr4	134061721	134061730	+	0.000	0.000	Merged-chr4-134061948-77
NR22363--MA0740.1.KLF14	chr15	11995560	11995573	+	0.000	0.000	Merged-chr15-11995673-123
NR53588--MA0741.1.KLF16	chr5	138280066	138280076	-	0.000	0.000	Merged-chr5-138280109-50
NR25772--MA0741.1.KLF16	chr16	32176985	32176995	-	0.000	0.000	Merged-chr16-32177197-40
NR36108--MA0599.1.KLF5	chr2	48379885	48379894	+	0.000	0.000	Merged-chr2-48379752-8
NR8941--MA0740.1.KLF14	chr10	127621012	127621025	-	0.000	0.000	Merged-chr10-127621046-1
NR11632--MA0599.1.KLF5	chr11	88599407	88599416	+	0.000	0.000	Merged-chr11-88599257-91
NR48407--MA0493.1.Klf1	chr4	141766461	141766471	-	0.000	0.000	Merged-chr4-141766554-24
NR6422--MA0741.1.KLF16	chr10	67898648	67898658	+	0.000	0.000	Merged-chr10-67898474-11
NR8888--MA0657.1.KLF13	chr10	127211358	127211375	+	0.000	0.000	Merged-chr10-127211540-55
NR69243--MA0039.3.KLF4	chr9	66505804	66505814	+	0.000	0.000	Merged-chr9-66505646-32
NR61434--MA0493.1.Klf1	chr7	90355559	90355569	-	0.000	0.000	Merged-chr7-90355618-52
NR59681--MA0657.1.KLF13	chr7	27508257	27508274	-	0.000	0.000	Merged-chr7-27508351-96
NR19432--MA1107.1.KLF9	chr14	20766182	20766194	-	0.000	0.000	Merged-chr14-20766175-32
NR10855--MA0493.1.Klf1	chr11	70452340	70452350	-	0.000	0.000	Merged-chr11-70452160-76
NR39824--MA1107.1.KLF9	chr2	170205682	170205694	-	0.000	0.000	Merged-chr2-170205615-94
NR15702--MA0742.1.Klf12	chr12	110506239	110506253	-	0.000	0.000	Merged-chr12-110506270-12
NR49663--MA0599.1.KLF5	chr5	24685928	24685937	-	0.000	0.000	Merged-chr5-24685796-115
NR11819--MA1107.1.KLF9	chr11	95713987	95713999	+	0.000	0.000	Merged-chr11-95714089-14
NR47198--MA0741.1.KLF16	chr4	122836196	122836206	-	0.000	0.000	Merged-chr4-122836208-63
NR54010--MA1107.1.KLF9	chr5	143485021	143485033	+	0.000	0.000	Merged-chr5-143485209-17
NR50677--MA0599.1.KLF5	chr5	64819681	64819690	+	0.000	0.000	Merged-chr5-64819652-30
NR44615--MA0039.3.KLF4	chr4	15273295	15273305	+	0.000	0.000	Merged-chr4-15273435-28
NR32254--MA0741.1.KLF16	chr18	74961420	74961430	+	0.000	0.000	Merged-chr18-74961383-17
NR40781--MA0741.1.KLF16	chr3	36475706	36475716	+	0.000	0.000	Merged-chr3-36475795-73
NR12816--MA0599.1.KLF5	chr11	115163296	115163305	+	0.000	0.000	Merged-chr11-115163381-73
NR55125--MA0741.1.KLF16	chr6	42349932	42349942	+	0.000	0.000	Merged-chr6-42349714-128
NR37435--MA0740.1.KLF14	chr2	104027815	104027828	-	0.000	0.000	Merged-chr2-104027987-88
NR60412--MA0742.1.Klf12	chr7	45434403	45434417	+	0.000	0.000	Merged-chr7-45434581-78
NR68985--MA0657.1.KLF13	chr9	59486724	59486741	+	0.000	0.000	Merged-chr9-59486572-90
NR62608--MA0039.3.KLF4	chr7	121899337	121899347	+	0.000	0.000	Merged-chr7-121899460-21
NR950--MA0039.3.KLF4	chr1	62875787	62875797	-	0.000	0.000	Merged-chr1-62876051-68
NR48671--MA0493.1.Klf1	chr4	148160115	148160125	+	0.000	0.000	Merged-chr4-148160107-67
NR35703--MA0599.1.KLF5	chr2	32167761	32167770	+	0.000	0.000	Merged-chr2-32167843-41
NR35017--MA1107.1.KLF9	chr2	17862024	17862036	+	0.000	0.000	Merged-chr2-17861880-15
NR7819--MA0599.1.KLF5	chr10	94942958	94942967	+	0.000	0.000	Merged-chr10-94942923-6
NR28020--MA0741.1.KLF16	chr17	24141601	24141611	+	0.000	0.000	Merged-chr17-24141488-83
NR36578--MA0599.1.KLF5	chr2	71786880	71786889	-	0.000	0.000	Merged-chr2-71787122-109
NR70835--MA1107.1.KLF9	chr9	110449133	110449145	-	0.000	0.000	Merged-chr9-110449150-25
NR13471--MA0741.1.KLF16	chr12	8829811	8829821	-	0.000	0.000	Merged-chr12-8829730-25
NR1194--MA0493.1.Klf1	chr1	74390163	74390173	-	0.000	0.000	Merged-chr1-74390334-35
NR11814--MA0039.3.KLF4	chr11	95712789	95712799	-	0.000	0.000	Merged-chr11-95712629-4
NR53359--MA1107.1.KLF9	chr5	135632598	135632610	+	0.000	0.000	Merged-chr5-135632742-49
NR18479--MA0741.1.KLF16	chr13	105294051	105294061	+	0.000	0.000	Merged-chr13-105294247-42
NR37430--MA0493.1.Klf1	chr2	103797196	103797206	-	0.000	0.000	Merged-chr2-103797033-190
NR20308--MA0493.1.Klf1	chr14	54061508	54061518	+	0.000	0.000	Merged-chr14-54061633-25
NR27511--MA1107.1.KLF9	chr17	6743393	6743405	+	0.000	0.000	Merged-chr17-6743228-4
NR11586--MA0741.1.KLF16	chr11	88162131	88162141	+	0.000	0.000	Merged-chr11-88161947-43
NR31319--MA0740.1.KLF14	chr18	36760240	36760253	+	0.000	0.000	Merged-chr18-36760206-60
NR39096--MA0740.1.KLF14	chr2	155276306	155276319	+	0.000	0.000	Merged-chr2-155276335-2
NR41154--MA0493.1.Klf1	chr3	58470267	58470277	+	0.000	0.000	Merged-chr3-58470222-35
NR42984--MA0741.1.KLF16	chr3	123267328	123267338	-	0.000	0.000	Merged-chr3-123267512-110
NR57066--MA0599.1.KLF5	chr6	115847227	115847236	-	0.000	0.000	Merged-chr6-115847146-35
NR1996--MA0599.1.KLF5	chr1	118398764	118398773	-	0.000	0.000	Merged-chr1-118398960-17
NR728--MA0599.1.KLF5	chr1	52170268	52170277	-	0.000	0.000	Merged-chr1-52170255-41
NR7281--MA0493.1.Klf1	chr10	81401934	81401944	-	0.000	0.000	Merged-chr10-81401925-26
NR50911--MA0741.1.KLF16	chr5	74092965	74092975	+	0.000	0.000	Merged-chr5-74093137-75
NR71813--MA1107.1.KLF9	chrX	19157624	19157636	+	0.000	0.000	Merged-chrX-19157742-22
NR4213--MA0493.1.Klf1	chr1	180256204	180256214	+	0.000	0.000	Merged-chr1-180256121-75
NR11510--MA1107.1.KLF9	chr11	86683900	86683912	+	0.000	0.000	Merged-chr11-86683864-65
NR23605--MA0599.1.KLF5	chr15	77071686	77071695	-	0.000	0.000	Merged-chr15-77071598-27
NR6871--MA1107.1.KLF9	chr10	78075170	78075182	+	0.000	0.000	Merged-chr10-78075213-37
NR52624--MA0599.1.KLF5	chr5	123907116	123907125	+	0.000	0.000	Merged-chr5-123907214-53
NR50789--MA0599.1.KLF5	chr5	67306944	67306953	+	0.000	0.000	Merged-chr5-67307077-62
NR12536--MA0740.1.KLF14	chr11	107417455	107417468	-	0.000	0.000	Merged-chr11-107417418-57
NR12928--MA0599.1.KLF5	chr11	116138909	116138918	+	0.000	0.000	Merged-chr11-116138884-66
NR26100--MA0599.1.KLF5	chr16	44358121	44358130	-	0.000	0.000	Merged-chr16-44357903-54
NR51985--MA0740.1.KLF14	chr5	112275234	112275247	+	0.000	0.000	Merged-chr5-112275327-24
NR24941--MA0599.1.KLF5	chr15	103272676	103272685	+	0.000	0.000	Merged-chr15-103272787-50
NR33727--MA0740.1.KLF14	chr19	34922319	34922332	+	0.000	0.000	Merged-chr19-34922079-98
NR69051--MA1107.1.KLF9	chr9	61427104	61427116	-	0.000	0.000	Merged-chr9-61427187-31
NR1237--MA0740.1.KLF14	chr1	75142793	75142806	+	0.000	0.000	Merged-chr1-75142793-39
NR4375--MA0741.1.KLF16	chr1	182711607	182711617	-	0.000	0.000	Merged-chr1-182711604-2
NR72608--MA0741.1.KLF16	chrX	143030860	143030870	+	0.000	0.000	Merged-chrX-143030752-27
NR70386--MA0741.1.KLF16	chr9	101073687	101073697	-	0.000	0.000	Merged-chr9-101073611-17
NR9703--MA0741.1.KLF16	chr11	30986477	30986487	+	0.000	0.000	Merged-chr11-30986417-66
NR24246--MA1107.1.KLF9	chr15	89147207	89147219	+	0.000	0.000	Merged-chr15-89146991-62
NR51767--MA0599.1.KLF5	chr5	107359524	107359533	+	0.000	0.000	Merged-chr5-107359666-49
