#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Runx/Bcl6KO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR6065--MA0002.2.RUNX1	chr2	169690154	169690164	-	0.000	0.000	Merged-chr2-169690138-4
NR1994--MA0002.2.RUNX1	chr11	117970556	117970566	-	0.000	0.000	Merged-chr11-117970419-1
NR9985--MA0684.1.RUNX3	chr9	115214733	115214742	-	0.000	0.000	Merged-chr9-115214840-19
NR8572--MA0511.2.RUNX2	chr7	35742516	35742524	+	0.000	0.000	Merged-chr7-35742502-39
NR9442--MA0002.2.RUNX1	chr8	119784332	119784342	+	0.000	0.000	Merged-chr8-119784383-58
NR7491--MA0002.2.RUNX1	chr5	77367928	77367938	-	0.000	0.000	Merged-chr5-77367800-15
NR1980--MA0684.1.RUNX3	chr11	116554672	116554681	+	0.000	0.000	Merged-chr11-116554635-8
NR2108--MA0511.2.RUNX2	chr12	41331185	41331193	-	0.000	0.000	Merged-chr12-41331287-30
NR1898--MA0002.2.RUNX1	chr11	104639136	104639146	-	0.000	0.000	Merged-chr11-104639154-13
NR9280--MA0002.2.RUNX1	chr8	75234118	75234128	+	0.000	0.000	Merged-chr8-75234260-25
NR7395--MA0002.2.RUNX1	chr5	43837607	43837617	+	0.000	0.000	Merged-chr5-43837616-20
NR2009--MA0002.2.RUNX1	chr11	119166074	119166084	+	0.000	0.000	Merged-chr11-119166198-51
NR2294--MA0511.2.RUNX2	chr12	100988529	100988537	+	0.000	0.000	Merged-chr12-100988724-71
NR1632--MA0684.1.RUNX3	chr11	61709056	61709065	-	0.000	0.000	Merged-chr11-61709058-8
NR10232--MA0002.2.RUNX1	chrX	157597018	157597028	-	0.000	0.000	Merged-chrX-157597142-28
NR6382--MA0511.2.RUNX2	chr3	95141663	95141671	+	0.000	0.000	Merged-chr3-95141706-11
NR9203--MA0002.2.RUNX1	chr8	34622851	34622861	-	0.000	0.000	Merged-chr8-34622775-45
NR5572--MA0002.2.RUNX1	chr2	72536031	72536041	+	0.000	0.000	Merged-chr2-72536133-16
NR8585--MA0511.2.RUNX2	chr7	43430966	43430974	-	0.000	0.000	Merged-chr7-43430848-7
NR4669--MA0002.2.RUNX1	chr18	7405121	7405131	-	0.000	0.000	Merged-chr18-7404957-54
NR3421--MA0684.1.RUNX3	chr15	5108561	5108570	-	0.000	0.000	Merged-chr15-5108448-64
NR8158--MA0684.1.RUNX3	chr6	99811595	99811604	-	0.000	0.000	Merged-chr6-99811499-44
NR4970--MA0002.2.RUNX1	chr18	82503860	82503870	+	0.000	0.000	Merged-chr18-82503961-54
NR8237--MA0511.2.RUNX2	chr6	121109985	121109993	-	0.000	0.000	Merged-chr6-121110104-77
NR1820--MA0511.2.RUNX2	chr11	97143702	97143710	+	0.000	0.000	Merged-chr11-97143541-12
NR6458--MA0002.2.RUNX1	chr3	108788198	108788208	+	0.000	0.000	Merged-chr3-108788342-25
NR3752--MA0511.2.RUNX2	chr15	97329500	97329508	+	0.000	0.000	Merged-chr15-97329409-11
NR5333--MA0002.2.RUNX1	chr2	3723975	3723985	+	0.000	0.000	Merged-chr2-3723872-33
NR9693--MA0684.1.RUNX3	chr9	57834255	57834264	+	0.000	0.000	Merged-chr9-57834243-10
NR9964--MA0684.1.RUNX3	chr9	113859658	113859667	-	0.000	0.000	Merged-chr9-113859608-21
NR3719--MA0002.2.RUNX1	chr15	89131517	89131527	+	0.000	0.000	Merged-chr15-89131620-40
NR5790--MA0002.2.RUNX1	chr2	128087932	128087942	+	0.000	0.000	Merged-chr2-128088091-23
NR940--MA0002.2.RUNX1	chr10	34118005	34118015	+	0.000	0.000	Merged-chr10-34117997-36
NR8247--MA0002.2.RUNX1	chr6	122293950	122293960	+	0.000	0.000	Merged-chr6-122294065-56
NR4288--MA0684.1.RUNX3	chr17	21733926	21733935	+	0.000	0.000	Merged-chr17-21733799-41
NR3590--MA0511.2.RUNX2	chr15	64176575	64176583	-	0.000	0.000	Merged-chr15-64176551-12
NR3861--MA0511.2.RUNX2	chr16	23838336	23838344	-	0.000	0.000	Merged-chr16-23838386-46
NR8203--MA0511.2.RUNX2	chr6	115677725	115677733	+	0.000	0.000	Merged-chr6-115677836-38
NR7936--MA0684.1.RUNX3	chr6	34495210	34495219	-	0.000	0.000	Merged-chr6-34495216-31
NR4539--MA0002.2.RUNX1	chr17	73142214	73142224	+	0.000	0.000	Merged-chr17-73142383-41
NR1291--MA0511.2.RUNX2	chr10	107948120	107948128	+	0.000	0.000	Merged-chr10-107948089-22
NR1192--MA0002.2.RUNX1	chr10	86795037	86795047	+	0.000	0.000	Merged-chr10-86794881-42
NR9725--MA0684.1.RUNX3	chr9	64918959	64918968	-	0.000	0.000	Merged-chr9-64918803-19
NR3272--MA0684.1.RUNX3	chr14	79115159	79115168	-	0.000	0.000	Merged-chr14-79115074-10
NR5346--MA0002.2.RUNX1	chr2	6379922	6379932	-	0.000	0.000	Merged-chr2-6380083-49
NR7582--MA0511.2.RUNX2	chr5	105840059	105840067	-	0.000	0.000	Merged-chr5-105840151-44
NR7853--MA0511.2.RUNX2	chr5	148959172	148959180	+	0.000	0.000	Merged-chr5-148959251-47
NR2098--MA0684.1.RUNX3	chr12	36019762	36019771	-	0.000	0.000	Merged-chr12-36019766-41
NR9434--MA0002.2.RUNX1	chr8	117548676	117548686	+	0.000	0.000	Merged-chr8-117548585-70
NR9563--MA0684.1.RUNX3	chr9	7897824	7897833	+	0.000	0.000	Merged-chr9-7897799-25
NR175--MA0511.2.RUNX2	chr1	66649777	66649785	+	0.000	0.000	Merged-chr1-66649832-31
NR1575--MA0511.2.RUNX2	chr11	51760387	51760395	+	0.000	0.000	Merged-chr11-51760433-27
NR1624--MA0684.1.RUNX3	chr11	60305752	60305761	-	0.000	0.000	Merged-chr11-60305750-27
NR3156--MA0002.2.RUNX1	chr14	61818564	61818574	-	0.000	0.000	Merged-chr14-61818597-46
NR10224--MA0002.2.RUNX1	chrX	140505997	140506007	+	0.000	0.000	Merged-chrX-140506133-71
NR3983--MA0511.2.RUNX2	chr16	48594584	48594592	+	0.000	0.000	Merged-chr16-48594719-53
NR6374--MA0511.2.RUNX2	chr3	94377285	94377293	-	0.000	0.000	Merged-chr3-94377332-17
NR5564--MA0002.2.RUNX1	chr2	69415321	69415331	-	0.000	0.000	Merged-chr2-69415236-25
NR1999--MA0002.2.RUNX1	chr11	118243841	118243851	-	0.000	0.000	Merged-chr11-118244031-17
NR7767--MA0002.2.RUNX1	chr5	134492016	134492026	-	0.000	0.000	Merged-chr5-134491981-46
NR3807--MA0002.2.RUNX1	chr16	8655804	8655814	+	0.000	0.000	Merged-chr16-8655850-21
NR1856--MA0002.2.RUNX1	chr11	100843484	100843494	-	0.000	0.000	Merged-chr11-100843407-12
NR7082--MA0002.2.RUNX1	chr4	132040469	132040479	-	0.000	0.000	Merged-chr4-132040319-80
NR6278--MA0511.2.RUNX2	chr3	65650569	65650577	-	0.000	0.000	Merged-chr3-65650597-39
NR7624--MA0002.2.RUNX1	chr5	110390440	110390450	+	0.000	0.000	Merged-chr5-110390618-8
NR9860--MA0511.2.RUNX2	chr9	94621079	94621087	-	0.000	0.000	Merged-chr9-94620917-97
NR2047--MA0511.2.RUNX2	chr12	16532566	16532574	+	0.000	0.000	Merged-chr12-16532570-85
NR3788--MA0002.2.RUNX1	chr15	102234124	102234134	+	0.000	0.000	Merged-chr15-102234091-17
NR459--MA0511.2.RUNX2	chr1	151644457	151644465	-	0.000	0.000	Merged-chr1-151644358-13
NR5262--MA0511.2.RUNX2	chr19	55769092	55769100	-	0.000	0.000	Merged-chr19-55769048-40
NR7928--MA0684.1.RUNX3	chr6	30671900	30671909	+	0.000	0.000	Merged-chr6-30671721-27
NR6515--MA0511.2.RUNX2	chr3	123192399	123192407	+	0.000	0.000	Merged-chr3-123192207-28
NR7114--MA0002.2.RUNX1	chr4	134853870	134853880	-	0.000	0.000	Merged-chr4-134853664-104
NR4088--MA0511.2.RUNX2	chr16	89817051	89817059	+	0.000	0.000	Merged-chr16-89817047-30
NR9794--MA0684.1.RUNX3	chr9	80070225	80070234	-	0.000	0.000	Merged-chr9-80070269-16
NR4408--MA0684.1.RUNX3	chr17	44256760	44256769	-	0.000	0.000	Merged-chr17-44256797-30
NR770--MA0002.2.RUNX1	chr1	192510749	192510759	-	0.000	0.000	Merged-chr1-192510804-31
NR8077--MA0002.2.RUNX1	chr6	82744675	82744685	-	0.000	0.000	Merged-chr6-82744737-54
NR9380--MA0684.1.RUNX3	chr8	106701523	106701532	-	0.000	0.000	Merged-chr8-106701568-18
NR1184--MA0002.2.RUNX1	chr10	85352752	85352762	+	0.000	0.000	Merged-chr10-85352707-44
NR5420--MA0684.1.RUNX3	chr2	26225411	26225420	+	0.000	0.000	Merged-chr2-26225343-1
NR2881--MA0002.2.RUNX1	chr13	108390806	108390816	+	0.000	0.000	Merged-chr13-108390764-33
NR3264--MA0684.1.RUNX3	chr14	78356898	78356907	-	0.000	0.000	Merged-chr14-78356893-53
NR8748--MA0684.1.RUNX3	chr7	89171966	89171975	+	0.000	0.000	Merged-chr7-89172043-28
NR7845--MA0511.2.RUNX2	chr5	148678762	148678770	+	0.000	0.000	Merged-chr5-148678733-37
NR9902--MA0002.2.RUNX1	chr9	99699951	99699961	-	0.000	0.000	Merged-chr9-99699985-12
NR10140--MA0511.2.RUNX2	chrX	48429665	48429673	-	0.000	0.000	Merged-chrX-48429732-34
NR5943--MA0684.1.RUNX3	chr2	155518068	155518077	+	0.000	0.000	Merged-chr2-155518074-63
NR7475--MA0002.2.RUNX1	chr5	75662585	75662595	+	0.000	0.000	Merged-chr5-75662405-46
NR10041--MA0002.2.RUNX1	chr9	120340170	120340180	+	0.000	0.000	Merged-chr9-120340117-48
NR10170--MA0684.1.RUNX3	chrX	75587787	75587796	+	0.000	0.000	Merged-chrX-75587867-43
NR9535--MA0002.2.RUNX1	chr8	127588517	127588527	+	0.000	0.000	Merged-chr8-127588569-23
NR3353--MA0002.2.RUNX1	chr14	118834510	118834520	-	0.000	0.000	Merged-chr14-118834540-52
NR3419--MA0002.2.RUNX1	chr15	5108552	5108562	+	0.000	0.000	Merged-chr15-5108448-64
NR9787--MA0002.2.RUNX1	chr9	76236365	76236375	-	0.000	0.000	Merged-chr9-76236642-42
NR5433--MA0684.1.RUNX3	chr2	29453883	29453892	-	0.000	0.000	Merged-chr2-29453953-15
NR9743--MA0511.2.RUNX2	chr9	67813735	67813743	+	0.000	0.000	Merged-chr9-67813867-45
NR3876--MA0002.2.RUNX1	chr16	25426502	25426512	+	0.000	0.000	Merged-chr16-25426499-60
NR8218--MA0002.2.RUNX1	chr6	119199211	119199221	+	0.000	0.000	Merged-chr6-119199024-52
NR1325--MA0002.2.RUNX1	chr10	117640272	117640282	-	0.000	0.000	Merged-chr10-117640177-35
NR5685--MA0684.1.RUNX3	chr2	102913220	102913229	-	0.000	0.000	Merged-chr2-102913155-52
NR86--MA0002.2.RUNX1	chr1	43138594	43138604	-	0.000	0.000	Merged-chr1-43138618-9
NR5142--MA0002.2.RUNX1	chr19	32138397	32138407	-	0.000	0.000	Merged-chr19-32138517-38
NR9995--MA0511.2.RUNX2	chr9	115611929	115611937	-	0.000	0.000	Merged-chr9-115612034-68
NR3405--MA0684.1.RUNX3	chr14	123163086	123163095	+	0.000	0.000	Merged-chr14-123163033-38
NR3528--MA0002.2.RUNX1	chr15	53100901	53100911	+	0.000	0.000	Merged-chr15-53100948-56
NR9230--MA0002.2.RUNX1	chr8	48425216	48425226	+	0.000	0.000	Merged-chr8-48425330-34
NR8204--MA0684.1.RUNX3	chr6	115677725	115677734	+	0.000	0.000	Merged-chr6-115677836-38
NR9753--MA0002.2.RUNX1	chr9	69174163	69174173	+	0.000	0.000	Merged-chr9-69174203-32
NR4540--MA0002.2.RUNX1	chr17	73151636	73151646	+	0.000	0.000	Merged-chr17-73151770-42
NR7868--MA0002.2.RUNX1	chr5	149605003	149605013	-	0.000	0.000	Merged-chr5-149605038-10
NR5251--MA0002.2.RUNX1	chr19	55263227	55263237	-	0.000	0.000	Merged-chr19-55263325-12
NR7824--MA0511.2.RUNX2	chr5	143917703	143917711	+	0.000	0.000	Merged-chr5-143917664-24
NR3908--MA0002.2.RUNX1	chr16	32520608	32520618	+	0.000	0.000	Merged-chr16-32520584-37
NR1686--MA0002.2.RUNX1	chr11	76573046	76573056	-	0.000	0.000	Merged-chr11-76573046-33
NR6028--MA0002.2.RUNX1	chr2	165408114	165408124	-	0.000	0.000	Merged-chr2-165408039-24
NR3100--MA0684.1.RUNX3	chr14	52565829	52565838	+	0.000	0.000	Merged-chr14-52565838-11
NR5525--MA0511.2.RUNX2	chr2	59160685	59160693	+	0.000	0.000	Merged-chr2-59160665-10
NR7854--MA0684.1.RUNX3	chr5	148959172	148959181	+	0.000	0.000	Merged-chr5-148959251-47
NR7106--MA0002.2.RUNX1	chr4	134511126	134511136	+	0.000	0.000	Merged-chr4-134511089-32
NR3352--MA0684.1.RUNX3	chr14	118816676	118816685	-	0.000	0.000	Merged-chr14-118816766-15
NR1943--MA0684.1.RUNX3	chr11	109694174	109694183	-	0.000	0.000	Merged-chr11-109694201-12
NR2005--MA0511.2.RUNX2	chr11	118609363	118609371	-	0.000	0.000	Merged-chr11-118609481-11
NR3746--MA0002.2.RUNX1	chr15	96599112	96599122	+	0.000	0.000	Merged-chr15-96599090-44
NR3431--MA0511.2.RUNX2	chr15	9190009	9190017	+	0.000	0.000	Merged-chr15-9190055-23
NR5760--MA0684.1.RUNX3	chr2	122298743	122298752	-	0.000	0.000	Merged-chr2-122298801-31
NR2621--MA0002.2.RUNX1	chr13	38501736	38501746	-	0.000	0.000	Merged-chr13-38501583-20
NR5363--MA0511.2.RUNX2	chr2	9594135	9594143	+	0.000	0.000	Merged-chr2-9594121-50
NR9100--MA0002.2.RUNX1	chr7	142396753	142396763	+	0.000	0.000	Merged-chr7-142396800-18
NR7420--MA0002.2.RUNX1	chr5	54111001	54111011	-	0.000	0.000	Merged-chr5-54110931-21
NR5412--MA0684.1.RUNX3	chr2	24762329	24762338	+	0.000	0.000	Merged-chr2-24762167-12
NR7215--MA0002.2.RUNX1	chr4	148683727	148683737	+	0.000	0.000	Merged-chr4-148683681-71
NR3855--MA0002.2.RUNX1	chr16	23223804	23223814	-	0.000	0.000	Merged-chr16-23223544-50
NR8912--MA0002.2.RUNX1	chr7	117638144	117638154	-	0.000	0.000	Merged-chr7-117638172-13
NR1033--MA0002.2.RUNX1	chr10	60162574	60162584	+	0.000	0.000	Merged-chr10-60162645-38
NR3335--MA0511.2.RUNX2	chr14	115017783	115017791	-	0.000	0.000	Merged-chr14-115017884-47
NR1384--MA0511.2.RUNX2	chr10	126936022	126936030	+	0.000	0.000	Merged-chr10-126935963-18
NR3170--MA0002.2.RUNX1	chr14	63377573	63377583	-	0.000	0.000	Merged-chr14-63377518-21
NR2095--MA0511.2.RUNX2	chr12	36019763	36019771	-	0.000	0.000	Merged-chr12-36019766-41
NR7152--MA0511.2.RUNX2	chr4	139367697	139367705	-	0.000	0.000	Merged-chr4-139367606-11
NR7423--MA0511.2.RUNX2	chr5	57964458	57964466	+	0.000	0.000	Merged-chr5-57964492-18
NR937--MA0002.2.RUNX1	chr10	30716230	30716240	+	0.000	0.000	Merged-chr10-30716378-49
NR1285--MA0002.2.RUNX1	chr10	100742270	100742280	-	0.000	0.000	Merged-chr10-100742220-29
NR10033--MA0002.2.RUNX1	chr9	120023216	120023226	-	0.000	0.000	Merged-chr9-120023283-16
NR3587--MA0511.2.RUNX2	chr15	64102608	64102616	+	0.000	0.000	Merged-chr15-64102610-48
NR4933--MA0002.2.RUNX1	chr18	78014888	78014898	+	0.000	0.000	Merged-chr18-78014896-40
NR7324--MA0002.2.RUNX1	chr5	20942628	20942638	+	0.000	0.000	Merged-chr5-20942646-25
NR7880--MA0511.2.RUNX2	chr6	4749463	4749471	-	0.000	0.000	Merged-chr6-4749300-25
NR5915--MA0002.2.RUNX1	chr2	151944508	151944518	+	0.000	0.000	Merged-chr2-151944383-43
NR523--MA0002.2.RUNX1	chr1	163374768	163374778	+	0.000	0.000	Merged-chr1-163374764-34
NR7946--MA0511.2.RUNX2	chr6	38789608	38789616	+	0.000	0.000	Merged-chr6-38789563-52
NR7576--MA0002.2.RUNX1	chr5	105642689	105642699	+	0.000	0.000	Merged-chr5-105642805-64
NR3888--MA0684.1.RUNX3	chr16	29579519	29579528	-	0.000	0.000	Merged-chr16-29579520-66
NR980--MA0002.2.RUNX1	chr10	44400843	44400853	+	0.000	0.000	Merged-chr10-44400689-44
NR3616--MA0002.2.RUNX1	chr15	73154792	73154802	+	0.000	0.000	Merged-chr15-73154747-19
NR1394--MA0002.2.RUNX1	chr10	127586349	127586359	+	0.000	0.000	Merged-chr10-127586318-36
NR6629--MA0511.2.RUNX2	chr3	144411167	144411175	-	0.000	0.000	Merged-chr3-144411311-32
NR3474--MA0684.1.RUNX3	chr15	34467874	34467883	-	0.000	0.000	Merged-chr15-34468001-12
NR5233--MA0511.2.RUNX2	chr19	53318248	53318256	-	0.000	0.000	Merged-chr19-53318391-14
NR1317--MA0002.2.RUNX1	chr10	116664342	116664352	-	0.000	0.000	Merged-chr10-116664420-26
NR9907--MA0002.2.RUNX1	chr9	102541895	102541905	-	0.000	0.000	Merged-chr9-102541803-17
NR3997--MA0684.1.RUNX3	chr16	49818780	49818789	+	0.000	0.000	Merged-chr16-49818889-55
NR9987--MA0511.2.RUNX2	chr9	115387674	115387682	-	0.000	0.000	Merged-chr9-115387656-46
NR3249--MA0002.2.RUNX1	chr14	75787126	75787136	-	0.000	0.000	Merged-chr14-75786967-70
NR1298--MA0002.2.RUNX1	chr10	111479048	111479058	-	0.000	0.000	Merged-chr10-111478939-8
NR10046--MA0002.2.RUNX1	chr9	121682307	121682317	-	0.000	0.000	Merged-chr9-121682469-52
NR2157--MA0684.1.RUNX3	chr12	73598395	73598404	-	0.000	0.000	Merged-chr12-73598343-51
NR7337--MA0002.2.RUNX1	chr5	23387127	23387137	-	0.000	0.000	Merged-chr5-23387051-61
NR5386--MA0002.2.RUNX1	chr2	17712750	17712760	+	0.000	0.000	Merged-chr2-17712795-10
NR5657--MA0002.2.RUNX1	chr2	91042847	91042857	-	0.000	0.000	Merged-chr2-91042928-59
NR7466--MA0684.1.RUNX3	chr5	73152454	73152463	-	0.000	0.000	Merged-chr5-73152389-40
NR9430--MA0511.2.RUNX2	chr8	116928143	116928151	+	0.000	0.000	Merged-chr8-116928093-15
NR10032--MA0684.1.RUNX3	chr9	119894834	119894843	+	0.000	0.000	Merged-chr9-119894778-5
NR993--MA0002.2.RUNX1	chr10	53461315	53461325	-	0.000	0.000	Merged-chr10-53461441-37
NR1678--MA0002.2.RUNX1	chr11	75279670	75279680	-	0.000	0.000	Merged-chr11-75279801-60
NR7175--MA0002.2.RUNX1	chr4	145045906	145045916	-	0.000	0.000	Merged-chr4-145045932-55
NR3692--MA0684.1.RUNX3	chr15	82235890	82235899	+	0.000	0.000	Merged-chr15-82235726-13
NR1412--MA0684.1.RUNX3	chr11	3371445	3371454	-	0.000	0.000	Merged-chr11-3371528-30
NR8872--MA0002.2.RUNX1	chr7	112180308	112180318	+	0.000	0.000	Merged-chr7-112180328-30
NR3566--MA0511.2.RUNX2	chr15	59596758	59596766	+	0.000	0.000	Merged-chr15-59596634-94
NR7032--MA0002.2.RUNX1	chr4	119422378	119422388	-	0.000	0.000	Merged-chr4-119422524-91
NR5081--MA0002.2.RUNX1	chr19	12571888	12571898	-	0.000	0.000	Merged-chr19-12571951-5
NR3615--MA0684.1.RUNX3	chr15	73150952	73150961	+	0.000	0.000	Merged-chr15-73151082-33
NR1121--MA0002.2.RUNX1	chr10	75978319	75978329	+	0.000	0.000	Merged-chr10-75978406-17
NR5875--MA0002.2.RUNX1	chr2	144637307	144637317	+	0.000	0.000	Merged-chr2-144637414-14
NR5004--MA0002.2.RUNX1	chr18	84419106	84419116	-	0.000	0.000	Merged-chr18-84419143-8
NR8209--MA0684.1.RUNX3	chr6	117431711	117431720	+	0.000	0.000	Merged-chr6-117431708-65
NR483--MA0002.2.RUNX1	chr1	155784606	155784616	-	0.000	0.000	Merged-chr1-155784753-78
NR5560--MA0511.2.RUNX2	chr2	69136056	69136064	-	0.000	0.000	Merged-chr2-69135944-40
NR9758--MA0002.2.RUNX1	chr9	69940967	69940977	-	0.000	0.000	Merged-chr9-69941031-50
NR7412--MA0002.2.RUNX1	chr5	52783008	52783018	+	0.000	0.000	Merged-chr5-52783183-56
NR5256--MA0002.2.RUNX1	chr19	55384867	55384877	-	0.000	0.000	Merged-chr19-55384868-20
NR1896--MA0002.2.RUNX1	chr11	104599877	104599887	+	0.000	0.000	Merged-chr11-104599870-16
NR57--MA0002.2.RUNX1	chr1	38777641	38777651	-	0.000	0.000	Merged-chr1-38777708-41
NR9744--MA0684.1.RUNX3	chr9	67813735	67813744	+	0.000	0.000	Merged-chr9-67813867-45
NR5242--MA0684.1.RUNX3	chr19	53807480	53807489	+	0.000	0.000	Merged-chr19-53807457-85
NR5987--MA0511.2.RUNX2	chr2	163103426	163103434	-	0.000	0.000	Merged-chr2-163103402-48
NR9724--MA0002.2.RUNX1	chr9	64918958	64918968	+	0.000	0.000	Merged-chr9-64918803-19
NR7839--MA0002.2.RUNX1	chr5	147366586	147366596	-	0.000	0.000	Merged-chr5-147366476-45
NR3214--MA0684.1.RUNX3	chr14	73105525	73105534	+	0.000	0.000	Merged-chr14-73105519-8
NR3271--MA0002.2.RUNX1	chr14	79115158	79115168	+	0.000	0.000	Merged-chr14-79115074-10
NR9204--MA0511.2.RUNX2	chr8	35628487	35628495	-	0.000	0.000	Merged-chr8-35628375-52
NR3337--MA0002.2.RUNX1	chr14	115250747	115250757	+	0.000	0.000	Merged-chr14-115250840-27
NR1657--MA0002.2.RUNX1	chr11	72318238	72318248	+	0.000	0.000	Merged-chr11-72318312-8
NR4763--MA0002.2.RUNX1	chr18	46060133	46060143	+	0.000	0.000	Merged-chr18-46060088-16
NR3959--MA0511.2.RUNX2	chr16	44394782	44394790	+	0.000	0.000	Merged-chr16-44394866-28
NR9562--MA0002.2.RUNX1	chr9	7897824	7897834	-	0.000	0.000	Merged-chr9-7897799-25
NR1309--MA0002.2.RUNX1	chr10	116487538	116487548	-	0.000	0.000	Merged-chr10-116487356-53
NR9357--MA0002.2.RUNX1	chr8	95915144	95915154	+	0.000	0.000	Merged-chr8-95915075-27
NR3323--MA0684.1.RUNX3	chr14	105480284	105480293	-	0.000	0.000	Merged-chr14-105480266-22
NR9979--MA0511.2.RUNX2	chr9	114778159	114778167	+	0.000	0.000	Merged-chr9-114778253-39
NR6552--MA0002.2.RUNX1	chr3	132791318	132791328	-	0.000	0.000	Merged-chr3-132791387-40
NR561--MA0511.2.RUNX2	chr1	166153509	166153517	-	0.000	0.000	Merged-chr1-166153550-30
NR9214--MA0002.2.RUNX1	chr8	40577664	40577674	-	0.000	0.000	Merged-chr8-40577674-21
NR5526--MA0684.1.RUNX3	chr2	59160685	59160694	+	0.000	0.000	Merged-chr2-59160665-10
NR9565--MA0511.2.RUNX2	chr9	11513965	11513973	-	0.000	0.000	Merged-chr9-11513974-36
NR1895--MA0684.1.RUNX3	chr11	104582888	104582897	-	0.000	0.000	Merged-chr11-104582835-39
NR9343--MA0684.1.RUNX3	chr8	94633719	94633728	-	0.000	0.000	Merged-chr8-94633712-19
NR2573--MA0002.2.RUNX1	chr13	22049920	22049930	-	0.000	0.000	Merged-chr13-22049966-26
NR9422--MA0511.2.RUNX2	chr8	115771174	115771182	+	0.000	0.000	Merged-chr8-115771261-45
NR5235--MA0002.2.RUNX1	chr19	53318254	53318264	+	0.000	0.000	Merged-chr19-53318391-14
NR7537--MA0511.2.RUNX2	chr5	100466876	100466884	+	0.000	0.000	Merged-chr5-100466890-43
NR10147--MA0002.2.RUNX1	chrX	52819526	52819536	-	0.000	0.000	Merged-chrX-52819571-21
NR3141--MA0002.2.RUNX1	chr14	59397271	59397281	+	0.000	0.000	Merged-chr14-59397210-50
NR842--MA0002.2.RUNX1	chr10	18064646	18064656	+	0.000	0.000	Merged-chr10-18064784-37
NR1212--MA0511.2.RUNX2	chr10	92791369	92791377	+	0.000	0.000	Merged-chr10-92791286-37
NR2953--MA0002.2.RUNX1	chr13	113693580	113693590	-	0.000	0.000	Merged-chr13-113693609-26
NR3336--MA0684.1.RUNX3	chr14	115017782	115017791	-	0.000	0.000	Merged-chr14-115017884-47
NR7580--MA0511.2.RUNX2	chr5	105699949	105699957	-	0.000	0.000	Merged-chr5-105699890-8
NR1113--MA0002.2.RUNX1	chr10	75434649	75434659	-	0.000	0.000	Merged-chr10-75434678-44
NR2810--MA0002.2.RUNX1	chr13	92722551	92722561	+	0.000	0.000	Merged-chr13-92722597-29
NR1513--MA0684.1.RUNX3	chr11	32693934	32693943	+	0.000	0.000	Merged-chr11-32693838-13
NR10113--MA0002.2.RUNX1	chrX	23810706	23810716	-	0.000	0.000	Merged-chrX-23810547-42
NR4471--MA0002.2.RUNX1	chr17	52468606	52468616	-	0.000	0.000	Merged-chr17-52468640-52
NR5182--MA0002.2.RUNX1	chr19	36083077	36083087	+	0.000	0.000	Merged-chr19-36083098-3
NR3839--MA0002.2.RUNX1	chr16	17695009	17695019	+	0.000	0.000	Merged-chr16-17695007-34
NR1017--MA0002.2.RUNX1	chr10	59431154	59431164	-	0.000	0.000	Merged-chr10-59431050-41
NR7656--MA0002.2.RUNX1	chr5	113640595	113640605	+	0.000	0.000	Merged-chr5-113640444-1
NR1368--MA0511.2.RUNX2	chr10	122652216	122652224	+	0.000	0.000	Merged-chr10-122652152-42
NR7927--MA0002.2.RUNX1	chr6	30671900	30671910	-	0.000	0.000	Merged-chr6-30671721-27
NR3031--MA0684.1.RUNX3	chr14	21525922	21525931	-	0.000	0.000	Merged-chr14-21525854-33
NR461--MA0684.1.RUNX3	chr1	151644456	151644465	-	0.000	0.000	Merged-chr1-151644358-13
NR10222--MA0002.2.RUNX1	chrX	140505939	140505949	-	0.000	0.000	Merged-chrX-140506133-71
NR5727--MA0511.2.RUNX2	chr2	116066899	116066907	-	0.000	0.000	Merged-chr2-116067067-64
NR9859--MA0002.2.RUNX1	chr9	94607589	94607599	-	0.000	0.000	Merged-chr9-94607543-65
NR7037--MA0002.2.RUNX1	chr4	120984724	120984734	+	0.000	0.000	Merged-chr4-120984598-23
NR3554--MA0684.1.RUNX3	chr15	58750440	58750449	+	0.000	0.000	Merged-chr15-58750240-28
NR9815--MA0511.2.RUNX2	chr9	83564266	83564274	-	0.000	0.000	Merged-chr9-83564254-44
NR170--MA0002.2.RUNX1	chr1	64508647	64508657	+	0.000	0.000	Merged-chr1-64508658-48
NR712--MA0002.2.RUNX1	chr1	184534678	184534688	-	0.000	0.000	Merged-chr1-184534660-49
NR5691--MA0684.1.RUNX3	chr2	103652250	103652259	-	0.000	0.000	Merged-chr2-103652335-51
NR2552--MA0002.2.RUNX1	chr13	20306317	20306327	+	0.000	0.000	Merged-chr13-20306536-31
NR3263--MA0002.2.RUNX1	chr14	78356897	78356907	+	0.000	0.000	Merged-chr14-78356893-53
NR5009--MA0002.2.RUNX1	chr18	84851321	84851331	+	0.000	0.000	Merged-chr18-84851440-69
