#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR16974--MA0493.1.Klf1	chr13	51732664	51732674	-	0.000	0.000	Merged-chr13-51732441-32
NR9143--MA1107.1.KLF9	chr11	6415816	6415828	-	0.000	0.000	Merged-chr11-6415741-2
NR44242--MA0741.1.KLF16	chr4	20041955	20041965	+	0.000	0.000	Merged-chr4-20042164-92
NR19684--MA0493.1.Klf1	chr14	27351716	27351726	-	0.000	0.000	Merged-chr14-27351647-44
NR30083--MA1107.1.KLF9	chr17	88066131	88066143	-	0.000	0.000	Merged-chr17-88066099-76
NR67237--MA0740.1.KLF14	chr9	74953028	74953041	-	0.000	0.000	Merged-chr9-74953040-95
NR55921--MA0599.1.KLF5	chr6	122302850	122302859	+	0.000	0.000	Merged-chr6-122302793-16
NR25458--MA0493.1.Klf1	chr16	35770342	35770352	+	0.000	0.000	Merged-chr16-35770327-38
NR70551--MA0740.1.KLF14	chrX	164382073	164382086	-	0.000	0.000	Merged-chrX-164382152-46
NR41509--MA0599.1.KLF5	chr3	95027796	95027805	+	0.000	0.000	Merged-chr3-95027904-25
NR28168--MA0493.1.Klf1	chr17	34309899	34309909	-	0.000	0.000	Merged-chr17-34309868-10
NR64405--MA0599.1.KLF5	chr8	106561316	106561325	-	0.000	0.000	Merged-chr8-106561375-36
NR32800--MA1107.1.KLF9	chr19	7234931	7234943	+	0.000	0.000	Merged-chr19-7234989-20
NR54252--MA0039.3.KLF4	chr6	54685277	54685287	-	0.000	0.000	Merged-chr6-54685260-34
NR33336--MA0599.1.KLF5	chr19	32595683	32595692	-	0.000	0.000	Merged-chr19-32595781-33
NR11570--MA0599.1.KLF5	chr11	94601905	94601914	-	0.000	0.000	Merged-chr11-94601858-52
NR25163--MA0599.1.KLF5	chr16	21423248	21423257	-	0.000	0.000	Merged-chr16-21423316-65
NR769--MA0599.1.KLF5	chr1	55489579	55489588	+	0.000	0.000	Merged-chr1-55489612-12
NR56438--MA0599.1.KLF5	chr6	134252280	134252289	-	0.000	0.000	Merged-chr6-134252285-32
NR24833--MA1107.1.KLF9	chr16	7550781	7550793	-	0.000	0.000	Merged-chr16-7550847-1
NR4907--MA1107.1.KLF9	chr10	5795639	5795651	+	0.000	0.000	Merged-chr10-5795457-7
NR27329--MA0740.1.KLF14	chr17	21423173	21423186	-	0.000	0.000	Merged-chr17-21423109-81
NR66415--MA0741.1.KLF16	chr9	50924518	50924528	-	0.000	0.000	Merged-chr9-50924601-13
NR46971--MA0493.1.Klf1	chr4	133468215	133468225	-	0.000	0.000	Merged-chr4-133468292-6
NR28610--MA0039.3.KLF4	chr17	46383663	46383673	-	0.000	0.000	Merged-chr17-46383696-57
NR30643--MA0740.1.KLF14	chr18	34887441	34887454	+	0.000	0.000	Merged-chr18-34887458-62
NR68996--MA1107.1.KLF9	chr9	117553321	117553333	+	0.000	0.000	Merged-chr9-117553194-1
NR46891--MA0599.1.KLF5	chr4	132533699	132533708	-	0.000	0.000	Merged-chr4-132533524-64
NR66535--MA0657.1.KLF13	chr9	56418261	56418278	+	0.000	0.000	Merged-chr9-56418111-4
NR51320--MA0657.1.KLF13	chr5	120130369	120130386	+	0.000	0.000	Merged-chr5-120130302-37
NR14128--MA0599.1.KLF5	chr12	55080192	55080201	+	0.000	0.000	Merged-chr12-55080362-72
NR46569--MA0740.1.KLF14	chr4	124709097	124709110	+	0.000	0.000	Merged-chr4-124709015-86
NR51461--MA0742.1.Klf12	chr5	122548896	122548910	-	0.000	0.000	Merged-chr5-122548864-15
NR13096--MA0741.1.KLF16	chr11	119046902	119046912	-	0.000	0.000	Merged-chr11-119046996-3
NR56204--MA1107.1.KLF9	chr6	127942080	127942092	+	0.000	0.000	Merged-chr6-127942038-1
NR66382--MA1107.1.KLF9	chr9	50528544	50528556	+	0.000	0.000	Merged-chr9-50528435-81
NR61283--MA0599.1.KLF5	chr7	127422074	127422083	+	0.000	0.000	Merged-chr7-127422019-53
NR44698--MA0599.1.KLF5	chr4	44234134	44234143	+	0.000	0.000	Merged-chr4-44233994-89
NR33670--MA0039.3.KLF4	chr19	43809536	43809546	+	0.000	0.000	Merged-chr19-43809499-23
NR52274--MA0740.1.KLF14	chr5	137032848	137032861	+	0.000	0.000	Merged-chr5-137032758-64
NR52995--MA1107.1.KLF9	chr5	146912621	146912633	+	0.000	0.000	Merged-chr5-146912476-8
NR29057--MA0599.1.KLF5	chr17	57264410	57264419	-	0.000	0.000	Merged-chr17-57264332-13
NR47156--MA0741.1.KLF16	chr4	135873941	135873951	-	0.000	0.000	Merged-chr4-135873792-54
NR1240--MA0599.1.KLF5	chr1	75168741	75168750	-	0.000	0.000	Merged-chr1-75168775-61
NR17505--MA0599.1.KLF5	chr13	69611716	69611725	+	0.000	0.000	Merged-chr13-69611588-99
NR55954--MA0741.1.KLF16	chr6	122826255	122826265	-	0.000	0.000	Merged-chr6-122826486-57
NR21023--MA0599.1.KLF5	chr14	78732832	78732841	+	0.000	0.000	Merged-chr14-78732883-76
NR10140--MA0599.1.KLF5	chr11	60352898	60352907	+	0.000	0.000	Merged-chr11-60353018-61
NR20594--MA0039.3.KLF4	chr14	65113864	65113874	-	0.000	0.000	Merged-chr14-65113927-33
NR10346--MA0599.1.KLF5	chr11	67025121	67025130	+	0.000	0.000	Merged-chr11-67025090-52
NR58743--MA0599.1.KLF5	chr7	35754532	35754541	+	0.000	0.000	Merged-chr7-35754427-56
NR33581--MA1107.1.KLF9	chr19	41317864	41317876	-	0.000	0.000	Merged-chr19-41317870-18
NR2709--MA0039.3.KLF4	chr1	151670002	151670012	+	0.000	0.000	Merged-chr1-151670167-23
NR15230--MA1107.1.KLF9	chr12	102469029	102469041	-	0.000	0.000	Merged-chr12-102469248-59
NR30327--MA0741.1.KLF16	chr18	12102329	12102339	+	0.000	0.000	Merged-chr18-12102325-35
NR13395--MA1107.1.KLF9	chr12	8359560	8359572	-	0.000	0.000	Merged-chr12-8359734-34
NR24400--MA0599.1.KLF5	chr15	100038735	100038744	-	0.000	0.000	Merged-chr15-100038868-69
NR37789--MA0493.1.Klf1	chr2	131902968	131902978	-	0.000	0.000	Merged-chr2-131903153-34
NR49215--MA1107.1.KLF9	chr5	36464919	36464931	+	0.000	0.000	Merged-chr5-36465079-55
NR38332--MA1107.1.KLF9	chr2	147832609	147832621	+	0.000	0.000	Merged-chr2-147832545-2
NR67012--MA0599.1.KLF5	chr9	67840317	67840326	-	0.000	0.000	Merged-chr9-67840387-69
NR51518--MA0741.1.KLF16	chr5	123228161	123228171	+	0.000	0.000	Merged-chr5-123228229-33
NR36695--MA0741.1.KLF16	chr2	93187528	93187538	-	0.000	0.000	Merged-chr2-93187538-54
NR64955--MA0740.1.KLF14	chr8	120532562	120532575	-	0.000	0.000	Merged-chr8-120532679-9
NR8059--MA0599.1.KLF5	chr10	115362343	115362352	+	0.000	0.000	Merged-chr10-115362620-120
NR69449--MA0657.1.KLF13	chr9	124425750	124425767	-	0.000	0.000	Merged-chr9-124425759-16
NR31753--MA0741.1.KLF16	chr18	75392718	75392728	+	0.000	0.000	Merged-chr18-75392555-48
NR10112--MA1107.1.KLF9	chr11	59839387	59839399	+	0.000	0.000	Merged-chr11-59839574-91
NR49088--MA0741.1.KLF16	chr5	34538675	34538685	+	0.000	0.000	Merged-chr5-34538812-69
NR54234--MA0657.1.KLF13	chr6	54116480	54116497	+	0.000	0.000	Merged-chr6-54116572-22
NR64194--MA0493.1.Klf1	chr8	95320948	95320958	+	0.000	0.000	Merged-chr8-95320775-75
NR6550--MA0493.1.Klf1	chr10	78574728	78574738	-	0.000	0.000	Merged-chr10-78574791-126
NR64377--MA0742.1.Klf12	chr8	105965475	105965489	+	0.000	0.000	Merged-chr8-105965531-1
NR6685--MA0599.1.KLF5	chr10	80167785	80167794	-	0.000	0.000	Merged-chr10-80167838-67
NR55567--MA0493.1.Klf1	chr6	114679248	114679258	-	0.000	0.000	Merged-chr6-114679499-19
NR45309--MA0599.1.KLF5	chr4	72201030	72201039	+	0.000	0.000	Merged-chr4-72200861-128
NR21817--MA0741.1.KLF16	chr14	121731848	121731858	+	0.000	0.000	Merged-chr14-121731976-67
NR22331--MA1107.1.KLF9	chr15	36374999	36375011	+	0.000	0.000	Merged-chr15-36375084-60
NR34426--MA0599.1.KLF5	chr2	4298932	4298941	+	0.000	0.000	Merged-chr2-4299012-15
NR10690--MA0493.1.Klf1	chr11	74572883	74572893	+	0.000	0.000	Merged-chr11-74572687-46
NR54818--MA0599.1.KLF5	chr6	87851148	87851157	-	0.000	0.000	Merged-chr6-87850966-74
NR3956--MA1107.1.KLF9	chr1	181853227	181853239	+	0.000	0.000	Merged-chr1-181853067-80
NR34010--MA0742.1.Klf12	chr19	54115021	54115035	-	0.000	0.000	Merged-chr19-54115142-50
NR29016--MA0742.1.Klf12	chr17	56906565	56906579	-	0.000	0.000	Merged-chr17-56906416-18
NR41885--MA0599.1.KLF5	chr3	101800629	101800638	-	0.000	0.000	Merged-chr3-101800601-48
NR26798--MA1107.1.KLF9	chr16	97002495	97002507	+	0.000	0.000	Merged-chr16-97002537-1
NR17978--MA0741.1.KLF16	chr13	92611078	92611088	-	0.000	0.000	Merged-chr13-92610910-95
NR58836--MA0740.1.KLF14	chr7	43465875	43465888	-	0.000	0.000	Merged-chr7-43465924-112
NR7939--MA0039.3.KLF4	chr10	110920130	110920140	+	0.000	0.000	Merged-chr10-110920143-70
NR8532--MA0740.1.KLF14	chr10	122047894	122047907	+	0.000	0.000	Merged-chr10-122047923-4
NR41527--MA0599.1.KLF5	chr3	95231364	95231373	-	0.000	0.000	Merged-chr3-95231368-38
NR30644--MA0599.1.KLF5	chr18	34887431	34887440	+	0.000	0.000	Merged-chr18-34887458-62
NR55459--MA1107.1.KLF9	chr6	112862177	112862189	+	0.000	0.000	Merged-chr6-112862022-40
NR54280--MA0493.1.Klf1	chr6	54972572	54972582	-	0.000	0.000	Merged-chr6-54972728-67
NR63994--MA0039.3.KLF4	chr8	88298231	88298241	-	0.000	0.000	Merged-chr8-88298148-50
NR13168--MA0599.1.KLF5	chr11	120190046	120190055	+	0.000	0.000	Merged-chr11-120189977-47
NR62373--MA0599.1.KLF5	chr8	11635797	11635806	-	0.000	0.000	Merged-chr8-11635696-171
NR28762--MA0742.1.Klf12	chr17	48425987	48426001	-	0.000	0.000	Merged-chr17-48426190-57
NR36618--MA0741.1.KLF16	chr2	91237028	91237038	+	0.000	0.000	Merged-chr2-91237090-79
NR22677--MA0599.1.KLF5	chr15	58033941	58033950	-	0.000	0.000	Merged-chr15-58034077-81
NR49327--MA1107.1.KLF9	chr5	44226612	44226624	+	0.000	0.000	Merged-chr5-44226676-97
NR24091--MA0740.1.KLF14	chr15	94543600	94543613	-	0.000	0.000	Merged-chr15-94543602-76
NR39009--MA0741.1.KLF16	chr2	162998908	162998918	-	0.000	0.000	Merged-chr2-162998735-32
NR56241--MA0599.1.KLF5	chr6	128362756	128362765	-	0.000	0.000	Merged-chr6-128362737-69
NR9381--MA0493.1.Klf1	chr11	23665944	23665954	+	0.000	0.000	Merged-chr11-23666059-101
NR32987--MA0741.1.KLF16	chr19	14668711	14668721	-	0.000	0.000	Merged-chr19-14668781-26
NR65318--MA0740.1.KLF14	chr8	125558862	125558875	+	0.000	0.000	Merged-chr8-125558804-33
NR36731--MA0599.1.KLF5	chr2	94010542	94010551	+	0.000	0.000	Merged-chr2-94010745-59
NR32567--MA0039.3.KLF4	chr19	4332740	4332750	-	0.000	0.000	Merged-chr19-4332907-33
NR49748--MA0742.1.Klf12	chr5	73153983	73153997	+	0.000	0.000	Merged-chr5-73154049-10
NR65750--MA0599.1.KLF5	chr9	21601243	21601252	-	0.000	0.000	Merged-chr9-21601283-11
NR2416--MA0740.1.KLF14	chr1	138154673	138154686	-	0.000	0.000	Merged-chr1-138154603-34
NR22319--MA0599.1.KLF5	chr15	36283162	36283171	+	0.000	0.000	Merged-chr15-36282913-112
NR34533--MA0742.1.Klf12	chr2	9879646	9879660	-	0.000	0.000	Merged-chr2-9879570-49
NR68153--MA0740.1.KLF14	chr9	103426484	103426497	+	0.000	0.000	Merged-chr9-103426550-25
NR34608--MA0039.3.KLF4	chr2	13575018	13575028	-	0.000	0.000	Merged-chr2-13575035-10
NR63514--MA0741.1.KLF16	chr8	72135152	72135162	+	0.000	0.000	Merged-chr8-72135322-43
NR61292--MA0741.1.KLF16	chr7	127512318	127512328	+	0.000	0.000	Merged-chr7-127512446-128
NR53512--MA1107.1.KLF9	chr6	15748044	15748056	-	0.000	0.000	Merged-chr6-15747885-49
NR57998--MA0599.1.KLF5	chr7	19272272	19272281	+	0.000	0.000	Merged-chr7-19272089-134
NR32582--MA0742.1.Klf12	chr19	4756444	4756458	+	0.000	0.000	Merged-chr19-4756265-110
NR22477--MA0740.1.KLF14	chr15	42913335	42913348	-	0.000	0.000	Merged-chr15-42913222-5
NR43165--MA0599.1.KLF5	chr3	137864264	137864273	+	0.000	0.000	Merged-chr3-137864256-74
NR41861--MA0039.3.KLF4	chr3	101570948	101570958	+	0.000	0.000	Merged-chr3-101570775-35
NR25220--MA0741.1.KLF16	chr16	24393448	24393458	-	0.000	0.000	Merged-chr16-24393324-125
NR55599--MA0599.1.KLF5	chr6	114921848	114921857	-	0.000	0.000	Merged-chr6-114921846-42
NR61228--MA0039.3.KLF4	chr7	127014367	127014377	+	0.000	0.000	Merged-chr7-127014477-45
NR61238--MA0493.1.Klf1	chr7	127137854	127137864	+	0.000	0.000	Merged-chr7-127137762-54
NR27996--MA0493.1.Klf1	chr17	31326300	31326310	-	0.000	0.000	Merged-chr17-31326302-35
NR17603--MA0493.1.Klf1	chr13	73937784	73937794	+	0.000	0.000	Merged-chr13-73937981-89
NR11417--MA1107.1.KLF9	chr11	89303684	89303696	-	0.000	0.000	Merged-chr11-89303624-23
NR28277--MA0741.1.KLF16	chr17	35706197	35706207	-	0.000	0.000	Merged-chr17-35706172-14
NR30697--MA0742.1.Klf12	chr18	36561362	36561376	-	0.000	0.000	Merged-chr18-36561309-15
NR13062--MA0741.1.KLF16	chr11	118240548	118240558	+	0.000	0.000	Merged-chr11-118240514-9
NR26150--MA0599.1.KLF5	chr16	78376812	78376821	-	0.000	0.000	Merged-chr16-78376447-159
NR8477--MA0742.1.Klf12	chr10	121476469	121476483	+	0.000	0.000	Merged-chr10-121476337-119
NR15688--MA0599.1.KLF5	chr12	110979206	110979215	-	0.000	0.000	Merged-chr12-110979044-60
NR54857--MA0740.1.KLF14	chr6	88902259	88902272	-	0.000	0.000	Merged-chr6-88902370-64
NR49252--MA0599.1.KLF5	chr5	36988984	36988993	-	0.000	0.000	Merged-chr5-36989172-64
NR49591--MA1107.1.KLF9	chr5	65898004	65898016	+	0.000	0.000	Merged-chr5-65898025-23
NR13967--MA0740.1.KLF14	chr12	40445943	40445956	+	0.000	0.000	Merged-chr12-40446006-78
NR4850--MA0599.1.KLF5	chr10	4386782	4386791	-	0.000	0.000	Merged-chr10-4386678-1
NR50266--MA0599.1.KLF5	chr5	93268126	93268135	-	0.000	0.000	Merged-chr5-93268238-3
NR64535--MA0599.1.KLF5	chr8	110919790	110919799	-	0.000	0.000	Merged-chr8-110919829-64
NR7215--MA0740.1.KLF14	chr10	86021905	86021918	-	0.000	0.000	Merged-chr10-86022093-75
NR16736--MA0039.3.KLF4	chr13	41097560	41097570	-	0.000	0.000	Merged-chr13-41097728-40
NR29227--MA0740.1.KLF14	chr17	66077144	66077157	+	0.000	0.000	Merged-chr17-66076994-114
NR5447--MA0493.1.Klf1	chr10	37335286	37335296	-	0.000	0.000	Merged-chr10-37335340-12
NR26258--MA0742.1.Klf12	chr16	87405130	87405144	-	0.000	0.000	Merged-chr16-87405198-12
NR17150--MA0741.1.KLF16	chr13	55339505	55339515	+	0.000	0.000	Merged-chr13-55339554-36
NR65195--MA0599.1.KLF5	chr8	123374414	123374423	-	0.000	0.000	Merged-chr8-123374392-1
NR42975--MA0599.1.KLF5	chr3	134339267	134339276	+	0.000	0.000	Merged-chr3-134339453-34
NR37592--MA0493.1.Klf1	chr2	127304896	127304906	+	0.000	0.000	Merged-chr2-127304764-20
NR45508--MA0741.1.KLF16	chr4	88722267	88722277	-	0.000	0.000	Merged-chr4-88722242-68
NR27673--MA1107.1.KLF9	chr17	27057282	27057294	-	0.000	0.000	Merged-chr17-27057230-71
NR52189--MA0039.3.KLF4	chr5	135806678	135806688	+	0.000	0.000	Merged-chr5-135806774-33
NR16790--MA1107.1.KLF9	chr13	43261449	43261461	+	0.000	0.000	Merged-chr13-43261701-66
NR62127--MA0599.1.KLF5	chr7	143830037	143830046	-	0.000	0.000	Merged-chr7-143830009-91
NR28750--MA0493.1.Klf1	chr17	48409804	48409814	+	0.000	0.000	Merged-chr17-48409638-180
NR8739--MA0741.1.KLF16	chr10	127211639	127211649	-	0.000	0.000	Merged-chr10-127211540-55
NR51781--MA0740.1.KLF14	chr5	130256866	130256879	+	0.000	0.000	Merged-chr5-130256928-49
NR36157--MA1107.1.KLF9	chr2	71275419	71275431	+	0.000	0.000	Merged-chr2-71275399-1
NR39553--MA0599.1.KLF5	chr2	172345565	172345574	-	0.000	0.000	Merged-chr2-172345580-57
NR3992--MA0742.1.Klf12	chr1	182520234	182520248	+	0.000	0.000	Merged-chr1-182520243-48
NR20851--MA0599.1.KLF5	chr14	74732255	74732264	-	0.000	0.000	Merged-chr14-74732316-54
NR36185--MA0741.1.KLF16	chr2	71786879	71786889	-	0.000	0.000	Merged-chr2-71787122-109
NR34444--MA0599.1.KLF5	chr2	5714426	5714435	+	0.000	0.000	Merged-chr2-5714351-135
NR58909--MA0742.1.Klf12	chr7	44901356	44901370	+	0.000	0.000	Merged-chr7-44901527-50
NR2423--MA1107.1.KLF9	chr1	138180317	138180329	-	0.000	0.000	Merged-chr1-138180262-18
NR59803--MA0741.1.KLF16	chr7	83597328	83597338	-	0.000	0.000	Merged-chr7-83597333-20
NR44112--MA0741.1.KLF16	chr4	8535632	8535642	-	0.000	0.000	Merged-chr4-8535765-85
NR48919--MA0599.1.KLF5	chr5	27791680	27791689	-	0.000	0.000	Merged-chr5-27791558-105
NR67107--MA0740.1.KLF14	chr9	70542740	70542753	-	0.000	0.000	Merged-chr9-70542837-79
NR57820--MA0740.1.KLF14	chr7	16286408	16286421	+	0.000	0.000	Merged-chr7-16286295-136
NR54960--MA1107.1.KLF9	chr6	91506201	91506213	+	0.000	0.000	Merged-chr6-91506273-35
NR65969--MA0741.1.KLF16	chr9	32518406	32518416	-	0.000	0.000	Merged-chr9-32518523-33
NR22784--MA0493.1.Klf1	chr15	60187587	60187597	+	0.000	0.000	Merged-chr15-60187458-69
NR24537--MA0740.1.KLF14	chr15	101267810	101267823	+	0.000	0.000	Merged-chr15-101267852-38
NR52428--MA0599.1.KLF5	chr5	139304590	139304599	-	0.000	0.000	Merged-chr5-139304539-2
NR61394--MA1107.1.KLF9	chr7	128554784	128554796	+	0.000	0.000	Merged-chr7-128554722-15
NR16779--MA0742.1.Klf12	chr13	43261469	43261483	+	0.000	0.000	Merged-chr13-43261701-66
NR30662--MA0599.1.KLF5	chr18	35562643	35562652	-	0.000	0.000	Merged-chr18-35562450-92
NR45886--MA0493.1.Klf1	chr4	105316980	105316990	-	0.000	0.000	Merged-chr4-105316897-22
NR32918--MA0599.1.KLF5	chr19	10881546	10881555	+	0.000	0.000	Merged-chr19-10881723-47
NR59469--MA0039.3.KLF4	chr7	72349958	72349968	+	0.000	0.000	Merged-chr7-72350151-23
NR1012--MA0599.1.KLF5	chr1	65186644	65186653	-	0.000	0.000	Merged-chr1-65186701-72
NR66014--MA0741.1.KLF16	chr9	35211060	35211070	+	0.000	0.000	Merged-chr9-35211181-71
NR37802--MA1107.1.KLF9	chr2	131955607	131955619	+	0.000	0.000	Merged-chr2-131955415-30
NR62391--MA0599.1.KLF5	chr8	11758353	11758362	-	0.000	0.000	Merged-chr8-11758434-55
NR48866--MA0741.1.KLF16	chr5	24908829	24908839	+	0.000	0.000	Merged-chr5-24908670-93
NR30513--MA0740.1.KLF14	chr18	30272846	30272859	-	0.000	0.000	Merged-chr18-30272872-57
NR62113--MA0493.1.Klf1	chr7	143666916	143666926	+	0.000	0.000	Merged-chr7-143666979-29
NR10118--MA0599.1.KLF5	chr11	60115290	60115299	-	0.000	0.000	Merged-chr11-60115208-93
NR5479--MA0599.1.KLF5	chr10	39182997	39183006	-	0.000	0.000	Merged-chr10-39183071-8
NR58019--MA0742.1.Klf12	chr7	19404149	19404163	+	0.000	0.000	Merged-chr7-19404013-49
NR65983--MA0599.1.KLF5	chr9	32722443	32722452	-	0.000	0.000	Merged-chr9-32722357-3
NR17605--MA0742.1.Klf12	chr13	73938077	73938091	-	0.000	0.000	Merged-chr13-73937981-89
NR11534--MA0493.1.Klf1	chr11	94141668	94141678	+	0.000	0.000	Merged-chr11-94141772-16
NR38730--MA0742.1.Klf12	chr2	156196618	156196632	-	0.000	0.000	Merged-chr2-156196758-68
NR13237--MA0741.1.KLF16	chr11	120776273	120776283	+	0.000	0.000	Merged-chr11-120776291-32
NR62239--MA0599.1.KLF5	chr8	4250695	4250704	+	0.000	0.000	Merged-chr8-4250741-13
NR64413--MA1107.1.KLF9	chr8	106718340	106718352	-	0.000	0.000	Merged-chr8-106718294-10
NR70105--MA0741.1.KLF16	chrX	103616958	103616968	-	0.000	0.000	Merged-chrX-103616839-86
NR37346--MA0493.1.Klf1	chr2	119477737	119477747	+	0.000	0.000	Merged-chr2-119477609-138
NR24123--MA0740.1.KLF14	chr15	96461113	96461126	+	0.000	0.000	Merged-chr15-96460915-125
NR37387--MA0740.1.KLF14	chr2	120027483	120027496	-	0.000	0.000	Merged-chr2-120027547-78
NR52619--MA0039.3.KLF4	chr5	140999426	140999436	-	0.000	0.000	Merged-chr5-140999389-30
NR5520--MA0741.1.KLF16	chr10	39732079	39732089	+	0.000	0.000	Merged-chr10-39732105-199
NR66285--MA0599.1.KLF5	chr9	45329720	45329729	-	0.000	0.000	Merged-chr9-45329808-12
NR45563--MA1107.1.KLF9	chr4	89487230	89487242	-	0.000	0.000	Merged-chr4-89487235-21
NR19005--MA0741.1.KLF16	chr13	112464079	112464089	-	0.000	0.000	Merged-chr13-112464093-61
NR70089--MA0493.1.Klf1	chrX	102061020	102061030	+	0.000	0.000	Merged-chrX-102061073-12
NR27532--MA0741.1.KLF16	chr17	25015961	25015971	-	0.000	0.000	Merged-chr17-25016169-86
NR14934--MA0741.1.KLF16	chr12	91590159	91590169	+	0.000	0.000	Merged-chr12-91590241-81
NR28978--MA1107.1.KLF9	chr17	56673177	56673189	+	0.000	0.000	Merged-chr17-56673330-61
NR57658--MA0599.1.KLF5	chr7	4915288	4915297	+	0.000	0.000	Merged-chr7-4915398-63
NR22443--MA0740.1.KLF14	chr15	38661796	38661809	+	0.000	0.000	Merged-chr15-38661979-61
NR48452--MA0741.1.KLF16	chr4	156203252	156203262	+	0.000	0.000	Merged-chr4-156203414-81
NR20944--MA1107.1.KLF9	chr14	76165435	76165447	-	0.000	0.000	Merged-chr14-76165391-21
NR66537--MA0741.1.KLF16	chr9	56418263	56418273	+	0.000	0.000	Merged-chr9-56418111-4
NR63556--MA1107.1.KLF9	chr8	72762443	72762455	-	0.000	0.000	Merged-chr8-72762514-4
NR41451--MA0599.1.KLF5	chr3	93562593	93562602	-	0.000	0.000	Merged-chr3-93562558-40
NR32824--MA0599.1.KLF5	chr19	8695487	8695496	-	0.000	0.000	Merged-chr19-8695569-23
NR4805--MA0493.1.Klf1	chr1	195092406	195092416	-	0.000	0.000	Merged-chr1-195092271-59
NR44161--MA0599.1.KLF5	chr4	11076340	11076349	+	0.000	0.000	Merged-chr4-11076222-62
NR10556--MA0740.1.KLF14	chr11	70790714	70790727	-	0.000	0.000	Merged-chr11-70790875-54
NR21941--MA0599.1.KLF5	chr15	5116466	5116475	-	0.000	0.000	Merged-chr15-5116701-74
NR16979--MA0493.1.Klf1	chr13	51748246	51748256	+	0.000	0.000	Merged-chr13-51748371-46
NR10703--MA0741.1.KLF16	chr11	74837926	74837936	+	0.000	0.000	Merged-chr11-74837874-1
NR20829--MA0740.1.KLF14	chr14	73445309	73445322	+	0.000	0.000	Merged-chr14-73445360-10
NR13092--MA0599.1.KLF5	chr11	119041173	119041182	-	0.000	0.000	Merged-chr11-119041092-76
NR28211--MA0740.1.KLF14	chr17	35164964	35164977	-	0.000	0.000	Merged-chr17-35165046-91
NR55926--MA0599.1.KLF5	chr6	122339567	122339576	+	0.000	0.000	Merged-chr6-122339484-2
NR10108--MA0657.1.KLF13	chr11	59839386	59839403	+	0.000	0.000	Merged-chr11-59839574-91
NR19464--MA0039.3.KLF4	chr14	15272488	15272498	-	0.000	0.000	Merged-chr14-15272424-5
NR60184--MA0493.1.Klf1	chr7	99946488	99946498	+	0.000	0.000	Merged-chr7-99946527-26
NR70112--MA0599.1.KLF5	chrX	103695569	103695578	-	0.000	0.000	Merged-chrX-103695530-55
NR11655--MA0493.1.Klf1	chr11	96065398	96065408	+	0.000	0.000	Merged-chr11-96065187-86
NR26629--MA0741.1.KLF16	chr16	94328389	94328399	+	0.000	0.000	Merged-chr16-94328439-39
NR34014--MA0741.1.KLF16	chr19	54115024	54115034	-	0.000	0.000	Merged-chr19-54115142-50
NR36431--MA0742.1.Klf12	chr2	78988455	78988469	+	0.000	0.000	Merged-chr2-78988349-6
NR33126--MA0599.1.KLF5	chr19	21272135	21272144	+	0.000	0.000	Merged-chr19-21272271-125
NR24838--MA1107.1.KLF9	chr16	7550791	7550803	-	0.000	0.000	Merged-chr16-7550847-1
NR2102--MA0599.1.KLF5	chr1	131097910	131097919	-	0.000	0.000	Merged-chr1-131097779-22
NR30080--MA0740.1.KLF14	chr17	88066130	88066143	-	0.000	0.000	Merged-chr17-88066099-76
NR2441--MA1107.1.KLF9	chr1	138299675	138299687	+	0.000	0.000	Merged-chr1-138299764-45
NR43220--MA0740.1.KLF14	chr3	139075232	139075245	-	0.000	0.000	Merged-chr3-139075106-131
NR5909--MA0599.1.KLF5	chr10	60305386	60305395	+	0.000	0.000	Merged-chr10-60305430-32
NR207--MA0741.1.KLF16	chr1	24100349	24100359	+	0.000	0.000	Merged-chr1-24100239-49
NR65861--MA1107.1.KLF9	chr9	27044026	27044038	-	0.000	0.000	Merged-chr9-27044000-29
NR3859--MA0599.1.KLF5	chr1	180256289	180256298	+	0.000	0.000	Merged-chr1-180256121-75
NR26495--MA0599.1.KLF5	chr16	91963115	91963124	+	0.000	0.000	Merged-chr16-91963197-55
NR10955--MA0741.1.KLF16	chr11	78301538	78301548	+	0.000	0.000	Merged-chr11-78301552-46
NR15549--MA0493.1.Klf1	chr12	108792929	108792939	-	0.000	0.000	Merged-chr12-108792775-98
NR20838--MA0657.1.KLF13	chr14	73596753	73596770	+	0.000	0.000	Merged-chr14-73596722-14
NR41487--MA0657.1.KLF13	chr3	94837673	94837690	+	0.000	0.000	Merged-chr3-94837871-122
NR13489--MA0039.3.KLF4	chr12	12320720	12320730	+	0.000	0.000	Merged-chr12-12320871-15
NR4869--MA0741.1.KLF16	chr10	4432429	4432439	+	0.000	0.000	Merged-chr10-4432497-94
NR44744--MA0741.1.KLF16	chr4	45408776	45408786	-	0.000	0.000	Merged-chr4-45408801-126
