#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/Naive_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR9550--MA1107.1.KLF9	chr10	128646015	128646027	-	0.000	0.000	Merged-chr10-128645990-43
NR2830--MA0657.1.KLF13	chr1	131138367	131138384	-	0.000	0.000	Merged-chr1-131138483-90
NR42656--MA0657.1.KLF13	chr3	94456697	94456714	+	0.000	0.000	Merged-chr3-94456653-34
NR29343--MA0599.1.KLF5	chr17	34000470	34000479	+	0.000	0.000	Merged-chr17-34000344-45
NR60791--MA0039.3.KLF4	chr7	101466456	101466466	-	0.000	0.000	Merged-chr7-101466620-78
NR21524--MA0599.1.KLF5	chr14	79530367	79530376	-	0.000	0.000	Merged-chr14-79530350-57
NR32746--MA1107.1.KLF9	chr18	60844155	60844167	-	0.000	0.000	Merged-chr18-60844209-77
NR24234--MA0599.1.KLF5	chr15	77733451	77733460	-	0.000	0.000	Merged-chr15-77733561-52
NR64136--MA0599.1.KLF5	chr8	84687912	84687921	+	0.000	0.000	Merged-chr8-84687755-60
NR12835--MA0741.1.KLF16	chr11	116643517	116643527	+	0.000	0.000	Merged-chr11-116643471-18
NR62977--MA0599.1.KLF5	chr8	40609871	40609880	-	0.000	0.000	Merged-chr8-40610083-54
NR48304--MA0741.1.KLF16	chr4	134082110	134082120	-	0.000	0.000	Merged-chr4-134082106-60
NR33484--MA0741.1.KLF16	chr18	81515519	81515529	+	0.000	0.000	Merged-chr18-81515647-6
NR1807--MA0741.1.KLF16	chr1	84839293	84839303	+	0.000	0.000	Merged-chr1-84839421-169
NR59555--MA0599.1.KLF5	chr7	46963493	46963502	+	0.000	0.000	Merged-chr7-46963434-23
NR5092--MA1107.1.KLF9	chr1	193349924	193349936	-	0.000	0.000	Merged-chr1-193349952-15
NR26167--MA0493.1.Klf1	chr16	22265962	22265972	+	0.000	0.000	Merged-chr16-22266085-1
NR32966--MA0493.1.Klf1	chr18	67212684	67212694	+	0.000	0.000	Merged-chr18-67212775-57
NR1060--MA0493.1.Klf1	chr1	52630917	52630927	+	0.000	0.000	Merged-chr1-52631121-87
NR52261--MA0493.1.Klf1	chr5	113772688	113772698	+	0.000	0.000	Merged-chr5-113772716-49
NR26925--MA0741.1.KLF16	chr16	56075454	56075464	+	0.000	0.000	Merged-chr16-56075692-109
NR57034--MA0740.1.KLF14	chr6	125425520	125425533	-	0.000	0.000	Merged-chr6-125425503-32
NR7699--MA0741.1.KLF16	chr10	81432999	81433009	+	0.000	0.000	Merged-chr10-81433026-44
NR1862--MA0599.1.KLF5	chr1	85720716	85720725	+	0.000	0.000	Merged-chr1-85720773-26
NR34712--MA0599.1.KLF5	chr19	46039696	46039705	+	0.000	0.000	Merged-chr19-46039779-63
NR12421--MA0741.1.KLF16	chr11	106057117	106057127	-	0.000	0.000	Merged-chr11-106057103-42
NR33268--MA0493.1.Klf1	chr18	74773511	74773521	+	0.000	0.000	Merged-chr18-74773331-55
NR20743--MA0741.1.KLF16	chr14	52020026	52020036	+	0.000	0.000	Merged-chr14-52020005-97
NR61428--MA0741.1.KLF16	chr7	126862553	126862563	-	0.000	0.000	Merged-chr7-126862632-1
NR21093--MA1107.1.KLF9	chr14	60727339	60727351	-	0.000	0.000	Merged-chr14-60727314-32
NR5169--MA0493.1.Klf1	chr1	195092337	195092347	-	0.000	0.000	Merged-chr1-195092271-59
NR10968--MA0599.1.KLF5	chr11	62648623	62648632	+	0.000	0.000	Merged-chr11-62648702-91
NR12682--MA0742.1.Klf12	chr11	115475596	115475610	+	0.000	0.000	Merged-chr11-115475686-55
NR34594--MA0039.3.KLF4	chr19	41656173	41656183	-	0.000	0.000	Merged-chr19-41656223-24
NR61538--MA0599.1.KLF5	chr7	127968370	127968379	+	0.000	0.000	Merged-chr7-127968493-40
NR44195--MA1107.1.KLF9	chr3	143493060	143493072	+	0.000	0.000	Merged-chr3-143493127-1
NR17217--MA1107.1.KLF9	chr13	58117764	58117776	+	0.000	0.000	Merged-chr13-58117801-3
NR49982--MA0741.1.KLF16	chr5	24908837	24908847	+	0.000	0.000	Merged-chr5-24908670-93
NR69132--MA1107.1.KLF9	chrX	98265946	98265958	-	0.000	0.000	Merged-chrX-98266025-47
NR31727--MA0741.1.KLF16	chr18	23803947	23803957	-	0.000	0.000	Merged-chr18-23803965-77
NR12108--MA1107.1.KLF9	chr11	98464486	98464498	+	0.000	0.000	Merged-chr11-98464375-62
NR65799--MA0599.1.KLF5	chr9	21316884	21316893	-	0.000	0.000	Merged-chr9-21316923-9
NR47448--MA0599.1.KLF5	chr4	108834378	108834387	-	0.000	0.000	Merged-chr4-108834537-12
NR24470--MA1107.1.KLF9	chr15	80711235	80711247	-	0.000	0.000	Merged-chr15-80711165-82
NR65245--MA0741.1.KLF16	chr8	122678627	122678637	+	0.000	0.000	Merged-chr8-122678514-57
NR57557--MA0740.1.KLF14	chr6	140546157	140546170	-	0.000	0.000	Merged-chr6-140546328-39
NR13105--MA0599.1.KLF5	chr12	4234315	4234324	-	0.000	0.000	Merged-chr12-4234133-70
NR47572--MA1107.1.KLF9	chr4	116168774	116168786	+	0.000	0.000	Merged-chr4-116168946-31
NR50696--MA0741.1.KLF16	chr5	52741739	52741749	+	0.000	0.000	Merged-chr5-52741943-98
NR9768--MA0742.1.Klf12	chr11	6415814	6415828	-	0.000	0.000	Merged-chr11-6415741-2
NR33836--MA1107.1.KLF9	chr19	4942972	4942984	+	0.000	0.000	Merged-chr19-4942974-44
NR36207--MA0599.1.KLF5	chr2	33853697	33853706	-	0.000	0.000	Merged-chr2-33853667-12
NR53131--MA1107.1.KLF9	chr5	134373279	134373291	+	0.000	0.000	Merged-chr5-134373166-2
NR8982--MA0741.1.KLF16	chr10	117918809	117918819	+	0.000	0.000	Merged-chr10-117918701-83
NR45716--MA0599.1.KLF5	chr4	40852986	40852995	-	0.000	0.000	Merged-chr4-40853123-14
NR68961--MA0599.1.KLF5	chrX	71622512	71622521	+	0.000	0.000	Merged-chrX-71622436-27
NR6814--MA0493.1.Klf1	chr10	61536243	61536253	-	0.000	0.000	Merged-chr10-61536245-10
NR4979--MA0493.1.Klf1	chr1	191317817	191317827	-	0.000	0.000	Merged-chr1-191317976-55
NR63852--MA0599.1.KLF5	chr8	72421645	72421654	-	0.000	0.000	Merged-chr8-72421528-64
NR17357--MA0599.1.KLF5	chr13	63566261	63566270	-	0.000	0.000	Merged-chr13-63566288-41
NR68818--MA0599.1.KLF5	chrX	48314785	48314794	+	0.000	0.000	Merged-chrX-48314836-34
NR500--MA0599.1.KLF5	chr1	24005640	24005649	-	0.000	0.000	Merged-chr1-24005554-52
NR37749--MA0599.1.KLF5	chr2	94158101	94158110	+	0.000	0.000	Merged-chr2-94158043-61
NR33832--MA0740.1.KLF14	chr19	4928289	4928302	+	0.000	0.000	Merged-chr19-4928305-60
NR17142--MA0599.1.KLF5	chr13	55623009	55623018	-	0.000	0.000	Merged-chr13-55622931-60
NR24547--MA0493.1.Klf1	chr15	81926311	81926321	-	0.000	0.000	Merged-chr15-81926183-56
NR11918--MA1107.1.KLF9	chr11	95713989	95714001	+	0.000	0.000	Merged-chr11-95714089-14
NR69478--MA0599.1.KLF5	chrX	151017272	151017281	+	0.000	0.000	Merged-chrX-151017218-72
NR42683--MA0493.1.Klf1	chr3	95106972	95106982	+	0.000	0.000	Merged-chr3-95106767-61
NR64234--MA0493.1.Klf1	chr8	88298119	88298129	-	0.000	0.000	Merged-chr8-88298148-50
NR47639--MA0039.3.KLF4	chr4	117892101	117892111	-	0.000	0.000	Merged-chr4-117892019-55
NR58307--MA0039.3.KLF4	chr7	16400265	16400275	+	0.000	0.000	Merged-chr7-16400156-149
NR57701--MA1107.1.KLF9	chr6	142884398	142884410	+	0.000	0.000	Merged-chr6-142884312-23
NR39251--MA0039.3.KLF4	chr2	148637073	148637083	+	0.000	0.000	Merged-chr2-148637070-3
NR63824--MA1107.1.KLF9	chr8	72169382	72169394	+	0.000	0.000	Merged-chr8-72169499-55
NR37515--MA1107.1.KLF9	chr2	84670706	84670718	-	0.000	0.000	Merged-chr2-84670732-65
NR50250--MA0740.1.KLF14	chr5	35042799	35042812	-	0.000	0.000	Merged-chr5-35042907-53
NR34609--MA0740.1.KLF14	chr19	41981142	41981155	-	0.000	0.000	Merged-chr19-41981286-107
NR29003--MA0599.1.KLF5	chr17	27027660	27027669	-	0.000	0.000	Merged-chr17-27027661-33
NR52765--MA0742.1.Klf12	chr5	124079219	124079233	-	0.000	0.000	Merged-chr5-124079181-11
NR20089--MA0493.1.Klf1	chr14	25842082	25842092	-	0.000	0.000	Merged-chr14-25842298-78
NR36677--MA0599.1.KLF5	chr2	52955332	52955341	-	0.000	0.000	Merged-chr2-52955279-28
NR47899--MA1107.1.KLF9	chr4	124657586	124657598	-	0.000	0.000	Merged-chr4-124657486-59
NR41915--MA1107.1.KLF9	chr3	61407048	61407060	-	0.000	0.000	Merged-chr3-61407065-4
NR66087--MA0493.1.Klf1	chr9	32695960	32695970	+	0.000	0.000	Merged-chr9-32696080-66
NR30141--MA1107.1.KLF9	chr17	62413706	62413718	+	0.000	0.000	Merged-chr17-62413697-2
NR63749--MA0742.1.Klf12	chr8	71382069	71382083	-	0.000	0.000	Merged-chr8-71381982-56
NR45285--MA1107.1.KLF9	chr4	14922321	14922333	-	0.000	0.000	Merged-chr4-14922203-28
NR27406--MA0742.1.Klf12	chr16	75920988	75921002	-	0.000	0.000	Merged-chr16-75921068-56
NR16809--MA0599.1.KLF5	chr13	42052735	42052744	-	0.000	0.000	Merged-chr13-42052771-14
NR57165--MA0599.1.KLF5	chr6	128962318	128962327	-	0.000	0.000	Merged-chr6-128962247-24
NR4660--MA0039.3.KLF4	chr1	183299366	183299376	+	0.000	0.000	Merged-chr1-183299366-48
NR66889--MA0599.1.KLF5	chr9	65676512	65676521	-	0.000	0.000	Merged-chr9-65676476-52
NR67873--MA0740.1.KLF14	chr9	106685821	106685834	+	0.000	0.000	Merged-chr9-106685635-87
NR7665--MA0741.1.KLF16	chr10	81292949	81292959	+	0.000	0.000	Merged-chr10-81292977-72
NR29011--MA0741.1.KLF16	chr17	27204438	27204448	+	0.000	0.000	Merged-chr17-27204193-91
NR49198--MA0599.1.KLF5	chr4	155563514	155563523	+	0.000	0.000	Merged-chr4-155563706-85
NR24464--MA0741.1.KLF16	chr15	80602606	80602616	+	0.000	0.000	Merged-chr15-80602759-36
NR52180--MA1107.1.KLF9	chr5	112273925	112273937	+	0.000	0.000	Merged-chr5-112273853-3
NR65149--MA0741.1.KLF16	chr8	120668219	120668229	-	0.000	0.000	Merged-chr8-120668120-83
NR12145--MA0599.1.KLF5	chr11	98795083	98795092	+	0.000	0.000	Merged-chr11-98795114-80
NR14430--MA0740.1.KLF14	chr12	69583025	69583038	+	0.000	0.000	Merged-chr12-69582922-61
NR50888--MA0599.1.KLF5	chr5	64651647	64651656	-	0.000	0.000	Merged-chr5-64651532-36
NR30281--MA0599.1.KLF5	chr17	66101710	66101719	+	0.000	0.000	Merged-chr17-66101673-100
NR46469--MA1107.1.KLF9	chr4	62408695	62408707	+	0.000	0.000	Merged-chr4-62408524-84
NR1728--MA0599.1.KLF5	chr1	81300887	81300896	-	0.000	0.000	Merged-chr1-81300851-3
NR35924--MA0741.1.KLF16	chr2	29889700	29889710	-	0.000	0.000	Merged-chr2-29889935-111
NR52929--MA0599.1.KLF5	chr5	129715471	129715480	-	0.000	0.000	Merged-chr5-129715582-48
NR37421--MA1107.1.KLF9	chr2	79550521	79550533	-	0.000	0.000	Merged-chr2-79550583-34
NR35350--MA0740.1.KLF14	chr2	11777701	11777714	-	0.000	0.000	Merged-chr2-11777973-128
NR48046--MA0741.1.KLF16	chr4	129272590	129272600	+	0.000	0.000	Merged-chr4-129272515-32
NR36663--MA0493.1.Klf1	chr2	52315733	52315743	-	0.000	0.000	Merged-chr2-52315890-51
NR27863--MA0742.1.Klf12	chr16	91688863	91688877	+	0.000	0.000	Merged-chr16-91688812-60
NR46095--MA0741.1.KLF16	chr4	47502657	47502667	+	0.000	0.000	Merged-chr4-47502756-26
NR33497--MA0741.1.KLF16	chr18	82475099	82475109	+	0.000	0.000	Merged-chr18-82475185-33
NR33941--MA0740.1.KLF14	chr19	6057780	6057793	+	0.000	0.000	Merged-chr19-6057802-52
NR69410--MA0740.1.KLF14	chrX	140956781	140956794	+	0.000	0.000	Merged-chrX-140956860-72
NR35914--MA0599.1.KLF5	chr2	29632223	29632232	+	0.000	0.000	Merged-chr2-29632325-58
NR1549--MA0741.1.KLF16	chr1	74791657	74791667	-	0.000	0.000	Merged-chr1-74791717-28
NR1709--MA1107.1.KLF9	chr1	80410231	80410243	-	0.000	0.000	Merged-chr1-80410174-32
NR30805--MA0599.1.KLF5	chr17	81569625	81569634	+	0.000	0.000	Merged-chr17-81569719-1
NR10958--MA1107.1.KLF9	chr11	62538844	62538856	+	0.000	0.000	Merged-chr11-62539028-59
NR19505--MA0493.1.Klf1	chr14	8213942	8213952	-	0.000	0.000	Merged-chr14-8214225-75
NR40029--MA0493.1.Klf1	chr2	169360429	169360439	-	0.000	0.000	Merged-chr2-169360551-6
NR29263--MA0741.1.KLF16	chr17	32349172	32349182	+	0.000	0.000	Merged-chr17-32349293-10
NR39960--MA0599.1.KLF5	chr2	167942790	167942799	+	0.000	0.000	Merged-chr2-167942817-98
NR65583--MA1107.1.KLF9	chr9	11579251	11579263	-	0.000	0.000	Merged-chr9-11579132-23
NR23292--MA0599.1.KLF5	chr15	37100245	37100254	+	0.000	0.000	Merged-chr15-37100344-35
NR23229--MA0493.1.Klf1	chr15	36609018	36609028	+	0.000	0.000	Merged-chr15-36609064-106
NR68836--MA0599.1.KLF5	chrX	48454368	48454377	-	0.000	0.000	Merged-chrX-48454297-63
NR27649--MA0741.1.KLF16	chr16	87746843	87746853	-	0.000	0.000	Merged-chr16-87746947-32
NR8117--MA0599.1.KLF5	chr10	94035833	94035842	+	0.000	0.000	Merged-chr10-94035928-82
NR39941--MA1107.1.KLF9	chr2	167831518	167831530	-	0.000	0.000	Merged-chr2-167831318-40
NR35305--MA0741.1.KLF16	chr2	11016565	11016575	-	0.000	0.000	Merged-chr2-11016646-27
NR69218--MA0493.1.Klf1	chrX	106704772	106704782	-	0.000	0.000	Merged-chrX-106704745-40
NR14917--MA0742.1.Klf12	chr12	88472042	88472056	+	0.000	0.000	Merged-chr12-88472096-45
NR12596--MA1107.1.KLF9	chr11	113508531	113508543	-	0.000	0.000	Merged-chr11-113508478-30
NR64172--MA0599.1.KLF5	chr8	84966207	84966216	-	0.000	0.000	Merged-chr8-84966052-54
NR45706--MA1107.1.KLF9	chr4	40722378	40722390	+	0.000	0.000	Merged-chr4-40722214-26
NR10722--MA0740.1.KLF14	chr11	55098010	55098023	-	0.000	0.000	Merged-chr11-55097968-86
NR34823--MA1107.1.KLF9	chr19	47910167	47910179	+	0.000	0.000	Merged-chr19-47910337-85
NR58594--MA1107.1.KLF9	chr7	24316882	24316894	-	0.000	0.000	Merged-chr7-24316712-55
NR2294--MA0599.1.KLF5	chr1	105663812	105663821	-	0.000	0.000	Merged-chr1-105663837-98
NR52594--MA0741.1.KLF16	chr5	121330249	121330259	+	0.000	0.000	Merged-chr5-121330431-35
NR6724--MA1107.1.KLF9	chr10	59951915	59951927	-	0.000	0.000	Merged-chr10-59952014-65
NR50221--MA0599.1.KLF5	chr5	34513983	34513992	+	0.000	0.000	Merged-chr5-34513990-85
NR7599--MA1107.1.KLF9	chr10	80622978	80622990	+	0.000	0.000	Merged-chr10-80622970-10
NR10415--MA0742.1.Klf12	chr11	43358981	43358995	+	0.000	0.000	Merged-chr11-43358857-56
NR24573--MA0741.1.KLF16	chr15	82147203	82147213	-	0.000	0.000	Merged-chr15-82147198-69
NR65258--MA0741.1.KLF16	chr8	123015336	123015346	-	0.000	0.000	Merged-chr8-123015317-27
NR24118--MA0599.1.KLF5	chr15	76069054	76069063	-	0.000	0.000	Merged-chr15-76068913-1
NR65529--MA0741.1.KLF16	chr9	7805169	7805179	-	0.000	0.000	Merged-chr9-7805138-27
NR24457--MA1107.1.KLF9	chr15	80582923	80582935	-	0.000	0.000	Merged-chr15-80582931-41
NR21532--MA1107.1.KLF9	chr14	79587564	79587576	+	0.000	0.000	Merged-chr14-79587561-73
NR37237--MA0741.1.KLF16	chr2	73060124	73060134	+	0.000	0.000	Merged-chr2-73059981-18
NR45764--MA0741.1.KLF16	chr4	41348064	41348074	+	0.000	0.000	Merged-chr4-41348000-22
NR12020--MA0741.1.KLF16	chr11	97400450	97400460	-	0.000	0.000	Merged-chr11-97400516-28
NR58904--MA0741.1.KLF16	chr7	28809115	28809125	+	0.000	0.000	Merged-chr7-28809284-68
NR66684--MA0741.1.KLF16	chr9	59656466	59656476	-	0.000	0.000	Merged-chr9-59656584-94
NR37753--MA0493.1.Klf1	chr2	94158185	94158195	+	0.000	0.000	Merged-chr2-94158043-61
NR35730--MA0740.1.KLF14	chr2	24919593	24919606	+	0.000	0.000	Merged-chr2-24919565-66
NR56682--MA0741.1.KLF16	chr6	114916492	114916502	-	0.000	0.000	Merged-chr6-114916622-10
NR39386--MA1107.1.KLF9	chr2	152293827	152293839	-	0.000	0.000	Merged-chr2-152293907-74
NR14757--MA0657.1.KLF13	chr12	82165836	82165853	+	0.000	0.000	Merged-chr12-82165766-1
NR43066--MA0740.1.KLF14	chr3	104788965	104788978	+	0.000	0.000	Merged-chr3-104788845-60
NR59439--MA0599.1.KLF5	chr7	45339620	45339629	-	0.000	0.000	Merged-chr7-45339768-30
NR35828--MA0741.1.KLF16	chr2	26628300	26628310	-	0.000	0.000	Merged-chr2-26628456-31
NR48411--MA0039.3.KLF4	chr4	135664962	135664972	-	0.000	0.000	Merged-chr4-135664760-27
NR2942--MA1107.1.KLF9	chr1	134106700	134106712	+	0.000	0.000	Merged-chr1-134106892-31
NR12458--MA0493.1.Klf1	chr11	106487952	106487962	-	0.000	0.000	Merged-chr11-106487771-62
NR58894--MA0742.1.Klf12	chr7	28781382	28781396	+	0.000	0.000	Merged-chr7-28781116-129
NR45901--MA0742.1.Klf12	chr4	43483769	43483783	+	0.000	0.000	Merged-chr4-43483689-52
NR630--MA0599.1.KLF5	chr1	33757798	33757807	+	0.000	0.000	Merged-chr1-33757596-76
NR40522--MA0599.1.KLF5	chr2	180710277	180710286	+	0.000	0.000	Merged-chr2-180710222-83
NR28932--MA0741.1.KLF16	chr17	25222254	25222264	+	0.000	0.000	Merged-chr17-25222539-87
NR12378--MA0599.1.KLF5	chr11	103412734	103412743	+	0.000	0.000	Merged-chr11-103412657-68
NR60238--MA0599.1.KLF5	chr7	80294370	80294379	-	0.000	0.000	Merged-chr7-80294519-58
NR1355--MA0740.1.KLF14	chr1	66897054	66897067	+	0.000	0.000	Merged-chr1-66897217-4
NR24462--MA0493.1.Klf1	chr15	80599565	80599575	-	0.000	0.000	Merged-chr15-80599512-51
NR69212--MA0742.1.Klf12	chrX	106135771	106135785	-	0.000	0.000	Merged-chrX-106135909-80
NR9702--MA0657.1.KLF13	chr11	4804234	4804251	+	0.000	0.000	Merged-chr11-4804243-58
NR24--MA0741.1.KLF16	chr1	4496534	4496544	-	0.000	0.000	Merged-chr1-4496602-47
NR28812--MA1107.1.KLF9	chr17	23592729	23592741	+	0.000	0.000	Merged-chr17-23592787-37
NR47967--MA0741.1.KLF16	chr4	127095287	127095297	-	0.000	0.000	Merged-chr4-127095353-15
NR18330--MA0493.1.Klf1	chr13	92354666	92354676	+	0.000	0.000	Merged-chr13-92354723-122
NR1531--MA0599.1.KLF5	chr1	74391728	74391737	+	0.000	0.000	Merged-chr1-74391638-119
NR12144--MA1107.1.KLF9	chr11	98786611	98786623	-	0.000	0.000	Merged-chr11-98786782-44
NR29709--MA0741.1.KLF16	chr17	46890496	46890506	+	0.000	0.000	Merged-chr17-46890539-102
NR10431--MA0599.1.KLF5	chr11	44925050	44925059	+	0.000	0.000	Merged-chr11-44925133-6
NR61555--MA1107.1.KLF9	chr7	128383886	128383898	-	0.000	0.000	Merged-chr7-128383933-89
NR9546--MA1107.1.KLF9	chr10	128646007	128646019	-	0.000	0.000	Merged-chr10-128645990-43
NR64265--MA1107.1.KLF9	chr8	90795489	90795501	+	0.000	0.000	Merged-chr8-90795506-65
NR64590--MA0741.1.KLF16	chr8	105170632	105170642	-	0.000	0.000	Merged-chr8-105170559-11
NR48375--MA0740.1.KLF14	chr4	135120390	135120403	-	0.000	0.000	Merged-chr4-135120412-50
NR11091--MA0599.1.KLF5	chr11	69095057	69095066	+	0.000	0.000	Merged-chr11-69095094-65
NR38644--MA0740.1.KLF14	chr2	128817958	128817971	+	0.000	0.000	Merged-chr2-128818111-117
NR45076--MA0599.1.KLF5	chr4	9669125	9669134	+	0.000	0.000	Merged-chr4-9669090-69
NR5097--MA1107.1.KLF9	chr1	193349934	193349946	-	0.000	0.000	Merged-chr1-193349952-15
NR50314--MA1107.1.KLF9	chr5	36582015	36582027	+	0.000	0.000	Merged-chr5-36582061-78
NR35913--MA1107.1.KLF9	chr2	29622611	29622623	-	0.000	0.000	Merged-chr2-29622559-44
NR1093--MA0657.1.KLF13	chr1	55052745	55052762	-	0.000	0.000	Merged-chr1-55052728-71
NR2172--MA1107.1.KLF9	chr1	96570696	96570708	-	0.000	0.000	Merged-chr1-96570567-3
NR64932--MA1107.1.KLF9	chr8	116143486	116143498	+	0.000	0.000	Merged-chr8-116143566-1
NR17393--MA0599.1.KLF5	chr13	64161729	64161738	-	0.000	0.000	Merged-chr13-64161873-63
NR13328--MA1107.1.KLF9	chr12	16805621	16805633	+	0.000	0.000	Merged-chr12-16805664-28
NR69584--MA0039.3.KLF4	chrX	162868477	162868487	+	0.000	0.000	Merged-chrX-162868446-21
NR50882--MA0039.3.KLF4	chr5	64519011	64519021	+	0.000	0.000	Merged-chr5-64519093-9
NR57013--MA0740.1.KLF14	chr6	125239717	125239730	+	0.000	0.000	Merged-chr6-125239634-12
NR59257--MA0742.1.Klf12	chr7	38107683	38107697	-	0.000	0.000	Merged-chr7-38107855-98
NR59528--MA0742.1.Klf12	chr7	46795803	46795817	+	0.000	0.000	Merged-chr7-46795936-83
NR15065--MA0493.1.Klf1	chr12	91590082	91590092	-	0.000	0.000	Merged-chr12-91590241-81
NR63736--MA0599.1.KLF5	chr8	71273454	71273463	-	0.000	0.000	Merged-chr8-71273415-3
NR12951--MA0599.1.KLF5	chr11	119034274	119034283	-	0.000	0.000	Merged-chr11-119034367-26
NR33058--MA0493.1.Klf1	chr18	68711517	68711527	-	0.000	0.000	Merged-chr18-68711424-11
NR48059--MA0741.1.KLF16	chr4	129500865	129500875	-	0.000	0.000	Merged-chr4-129500863-48
NR64118--MA0493.1.Klf1	chr8	84148023	84148033	-	0.000	0.000	Merged-chr8-84147896-59
NR17398--MA0742.1.Klf12	chr13	64161799	64161813	-	0.000	0.000	Merged-chr13-64161873-63
NR27005--MA0742.1.Klf12	chr16	59471753	59471767	-	0.000	0.000	Merged-chr16-59471923-61
NR19993--MA0493.1.Klf1	chr14	21831248	21831258	+	0.000	0.000	Merged-chr14-21831414-105
NR29584--MA1107.1.KLF9	chr17	43252884	43252896	-	0.000	0.000	Merged-chr17-43252932-1
NR69321--MA0742.1.Klf12	chrX	135601842	135601856	+	0.000	0.000	Merged-chrX-135601772-31
NR39754--MA0741.1.KLF16	chr2	162931482	162931492	+	0.000	0.000	Merged-chr2-162931607-133
NR52355--MA0741.1.KLF16	chr5	114667662	114667672	-	0.000	0.000	Merged-chr5-114667670-56
NR2836--MA0599.1.KLF5	chr1	131161418	131161427	-	0.000	0.000	Merged-chr1-131161352-21
NR31030--MA0742.1.Klf12	chr17	87344496	87344510	+	0.000	0.000	Merged-chr17-87344693-70
NR47410--MA0741.1.KLF16	chr4	107879684	107879694	-	0.000	0.000	Merged-chr4-107879747-57
NR31317--MA0493.1.Klf1	chr18	4333793	4333803	+	0.000	0.000	Merged-chr18-4333845-29
NR30916--MA1107.1.KLF9	chr17	84004407	84004419	-	0.000	0.000	Merged-chr17-84004507-68
NR31031--MA0599.1.KLF5	chr17	87344542	87344551	+	0.000	0.000	Merged-chr17-87344693-70
NR56871--MA1107.1.KLF9	chr6	120464176	120464188	+	0.000	0.000	Merged-chr6-120464092-4
NR1097--MA0599.1.KLF5	chr1	55087973	55087982	+	0.000	0.000	Merged-chr1-55087990-104
NR60256--MA0599.1.KLF5	chr7	80450218	80450227	+	0.000	0.000	Merged-chr7-80450087-44
NR51968--MA1107.1.KLF9	chr5	105599110	105599122	-	0.000	0.000	Merged-chr5-105598952-15
NR52083--MA0599.1.KLF5	chr5	110176573	110176582	-	0.000	0.000	Merged-chr5-110176742-78
NR63642--MA0599.1.KLF5	chr8	70558527	70558536	+	0.000	0.000	Merged-chr8-70558477-31
NR25316--MA0741.1.KLF16	chr15	99702385	99702395	-	0.000	0.000	Merged-chr15-99702299-64
NR12718--MA0741.1.KLF16	chr11	115708616	115708626	+	0.000	0.000	Merged-chr11-115708587-76
NR10496--MA0741.1.KLF16	chr11	49083339	49083349	+	0.000	0.000	Merged-chr11-49083360-4
NR66716--MA0741.1.KLF16	chr9	61427105	61427115	-	0.000	0.000	Merged-chr9-61427187-31
NR34071--MA1107.1.KLF9	chr19	9038256	9038268	+	0.000	0.000	Merged-chr19-9038318-39
NR29366--MA0599.1.KLF5	chr17	34592173	34592182	+	0.000	0.000	Merged-chr17-34592254-25
NR21412--MA0493.1.Klf1	chr14	75131062	75131072	+	0.000	0.000	Merged-chr14-75131133-67
NR6854--MA1107.1.KLF9	chr10	62984211	62984223	+	0.000	0.000	Merged-chr10-62984405-51
NR63829--MA1107.1.KLF9	chr8	72277455	72277467	-	0.000	0.000	Merged-chr8-72277394-10
NR42573--MA0740.1.KLF14	chr3	89963248	89963261	+	0.000	0.000	Merged-chr3-89963361-50
NR52007--MA0741.1.KLF16	chr5	107359529	107359539	+	0.000	0.000	Merged-chr5-107359666-49
NR65342--MA0742.1.Klf12	chr8	124022148	124022162	+	0.000	0.000	Merged-chr8-124022219-1
NR66031--MA0741.1.KLF16	chr9	31030819	31030829	+	0.000	0.000	Merged-chr9-31031019-7
NR60242--MA0493.1.Klf1	chr7	80340271	80340281	-	0.000	0.000	Merged-chr7-80340417-98
NR45976--MA0599.1.KLF5	chr4	45297153	45297162	-	0.000	0.000	Merged-chr4-45297133-46
NR64080--MA0741.1.KLF16	chr8	83741364	83741374	+	0.000	0.000	Merged-chr8-83741278-35
NR10353--MA0741.1.KLF16	chr11	32542889	32542899	-	0.000	0.000	Merged-chr11-32542755-79
NR65208--MA0493.1.Klf1	chr8	122433016	122433026	-	0.000	0.000	Merged-chr8-122432955-76
NR44200--MA1107.1.KLF9	chr3	143493070	143493082	+	0.000	0.000	Merged-chr3-143493127-1
NR41751--MA0741.1.KLF16	chr3	55419532	55419542	+	0.000	0.000	Merged-chr3-55419547-37
NR61793--MA0493.1.Klf1	chr7	139400779	139400789	-	0.000	0.000	Merged-chr7-139400700-36
NR69359--MA0741.1.KLF16	chrX	136639860	136639870	-	0.000	0.000	Merged-chrX-136640017-3
NR13730--MA0741.1.KLF16	chr12	33036111	33036121	-	0.000	0.000	Merged-chr12-33036196-25
NR39863--MA0741.1.KLF16	chr2	165982652	165982662	+	0.000	0.000	Merged-chr2-165982856-79
