#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR2788--MA0089.1.MAFG::NFE2L1	chr12	77291255	77291260	+	0.000	0.000	Merged-chr12-77291183-18
NR930--MA0501.1.MAF::NFE2	chr1	182504399	182504413	-	0.000	0.000	Merged-chr1-182504417-24
NR8746--MA0117.2.Mafb	chr4	116010490	116010501	+	0.000	0.000	Merged-chr4-116010359-48
NR4846--MA0495.2.MAFF	chr16	14237421	14237441	+	0.000	0.000	Merged-chr16-14237452-27
NR2266--MA0591.1.Bach1::Mafk	chr11	87074104	87074118	-	0.000	0.000	Merged-chr11-87073947-35
NR7556--MA0495.2.MAFF	chr2	181307396	181307416	-	0.000	0.000	Merged-chr2-181307341-24
NR9110--MA0591.1.Bach1::Mafk	chr5	8911724	8911738	-	0.000	0.000	Merged-chr5-8911732-25
NR2309--MA0089.1.MAFG::NFE2L1	chr11	95117120	95117125	+	0.000	0.000	Merged-chr11-95117134-19
NR1366--MA0495.2.MAFF	chr10	62533028	62533048	-	0.000	0.000	Merged-chr10-62533082-12
NR12943--MA0089.1.MAFG::NFE2L1	chrX	75056331	75056336	+	0.000	0.000	Merged-chrX-75056362-10
NR11371--MA0659.1.MAFG	chr7	118277674	118277694	+	0.000	0.000	Merged-chr7-118277428-74
NR11032--MA0089.1.MAFG::NFE2L1	chr7	66185575	66185580	+	0.000	0.000	Merged-chr7-66185560-38
NR8841--MA0591.1.Bach1::Mafk	chr4	127060912	127060926	-	0.000	0.000	Merged-chr4-127061069-56
NR7372--MA0501.1.MAF::NFE2	chr2	158379844	158379858	+	0.000	0.000	Merged-chr2-158379910-26
NR2308--MA0591.1.Bach1::Mafk	chr11	94992055	94992069	-	0.000	0.000	Merged-chr11-94991977-26
NR7558--MA0659.1.MAFG	chr2	181307396	181307416	+	0.000	0.000	Merged-chr2-181307341-24
NR8088--MA0117.2.Mafb	chr3	130905322	130905333	+	0.000	0.000	Merged-chr3-130905343-29
NR1954--MA0591.1.Bach1::Mafk	chr11	29692909	29692923	-	0.000	0.000	Merged-chr11-29692902-6
NR6434--MA0501.1.MAF::NFE2	chr2	3445099	3445113	-	0.000	0.000	Merged-chr2-3444938-11
NR4399--MA0501.1.MAF::NFE2	chr15	27518263	27518277	-	0.000	0.000	Merged-chr15-27518308-43
NR6239--MA0089.1.MAFG::NFE2L1	chr19	30095731	30095736	+	0.000	0.000	Merged-chr19-30095625-14
NR871--MA0501.1.MAF::NFE2	chr1	177248872	177248886	+	0.000	0.000	Merged-chr1-177248824-22
NR5056--MA0659.1.MAFG	chr16	59013700	59013720	-	0.000	0.000	Merged-chr16-59013614-27
NR7686--MA0495.2.MAFF	chr3	59062426	59062446	-	0.000	0.000	Merged-chr3-59062358-13
NR9038--MA0089.1.MAFG::NFE2L1	chr4	149487998	149488003	-	0.000	0.000	Merged-chr4-149487937-22
NR7370--MA0659.1.MAFG	chr2	158379838	158379858	+	0.000	0.000	Merged-chr2-158379910-26
NR612--MA0501.1.MAF::NFE2	chr1	151251003	151251017	-	0.000	0.000	Merged-chr1-151251056-37
NR10191--MA0089.1.MAFG::NFE2L1	chr6	72347334	72347339	-	0.000	0.000	Merged-chr6-72347537-74
NR6591--MA0496.2.MAFK	chr2	31082798	31082816	-	0.000	0.000	Merged-chr2-31082849-41
NR6227--MA0501.1.MAF::NFE2	chr19	26414882	26414896	-	0.000	0.000	Merged-chr19-26414799-20
NR10050--MA0501.1.MAF::NFE2	chr6	41541722	41541736	+	0.000	0.000	Merged-chr6-41541875-48
NR9252--MA0501.1.MAF::NFE2	chr5	38307974	38307988	-	0.000	0.000	Merged-chr5-38307807-52
NR7901--MA0495.2.MAFF	chr3	105892539	105892559	-	0.000	0.000	Merged-chr3-105892493-111
NR12217--MA0501.1.MAF::NFE2	chr9	21609994	21610008	-	0.000	0.000	Merged-chr9-21610100-42
NR10782--MA0089.1.MAFG::NFE2L1	chr7	3693596	3693601	+	0.000	0.000	Merged-chr7-3693587-203
NR3353--MA0591.1.Bach1::Mafk	chr13	40922627	40922641	+	0.000	0.000	Merged-chr13-40922608-25
NR8753--MA0496.2.MAFK	chr4	116018507	116018525	-	0.000	0.000	Merged-chr4-116018460-3
NR7350--MA0591.1.Bach1::Mafk	chr2	154603868	154603882	+	0.000	0.000	Merged-chr2-154603925-61
NR7113--MA0591.1.Bach1::Mafk	chr2	127008714	127008728	+	0.000	0.000	Merged-chr2-127008778-46
NR1875--MA0501.1.MAF::NFE2	chr11	3482358	3482372	-	0.000	0.000	Merged-chr11-3482319-7
NR1376--MA0591.1.Bach1::Mafk	chr10	67096253	67096267	+	0.000	0.000	Merged-chr10-67096355-5
NR11803--MA0591.1.Bach1::Mafk	chr8	75084004	75084018	-	0.000	0.000	Merged-chr8-75083999-30
NR11119--MA0495.2.MAFF	chr7	84196447	84196467	-	0.000	0.000	Merged-chr7-84196453-50
NR4110--MA0501.1.MAF::NFE2	chr14	70287487	70287501	-	0.000	0.000	Merged-chr14-70287567-29
NR9803--MA0089.1.MAFG::NFE2L1	chr5	140858533	140858538	+	0.000	0.000	Merged-chr5-140858395-35
NR7903--MA0659.1.MAFG	chr3	105892539	105892559	+	0.000	0.000	Merged-chr3-105892493-111
NR2492--MA0495.2.MAFF	chr11	115460288	115460308	+	0.000	0.000	Merged-chr11-115460107-26
NR11810--MA0089.1.MAFG::NFE2L1	chr8	76902051	76902056	-	0.000	0.000	Merged-chr8-76902143-41
NR7951--MA0591.1.Bach1::Mafk	chr3	109165417	109165431	-	0.000	0.000	Merged-chr3-109165436-34
NR8082--MA0089.1.MAFG::NFE2L1	chr3	130571193	130571198	+	0.000	0.000	Merged-chr3-130571110-5
NR8897--MA0501.1.MAF::NFE2	chr4	135664668	135664682	-	0.000	0.000	Merged-chr4-135664760-27
NR2252--MA0117.2.Mafb	chr11	85491297	85491308	+	0.000	0.000	Merged-chr11-85491232-34
NR4396--MA0591.1.Bach1::Mafk	chr15	27325951	27325965	+	0.000	0.000	Merged-chr15-27326036-33
NR12578--MA0089.1.MAFG::NFE2L1	chr9	89793190	89793195	+	0.000	0.000	Merged-chr9-89793274-43
NR8478--MA0591.1.Bach1::Mafk	chr4	33073040	33073054	+	0.000	0.000	Merged-chr4-33073054-38
NR1386--MA0117.2.Mafb	chr10	67841235	67841246	+	0.000	0.000	Merged-chr10-67841086-29
NR4824--MA0591.1.Bach1::Mafk	chr16	4790140	4790154	-	0.000	0.000	Merged-chr16-4790072-71
NR488--MA0495.2.MAFF	chr1	128772711	128772731	+	0.000	0.000	Merged-chr1-128772538-19
NR6902--MA0089.1.MAFG::NFE2L1	chr2	93424738	93424743	-	0.000	0.000	Merged-chr2-93424868-55
NR9071--MA0591.1.Bach1::Mafk	chr4	155892677	155892691	+	0.000	0.000	Merged-chr4-155892884-1
NR2597--MA0089.1.MAFG::NFE2L1	chr12	13508771	13508776	-	0.000	0.000	Merged-chr12-13508859-14
NR4467--MA0089.1.MAFG::NFE2L1	chr15	44364115	44364120	-	0.000	0.000	Merged-chr15-44364254-41
NR6046--MA0495.2.MAFF	chr18	80684420	80684440	+	0.000	0.000	Merged-chr18-80684566-45
NR5396--MA0089.1.MAFG::NFE2L1	chr17	28257058	28257063	-	0.000	0.000	Merged-chr17-28256965-58
NR6713--MA0495.2.MAFF	chr2	52955271	52955291	+	0.000	0.000	Merged-chr2-52955279-28
NR6588--MA0591.1.Bach1::Mafk	chr2	31082800	31082814	+	0.000	0.000	Merged-chr2-31082849-41
NR2264--MA0495.2.MAFF	chr11	87074101	87074121	-	0.000	0.000	Merged-chr11-87073947-35
NR10719--MA0591.1.Bach1::Mafk	chr6	144689199	144689213	-	0.000	0.000	Merged-chr6-144689209-25
NR4562--MA0659.1.MAFG	chr15	64041700	64041720	+	0.000	0.000	Merged-chr15-64041818-65
NR1479--MA0089.1.MAFG::NFE2L1	chr10	83733796	83733801	+	0.000	0.000	Merged-chr10-83733897-13
NR4063--MA0089.1.MAFG::NFE2L1	chr14	62799141	62799146	+	0.000	0.000	Merged-chr14-62798973-44
NR6223--MA0591.1.Bach1::Mafk	chr19	25075008	25075022	+	0.000	0.000	Merged-chr19-25074981-6
NR8051--MA0591.1.Bach1::Mafk	chr3	126831725	126831739	+	0.000	0.000	Merged-chr3-126831628-17
NR3610--MA0089.1.MAFG::NFE2L1	chr13	95813820	95813825	-	0.000	0.000	Merged-chr13-95813903-46
NR3372--MA0501.1.MAF::NFE2	chr13	45623890	45623904	+	0.000	0.000	Merged-chr13-45624002-39
NR11849--MA0089.1.MAFG::NFE2L1	chr8	83742440	83742445	-	0.000	0.000	Merged-chr8-83742460-39
NR10429--MA0089.1.MAFG::NFE2L1	chr6	119522086	119522091	+	0.000	0.000	Merged-chr6-119522115-45
NR7798--MA0496.2.MAFK	chr3	89727208	89727226	-	0.000	0.000	Merged-chr3-89727230-25
NR7568--MA0089.1.MAFG::NFE2L1	chr3	7613202	7613207	-	0.000	0.000	Merged-chr3-7613271-98
NR12778--MA0089.1.MAFG::NFE2L1	chr9	118196755	118196760	+	0.000	0.000	Merged-chr9-118196833-13
NR2505--MA0591.1.Bach1::Mafk	chr11	115975000	115975014	+	0.000	0.000	Merged-chr11-115974957-30
NR7700--MA0495.2.MAFF	chr3	61344268	61344288	+	0.000	0.000	Merged-chr3-61344207-16
NR10094--MA0659.1.MAFG	chr6	53498088	53498108	-	0.000	0.000	Merged-chr6-53498072-40
NR4515--MA0496.2.MAFK	chr15	58655207	58655225	-	0.000	0.000	Merged-chr15-58655104-54
NR5785--MA0089.1.MAFG::NFE2L1	chr18	25511031	25511036	+	0.000	0.000	Merged-chr18-25510965-10
NR5246--MA0591.1.Bach1::Mafk	chr16	95893617	95893631	+	0.000	0.000	Merged-chr16-95893684-47
NR10625--MA0495.2.MAFF	chr6	140817163	140817183	+	0.000	0.000	Merged-chr6-140817043-66
NR2797--MA0089.1.MAFG::NFE2L1	chr12	79522614	79522619	-	0.000	0.000	Merged-chr12-79522633-19
NR11120--MA0591.1.Bach1::Mafk	chr7	84196450	84196464	+	0.000	0.000	Merged-chr7-84196453-50
NR128--MA0089.1.MAFG::NFE2L1	chr1	51572874	51572879	-	0.000	0.000	Merged-chr1-51572755-47
NR10254--MA0501.1.MAF::NFE2	chr6	89065108	89065122	+	0.000	0.000	Merged-chr6-89065226-11
NR6715--MA0117.2.Mafb	chr2	52955271	52955282	+	0.000	0.000	Merged-chr2-52955279-28
NR11383--MA0496.2.MAFK	chr7	119800883	119800901	+	0.000	0.000	Merged-chr7-119801060-49
NR1679--MA0089.1.MAFG::NFE2L1	chr10	111446410	111446415	+	0.000	0.000	Merged-chr10-111446386-39
NR8886--MA0089.1.MAFG::NFE2L1	chr4	134714130	134714135	-	0.000	0.000	Merged-chr4-134714108-20
NR6717--MA0591.1.Bach1::Mafk	chr2	52955274	52955288	-	0.000	0.000	Merged-chr2-52955279-28
NR5431--MA0495.2.MAFF	chr17	34879688	34879708	+	0.000	0.000	Merged-chr17-34879793-28
NR806--MA0089.1.MAFG::NFE2L1	chr1	171793584	171793589	+	0.000	0.000	Merged-chr1-171793480-13
NR7954--MA0591.1.Bach1::Mafk	chr3	109323886	109323900	+	0.000	0.000	Merged-chr3-109323909-70
NR11939--MA0495.2.MAFF	chr8	106795004	106795024	+	0.000	0.000	Merged-chr8-106794988-23
NR402--MA0089.1.MAFG::NFE2L1	chr1	106712419	106712424	+	0.000	0.000	Merged-chr1-106712431-51
NR7161--MA0591.1.Bach1::Mafk	chr2	132004830	132004844	-	0.000	0.000	Merged-chr2-132004928-41
NR7373--MA0496.2.MAFK	chr2	158379839	158379857	+	0.000	0.000	Merged-chr2-158379910-26
NR9555--MA0117.2.Mafb	chr5	100637138	100637149	+	0.000	0.000	Merged-chr5-100637307-83
NR11662--MA0501.1.MAF::NFE2	chr8	25263224	25263238	+	0.000	0.000	Merged-chr8-25263139-17
NR8784--MA0089.1.MAFG::NFE2L1	chr4	120062650	120062655	-	0.000	0.000	Merged-chr4-120062623-32
NR12070--MA0089.1.MAFG::NFE2L1	chr8	124573690	124573695	+	0.000	0.000	Merged-chr8-124573741-33
NR1501--MA0496.2.MAFK	chr10	86727748	86727766	-	0.000	0.000	Merged-chr10-86727830-49
NR11356--MA0089.1.MAFG::NFE2L1	chr7	117090989	117090994	-	0.000	0.000	Merged-chr7-117091001-52
NR12713--MA0659.1.MAFG	chr9	111271627	111271647	+	0.000	0.000	Merged-chr9-111271747-70
NR10533--MA0117.2.Mafb	chr6	129591851	129591862	-	0.000	0.000	Merged-chr6-129591756-34
NR4376--MA0089.1.MAFG::NFE2L1	chr15	10583678	10583683	+	0.000	0.000	Merged-chr15-10583571-15
NR6737--MA0089.1.MAFG::NFE2L1	chr2	58052712	58052717	-	0.000	0.000	Merged-chr2-58052877-27
NR4323--MA0496.2.MAFK	chr14	122290558	122290576	-	0.000	0.000	Merged-chr14-122290582-19
NR1879--MA0089.1.MAFG::NFE2L1	chr11	4203398	4203403	+	0.000	0.000	Merged-chr11-4203551-72
NR3043--MA0089.1.MAFG::NFE2L1	chr12	113023311	113023316	-	0.000	0.000	Merged-chr12-113023273-19
NR5791--MA0117.2.Mafb	chr18	32192361	32192372	-	0.000	0.000	Merged-chr18-32192400-28
NR6226--MA0591.1.Bach1::Mafk	chr19	26414885	26414899	-	0.000	0.000	Merged-chr19-26414799-20
NR11744--MA0591.1.Bach1::Mafk	chr8	68212140	68212154	-	0.000	0.000	Merged-chr8-68212337-24
NR8607--MA0089.1.MAFG::NFE2L1	chr4	88179470	88179475	-	0.000	0.000	Merged-chr4-88179548-21
NR7552--MA0501.1.MAF::NFE2	chr2	180822559	180822573	+	0.000	0.000	Merged-chr2-180822678-8
NR9553--MA0496.2.MAFK	chr5	100622693	100622711	-	0.000	0.000	Merged-chr5-100622533-21
NR51--MA0495.2.MAFF	chr1	33454541	33454561	-	0.000	0.000	Merged-chr1-33454547-11
NR515--MA0089.1.MAFG::NFE2L1	chr1	132264820	132264825	-	0.000	0.000	Merged-chr1-132264829-22
NR10916--MA0591.1.Bach1::Mafk	chr7	30348034	30348048	+	0.000	0.000	Merged-chr7-30348044-13
NR10896--MA0659.1.MAFG	chr7	29816016	29816036	+	0.000	0.000	Merged-chr7-29816029-62
NR3634--MA0089.1.MAFG::NFE2L1	chr13	99780952	99780957	+	0.000	0.000	Merged-chr13-99780830-1
NR11865--MA0659.1.MAFG	chr8	84914096	84914116	+	0.000	0.000	Merged-chr8-84914135-5
NR6420--MA0089.1.MAFG::NFE2L1	chr19	58850844	58850849	+	0.000	0.000	Merged-chr19-58850860-26
NR111--MA0089.1.MAFG::NFE2L1	chr1	43299651	43299656	-	0.000	0.000	Merged-chr1-43299668-27
NR865--MA0495.2.MAFF	chr1	177248866	177248886	+	0.000	0.000	Merged-chr1-177248824-22
NR175--MA0496.2.MAFK	chr1	60941242	60941260	+	0.000	0.000	Merged-chr1-60941237-49
NR53--MA0659.1.MAFG	chr1	33454541	33454561	+	0.000	0.000	Merged-chr1-33454547-11
NR1378--MA0501.1.MAF::NFE2	chr10	67098584	67098598	-	0.000	0.000	Merged-chr10-67098623-29
NR2359--MA0591.1.Bach1::Mafk	chr11	102728647	102728661	-	0.000	0.000	Merged-chr11-102728773-11
NR6356--MA0591.1.Bach1::Mafk	chr19	53824995	53825009	+	0.000	0.000	Merged-chr19-53825131-32
NR3706--MA0659.1.MAFG	chr13	108498728	108498748	-	0.000	0.000	Merged-chr13-108498755-24
NR2718--MA0089.1.MAFG::NFE2L1	chr12	52796533	52796538	-	0.000	0.000	Merged-chr12-52796443-43
NR13051--MA0659.1.MAFG	chrX	166661608	166661628	-	0.000	0.000	Merged-chrX-166661565-108
NR3381--MA0496.2.MAFK	chr13	45623916	45623934	-	0.000	0.000	Merged-chr13-45624002-39
NR8488--MA0117.2.Mafb	chr4	41569509	41569520	-	0.000	0.000	Merged-chr4-41569502-63
NR3647--MA0089.1.MAFG::NFE2L1	chr13	101706693	101706698	-	0.000	0.000	Merged-chr13-101706581-30
NR3229--MA0591.1.Bach1::Mafk	chr13	14630245	14630259	+	0.000	0.000	Merged-chr13-14630250-50
NR12315--MA0591.1.Bach1::Mafk	chr9	52074081	52074095	-	0.000	0.000	Merged-chr9-52073999-13
NR7651--MA0089.1.MAFG::NFE2L1	chr3	37161278	37161283	+	0.000	0.000	Merged-chr3-37161165-34
NR4565--MA0496.2.MAFK	chr15	64041701	64041719	-	0.000	0.000	Merged-chr15-64041818-65
NR9457--MA0117.2.Mafb	chr5	92318395	92318406	-	0.000	0.000	Merged-chr5-92318297-5
NR2298--MA0117.2.Mafb	chr11	94253938	94253949	+	0.000	0.000	Merged-chr11-94253783-2
NR10323--MA0117.2.Mafb	chr6	100581278	100581289	+	0.000	0.000	Merged-chr6-100581320-61
NR10038--MA0501.1.MAF::NFE2	chr6	37046543	37046557	-	0.000	0.000	Merged-chr6-37046555-33
NR10727--MA0089.1.MAFG::NFE2L1	chr6	145276408	145276413	+	0.000	0.000	Merged-chr6-145276388-70
NR12060--MA0501.1.MAF::NFE2	chr8	123478996	123479010	-	0.000	0.000	Merged-chr8-123479004-26
NR8782--MA0089.1.MAFG::NFE2L1	chr4	120062573	120062578	+	0.000	0.000	Merged-chr4-120062623-32
NR12831--MA0591.1.Bach1::Mafk	chr9	122248151	122248165	+	0.000	0.000	Merged-chr9-122247991-34
NR3949--MA0089.1.MAFG::NFE2L1	chr14	27390787	27390792	-	0.000	0.000	Merged-chr14-27390836-41
NR7705--MA0496.2.MAFK	chr3	61344269	61344287	-	0.000	0.000	Merged-chr3-61344207-16
NR11367--MA0089.1.MAFG::NFE2L1	chr7	117988681	117988686	+	0.000	0.000	Merged-chr7-117988670-8
NR11743--MA0089.1.MAFG::NFE2L1	chr8	68206907	68206912	-	0.000	0.000	Merged-chr8-68206925-32
NR4750--MA0089.1.MAFG::NFE2L1	chr15	96709636	96709641	-	0.000	0.000	Merged-chr15-96709487-2
NR12622--MA0495.2.MAFF	chr9	96583346	96583366	-	0.000	0.000	Merged-chr9-96583315-51
NR10097--MA0496.2.MAFK	chr6	53498089	53498107	-	0.000	0.000	Merged-chr6-53498072-40
NR7164--MA0591.1.Bach1::Mafk	chr2	132051914	132051928	-	0.000	0.000	Merged-chr2-132051940-20
NR7958--MA0117.2.Mafb	chr3	109444223	109444234	-	0.000	0.000	Merged-chr3-109444108-35
NR11454--MA0089.1.MAFG::NFE2L1	chr7	130893287	130893292	+	0.000	0.000	Merged-chr7-130893114-41
NR12949--MA0495.2.MAFF	chrX	75764228	75764248	+	0.000	0.000	Merged-chrX-75764478-65
NR4085--MA0501.1.MAF::NFE2	chr14	68034573	68034587	+	0.000	0.000	Merged-chr14-68034570-19
NR12259--MA0496.2.MAFK	chr9	35475548	35475566	-	0.000	0.000	Merged-chr9-35475679-27
NR12014--MA0501.1.MAF::NFE2	chr8	120563928	120563942	+	0.000	0.000	Merged-chr8-120564046-29
NR2918--MA0089.1.MAFG::NFE2L1	chr12	99610497	99610502	+	0.000	0.000	Merged-chr12-99610571-42
NR11756--MA0089.1.MAFG::NFE2L1	chr8	69920482	69920487	-	0.000	0.000	Merged-chr8-69920362-48
NR8895--MA0089.1.MAFG::NFE2L1	chr4	135567843	135567848	+	0.000	0.000	Merged-chr4-135567986-19
NR12772--MA0089.1.MAFG::NFE2L1	chr9	117962264	117962269	-	0.000	0.000	Merged-chr9-117962245-44
NR650--MA0496.2.MAFK	chr1	155091523	155091541	+	0.000	0.000	Merged-chr1-155091563-28
NR228--MA0591.1.Bach1::Mafk	chr1	69461392	69461406	-	0.000	0.000	Merged-chr1-69461360-14
NR539--MA0089.1.MAFG::NFE2L1	chr1	138939877	138939882	+	0.000	0.000	Merged-chr1-138939851-38
NR4008--MA0089.1.MAFG::NFE2L1	chr14	51386090	51386095	-	0.000	0.000	Merged-chr14-51385941-36
NR12096--MA0659.1.MAFG	chr8	126551246	126551266	+	0.000	0.000	Merged-chr8-126551138-20
NR4574--MA0089.1.MAFG::NFE2L1	chr15	65727211	65727216	-	0.000	0.000	Merged-chr15-65727192-50
NR3339--MA0591.1.Bach1::Mafk	chr13	35208561	35208575	-	0.000	0.000	Merged-chr13-35208466-19
NR11704--MA0591.1.Bach1::Mafk	chr8	40307820	40307834	+	0.000	0.000	Merged-chr8-40307682-3
NR11387--MA0501.1.MAF::NFE2	chr7	120063133	120063147	-	0.000	0.000	Merged-chr7-120063262-12
NR135--MA0089.1.MAFG::NFE2L1	chr1	54601409	54601414	+	0.000	0.000	Merged-chr1-54601410-5
NR10610--MA0089.1.MAFG::NFE2L1	chr6	140548147	140548152	+	0.000	0.000	Merged-chr6-140548189-34
NR11163--MA0089.1.MAFG::NFE2L1	chr7	92463712	92463717	+	0.000	0.000	Merged-chr7-92463612-13
NR1305--MA0496.2.MAFK	chr10	41978599	41978617	+	0.000	0.000	Merged-chr10-41978788-45
NR1231--MA0117.2.Mafb	chr10	25433063	25433074	+	0.000	0.000	Merged-chr10-25433084-18
NR1471--MA0089.1.MAFG::NFE2L1	chr10	82887508	82887513	-	0.000	0.000	Merged-chr10-82887554-36
NR883--MA0496.2.MAFK	chr1	177702852	177702870	-	0.000	0.000	Merged-chr1-177702906-70
NR13047--MA0117.2.Mafb	chrX	166661500	166661511	-	0.000	0.000	Merged-chrX-166661565-108
NR3617--MA0501.1.MAF::NFE2	chr13	96697952	96697966	-	0.000	0.000	Merged-chr13-96698036-39
NR1686--MA0591.1.Bach1::Mafk	chr10	111957848	111957862	+	0.000	0.000	Merged-chr10-111957923-33
NR4761--MA0089.1.MAFG::NFE2L1	chr15	97389563	97389568	-	0.000	0.000	Merged-chr15-97389447-1,Merged-chr15-97389746-17
NR12716--MA0496.2.MAFK	chr9	111271628	111271646	-	0.000	0.000	Merged-chr9-111271747-70
NR10045--MA0089.1.MAFG::NFE2L1	chr6	39725692	39725697	-	0.000	0.000	Merged-chr6-39725742-2
NR8--MA0089.1.MAFG::NFE2L1	chr1	11229679	11229684	-	0.000	0.000	Merged-chr1-11229597-37
NR11841--MA0089.1.MAFG::NFE2L1	chr8	81756826	81756831	+	0.000	0.000	Merged-chr8-81756964-44
NR1282--MA0089.1.MAFG::NFE2L1	chr10	39412040	39412045	+	0.000	0.000	Merged-chr10-39412218-22
NR8616--MA0089.1.MAFG::NFE2L1	chr4	89178073	89178078	+	0.000	0.000	Merged-chr4-89178152-23
NR6598--MA0501.1.MAF::NFE2	chr2	32152280	32152294	+	0.000	0.000	Merged-chr2-32152273-53
NR4700--MA0496.2.MAFK	chr15	89671283	89671301	+	0.000	0.000	Merged-chr15-89671344-3
NR11552--MA0089.1.MAFG::NFE2L1	chr7	140981896	140981901	+	0.000	0.000	Merged-chr7-140982058-21
NR10349--MA0495.2.MAFF	chr6	108277100	108277120	-	0.000	0.000	Merged-chr6-108277136-27
NR6167--MA0591.1.Bach1::Mafk	chr19	11484678	11484692	+	0.000	0.000	Merged-chr19-11484539-38
NR10899--MA0496.2.MAFK	chr7	29816017	29816035	+	0.000	0.000	Merged-chr7-29816029-62
NR9251--MA0591.1.Bach1::Mafk	chr5	38307977	38307991	-	0.000	0.000	Merged-chr5-38307807-52
NR4774--MA0089.1.MAFG::NFE2L1	chr15	100060731	100060736	+	0.000	0.000	Merged-chr15-100060928-68
NR5576--MA0591.1.Bach1::Mafk	chr17	79616758	79616772	-	0.000	0.000	Merged-chr17-79616795-12
NR12002--MA0089.1.MAFG::NFE2L1	chr8	117498173	117498178	+	0.000	0.000	Merged-chr8-117498229-1
NR2545--MA0117.2.Mafb	chr11	120150022	120150033	+	0.000	0.000	Merged-chr11-120149986-3
NR3945--MA0089.1.MAFG::NFE2L1	chr14	27341583	27341588	-	0.000	0.000	Merged-chr14-27341524-59
NR11150--MA0501.1.MAF::NFE2	chr7	89712840	89712854	-	0.000	0.000	Merged-chr7-89712844-48
NR12941--MA0501.1.MAF::NFE2	chrX	73976487	73976501	-	0.000	0.000	Merged-chrX-73976480-18
NR12320--MA0591.1.Bach1::Mafk	chr9	53771789	53771803	-	0.000	0.000	Merged-chr9-53771723-58
NR4830--MA0496.2.MAFK	chr16	5013316	5013334	+	0.000	0.000	Merged-chr16-5013441-63
NR5831--MA0495.2.MAFF	chr18	41888225	41888245	+	0.000	0.000	Merged-chr18-41888397-77
NR2612--MA0089.1.MAFG::NFE2L1	chr12	17881646	17881651	-	0.000	0.000	Merged-chr12-17881825-74
NR3781--MA0495.2.MAFF	chr13	113322203	113322223	-	0.000	0.000	Merged-chr13-113322180-25
NR2778--MA0117.2.Mafb	chr12	75572498	75572509	-	0.000	0.000	Merged-chr12-75572455-24
NR11680--MA0496.2.MAFK	chr8	33647108	33647126	-	0.000	0.000	Merged-chr8-33647058-21
NR2406--MA0591.1.Bach1::Mafk	chr11	109260786	109260800	+	0.000	0.000	Merged-chr11-109260709-3
NR3400--MA0496.2.MAFK	chr13	49294319	49294337	+	0.000	0.000	Merged-chr13-49294257-17
NR7875--MA0089.1.MAFG::NFE2L1	chr3	101651486	101651491	+	0.000	0.000	Merged-chr3-101651434-38
NR83--MA0496.2.MAFK	chr1	37585876	37585894	-	0.000	0.000	Merged-chr1-37586082-40
NR11665--MA0089.1.MAFG::NFE2L1	chr8	25612090	25612095	-	0.000	0.000	Merged-chr8-25612082-39
NR10245--MA0089.1.MAFG::NFE2L1	chr6	87394938	87394943	-	0.000	0.000	Merged-chr6-87395104-19
NR9788--MA0591.1.Bach1::Mafk	chr5	139795294	139795308	+	0.000	0.000	Merged-chr5-139795135-15
NR7574--MA0659.1.MAFG	chr3	8971766	8971786	-	0.000	0.000	Merged-chr3-8971852-23
NR12256--MA0591.1.Bach1::Mafk	chr9	35475550	35475564	-	0.000	0.000	Merged-chr9-35475679-27
NR4878--MA0591.1.Bach1::Mafk	chr16	24215443	24215457	+	0.000	0.000	Merged-chr16-24215617-40
NR12606--MA0089.1.MAFG::NFE2L1	chr9	94620560	94620565	+	0.000	0.000	Merged-chr9-94620464-1
NR11106--MA0591.1.Bach1::Mafk	chr7	80766381	80766395	+	0.000	0.000	Merged-chr7-80766248-61
NR10430--MA0591.1.Bach1::Mafk	chr6	119522084	119522098	+	0.000	0.000	Merged-chr6-119522115-45
NR1861--MA0501.1.MAF::NFE2	chr10	130311778	130311792	-	0.000	0.000	Merged-chr10-130311798-35
NR8489--MA0591.1.Bach1::Mafk	chr4	41569528	41569542	+	0.000	0.000	Merged-chr4-41569502-63
NR12547--MA0495.2.MAFF	chr9	86583813	86583833	+	0.000	0.000	Merged-chr9-86583890-30
NR11944--MA0591.1.Bach1::Mafk	chr8	107324383	107324397	+	0.000	0.000	Merged-chr8-107324257-32
NR12908--MA0089.1.MAFG::NFE2L1	chrX	36983869	36983874	+	0.000	0.000	Merged-chrX-36983948-23
NR470--MA0591.1.Bach1::Mafk	chr1	127345063	127345077	+	0.000	0.000	Merged-chr1-127345077-51
NR2689--MA0659.1.MAFG	chr12	41044928	41044948	+	0.000	0.000	Merged-chr12-41044922-24
NR3769--MA0089.1.MAFG::NFE2L1	chr13	112288403	112288408	+	0.000	0.000	Merged-chr13-112288360-131
NR4686--MA0591.1.Bach1::Mafk	chr15	86173883	86173897	-	0.000	0.000	Merged-chr15-86173737-35
NR11187--MA0089.1.MAFG::NFE2L1	chr7	100449212	100449217	-	0.000	0.000	Merged-chr7-100449076-60
