#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR10515--MA0493.1.Klf1	chr11	70597424	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR7631--MA0599.1.KLF5	chr10	108119538	108119547	+	0.000	0.000	Merged-chr10-108119748-35
NR52511--MA1107.1.KLF9	chr6	67339547	67339559	+	0.000	0.000	Merged-chr6-67339720-32
NR62537--MA1107.1.KLF9	chr8	117052559	117052571	-	0.000	0.000	Merged-chr8-117052612-3
NR46191--MA1107.1.KLF9	chr4	149658197	149658209	+	0.000	0.000	Merged-chr4-149658229-60
NR52508--MA0741.1.KLF16	chr6	67339544	67339554	+	0.000	0.000	Merged-chr6-67339720-32
NR2714--MA0493.1.Klf1	chr1	151613463	151613473	+	0.000	0.000	Merged-chr1-151613371-29
NR44326--MA0599.1.KLF5	chr4	116701028	116701037	-	0.000	0.000	Merged-chr4-116701085-12
NR661--MA0599.1.KLF5	chr1	52019756	52019765	-	0.000	0.000	Merged-chr1-52019898-50
NR32666--MA0493.1.Klf1	chr19	56756824	56756834	-	0.000	0.000	Merged-chr19-56756635-43
NR51386--MA0742.1.Klf12	chr6	3536249	3536263	+	0.000	0.000	Merged-chr6-3536376-27
NR64624--MA0599.1.KLF5	chr9	66158205	66158214	+	0.000	0.000	Merged-chr9-66158396-48
NR47904--MA0493.1.Klf1	chr5	67155754	67155764	+	0.000	0.000	Merged-chr5-67155759-12
NR37529--MA0493.1.Klf1	chr2	164828985	164828995	+	0.000	0.000	Merged-chr2-164829091-12
NR64139--MA0039.3.KLF4	chr9	50537459	50537469	+	0.000	0.000	Merged-chr9-50537430-19
NR14328--MA1107.1.KLF9	chr12	85632519	85632531	-	0.000	0.000	Merged-chr12-85632486-20
NR9902--MA0740.1.KLF14	chr11	55131273	55131286	+	0.000	0.000	Merged-chr11-55131266-10
NR24782--MA0741.1.KLF16	chr16	64800652	64800662	+	0.000	0.000	Merged-chr16-64800516-42
NR64736--MA0599.1.KLF5	chr9	69092378	69092387	-	0.000	0.000	Merged-chr9-69092509-18
NR27883--MA1107.1.KLF9	chr17	56904952	56904964	+	0.000	0.000	Merged-chr17-56905051-10
NR321--MA0599.1.KLF5	chr1	36274542	36274551	+	0.000	0.000	Merged-chr1-36274584-22
NR9535--MA0740.1.KLF14	chr11	46454878	46454891	-	0.000	0.000	Merged-chr11-46454823-30
NR47072--MA0599.1.KLF5	chr5	24517959	24517968	+	0.000	0.000	Merged-chr5-24518156-18
NR2857--MA1107.1.KLF9	chr1	155173686	155173698	-	0.000	0.000	Merged-chr1-155173464-79
NR26680--MA0741.1.KLF16	chr17	28488306	28488316	+	0.000	0.000	Merged-chr17-28488439-21
NR16539--MA0741.1.KLF16	chr13	54073631	54073641	+	0.000	0.000	Merged-chr13-54073650-18
NR19850--MA0741.1.KLF16	chr14	67911770	67911780	-	0.000	0.000	Merged-chr14-67911920-26
NR48228--MA1107.1.KLF9	chr5	77166528	77166540	-	0.000	0.000	Merged-chr5-77166256-29
NR50372--MA1107.1.KLF9	chr5	135115296	135115308	+	0.000	0.000	Merged-chr5-135115482-49
NR53459--MA0742.1.Klf12	chr6	108665781	108665795	+	0.000	0.000	Merged-chr6-108665749-34
NR25467--MA0493.1.Klf1	chr16	94067872	94067882	-	0.000	0.000	Merged-chr16-94067922-8
NR2536--MA0599.1.KLF5	chr1	143819047	143819056	+	0.000	0.000	Merged-chr1-143819193-15
NR34653--MA1107.1.KLF9	chr2	71275533	71275545	+	0.000	0.000	Merged-chr2-71275399-1
NR4077--MA0740.1.KLF14	chr1	184013532	184013545	-	0.000	0.000	Merged-chr1-184013369-24
NR49458--MA0599.1.KLF5	chr5	115279683	115279692	+	0.000	0.000	Merged-chr5-115279813-46
NR54951--MA1107.1.KLF9	chr6	146081156	146081168	-	0.000	0.000	Merged-chr6-146081045-99
NR57322--MA0599.1.KLF5	chr7	80782369	80782378	-	0.000	0.000	Merged-chr7-80782374-50
NR48498--MA0599.1.KLF5	chr5	92967461	92967470	-	0.000	0.000	Merged-chr5-92967427-8
NR65073--MA1107.1.KLF9	chr9	78074215	78074227	+	0.000	0.000	Merged-chr9-78074095-46
NR57523--MA0493.1.Klf1	chr7	90355559	90355569	-	0.000	0.000	Merged-chr7-90355618-52
NR16088--MA0493.1.Klf1	chr13	38503553	38503563	+	0.000	0.000	Merged-chr13-38503650-43
NR9905--MA0493.1.Klf1	chr11	55131273	55131283	+	0.000	0.000	Merged-chr11-55131266-10
NR7417--MA0599.1.KLF5	chr10	95910638	95910647	-	0.000	0.000	Merged-chr10-95910701-11
NR9492--MA0039.3.KLF4	chr11	45791832	45791842	+	0.000	0.000	Merged-chr11-45791953-26
NR32045--MA0599.1.KLF5	chr19	38746192	38746201	-	0.000	0.000	Merged-chr19-38746267-36
NR43000--MA0741.1.KLF16	chr4	46641485	46641495	-	0.000	0.000	Merged-chr4-46641506-27
NR5474--MA0493.1.Klf1	chr10	43004694	43004704	+	0.000	0.000	Merged-chr10-43004823-13
NR20381--MA0741.1.KLF16	chr14	99266183	99266193	-	0.000	0.000	Merged-chr14-99266048-28
NR42410--MA1107.1.KLF9	chr4	11684320	11684332	-	0.000	0.000	Merged-chr4-11684265-15
NR13522--MA0599.1.KLF5	chr12	41040118	41040127	-	0.000	0.000	Merged-chr12-41040097-12
NR49224--MA0039.3.KLF4	chr5	112301911	112301921	+	0.000	0.000	Merged-chr5-112301937-36
NR24964--MA0493.1.Klf1	chr16	75920943	75920953	+	0.000	0.000	Merged-chr16-75921068-56
NR2344--MA0599.1.KLF5	chr1	135268327	135268336	+	0.000	0.000	Merged-chr1-135268339-27
NR65069--MA1107.1.KLF9	chr9	78074207	78074219	+	0.000	0.000	Merged-chr9-78074095-46
NR14612--MA0599.1.KLF5	chr12	100480844	100480853	+	0.000	0.000	Merged-chr12-100480598-53
NR46275--MA0741.1.KLF16	chr4	150995174	150995184	-	0.000	0.000	Merged-chr4-150995020-21
NR24512--MA0493.1.Klf1	chr16	45998441	45998451	+	0.000	0.000	Merged-chr16-45998415-40
NR20510--MA1107.1.KLF9	chr14	103622587	103622599	-	0.000	0.000	Merged-chr14-103622465-10
NR7756--MA0039.3.KLF4	chr10	111635682	111635692	-	0.000	0.000	Merged-chr10-111635766-22
NR37080--MA0741.1.KLF16	chr2	154615976	154615986	+	0.000	0.000	Merged-chr2-154615883-15
NR65415--MA0599.1.KLF5	chr9	95311657	95311666	-	0.000	0.000	Merged-chr9-95311897-42
NR24511--MA0039.3.KLF4	chr16	45998443	45998453	+	0.000	0.000	Merged-chr16-45998415-40
NR5184--MA0599.1.KLF5	chr10	26228431	26228440	-	0.000	0.000	Merged-chr10-26228346-20
NR53460--MA0599.1.KLF5	chr6	108665782	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR24591--MA0741.1.KLF16	chr16	50534068	50534078	+	0.000	0.000	Merged-chr16-50533988-11
NR53317--MA0599.1.KLF5	chr6	100824841	100824850	-	0.000	0.000	Merged-chr6-100824678-47
NR39218--MA0599.1.KLF5	chr3	68784315	68784324	-	0.000	0.000	Merged-chr3-68784168-43
NR1124--MA0493.1.Klf1	chr1	75213263	75213273	-	0.000	0.000	Merged-chr1-75213327-22
NR12455--MA0599.1.KLF5	chr11	113802543	113802552	-	0.000	0.000	Merged-chr11-113802652-27
NR26827--MA0599.1.KLF5	chr17	31326305	31326314	-	0.000	0.000	Merged-chr17-31326302-35
NR44062--MA1107.1.KLF9	chr4	107808015	107808027	-	0.000	0.000	Merged-chr4-107808045-10
NR39437--MA0493.1.Klf1	chr3	84772125	84772135	-	0.000	0.000	Merged-chr3-84772067-31
