#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_Prdm1KO_Tfh-log2fc-1_up.bed
NR10764--MA0599.1.KLF5	chr11	77000987	77000996	+	0.000	0.000	Merged-chr11-77000839-6
NR41281--MA1107.1.KLF9	chr3	136770387	136770399	+	0.000	0.000	Merged-chr3-136770294-2
NR14880--MA0039.3.KLF4	chr12	104999344	104999354	-	0.000	0.000	Merged-chr12-104999417-2
NR18779--MA1107.1.KLF9	chr14	25161886	25161898	+	0.000	0.000	Merged-chr14-25161984-35
NR50790--MA1107.1.KLF9	chr5	140858468	140858480	-	0.000	0.000	Merged-chr5-140858395-35
NR2912--MA0039.3.KLF4	chr1	156464659	156464669	-	0.000	0.000	Merged-chr1-156464548-8
NR33990--MA1107.1.KLF9	chr2	35729771	35729783	+	0.000	0.000	Merged-chr2-35729635-16
NR38956--MA1107.1.KLF9	chr3	51768401	51768413	-	0.000	0.000	Merged-chr3-51768584-19
NR63943--MA0493.1.Klf1	chr9	44037384	44037394	-	0.000	0.000	Merged-chr9-44037294-17
NR53465--MA0742.1.Klf12	chr6	108922764	108922778	-	0.000	0.000	Merged-chr6-108922782-44
NR66779--MA0599.1.KLF5	chr9	121454939	121454948	-	0.000	0.000	Merged-chr9-121454962-55
NR53577--MA0493.1.Klf1	chr6	114679326	114679336	-	0.000	0.000	Merged-chr6-114679499-19
NR58461--MA0039.3.KLF4	chr7	117449799	117449809	+	0.000	0.000	Merged-chr7-117449738-12
NR35270--MA1107.1.KLF9	chr2	92729409	92729421	-	0.000	0.000	Merged-chr2-92729242-1,Merged-chr2-92729466-1
NR39478--MA0493.1.Klf1	chr3	87266865	87266875	-	0.000	0.000	Merged-chr3-87266700-20
NR14634--MA0039.3.KLF4	chr12	100928459	100928469	-	0.000	0.000	Merged-chr12-100928517-22
NR33959--MA1107.1.KLF9	chr2	35412376	35412388	-	0.000	0.000	Merged-chr2-35412302-68
NR60105--MA0493.1.Klf1	chr8	13703969	13703979	-	0.000	0.000	Merged-chr8-13703943-8
NR8016--MA0599.1.KLF5	chr10	117975002	117975011	-	0.000	0.000	Merged-chr10-117975083-3
NR53574--MA0742.1.Klf12	chr6	114679342	114679356	-	0.000	0.000	Merged-chr6-114679499-19
NR64277--MA0599.1.KLF5	chr9	57346115	57346124	-	0.000	0.000	Merged-chr9-57346292-13
NR30014--MA0493.1.Klf1	chr18	62089810	62089820	-	0.000	0.000	Merged-chr18-62089904-13
NR10504--MA0493.1.Klf1	chr11	70473452	70473462	-	0.000	0.000	Merged-chr11-70473545-6
NR5650--MA0493.1.Klf1	chr10	59380474	59380484	-	0.000	0.000	Merged-chr10-59380482-71
NR30479--MA1107.1.KLF9	chr18	73816981	73816993	+	0.000	0.000	Merged-chr18-73816843-39
NR63567--MA0741.1.KLF16	chr9	22468431	22468441	+	0.000	0.000	Merged-chr9-22468507-1
NR25683--MA1107.1.KLF9	chr17	5125440	5125452	-	0.000	0.000	Merged-chr17-5125399-36
NR43480--MA0599.1.KLF5	chr4	70303936	70303945	+	0.000	0.000	Merged-chr4-70303963-30
NR26895--MA0599.1.KLF5	chr17	32201282	32201291	-	0.000	0.000	Merged-chr17-32201258-15
NR11608--MA0599.1.KLF5	chr11	97133497	97133506	+	0.000	0.000	Merged-chr11-97133494-13
NR33595--MA0741.1.KLF16	chr2	29102780	29102790	-	0.000	0.000	Merged-chr2-29102866-17
NR19212--MA0599.1.KLF5	chr14	49115800	49115809	-	0.000	0.000	Merged-chr14-49115788-13
NR53576--MA0039.3.KLF4	chr6	114679344	114679354	-	0.000	0.000	Merged-chr6-114679499-19
NR33017--MA0742.1.Klf12	chr2	6444947	6444961	+	0.000	0.000	Merged-chr2-6444990-17
NR25110--MA1107.1.KLF9	chr16	85000212	85000224	+	0.000	0.000	Merged-chr16-85000062-1
NR55895--MA1107.1.KLF9	chr7	27260011	27260023	-	0.000	0.000	Merged-chr7-27259929-6
NR10616--MA0493.1.Klf1	chr11	73132360	73132370	+	0.000	0.000	Merged-chr11-73132319-6
NR1975--MA1107.1.KLF9	chr1	121241526	121241538	-	0.000	0.000	Merged-chr1-121241343-38
NR47414--MA0740.1.KLF14	chr5	35771277	35771290	-	0.000	0.000	Merged-chr5-35771159-16
NR40553--MA0741.1.KLF16	chr3	116434981	116434991	-	0.000	0.000	Merged-chr3-116434903-21
NR11952--MA0493.1.Klf1	chr11	102074299	102074309	+	0.000	0.000	Merged-chr11-102074455-23
NR34092--MA0599.1.KLF5	chr2	44159728	44159737	+	0.000	0.000	Merged-chr2-44159655-18
NR25320--MA0039.3.KLF4	chr16	91588191	91588201	+	0.000	0.000	Merged-chr16-91588038-25
NR10302--MA1107.1.KLF9	chr11	68452559	68452571	+	0.000	0.000	Merged-chr11-68452404-40
NR65491--MA1107.1.KLF9	chr9	97310557	97310569	-	0.000	0.000	Merged-chr9-97310505-7
NR57939--MA0740.1.KLF14	chr7	102427242	102427255	+	0.000	0.000	Merged-chr7-102427168-1
NR5321--MA0741.1.KLF16	chr10	40171488	40171498	-	0.000	0.000	Merged-chr10-40171372-15
NR40505--MA1107.1.KLF9	chr3	115706534	115706546	+	0.000	0.000	Merged-chr3-115706402-1
NR51074--MA0039.3.KLF4	chr5	146260298	146260308	-	0.000	0.000	Merged-chr5-146260309-1
NR49950--MA0741.1.KLF16	chr5	125052283	125052293	+	0.000	0.000	Merged-chr5-125052528-23
NR8010--MA0039.3.KLF4	chr10	117969953	117969963	-	0.000	0.000	Merged-chr10-117970017-9
NR62535--MA1107.1.KLF9	chr8	117052555	117052567	-	0.000	0.000	Merged-chr8-117052612-3
NR56618--MA1107.1.KLF9	chr7	45771257	45771269	+	0.000	0.000	Merged-chr7-45771241-24
NR11956--MA1107.1.KLF9	chr11	102074297	102074309	+	0.000	0.000	Merged-chr11-102074455-23
NR61339--MA0599.1.KLF5	chr8	79903985	79903994	+	0.000	0.000	Merged-chr8-79904145-1
NR65465--MA0741.1.KLF16	chr9	96369974	96369984	-	0.000	0.000	Merged-chr9-96369990-33
NR37782--MA0493.1.Klf1	chr2	167975555	167975565	-	0.000	0.000	Merged-chr2-167975780-28
NR56543--MA0599.1.KLF5	chr7	45211920	45211929	+	0.000	0.000	Merged-chr7-45211894-24
NR35821--MA1107.1.KLF9	chr2	118658624	118658636	-	0.000	0.000	Merged-chr2-118658566-8
NR41496--MA0039.3.KLF4	chr3	143735608	143735618	-	0.000	0.000	Merged-chr3-143735698-2
NR21409--MA1107.1.KLF9	chr15	36562768	36562780	+	0.000	0.000	Merged-chr15-36562926-39
NR44873--MA0039.3.KLF4	chr4	129060104	129060114	-	0.000	0.000	Merged-chr4-129060075-18
NR66335--MA1107.1.KLF9	chr9	114794666	114794678	-	0.000	0.000	Merged-chr9-114794637-24
NR184--MA0493.1.Klf1	chr1	21870788	21870798	+	0.000	0.000	Merged-chr1-21870806-15
NR42117--MA0493.1.Klf1	chr3	154628506	154628516	+	0.000	0.000	Merged-chr3-154628476-23
NR11974--MA1107.1.KLF9	chr11	102208935	102208947	-	0.000	0.000	Merged-chr11-102208952-14
NR46820--MA0039.3.KLF4	chr5	19923943	19923953	-	0.000	0.000	Merged-chr5-19924023-2
NR67111--MA0741.1.KLF16	chrX	12977813	12977823	-	0.000	0.000	Merged-chrX-12977868-18
NR48673--MA0039.3.KLF4	chr5	97964566	97964576	-	0.000	0.000	Merged-chr5-97964675-19
NR49368--MA0657.1.KLF13	chr5	114041781	114041798	-	0.000	0.000	Merged-chr5-114041714-24
NR30730--MA1107.1.KLF9	chr18	80600770	80600782	-	0.000	0.000	Merged-chr18-80600681-25
NR40946--MA0741.1.KLF16	chr3	129470143	129470153	-	0.000	0.000	Merged-chr3-129470281-15
NR12925--MA0741.1.KLF16	chr11	120990467	120990477	+	0.000	0.000	Merged-chr11-120990355-3
NR28900--MA0741.1.KLF16	chr17	88654067	88654077	-	0.000	0.000	Merged-chr17-88654141-3
NR6883--MA1107.1.KLF9	chr10	83336548	83336560	-	0.000	0.000	Merged-chr10-83336542-10
NR3139--MA1107.1.KLF9	chr1	161791977	161791989	-	0.000	0.000	Merged-chr1-161792020-2
NR28707--MA1107.1.KLF9	chr17	85908829	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR16808--MA0741.1.KLF16	chr13	63189567	63189577	-	0.000	0.000	Merged-chr13-63189715-33
NR29152--MA1107.1.KLF9	chr18	14675768	14675780	+	0.000	0.000	Merged-chr18-14675814-20
NR5472--MA0599.1.KLF5	chr10	43004695	43004704	+	0.000	0.000	Merged-chr10-43004823-13
NR3349--MA0039.3.KLF4	chr1	167245577	167245587	+	0.000	0.000	Merged-chr1-167245435-23
NR35808--MA1107.1.KLF9	chr2	118499664	118499676	+	0.000	0.000	Merged-chr2-118499587-16
NR64477--MA0740.1.KLF14	chr9	62412491	62412504	+	0.000	0.000	Merged-chr9-62412387-14
NR59088--MA0741.1.KLF16	chr7	128555753	128555763	-	0.000	0.000	Merged-chr7-128555863-14
NR29229--MA0493.1.Klf1	chr18	24056637	24056647	-	0.000	0.000	Merged-chr18-24056645-8
NR12492--MA0741.1.KLF16	chr11	114361138	114361148	+	0.000	0.000	Merged-chr11-114361301-1
NR37107--MA0599.1.KLF5	chr2	155402914	155402923	+	0.000	0.000	Merged-chr2-155402993-3
NR66761--MA0741.1.KLF16	chr9	121059618	121059628	-	0.000	0.000	Merged-chr9-121059635-6
NR48503--MA0741.1.KLF16	chr5	92967509	92967519	+	0.000	0.000	Merged-chr5-92967427-8
NR7714--MA0493.1.Klf1	chr10	111031828	111031838	+	0.000	0.000	Merged-chr10-111031729-43
NR53174--MA1107.1.KLF9	chr6	96496278	96496290	+	0.000	0.000	Merged-chr6-96496301-1
NR57536--MA0741.1.KLF16	chr7	90473772	90473782	+	0.000	0.000	Merged-chr7-90473655-8
NR37666--MA0493.1.Klf1	chr2	166753901	166753911	+	0.000	0.000	Merged-chr2-166753857-1
NR26773--MA0039.3.KLF4	chr17	29638118	29638128	+	0.000	0.000	Merged-chr17-29638161-9
NR49199--MA0039.3.KLF4	chr5	112239684	112239694	-	0.000	0.000	Merged-chr5-112239781-12
NR24080--MA0599.1.KLF5	chr16	24517832	24517841	-	0.000	0.000	Merged-chr16-24517976-11
NR31655--MA0741.1.KLF16	chr19	21785256	21785266	+	0.000	0.000	Merged-chr19-21785424-37
NR41743--MA1107.1.KLF9	chr3	148419632	148419644	-	0.000	0.000	Merged-chr3-148419698-33
NR61678--MA0039.3.KLF4	chr8	86485067	86485077	+	0.000	0.000	Merged-chr8-86484982-16
NR33587--MA0741.1.KLF16	chr2	29102772	29102782	-	0.000	0.000	Merged-chr2-29102866-17
NR5661--MA0741.1.KLF16	chr10	59897801	59897811	-	0.000	0.000	Merged-chr10-59897691-5
NR55489--MA0741.1.KLF16	chr7	16906246	16906256	-	0.000	0.000	Merged-chr7-16906031-31
NR65833--MA0742.1.Klf12	chr9	105502612	105502626	-	0.000	0.000	Merged-chr9-105502533-10
NR5313--MA0741.1.KLF16	chr10	40171480	40171490	-	0.000	0.000	Merged-chr10-40171372-15
NR52663--MA0599.1.KLF5	chr6	72841715	72841724	+	0.000	0.000	Merged-chr6-72841906-9
NR13152--MA0493.1.Klf1	chr12	12320904	12320914	-	0.000	0.000	Merged-chr12-12320871-15
NR6428--MA0599.1.KLF5	chr10	79692123	79692132	+	0.000	0.000	Merged-chr10-79692164-17
NR10701--MA0741.1.KLF16	chr11	75517361	75517371	+	0.000	0.000	Merged-chr11-75517304-2
NR34646--MA0740.1.KLF14	chr2	71275531	71275544	+	0.000	0.000	Merged-chr2-71275399-1
NR37784--MA0741.1.KLF16	chr2	167975554	167975564	-	0.000	0.000	Merged-chr2-167975780-28
NR14326--MA0039.3.KLF4	chr12	85632519	85632529	-	0.000	0.000	Merged-chr12-85632486-20
NR6772--MA0493.1.Klf1	chr10	81401814	81401824	-	0.000	0.000	Merged-chr10-81401925-26
NR30726--MA1107.1.KLF9	chr18	80600736	80600748	-	0.000	0.000	Merged-chr18-80600681-25
NR40178--MA0741.1.KLF16	chr3	103376026	103376036	+	0.000	0.000	Merged-chr3-103375915-4
NR34648--MA0599.1.KLF5	chr2	71275532	71275541	+	0.000	0.000	Merged-chr2-71275399-1
NR31723--MA0599.1.KLF5	chr19	25074910	25074919	-	0.000	0.000	Merged-chr19-25074981-6
NR19346--MA1107.1.KLF9	chr14	53362231	53362243	-	0.000	0.000	Merged-chr14-53362328-16
NR53753--MA0599.1.KLF5	chr6	119199131	119199140	+	0.000	0.000	Merged-chr6-119199024-52
NR36052--MA1107.1.KLF9	chr2	124698704	124698716	-	0.000	0.000	Merged-chr2-124698684-1
NR10605--MA0741.1.KLF16	chr11	72963735	72963745	-	0.000	0.000	Merged-chr11-72963811-9
NR65071--MA1107.1.KLF9	chr9	78074211	78074223	+	0.000	0.000	Merged-chr9-78074095-46
NR9594--MA0493.1.Klf1	chr11	49177975	49177985	-	0.000	0.000	Merged-chr11-49177868-11
NR57441--MA0599.1.KLF5	chr7	84166080	84166089	-	0.000	0.000	Merged-chr7-84166236-11
NR61235--MA0039.3.KLF4	chr8	72329923	72329933	-	0.000	0.000	Merged-chr8-72329940-13
NR63564--MA0599.1.KLF5	chr9	22468431	22468440	+	0.000	0.000	Merged-chr9-22468507-1
NR21539--MA0039.3.KLF4	chr15	42983298	42983308	+	0.000	0.000	Merged-chr15-42983258-15
NR1122--MA0599.1.KLF5	chr1	75213263	75213272	-	0.000	0.000	Merged-chr1-75213327-22
NR13151--MA0039.3.KLF4	chr12	12320902	12320912	-	0.000	0.000	Merged-chr12-12320871-15
NR25380--MA0493.1.Klf1	chr16	93447138	93447148	+	0.000	0.000	Merged-chr16-93447186-16
NR62688--MA1107.1.KLF9	chr8	120050177	120050189	-	0.000	0.000	Merged-chr8-120050156-23
NR64729--MA1107.1.KLF9	chr9	69068527	69068539	-	0.000	0.000	Merged-chr9-69068633-33
NR28873--MA1107.1.KLF9	chr17	88479189	88479201	-	0.000	0.000	Merged-chr17-88479234-18
NR48463--MA0741.1.KLF16	chr5	92511437	92511447	-	0.000	0.000	Merged-chr5-92511528-18
NR17990--MA1107.1.KLF9	chr13	107966995	107967007	+	0.000	0.000	Merged-chr13-107967058-4
NR48926--MA0599.1.KLF5	chr5	105709891	105709900	-	0.000	0.000	Merged-chr5-105709845-15
NR49228--MA0599.1.KLF5	chr5	112311049	112311058	+	0.000	0.000	Merged-chr5-112310969-9
NR62437--MA0657.1.KLF13	chr8	114941877	114941894	+	0.000	0.000	Merged-chr8-114941828-16
NR67364--MA0599.1.KLF5	chrX	48435811	48435820	-	0.000	0.000	Merged-chrX-48435827-14
NR24079--MA0742.1.Klf12	chr16	24517828	24517842	-	0.000	0.000	Merged-chr16-24517976-11
NR58503--MA1107.1.KLF9	chr7	118499313	118499325	-	0.000	0.000	Merged-chr7-118499270-20
NR46706--MA0741.1.KLF16	chr5	5573936	5573946	-	0.000	0.000	Merged-chr5-5574084-22
NR49204--MA0039.3.KLF4	chr5	112239855	112239865	-	0.000	0.000	Merged-chr5-112239781-12
NR62795--MA0039.3.KLF4	chr8	121995344	121995354	-	0.000	0.000	Merged-chr8-121995236-25
NR28627--MA1107.1.KLF9	chr17	84166531	84166543	+	0.000	0.000	Merged-chr17-84166652-22
NR53197--MA1107.1.KLF9	chr6	97229307	97229319	-	0.000	0.000	Merged-chr6-97229428-13
NR351--MA0599.1.KLF5	chr1	36883998	36884007	-	0.000	0.000	Merged-chr1-36883943-16
NR31809--MA0741.1.KLF16	chr19	29422452	29422462	-	0.000	0.000	Merged-chr19-29422492-26
NR11502--MA0740.1.KLF14	chr11	95367245	95367258	+	0.000	0.000	Merged-chr11-95367219-42
NR5701--MA0599.1.KLF5	chr10	60126086	60126095	+	0.000	0.000	Merged-chr10-60126055-19
NR24173--MA0039.3.KLF4	chr16	31148904	31148914	+	0.000	0.000	Merged-chr16-31149070-8
NR28758--MA0599.1.KLF5	chr17	86760422	86760431	-	0.000	0.000	Merged-chr17-86760300-15
NR32115--MA0742.1.Klf12	chr19	41382912	41382926	-	0.000	0.000	Merged-chr19-41382837-19
NR33334--MA0493.1.Klf1	chr2	25148073	25148083	+	0.000	0.000	Merged-chr2-25148103-14
NR20391--MA0039.3.KLF4	chr14	100235724	100235734	+	0.000	0.000	Merged-chr14-100235821-25
NR64478--MA0657.1.KLF13	chr9	62412490	62412507	+	0.000	0.000	Merged-chr9-62412387-14
NR62559--MA0493.1.Klf1	chr8	117278227	117278237	-	0.000	0.000	Merged-chr8-117278352-17
NR49227--MA1107.1.KLF9	chr5	112301909	112301921	+	0.000	0.000	Merged-chr5-112301937-36
NR9370--MA0742.1.Klf12	chr11	32580745	32580759	-	0.000	0.000	Merged-chr11-32580688-47
NR39421--MA0493.1.Klf1	chr3	84630937	84630947	-	0.000	0.000	Merged-chr3-84630888-13
NR67363--MA1107.1.KLF9	chrX	48435754	48435766	-	0.000	0.000	Merged-chrX-48435827-14
NR6777--MA0493.1.Klf1	chr10	81401863	81401873	+	0.000	0.000	Merged-chr10-81401925-26
NR61281--MA0493.1.Klf1	chr8	75082634	75082644	-	0.000	0.000	Merged-chr8-75082480-28
NR17987--MA0599.1.KLF5	chr13	107966996	107967005	+	0.000	0.000	Merged-chr13-107967058-4
NR31852--MA0741.1.KLF16	chr19	31337343	31337353	-	0.000	0.000	Merged-chr19-31337298-1
NR58731--MA0039.3.KLF4	chr7	123397693	123397703	+	0.000	0.000	Merged-chr7-123397563-15
NR6669--MA1107.1.KLF9	chr10	80807298	80807310	-	0.000	0.000	Merged-chr10-80807386-23
NR37492--MA0493.1.Klf1	chr2	164041216	164041226	+	0.000	0.000	Merged-chr2-164041176-18
NR53451--MA0740.1.KLF14	chr6	108630897	108630910	+	0.000	0.000	Merged-chr6-108631007-44
NR59043--MA0493.1.Klf1	chr7	128070069	128070079	+	0.000	0.000	Merged-chr7-128070068-7
NR53543--MA0599.1.KLF5	chr6	113675504	113675513	-	0.000	0.000	Merged-chr6-113675410-10
NR34978--MA0039.3.KLF4	chr2	79122755	79122765	+	0.000	0.000	Merged-chr2-79122721-3
NR47965--MA1107.1.KLF9	chr5	72163342	72163354	+	0.000	0.000	Merged-chr5-72163190-22
NR36175--MA0741.1.KLF16	chr2	128318409	128318419	+	0.000	0.000	Merged-chr2-128318457-15
NR11787--MA1107.1.KLF9	chr11	98925099	98925111	-	0.000	0.000	Merged-chr11-98925291-3
NR36048--MA1107.1.KLF9	chr2	124698668	124698680	-	0.000	0.000	Merged-chr2-124698684-1
NR67368--MA0741.1.KLF16	chrX	48435810	48435820	-	0.000	0.000	Merged-chrX-48435827-14
NR63569--MA0599.1.KLF5	chr9	22557570	22557579	+	0.000	0.000	Merged-chr9-22557649-9
NR7062--MA0741.1.KLF16	chr10	86847400	86847410	-	0.000	0.000	Merged-chr10-86847338-12
NR40109--MA0599.1.KLF5	chr3	101588935	101588944	+	0.000	0.000	Merged-chr3-101588946-10
NR39425--MA1107.1.KLF9	chr3	84630935	84630947	-	0.000	0.000	Merged-chr3-84630888-13
NR13166--MA0493.1.Klf1	chr12	13508950	13508960	-	0.000	0.000	Merged-chr12-13508859-14
NR10241--MA0493.1.Klf1	chr11	64116917	64116927	-	0.000	0.000	Merged-chr11-64116814-48
NR6903--MA0599.1.KLF5	chr10	83733854	83733863	-	0.000	0.000	Merged-chr10-83733897-13
NR25375--MA0039.3.KLF4	chr16	93447115	93447125	+	0.000	0.000	Merged-chr16-93447186-16
NR33333--MA0039.3.KLF4	chr2	25148075	25148085	+	0.000	0.000	Merged-chr2-25148103-14
NR59145--MA0039.3.KLF4	chr7	130369647	130369657	+	0.000	0.000	Merged-chr7-130369779-7
NR7759--MA1107.1.KLF9	chr10	111635682	111635694	-	0.000	0.000	Merged-chr10-111635766-22
NR28762--MA0493.1.Klf1	chr17	86760417	86760427	-	0.000	0.000	Merged-chr17-86760300-15
NR14125--MA0039.3.KLF4	chr12	79832769	79832779	-	0.000	0.000	Merged-chr12-79832817-8
NR45124--MA0599.1.KLF5	chr4	132771916	132771925	+	0.000	0.000	Merged-chr4-132771976-11
NR19840--MA0599.1.KLF5	chr14	67841920	67841929	-	0.000	0.000	Merged-chr14-67841831-15
NR63562--MA0740.1.KLF14	chr9	22468430	22468443	+	0.000	0.000	Merged-chr9-22468507-1
NR1597--MA0599.1.KLF5	chr1	92258976	92258985	+	0.000	0.000	Merged-chr1-92258987-8
NR3083--MA0741.1.KLF16	chr1	160307374	160307384	+	0.000	0.000	Merged-chr1-160307254-61
NR26274--MA0599.1.KLF5	chr17	21616619	21616628	+	0.000	0.000	Merged-chr17-21616723-9
NR27690--MA0493.1.Klf1	chr17	50167954	50167964	-	0.000	0.000	Merged-chr17-50167764-6
NR48508--MA0741.1.KLF16	chr5	92967514	92967524	+	0.000	0.000	Merged-chr5-92967427-8
NR18983--MA0599.1.KLF5	chr14	33099341	33099350	+	0.000	0.000	Merged-chr14-33099452-34
NR682--MA0493.1.Klf1	chr1	52578408	52578418	+	0.000	0.000	Merged-chr1-52578518-39
NR37491--MA0039.3.KLF4	chr2	164041241	164041251	-	0.000	0.000	Merged-chr2-164041176-18
NR32119--MA0741.1.KLF16	chr19	41382915	41382925	-	0.000	0.000	Merged-chr19-41382837-19
NR21938--MA0742.1.Klf12	chr15	73545834	73545848	-	0.000	0.000	Merged-chr15-73545757-11
NR48489--MA0741.1.KLF16	chr5	92961723	92961733	+	0.000	0.000	Merged-chr5-92961688-16
NR12989--MA1107.1.KLF9	chr11	121712900	121712912	+	0.000	0.000	Merged-chr11-121712816-9
NR44920--MA0493.1.Klf1	chr4	129556602	129556612	+	0.000	0.000	Merged-chr4-129556698-9
NR62209--MA0742.1.Klf12	chr8	106794946	106794960	-	0.000	0.000	Merged-chr8-106794988-23
NR55723--MA0599.1.KLF5	chr7	24407363	24407372	-	0.000	0.000	Merged-chr7-24407263-37
NR52318--MA1107.1.KLF9	chr6	54902685	54902697	+	0.000	0.000	Merged-chr6-54902774-18
NR51274--MA0599.1.KLF5	chr5	149647679	149647688	+	0.000	0.000	Merged-chr5-149647772-15
NR28581--MA0741.1.KLF16	chr17	83824029	83824039	+	0.000	0.000	Merged-chr17-83824004-16
NR10703--MA0599.1.KLF5	chr11	75517396	75517405	+	0.000	0.000	Merged-chr11-75517304-2
NR63573--MA0493.1.Klf1	chr9	24410667	24410677	+	0.000	0.000	Merged-chr9-24410583-1
NR26816--MA0599.1.KLF5	chr17	31077832	31077841	-	0.000	0.000	Merged-chr17-31077750-28
NR49375--MA1107.1.KLF9	chr5	114116661	114116673	+	0.000	0.000	Merged-chr5-114116772-8
NR10272--MA1107.1.KLF9	chr11	66961665	66961677	+	0.000	0.000	Merged-chr11-66961666-9
NR39422--MA0741.1.KLF16	chr3	84630925	84630935	-	0.000	0.000	Merged-chr3-84630888-13
NR53427--MA0599.1.KLF5	chr6	108251606	108251615	-	0.000	0.000	Merged-chr6-108251708-11
NR53573--MA0740.1.KLF14	chr6	114679343	114679356	-	0.000	0.000	Merged-chr6-114679499-19
NR5318--MA0741.1.KLF16	chr10	40171485	40171495	-	0.000	0.000	Merged-chr10-40171372-15
NR63032--MA0599.1.KLF5	chr8	124794654	124794663	+	0.000	0.000	Merged-chr8-124794523-6
NR40117--MA1107.1.KLF9	chr3	101588946	101588958	+	0.000	0.000	Merged-chr3-101588946-10
NR58727--MA0039.3.KLF4	chr7	123217647	123217657	-	0.000	0.000	Merged-chr7-123217710-2
NR18755--MA0599.1.KLF5	chr14	21653988	21653997	+	0.000	0.000	Merged-chr14-21654080-31
NR54288--MA0493.1.Klf1	chr6	134014647	134014657	-	0.000	0.000	Merged-chr6-134014705-25
NR62912--MA0039.3.KLF4	chr8	123341778	123341788	-	0.000	0.000	Merged-chr8-123341706-13
NR47416--MA0599.1.KLF5	chr5	35771262	35771271	-	0.000	0.000	Merged-chr5-35771159-16
NR40112--MA0039.3.KLF4	chr3	101588936	101588946	+	0.000	0.000	Merged-chr3-101588946-10
NR1339--MA0741.1.KLF16	chr1	85680448	85680458	+	0.000	0.000	Merged-chr1-85680352-18
NR51264--MA1107.1.KLF9	chr5	149594174	149594186	+	0.000	0.000	Merged-chr5-149594297-11
NR57012--MA0599.1.KLF5	chr7	67444546	67444555	-	0.000	0.000	Merged-chr7-67444614-20
NR21537--MA0742.1.Klf12	chr15	42983296	42983310	+	0.000	0.000	Merged-chr15-42983258-15
NR64480--MA0599.1.KLF5	chr9	62412492	62412501	+	0.000	0.000	Merged-chr9-62412387-14
NR67599--MA0741.1.KLF16	chrX	77640412	77640422	-	0.000	0.000	Merged-chrX-77640531-25
NR65879--MA0599.1.KLF5	chr9	106430936	106430945	+	0.000	0.000	Merged-chr9-106430870-17
NR33034--MA1107.1.KLF9	chr2	7254631	7254643	-	0.000	0.000	Merged-chr2-7254714-17
NR8401--MA0039.3.KLF4	chr10	122726167	122726177	-	0.000	0.000	Merged-chr10-122726100-19
NR2911--MA0599.1.KLF5	chr1	156464661	156464670	-	0.000	0.000	Merged-chr1-156464548-8
NR11689--MA1107.1.KLF9	chr11	98019398	98019410	-	0.000	0.000	Merged-chr11-98019407-17
NR31660--MA1107.1.KLF9	chr19	21785269	21785281	+	0.000	0.000	Merged-chr19-21785424-37
NR9962--MA0493.1.Klf1	chr11	58636719	58636729	+	0.000	0.000	Merged-chr11-58636809-13
NR19611--MA1107.1.KLF9	chr14	59553216	59553228	+	0.000	0.000	Merged-chr14-59553394-22
NR38009--MA0741.1.KLF16	chr2	172390703	172390713	-	0.000	0.000	Merged-chr2-172390550-32
NR58460--MA0599.1.KLF5	chr7	117449798	117449807	+	0.000	0.000	Merged-chr7-117449738-12
NR38264--MA1107.1.KLF9	chr2	178479320	178479332	-	0.000	0.000	Merged-chr2-178479240-1
NR21828--MA0599.1.KLF5	chr15	64364699	64364708	-	0.000	0.000	Merged-chr15-64364676-9
NR50622--MA1107.1.KLF9	chr5	138473868	138473880	-	0.000	0.000	Merged-chr5-138473735-19
NR59653--MA0599.1.KLF5	chr7	141579225	141579234	-	0.000	0.000	Merged-chr7-141579078-48
NR28306--MA0493.1.Klf1	chr17	74363699	74363709	+	0.000	0.000	Merged-chr17-74363818-10
NR54444--MA0741.1.KLF16	chr6	137491892	137491902	-	0.000	0.000	Merged-chr6-137492060-50
NR39233--MA1107.1.KLF9	chr3	68784294	68784306	-	0.000	0.000	Merged-chr3-68784168-43
NR53758--MA0493.1.Klf1	chr6	119199130	119199140	+	0.000	0.000	Merged-chr6-119199024-52
NR50823--MA0039.3.KLF4	chr5	141062265	141062275	-	0.000	0.000	Merged-chr5-141062369-21
NR31992--MA0493.1.Klf1	chr19	37110671	37110681	+	0.000	0.000	Merged-chr19-37110576-17
NR47420--MA0493.1.Klf1	chr5	35771280	35771290	-	0.000	0.000	Merged-chr5-35771159-16
NR67723--MA0599.1.KLF5	chrX	102061021	102061030	+	0.000	0.000	Merged-chrX-102061073-12
NR66660--MA0599.1.KLF5	chr9	119887699	119887708	+	0.000	0.000	Merged-chr9-119887655-1
NR62497--MA0493.1.Klf1	chr8	116526143	116526153	-	0.000	0.000	Merged-chr8-116526092-12
NR33633--MA0741.1.KLF16	chr2	29849205	29849215	-	0.000	0.000	Merged-chr2-29849136-11
