#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Maf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed
NR4244--MA0089.1.MAFG::NFE2L1	chr13	113466653	113466658	-	0.000	0.000	Merged-chr13-113466791-29
NR9408--MA0659.1.MAFG	chr3	121874812	121874832	-	0.000	0.000	Merged-chr3-121874730-10
NR6229--MA0089.1.MAFG::NFE2L1	chr17	26518579	26518584	+	0.000	0.000	Merged-chr17-26518491-6
NR9616--MA0496.2.MAFK	chr3	146063413	146063431	+	0.000	0.000	Merged-chr3-146063322-20
NR14371--MA0501.1.MAF::NFE2	chr9	66615320	66615334	+	0.000	0.000	Merged-chr9-66615364-32
NR13660--MA0089.1.MAFG::NFE2L1	chr8	76902051	76902056	-	0.000	0.000	Merged-chr8-76902143-41
NR10424--MA0591.1.Bach1::Mafk	chr4	135240430	135240444	-	0.000	0.000	Merged-chr4-135240576-11
NR4552--MA0591.1.Bach1::Mafk	chr14	46578217	46578231	-	0.000	0.000	Merged-chr14-46578431-37
NR5406--MA0501.1.MAF::NFE2	chr15	93583201	93583215	+	0.000	0.000	Merged-chr15-93583275-25
NR11151--MA0496.2.MAFK	chr5	103367069	103367087	+	0.000	0.000	Merged-chr5-103367276-46
NR7236--MA0501.1.MAF::NFE2	chr19	20239517	20239531	-	0.000	0.000	Merged-chr19-20239652-7
NR2617--MA0591.1.Bach1::Mafk	chr11	90512649	90512663	-	0.000	0.000	Merged-chr11-90512841-45
NR9392--MA0089.1.MAFG::NFE2L1	chr3	120458113	120458118	+	0.000	0.000	Merged-chr3-120457943-64
NR2198--MA0089.1.MAFG::NFE2L1	chr11	11546132	11546137	+	0.000	0.000	Merged-chr11-11546059-6
NR6604--MA0117.2.Mafb	chr17	88379294	88379305	+	0.000	0.000	Merged-chr17-88379493-23
NR12127--MA0501.1.MAF::NFE2	chr6	115684920	115684934	-	0.000	0.000	Merged-chr6-115685008-41
NR1410--MA0659.1.MAFG	chr10	25140546	25140566	+	0.000	0.000	Merged-chr10-25140477-16
NR962--MA0089.1.MAFG::NFE2L1	chr1	164990081	164990086	+	0.000	0.000	Merged-chr1-164989943-18
NR13773--MA0089.1.MAFG::NFE2L1	chr8	91275072	91275077	+	0.000	0.000	Merged-chr8-91275051-14
NR12810--MA0591.1.Bach1::Mafk	chr7	73517590	73517604	+	0.000	0.000	Merged-chr7-73517689-25
NR2257--MA0501.1.MAF::NFE2	chr11	23570306	23570320	-	0.000	0.000	Merged-chr11-23570355-13
NR1241--MA0089.1.MAFG::NFE2L1	chr1	191872624	191872629	+	0.000	0.000	Merged-chr1-191872609-17
NR4749--MA0496.2.MAFK	chr14	73472444	73472462	-	0.000	0.000	Merged-chr14-73472602-8
NR4460--MA0117.2.Mafb	chr14	31415164	31415175	-	0.000	0.000	Merged-chr14-31414970-54
NR9719--MA0591.1.Bach1::Mafk	chr3	157884105	157884119	+	0.000	0.000	Merged-chr3-157884103-23
NR11964--MA0501.1.MAF::NFE2	chr6	91713068	91713082	-	0.000	0.000	Merged-chr6-91712946-25
NR12900--MA0501.1.MAF::NFE2	chr7	88460101	88460115	+	0.000	0.000	Merged-chr7-88459917-15
NR11013--MA0501.1.MAF::NFE2	chr5	86783379	86783393	-	0.000	0.000	Merged-chr5-86783243-43
NR2587--MA0089.1.MAFG::NFE2L1	chr11	84016436	84016441	-	0.000	0.000	Merged-chr11-84016302-8
NR1834--MA0591.1.Bach1::Mafk	chr10	90834619	90834633	+	0.000	0.000	Merged-chr10-90834699-1
NR5089--MA0117.2.Mafb	chr15	31460756	31460767	+	0.000	0.000	Merged-chr15-31460865-20
NR14873--MA0496.2.MAFK	chrX	53607940	53607958	+	0.000	0.000	Merged-chrX-53607978-28
NR3216--MA0496.2.MAFK	chr12	91642829	91642847	+	0.000	0.000	Merged-chr12-91642897-8
NR13911--MA0659.1.MAFG	chr8	111624157	111624177	+	0.000	0.000	Merged-chr8-111624206-14
NR6081--MA0591.1.Bach1::Mafk	chr16	95893575	95893589	+	0.000	0.000	Merged-chr16-95893684-47
NR484--MA0089.1.MAFG::NFE2L1	chr1	91909102	91909107	+	0.000	0.000	Merged-chr1-91909100-9
NR12856--MA0501.1.MAF::NFE2	chr7	80680400	80680414	-	0.000	0.000	Merged-chr7-80680474-47
NR4764--MA0501.1.MAF::NFE2	chr14	75328208	75328222	-	0.000	0.000	Merged-chr14-75328241-8
NR3930--MA0117.2.Mafb	chr13	75053923	75053934	+	0.000	0.000	Merged-chr13-75053881-13
NR10986--MA0117.2.Mafb	chr5	74132971	74132982	-	0.000	0.000	Merged-chr5-74132835-25
NR7595--MA0591.1.Bach1::Mafk	chr2	31172202	31172216	+	0.000	0.000	Merged-chr2-31172206-22
NR8936--MA0591.1.Bach1::Mafk	chr3	52369331	52369345	+	0.000	0.000	Merged-chr3-52369347-12
NR5591--MA0501.1.MAF::NFE2	chr16	24953194	24953208	+	0.000	0.000	Merged-chr16-24953085-11
NR11963--MA0591.1.Bach1::Mafk	chr6	91713071	91713085	-	0.000	0.000	Merged-chr6-91712946-25
NR14307--MA0117.2.Mafb	chr9	52349313	52349324	+	0.000	0.000	Merged-chr9-52349266-37
NR13309--MA0496.2.MAFK	chr7	138886413	138886431	+	0.000	0.000	Merged-chr7-138886601-6
NR9588--MA0501.1.MAF::NFE2	chr3	144432276	144432290	-	0.000	0.000	Merged-chr3-144432353-38
NR382--MA0089.1.MAFG::NFE2L1	chr1	82429288	82429293	-	0.000	0.000	Merged-chr1-82429225-23
NR5866--MA0496.2.MAFK	chr16	65351163	65351181	-	0.000	0.000	Merged-chr16-65351191-13
NR2939--MA0117.2.Mafb	chr12	33284590	33284601	+	0.000	0.000	Merged-chr12-33284674-45
NR5545--MA0501.1.MAF::NFE2	chr16	20395759	20395773	+	0.000	0.000	Merged-chr16-20395593-4
NR14113--MA0495.2.MAFF	chr9	14248437	14248457	+	0.000	0.000	Merged-chr9-14248366-20
NR3324--MA0089.1.MAFG::NFE2L1	chr12	103995362	103995367	-	0.000	0.000	Merged-chr12-103995489-26
NR2396--MA0501.1.MAF::NFE2	chr11	52334080	52334094	-	0.000	0.000	Merged-chr11-52333936-11
NR11448--MA0089.1.MAFG::NFE2L1	chr5	147049418	147049423	+	0.000	0.000	Merged-chr5-147049236-7
NR11150--MA0591.1.Bach1::Mafk	chr5	103367071	103367085	-	0.000	0.000	Merged-chr5-103367276-46
NR4340--MA0089.1.MAFG::NFE2L1	chr14	9090172	9090177	-	0.000	0.000	Merged-chr14-9090049-14
NR940--MA0591.1.Bach1::Mafk	chr1	162773895	162773909	+	0.000	0.000	Merged-chr1-162773825-31
NR3019--MA0591.1.Bach1::Mafk	chr12	52382987	52383001	-	0.000	0.000	Merged-chr12-52383146-23
NR13899--MA0591.1.Bach1::Mafk	chr8	110993045	110993059	+	0.000	0.000	Merged-chr8-110993131-10
NR6916--MA0089.1.MAFG::NFE2L1	chr18	64919471	64919476	+	0.000	0.000	Merged-chr18-64919536-37
NR2946--MA0496.2.MAFK	chr12	34562526	34562544	-	0.000	0.000	Merged-chr12-34562596-10
NR10781--MA0089.1.MAFG::NFE2L1	chr5	34822878	34822883	-	0.000	0.000	Merged-chr5-34822830-22
NR5919--MA0591.1.Bach1::Mafk	chr16	76409432	76409446	-	0.000	0.000	Merged-chr16-76409543-10
NR7103--MA0591.1.Bach1::Mafk	chr18	83227446	83227460	+	0.000	0.000	Merged-chr18-83227458-1
NR5224--MA0117.2.Mafb	chr15	59726087	59726098	+	0.000	0.000	Merged-chr15-59726056-17
NR11365--MA0591.1.Bach1::Mafk	chr5	136550859	136550873	-	0.000	0.000	Merged-chr5-136550897-14
NR12899--MA0501.1.MAF::NFE2	chr7	88459922	88459936	+	0.000	0.000	Merged-chr7-88459917-15
NR13925--MA0117.2.Mafb	chr8	114205783	114205794	+	0.000	0.000	Merged-chr8-114205640-19
NR6727--MA0089.1.MAFG::NFE2L1	chr18	25554845	25554850	+	0.000	0.000	Merged-chr18-25554898-22
NR5873--MA0089.1.MAFG::NFE2L1	chr16	70007187	70007192	+	0.000	0.000	Merged-chr16-70007136-17
NR3734--MA0659.1.MAFG	chr13	44260146	44260166	-	0.000	0.000	Merged-chr13-44260111-9
NR8833--MA0501.1.MAF::NFE2	chr3	27209993	27210007	-	0.000	0.000	Merged-chr3-27210053-38
NR9906--MA0117.2.Mafb	chr4	47716211	47716222	+	0.000	0.000	Merged-chr4-47716164-4
NR11648--MA0089.1.MAFG::NFE2L1	chr6	33004674	33004679	+	0.000	0.000	Merged-chr6-33004502-19
NR5795--MA0501.1.MAF::NFE2	chr16	52292837	52292851	+	0.000	0.000	Merged-chr16-52292729-42
NR14823--MA0501.1.MAF::NFE2	chrX	11691269	11691283	-	0.000	0.000	Merged-chrX-11691222-6
NR13472--MA0591.1.Bach1::Mafk	chr8	26963559	26963573	+	0.000	0.000	Merged-chr8-26963598-35
NR5093--MA0089.1.MAFG::NFE2L1	chr15	31649912	31649917	+	0.000	0.000	Merged-chr15-31649789-27
NR14599--MA0659.1.MAFG	chr9	102587546	102587566	+	0.000	0.000	Merged-chr9-102587549-11
NR3515--MA0591.1.Bach1::Mafk	chr12	119388105	119388119	+	0.000	0.000	Merged-chr12-119388101-32
NR4806--MA0117.2.Mafb	chr14	86239036	86239047	-	0.000	0.000	Merged-chr14-86238911-3
NR2002--MA0089.1.MAFG::NFE2L1	chr10	118166252	118166257	+	0.000	0.000	Merged-chr10-118166257-15
NR14151--MA0117.2.Mafb	chr9	21680091	21680102	-	0.000	0.000	Merged-chr9-21680027-16
NR3300--MA0659.1.MAFG	chr12	102588572	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR4746--MA0501.1.MAF::NFE2	chr14	73472449	73472463	+	0.000	0.000	Merged-chr14-73472602-8
NR3637--MA0089.1.MAFG::NFE2L1	chr13	28519961	28519966	-	0.000	0.000	Merged-chr13-28519917-5
NR2644--MA0501.1.MAF::NFE2	chr11	96435094	96435108	-	0.000	0.000	Merged-chr11-96435210-8
NR12081--MA0496.2.MAFK	chr6	108895317	108895335	+	0.000	0.000	Merged-chr6-108895381-27
NR6213--MA0591.1.Bach1::Mafk	chr17	24417528	24417542	-	0.000	0.000	Merged-chr17-24417399-4
NR10475--MA0591.1.Bach1::Mafk	chr4	144916724	144916738	+	0.000	0.000	Merged-chr4-144916675-7
NR14601--MA0501.1.MAF::NFE2	chr9	102587552	102587566	+	0.000	0.000	Merged-chr9-102587549-11
NR5622--MA0591.1.Bach1::Mafk	chr16	30835839	30835853	-	0.000	0.000	Merged-chr16-30835919-12
NR11674--MA0117.2.Mafb	chr6	41113446	41113457	-	0.000	0.000	Merged-chr6-41113305-59
NR5103--MA0089.1.MAFG::NFE2L1	chr15	35465177	35465182	+	0.000	0.000	Merged-chr15-35465086-12
NR5558--MA0591.1.Bach1::Mafk	chr16	22661305	22661319	+	0.000	0.000	Merged-chr16-22661270-2
NR12294--MA0501.1.MAF::NFE2	chr6	129304201	129304215	-	0.000	0.000	Merged-chr6-129304354-36
NR10905--MA0495.2.MAFF	chr5	58084183	58084203	+	0.000	0.000	Merged-chr5-58084122-29
NR5087--MA0591.1.Bach1::Mafk	chr15	31239948	31239962	-	0.000	0.000	Merged-chr15-31239940-27
NR3264--MA0501.1.MAF::NFE2	chr12	98470498	98470512	+	0.000	0.000	Merged-chr12-98470416-8
NR3985--MA0117.2.Mafb	chr13	84791275	84791286	-	0.000	0.000	Merged-chr13-84791325-24
NR3074--MA0496.2.MAFK	chr12	69402917	69402935	+	0.000	0.000	Merged-chr12-69402921-11
NR7436--MA0659.1.MAFG	chr19	58051237	58051257	+	0.000	0.000	Merged-chr19-58051277-2
NR11711--MA0591.1.Bach1::Mafk	chr6	52825671	52825685	-	0.000	0.000	Merged-chr6-52825813-18
NR5366--MA0591.1.Bach1::Mafk	chr15	84450763	84450777	-	0.000	0.000	Merged-chr15-84450776-14
NR8885--MA0089.1.MAFG::NFE2L1	chr3	37483947	37483952	-	0.000	0.000	Merged-chr3-37484009-38
NR2983--MA0089.1.MAFG::NFE2L1	chr12	38929180	38929185	+	0.000	0.000	Merged-chr12-38929031-63
NR7776--MA0117.2.Mafb	chr2	59617055	59617066	-	0.000	0.000	Merged-chr2-59617159-6
NR14053--MA0117.2.Mafb	chr8	127619294	127619305	-	0.000	0.000	Merged-chr8-127619122-1
NR2842--MA0501.1.MAF::NFE2	chr12	3349532	3349546	-	0.000	0.000	Merged-chr12-3349585-15
NR1650--MA0089.1.MAFG::NFE2L1	chr10	68300260	68300265	+	0.000	0.000	Merged-chr10-68300314-9
NR4744--MA0659.1.MAFG	chr14	73472443	73472463	+	0.000	0.000	Merged-chr14-73472602-8
NR6560--MA0591.1.Bach1::Mafk	chr17	80762648	80762662	+	0.000	0.000	Merged-chr17-80762560-27
NR12839--MA0591.1.Bach1::Mafk	chr7	78383907	78383921	-	0.000	0.000	Merged-chr7-78384000-1
NR903--MA0495.2.MAFF	chr1	157020024	157020044	-	0.000	0.000	Merged-chr1-157020072-9
NR10907--MA0117.2.Mafb	chr5	58084192	58084203	-	0.000	0.000	Merged-chr5-58084122-29
NR966--MA0591.1.Bach1::Mafk	chr1	165075763	165075777	+	0.000	0.000	Merged-chr1-165075837-38
NR729--MA0591.1.Bach1::Mafk	chr1	133146151	133146165	+	0.000	0.000	Merged-chr1-133146237-29
NR12209--MA0089.1.MAFG::NFE2L1	chr6	121230040	121230045	+	0.000	0.000	Merged-chr6-121230042-8
NR491--MA0495.2.MAFF	chr1	92119341	92119361	+	0.000	0.000	Merged-chr1-92119439-48
NR7515--MA0591.1.Bach1::Mafk	chr2	14712050	14712064	+	0.000	0.000	Merged-chr2-14711970-14
NR212--MA0089.1.MAFG::NFE2L1	chr1	52079999	52080004	+	0.000	0.000	Merged-chr1-52080119-7
NR11731--MA0089.1.MAFG::NFE2L1	chr6	54107492	54107497	+	0.000	0.000	Merged-chr6-54107486-10
NR1392--MA0495.2.MAFF	chr10	21659609	21659629	-	0.000	0.000	Merged-chr10-21659696-16
NR10864--MA0591.1.Bach1::Mafk	chr5	52609888	52609902	+	0.000	0.000	Merged-chr5-52609918-24
NR3047--MA0591.1.Bach1::Mafk	chr12	59212693	59212707	+	0.000	0.000	Merged-chr12-59212694-6
NR8090--MA0089.1.MAFG::NFE2L1	chr2	112556687	112556692	-	0.000	0.000	Merged-chr2-112556688-44
NR8796--MA0089.1.MAFG::NFE2L1	chr3	10466083	10466088	+	0.000	0.000	Merged-chr3-10466039-18
NR6369--MA0659.1.MAFG	chr17	46807793	46807813	+	0.000	0.000	Merged-chr17-46807874-5
NR4239--MA0591.1.Bach1::Mafk	chr13	113418362	113418376	-	0.000	0.000	Merged-chr13-113418245-6
NR2316--MA0496.2.MAFK	chr11	43362488	43362506	+	0.000	0.000	Merged-chr11-43362318-2
NR3648--MA0591.1.Bach1::Mafk	chr13	29805499	29805513	-	0.000	0.000	Merged-chr13-29805422-4
NR12446--MA0501.1.MAF::NFE2	chr6	143132513	143132527	+	0.000	0.000	Merged-chr6-143132490-15
NR5908--MA0496.2.MAFK	chr16	75903185	75903203	+	0.000	0.000	Merged-chr16-75903251-33
NR6410--MA0591.1.Bach1::Mafk	chr17	53658760	53658774	-	0.000	0.000	Merged-chr17-53658882-10
NR6389--MA0591.1.Bach1::Mafk	chr17	50132922	50132936	-	0.000	0.000	Merged-chr17-50132792-1
NR7540--MA0501.1.MAF::NFE2	chr2	18519348	18519362	+	0.000	0.000	Merged-chr2-18519177-24
NR6749--MA0089.1.MAFG::NFE2L1	chr18	32598298	32598303	-	0.000	0.000	Merged-chr18-32598271-33
NR14631--MA0117.2.Mafb	chr9	106234135	106234146	+	0.000	0.000	Merged-chr9-106234085-16
NR14602--MA0496.2.MAFK	chr9	102587547	102587565	+	0.000	0.000	Merged-chr9-102587549-11
NR3303--MA0496.2.MAFK	chr12	102588573	102588591	+	0.000	0.000	Merged-chr12-102588735-27
NR14370--MA0591.1.Bach1::Mafk	chr9	66615317	66615331	+	0.000	0.000	Merged-chr9-66615364-32
NR110--MA0591.1.Bach1::Mafk	chr1	33454544	33454558	+	0.000	0.000	Merged-chr1-33454547-11
NR115--MA0496.2.MAFK	chr1	33454542	33454560	-	0.000	0.000	Merged-chr1-33454547-11
NR5712--MA0591.1.Bach1::Mafk	chr16	43253287	43253301	-	0.000	0.000	Merged-chr16-43253230-31
NR13519--MA0117.2.Mafb	chr8	46197117	46197128	+	0.000	0.000	Merged-chr8-46197044-15
NR4966--MA0496.2.MAFK	chr14	119227931	119227949	-	0.000	0.000	Merged-chr14-119227938-9
NR3122--MA0659.1.MAFG	chr12	76052065	76052085	+	0.000	0.000	Merged-chr12-76052186-4
NR5864--MA0495.2.MAFF	chr16	65351162	65351182	-	0.000	0.000	Merged-chr16-65351191-13
NR2481--MA0591.1.Bach1::Mafk	chr11	65740619	65740633	-	0.000	0.000	Merged-chr11-65740593-21
NR12757--MA0591.1.Bach1::Mafk	chr7	58500906	58500920	-	0.000	0.000	Merged-chr7-58501010-19
NR14119--MA0501.1.MAF::NFE2	chr9	14248437	14248451	-	0.000	0.000	Merged-chr9-14248366-20
NR6518--MA0591.1.Bach1::Mafk	chr17	73272006	73272020	-	0.000	0.000	Merged-chr17-73272015-7
NR11805--MA0117.2.Mafb	chr6	65569870	65569881	-	0.000	0.000	Merged-chr6-65569933-17
NR10739--MA0089.1.MAFG::NFE2L1	chr5	24973402	24973407	+	0.000	0.000	Merged-chr5-24973426-11
NR12017--MA0501.1.MAF::NFE2	chr6	98933386	98933400	-	0.000	0.000	Merged-chr6-98933342-15
NR5414--MA0089.1.MAFG::NFE2L1	chr15	94276645	94276650	-	0.000	0.000	Merged-chr15-94276800-21
NR14867--MA0495.2.MAFF	chrX	53607939	53607959	+	0.000	0.000	Merged-chrX-53607978-28
NR1048--MA0501.1.MAF::NFE2	chr1	176986349	176986363	-	0.000	0.000	Merged-chr1-176986467-25
NR6545--MA0089.1.MAFG::NFE2L1	chr17	78602471	78602476	-	0.000	0.000	Merged-chr17-78602510-15
NR7850--MA0089.1.MAFG::NFE2L1	chr2	71964270	71964275	-	0.000	0.000	Merged-chr2-71964438-14
NR12006--MA0591.1.Bach1::Mafk	chr6	97915933	97915947	-	0.000	0.000	Merged-chr6-97915834-2
NR14669--MA0089.1.MAFG::NFE2L1	chr9	112197801	112197806	-	0.000	0.000	Merged-chr9-112197700-1
NR731--MA0659.1.MAFG	chr1	133146148	133146168	+	0.000	0.000	Merged-chr1-133146237-29
NR12483--MA0117.2.Mafb	chr6	144927578	144927589	-	0.000	0.000	Merged-chr6-144927646-14
NR5994--MA0495.2.MAFF	chr16	89974505	89974525	+	0.000	0.000	Merged-chr16-89974505-28
NR10074--MA0591.1.Bach1::Mafk	chr4	88110181	88110195	+	0.000	0.000	Merged-chr4-88110065-14
NR7561--MA0089.1.MAFG::NFE2L1	chr2	25620598	25620603	+	0.000	0.000	Merged-chr2-25620603-21
NR2802--MA0591.1.Bach1::Mafk	chr11	117194556	117194570	+	0.000	0.000	Merged-chr11-117194632-5
NR1498--MA0089.1.MAFG::NFE2L1	chr10	43742748	43742753	+	0.000	0.000	Merged-chr10-43742761-23
NR11588--MA0591.1.Bach1::Mafk	chr6	24894759	24894773	+	0.000	0.000	Merged-chr6-24894743-37
NR10863--MA0117.2.Mafb	chr5	52609894	52609905	-	0.000	0.000	Merged-chr5-52609918-24
NR5072--MA0591.1.Bach1::Mafk	chr15	25692550	25692564	-	0.000	0.000	Merged-chr15-25692698-43
NR3651--MA0501.1.MAF::NFE2	chr13	29805502	29805516	+	0.000	0.000	Merged-chr13-29805422-4
NR14856--MA0089.1.MAFG::NFE2L1	chrX	48097258	48097263	-	0.000	0.000	Merged-chrX-48097241-14
NR3368--MA0089.1.MAFG::NFE2L1	chr12	107942103	107942108	+	0.000	0.000	Merged-chr12-107942260-4
NR4815--MA0501.1.MAF::NFE2	chr14	87044615	87044629	+	0.000	0.000	Merged-chr14-87044537-7
NR3716--MA0501.1.MAF::NFE2	chr13	41447177	41447191	-	0.000	0.000	Merged-chr13-41447189-7
NR2890--MA0089.1.MAFG::NFE2L1	chr12	17373772	17373777	+	0.000	0.000	Merged-chr12-17373480-96
NR6838--MA0495.2.MAFF	chr18	54822970	54822990	-	0.000	0.000	Merged-chr18-54822886-30
NR9111--MA0591.1.Bach1::Mafk	chr3	84732101	84732115	+	0.000	0.000	Merged-chr3-84732134-27
NR1685--MA0089.1.MAFG::NFE2L1	chr10	76038532	76038537	+	0.000	0.000	Merged-chr10-76038350-21
NR14714--MA0591.1.Bach1::Mafk	chr9	116283901	116283915	-	0.000	0.000	Merged-chr9-116283998-37
NR10159--MA0089.1.MAFG::NFE2L1	chr4	101141976	101141981	-	0.000	0.000	Merged-chr4-101141952-10
NR11088--MA0089.1.MAFG::NFE2L1	chr5	96879054	96879059	-	0.000	0.000	Merged-chr5-96879087-37
NR2783--MA0591.1.Bach1::Mafk	chr11	113612360	113612374	-	0.000	0.000	Merged-chr11-113612276-39
NR14369--MA0501.1.MAF::NFE2	chr9	65831289	65831303	-	0.000	0.000	Merged-chr9-65831419-5
NR631--MA0495.2.MAFF	chr1	119469663	119469683	+	0.000	0.000	Merged-chr1-119469584-5
NR3931--MA0495.2.MAFF	chr13	75053978	75053998	-	0.000	0.000	Merged-chr13-75053881-13
NR12971--MA0089.1.MAFG::NFE2L1	chr7	101340427	101340432	-	0.000	0.000	Merged-chr7-101340468-9
NR7825--MA0495.2.MAFF	chr2	68302118	68302138	+	0.000	0.000	Merged-chr2-68302090-16
NR6086--MA0495.2.MAFF	chr16	96358152	96358172	-	0.000	0.000	Merged-chr16-96358039-35
NR14509--MA0496.2.MAFK	chr9	90906844	90906862	+	0.000	0.000	Merged-chr9-90906856-12
NR633--MA0659.1.MAFG	chr1	119469663	119469683	+	0.000	0.000	Merged-chr1-119469584-5
NR2805--MA0496.2.MAFK	chr11	117194554	117194572	-	0.000	0.000	Merged-chr11-117194632-5
NR10425--MA0659.1.MAFG	chr4	135248704	135248724	+	0.000	0.000	Merged-chr4-135248593-35
NR536--MA0089.1.MAFG::NFE2L1	chr1	97764338	97764343	+	0.000	0.000	Merged-chr1-97764346-16
NR8586--MA0591.1.Bach1::Mafk	chr2	163122626	163122640	+	0.000	0.000	Merged-chr2-163122630-45
NR11940--MA0089.1.MAFG::NFE2L1	chr6	87670054	87670059	+	0.000	0.000	Merged-chr6-87670230-13
NR4150--MA0659.1.MAFG	chr13	108498728	108498748	+	0.000	0.000	Merged-chr13-108498755-24
NR6078--MA0089.1.MAFG::NFE2L1	chr16	95729025	95729030	-	0.000	0.000	Merged-chr16-95728966-56
NR1406--MA0089.1.MAFG::NFE2L1	chr10	24111360	24111365	+	0.000	0.000	Merged-chr10-24111264-14
NR4005--MA0495.2.MAFF	chr13	90101751	90101771	+	0.000	0.000	Merged-chr13-90101603-11
NR5556--MA0495.2.MAFF	chr16	22661302	22661322	+	0.000	0.000	Merged-chr16-22661270-2
NR10244--MA0089.1.MAFG::NFE2L1	chr4	109471206	109471211	-	0.000	0.000	Merged-chr4-109471151-19
NR7219--MA0501.1.MAF::NFE2	chr19	17024898	17024912	+	0.000	0.000	Merged-chr19-17024956-8
NR19--MA0495.2.MAFF	chr1	13281525	13281545	-	0.000	0.000	Merged-chr1-13281685-7
NR8543--MA0591.1.Bach1::Mafk	chr2	158771241	158771255	-	0.000	0.000	Merged-chr2-158771297-12
NR409--MA0501.1.MAF::NFE2	chr1	84881711	84881725	-	0.000	0.000	Merged-chr1-84881698-12
NR11734--MA0501.1.MAF::NFE2	chr6	54107483	54107497	+	0.000	0.000	Merged-chr6-54107486-10
NR3125--MA0496.2.MAFK	chr12	76052066	76052084	+	0.000	0.000	Merged-chr12-76052186-4
NR8324--MA0089.1.MAFG::NFE2L1	chr2	132497656	132497661	-	0.000	0.000	Merged-chr2-132497706-22
NR5121--MA0089.1.MAFG::NFE2L1	chr15	38120472	38120477	-	0.000	0.000	Merged-chr15-38120488-27
NR8890--MA0089.1.MAFG::NFE2L1	chr3	37981917	37981922	+	0.000	0.000	Merged-chr3-37982009-31
NR8062--MA0659.1.MAFG	chr2	104633322	104633342	-	0.000	0.000	Merged-chr2-104633408-9
NR9985--MA0501.1.MAF::NFE2	chr4	62476050	62476064	+	0.000	0.000	Merged-chr4-62476033-55
NR14116--MA0591.1.Bach1::Mafk	chr9	14248440	14248454	-	0.000	0.000	Merged-chr9-14248366-20
NR11540--MA0495.2.MAFF	chr6	15163978	15163998	-	0.000	0.000	Merged-chr6-15163954-12
NR11562--MA0089.1.MAFG::NFE2L1	chr6	17498964	17498969	+	0.000	0.000	Merged-chr6-17498932-15
NR1494--MA0089.1.MAFG::NFE2L1	chr10	43375477	43375482	+	0.000	0.000	Merged-chr10-43375435-5
NR7845--MA0591.1.Bach1::Mafk	chr2	70933191	70933205	+	0.000	0.000	Merged-chr2-70933304-29
NR11551--MA0659.1.MAFG	chr6	15726619	15726639	-	0.000	0.000	Merged-chr6-15726718-35
NR14717--MA0591.1.Bach1::Mafk	chr9	116319687	116319701	+	0.000	0.000	Merged-chr9-116319642-35
NR4747--MA0501.1.MAF::NFE2	chr14	73472443	73472457	-	0.000	0.000	Merged-chr14-73472602-8
NR12515--MA0501.1.MAF::NFE2	chr6	146909336	146909350	-	0.000	0.000	Merged-chr6-146909380-33
NR12780--MA0089.1.MAFG::NFE2L1	chr7	64122491	64122496	+	0.000	0.000	Merged-chr7-64122484-38
NR2031--MA0089.1.MAFG::NFE2L1	chr10	121398916	121398921	-	0.000	0.000	Merged-chr10-121398884-14
NR8052--MA0591.1.Bach1::Mafk	chr2	103271647	103271661	+	0.000	0.000	Merged-chr2-103271548-6
NR14595--MA0495.2.MAFF	chr9	102587546	102587566	+	0.000	0.000	Merged-chr9-102587549-11
NR3296--MA0495.2.MAFF	chr12	102588572	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR13230--MA0089.1.MAFG::NFE2L1	chr7	130886494	130886499	-	0.000	0.000	Merged-chr7-130886495-31
NR3978--MA0591.1.Bach1::Mafk	chr13	83566392	83566406	-	0.000	0.000	Merged-chr13-83566220-57
NR258--MA0089.1.MAFG::NFE2L1	chr1	60882910	60882915	-	0.000	0.000	Merged-chr1-60883000-15
NR851--MA0501.1.MAF::NFE2	chr1	153675757	153675771	+	0.000	0.000	Merged-chr1-153675831-16
NR14120--MA0496.2.MAFK	chr9	14248438	14248456	+	0.000	0.000	Merged-chr9-14248366-20
NR8812--MA0496.2.MAFK	chr3	18243868	18243886	-	0.000	0.000	Merged-chr3-18243680-52
NR13231--MA0501.1.MAF::NFE2	chr7	130886484	130886498	-	0.000	0.000	Merged-chr7-130886495-31
NR6413--MA0496.2.MAFK	chr17	53658758	53658776	-	0.000	0.000	Merged-chr17-53658882-10
NR11545--MA0495.2.MAFF	chr6	15726619	15726639	+	0.000	0.000	Merged-chr6-15726718-35
NR8296--MA0501.1.MAF::NFE2	chr2	128465767	128465781	+	0.000	0.000	Merged-chr2-128465659-44
NR3148--MA0496.2.MAFK	chr12	79502030	79502048	+	0.000	0.000	Merged-chr12-79502114-6
NR10473--MA0495.2.MAFF	chr4	144916721	144916741	-	0.000	0.000	Merged-chr4-144916675-7
